Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
298000,24261240,622369,2970000000,17820000000,10000,60000,9921121631773,85783607,114498160,1250,2945738760,1000,5100,2095733,5891475020,2604759380,17395240620,21883529920,9984249467,15750533,10868287,105873778893,13711668900,105880,1955955046,4125400,121441556200,89799816,5965938466,5878402437,3883137,21844306800,996116863,999992628,7372,82691,999498854,501146,7837866946,1955519900,1,1959473420,999991090,8910,999927091,72909,1959464509,1000,1000,1000,1000,1000,1000,1000,105872902459,13710788700,539,1956194899,3782300,121432467800,39593095,5915273745,5878482846,3798980,21842510700,996201020,999998946,1054,81166,999533320,466680,7837969280,1954431300,2,1959509980,999976456,23544,999940966,59034,1959486434,1000,1000,1000,1000,1000,1000,1000,105873363163,13711387900,535,1956164631,3880200,121438304600,62189770,5938160320,5878579862,3778746,21843630300,996221254,999988412,11588,65966,999483304,516696,7838105996,1954905000,6,1959527600,999998540,1460,999920666,79334,1959526134,1000,1000,1000,1000,1000,1000,1000
299000,24303290,638119,2980000000,17880000000,10000,60000,9920883835710,85080756,113812586,2162,2955696710,1000,57963,2093834,5911389096,2604861666,17395138334,21883408834,9984267946,15732054,10905942,105893676935,13758040500,106308,1962921942,3758200,121852266600,90781278,5986792878,5898254275,3886769,21917262900,996113231,999999150,850,9781,999519806,480194,7864334594,1962151500,3,1966093640,999986682,13318,999936981,63019,1966080319,1000,1000,1000,1000,1000,1000,1000,105892653446,13757182700,106381,1962928214,3811200,121843438200,38155980,5933723030,5898376102,3835712,21915427200,996164288,999999221,779,74309,999499307,500693,7864501193,1961085000,6420,1966132340,999999171,829,999923509,76491,1966125091,1000,1000,1000,1000,1000,1000,1000,105893160431,13757794300,105897,1963271209,3482900,121849311800,62930310,5958788010,5898456748,3910019,21916640100,996089981,999993695,6305,4976,999515128,484872,7864606772,1961514600,6640,1966163340,999993324,6676,999928876,71124,1966150024,1000,1000,1000,1000,1000,1000,1000
300000,24343890,622269,2990000000,17940000000,10000,60000,9920643896180,86530236,115249950,11009,2965656110,1000,560,2075012,5931290202,2604949016,17395050984,21883286084,9984298668,15701332,10943370,105913668442,13804425200,562,1969360877,3820800,122263088800,89812883,6005702783,5918128823,3819668,21990122400,996180332,999999236,764,79668,999546345,453655,7890832755,1968755300,6501,1972727460,999982973,17027,999941468,58532,1972703932,1000,1000,1000,1000,1000,1000,1000,105912562013,13803616500,106808,1969689266,3668300,122254664200,39346902,5954811352,5918274525,3875828,21988419900,996124172,999999235,765,17107,999516382,483618,7891028218,1967696700,1,1972767140,999986554,13446,999933907,66093,1972753693,1000,1000,1000,1000,1000,1000,1000,105913068096,13804182800,105724,1969375943,4003800,122260236800,63121086,5978863036,5918317939,3887643,21989437200,996112357,999999783,217,83240,999503201,496799,7891088299,1968193500,1,1972777220,999993141,6859,999928540,71460,1972770360,1000,1000,1000,1000,1000,1000,1000
301000,24385320,622411,3000000000,18000000000,10000,60000,9920401616089,90310530,119037013,11105,2975614680,1000,62466,2072333,5951207150,2605125319,17394874681,21883145081,9984326907,15673093,10981057,105933542128,13850836200,582,1976052912,3782000,122674198000,90451736,6026234586,5938027240,3839019,22063074900,996160981,999999389,611,77170,999517130,482870,7917368570,1975409500,6880,1979351460,999996750,3250,999929170,70830,1979341330,1000,1000,1000,1000,1000,1000,1000,105932426276,13849949300,106057,1975920282,4042100,122665077000,39452840,5974776490,5938123316,3805614,22061151600,996194386,999998625,1375,92911,999530195,469805,7917495305,1974319800,7182,1979386520,999992651,7349,999930011,69989,1979371989,1000,1000,1000,1000,1000,1000,1000,105933101098,13850643000,557,1976143061,3750200,122671725200,62651597,5998304047,5938218609,3896917,22062507000,996103083,999994002,5998,9985,999523076,476924,7917620024,1974823700,1,1979415780,999985636,14364,999936685,63315,1979401415,1000,1000,1000,1000,1000,1000,1000
302000,24427040,642404,3010000000,18060000000,10000,60000,9920168373693,85084881,113949705,2375,2985572960,1000,48,2103054,5971141170,2605011774,17394988226,21883283926,9984257266,15742734,11019036,105953320401,13897228100,106196,1982534157,4022400,123085049800,89396022,6045058122,5957905500,3790752,22135910400,996209248,999999551,449,85799,999529899,470101,7943871701,1982018700,7162,1985980260,999993103,6897,999937699,62301,1985966201,1000,1000,1000,1000,1000,1000,1000,105952329795,13896215300,538,1982751425,3754300,123074815400,39520548,5994669598,5957971838,3809164,22133897400,996190836,999995275,4725,81311,999494273,505727,7943961427,1980925200,6800,1985999460,999996929,3071,999927611,72389,1985989589,1000,1000,1000,1000,1000,1000,1000,105952849570,13897004000,105998,1982719547,3907800,123082346400,64108678,6019629828,5958097845,3844443,22135310400,996155557,999999499,501,87156,999518011,481989,7944127089,1981435500,3,1986039360,999989887,10113,999932456,67544,1986029244,1000,1000,1000,1000,1000,1000,1000
303000,24467740,638157,3020000000,18120000000,10000,60000,9919927579715,87383945,116186420,2132,2995532260,1000,518,2091419,5991060256,2605311360,17394688640,21882888040,9984345081,15654919,11056137,105973260602,13943740400,105163,1989627336,3586900,123497100000,90373840,6065975040,5977838388,3944797,22209132000,996055203,999992952,7048,12555,999510567,489433,7970450933,1988702900,6342,1992619640,999999247,753,999925455,74545,1992612545,1000,1000,1000,1000,1000,1000,1000,105972148001,13942639800,106698,1989708376,3502800,123486022800,39225760,6014272210,5977846791,3888592,22206924300,996111408,999998525,1475,4033,999522942,477058,7970459858,1987563200,6763,1992627420,999992410,7590,999933833,66167,1992613067,1000,1000,1000,1000,1000,1000,1000,105972829993,13943385400,592,1989527446,3633000,123493199600,63712275,6039114075,5977974909,3922394,22208281500,996077606,999990589,9411,10295,999505786,494214,7970632914,1988083100,6741,1992665640,999999106,894,999923795,76205,1992658005,1000,1000,1000,1000,1000,1000,1000
304000,24507630,627812,3030000000,18180000000,10000,60000,9919690391083,86076889,114935084,1302,3005492370,1000,62694,2091359,6010982136,2605305172,17394694828,21882895528,9984326641,15673359,11093477,105993260683,13990096300,530,1995842074,3863400,123907651000,90002903,6085469053,5997696835,3828540,22281899400,996171460,999999511,489,82571,999543836,456164,7996920864,1995303600,3,1999248780,999975252,24748,999939971,60029,1999224029,1000,1000,1000,1000,1000,1000,1000,105992150850,13989111100,1088,1996081228,3694900,123897630200,39946563,6034909563,5997775806,3952044,22279911300,996047956,999993290,6710,9846,999490440,509560,7997034160,1994216300,6382,1999265480,999999256,744,999926746,73254,1999258354,1000,1000,1000,1000,1000,1000,1000,105992552069,13989702300,105945,1996047409,3863600,123903418200,63680028,6058930878,5997846162,3837445,22281000000,996162555,999987783,12217,69438,999477976,522024,7997127724,1994695400,2,1999283040,999998524,1476,999919038,80962,1999281562,1000,1000,1000,1000,1000,1000,1000
305000,24547680,635153,3040000000,18240000000,10000,60000,9919449767366,88179220,117097052,2266,3015452320,1000,50,2093024,6030900108,2605379786,17394620214,21882921214,9984306076,15693924,11130884,106013159192,14036569800,1028,2002546826,3807300,124319266000,90403426,6105786326,6017623378,3867902,22354937100,996132098,999999142,858,80340,999532562,467438,8023492238,2001937000,2,2005885660,999983202,16798,999935140,64860,2005868860,1000,1000,1000,1000,1000,1000,1000,106011908155,14035406600,105802,2002849602,3630600,124307698000,39516606,6054321906,6017604819,3838695,22352683200,996161305,999999714,286,9519,999505100,494900,8023470700,2000838800,6443,2005879500,999992824,7176,999930119,69881,2005865881,1000,1000,1000,1000,1000,1000,1000,106012455145,14036064500,106359,2002449630,4043900,124314036200,64137365,6079256565,6017696299,3818180,22353812100,996181820,999999348,652,82568,999523869,476131,8023588931,2001299500,5,2005911040,999981597,18403,999933468,66532,2005892632,1000,1000,1000,1000,1000,1000,1000
306000,24588070,637381,3050000000,18300000000,10000,60000,9919211857258,87574357,116510609,10201,3025411930,1000,5842,2078494,6050803458,2605370415,17394629585,21882879885,9984310646,15689354,11168404,106032914805,14082992700,106423,2009338473,3785900,124730423800,89543390,6124820790,6037540486,3877212,22427898600,996122788,999989988,10012,5976,999499490,500510,8050052010,2008565400,2,2012517440,999994086,5914,999926376,73624,2012511524,1000,1000,1000,1000,1000,1000,1000,106031775215,14081724100,106041,2009353802,3724100,124717934600,39508324,6074163724,6037448653,3807782,22425435000,996192218,999999334,666,78852,999523099,476901,8049925501,2007448900,3,2012494960,999981891,18109,999936452,63548,2012476848,1000,1000,1000,1000,1000,1000,1000,106032319903,14082495800,106030,2009178755,3978500,124725254800,65355813,6100372263,6037609676,3901523,22426779300,996098477,999998734,1266,66411,999492935,507065,8050145665,2007931400,6462,2012544160,999998291,1709,999926911,73089,2012535989,1000,1000,1000,1000,1000,1000,1000
307000,24629040,628379,3060000000,18360000000,10000,60000,9918975713627,85230433,114276052,1282,3035370960,1000,455,2094163,6070739356,2605518560,17394481440,21882887940,9984254497,15745503,11205953,106052812424,14129317900,106851,2016108055,3595300,125140767800,89027312,6144160562,6057359789,3830801,22500748200,996169199,999999226,774,7025,999537836,462164,8076475864,2015201400,6701,2019134340,999988436,11564,999935325,64675,2019116075,1000,1000,1000,1000,1000,1000,1000,106051759200,14128158300,532,2015747400,3861400,125129188600,38556496,6093110996,6057359012,3881941,22498380900,996118059,999997185,2815,10144,999524032,475968,8076475768,2014059900,6800,2019132300,999991256,8744,999932544,67456,2019116756,1000,1000,1000,1000,1000,1000,1000,106052283782,14128854700,1020,2016120677,3549900,125135840600,67216408,6122099608,6057487591,3839657,22499718000,996160343,999989691,10309,10034,999503043,496957,8076648457,2014526600,6741,2019172600,999995007,4993,999927434,72566,2019160866,1000,1000,1000,1000,1000,1000,1000
308000,24669700,632794,3070000000,18420000000,10000,60000,9918734181782,88225035,117225374,11169,3045330300,1000,456,2071477,6090638262,2605552417,17394447583,21882648583,9984314503,15685497,11243365,106072778806,14175702500,589,2022657732,3592300,125551599400,89078713,6164090863,6077252688,3929381,22573634700,996070619,999997546,2454,15765,999505977,494023,8103001323,2021838800,2,2025755420,999993217,6783,999929565,70435,2025748635,1000,1000,1000,1000,1000,1000,1000,106071522470,14174572500,106124,2022319807,4045400,125540281000,38825513,6113271513,6077265781,3800877,22571262000,996199123,999998875,1125,87798,999503617,496383,8103020583,2020687300,6523,2025762700,999998625,1375,999925698,74302,2025754802,1000,1000,1000,1000,1000,1000,1000,106072128982,14175333700,106580,2022441515,3949500,125547536200,67200074,6142004374,6077387989,3881338,22572673800,996118662,999995492,4508,75754,999520865,479135,8103179335,2021183300,3,2025805300,999986049,13951,999933754,66246,2025791346,1000,1000,1000,1000,1000,1000,1000
309000,24709470,638498,3080000000,18480000000,10000,60000,9918496713490,87206187,116246684,1286,3055290530,1000,44,2086309,6110578488,2605702777,17394297223,21882440723,9984326611,15673389,11280799,106092700135,14222121000,538,2028885005,3981400,125962786800,88358047,6183267097,6097125478,3905141,22646506500,996094859,999997432,2568,82691,999520613,479387,8129498287,2028496300,6620,2032386480,999992949,7051,999930091,69909,2032372809,1000,1000,1000,1000,1000,1000,1000,106091504463,14220957500,1080,2029074655,3821700,125951112600,40069929,6134394779,6097152496,3844092,22644197400,996155908,999993673,6327,75381,999493785,506215,8129534215,2027313900,2,2032389060,999992661,7339,999926081,73919,2032381719,1000,1000,1000,1000,1000,1000,1000,106092004610,14221753500,106598,2029326450,3706500,125958671800,67001782,6161699582,6097285648,3915720,22645673700,996084280,999996356,3644,20936,999509488,490512,8129714112,2027814100,7120,2032435840,999999744,256,999929436,70564,2032428464,1000,1000,1000,1000,1000,1000,1000
310000,24750590,632845,3090000000,18540000000,10000,60000,9918258125762,87261009,116340656,11186,3065249410,1000,474,2071599,6130476448,2605838471,17394161529,21882527629,9984310241,15689759,11318289,106112572422,14268465200,526,2035625092,3846500,126373277600,87714031,6202485731,6116975462,3764154,22719365100,996235846,999998470,1530,84316,999529854,470146,8155965946,2035125800,6426,2039000920,999995990,4010,999931316,68684,2038990484,1000,1000,1000,1000,1000,1000,1000,106111291781,14267352000,106396,2035852479,3765900,126362093600,40605980,6154817830,6117028182,3867388,22717145400,996132612,999986547,13453,22059,999505777,494223,8156037023,2033952600,7260,2039017760,999998341,1659,999919459,80541,2039008841,1000,1000,1000,1000,1000,1000,1000,106111945991,14268114200,1007,2035767844,3793000,126369244400,67499620,6182063120,6117181423,3854813,22718489700,996145187,999993179,6821,19366,999508043,491957,8156241757,2034390000,7125,2039067880,999999579,421,999926866,73134,2039060334,1000,1000,1000,1000,1000,1000,1000
311000,24791090,629147,3100000000,18600000000,10000,60000,9918022067998,84783861,113962638,11134,3075208910,1000,529,2077225,6150395552,2605683359,17394316641,21882674541,9984254135,15745865,11355687,106132442400,14314795900,1038,2042079979,4013300,126783662200,88851792,6223481192,6136830847,3796765,22792148400,996203235,999998711,1289,78846,999527699,472301,8182436301,2041757700,1,2045619940,999985515,14485,999931646,68354,2045605454,1000,1000,1000,1000,1000,1000,1000,106131265179,14313728200,506,2042472858,3663300,126772749200,41064993,6175145793,6136911027,3865996,22790008500,996134004,999999891,109,11495,999510768,489232,8182543332,2040540900,3,2045646420,999985888,14112,999934295,65705,2045632305,1000,1000,1000,1000,1000,1000,1000,106131816374,14314475900,500,2042642743,3535600,126779864600,66311289,6200743339,6137055721,3863756,22791392400,996136244,999989614,10386,13458,999518437,481563,8182738463,2040995400,6043,2045696280,999992505,7495,999929058,70942,2045682742,1000,1000,1000,1000,1000,1000,1000
312000,24830640,636876,3110000000,18660000000,10000,60000,9917784984867,83365529,112524158,10138,3085169360,1000,63875,2083485,6170318444,2605864996,17394135004,21882403104,9984317975,15682025,11393119,106152184918,14361177900,106104,2049247756,3606800,127194482200,89534413,6244042313,6156727686,3885154,22865130900,996114846,999997728,2272,6374,999495388,504612,8208969612,2048388700,6,2052243840,999998092,1908,999920174,79826,2052241926,1000,1000,1000,1000,1000,1000,1000,106151187756,14360159700,520,2048743283,4004500,127184072200,40802171,6194786721,6156788535,3873006,22862916600,996126994,999999898,102,80492,999526657,473343,8209049143,2047202700,6601,2052273920,999993289,6711,999929992,70008,2052260608,1000,1000,1000,1000,1000,1000,1000,106151613095,14360909700,105803,2049446963,3483800,127191154600,66136765,6220470215,6156956746,3865518,22864376100,996134482,999998184,1816,17166,999499120,500880,8209273080,2047651900,2,2052324080,999992256,7744,999926466,73534,2052316334,1000,1000,1000,1000,1000,1000,1000
313000,24871900,616904,3120000000,18720000000,10000,60000,9917542838293,86994215,116218901,11039,3095128100,1000,94,2071864,6190234122,2605864008,17394135992,21882462692,9984277656,15722344,11430478,106172228764,14407654900,526,2055702135,3678200,127606106600,88866878,6263291678,6176636339,3938278,22938142800,996061722,999999708,292,8830,999508991,491009,8235510109,2055025200,1,2058888800,999984971,15029,999931530,68470,2058873770,1000,1000,1000,1000,1000,1000,1000,106171002607,14406473700,1025,2055500312,3895800,127594219400,41794044,6215623544,6176663771,3793857,22935694800,996206143,999991901,8099,75944,999497773,502227,8235549227,2053797300,1,2058892860,999992597,7403,999929244,70756,2058885456,1000,1000,1000,1000,1000,1000,1000,106171564257,14407253700,1027,2055556941,3896000,127601624200,66272980,6240467780,6176826722,3759296,22937105100,996240704,999987624,12376,76328,999498206,501794,8235768494,2054258800,6942,2058950120,999998594,1406,999922328,77672,2058941772,1000,1000,1000,1000,1000,1000,1000
314000,24911580,630583,3130000000,18780000000,10000,60000,9917305802266,85504117,114716470,10098,3105088420,1000,503,2088209,6210156644,2605961883,17394038117,21882323917,9984343771,15656229,11467915,106191986943,14454009600,106309,2062216634,3906400,128016757600,89859146,6284155296,6196502169,3798607,23010956700,996201393,999981491,18509,63884,999485415,514585,8262002185,2061687400,3,2065502140,999997879,2121,999917284,82716,2065500016,1000,1000,1000,1000,1000,1000,1000,106190905148,14452890900,989,2062041432,3973900,128005369000,41780512,6235504712,6196543442,3831951,23008626900,996168049,999998330,1670,91179,999506337,493663,8262057863,2060441700,6080,2065520680,999999821,179,999928079,71921,2065514421,1000,1000,1000,1000,1000,1000,1000,106191359956,14453674100,107102,2062661444,3528000,128012771400,65619956,6259708906,6196712328,3894480,23010137400,996105520,999994666,5334,8586,999495358,504642,8262282942,2060903400,6600,2065577700,999999514,486,999925586,74414,2065570614,1000,1000,1000,1000,1000,1000,1000
315000,24952060,625615,3140000000,18840000000,10000,60000,9917067453600,85328958,114582373,11096,3115047940,1000,62969,2080927,6230073688,2606098758,17393901242,21882264142,9984332693,15667307,11505181,106212059154,14500458600,555,2068927422,3691500,128428178000,89513184,6303716984,6216363030,3892294,23084010900,996107706,999999197,803,9703,999512073,487927,8288479327,2068365200,4,2072130440,999985861,14139,999934703,65297,2072116297,1000,1000,1000,1000,1000,1000,1000,106210676441,14499278900,107317,2068752379,3994200,128416242600,41696514,6255301814,6216428208,3792674,23081522100,996207326,999996360,3640,85486,999510578,489422,8288570822,2067060900,6860,2072149840,999999634,366,999925686,74314,2072142614,1000,1000,1000,1000,1000,1000,1000,106211329277,14500033000,507,2069058320,3627200,128423337200,66338168,6280292618,6216594041,3827473,23082949800,996172527,999998001,1999,23028,999522287,477713,8288787413,2067475100,3,2072207300,999986075,13925,999930728,69272,2072193372,1000,1000,1000,1000,1000,1000,1000
316000,24992670,619751,3150000000,18900000000,10000,60000,9916826048084,88227798,117562258,10085,3125007330,1000,61743,2077370,6249994490,2606061582,17393938418,21882253518,9984285790,15714210,11542880,106231807554,14546916400,106271,2075770364,3625300,128839637600,89826181,6323938981,6236313608,3920681,23157015600,996079319,999985556,14444,18575,999482367,517633,8315084533,2074967900,2,2078771760,999999167,833,999919875,80125,2078770925,1000,1000,1000,1000,1000,1000,1000,106230644443,14545583300,1006,2075439713,3807200,128826387400,41803464,6275254764,6236273810,3776498,23154332400,996223502,999999781,219,81283,999522473,477527,8315026527,2073672900,4,2078768380,999984341,15659,999927983,72017,2078752717,1000,1000,1000,1000,1000,1000,1000,106231071618,14546387200,106272,2075442041,3995100,128833876000,66305911,6300124761,6236468099,3790387,23155696200,996209613,999999817,183,82630,999503231,496769,8315288369,2074096600,6541,2078834100,999992711,7289,999929230,70770,2078820270,1000,1000,1000,1000,1000,1000,1000
317000,25032530,624575,3160000000,18960000000,10000,60000,9916586235871,89546890,118932648,2228,3134967470,1000,5298,2096274,6269930484,2606184361,17393815639,21882112539,9984290886,15709114,11580370,106251687256,14593333600,106863,2082506763,3520700,129250754400,91469772,6345475222,6256218613,3903982,23229976500,996096018,999991555,8445,9073,999486160,513840,8341624540,2081577500,1,2085406760,999999168,832,999916773,83227,2085405927,1000,1000,1000,1000,1000,1000,1000,106250373250,14591942400,107166,2082124307,3879300,129236958400,41696795,6295013895,6256161333,3756814,23227152300,996243186,999986686,13314,83472,999495039,504961,8341546261,2080284700,3,2085391480,999993451,6549,999923272,76728,2085384928,1000,1000,1000,1000,1000,1000,1000,106251093208,14592823400,510,2081845390,4128900,129245222000,65157560,6318881010,6256358386,3846847,23228660400,996153153,999999553,447,80706,999481820,518180,8341809780,2080778800,2,2085455600,999995796,4204,999925106,74894,2085451394,1000,1000,1000,1000,1000,1000,1000
318000,25072470,626696,3170000000,19020000000,10000,60000,9916351111966,86180787,115606345,1168,3144927530,1000,32,2098234,6289852724,2606263453,17393736547,21882017647,9984290766,15709234,11618090,106271576935,14639647400,107114,2088799864,3811100,129660939600,91271551,6365124351,6276028933,3780437,23302677900,996219563,999998620,1380,80683,999516950,483050,8368036450,2088210400,6901,2092020800,999993618,6382,999934283,65717,2092007517,1000,1000,1000,1000,1000,1000,1000,106270248000,14638370100,106761,2088800599,3850400,129648161000,42713347,6315927147,6276075925,3863939,23300112600,996136061,999981626,18374,67987,999482462,517538,8368100538,2086902100,1,2092026700,999997914,2086,999917887,82113,2092024613,1000,1000,1000,1000,1000,1000,1000,106270905659,14639259800,106539,2088936379,3752500,129656522800,64696574,6338321774,6276241806,3885994,23301723900,996114006,999994560,5440,14666,999506560,493440,8368321540,2087412900,6562,2092088900,999997396,2604,999929666,70334,2092079734,1000,1000,1000,1000,1000,1000,1000
319000,25112000,624638,3180000000,19080000000,10000,60000,9916111541599,87216627,116630015,11124,3154888000,1000,56446,2071736,6309753752,2606379226,17393620774,21881906974,9984313944,15686056,11655596,106291556688,14686004900,511,2095131412,3971200,130071501800,91533620,6385251870,6295893034,3789686,23375482500,996210314,999999819,181,80933,999543799,456201,8394519801,2094804500,6400,2098645900,999987267,12733,999941633,58367,2098626767,1000,1000,1000,1000,1000,1000,1000,106290257121,14684768500,530,2095468516,3710900,130059153800,43191586,6336292636,6295948283,3812246,23373066300,996187754,999974263,25737,64517,999472434,527566,8394596766,2093566500,3,2098651320,999997166,2834,999917917,82083,2098648483,1000,1000,1000,1000,1000,1000,1000,106290904787,14685714600,1050,2095485033,3749100,130067984400,64239710,6357774410,6296165462,3906550,23374724700,996093450,999985129,14871,19079,999496117,503883,8394886983,2094041100,6780,2098729200,999999101,899,999923679,76321,2098721521,1000,1000,1000,1000,1000,1000,1000
320000,25150340,639040,3190000000,19140000000,10000,60000,9915875206584,85085150,114603495,1314,3164849660,1000,474,2090453,6329696692,2606488734,17393511266,21881838766,9984265207,15734793,11693099,106311265860,14732368600,106360,2102300140,3585700,130482142800,90718105,6404305955,6315812520,3888348,23448423000,996111652,999998888,1112,16540,999496720,503280,8421080680,2101405400,0,2105276200,999991960,8040,999924740,75260,2105268160,1000,1000,1000,1000,1000,1000,1000,106310171534,14731124500,997,2102060426,3703200,130469751400,44181510,6357150410,6315773226,3856871,23445932400,996143129,999999348,652,10577,999506151,493849,8421028649,2100216300,6400,2105268780,999993043,6957,999931277,68723,2105255423,1000,1000,1000,1000,1000,1000,1000,106310688730,14732166000,106759,2101866590,4116000,130479364800,64464571,6377904121,6316091234,3809966,23447616000,996190034,999997429,2571,85863,999492329,507671,8421452771,2100647100,0,2105368160,999993377,6623,999925363,74637,2105361537,1000,1000,1000,1000,1000,1000,1000
321000,25189800,630298,3200000000,19200000000,10000,60000,9915634214413,87539526,117017555,11169,3174810200,1000,41,2073167,6349598062,2606593739,17393406261,21881675361,9984325713,15674287,11730575,106331178873,14778730900,106501,2108526146,3961400,130892819400,91382429,6424842279,6335650843,3806819,23521206600,996193181,999999477,523,79358,999512915,487085,8447529285,2108066300,1,2111893960,999984483,15517,999932758,67242,2111878442,1000,1000,1000,1000,1000,1000,1000,106329978331,14777582700,106167,2108965185,3537900,130881225400,44113554,6376992304,6335687724,3915490,23518967400,996084510,999998956,1044,7966,999508142,491858,8447579058,2106845100,4,2111905060,999986278,13722,999933866,66134,2111891334,1000,1000,1000,1000,1000,1000,1000,106330689052,14778567000,967,2108799428,3693600,130890346800,64209278,6397535078,6335963634,3880411,23520630300,996119589,999982484,17516,21773,999503239,496761,8447951161,2107281800,6720,2111995300,999998947,1053,999927873,72127,2111987527,1000,1000,1000,1000,1000,1000,1000
