Time\ number,r1_2_200,r2_1_300,Time\ Probability,r1_2_200,r2_1_300
6430,1.9999998001975096e+24,200002295222017952,6430,9.999999999e-11,0.0009990124521931196
6440,1.999999799997359e+24,200202641006052416,6440,9.999999999e-11,0.0010000121796332581
6450,1.9999998001980022e+24,200001801545030720,6450,9.999999999e-11,0.0009990099887376086
6460,1.999999799997044e+24,200202956235688608,6460,9.999999999e-11,0.001000013752630678
6470,1.999999799997099e+24,200202901071660256,6470,9.999999999e-11,0.0010000134773619084
6480,1.999999799997546e+24,200202453741317792,6480,9.999999999e-11,0.001000011245181318
6490,1.9999997999975907e+24,200202409253102752,6490,9.999999999e-11,0.0010000110231849074
6500,1.9999997999972404e+24,200202759655406112,6500,9.999999999e-11,0.0010000127716941116
6510,1.999999800197891e+24,200001913055600096,6510,9.999999999e-11,0.00099901054517701
6520,1.9999997999977346e+24,200202265405153600,6520,9.999999999e-11,0.0010000103053829372
6530,1.9999998001979764e+24,200001827377132256,6530,9.999999999e-11,0.00099901011764018
6540,1.9999998001984064e+24,200001396492455648,6540,9.999999999e-11,0.0009990079675192237
6550,1.9999998001976468e+24,200002157873394112,6550,9.999999999e-11,0.0009990117668214446
6560,1.9999998001984883e+24,200001314628618144,6560,9.999999999e-11,0.0009990075590174535
6570,1.9999997999975252e+24,200202474947992544,6570,9.999999999e-11,0.0010000113510027285
6580,1.9999998001981702e+24,200001633189568160,6580,9.999999999e-11,0.000999009148641343
6590,1.9999998001978035e+24,200002000613216608,6590,9.999999999e-11,0.0009990109820908195
6600,1.9999998001990305e+24,200000771181588768,6600,9.999999999e-11,0.0009990048472086645
6610,1.999999800199837e+24,199999963247693472,6610,9.999999999e-11,0.0009990008156064388
6620,1.9999997999996466e+24,200200353405367776,6620,9.999999999e-11,0.0010000007644945517
6630,1.9999997999992555e+24,200200744522785120,6630,9.999999999e-11,0.0010000027161724129
6640,1.9999998001998557e+24,199999944337370784,6640,9.999999999e-11,0.0009990007212436452
6650,1.9999998001986668e+24,200001135683496480,6650,9.999999999e-11,0.000999006666078627
6660,1.999999800198295e+24,200001508202531424,6660,9.999999999e-11,0.000999008524954167
6670,1.999999799998132e+24,200201867741428320,6670,9.999999999e-11,0.0010000083210389965
6680,1.999999799997771e+24,200202228949480160,6680,9.999999999e-11,0.0010000101234689484
6690,1.9999998001988056e+24,200000996586434976,6690,9.999999999e-11,0.0009990059719822138
6700,1.999999799999031e+24,200200968978061664,6700,9.999999999e-11,0.001000003836205358
6710,1.9999998001996386e+24,200000161975614560,6710,9.999999999e-11,0.0009990018072617414
6720,1.9999997999990496e+24,200200950318388576,6720,9.999999999e-11,0.0010000037430934966
6730,1.9999997999998627e+24,200200137234866816,6730,9.999999999e-11,0.0009999996858026715
6740,1.9999997999982781e+24,200201721936683072,6740,9.999999999e-11,0.0010000075934726005
6750,1.9999998001985143e+24,200001288470405248,6750,9.999999999e-11,0.000999007428487581
6760,1.9999997999987458e+24,200201254335530432,6760,9.999999999e-11,0.0010000052601405408
6770,1.9999998001985753e+24,200001227305429888,6770,9.999999999e-11,0.0009990071232734417
6780,1.999999800197813e+24,200001991244437888,6780,9.999999999e-11,0.0009990109353404742
6790,1.999999800196665e+24,200003141257598816,6790,9.999999999e-11,0.0009990166739232275
6800,1.999999800196337e+24,200003470066610816,6800,9.999999999e-11,0.0009990183146850683
6810,1.9999997999969931e+24,200203006705021184,6810,9.999999999e-11,0.001000014004472893
6820,1.9999998001968517e+24,200002954533975296,6820,9.999999999e-11,0.0009990157421695771
6830,1.9999998001965188e+24,200003287917088192,6830,9.999999999e-11,0.0009990174057562529
6840,1.9999998001954e+24,200004409097602624,6840,9.999999999e-11,0.0009990230004635998
6850,1.9999998001947004e+24,200005110021956704,6850,9.999999999e-11,0.0009990264980864604
6860,1.9999997999953906e+24,200204609457767520,6860,9.999999999e-11,0.0010000220022168228
6870,1.9999998001964737e+24,200003333004385472,6870,9.999999999e-11,0.000999017630742534
6880,1.9999998001953549e+24,200004454181072640,6880,9.999999999e-11,0.0009990232254307805
6890,1.9999997999956362e+24,200204363669247552,6890,9.999999999e-11,0.0010000207757309314
6900,1.9999998001959188e+24,200003889074980512,6900,9.999999999e-11,0.0009990204055430332
6910,1.9999997999957873e+24,200204212729384384,6910,9.999999999e-11,0.0010000200225402905
6920,1.9999997999962668e+24,200203733246905664,6920,9.999999999e-11,0.0010000176299204142
6930,1.9999998001965435e+24,200003263154789248,6930,9.999999999e-11,0.0009990172821920142
6940,1.9999997999964112e+24,200203588805299648,6940,9.999999999e-11,0.0010000169091561029
6950,1.9999997999960834e+24,200203916679323296,6950,9.999999999e-11,0.0010000185452490624
6960,1.9999997999969497e+24,200203050437452448,6960,9.999999999e-11,0.0010000142226979374
6970,1.999999800197607e+24,200002197442912928,6970,9.999999999e-11,0.000999011964273932
6980,1.999999800198045e+24,200001758607333120,6980,9.999999999e-11,0.000999009774477858
6990,1.9999998001972884e+24,200002516793058336,6990,9.999999999e-11,0.0009990135578359038
7000,1.999999799997138e+24,200202861881409376,7000,9.999999999e-11,0.0010000132818023658
7010,1.9999998001966063e+24,200003200308405632,7010,9.999999999e-11,0.0009990169685876284
7020,1.9999997999972624e+24,200202737578970528,7020,9.999999999e-11,0.0010000126615325904
7030,1.9999997999969193e+24,200203080719721312,7030,9.999999999e-11,0.001000014373806606
7040,1.9999997999969776e+24,200203022346429888,7040,9.999999999e-11,0.0010000140825235984
7050,1.9999998001972406e+24,200002564696275680,7050,9.999999999e-11,0.00099901379687367
7060,1.9999998001968986e+24,200002907368116384,7060,9.999999999e-11,0.0009990155068112416
7070,1.9999998001965642e+24,200003242415612352,7070,9.999999999e-11,0.0009990171787032142
7080,1.9999997999976175e+24,200202382462937376,7080,9.999999999e-11,0.001000010889501851
7090,1.9999997999976605e+24,200202339455640992,7090,9.999999999e-11,0.0010000106748952317
7100,1.999999800197115e+24,200002690614076864,7100,9.999999999e-11,0.0009990144252053676
7110,1.9999997999973665e+24,200202633440610368,7110,9.999999999e-11,0.0010000121418816655
7120,1.9999998001980134e+24,200001790281443136,7120,9.999999999e-11,0.0009990099325321389
7130,1.9999997999978564e+24,200202143506812992,7130,9.999999999e-11,0.0010000096971096203
7140,1.9999997999974983e+24,200202501562119648,7140,9.999999999e-11,0.0010000114838073528
7150,1.9999997999979442e+24,200202055727656192,7150,9.999999999e-11,0.0010000092590911973
7160,1.9999997999975915e+24,200202408524794880,7160,9.999999999e-11,0.0010000110195506474
7170,1.9999998001974422e+24,200002362705818688,7170,9.999999999e-11,0.0009990127889382883
7180,1.9999998001974935e+24,200002311429783552,7180,9.999999999e-11,0.0009990125330701111
7190,1.9999997999961476e+24,200203852289256448,7190,9.999999999e-11,0.0010000182239423188
7200,1.9999998001956335e+24,200004175040149728,7200,9.999999999e-11,0.0009990218325134537
7210,1.9999998001961116e+24,200003696054522624,7210,9.999999999e-11,0.0009990194423680936
7220,1.999999799996779e+24,200203221073105248,7220,9.999999999e-11,0.0010000150741706732
7230,1.999999800197043e+24,200002762713761280,7230,9.999999999e-11,0.000999014784983863
7240,1.9999998001967064e+24,200003099953650144,7240,9.999999999e-11,0.0009990164678159111
7250,1.9999997999969636e+24,200203036379915712,7250,9.999999999e-11,0.001000014152550761
7260,1.9999997999970227e+24,200202977294368192,7260,9.999999999e-11,0.0010000138577135915
7270,1.9999998001968898e+24,200002916166787424,7270,9.999999999e-11,0.0009990155507167405
7280,1.9999997999975402e+24,200202459903966432,7280,9.999999999e-11,0.0010000112759329645
7290,1.9999998001977812e+24,200002022843263968,7290,9.999999999e-11,0.0009990110930190865
7300,1.9999998001978237e+24,200001980562499328,7300,9.999999999e-11,0.0009990108820374418
7310,1.9999998001986585e+24,200001143848075264,7310,9.999999999e-11,0.0009990067068199968
7320,1.9999998000000702e+24,200199929665673504,7320,9.999999999e-11,0.0009999986500313573
7330,1.9999998000004667e+24,200199533267850880,7330,9.999999999e-11,0.000999996672004231
7340,1.9999998001998576e+24,199999942376241760,7340,9.999999999e-11,0.000999000711457582
7350,1.9999997999996598e+24,200200340135591456,7350,9.999999999e-11,0.0010000006982783017
7360,1.9999998000004584e+24,200199541555903488,7360,9.999999999e-11,0.0009999967133616553
7370,1.9999998000008487e+24,200199151301036352,7370,9.999999999e-11,0.0009999947659879006
7380,1.9999998000004313e+24,200199568684037408,7380,9.999999999e-11,0.0009999968487311801
7390,1.9999998002002235e+24,199999575847239360,7390,9.999999999e-11,0.0009989988824723654
7400,1.999999800200613e+24,199999185594921472,7400,9.999999999e-11,0.000998996935107441
7410,1.9999998002002017e+24,199999597580889504,7410,9.999999999e-11,0.0009989989909236054
7420,1.9999998001990147e+24,200000787141127296,7420,9.999999999e-11,0.0009990049268470004
7430,1.9999997999988343e+24,200201165774501728,7430,9.999999999e-11,0.0010000048182205693
7440,1.9999997999996485e+24,200200351589109856,7440,9.999999999e-11,0.0010000007554314156
7450,1.999999799999258e+24,200200742136512512,7450,9.999999999e-11,0.001000002704264901
7460,1.9999998000000667e+24,200199933303039232,7460,9.999999999e-11,0.0009999986681818304
7470,1.999999800199859e+24,199999941146612256,7470,9.999999999e-11,0.0009990007053217124
7480,1.9999997999996595e+24,200200340472953472,7480,9.999999999e-11,0.0010000006999617396
7490,1.9999997999992665e+24,200200733532630752,7490,9.999999999e-11,0.001000002661331488
7500,1.9999997999992791e+24,200200720892544544,7500,9.999999999e-11,0.001000002598257395
7510,1.999999799999297e+24,200200702757668032,7510,9.999999999e-11,0.0010000025077642708
7520,1.9999997999989122e+24,200201087738100608,7520,9.999999999e-11,0.0010000044288185413
7530,1.9999997999989342e+24,200201065671142272,7530,9.999999999e-11,0.0010000043187043096
7540,1.9999998001987575e+24,200001044791219904,7540,9.999999999e-11,0.0009990062125248102
7550,1.9999998001983823e+24,200001420673615808,7550,9.999999999e-11,0.0009990080881835735
7560,1.999999800198411e+24,200001391936217728,7560,9.999999999e-11,0.0009990079447835282
7570,1.9999998001976527e+24,200002151857385760,7570,9.999999999e-11,0.0009990117368014735
7580,1.9999998001976964e+24,200002107880409056,7580,9.999999999e-11,0.0009990115173557055
7590,1.999999800197741e+24,200002063257691328,7590,9.999999999e-11,0.0009990112946876805
7600,1.9999997999979815e+24,200202018569386624,7600,9.999999999e-11,0.0010000090736712497
7610,1.9999998001986166e+24,200001185987558496,7610,9.999999999e-11,0.000999006917096647
7620,1.999999799998839e+24,200201161092042784,7620,9.999999999e-11,0.001000004794855076
7630,1.9999997999992558e+24,200200744205108576,7630,9.999999999e-11,0.0010000027145872054
7640,1.9999998001986778e+24,200001124568941952,7640,9.999999999e-11,0.000999006610616834
7650,1.9999998001979085e+24,200001895388276992,7650,9.999999999e-11,0.0009990104570168047
7660,1.9999997999977558e+24,200202244152090656,7660,9.999999999e-11,0.0010000101993300492
7670,1.999999800197201e+24,200002604401490752,7670,9.999999999e-11,0.000999013995003283
7680,1.9999997999974548e+24,200202545029038944,7680,9.999999999e-11,0.0010000117007074923
7690,1.9999998001969188e+24,200002887203519584,7690,9.999999999e-11,0.0009990154061896043
7700,1.9999998001961843e+24,200003623131304800,7700,9.999999999e-11,0.0009990190784801573
7710,1.9999997999956582e+24,200204341832520224,7710,9.999999999e-11,0.0010000206667655578
7720,1.9999997999957446e+24,200204255277408896,7720,9.999999999e-11,0.0010000202348551368
7730,1.9999997999970165e+24,200202983495145696,7730,9.999999999e-11,0.0010000138886555015
7740,1.9999997999978682e+24,200202131624407200,7740,9.999999999e-11,0.0010000096378163573
7750,1.999999799997912e+24,200202088107166560,7750,9.999999999e-11,0.0010000094206651128
7760,1.9999997999987474e+24,200201252602234720,7760,9.999999999e-11,0.0010000052514913865
7770,1.99999979999837e+24,200201630029303456,7770,9.999999999e-11,0.0010000071348543233
7780,1.9999997999980102e+24,200201989644014176,7780,9.999999999e-11,0.001000008929333499
7790,1.9999997999988408e+24,200201159173197120,7790,9.999999999e-11,0.0010000047852800266
7800,1.99999980019906e+24,200000741694283680,7800,9.999999999e-11,0.0009990047000665715
7810,1.9999998001990791e+24,200000722540451616,7810,9.999999999e-11,0.0009990046044886633
7820,1.9999997999988953e+24,200201104826093280,7820,9.999999999e-11,0.0010000045140877091
7830,1.9999997999993148e+24,200200685169501056,7830,9.999999999e-11,0.0010000024199992303
7840,1.9999997999985353e+24,200201464608374496,7840,9.999999999e-11,0.0010000063094030719
7850,1.9999998001987605e+24,200001041697836512,7850,9.999999999e-11,0.0009990061970887808
7860,1.9999997999981858e+24,200201814167109024,7860,9.999999999e-11,0.00100000805370288
7870,1.9999997999986156e+24,200201384513161088,7870,9.999999999e-11,0.0010000059097275613
7880,1.99999979999943e+24,200200569977599616,7880,9.999999999e-11,0.0010000018451910685
7890,1.9999998001992448e+24,200000556532950592,7890,9.999999999e-11,0.0009990037761087517
7900,1.9999998001988676e+24,200000934347471456,7900,9.999999999e-11,0.0009990056614088564
7910,1.9999998001980964e+24,200001707351737664,7910,9.999999999e-11,0.0009990095187116734
7920,1.999999800198129e+24,200001674583544384,7920,9.999999999e-11,0.0009990093551979007
7930,1.9999997999979627e+24,200202037201787200,7930,9.999999999e-11,0.00100000916664702
7940,1.9999997999983938e+24,200201606232283328,7940,9.999999999e-11,0.0010000070161070758
7950,1.9999998001982215e+24,200001581842012736,7950,9.999999999e-11,0.000999008892416276
7960,1.999999799998454e+24,200201545898668608,7960,9.999999999e-11,0.0010000067150420407
7970,1.9999997999992765e+24,200200723395365472,7970,9.999999999e-11,0.001000002610746484
7980,1.9999998002002777e+24,199999521634334016,7980,9.999999999e-11,0.0009989986119491542
7990,1.9999998000012693e+24,200198730535554336,7990,9.999999999e-11,0.0009999926663660148
8000,1.9999998002006463e+24,199999152247634848,8000,9.999999999e-11,0.0009989967687039799
8010,1.9999998000000385e+24,200199961328601600,8010,9.999999999e-11,0.0009999988080295274
8020,1.9999998000008304e+24,200199169539819104,8020,9.999999999e-11,0.0009999948569995186
8030,1.9999998001994262e+24,200000374626150144,8030,9.999999999e-11,0.0009990028683910968
8040,1.9999997999992442e+24,200200755880234240,8040,9.999999999e-11,0.0010000027728461407
8050,1.999999799999649e+24,200200350982832224,8050,9.999999999e-11,0.001000000752406087
8060,1.9999998001994517e+24,200000349071513216,8060,9.999999999e-11,0.0009990027408730761
8070,1.999999800199457e+24,200000343862382720,8070,9.999999999e-11,0.0009990027148794368
8080,1.9999998001998616e+24,199999938422660064,8080,9.999999999e-11,0.0009990006917291502
8090,1.9999998001986805e+24,200001121989922688,8090,9.999999999e-11,0.0009990065977474893
8100,1.9999998001983077e+24,200001495595021344,8100,9.999999999e-11,0.0009990084620425039
8110,1.9999997999981477e+24,200201852346302336,8110,9.999999999e-11,0.0010000082442172425
8120,1.999999800198382e+24,200001421096451232,8120,9.999999999e-11,0.0009990080902935283
8130,1.9999997999990016e+24,200200998341154080,8130,9.999999999e-11,0.0010000039827273348
8140,1.9999998001992142e+24,200000587175597568,8140,9.999999999e-11,0.000999003929016018
8150,1.9999997999986338e+24,200201366203266208,8150,9.999999999e-11,0.0010000058183610957
8160,1.999999800198465e+24,200001337839441120,8160,9.999999999e-11,0.0009990076748398065
8170,1.9999998001976994e+24,200002105165082880,8170,9.999999999e-11,0.0009990115038061875
8180,1.9999997999971464e+24,200202853449416032,8180,9.999999999e-11,0.0010000132397266779
8190,1.9999998001970087e+24,200002797112552128,8190,9.999999999e-11,0.0009990149566343398
8200,1.9999997999968689e+24,200203131221182624,8200,9.999999999e-11,0.0010000146258091432
8210,1.999999800196334e+24,200003473020444736,8210,9.999999999e-11,0.0009990183294247437
8220,1.9999998001968052e+24,200003000858253536,8220,9.999999999e-11,0.0009990159733284127
8230,1.9999998001968707e+24,200002935274294272,8230,9.999999999e-11,0.0009990156460634831
8240,1.9999997999975174e+24,200202482477244480,8240,9.999999999e-11,0.0010000113885737325
8250,1.9999998001977625e+24,200002041830414464,8250,9.999999999e-11,0.00099901118776525
8260,1.9999997999972047e+24,200202795233386496,8260,9.999999999e-11,0.001000012949228407
8270,1.9999997999976508e+24,200202349128488032,8270,9.999999999e-11,0.0010000107231627857
8280,1.999999799998494e+24,200201506083837664,8280,9.999999999e-11,0.0010000065163658378
8290,1.9999998001987253e+24,200001076903685920,8290,9.999999999e-11,0.000999006372766495
8300,1.9999998001995363e+24,200000264415147456,8300,9.999999999e-11,0.0009990023184365442
8310,1.9999997999993497e+24,200200650144508832,8310,9.999999999e-11,0.0010000022452243448
8320,1.999999800000152e+24,200199847793639584,8320,9.999999999e-11,0.0009999982414894974
8330,1.99999979999975e+24,200200249906245376,8330,9.999999999e-11,0.001000000248033414
8340,1.9999998001995492e+24,200000251504110016,8340,9.999999999e-11,0.0009990022540102739
8350,1.999999800199164e+24,200000637526711008,8350,9.999999999e-11,0.0009990041802688267
8360,1.999999800198779e+24,200001023142030912,8360,9.999999999e-11,0.000999006104495034
8370,1.999999800199194e+24,200000607442334400,8370,9.999999999e-11,0.000999004030147338
8380,1.999999799998614e+24,200201386055449280,8380,9.999999999e-11,0.0010000059174235872
8390,1.999999799999434e+24,200200565999245504,8390,9.999999999e-11,0.0010000018253390618
8400,1.9999998002004307e+24,199999368161463872,8400,9.999999999e-11,0.0009989978461172287
8410,1.9999998002000248e+24,199999774827729920,8410,9.999999999e-11,0.0009989998753879967
8420,1.999999799999824e+24,200200176001239040,8420,9.999999999e-11,0.0009999998792470629
8430,1.9999998001992354e+24,200000566020997088,8430,9.999999999e-11,0.0009990038234542456
8440,1.9999998001988593e+24,200000942699948736,8440,9.999999999e-11,0.0009990057030878426
8450,1.9999998001984875e+24,200001315168144800,8450,9.999999999e-11,0.0009990075617096997
8460,1.9999998001981163e+24,200001687289454016,8460,9.999999999e-11,0.0009990094186005795
8470,1.9999998001977568e+24,200002047328867680,8470,9.999999999e-11,0.0009990112152026133
8480,1.9999998001985917e+24,200001210980664096,8480,9.999999999e-11,0.0009990070418126168
8490,1.9999997999988113e+24,200201188779958400,8490,9.999999999e-11,0.001000004933017912
8500,1.9999998001986354e+24,200001167019677984,8500,9.999999999e-11,0.0009990068224466403
8510,1.9999997999980663e+24,200201933738257248,8510,9.999999999e-11,0.0010000086503634976
8520,1.9999998001979053e+24,200001898814353376,8520,9.999999999e-11,0.0009990104741129768
8530,1.99999979999695e+24,200203049948016864,8530,9.999999999e-11,0.0010000142202556514
8540,1.9999998001964152e+24,200003391689250336,8540,9.999999999e-11,0.000999017923580879
8550,1.999999799996286e+24,200203713931302944,8550,9.999999999e-11,0.0010000175335354638
8560,1.999999800196167e+24,200003640496704224,8560,9.999999999e-11,0.0009990191651337577
8570,1.9999998001970275e+24,200002778231895040,8570,9.999999999e-11,0.000999014862419581
8580,1.9999998001962933e+24,200003513950101728,8580,9.999999999e-11,0.000999018533664338
8590,1.999999799996166e+24,200203833857154880,8590,9.999999999e-11,0.001000018131966043
8600,1.999999800195657e+24,200004151431345472,8600,9.999999999e-11,0.0009990217147051719
8610,1.9999997999959323e+24,200204067814887200,8610,9.999999999e-11,0.0010000192994162535
8620,1.9999997999964082e+24,200203591806280640,8620,9.999999999e-11,0.0010000169241310127
8630,1.9999998001966812e+24,200003125274204832,8630,9.999999999e-11,0.0009990165941658545
8640,1.9999998001967531e+24,200003053276706624,8640,9.999999999e-11,0.0009990162348972708
8650,1.9999998001964157e+24,200003391123725600,8650,9.999999999e-11,0.0009990179207589021
8660,1.999999799996679e+24,200203320993971840,8660,9.999999999e-11,0.0010000155727762816
8670,1.999999800196548e+24,200003258726359232,8670,9.999999999e-11,0.0009990172600940826
8680,1.9999997999956187e+24,200204381286192160,8680,9.999999999e-11,0.0010000208636395697
8690,1.9999997999960992e+24,200203900626711200,8690,9.999999999e-11,0.0010000184651464507
8700,1.9999998001951906e+24,200004618745657408,8700,9.999999999e-11,0.0009990240466104864
8710,1.9999998001948854e+24,200004924768518784,8710,9.999999999e-11,0.0009990255736690762
8720,1.9999998001953828e+24,200004426250158592,8720,9.999999999e-11,0.0009990230860551074
8730,1.9999998001950743e+24,200004735312687776,8730,9.999999999e-11,0.0009990246282816871
8740,1.9999997999953637e+24,200204636153650528,8740,9.999999999e-11,0.0010000221354294066
8750,1.9999997999958542e+24,200204145698051040,8750,9.999999999e-11,0.0010000196880536152
8760,1.999999800195742e+24,200004066333346848,8760,9.999999999e-11,0.0009990212900649012
8770,1.9999998001958278e+24,200003980381084416,8770,9.999999999e-11,0.0009990208611618417
8780,1.9999997999953092e+24,200204690691543488,8780,9.999999999e-11,0.001000022407573753
8790,1.9999997999957975e+24,200204202411231616,8790,9.999999999e-11,0.0010000199710526586
8800,1.999999800196088e+24,200003719818988064,8800,9.999999999e-11,0.0009990195609531276
8810,1.9999997999963575e+24,200203642378152448,8810,9.999999999e-11,0.0010000171764848974
8820,1.9999997999960305e+24,200203969349429888,8820,9.999999999e-11,0.0010000188080731478
8830,1.9999998001967137e+24,200003092636353984,8830,9.999999999e-11,0.000999016431302495
8840,1.9999998001959803e+24,200003827538907712,8840,9.999999999e-11,0.0009990200984771199
8850,1.9999997999962512e+24,200203748886899424,8850,9.999999999e-11,0.0010000177079640587
8860,1.9999997999975136e+24,200202486328478400,8860,9.999999999e-11,0.0010000114077914086
8870,1.9999997999975644e+24,200202435673217120,8870,9.999999999e-11,0.0010000111550214073
8880,1.999999800197422e+24,200002382855880288,8880,9.999999999e-11,0.0009990128894873953
8890,1.9999997999976586e+24,200202341465090144,8890,9.999999999e-11,0.0010000106849223929
8900,1.999999799997704e+24,200202296111836128,8900,9.999999999e-11,0.0010000104586094332
8910,1.9999998001983372e+24,200001465944157056,8910,9.999999999e-11,0.0009990083140842493
8920,1.9999997999989584e+24,200201041498471136,8920,9.999999999e-11,0.0010000041980825609
8930,1.9999998001995677e+24,200000233048086368,8930,9.999999999e-11,0.0009990021619144395
8940,1.99999979999898e+24,200201019835191680,8940,9.999999999e-11,0.001000004089982689
8950,1.9999998001984075e+24,200001395416295424,8950,9.999999999e-11,0.0009990079621491682
8960,1.999999799998241e+24,200201758770910368,8960,9.999999999e-11,0.001000007777275576
8970,1.9999997999994627e+24,200200537250228832,8970,9.999999999e-11,0.0010000016818813252
8980,1.9999998001988813e+24,200000920819624096,8980,9.999999999e-11,0.0009990055939046961
8990,1.9999997999994968e+24,200200503237868000,8990,9.999999999e-11,0.0010000015121594751
9000,1.9999998001989081e+24,200000893909694080,9000,9.999999999e-11,0.0009990054596237432
9010,1.9999997999983356e+24,200201664481048480,9010,9.999999999e-11,0.0010000073067687007
9020,1.9999997999987592e+24,200201240769056832,9020,9.999999999e-11,0.0010000051924437705
9030,1.999999800198984e+24,200000817690857952,9030,9.999999999e-11,0.0009990050792906126
9040,1.999999800198606e+24,200001196608911200,9040,9.999999999e-11,0.0009990069700973555
9050,1.9999998001990268e+24,200000775041502688,9050,9.999999999e-11,0.0009990048664696924
9060,1.9999997999984518e+24,200201548039674176,9060,9.999999999e-11,0.0010000067257256691
9070,1.9999997999972949e+24,200202705176472128,9070,9.999999999e-11,0.0010000124998439655
9080,1.9999997999969494e+24,200203050711707456,9080,9.999999999e-11,0.0010000142240664713
9090,1.9999998001976022e+24,200002202371221952,9090,9.999999999e-11,0.000999011988866267
9100,1.9999997999974446e+24,200202555225821728,9100,9.999999999e-11,0.0010000117515894882
9110,1.999999800197301e+24,200002504082970016,9110,9.999999999e-11,0.0009990134944123743
9120,1.9999998001969547e+24,200002851124952832,9120,9.999999999e-11,0.000999015226157021
9130,1.999999800196616e+24,200003190565954816,9130,9.999999999e-11,0.0009990169199726544
9140,1.99999979999648e+24,200203520003378304,9140,9.999999999e-11,0.0010000165658341832
9150,1.9999998001971502e+24,200002655348848608,9150,9.999999999e-11,0.000999014249231355
9160,1.9999998001968036e+24,200003002559222848,9160,9.999999999e-11,0.000999015981816275
9170,1.99999980019687e+24,200002936097045312,9170,9.999999999e-11,0.000999015650169023
9180,1.999999800197328e+24,200002477034232160,9180,9.999999999e-11,0.0009990133594387706
9190,1.9999997999983678e+24,200201632170458752,9190,9.999999999e-11,0.001000007145538699
9200,1.9999998001978038e+24,200002000469730880,9200,9.999999999e-11,0.0009990109813748235
9210,1.9999998001970557e+24,200002749988068128,9210,9.999999999e-11,0.0009990147214824652
9220,1.9999998001971075e+24,200002698125490400,9220,9.999999999e-11,0.0009990144626874327
9230,1.9999997999977563e+24,200202243754701376,9230,9.999999999e-11,0.0010000101973470746
9240,1.9999998001976027e+24,200002201934663968,9240,9.999999999e-11,0.0009990119866878364
9250,1.9999998001968554e+24,200002950673404416,9250,9.999999999e-11,0.0009990157229052713
9260,1.999999800196514e+24,200003292811454624,9260,9.999999999e-11,0.0009990174301792137
9270,1.9999997999951866e+24,200204813487026272,9270,9.999999999e-11,0.001000023020323798
9280,1.9999997999956749e+24,200204325099421120,9280,9.999999999e-11,0.0010000205832673128
9290,1.9999998001963604e+24,200003446742974688,9290,9.999999999e-11,0.0009990181982997791
9300,1.9999997999966246e+24,200203375436631744,9300,9.999999999e-11,0.0010000158444454183
9310,1.999999800196494e+24,200003312815884960,9310,9.999999999e-11,0.0009990175300016177
9320,1.999999799996759e+24,200203241047060480,9320,9.999999999e-11,0.0010000151738408065
9330,1.9999997999976164e+24,200202383429451104,9330,9.999999999e-11,0.0010000108943247592
9340,1.9999997999984542e+24,200201545845545888,9340,9.999999999e-11,0.0010000067147769582
9350,1.9999998001982846e+24,200001518561933856,9350,9.999999999e-11,0.0009990085766477398
9360,1.9999997999985152e+24,200201484678471520,9360,9.999999999e-11,0.001000006409552955
9370,1.9999998001995368e+24,200000263947986048,9370,9.999999999e-11,0.0009990023161054015
9380,1.9999998001987514e+24,200001050887772032,9380,9.999999999e-11,0.0009990062429466964
9390,1.9999998001983812e+24,200001421897991776,9390,9.999999999e-11,0.0009990080942932275
9400,1.999999800198015e+24,200001788743964000,9400,9.999999999e-11,0.0009990099248600951
9410,1.9999997999986486e+24,200201351503001760,9410,9.999999999e-11,0.0010000057450067032
9420,1.9999997999982787e+24,200201721379560352,9420,9.999999999e-11,0.0010000075906925554
9430,1.999999800198507e+24,200001295808199776,9430,9.999999999e-11,0.0009990074651032854
9440,1.9999997999983332e+24,200201666655595552,9440,9.999999999e-11,0.0010000073176197016
9450,1.999999799997964e+24,200202035841329568,9450,9.999999999e-11,0.0010000091598583298
9460,1.9999997999980105e+24,200201989423134560,9460,9.999999999e-11,0.0010000089282313088
9470,1.9999998001978508e+24,200001953275013056,9470,9.999999999e-11,0.000999010745872479
9480,1.999999799998087e+24,200201913100522080,9480,9.999999999e-11,0.0010000085473810976
9490,1.9999998001975313e+24,200002273359710560,9490,9.999999999e-11,0.0009990123430998808
9500,1.9999997999973805e+24,200202619462139872,9500,9.999999999e-11,0.0010000120721290295
9510,1.99999979999783e+24,200202169754105152,9510,9.999999999e-11,0.0010000098280837366
9520,1.9999998001980698e+24,200001733819366240,9520,9.999999999e-11,0.0009990096507855343
9530,1.9999997999982993e+24,200201700550100768,9530,9.999999999e-11,0.0010000074867534494
9540,1.9999997999983393e+24,200201660708664160,9540,9.999999999e-11,0.0010000072879444847
9550,1.9999997999991616e+24,200200838433424640,9550,9.999999999e-11,0.0010000031847869708
9560,1.999999800200162e+24,199999637439777344,9560,9.999999999e-11,0.0009989991898200535
9570,1.999999799999169e+24,200200830906283328,9570,9.999999999e-11,0.0010000031472264985
9580,1.9999998001989887e+24,200000813038612768,9580,9.999999999e-11,0.0009990050560758398
9590,1.9999997999984107e+24,200201589269464352,9590,9.999999999e-11,0.0010000069314625253
9600,1.9999997999976492e+24,200202350755317792,9600,9.999999999e-11,0.0010000107312806742
9610,1.9999998001967067e+24,200003099645198528,9610,9.999999999e-11,0.0009990164662767329
9620,1.9999997999965722e+24,200203427682889888,9620,9.999999999e-11,0.0010000161051544993
