Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M1_1,OH-::C2_1::M1_1,H+::C2_1::M1_1,l::C2_1::M1_1,m::C2_1::M1_1,n::C2_1::M1_1,q::C2_1::M1_1,en_Y::C2_1::M1_1,ATP::C2_1::M1_1,ADP::C2_1::M1_1,Pi::C2_1::M1_1,mem_P3::C2_1::M1_1,mem_P4::C2_1::M1_1,mem_P5::C2_1::M1_1,H2O::C2_1::M1_2,OH-::C2_1::M1_2,H+::C2_1::M1_2,l::C2_1::M1_2,m::C2_1::M1_2,n::C2_1::M1_2,q::C2_1::M1_2,en_Y::C2_1::M1_2,ATP::C2_1::M1_2,ADP::C2_1::M1_2,Pi::C2_1::M1_2,mem_P3::C2_1::M1_2,mem_P4::C2_1::M1_2,mem_P5::C2_1::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
3800,9999999101268,998732,998732,828779,0,0,6505,9999960665,982,982,7,4415,0,3000,2000,556,0,31170,649,9961547,10038453,10038453,1000,500,300,9999960617,1024,1024,9,4286,0,3000,2000,585,0,31144,671,9961541,10038459,10038459,1000,500,300,9999991391,1007,1007,26592,0,0,3000,2000,0,0,5386,792,9992298,10007702,10007702,1000,100,300,9999991442,978,978,26897,0,0,3000,2000,0,2334,5852,644,9992320,10007680,10007680,1000,100,300,9999991370,1024,1024,26417,0,0,3000,2000,0,2454,5673,739,9992294,10007706,10007706,1000,100,300,999988868,101,101,0,31612,88721,148,10000,988869,1011131,1011131,5000,3000,2000,999988957,99,99,1,31624,88811,145,10000,988956,1011044,1011044,5000,3000,2000,999989116,111,111,1,31879,88973,154,10000,989127,1010873,1010873,5000,3000,2000,999988884,88,88,6,31570,88724,148,10000,988872,1011128,1011128,5000,3000,2000,999989147,85,85,2,3285,88989,143,10000,989132,1010868,1010868,5000,1000,2000,999988892,115,115,2,2972,88724,183,10000,988907,1011093,1011093,5000,1000,2000,999997414,108,108,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997426,98,98,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997447,105,105,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992317,103,103,0,89986,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992281,113,113,0,89840,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3900,9999999101835,998165,998165,824591,0,0,6604,9999960654,993,993,6,3621,0,3000,2000,515,0,31978,637,9961547,10038453,10038453,1000,500,300,9999960629,1012,1012,1,3446,0,3000,2000,576,0,32021,654,9961541,10038459,10038459,1000,500,300,9999991403,995,995,27428,0,0,3000,2000,0,0,5386,764,9992298,10007702,10007702,1000,100,300,9999991432,988,988,27754,0,0,3000,2000,0,2113,5852,631,9992320,10007680,10007680,1000,100,300,9999991363,1031,1031,27287,0,0,3000,2000,0,2213,5673,710,9992294,10007706,10007706,1000,100,300,999988607,96,96,4,31341,88450,153,10000,988603,1011397,1011397,5000,3000,2000,999988687,96,96,0,31347,88534,149,10000,988683,1011317,1011317,5000,3000,2000,999988832,104,104,4,31603,88697,139,10000,988836,1011164,1011164,5000,3000,2000,999988591,93,93,0,31269,88423,161,10000,988584,1011416,1011416,5000,3000,2000,999988879,84,84,3,3002,88706,157,10000,988863,1011137,1011137,5000,1000,2000,999988594,115,115,3,2698,88450,159,10000,988609,1011391,1011391,5000,1000,2000,999997420,102,102,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997421,103,103,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997449,103,103,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992321,99,99,0,90207,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992285,109,109,0,90081,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4000,9999999101568,998432,998432,820556,0,0,6716,9999960651,996,996,13,2780,0,3000,2000,567,0,32785,615,9961547,10038453,10038453,1000,500,300,9999960647,994,994,10,2653,0,3000,2000,564,0,32844,636,9961541,10038459,10038459,1000,500,300,9999991404,994,994,28226,0,0,3000,2000,0,0,5386,738,9992298,10007702,10007702,1000,100,300,9999991422,998,998,28552,0,0,3000,2000,0,1931,5852,606,9992320,10007680,10007680,1000,100,300,9999991362,1032,1032,28076,0,0,3000,2000,0,2019,5673,689,9992294,10007706,10007706,1000,100,300,999988356,91,91,1,31080,88189,158,10000,988347,1011653,1011653,5000,3000,2000,999988423,93,93,0,31083,88270,146,10000,988416,1011584,1011584,5000,3000,2000,999988555,99,99,0,31320,88414,140,10000,988554,1011446,1011446,5000,3000,2000,999988319,91,91,0,30999,88153,157,10000,988310,1011690,1011690,5000,3000,2000,999988594,85,85,2,2734,88438,141,10000,988579,1011421,1011421,5000,1000,2000,999988332,110,110,3,2442,88194,148,10000,988342,1011658,1011658,5000,1000,2000,999997422,100,100,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997418,106,106,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997452,100,100,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992322,98,98,0,90389,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992286,108,108,0,90275,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4100,9999999101092,998908,998908,816436,0,0,6810,9999960659,988,988,2,1915,0,3000,2000,568,0,33639,605,9961547,10038453,10038453,1000,500,300,9999960656,985,985,2,1770,0,3000,2000,603,0,33646,619,9961541,10038459,10038459,1000,500,300,9999991414,984,984,28992,0,0,3000,2000,0,0,5386,712,9992298,10007702,10007702,1000,100,300,9999991431,989,989,29346,0,0,3000,2000,0,1745,5852,588,9992320,10007680,10007680,1000,100,300,9999991364,1030,1030,28907,0,0,3000,2000,0,1817,5673,666,9992294,10007706,10007706,1000,100,300,999988061,94,94,4,30798,87907,148,10000,988055,1011945,1011945,5000,3000,2000,999988128,94,94,1,30801,87988,134,10000,988122,1011878,1011878,5000,3000,2000,999988290,95,95,1,31009,88103,182,10000,988285,1011715,1011715,5000,3000,2000,999988051,92,92,4,30762,87916,127,10000,988043,1011957,1011957,5000,3000,2000,999988325,86,86,3,2439,88143,168,10000,988311,1011689,1011689,5000,1000,2000,999988076,100,100,5,2153,87905,171,10000,988076,1011924,1011924,5000,1000,2000,999997417,105,105,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997414,110,110,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997452,100,100,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992318,102,102,0,90575,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992283,111,111,0,90477,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4200,9999999101192,998808,998808,812415,0,0,6899,9999960676,971,971,9,1096,0,3000,2000,546,0,34475,589,9961547,10038453,10038453,1000,500,300,9999960653,988,988,4,931,0,3000,2000,555,0,34537,605,9961541,10038459,10038459,1000,500,300,9999991414,984,984,29776,0,0,3000,2000,0,0,5386,695,9992298,10007702,10007702,1000,100,300,9999991434,986,986,30116,0,0,3000,2000,0,1576,5852,565,9992320,10007680,10007680,1000,100,300,9999991375,1019,1019,29707,0,0,3000,2000,0,1630,5673,647,9992294,10007706,10007706,1000,100,300,999987779,94,94,2,30511,87620,153,10000,987773,1012227,1012227,5000,3000,2000,999987851,99,99,0,30515,87702,148,10000,987850,1012150,1012150,5000,3000,2000,999987963,102,102,1,30699,87793,172,10000,987965,1012035,1012035,5000,3000,2000,999987781,93,93,1,30468,87622,152,10000,987774,1012226,1012226,5000,3000,2000,999988040,89,89,4,2169,87873,156,10000,988029,1011971,1011971,5000,1000,2000,999987784,90,90,8,1870,87622,152,10000,987774,1012226,1012226,5000,1000,2000,999997417,105,105,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997420,104,104,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997447,105,105,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992314,106,106,0,90744,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992284,110,110,0,90664,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4300,9999999100954,999046,999046,808406,0,0,6996,9999960670,977,977,15,279,0,3000,2000,554,0,35286,566,9961547,10038453,10038453,1000,500,300,9999960644,997,997,12,136,0,3000,2000,526,0,35397,584,9961541,10038459,10038459,1000,500,300,9999991431,967,967,30536,0,0,3000,2000,0,0,5386,677,9992298,10007702,10007702,1000,100,300,9999991430,990,990,30919,0,0,3000,2000,0,1420,5852,554,9992320,10007680,10007680,1000,100,300,9999991356,1038,1038,30527,0,0,3000,2000,0,1476,5673,623,9992294,10007706,10007706,1000,100,300,999987498,95,95,1,30240,87349,144,10000,987493,1012507,1012507,5000,3000,2000,999987589,101,101,1,30266,87453,137,10000,987590,1012410,1012410,5000,3000,2000,999987672,103,103,1,30434,87528,147,10000,987675,1012325,1012325,5000,3000,2000,999987512,92,92,3,30201,87355,149,10000,987504,1012496,1012496,5000,3000,2000,999987767,91,91,8,1884,87588,170,10000,987758,1012242,1012242,5000,1000,2000,999987470,104,104,4,1576,87328,146,10000,987474,1012526,1012526,5000,1000,2000,999997424,98,98,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997423,101,101,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997450,102,102,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992314,106,106,0,90900,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992285,109,109,0,90818,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4400,9999999100671,999329,999329,804322,0,0,7075,9999960658,989,989,531,0,0,3000,2000,225,0,36029,551,9961547,10038453,10038453,1000,500,300,9999960631,1010,1010,682,0,0,3000,2000,159,0,36100,565,9961541,10038459,10038459,1000,500,300,9999991417,981,981,31387,0,0,3000,2000,0,0,5386,664,9992298,10007702,10007702,1000,100,300,9999991440,980,980,31717,0,0,3000,2000,0,1290,5852,538,9992320,10007680,10007680,1000,100,300,9999991352,1042,1042,31361,0,0,3000,2000,0,1357,5673,607,9992294,10007706,10007706,1000,100,300,999987263,94,94,0,30051,87160,97,10000,987257,1012743,1012743,5000,3000,2000,999987355,105,105,4,30070,87257,103,10000,987360,1012640,1012640,5000,3000,2000,999987447,100,100,0,30261,87355,92,10000,987447,1012553,1012553,5000,3000,2000,999987274,88,88,0,30025,87179,83,10000,987262,1012738,1012738,5000,3000,2000,999987494,87,87,3,1658,87362,119,10000,987481,1012519,1012519,5000,1000,2000,999987240,101,101,0,1414,87166,75,10000,987241,1012759,1012759,5000,1000,2000,999997422,100,100,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997425,99,99,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997451,101,101,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992316,104,104,0,91030,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992278,116,116,0,90937,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4500,9999999099971,1000029,1000029,800391,0,0,7154,9999960681,966,966,1322,0,0,3000,2000,52,0,36405,531,9961547,10038453,10038453,1000,500,300,9999960624,1017,1017,1475,0,0,3000,2000,37,0,36396,551,9961541,10038459,10038459,1000,500,300,9999991437,961,961,32147,0,0,3000,2000,0,0,5386,644,9992298,10007702,10007702,1000,100,300,9999991435,985,985,32517,0,0,3000,2000,0,1159,5852,528,9992320,10007680,10007680,1000,100,300,9999991355,1039,1039,32148,0,0,3000,2000,0,1207,5673,592,9992294,10007706,10007706,1000,100,300,999987114,105,105,0,29970,87079,40,10000,987119,1012881,1012881,5000,3000,2000,999987242,104,104,0,30019,87206,40,10000,987246,1012754,1012754,5000,3000,2000,999987337,102,102,0,30222,87316,23,10000,987339,1012661,1012661,5000,3000,2000,999987173,97,97,0,29988,87142,28,10000,987170,1012830,1012830,5000,3000,2000,999987363,94,94,0,1610,87314,43,10000,987357,1012643,1012643,5000,1000,2000,999987143,102,102,0,1368,87120,25,10000,987145,1012855,1012855,5000,1000,2000,999997416,106,106,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997422,102,102,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997450,102,102,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992316,104,104,0,91161,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992281,113,113,0,91087,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4600,9999999100131,999869,999869,796323,0,0,7244,9999960671,976,976,2124,0,0,3000,2000,12,0,36532,513,9961547,10038453,10038453,1000,500,300,9999960644,997,997,2278,0,0,3000,2000,11,0,36477,534,9961541,10038459,10038459,1000,500,300,9999991445,953,953,32996,0,0,3000,2000,0,0,5386,625,9992298,10007702,10007702,1000,100,300,9999991445,975,975,33325,0,0,3000,2000,0,1045,5852,508,9992320,10007680,10007680,1000,100,300,9999991372,1022,1022,32954,0,0,3000,2000,0,1089,5673,576,9992294,10007706,10007706,1000,100,300,999987067,106,106,0,29954,87063,10,10000,987073,1012927,1012927,5000,3000,2000,999987199,106,106,0,30005,87192,13,10000,987205,1012795,1012795,5000,3000,2000,999987314,99,99,0,30212,87306,7,10000,987313,1012687,1012687,5000,3000,2000,999987142,101,101,0,29982,87136,7,10000,987143,1012857,1012857,5000,3000,2000,999987323,94,94,0,1600,87304,13,10000,987317,1012683,1012683,5000,1000,2000,999987113,104,104,0,1358,87110,7,10000,987117,1012883,1012883,5000,1000,2000,999997409,113,113,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997423,101,101,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997451,101,101,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992323,97,97,0,91275,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992283,111,111,0,91205,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4700,9999999100624,999376,999376,792372,0,0,7334,9999960671,976,976,2929,0,0,3000,2000,2,0,36570,500,9961547,10038453,10038453,1000,500,300,9999960662,979,979,3058,0,0,3000,2000,2,0,36500,519,9961541,10038459,10038459,1000,500,300,9999991403,995,995,33781,0,0,3000,2000,0,0,5386,605,9992298,10007702,10007702,1000,100,300,9999991458,962,962,34115,0,0,3000,2000,0,938,5852,485,9992320,10007680,10007680,1000,100,300,9999991369,1025,1025,33745,0,0,3000,2000,0,980,5673,557,9992294,10007706,10007706,1000,100,300,999987062,99,99,0,29948,87057,4,10000,987061,1012939,1012939,5000,3000,2000,999987184,108,108,0,30002,87189,3,10000,987192,1012808,1012808,5000,3000,2000,999987302,103,103,0,30206,87300,5,10000,987305,1012695,1012695,5000,3000,2000,999987130,106,106,0,29981,87135,1,10000,987136,1012864,1012864,5000,3000,2000,999987308,96,96,0,1599,87303,1,10000,987304,1012696,1012696,5000,1000,2000,999987109,100,100,0,1356,87108,1,10000,987109,1012891,1012891,5000,1000,2000,999997413,109,109,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997428,96,96,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997452,100,100,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992324,96,96,0,91382,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992281,113,113,0,91314,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4800,9999999100708,999292,999292,788416,0,0,7405,9999960669,978,978,3746,0,0,3000,2000,1,0,36578,485,9961547,10038453,10038453,1000,500,300,9999960660,981,981,3835,0,0,3000,2000,0,0,36506,503,9961541,10038459,10038459,1000,500,300,9999991406,992,992,34591,0,0,3000,2000,0,0,5386,595,9992298,10007702,10007702,1000,100,300,9999991461,959,959,34905,0,0,3000,2000,0,855,5852,470,9992320,10007680,10007680,1000,100,300,9999991378,1016,1016,34507,0,0,3000,2000,0,905,5673,542,9992294,10007706,10007706,1000,100,300,999987048,108,108,0,29947,87056,0,10000,987056,1012944,1012944,5000,3000,2000,999987183,107,107,0,30002,87189,1,10000,987190,1012810,1012810,5000,3000,2000,999987291,110,110,0,30205,87299,2,10000,987301,1012699,1012699,5000,3000,2000,999987131,104,104,0,29980,87134,1,10000,987135,1012865,1012865,5000,3000,2000,999987309,94,94,0,1599,87303,0,10000,987303,1012697,1012697,5000,1000,2000,999987108,100,100,0,1356,87108,0,10000,987108,1012892,1012892,5000,1000,2000,999997419,103,103,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997435,89,89,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997457,95,95,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992313,107,107,0,91465,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992284,110,110,0,91389,92294,0,10000,992294,1007706,1007706,5000,1000,2000
4900,9999999100522,999478,999478,784488,0,0,7478,9999960668,979,979,4526,0,0,3000,2000,0,0,36579,470,9961547,10038453,10038453,1000,500,300,9999960659,982,982,4612,0,0,3000,2000,0,0,36508,492,9961541,10038459,10038459,1000,500,300,9999991395,1003,1003,35373,0,0,3000,2000,0,0,5386,573,9992298,10007702,10007702,1000,100,300,9999991455,965,965,35677,0,0,3000,2000,0,778,5852,459,9992320,10007680,10007680,1000,100,300,9999991380,1014,1014,35324,0,0,3000,2000,0,820,5673,528,9992294,10007706,10007706,1000,100,300,999987044,112,112,0,29947,87056,0,10000,987056,1012944,1012944,5000,3000,2000,999987183,106,106,0,30001,87188,1,10000,987189,1012811,1012811,5000,3000,2000,999987294,106,106,0,30205,87299,1,10000,987300,1012700,1012700,5000,3000,2000,999987127,107,107,0,29980,87134,0,10000,987134,1012866,1012866,5000,3000,2000,999987304,99,99,0,1599,87303,0,10000,987303,1012697,1012697,5000,1000,2000,999987108,100,100,0,1356,87108,0,10000,987108,1012892,1012892,5000,1000,2000,999997417,105,105,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997424,100,100,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997458,94,94,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992311,109,109,0,91542,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992281,113,113,0,91474,92294,0,10000,992294,1007706,1007706,5000,1000,2000
5000,9999999099642,1000358,1000358,780678,0,0,7560,9999960692,955,955,5309,0,0,3000,2000,0,0,36580,449,9961547,10038453,10038453,1000,500,300,9999960647,994,994,5374,0,0,3000,2000,0,0,36509,475,9961541,10038459,10038459,1000,500,300,9999991388,1010,1010,36109,0,0,3000,2000,0,0,5386,555,9992298,10007702,10007702,1000,100,300,9999991457,963,963,36447,0,0,3000,2000,0,701,5852,448,9992320,10007680,10007680,1000,100,300,9999991388,1006,1006,36083,0,0,3000,2000,0,745,5673,513,9992294,10007706,10007706,1000,100,300,999987050,106,106,0,29947,87056,0,10000,987056,1012944,1012944,5000,3000,2000,999987174,114,114,0,30001,87188,0,10000,987188,1012812,1012812,5000,3000,2000,999987296,103,103,0,30205,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987125,109,109,0,29980,87134,0,10000,987134,1012866,1012866,5000,3000,2000,999987301,102,102,0,1599,87303,0,10000,987303,1012697,1012697,5000,1000,2000,999987101,107,107,0,1356,87108,0,10000,987108,1012892,1012892,5000,1000,2000,999997417,105,105,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997419,105,105,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997457,95,95,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992314,106,106,0,91619,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992285,109,109,0,91549,92294,0,10000,992294,1007706,1007706,5000,1000,2000
5100,9999999100081,999919,999919,776919,0,0,7657,9999960682,965,965,6040,0,0,3000,2000,0,0,36580,429,9961547,10038453,10038453,1000,500,300,9999960664,977,977,6107,0,0,3000,2000,0,0,36509,456,9961541,10038459,10038459,1000,500,300,9999991398,1000,1000,36886,0,0,3000,2000,0,0,5386,535,9992298,10007702,10007702,1000,100,300,9999991449,971,971,37183,0,0,3000,2000,0,634,5852,435,9992320,10007680,10007680,1000,100,300,9999991397,997,997,36865,0,0,3000,2000,0,663,5673,488,9992294,10007706,10007706,1000,100,300,999987044,112,112,0,29947,87056,0,10000,987056,1012944,1012944,5000,3000,2000,999987180,108,108,0,30001,87188,0,10000,987188,1012812,1012812,5000,3000,2000,999987296,103,103,0,30205,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987127,107,107,0,29980,87134,0,10000,987134,1012866,1012866,5000,3000,2000,999987306,97,97,0,1599,87303,0,10000,987303,1012697,1012697,5000,1000,2000,999987103,105,105,0,1356,87108,0,10000,987108,1012892,1012892,5000,1000,2000,999997422,100,100,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997425,99,99,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997461,91,91,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992321,99,99,0,91686,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992297,97,97,0,91631,92294,0,10000,992294,1007706,1007706,5000,1000,2000
5200,9999999099600,1000400,1000400,773104,0,0,7718,9999960700,947,947,6777,0,0,3000,2000,0,0,36580,417,9961547,10038453,10038453,1000,500,300,9999960670,971,971,6893,0,0,3000,2000,0,0,36509,448,9961541,10038459,10038459,1000,500,300,9999991386,1012,1012,37667,0,0,3000,2000,0,0,5386,524,9992298,10007702,10007702,1000,100,300,9999991450,970,970,37926,0,0,3000,2000,0,575,5852,417,9992320,10007680,10007680,1000,100,300,9999991377,1017,1017,37633,0,0,3000,2000,0,588,5673,476,9992294,10007706,10007706,1000,100,300,999987050,106,106,0,29947,87056,0,10000,987056,1012944,1012944,5000,3000,2000,999987180,108,108,0,30001,87188,0,10000,987188,1012812,1012812,5000,3000,2000,999987300,99,99,0,30205,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987130,104,104,0,29980,87134,0,10000,987134,1012866,1012866,5000,3000,2000,999987306,97,97,0,1599,87303,0,10000,987303,1012697,1012697,5000,1000,2000,999987107,101,101,0,1356,87108,0,10000,987108,1012892,1012892,5000,1000,2000,999997422,100,100,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997427,97,97,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997463,89,89,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992325,95,95,0,91745,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992290,104,104,0,91706,92294,0,10000,992294,1007706,1007706,5000,1000,2000
