Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
21770,10000000915906,84094,84094,70556000,160946000,10000000319749,84131,84131,129444000,39054000,999940388000,59612000,59612000,200,300,500
21780,10000000915937,84063,84063,70545200,160957200,10000000319588,84088,84088,129454800,39042800,999940367600,59632400,59632400,200,300,500
21790,10000000915971,84029,84029,70554600,160928100,10000000319425,84048,84048,129445400,39071900,999940347300,59652700,59652700,200,300,500
21800,10000000916004,83996,83996,70558000,160928000,10000000319224,84016,84016,129442000,39072000,999940324000,59676000,59676000,200,300,500
21810,10000000916047,83953,83953,70546800,160899800,10000000319065,83969,83969,129453200,39100200,999940303400,59696600,59696600,200,300,500
21820,10000000916083,83917,83917,70475200,160902200,10000000318891,83935,83935,129524800,39097800,999940282600,59717400,59717400,200,300,500
21830,10000000916119,83881,83881,70533800,160864300,10000000318720,83899,83899,129466200,39135700,999940261900,59738100,59738100,200,300,500
21840,10000000916150,83850,83850,70440600,160839100,10000000318536,83867,83867,129559400,39160900,999940240300,59759700,59759700,200,300,500
21850,10000000916185,83815,83815,70491200,160838200,10000000318379,83827,83827,129508800,39161800,999940220600,59779400,59779400,200,300,500
21860,10000000916217,83783,83783,70572800,160855800,10000000318225,83789,83789,129427200,39144200,999940201400,59798600,59798600,200,300,500
21870,10000000916248,83752,83752,70537200,160854200,10000000318024,83762,83762,129462800,39145800,999940178600,59821400,59821400,200,300,500
21880,10000000916292,83708,83708,70544400,160878400,10000000317849,83723,83723,129455600,39121600,999940157200,59842800,59842800,200,300,500
21890,10000000916332,83668,83668,70551400,160912900,10000000317671,83686,83686,129448600,39087100,999940135700,59864300,59864300,200,300,500
21900,10000000916363,83637,83637,70551200,160933200,10000000317501,83655,83655,129448800,39066800,999940115600,59884400,59884400,200,300,500
21910,10000000916386,83614,83614,70507200,160899200,10000000317318,83618,83618,129492800,39100800,999940093600,59906400,59906400,200,300,500
21920,10000000916417,83583,83583,70521200,160898200,10000000317116,83590,83590,129478800,39101800,999940070600,59929400,59929400,200,300,500
21930,10000000916453,83547,83547,70506800,160914800,10000000316928,83556,83556,129493200,39085200,999940048400,59951600,59951600,200,300,500
21940,10000000916490,83510,83510,70561400,160952900,10000000316743,83514,83514,129438600,39047100,999940025700,59974300,59974300,200,300,500
21950,10000000916523,83477,83477,70506800,160989800,10000000316544,83490,83490,129493200,39010200,999940003400,59996600,59996600,200,300,500
21960,10000000916560,83440,83440,70506800,161039800,10000000316377,83457,83457,129493200,38960200,999939983400,60016600,60016600,200,300,500
21970,10000000916602,83398,83398,70471200,161038200,10000000316189,83417,83417,129528800,38961800,999939960600,60039400,60039400,200,300,500
21980,10000000916644,83356,83356,70545600,161066600,10000000316000,83378,83378,129454400,38933400,999939937800,60062200,60062200,200,300,500
21990,10000000916682,83318,83318,70571000,161043500,10000000315812,83343,83343,129429000,38956500,999939915500,60084500,60084500,200,300,500
22000,10000000916725,83275,83275,70500000,161075000,10000000315648,83302,83302,129500000,38925000,999939895000,60105000,60105000,200,300,500
22010,10000000916759,83241,83241,70523600,161039600,10000000315504,83264,83264,129476400,38960400,999939876800,60123200,60123200,200,300,500
22020,10000000916802,83198,83198,70569200,161026200,10000000315313,83233,83233,129430800,38973800,999939854600,60145400,60145400,200,300,500
22030,10000000916840,83160,83160,70493200,161005200,10000000315105,83211,83211,129506800,38994800,999939831600,60168400,60168400,200,300,500
22040,10000000916871,83129,83129,70462600,161026100,10000000314927,83186,83186,129537400,38973900,999939811300,60188700,60188700,200,300,500
22050,10000000916903,83097,83097,70487000,161049500,10000000314784,83151,83151,129513000,38950500,999939793500,60206500,60206500,200,300,500
22060,10000000916937,83063,83063,70539400,161045900,10000000314628,83119,83119,129460600,38954100,999939774700,60225300,60225300,200,300,500
22070,10000000916965,83035,83035,70567600,161008600,10000000314444,83094,83094,129432400,38991400,999939753800,60246200,60246200,200,300,500
22080,10000000916993,83007,83007,70588000,160958000,10000000314280,83060,83060,129412000,39042000,999939734000,60266000,60266000,200,300,500
22090,10000000917030,82970,82970,70583800,160944300,10000000314087,83032,83032,129416200,39055700,999939711900,60288100,60288100,200,300,500
22100,10000000917067,82933,82933,70560000,160960000,10000000313913,82987,82987,129440000,39040000,999939690000,60310000,60310000,200,300,500
22110,10000000917098,82902,82902,70513000,160980500,10000000313706,82959,82959,129487000,39019500,999939666500,60333500,60333500,200,300,500
22120,10000000917132,82868,82868,70510800,160973800,10000000313534,82920,82920,129489200,39026200,999939645400,60354600,60354600,200,300,500
22130,10000000917171,82829,82829,70519600,160915600,10000000313356,82892,82892,129480400,39084400,999939624800,60375200,60375200,200,300,500
22140,10000000917207,82793,82793,70565200,160902200,10000000313171,82855,82855,129434800,39097800,999939602600,60397400,60397400,200,300,500
22150,10000000917247,82753,82753,70587800,160878300,10000000313021,82818,82818,129412200,39121700,999939583900,60416100,60416100,200,300,500
22160,10000000917271,82729,82729,70605200,160852200,10000000312835,82791,82791,129394800,39147800,999939562600,60437400,60437400,200,300,500
22170,10000000917302,82698,82698,70528600,160862100,10000000312640,82753,82753,129471400,39137900,999939539300,60460700,60460700,200,300,500
22180,10000000917337,82663,82663,70474000,160849000,10000000312445,82725,82725,129526000,39151000,999939517000,60483000,60483000,200,300,500
22190,10000000917371,82629,82629,70509600,160865600,10000000312253,82695,82695,129490400,39134400,999939494800,60505200,60505200,200,300,500
22200,10000000917409,82591,82591,70515600,160861600,10000000312061,82667,82667,129484400,39138400,999939472800,60527200,60527200,200,300,500
22210,10000000917435,82565,82565,70569400,160820900,10000000311879,82618,82618,129430600,39179100,999939449700,60550300,60550300,200,300,500
22220,10000000917478,82522,82522,70585000,160847500,10000000311695,82580,82580,129415000,39152500,999939427500,60572500,60572500,200,300,500
22230,10000000917515,82485,82485,70598800,160816800,10000000311504,82540,82540,129401200,39183200,999939404400,60595600,60595600,200,300,500
22240,10000000917544,82456,82456,70573000,160825500,10000000311321,82494,82494,129427000,39174500,999939381500,60618500,60618500,200,300,500
22250,10000000917576,82424,82424,70610400,160859400,10000000311142,82460,82460,129389600,39140600,999939360200,60639800,60639800,200,300,500
22260,10000000917618,82382,82382,70648200,160862700,10000000310965,82426,82426,129351800,39137300,999939339100,60660900,60660900,200,300,500
22270,10000000917655,82345,82345,70702400,160831400,10000000310770,82392,82392,129297600,39168600,999939316200,60683800,60683800,200,300,500
22280,10000000917685,82315,82315,70687200,160859200,10000000310568,82368,82368,129312800,39140800,999939293600,60706400,60706400,200,300,500
22290,10000000917713,82287,82287,70659000,160841500,10000000310361,82334,82334,129341000,39158500,999939269500,60730500,60730500,200,300,500
22300,10000000917745,82255,82255,70695600,160886600,10000000310181,82297,82297,129304400,39113400,999939247800,60752200,60752200,200,300,500
22310,10000000917784,82216,82216,70697600,160833600,10000000310026,82262,82262,129302400,39166400,999939228800,60771200,60771200,200,300,500
22320,10000000917811,82189,82189,70670800,160863800,10000000309827,82227,82227,129329200,39136200,999939205400,60794600,60794600,200,300,500
22330,10000000917849,82151,82151,70684800,160822800,10000000309623,82201,82201,129315200,39177200,999939182400,60817600,60817600,200,300,500
22340,10000000917884,82116,82116,70653200,160815200,10000000309456,82160,82160,129346800,39184800,999939161600,60838400,60838400,200,300,500
22350,10000000917915,82085,82085,70708200,160822700,10000000309258,82133,82133,129291800,39177300,999939139100,60860900,60860900,200,300,500
22360,10000000917954,82046,82046,70727000,160844500,10000000309102,82083,82083,129273000,39155500,999939118500,60881500,60881500,200,300,500
22370,10000000917999,82001,82001,70776400,160815400,10000000308929,82053,82053,129223600,39184600,999939098200,60901800,60901800,200,300,500
22380,10000000918032,81968,81968,70758800,160841800,10000000308771,82023,82023,129241200,39158200,999939079400,60920600,60920600,200,300,500
22390,10000000918068,81932,81932,70748600,160912100,10000000308600,81993,81993,129251400,39087900,999939059300,60940700,60940700,200,300,500
22400,10000000918104,81896,81896,70754200,160908700,10000000308418,81953,81953,129245800,39091300,999939037100,60962900,60962900,200,300,500
22410,10000000918142,81858,81858,70771600,160872600,10000000308231,81927,81927,129228400,39127400,999939015800,60984200,60984200,200,300,500
22420,10000000918168,81832,81832,70737200,160879200,10000000308045,81891,81891,129262800,39120800,999938993600,61006400,61006400,200,300,500
22430,10000000918201,81799,81799,70692600,160876100,10000000307862,81851,81851,129307400,39123900,999938971300,61028700,61028700,200,300,500
22440,10000000918234,81766,81766,70664600,160888100,10000000307650,81823,81823,129335400,39111900,999938947300,61052700,61052700,200,300,500
22450,10000000918268,81732,81732,70692200,160861700,10000000307471,81790,81790,129307800,39138300,999938926100,61073900,61073900,200,300,500
22460,10000000918302,81698,81698,70689400,160835900,10000000307292,81755,81755,129310600,39164100,999938904700,61095300,61095300,200,300,500
