Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
7000,10000000041198,58802,58802,706983,0,0,8662,9999961597,64,64,20230,0,0,3000,2000,0,0,36555,247,9961561,10038439,10038439,1000,500,300,9999961524,60,60,19974,0,0,3000,2000,0,0,36337,292,9961484,10038516,10038516,1000,500,300,9999992389,56,56,50845,0,0,3000,2000,0,105,5679,259,9992345,10007655,10007655,1000,100,300,9999992358,63,63,51313,0,0,3000,2000,0,80,5427,308,9992321,10007679,10007679,1000,100,300,9999992333,56,56,50655,0,0,3000,2000,0,107,6002,232,9992289,10007711,10007711,1000,100,300,999980855,97,97,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980717,92,92,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980776,85,85,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980733,90,90,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992332,113,113,0,92240,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992325,96,96,0,92241,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992295,94,94,0,92182,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7100,10000000041535,58465,58465,703407,0,0,8697,9999961598,63,63,20960,0,0,3000,2000,0,0,36555,242,9961561,10038439,10038439,1000,500,300,9999961526,58,58,20645,0,0,3000,2000,0,0,36337,290,9961484,10038516,10038516,1000,500,300,9999992390,55,55,51529,0,0,3000,2000,0,97,5679,246,9992345,10007655,10007655,1000,100,300,9999992358,63,63,52078,0,0,3000,2000,0,72,5427,299,9992321,10007679,10007679,1000,100,300,9999992334,55,55,51381,0,0,3000,2000,0,100,6002,226,9992289,10007711,10007711,1000,100,300,999980855,97,97,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980718,91,91,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980770,91,91,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980736,87,87,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992334,111,111,0,92248,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992322,99,99,0,92249,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992293,96,96,0,92189,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7200,10000000041882,58118,58118,699883,0,0,8729,9999961598,63,63,21669,0,0,3000,2000,0,0,36555,236,9961561,10038439,10038439,1000,500,300,9999961526,58,58,21329,0,0,3000,2000,0,0,36337,280,9961484,10038516,10038516,1000,500,300,9999992390,55,55,52240,0,0,3000,2000,0,92,5679,239,9992345,10007655,10007655,1000,100,300,9999992359,62,62,52776,0,0,3000,2000,0,64,5427,293,9992321,10007679,10007679,1000,100,300,9999992334,55,55,52103,0,0,3000,2000,0,88,6002,223,9992289,10007711,10007711,1000,100,300,999980851,101,101,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980709,100,100,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980763,98,98,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980734,89,89,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992336,109,109,0,92253,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992323,98,98,0,92257,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992297,92,92,0,92201,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7300,10000000042203,57797,57797,696374,0,0,8757,9999961598,63,63,22334,0,0,3000,2000,0,0,36555,232,9961561,10038439,10038439,1000,500,300,9999961527,57,57,22032,0,0,3000,2000,0,0,36337,275,9961484,10038516,10038516,1000,500,300,9999992390,55,55,52963,0,0,3000,2000,0,84,5679,232,9992345,10007655,10007655,1000,100,300,9999992359,62,62,53483,0,0,3000,2000,0,58,5427,286,9992321,10007679,10007679,1000,100,300,9999992335,54,54,52814,0,0,3000,2000,0,78,6002,218,9992289,10007711,10007711,1000,100,300,999980849,103,103,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980704,105,105,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980761,100,100,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980728,95,95,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992343,102,102,0,92261,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992322,99,99,0,92263,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992289,100,100,0,92211,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7400,10000000042537,57463,57463,692839,0,0,8792,9999961598,63,63,23024,0,0,3000,2000,0,0,36555,224,9961561,10038439,10038439,1000,500,300,9999961527,57,57,22728,0,0,3000,2000,0,0,36337,264,9961484,10038516,10038516,1000,500,300,9999992390,55,55,53628,0,0,3000,2000,0,77,5679,226,9992345,10007655,10007655,1000,100,300,9999992359,62,62,54233,0,0,3000,2000,0,51,5427,280,9992321,10007679,10007679,1000,100,300,9999992335,54,54,53548,0,0,3000,2000,0,71,6002,214,9992289,10007711,10007711,1000,100,300,999980849,103,103,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980709,100,100,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980760,101,101,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980731,92,92,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992332,113,113,0,92268,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992318,103,103,0,92270,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992286,103,103,0,92218,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7500,10000000042862,57138,57138,689334,0,0,8832,9999961599,62,62,23726,0,0,3000,2000,0,0,36555,215,9961561,10038439,10038439,1000,500,300,9999961527,57,57,23438,0,0,3000,2000,0,0,36337,257,9961484,10038516,10038516,1000,500,300,9999992391,54,54,54286,0,0,3000,2000,0,69,5679,218,9992345,10007655,10007655,1000,100,300,9999992359,62,62,54973,0,0,3000,2000,0,45,5427,271,9992321,10007679,10007679,1000,100,300,9999992335,54,54,54243,0,0,3000,2000,0,62,6002,207,9992289,10007711,10007711,1000,100,300,999980851,101,101,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980706,103,103,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980760,101,101,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980736,87,87,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992326,119,119,0,92276,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992321,100,100,0,92276,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992281,108,108,0,92227,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7600,10000000043207,56793,56793,685941,0,0,8865,9999961599,62,62,24412,0,0,3000,2000,0,0,36555,206,9961561,10038439,10038439,1000,500,300,9999961527,57,57,24107,0,0,3000,2000,0,0,36337,252,9961484,10038516,10038516,1000,500,300,9999992392,53,53,54978,0,0,3000,2000,0,65,5679,209,9992345,10007655,10007655,1000,100,300,9999992359,62,62,55632,0,0,3000,2000,0,36,5427,266,9992321,10007679,10007679,1000,100,300,9999992336,53,53,54930,0,0,3000,2000,0,57,6002,202,9992289,10007711,10007711,1000,100,300,999980850,102,102,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980703,106,106,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980760,101,101,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980732,91,91,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992322,123,123,0,92280,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992312,109,109,0,92285,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,92232,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7700,10000000043534,56466,56466,682608,0,0,8896,9999961600,61,61,25113,0,0,3000,2000,0,0,36555,201,9961561,10038439,10038439,1000,500,300,9999961527,57,57,24726,0,0,3000,2000,0,0,36337,241,9961484,10038516,10038516,1000,500,300,9999992392,53,53,55635,0,0,3000,2000,0,58,5679,201,9992345,10007655,10007655,1000,100,300,9999992360,61,61,56357,0,0,3000,2000,0,34,5427,262,9992321,10007679,10007679,1000,100,300,9999992336,53,53,55561,0,0,3000,2000,0,52,6002,199,9992289,10007711,10007711,1000,100,300,999980852,100,100,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980699,110,110,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980757,104,104,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980735,88,88,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992327,118,118,0,92287,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992319,102,102,0,92287,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992286,103,103,0,92237,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7800,10000000043834,56166,56166,679326,0,0,8944,9999961600,61,61,25780,0,0,3000,2000,0,0,36555,187,9961561,10038439,10038439,1000,500,300,9999961527,57,57,25401,0,0,3000,2000,0,0,36337,230,9961484,10038516,10038516,1000,500,300,9999992392,53,53,56308,0,0,3000,2000,0,50,5679,194,9992345,10007655,10007655,1000,100,300,9999992361,60,60,57023,0,0,3000,2000,0,31,5427,249,9992321,10007679,10007679,1000,100,300,9999992336,53,53,56162,0,0,3000,2000,0,42,6002,196,9992289,10007711,10007711,1000,100,300,999980842,110,110,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980700,109,109,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980757,104,104,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980733,90,90,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992327,118,118,0,92295,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992327,94,94,0,92290,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,92247,92289,0,10000,992289,1007711,1007711,5000,1000,2000
7900,10000000044130,55870,55870,676058,0,0,8974,9999961601,60,60,26433,0,0,3000,2000,0,0,36555,180,9961561,10038439,10038439,1000,500,300,9999961529,55,55,26091,0,0,3000,2000,0,0,36337,225,9961484,10038516,10038516,1000,500,300,9999992392,53,53,56921,0,0,3000,2000,0,48,5679,190,9992345,10007655,10007655,1000,100,300,9999992361,60,60,57669,0,0,3000,2000,0,30,5427,241,9992321,10007679,10007679,1000,100,300,9999992336,53,53,56828,0,0,3000,2000,0,40,6002,190,9992289,10007711,10007711,1000,100,300,999980840,112,112,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980708,101,101,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980764,97,97,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980729,94,94,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992339,106,106,0,92297,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992319,102,102,0,92291,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992288,101,101,0,92249,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8000,10000000044437,55563,55563,672731,0,0,9004,9999961601,60,60,27118,0,0,3000,2000,0,0,36555,174,9961561,10038439,10038439,1000,500,300,9999961529,55,55,26745,0,0,3000,2000,0,0,36337,219,9961484,10038516,10038516,1000,500,300,9999992392,53,53,57585,0,0,3000,2000,0,47,5679,181,9992345,10007655,10007655,1000,100,300,9999992361,60,60,58324,0,0,3000,2000,0,26,5427,235,9992321,10007679,10007679,1000,100,300,9999992336,53,53,57497,0,0,3000,2000,0,36,6002,187,9992289,10007711,10007711,1000,100,300,999980844,108,108,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980706,103,103,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980758,103,103,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980725,98,98,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992340,105,105,0,92298,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992316,105,105,0,92295,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992286,103,103,0,92253,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8100,10000000044762,55238,55238,669359,0,0,9032,9999961601,60,60,27808,0,0,3000,2000,0,0,36555,170,9961561,10038439,10038439,1000,500,300,9999961529,55,55,27408,0,0,3000,2000,0,0,36337,212,9961484,10038516,10038516,1000,500,300,9999992392,53,53,58244,0,0,3000,2000,0,41,5679,174,9992345,10007655,10007655,1000,100,300,9999992361,60,60,59032,0,0,3000,2000,0,21,5427,231,9992321,10007679,10007679,1000,100,300,9999992337,52,52,58149,0,0,3000,2000,0,33,6002,181,9992289,10007711,10007711,1000,100,300,999980840,112,112,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980702,107,107,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980759,102,102,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980729,94,94,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992337,108,108,0,92304,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992314,107,107,0,92300,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992288,101,101,0,92256,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8200,10000000045038,54962,54962,666063,0,0,9065,9999961601,60,60,28485,0,0,3000,2000,0,0,36555,166,9961561,10038439,10038439,1000,500,300,9999961530,54,54,28010,0,0,3000,2000,0,0,36337,207,9961484,10038516,10038516,1000,500,300,9999992392,53,53,58916,0,0,3000,2000,0,41,5679,168,9992345,10007655,10007655,1000,100,300,9999992361,60,60,59706,0,0,3000,2000,0,21,5427,219,9992321,10007679,10007679,1000,100,300,9999992337,52,52,58820,0,0,3000,2000,0,30,6002,175,9992289,10007711,10007711,1000,100,300,999980833,119,119,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980705,104,104,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980761,100,100,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980724,99,99,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992338,107,107,0,92304,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992320,101,101,0,92300,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992289,100,100,0,92259,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8300,10000000045350,54650,54650,662769,0,0,9093,9999961601,60,60,29157,0,0,3000,2000,0,0,36555,164,9961561,10038439,10038439,1000,500,300,9999961530,54,54,28662,0,0,3000,2000,0,0,36337,202,9961484,10038516,10038516,1000,500,300,9999992393,52,52,59563,0,0,3000,2000,0,39,5679,157,9992345,10007655,10007655,1000,100,300,9999992361,60,60,60380,0,0,3000,2000,0,19,5427,213,9992321,10007679,10007679,1000,100,300,9999992337,52,52,59469,0,0,3000,2000,0,26,6002,171,9992289,10007711,10007711,1000,100,300,999980838,114,114,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980710,99,99,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980765,96,96,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980716,107,107,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992347,98,98,0,92306,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992326,95,95,0,92302,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992291,98,98,0,92263,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8400,10000000045644,54356,54356,659425,0,0,9118,9999961601,60,60,29820,0,0,3000,2000,0,0,36555,156,9961561,10038439,10038439,1000,500,300,9999961531,53,53,29363,0,0,3000,2000,0,0,36337,199,9961484,10038516,10038516,1000,500,300,9999992393,52,52,60263,0,0,3000,2000,0,35,5679,154,9992345,10007655,10007655,1000,100,300,9999992361,60,60,60988,0,0,3000,2000,0,16,5427,207,9992321,10007679,10007679,1000,100,300,9999992338,51,51,60141,0,0,3000,2000,0,24,6002,166,9992289,10007711,10007711,1000,100,300,999980842,110,110,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980707,102,102,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980764,97,97,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980715,108,108,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992351,94,94,0,92310,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992331,90,90,0,92305,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,92265,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8500,10000000045914,54086,54086,656034,0,0,9149,9999961601,60,60,30486,0,0,3000,2000,0,0,36555,152,9961561,10038439,10038439,1000,500,300,9999961531,53,53,30022,0,0,3000,2000,0,0,36337,193,9961484,10038516,10038516,1000,500,300,9999992394,51,51,60957,0,0,3000,2000,0,32,5679,144,9992345,10007655,10007655,1000,100,300,9999992361,60,60,61660,0,0,3000,2000,0,15,5427,199,9992321,10007679,10007679,1000,100,300,9999992338,51,51,60841,0,0,3000,2000,0,21,6002,163,9992289,10007711,10007711,1000,100,300,999980834,118,118,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980708,101,101,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980768,93,93,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980722,101,101,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992356,89,89,0,92313,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992331,90,90,0,92306,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,92268,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8600,10000000046201,53799,53799,652838,0,0,9186,9999961602,59,59,31143,0,0,3000,2000,0,0,36555,146,9961561,10038439,10038439,1000,500,300,9999961531,53,53,30647,0,0,3000,2000,0,0,36337,188,9961484,10038516,10038516,1000,500,300,9999992395,50,50,61604,0,0,3000,2000,0,29,5679,134,9992345,10007655,10007655,1000,100,300,9999992361,60,60,62291,0,0,3000,2000,0,13,5427,192,9992321,10007679,10007679,1000,100,300,9999992338,51,51,61477,0,0,3000,2000,0,19,6002,154,9992289,10007711,10007711,1000,100,300,999980837,115,115,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980704,105,105,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980764,97,97,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980726,97,97,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992358,87,87,0,92316,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992320,101,101,0,92308,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992285,104,104,0,92270,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8700,10000000046507,53493,53493,649682,0,0,9201,9999961602,59,59,31760,0,0,3000,2000,0,0,36555,144,9961561,10038439,10038439,1000,500,300,9999961531,53,53,31287,0,0,3000,2000,0,0,36337,186,9961484,10038516,10038516,1000,500,300,9999992395,50,50,62238,0,0,3000,2000,0,26,5679,132,9992345,10007655,10007655,1000,100,300,9999992363,58,58,62916,0,0,3000,2000,0,10,5427,188,9992321,10007679,10007679,1000,100,300,9999992338,51,51,62117,0,0,3000,2000,0,19,6002,149,9992289,10007711,10007711,1000,100,300,999980837,115,115,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980710,99,99,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980764,97,97,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980719,104,104,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992351,94,94,0,92319,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992317,104,104,0,92311,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992289,100,100,0,92270,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8800,10000000046772,53228,53228,646420,0,0,9225,9999961602,59,59,32381,0,0,3000,2000,0,0,36555,139,9961561,10038439,10038439,1000,500,300,9999961531,53,53,31924,0,0,3000,2000,0,0,36337,183,9961484,10038516,10038516,1000,500,300,9999992395,50,50,62923,0,0,3000,2000,0,22,5679,128,9992345,10007655,10007655,1000,100,300,9999992363,58,58,63574,0,0,3000,2000,0,10,5427,183,9992321,10007679,10007679,1000,100,300,9999992338,51,51,62778,0,0,3000,2000,0,19,6002,142,9992289,10007711,10007711,1000,100,300,999980845,107,107,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980705,104,104,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980767,94,94,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980722,101,101,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992346,99,99,0,92323,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992317,104,104,0,92311,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992282,107,107,0,92270,92289,0,10000,992289,1007711,1007711,5000,1000,2000
8900,10000000047050,52950,52950,643189,0,0,9257,9999961602,59,59,33029,0,0,3000,2000,0,0,36555,133,9961561,10038439,10038439,1000,500,300,9999961532,52,52,32577,0,0,3000,2000,0,0,36337,177,9961484,10038516,10038516,1000,500,300,9999992397,48,48,63576,0,0,3000,2000,0,18,5679,120,9992345,10007655,10007655,1000,100,300,9999992363,58,58,64248,0,0,3000,2000,0,9,5427,175,9992321,10007679,10007679,1000,100,300,9999992339,50,50,63381,0,0,3000,2000,0,15,6002,138,9992289,10007711,10007711,1000,100,300,999980845,107,107,0,30671,80852,0,10000,980852,1019148,1019148,5000,3000,2000,999980707,102,102,0,30890,80709,0,10000,980709,1019291,1019291,5000,3000,2000,999980768,93,93,0,30693,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980723,100,100,0,30791,80723,0,10000,980723,1019277,1019277,5000,3000,2000,999992347,98,98,0,92327,92345,0,10000,992345,1007655,1007655,5000,1000,2000,999992313,108,108,0,92312,92321,0,10000,992321,1007679,1007679,5000,1000,2000,999992282,107,107,0,92274,92289,0,10000,992289,1007711,1007711,5000,1000,2000
