Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
5000,9999999099484,1000516,1000516,781101,0,0,7506,9999960706,1014,1014,5644,0,0,3000,2000,0,0,36138,576,9961620,10038380,10038380,1000,500,300,9999960533,1002,1002,4998,0,0,3000,2000,2,0,36594,472,9961435,10038565,10038565,1000,500,300,9999991412,968,968,35956,0,0,3000,2000,0,774,5721,505,9992280,10007720,10007720,1000,100,300,9999991422,984,984,36175,0,0,3000,2000,0,774,5646,514,9992306,10007694,10007694,1000,100,300,9999991459,1000,1000,36126,0,0,3000,2000,0,784,5898,427,9992359,10007641,10007641,1000,100,300,999980762,99,99,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980674,102,102,0,30854,80676,0,10000,980676,1019324,1019324,5000,3000,2000,999980745,117,117,0,30583,80761,1,10000,980762,1019238,1019238,5000,3000,2000,999992289,91,91,0,91506,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992312,94,94,0,91532,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992362,97,97,0,91575,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5100,9999999100141,999859,999859,777318,0,0,7577,9999960727,993,993,6449,0,0,3000,2000,0,0,36138,549,9961620,10038380,10038380,1000,500,300,9999960543,992,992,5756,0,0,3000,2000,1,0,36596,461,9961435,10038565,10038565,1000,500,300,9999991406,974,974,36717,0,0,3000,2000,0,703,5721,497,9992280,10007720,10007720,1000,100,300,9999991422,984,984,36906,0,0,3000,2000,0,691,5646,499,9992306,10007694,10007694,1000,100,300,9999991468,991,991,36854,0,0,3000,2000,0,713,5898,417,9992359,10007641,10007641,1000,100,300,999980758,103,103,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980857,102,102,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980668,107,107,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980748,113,113,0,30583,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999992294,86,86,0,91577,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992313,93,93,0,91615,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992361,98,98,0,91646,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5200,9999999100598,999402,999402,773403,0,0,7648,9999960715,1005,1005,7220,0,0,3000,2000,0,0,36138,532,9961620,10038380,10038380,1000,500,300,9999960522,1013,1013,6543,0,0,3000,2000,0,0,36596,451,9961435,10038565,10038565,1000,500,300,9999991415,965,965,37470,0,0,3000,2000,0,631,5721,485,9992280,10007720,10007720,1000,100,300,9999991446,960,960,37699,0,0,3000,2000,0,623,5646,484,9992306,10007694,10007694,1000,100,300,9999991485,974,974,37665,0,0,3000,2000,0,647,5898,400,9992359,10007641,10007641,1000,100,300,999980759,102,102,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980666,109,109,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980740,121,121,0,30582,80760,1,10000,980761,1019239,1019239,5000,3000,2000,999992292,88,88,0,91649,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992315,91,91,0,91683,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992362,97,97,0,91712,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5300,9999999100237,999763,999763,769501,0,0,7700,9999960732,988,988,7975,0,0,3000,2000,0,0,36138,522,9961620,10038380,10038380,1000,500,300,9999960516,1019,1019,7313,0,0,3000,2000,0,0,36597,439,9961435,10038565,10038565,1000,500,300,9999991419,961,961,38279,0,0,3000,2000,0,577,5721,473,9992280,10007720,10007720,1000,100,300,9999991439,967,967,38473,0,0,3000,2000,0,556,5646,475,9992306,10007694,10007694,1000,100,300,9999991479,980,980,38459,0,0,3000,2000,0,587,5898,391,9992359,10007641,10007641,1000,100,300,999980763,98,98,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980669,106,106,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980737,123,123,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992296,84,84,0,91703,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992315,91,91,0,91750,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992357,102,102,0,91772,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5400,9999999100720,999280,999280,765655,0,0,7763,9999960737,983,983,8779,0,0,3000,2000,0,0,36138,513,9961620,10038380,10038380,1000,500,300,9999960521,1014,1014,8064,0,0,3000,2000,0,0,36597,432,9961435,10038565,10038565,1000,500,300,9999991432,948,948,39046,0,0,3000,2000,0,528,5721,456,9992280,10007720,10007720,1000,100,300,9999991433,973,973,39240,0,0,3000,2000,0,504,5646,456,9992306,10007694,10007694,1000,100,300,9999991480,979,979,39216,0,0,3000,2000,0,519,5898,380,9992359,10007641,10007641,1000,100,300,999980774,87,87,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980855,104,104,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980669,106,106,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980738,122,122,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992295,85,85,0,91752,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992317,89,89,0,91802,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992353,106,106,0,91840,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5500,9999999100183,999817,999817,761755,0,0,7836,9999960723,997,997,9611,0,0,3000,2000,0,0,36138,493,9961620,10038380,10038380,1000,500,300,9999960533,1002,1002,8825,0,0,3000,2000,0,0,36597,415,9961435,10038565,10038565,1000,500,300,9999991423,957,957,39798,0,0,3000,2000,0,477,5721,447,9992280,10007720,10007720,1000,100,300,9999991416,990,990,40027,0,0,3000,2000,0,462,5646,438,9992306,10007694,10007694,1000,100,300,9999991482,977,977,39984,0,0,3000,2000,0,473,5898,371,9992359,10007641,10007641,1000,100,300,999980773,88,88,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980851,108,108,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980674,101,101,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980742,118,118,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992288,92,92,0,91803,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992317,89,89,0,91844,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992361,98,98,0,91886,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5600,9999999100451,999549,999549,757991,0,0,7895,9999960744,976,976,10396,0,0,3000,2000,0,0,36138,476,9961620,10038380,10038380,1000,500,300,9999960536,999,999,9546,0,0,3000,2000,0,0,36597,406,9961435,10038565,10038565,1000,500,300,9999991413,967,967,40562,0,0,3000,2000,0,436,5721,434,9992280,10007720,10007720,1000,100,300,9999991423,983,983,40757,0,0,3000,2000,0,424,5646,428,9992306,10007694,10007694,1000,100,300,9999991491,968,968,40748,0,0,3000,2000,0,429,5898,361,9992359,10007641,10007641,1000,100,300,999980768,93,93,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980669,106,106,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980754,106,106,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992289,91,91,0,91844,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992313,93,93,0,91882,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992362,97,97,0,91930,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5700,9999999100235,999765,999765,754278,0,0,7972,9999960735,985,985,11185,0,0,3000,2000,0,0,36138,457,9961620,10038380,10038380,1000,500,300,9999960527,1008,1008,10272,0,0,3000,2000,0,0,36597,390,9961435,10038565,10038565,1000,500,300,9999991407,973,973,41298,0,0,3000,2000,0,398,5721,424,9992280,10007720,10007720,1000,100,300,9999991423,983,983,41462,0,0,3000,2000,0,390,5646,415,9992306,10007694,10007694,1000,100,300,9999991505,954,954,41505,0,0,3000,2000,0,389,5898,342,9992359,10007641,10007641,1000,100,300,999980775,86,86,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980857,102,102,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980670,105,105,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980761,99,99,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992289,91,91,0,91882,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992314,92,92,0,91916,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992361,98,98,0,91970,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5800,9999999100116,999884,999884,750564,0,0,8024,9999960712,1008,1008,11908,0,0,3000,2000,0,0,36138,443,9961620,10038380,10038380,1000,500,300,9999960517,1018,1018,11014,0,0,3000,2000,0,0,36597,383,9961435,10038565,10038565,1000,500,300,9999991409,971,971,42039,0,0,3000,2000,0,357,5721,415,9992280,10007720,10007720,1000,100,300,9999991440,966,966,42237,0,0,3000,2000,0,351,5646,402,9992306,10007694,10007694,1000,100,300,9999991494,965,965,42238,0,0,3000,2000,0,351,5898,333,9992359,10007641,10007641,1000,100,300,999980769,92,92,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980843,116,116,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980676,99,99,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980764,96,96,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992282,98,98,0,91923,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992310,96,96,0,91955,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992358,101,101,0,92008,92359,0,10000,992359,1007641,1007641,5000,1000,2000
5900,9999999100414,999586,999586,746804,0,0,8102,9999960710,1010,1010,12690,0,0,3000,2000,0,0,36138,424,9961620,10038380,10038380,1000,500,300,9999960519,1016,1016,11764,0,0,3000,2000,0,0,36597,369,9961435,10038565,10038565,1000,500,300,9999991402,978,978,42753,0,0,3000,2000,0,316,5721,398,9992280,10007720,10007720,1000,100,300,9999991451,955,955,43003,0,0,3000,2000,0,327,5646,388,9992306,10007694,10007694,1000,100,300,9999991501,958,958,42986,0,0,3000,2000,0,318,5898,319,9992359,10007641,10007641,1000,100,300,999980771,90,90,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980847,112,112,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980670,105,105,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980763,97,97,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992286,94,94,0,91964,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992311,95,95,0,91979,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992361,98,98,0,92041,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6000,9999999100481,999519,999519,743152,0,0,8164,9999960712,1008,1008,13429,0,0,3000,2000,0,0,36138,414,9961620,10038380,10038380,1000,500,300,9999960517,1018,1018,12453,0,0,3000,2000,0,0,36597,350,9961435,10038565,10038565,1000,500,300,9999991389,991,991,43528,0,0,3000,2000,0,285,5721,388,9992280,10007720,10007720,1000,100,300,9999991417,989,989,43733,0,0,3000,2000,0,306,5646,377,9992306,10007694,10007694,1000,100,300,9999991483,976,976,43705,0,0,3000,2000,0,284,5898,307,9992359,10007641,10007641,1000,100,300,999980774,87,87,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980849,110,110,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980672,103,103,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980770,90,90,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992288,92,92,0,91995,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992313,93,93,0,92000,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992357,102,102,0,92075,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6100,9999999100391,999609,999609,739443,0,0,8225,9999960726,994,994,14190,0,0,3000,2000,0,0,36138,400,9961620,10038380,10038380,1000,500,300,9999960509,1026,1026,13200,0,0,3000,2000,0,0,36597,342,9961435,10038565,10038565,1000,500,300,9999991390,990,990,44262,0,0,3000,2000,0,246,5721,372,9992280,10007720,10007720,1000,100,300,9999991425,981,981,44483,0,0,3000,2000,0,282,5646,362,9992306,10007694,10007694,1000,100,300,9999991497,962,962,44422,0,0,3000,2000,0,255,5898,299,9992359,10007641,10007641,1000,100,300,999980777,84,84,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980850,109,109,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980674,101,101,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980767,93,93,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992284,96,96,0,92034,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992312,94,94,0,92024,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992360,99,99,0,92104,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6200,9999999099491,1000509,1000509,735737,0,0,8274,9999960729,991,991,14947,0,0,3000,2000,0,0,36138,390,9961620,10038380,10038380,1000,500,300,9999960496,1039,1039,13930,0,0,3000,2000,0,0,36597,330,9961435,10038565,10038565,1000,500,300,9999991369,1011,1011,45003,0,0,3000,2000,0,221,5721,363,9992280,10007720,10007720,1000,100,300,9999991397,1009,1009,45258,0,0,3000,2000,0,255,5646,351,9992306,10007694,10007694,1000,100,300,9999991502,957,957,45125,0,0,3000,2000,0,224,5898,292,9992359,10007641,10007641,1000,100,300,999980773,88,88,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980856,103,103,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980677,98,98,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980765,95,95,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992284,96,96,0,92059,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992304,102,102,0,92051,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992359,100,100,0,92135,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6300,9999999099413,1000587,1000587,732114,0,0,8327,9999960719,1001,1001,15681,0,0,3000,2000,0,0,36138,372,9961620,10038380,10038380,1000,500,300,9999960523,1012,1012,14655,0,0,3000,2000,0,0,36597,322,9961435,10038565,10038565,1000,500,300,9999991374,1006,1006,45722,0,0,3000,2000,0,195,5721,353,9992280,10007720,10007720,1000,100,300,9999991381,1025,1025,46031,0,0,3000,2000,0,227,5646,343,9992306,10007694,10007694,1000,100,300,9999991485,974,974,45797,0,0,3000,2000,0,208,5898,283,9992359,10007641,10007641,1000,100,300,999980768,93,93,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980855,104,104,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980668,107,107,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980760,100,100,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992281,99,99,0,92085,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992302,104,104,0,92079,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992361,98,98,0,92151,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6400,9999999099143,1000857,1000857,728461,0,0,8362,9999960716,1004,1004,16399,0,0,3000,2000,0,0,36138,361,9961620,10038380,10038380,1000,500,300,9999960538,997,997,15407,0,0,3000,2000,0,0,36597,317,9961435,10038565,10038565,1000,500,300,9999991376,1004,1004,46448,0,0,3000,2000,0,177,5721,346,9992280,10007720,10007720,1000,100,300,9999991384,1022,1022,46729,0,0,3000,2000,0,208,5646,337,9992306,10007694,10007694,1000,100,300,9999991472,987,987,46556,0,0,3000,2000,0,190,5898,277,9992359,10007641,10007641,1000,100,300,999980772,89,89,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980846,113,113,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980674,101,101,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980760,100,100,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992277,103,103,0,92103,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992298,108,108,0,92098,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992357,102,102,0,92169,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6500,9999999099588,1000412,1000412,724928,0,0,8405,9999960711,1009,1009,17144,0,0,3000,2000,0,0,36138,351,9961620,10038380,10038380,1000,500,300,9999960504,1031,1031,16118,0,0,3000,2000,0,0,36597,309,9961435,10038565,10038565,1000,500,300,9999991393,987,987,47113,0,0,3000,2000,0,170,5721,341,9992280,10007720,10007720,1000,100,300,9999991400,1006,1006,47442,0,0,3000,2000,0,190,5646,326,9992306,10007694,10007694,1000,100,300,9999991468,991,991,47255,0,0,3000,2000,0,176,5898,268,9992359,10007641,10007641,1000,100,300,999980766,95,95,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980846,113,113,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980676,99,99,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980765,95,95,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992281,99,99,0,92110,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992293,113,113,0,92116,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992346,113,113,0,92183,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6600,9999999099096,1000904,1000904,721311,0,0,8456,9999960680,1040,1040,17838,0,0,3000,2000,0,0,36138,339,9961620,10038380,10038380,1000,500,300,9999960514,1021,1021,16842,0,0,3000,2000,0,0,36597,302,9961435,10038565,10038565,1000,500,300,9999991382,998,998,47854,0,0,3000,2000,0,150,5721,329,9992280,10007720,10007720,1000,100,300,9999991367,1039,1039,48141,0,0,3000,2000,0,177,5646,314,9992306,10007694,10007694,1000,100,300,9999991472,987,987,48014,0,0,3000,2000,0,160,5898,260,9992359,10007641,10007641,1000,100,300,999980774,87,87,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980851,108,108,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980682,93,93,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980755,105,105,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992279,101,101,0,92130,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992294,112,112,0,92129,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992349,110,110,0,92199,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6700,9999999099131,1000869,1000869,717757,0,0,8498,9999960715,1005,1005,18541,0,0,3000,2000,0,0,36138,332,9961620,10038380,10038380,1000,500,300,9999960492,1043,1043,17576,0,0,3000,2000,0,0,36597,295,9961435,10038565,10038565,1000,500,300,9999991380,1000,1000,48579,0,0,3000,2000,0,136,5721,321,9992280,10007720,10007720,1000,100,300,9999991371,1035,1035,48824,0,0,3000,2000,0,164,5646,303,9992306,10007694,10007694,1000,100,300,9999991473,986,986,48723,0,0,3000,2000,0,141,5898,251,9992359,10007641,10007641,1000,100,300,999980777,84,84,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980852,107,107,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980677,98,98,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980754,106,106,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992283,97,97,0,92144,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992293,113,113,0,92142,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992352,107,107,0,92218,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6800,9999999098987,1001013,1001013,714210,0,0,8541,9999960743,977,977,19255,0,0,3000,2000,0,0,36138,322,9961620,10038380,10038380,1000,500,300,9999960485,1050,1050,18294,0,0,3000,2000,0,0,36597,279,9961435,10038565,10038565,1000,500,300,9999991395,985,985,49278,0,0,3000,2000,0,124,5721,313,9992280,10007720,10007720,1000,100,300,9999991381,1025,1025,49474,0,0,3000,2000,0,151,5646,298,9992306,10007694,10007694,1000,100,300,9999991476,983,983,49489,0,0,3000,2000,0,130,5898,247,9992359,10007641,10007641,1000,100,300,999980766,95,95,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980849,110,110,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980674,101,101,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980757,103,103,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992281,99,99,0,92156,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992293,113,113,0,92155,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992354,105,105,0,92229,92359,0,10000,992359,1007641,1007641,5000,1000,2000
6900,9999999098856,1001144,1001144,710658,0,0,8582,9999960728,992,992,19958,0,0,3000,2000,0,0,36138,308,9961620,10038380,10038380,1000,500,300,9999960485,1050,1050,19029,0,0,3000,2000,0,0,36597,269,9961435,10038565,10038565,1000,500,300,9999991389,991,991,49989,0,0,3000,2000,0,115,5721,310,9992280,10007720,10007720,1000,100,300,9999991376,1030,1030,50180,0,0,3000,2000,0,138,5646,287,9992306,10007694,10007694,1000,100,300,9999991472,987,987,50186,0,0,3000,2000,0,116,5898,244,9992359,10007641,10007641,1000,100,300,999980764,97,97,0,30906,80761,0,10000,980761,1019239,1019239,5000,3000,2000,999980846,113,113,0,30714,80859,0,10000,980859,1019141,1019141,5000,3000,2000,999980678,97,97,0,30853,80675,0,10000,980675,1019325,1019325,5000,3000,2000,999980753,107,107,0,30582,80760,0,10000,980760,1019240,1019240,5000,3000,2000,999992274,106,106,0,92165,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992293,113,113,0,92168,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992355,104,104,0,92243,92359,0,10000,992359,1007641,1007641,5000,1000,2000
