Time\ number,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1,Time\ Probability,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1
7900,9999999099837.0,1001125,9999960694.0,1027,1000,0,0.0,0,0,218,9999960511.0,1024,1000,0,0.0,0,0,197,9999991349.0,1033,1000,0,0.0,0,0,231,9999991359.0,1048,1000,0,0.0,0,0,220,9999991506.0,953,1000,0,0.0,0,0,183,999980763.0,98,0,0,0,0,999980856.0,103,0,0,0,0,999980680.0,95,0,0,0,0,999980750.0,110,0,0,0,0,999992271.0,109,0,43,0,0,999992292.0,114,0,51,0,0,999992358.0,101,0,44,0,0,7900,9.999999999e-11,0.0010001237511096705,9.999999999e-11,0.001025946353095371,0.006714550044571698,0.047571245472511965,0.09090909090909091,0.9641546502576268,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0010229524966434372,0.006714707903104225,0.04757124458652152,0.09090909090909091,0.964022997909957,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.0010319340121654331,0.006714678304633199,0.009891081474732024,0.09090909090909091,0.9660446785904622,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0010469028458175832,0.0067144908476090654,0.009891081500462782,0.09090909090909091,0.9660499606333852,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.0009520926556991187,0.006714628973844234,0.009891081552913652,0.09090909090909091,0.9660526778112626,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274891078,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910354187,9.999999999e-11,0.0010987913295375086,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596344283,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.0009990009990009992,0.8896992843200694,0.017810932289052905,9.999999999e-11,0.001138701879856963,0.0049751243781094535,0.0009990009990009992,0.8897038327268085,0.01781097501402852,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0009990009990009992,0.8897155055365743,0.017811062100990732
8000,9999999101357.0,999546,9999960715.0,1005,1000,0,0.0,0,0,209,9999960533.0,1002,1000,0,0.0,0,0,192,9999991345.0,1036,1000,0,0.0,0,0,229,9999991364.0,1042,1000,0,0.0,0,0,210,9999991493.0,968,1000,0,0.0,0,0,178,999980761.0,100,0,0,0,0,999980856.0,103,0,0,0,0,999980680.0,95,0,0,0,0,999980753.0,107,0,0,0,0,999992259.0,122,0,38,0,0,999992294.0,112,0,47,0,0,999992363.0,96,0,41,0,0,8000,9.999999999e-11,0.0009985479054353138,9.999999999e-11,0.0010039909890559987,0.006680579694459117,0.04757124547251207,0.09090909090909091,0.964243356490039,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0010009970010049932,0.006680441558754002,0.04757124458652162,0.09090909090909091,0.9641243438593191,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.001034927814783884,0.006680500759775186,0.00989108147473202,0.09090909090909091,0.9660643617922526,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0010409153661884317,0.006680372490887037,0.009891081500462789,0.09090909090909091,0.9660699845233073,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.000967063882162067,0.006680313289850566,0.009891081552913636,0.09090909090909091,0.9660730696228585,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127488752,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910354187,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959634962,9.999999999e-11,0.0012185134136353647,0.0049751243781094535,0.0009990009990009992,0.8896998015653015,0.017810932289029753,9.999999999e-11,0.0011187470033562409,0.0049751243781094535,0.0009990009990009992,0.8897042463689572,0.017810975014032084,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0009990009990009992,0.8897158153746006,0.017811062100999635
8100,9999999100190.0,1000788,9999960693.0,1028,1000,0,0.0,0,0,202,9999960541.0,994,1000,0,0.0,0,0,187,9999991341.0,1039,1000,0,0.0,0,0,218,9999991375.0,1032,1000,0,0.0,0,0,205,9999991481.0,981,1000,0,0.0,0,0,171,999980762.0,99,0,0,0,0,999980858.0,101,0,0,0,0,999980685.0,90,0,0,0,0,999980759.0,101,0,0,0,0,999992259.0,121,0,34,0,0,999992292.0,114,0,43,0,0,999992357.0,102,0,38,0,0,8100,9.999999999e-11,0.0009997874247427666,9.999999999e-11,0.0010269443012583064,0.006647652975615763,0.047571245472511965,0.09090909090909091,0.9643286244811768,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0009930129451325384,0.006647879927807539,0.04757124458652165,0.09090909090909091,0.9642149220882741,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.001037921599458163,0.006647702313057578,0.009891081474732019,0.09090909090909091,0.9660827976161507,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0010309360739716614,0.006647840457868592,0.009891081500462797,0.09090909090909091,0.9660888343487966,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.00098003858215091,0.00664777138546789,0.009891081552913626,0.09090909090909091,0.966091118494543,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.0177918012748893,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755312528,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910363083,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596360295,9.999999999e-11,0.0012085376694200018,0.0049751243781094535,0.0009990009990009992,0.8897002153215481,0.017810932289031536,9.999999999e-11,0.001138701879856963,0.0049751243781094535,0.0009990009990009992,0.889704659975624,0.01781097501402852,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0009990009990009992,0.8897161251927063,0.017811062100988952
8200,9999999101449.0,999551,9999960720.0,1001,1000,0,0.0,0,0,201,9999960549.0,986,1000,0,0.0,0,0,183,9999991351.0,1030,1000,0,0.0,0,0,212,9999991377.0,1033,1000,0,0.0,0,0,202,9999991492.0,968,1000,0,0.0,0,0,168,999980760.0,101,0,0,0,0,999980861.0,99,0,0,0,0,999980689.0,86,0,0,0,0,999980762.0,98,0,0,0,0,999992264.0,116,0,32,0,0,999992297.0,109,0,38,0,0,999992357.0,103,0,33,0,0,8200,9.999999999e-11,0.0009985528954547952,9.999999999e-11,0.0009999990009999988,0.006615424711442642,0.04757124547251208,0.09090909090909091,0.9644074239564647,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.000985028761641022,0.006615217480687383,0.0475712445865217,0.09090909090909091,0.9642923670248852,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.0010289401916026492,0.00661535563453383,0.009891081474732027,0.09090909090909091,0.9661026673624449,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0010319340121654331,0.006615168140018625,0.009891081500462797,0.09090909090909091,0.966106600918949,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.000967063882162067,0.006615296425747199,0.009891081552913638,0.09090909090909091,0.9661093597201112,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274885742,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755317867,9.999999999e-11,0.0008592610355094617,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.0177916569103702,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959636741,9.999999999e-11,0.0011586559590874585,0.0049751243781094535,0.0009990009990009992,0.8897004221863598,0.01781093228904044,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.0009990009990009992,0.8897051769340681,0.017810975014037427,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0009990009990009992,0.8897166415119524,0.017811062100988952
8300,9999999099723.0,1001227,9999960703.0,1017,1000,0,0.0,0,0,197,9999960562.0,975,1000,0,0.0,0,0,178,9999991360.0,1021,1000,0,0.0,0,0,210,9999991376.0,1030,1000,0,0.0,0,0,197,9999991475.0,986,1000,0,0.0,0,0,161,999980762.0,99,0,0,0,0,999980863.0,97,0,0,0,0,999980689.0,86,0,0,0,0,999980771.0,90,0,0,0,0,999992262.0,118,0,25,0,0,999992300.0,106,0,32,0,0,999992354.0,105,0,31,0,0,8300,9.999999999e-11,0.0010002255471760774,9.999999999e-11,0.001015966761803246,0.006582246953202653,0.047571245472512014,0.09090909090909091,0.964482118272688,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0009740503009565674,0.006582168002889813,0.04757124458652176,0.09090909090909091,0.9643730643027671,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.001019958622246686,0.006582345641076056,0.009891081474732036,0.09090909090909091,0.9661203024669903,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0010289401916026492,0.00658242459136066,0.009891081500462801,0.09090909090909091,0.9661257729970495,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.000985028761641022,0.006582483804065879,0.00989108155291362,0.09090909090909091,0.9661275524069106,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.0177918012748893,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755321423,9.999999999e-11,0.0008592610355094617,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.0177916569103702,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596379866,9.999999999e-11,0.0011786092410955074,0.0049751243781094535,0.0009990009990009992,0.8897011461433255,0.017810932289036876,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.889705797211042,0.017810975014042767,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0009990009990009992,0.8897168480241604,0.017811062100983606
8400,9999999099397.0,1001612,9999960682.0,1038,1000,0,0.0,0,0,190,9999960570.0,965,1000,0,0.0,0,0,173,9999991370.0,1012,1000,0,0.0,0,0,205,9999991374.0,1034,1000,0,0.0,0,0,193,9999991484.0,975,1000,0,0.0,0,0,160,999980764.0,98,0,0,0,0,999980861.0,98,0,0,0,0,999980681.0,94,0,0,0,0,999980765.0,95,0,0,0,0,999992266.0,114,0,22,0,0,999992300.0,106,0,29,0,0,999992353.0,106,0,31,0,0,8400,9.999999999e-11,0.0010006097772397992,9.999999999e-11,0.00103692367322719,0.006549313714828133,0.04757124547251191,0.09090909090909091,0.9645484892870525,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0009640696727657809,0.006549560450833372,0.047571244586521795,0.09090909090909091,0.9644543218968216,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.0010109768913859176,0.006549442017566154,0.009891081474732047,0.09090909090909091,0.9661385191381103,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0010329319483653903,0.00654951110364213,0.009891081500462797,0.09090909090909091,0.9661444743820489,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.0009740503009565674,0.006549402539804138,0.00989108155291363,0.09090909090909091,0.9661439468189373,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274892858,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755317867,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910355967,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959637097,9.999999999e-11,0.001138701879856963,0.0049751243781094535,0.0009990009990009992,0.8897014563773267,0.017810932289044,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8897061073196046,0.017810975014042767,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8897168480241604,0.017811062100981826
8500,9999999099561.0,1001450,9999960693.0,1028,1000,0,0.0,0,0,183,9999960583.0,953,1000,0,0.0,0,0,168,9999991343.0,1038,1000,0,0.0,0,0,196,9999991387.0,1021,1000,0,0.0,0,0,189,9999991487.0,973,1000,0,0.0,0,0,157,999980762.0,99,0,0,0,0,999980863.0,96,0,0,0,0,999980672.0,103,0,0,0,0,999980764.0,96,0,0,0,0,999992271.0,109,0,21,0,0,999992300.0,106,0,29,0,0,999992353.0,106,0,30,0,0,8500,9.999999999e-11,0.0010004481012490043,9.999999999e-11,0.0010269443012583064,0.006516378292812051,0.047571245472511965,0.09090909090909091,0.9646182728019567,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0009520926556991187,0.006516565824620905,0.04757124458652186,0.09090909090909091,0.9645226748621888,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.00103692367322719,0.006516476993772905,0.00989108147473202,0.09090909090909091,0.9661562271558894,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.001019958622246686,0.006516437513390917,0.009891081500462811,0.09090909090909091,0.9661627736819,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.0009720541912718926,0.006516328942324269,0.009891081552913631,0.09090909090909091,0.9661614067548637,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.0177918012748893,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755321423,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910339952,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959636919,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.0009990009990009992,0.889701559784225,0.017810932289052905,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8897061073196046,0.01781097501404455,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8897169512769454,0.017811062100981826
8600,9999999100232.0,1000744,9999960714.0,1006,1000,0,0.0,0,0,180,9999960573.0,964,1000,0,0.0,0,0,164,9999991355.0,1026,1000,0,0.0,0,0,188,9999991399.0,1007,1000,0,0.0,0,0,186,9999991506.0,953,1000,0,0.0,0,0,154,999980768.0,93,0,0,0,0,999980856.0,103,0,0,0,0,999980674.0,101,0,0,0,0,999980767.0,93,0,0,0,0,999992274.0,107,0,17,0,0,999992305.0,101,0,28,0,0,999992355.0,104,0,28,0,0,8600,9.999999999e-11,0.0009997435126781484,9.999999999e-11,0.0010049889810850284,0.006484881814571113,0.04757124547251206,0.09090909090909091,0.9646803329798884,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0009630715989785847,0.006484960780348042,0.0475712445865218,0.09090909090909091,0.9645938858580168,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.001024948402938585,0.006484753495156832,0.009891081474732033,0.09090909090909091,0.9661727853930957,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.001005986971120082,0.006484723882979598,0.009891081500462825,0.09090909090909091,0.966178085033847,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.0009520926556991187,0.006484812719506004,0.009891081552913652,0.09090909090909091,0.9661778322780851,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274899974,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910343512,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596374527,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.0009990009990009992,0.889701973389643,0.017810932289058248,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0009990009990009992,0.8897062106846928,0.017810975014051673,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0009990009990009992,0.8897171577758772,0.01781106210098539
8700,9999999100620.0,1000371,9999960740.0,982,1000,0,0.0,0,0,167,9999960577.0,960,1000,0,0.0,0,0,161,9999991363.0,1019,1000,0,0.0,0,0,185,9999991405.0,1001,1000,0,0.0,0,0,181,9999991478.0,981,1000,0,0.0,0,0,147,999980773.0,88,0,0,0,0,999980856.0,103,0,0,0,0,999980680.0,95,0,0,0,0,999980769.0,91,0,0,0,0,999992282.0,98,0,16,0,0,999992309.0,97,0,26,0,0,999992350.0,109,0,24,0,0,8700,9.999999999e-11,0.000999371257975288,9.999999999e-11,0.0009810366220371594,0.006452554145206123,0.04757124547251217,0.09090909090909091,0.9647439740976137,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.000959079283887468,0.006452514659743469,0.04757124458652182,0.09090909090909091,0.9646631904214085,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.001017962696012763,0.006452642987485625,0.009891081474732038,0.09090909090909091,0.9661893751047979,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0009999990009999988,0.006452603502030031,0.00989108150046283,0.09090909090909091,0.9661932262555774,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.00098003858215091,0.00645274170111088,0.009891081552913624,0.09090909090909091,0.9661942417538878,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.0008792262808728319,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127490887,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910354187,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596378086,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.8897020767854538,0.017810932289072497,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0009990009990009992,0.8897064174082203,0.017810975014058796,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.0009990009990009992,0.8897175707471918,0.017811062100976483
8800,9999999099854.0,1001149,9999960726.0,995,1000,0,0.0,0,0,161,9999960564.0,972,1000,0,0.0,0,0,157,9999991365.0,1015,1000,0,0.0,0,0,179,9999991414.0,993,1000,0,0.0,0,0,176,9999991475.0,985,1000,0,0.0,0,0,144,999980768.0,93,0,0,0,0,999980850.0,110,0,0,0,0,999980672.0,103,0,0,0,0,999980760.0,100,0,0,0,0,999992280.0,101,0,14,0,0,999992309.0,98,0,25,0,0,999992350.0,109,0,22,0,0,8800,9.999999999e-11,0.001000147703127162,9.999999999e-11,0.0009940109590956998,0.00642162619508973,0.047571245472512125,0.09090909090909091,0.964801632456241,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.000971056133438298,0.006421665683007556,0.04757124458652177,0.09090909090909091,0.9647220829734675,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.0010139708196180877,0.0064215768351880325,0.009891081474732043,0.09090909090909091,0.9662043483987824,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0009920149291753287,0.0064217347868562,0.009891081500462837,0.09090909090909091,0.9662092674306506,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.0009840307297312148,0.006421784146742203,0.009891081552913622,0.09090909090909091,0.9662092674306506,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274899974,9.999999999e-11,0.0010987913295375086,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755296516,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910339952,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596362075,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0009990009990009992,0.8897022835704241,0.017810932289070717,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.8897065207666599,0.017810975014058796,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.0009990009990009992,0.8897177772195755,0.017811062100976483
8900,9999999100584.0,1000382,9999960727.0,995,1000,0,0.0,0,0,158,9999960576.0,962,1000,0,0.0,0,0,151,9999991383.0,999,1000,0,0.0,0,0,176,9999991424.0,982,1000,0,0.0,0,0,172,9999991485.0,975,1000,0,0.0,0,0,143,999980772.0,90,0,0,0,0,999980853.0,106,0,0,0,0,999980669.0,106,0,0,0,0,999980762.0,98,0,0,0,0,999992283.0,98,0,14,0,0,999992302.0,104,0,25,0,0,999992352.0,107,0,19,0,0,8900,9.999999999e-11,0.0009993822359999859,9.999999999e-11,0.0009940109590956998,0.006389965746883846,0.047571245472512125,0.09090909090909091,0.9648593489966678,0.13054315314924794,0.0002999100269919024,9.999999999e-11,0.0009610754454215045,0.0063900743455709945,0.04757124458652182,0.09090909090909091,0.9647767673143582,0.13089898491319185,0.0002999100269919024,9.999999999e-11,0.0009980029950079872,0.006389797912502466,0.009891081474732057,0.09090909090909091,0.9662201133148787,0.06065135805610331,0.0002999100269919024,9.999999999e-11,0.0009810366220371594,0.006389926256446269,0.009891081500462848,0.09090909090909091,0.9662242660171041,0.06014316758276876,0.0002999100269919024,9.999999999e-11,0.0009740503009565674,0.006390024982534324,0.00989108155291363,0.09090909090909091,0.9662256214613022,0.06183167694049567,0.0002999100269919024,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127490531,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755303632,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910334616,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959636563,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.8897022835704241,0.017810932289072497,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0009990009990009992,0.8897065207666599,0.01781097501404633,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.0009990009990009992,0.8897180869115607,0.017811062100980046
