Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
161000,10460,62812,160000000,960000000,1000,6000,9997558236246,36269219,347831143,1339954556,4197,41267,967027,159989540,1000,6245,517591,318045026,26095294,1973904706,2054119294,933784761,1066215239,244866164,99846185406,60998264,334341,3483424,169362750,502472888,133852136,46152,366,4118,143400,700080,929408735,959930943,100369650,15695693,80398410,139170,84304307,99998140,1860,104087859,11516498,2286,99997714,127260709,6963623,26073739,72661271,80303527,19696473,99926739,73261,26891059,1000,1000,1000,1000,1000,1000,1000
162000,10710,61561,161000000,966000000,1000,6000,9997560795901,33098509,346654450,1339954696,3971,41353,967776,160989290,1000,1139,513936,320043028,26091818,1973908182,2054632963,933449986,1066550014,246529373,99846403895,61281970,351162,3498228,169703098,505245908,133851837,46508,442,3961,143780,703784,935273061,965937300,100621425,15688893,80982210,140001,84311107,99998049,1951,103584375,11613970,2256,99997744,127528809,6963641,26193062,72999719,80100727,19899273,99926388,73612,26907384,1000,1000,1000,1000,1000,1000,1000
163000,11110,61820,162000000,972000000,1000,6000,9997561742759,31540673,347092628,1339954807,4436,40777,968177,161988890,1000,1192,510529,322041426,26089026,1973910974,2055145755,933115296,1066884704,248193063,99846642945,61565492,347566,3486704,170049068,508017644,133851788,46844,463,4109,143660,707276,941130820,971936988,100873217,15680357,81564249,140904,84319643,99998037,1963,103082899,11711580,2322,99997678,127796745,6963659,26311673,73337834,79897367,20102633,99926082,73918,26923528,1000,1000,1000,1000,1000,1000,1000
164000,11060,62522,163000000,978000000,1000,6000,9997558392322,34283651,351834435,1339954059,4507,41454,967896,162988940,1000,1131,509326,324042088,26088559,1973911441,2055655646,932778815,1067221185,249857220,99846906307,61848496,319196,3457089,170388107,510784800,133851807,47228,471,3818,143924,711272,946988485,977936347,101124827,15672275,82146717,141837,84327725,99998100,1900,102581620,11809825,2271,99997729,128064478,6963683,26430017,73675542,79694126,20305874,99925641,74359,26939651,1000,1000,1000,1000,1000,1000,1000
165000,10630,62573,164000000,984000000,1000,6000,9997559964889,32105448,351656587,1339955328,4379,40313,968243,163989370,1000,6185,508520,326042254,26091048,1973908952,2056162212,932443706,1067556294,251522259,99847154026,62131794,307733,3442147,170726914,513554600,133851230,47614,455,4091,144244,715336,952841538,983931242,101376746,15665410,82729983,142773,84334590,99998010,1990,102079340,11907754,2267,99997733,128332404,6963701,26546045,74011475,79490228,20509772,99925378,74622,26955658,1000,1000,1000,1000,1000,1000,1000
166000,11170,62923,165000000,990000000,1000,6000,9997554612416,36847183,358389153,1339955032,4423,40565,969440,164988830,1000,6433,503048,328038780,26087628,1973912372,2056674764,932114620,1067885380,253189684,99847331490,62415668,365380,3489578,171071740,516328168,133851312,47984,429,4115,144164,719144,958698818,989930644,101628357,15657741,83312559,143745,84342259,99998004,1996,101577871,12006192,2260,99997740,128600374,6963716,26661725,74346048,79287694,20712306,99925285,74715,26972017,1000,1000,1000,1000,1000,1000,1000
167000,10940,62769,166000000,996000000,1000,6000,9997561555583,29301158,352837922,1339952922,4021,43077,969469,165989060,1000,6684,500371,330039182,26089050,1973910950,2057181936,931783162,1068216838,254858611,99847573916,62697542,356043,3478146,171408490,519083028,133851672,48322,463,4217,143668,722620,964557615,995930547,101878438,15648207,83892537,144738,84351793,99998048,1952,101078855,12104390,2185,99997815,128866698,6963733,26778282,74680200,79086342,20913658,99924988,75012,26988260,1000,1000,1000,1000,1000,1000,1000
168000,10680,63549,167000000,1002000000,1000,6000,9997556193084,34056695,359593630,1339952807,4274,42939,969493,166989320,1000,680,499691,332039654,26089007,1973910993,2057690340,931451237,1068548763,256527146,99847847395,62978776,315956,3444523,171734754,521831344,133851832,48690,435,4269,143484,726396,970422038,1001935771,102128027,15639468,84473445,145728,84360532,99998166,1834,100579351,12202810,2178,99997822,129132313,6963745,26893362,75012817,78884831,21115169,99924944,75056,27004286,1000,1000,1000,1000,1000,1000,1000
169000,10550,63257,168000000,1008000000,1000,6000,9997554551237,35093286,362629512,1339953864,4018,42138,969317,167989450,1000,1177,497834,334040266,26090760,1973909240,2058196283,931121080,1068878920,258197592,99848079842,63261216,318362,3447408,172065542,524589928,133851202,49054,422,4284,144112,730180,976280431,1007935566,102378106,15632561,85055766,146517,84367439,99998159,1841,100078555,12301322,2278,99997722,129398590,6963754,27007702,75344840,78683346,21316654,99925164,74836,27020484,1000,1000,1000,1000,1000,1000,1000
170000,10620,63858,169000000,1014000000,1000,6000,9997553367926,35666378,365199223,1339954868,4120,41032,969506,168989380,1000,5892,493783,336039748,26089314,1973910686,2058706587,930794712,1069205288,259870686,99848290996,63543336,340775,3459773,172406009,527346860,133851016,49432,447,3989,144568,733996,982133866,1013930250,102628278,15621446,85635180,147357,84378554,99998093,1907,99580746,12400131,2162,99997838,129665126,6963774,27120697,75675279,78482266,21517734,99924858,75142,27036848,1000,1000,1000,1000,1000,1000,1000
171000,10650,63793,170000000,1020000000,1000,6000,9997559041106,29387371,360914743,1339952246,4562,43212,970059,169989350,1000,1130,491224,338038582,26087891,1973912109,2059215594,930467806,1069532194,261542604,99848570373,63824756,294524,3415800,172732577,530097524,133850341,49846,453,3902,145324,738256,987997776,1019935077,102877823,15613457,86216454,148233,84386543,99998079,1921,99081137,12499131,2128,99997872,129931130,6963784,27233545,76004754,78282098,21717902,99924253,75747,27053307,1000,1000,1000,1000,1000,1000,1000
172000,10530,63276,171000000,1026000000,1000,6000,9997552465929,35351307,368874880,1339952491,4666,42863,970970,170989470,1000,5824,488568,340037000,26084177,1973915823,2059727494,930141720,1069858280,263214922,99848775207,64106794,322507,3433438,173071669,532853468,133850448,50214,396,4120,145056,742068,993852396,1025930900,103127624,15603322,86795919,149253,84396678,99998124,1876,98583131,12598123,2130,99997870,130197444,6963798,27345526,76333510,78081836,21918164,99923816,76184,27069820,1000,1000,1000,1000,1000,1000,1000
173000,9880,62418,172000000,1032000000,1000,6000,9997550782579,36423698,371949736,1339953222,4306,42492,970778,171990120,1000,6209,489349,342038684,26079385,1973920615,2060238662,929813576,1070186424,264888451,99849006762,64387702,323430,3434313,173399453,535596876,133850744,50566,474,4018,144784,745684,999712239,1031931373,103376253,15593652,87374970,150225,84406348,99998091,1909,98086392,12697543,2220,99997780,130462209,6963809,27456543,76660884,77881615,22118385,99924074,75926,27085956,1000,1000,1000,1000,1000,1000,1000
174000,10520,61867,173000000,1038000000,1000,6000,9997552468381,34131015,371650009,1339952396,4154,43470,970373,172989480,1000,6295,483921,344038214,26076880,1973923120,2060747026,929492275,1070507725,266566664,99849225761,64668158,336541,3449906,173723646,538336204,133850567,50942,443,4042,144968,749588,1005572288,1037931838,103624656,15584412,87953880,151155,84415588,99998055,1945,97589737,12797038,2051,99997949,130726922,6963825,27567505,76987629,77682142,22317858,99924036,75964,27102266,1000,1000,1000,1000,1000,1000,1000
175000,10480,63467,174000000,1044000000,1000,6000,9997554626623,31362467,370879003,1339951820,4663,43537,971541,173989520,1000,5952,483295,346035958,26072036,1973927964,2061257159,929167698,1070832302,268239813,99849474478,64950580,320722,3419653,174063334,541095612,133850622,51304,489,3933,144976,753340,1011429639,1043930581,103874543,15576304,88533750,152091,84423696,99998075,1925,97092576,12897278,2165,99997835,130993404,6963843,27676029,77312850,77482040,22517960,99923611,76389,27118861,1000,1000,1000,1000,1000,1000,1000
176000,10600,63349,175000000,1050000000,1000,6000,9997554732332,30650981,372166614,1339953502,4300,42218,971265,174989400,1000,1110,481144,348036270,26073484,1973926516,2061761871,928844833,1071155167,269917240,99849655268,65232422,371534,3455864,174403104,543847816,133850818,51624,444,3954,144804,756636,1017293518,1049935541,104123379,15566169,89111922,152958,84433831,99998004,1996,96596480,12997024,2138,99997862,131259043,6963863,27785835,77637886,77283613,22716387,99923338,76662,27135664,1000,1000,1000,1000,1000,1000,1000
177000,10480,63817,176000000,1056000000,1000,6000,9997554411249,30363255,373878341,1339954734,3861,41425,971490,175989520,1000,6622,480461,350036060,26070750,1973929250,2062269789,928522034,1071477966,271594223,99849889257,65512970,368829,3446046,174733806,546588544,133850950,51932,441,4141,144488,759836,1023147110,1055929561,104371561,15555763,89689404,153837,84444237,99998038,1962,96101736,13097122,2165,99997835,131523706,6963871,27894105,77961376,77084874,22915126,99923015,76985,27152145,1000,1000,1000,1000,1000,1000,1000
178000,10670,62635,177000000,1062000000,1000,6000,9997553221470,30948169,376457915,1339954486,3818,41716,971529,176989330,1000,1200,475928,352035602,26071733,1973928267,2062774334,928203678,1071796322,273275394,99850162179,65793090,326593,3407565,175052811,549324088,133850523,52312,504,4065,144928,763780,1029013464,1061936165,104619099,15546179,90268386,154713,84453821,99998009,1991,95605763,13197733,2008,99997992,131787970,6963886,28002923,78284280,76887514,23112486,99922667,77333,27168871,1000,1000,1000,1000,1000,1000,1000
179000,10250,63437,178000000,1068000000,1000,6000,9997554778876,28784298,376289048,1339952552,4474,42994,973011,177989750,1000,543,473693,354033478,26068645,1973931355,2063281823,927884292,1072115708,274953869,99850400847,66072088,317649,3402670,175369925,552048396,133850411,52670,433,4016,145160,767480,1034873641,1067936020,104865228,15535743,90845121,155580,84464257,99998021,1979,95111810,13297987,2227,99997773,132050704,6963901,28111640,78605916,76691200,23308800,99922450,77550,27185476,1000,1000,1000,1000,1000,1000,1000
180000,10990,63804,179000000,1074000000,1000,6000,9997549751173,33206923,382713287,1339952182,4591,43247,970967,178989010,1000,583,472841,356036086,26068263,1973931737,2063786637,927564427,1072435573,276636606,99850605947,66351618,342722,3428465,175690248,554776728,133850484,53002,486,3858,145192,770968,1040733303,1073935613,105112006,15525054,91421994,156444,84474946,99998023,1977,94618069,13398504,2084,99997916,132314003,6963907,28218627,78926639,76493985,23506015,99922629,77371,27201997,1000,1000,1000,1000,1000,1000,1000
181000,10950,63220,180000000,1080000000,1000,6000,9997550480430,31870552,383371100,1339952276,3805,43939,972120,179989050,1000,1130,470750,358033860,26064957,1973935043,2064293838,927246921,1072753079,278316853,99850850799,66631986,328909,3401856,176022279,557515044,133850239,53370,472,4073,145236,774828,1046592972,1079935650,105359663,15514528,91998414,157398,84485472,99997971,2029,94124648,13499109,2194,99997806,132578312,6963928,28323892,79246257,76296284,23703716,99922273,77727,27218649,1000,1000,1000,1000,1000,1000,1000
182000,10600,62361,181000000,1086000000,1000,6000,9997549987152,31759707,385258186,1339950406,4333,45281,971907,180989400,1000,6892,468383,360034986,26064512,1973935488,2064798739,926930107,1073069893,280001151,99851045158,66911490,364303,3432565,176346291,560244760,133850135,53710,459,4078,145348,778360,1052448147,1085930747,105606721,15503438,92574699,158253,84496562,99998025,1975,93631336,13599673,1932,99998068,132842106,6963942,28429501,79565452,76099434,23900566,99921835,78165,27235385,1000,1000,1000,1000,1000,1000,1000
183000,10920,62512,182000000,1092000000,1000,6000,9997552172507,28971289,384468748,1339950969,4224,44827,971509,181989080,1000,1165,466879,362035142,26066151,1973933849,2065300279,926613788,1073386212,281684971,99851288205,67191080,351830,3413815,176669754,562973712,133849619,54098,465,3912,146024,782372,1058313734,1091936323,105853190,15492731,93150804,159087,84507269,99997989,2011,93138828,13700742,2082,99997918,133105213,6963959,28534148,79883292,75902879,24097121,99921901,78099,27252023,1000,1000,1000,1000,1000,1000,1000
184000,10340,63110,183000000,1098000000,1000,6000,9997551968621,28567780,386064504,1339953247,4212,42561,972132,182989660,1000,1061,463992,364035056,26066118,1973933882,2065803875,926299769,1073700231,283370850,99851536215,67469690,333591,3398840,176982869,565692696,133849090,54470,507,4027,146396,786224,1064173749,1097935829,106098746,15481234,93726888,159957,84518766,99998068,1932,92646841,13802275,2180,99997820,133367335,6963975,28638646,80200214,75707021,24292979,99922081,77919,27268589,1000,1000,1000,1000,1000,1000,1000
185000,10740,62414,184000000,1104000000,1000,6000,9997552319993,27609919,387100211,1339949928,4088,46004,972502,183989260,1000,1162,462682,366033516,26060752,1973939248,2066312158,925985167,1074014833,285054693,99851776355,67749224,323124,3374924,177312000,568421656,133848888,54828,468,3928,146736,789960,1070034398,1103936424,106345282,15468792,94301433,160806,84531208,99997978,2022,92156276,13903924,2145,99997855,133630691,6963990,28741677,80516141,75510945,24489055,99921817,78183,27285409,1000,1000,1000,1000,1000,1000,1000
186000,10690,62255,185000000,1110000000,1000,6000,9997546465527,32858677,394347678,1339949334,4568,46118,972746,184989310,1000,617,461429,368033128,26059793,1973940207,2066816034,925671255,1074328745,286740377,99851958561,68027982,369747,3404083,177644754,571143088,133848994,55166,469,3969,146588,793472,1075895554,1109937128,106591139,15453271,94873116,161721,84546729,99998002,1998,91668904,14005870,2144,99997856,133893268,6964006,28844441,80831322,75315248,24684752,99921601,78399,27302129,1000,1000,1000,1000,1000,1000,1000
187000,10620,63461,186000000,1116000000,1000,6000,9997547375657,31337466,394823066,1339951164,3955,44901,973520,185989380,1000,624,458844,370031720,26053586,1973946414,2067323908,925359085,1074640915,288426787,99852219656,68305702,336353,3371453,177958928,573853184,133849061,55502,492,3963,146504,796976,1081755313,1115935915,106835746,15440762,95446599,162618,84559238,99998015,1985,91179759,14107860,2086,99997914,134154630,6964018,28948111,81146089,75120906,24879094,99921586,78414,27318884,1000,1000,1000,1000,1000,1000,1000
188000,10590,62310,187000000,1122000000,1000,6000,9997548454871,29651515,395135295,1339951539,4006,44475,973667,186989410,1000,1222,456800,372031486,26051127,1973948873,2067828358,925047465,1074952535,290114914,99852401092,68582694,382258,3417060,178272643,576557040,133848923,55836,464,3873,146760,800460,1087617203,1121936468,107079784,15426501,96018669,163425,84573499,99998012,1988,90692026,14209721,2158,99997842,134415385,6964037,29051190,81459772,74927019,25072981,99921349,78651,27335601,1000,1000,1000,1000,1000,1000,1000
189000,10710,63607,188000000,1128000000,1000,6000,9997547365194,30134872,397613803,1339950836,3670,45514,973963,187989290,1000,6478,454173,374030654,26047550,1973952450,2068333818,924738384,1075261616,291804986,99852642637,68860026,368054,3400253,178586956,579263476,133848773,56180,477,4014,146756,804104,1093471812,1127929915,107324062,15413015,96591225,164337,84586985,99998016,1984,90203633,14311620,2047,99997953,134676487,6964052,29152283,81771495,74733213,25266787,99921195,78805,27352425,1000,1000,1000,1000,1000,1000,1000
190000,11290,62893,189000000,1134000000,1000,6000,9997544763485,32131579,401605638,1339949772,3792,46456,974436,188988710,1000,6414,452238,376028548,26045077,1973954923,2068837526,924429371,1075570629,293493856,99852897270,69136924,341015,3380288,178890508,581965176,133848462,56530,462,4008,147088,807772,1099333966,1133930693,107567869,15400987,97165203,165171,84599013,99997987,2013,89714397,14413856,2039,99997961,134936954,6964063,29252755,82082454,74539386,25460614,99921313,78687,27369085,1000,1000,1000,1000,1000,1000,1000
191000,10510,63390,190000000,1140000000,1000,6000,9997543592395,32696653,404172846,1339950921,4496,44603,974353,189989490,1000,588,450100,378030274,26043966,1973956034,2069339650,924120944,1075879056,295187144,99853135517,69414614,330240,3358585,179211485,584674972,133848042,56918,443,3999,147536,811748,1105200256,1139936022,107812100,15387502,97736898,166053,84612498,99997962,2038,89226844,14515895,2108,99997892,135198200,6964074,29353130,82393030,74346200,25653800,99921050,78950,27386100,1000,1000,1000,1000,1000,1000,1000
192000,10900,63654,191000000,1146000000,1000,6000,9997548034258,27648321,401116639,1339949556,3845,46619,975433,190989100,1000,1097,447840,380027334,26038078,1973961922,2069845851,923814103,1076185897,296877355,99853352674,69691096,340210,3365742,179522693,587372928,133847324,57302,452,3988,148256,815756,1111061050,1145935249,108055454,15373687,98308014,166875,84626313,99997990,2010,88740374,14618179,2122,99997878,135458370,6964082,29452517,82702139,74153294,25846706,99920908,79092,27402916,1000,1000,1000,1000,1000,1000,1000
193000,10220,64536,192000000,1152000000,1000,6000,9997545439226,29642265,405111867,1339949236,4101,46683,975056,191989780,1000,6507,446828,382029448,26039726,1973960274,2070344128,923506401,1076493599,298571757,99853574472,69967620,344658,3369496,179832202,590070688,133847458,57652,444,4106,148012,819376,1116916321,1151928957,108298617,15360051,98879358,167841,84639949,99998010,1990,88254105,14721054,2149,99997851,135718367,6964092,29551746,83010863,73960633,26039367,99920914,79086,27419750,1000,1000,1000,1000,1000,1000,1000
