Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M1_1,OH-::C2_1::M1_1,H+::C2_1::M1_1,l::C2_1::M1_1,m::C2_1::M1_1,n::C2_1::M1_1,q::C2_1::M1_1,en_Y::C2_1::M1_1,ATP::C2_1::M1_1,ADP::C2_1::M1_1,Pi::C2_1::M1_1,mem_P3::C2_1::M1_1,mem_P4::C2_1::M1_1,mem_P5::C2_1::M1_1,H2O::C2_1::M1_2,OH-::C2_1::M1_2,H+::C2_1::M1_2,l::C2_1::M1_2,m::C2_1::M1_2,n::C2_1::M1_2,q::C2_1::M1_2,en_Y::C2_1::M1_2,ATP::C2_1::M1_2,ADP::C2_1::M1_2,Pi::C2_1::M1_2,mem_P3::C2_1::M1_2,mem_P4::C2_1::M1_2,mem_P5::C2_1::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
3800,9999999100413,999587,999587,832241,0,0,6434,9999960647,954,954,1,4905,0,3000,2000,537,0,30449,738,9961501,10038499,10038499,1000,500,300,9999960590,1043,1043,10,4901,0,3000,2000,581,0,30315,771,9961533,10038467,10038467,1000,500,300,9999991351,1014,1014,25688,0,0,3000,2000,0,0,5811,676,9992265,10007735,10007735,1000,100,300,9999991466,996,996,25954,0,0,3000,2000,0,2807,5610,733,9992362,10007638,10007638,1000,100,300,9999991436,1003,1003,25912,0,0,3000,2000,0,2665,5900,648,9992339,10007661,10007661,1000,100,300,999989286,98,98,1,32221,89112,172,10000,989284,1010716,1010716,5000,3000,2000,999989231,100,100,2,31616,89067,164,10000,989231,1010769,1010769,5000,3000,2000,999989056,100,100,2,31720,88906,150,10000,989056,1010944,1010944,5000,3000,2000,999989184,97,97,5,31967,89005,176,10000,989181,1010819,1010819,5000,3000,2000,999988931,93,93,3,3112,88770,154,10000,988924,1011076,1011076,5000,1000,2000,999989275,98,98,2,3337,89113,160,10000,989273,1010727,1010727,5000,1000,2000,999997437,86,86,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997445,93,93,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997395,109,109,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992358,104,104,0,89555,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992335,104,104,0,89674,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3900,9999999100405,999595,999595,828097,0,0,6534,9999960664,937,937,6,4075,0,3000,2000,552,0,31292,719,9961501,10038499,10038499,1000,500,300,9999960592,1041,1041,1,4048,0,3000,2000,558,0,31197,749,9961533,10038467,10038467,1000,500,300,9999991360,1005,1005,26524,0,0,3000,2000,0,0,5811,657,9992265,10007735,10007735,1000,100,300,9999991483,979,979,26766,0,0,3000,2000,0,2539,5610,707,9992362,10007638,10007638,1000,100,300,9999991430,1009,1009,26729,0,0,3000,2000,0,2402,5900,634,9992339,10007661,10007661,1000,100,300,999989014,93,93,2,31977,88868,139,10000,989007,1010993,1010993,5000,3000,2000,999988941,101,101,0,31315,88766,176,10000,988942,1011058,1011058,5000,3000,2000,999988783,99,99,0,31433,88619,163,10000,988782,1011218,1011218,5000,3000,2000,999988871,98,98,2,31669,88707,162,10000,988869,1011131,1011131,5000,3000,2000,999988651,96,96,1,2839,88497,150,10000,988647,1011353,1011353,5000,1000,2000,999988976,101,101,4,3043,88819,158,10000,988977,1011023,1011023,5000,1000,2000,999997434,89,89,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997440,98,98,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997397,107,107,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992358,104,104,0,89823,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992331,108,108,0,89937,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4000,9999999100922,999078,999078,824019,0,0,6631,9999960672,929,929,13,3244,0,3000,2000,548,0,32124,701,9961501,10038499,10038499,1000,500,300,9999960622,1011,1011,2,3232,0,3000,2000,550,0,32009,729,9961533,10038467,10038467,1000,500,300,9999991361,1004,1004,27322,0,0,3000,2000,0,0,5811,640,9992265,10007735,10007735,1000,100,300,9999991461,1001,1001,27568,0,0,3000,2000,0,2328,5610,684,9992362,10007638,10007638,1000,100,300,9999991425,1014,1014,27552,0,0,3000,2000,0,2155,5900,615,9992339,10007661,10007661,1000,100,300,999988753,98,98,1,31709,88600,151,10000,988751,1011249,1011249,5000,3000,2000,999988645,100,100,2,31032,88483,162,10000,988645,1011355,1011355,5000,3000,2000,999988491,102,102,0,31136,88322,171,10000,988493,1011507,1011507,5000,3000,2000,999988626,97,97,0,31400,88438,185,10000,988623,1011377,1011377,5000,3000,2000,999988377,91,91,1,2556,88214,154,10000,988368,1011632,1011632,5000,1000,2000,999988693,107,107,1,2780,88556,144,10000,988700,1011300,1011300,5000,1000,2000,999997428,95,95,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997439,99,99,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997400,104,104,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992359,103,103,0,90034,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992334,105,105,0,90184,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4100,9999999100939,999061,999061,819949,0,0,6720,9999960664,937,937,12,2450,0,3000,2000,540,0,32927,681,9961501,10038499,10038499,1000,500,300,9999960627,1006,1006,9,2386,0,3000,2000,569,0,32875,707,9961533,10038467,10038467,1000,500,300,9999991374,991,991,28135,0,0,3000,2000,0,0,5811,623,9992265,10007735,10007735,1000,100,300,9999991462,1000,1000,28389,0,0,3000,2000,0,2114,5610,673,9992362,10007638,10007638,1000,100,300,9999991432,1007,1007,28342,0,0,3000,2000,0,1960,5900,596,9992339,10007661,10007661,1000,100,300,999988496,98,98,2,31446,88337,157,10000,988494,1011506,1011506,5000,3000,2000,999988370,92,92,0,30754,88205,157,10000,988362,1011638,1011638,5000,3000,2000,999988191,103,103,2,30863,88049,145,10000,988194,1011806,1011806,5000,3000,2000,999988323,93,93,1,31118,88156,160,10000,988316,1011684,1011684,5000,3000,2000,999988116,89,89,1,2294,87952,153,10000,988105,1011895,1011895,5000,1000,2000,999988431,109,109,1,2511,88287,153,10000,988440,1011560,1011560,5000,1000,2000,999997427,96,96,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997432,106,106,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997402,102,102,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992358,104,104,0,90248,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992337,102,102,0,90379,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4200,9999999101156,998844,998844,815934,0,0,6822,9999960642,959,959,2,1613,0,3000,2000,551,0,33724,662,9961501,10038499,10038499,1000,500,300,9999960642,991,991,12,1610,0,3000,2000,514,0,33716,686,9961533,10038467,10038467,1000,500,300,9999991371,994,994,28953,0,0,3000,2000,0,0,5811,597,9992265,10007735,10007735,1000,100,300,9999991466,996,996,29186,0,0,3000,2000,0,1882,5610,655,9992362,10007638,10007638,1000,100,300,9999991417,1022,1022,29136,0,0,3000,2000,0,1771,5900,578,9992339,10007661,10007661,1000,100,300,999988225,101,101,0,31169,88060,166,10000,988226,1011774,1011774,5000,3000,2000,999988096,92,92,0,30465,87916,172,10000,988088,1011912,1011912,5000,3000,2000,999987907,99,99,3,30587,87773,133,10000,987906,1012094,1012094,5000,3000,2000,999988045,93,93,1,30840,87878,160,10000,988038,1011962,1011962,5000,3000,2000,999987855,95,95,1,2032,87690,160,10000,987850,1012150,1012150,5000,1000,2000,999988160,105,105,6,2240,88016,149,10000,988165,1011835,1011835,5000,1000,2000,999997429,94,94,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997436,102,102,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997397,107,107,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992360,102,102,0,90480,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992337,102,102,0,90568,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4300,9999999100620,999380,999380,811847,0,0,6921,9999960624,977,977,1,783,0,3000,2000,555,0,34589,642,9961501,10038499,10038499,1000,500,300,9999960653,980,980,1,789,0,3000,2000,541,0,34483,670,9961533,10038467,10038467,1000,500,300,9999991360,1005,1005,29760,0,0,3000,2000,0,0,5811,572,9992265,10007735,10007735,1000,100,300,9999991463,999,999,29970,0,0,3000,2000,0,1700,5610,630,9992362,10007638,10007638,1000,100,300,9999991419,1020,1020,29993,0,0,3000,2000,0,1621,5900,565,9992339,10007661,10007661,1000,100,300,999987951,99,99,2,30902,87793,157,10000,987950,1012050,1012050,5000,3000,2000,999987792,91,91,0,30184,87635,148,10000,987783,1012217,1012217,5000,3000,2000,999987659,104,104,3,30339,87525,138,10000,987663,1012337,1012337,5000,3000,2000,999987774,93,93,2,30551,87589,178,10000,987767,1012233,1012233,5000,3000,2000,999987570,96,96,9,1764,87422,144,10000,987566,1012434,1012434,5000,1000,2000,999987903,109,109,6,1984,87760,152,10000,987912,1012088,1012088,5000,1000,2000,999997426,97,97,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997448,90,90,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997397,107,107,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992363,99,99,0,90662,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992335,104,104,0,90718,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4400,9999999099611,1000389,1000389,807822,0,0,7020,9999960636,965,965,22,22,0,3000,2000,529,0,35406,621,9961501,10038499,10038499,1000,500,300,9999960644,989,989,36,8,0,3000,2000,520,0,35280,652,9961533,10038467,10038467,1000,500,300,9999991385,980,980,30565,0,0,3000,2000,0,0,5811,552,9992265,10007735,10007735,1000,100,300,9999991483,979,979,30802,0,0,3000,2000,0,1559,5610,609,9992362,10007638,10007638,1000,100,300,9999991446,993,993,30783,0,0,3000,2000,0,1468,5900,546,9992339,10007661,10007661,1000,100,300,999987679,104,104,4,30634,87525,158,10000,987683,1012317,1012317,5000,3000,2000,999987524,96,96,0,29928,87379,141,10000,987520,1012480,1012480,5000,3000,2000,999987418,97,97,3,30070,87256,159,10000,987415,1012585,1012585,5000,3000,2000,999987505,92,92,0,30299,87337,160,10000,987497,1012503,1012503,5000,3000,2000,999987286,93,93,1,1495,87153,126,10000,987279,1012721,1012721,5000,1000,2000,999987625,108,108,3,1698,87474,159,10000,987633,1012367,1012367,5000,1000,2000,999997425,98,98,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997442,96,96,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997401,103,103,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992362,100,100,0,90803,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992335,104,104,0,90871,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4500,9999999099227,1000773,1000773,803839,0,0,7121,9999960643,958,958,811,0,0,3000,2000,115,0,36040,599,9961501,10038499,10038499,1000,500,300,9999960625,1008,1008,773,0,0,3000,2000,117,0,35940,637,9961533,10038467,10038467,1000,500,300,9999991375,990,990,31374,0,0,3000,2000,0,0,5811,529,9992265,10007735,10007735,1000,100,300,9999991454,1008,1008,31631,0,0,3000,2000,0,1427,5610,587,9992362,10007638,10007638,1000,100,300,9999991439,1000,1000,31572,0,0,3000,2000,0,1317,5900,527,9992339,10007661,10007661,1000,100,300,999987461,99,99,0,30494,87385,75,10000,987460,1012540,1012540,5000,3000,2000,999987312,95,95,0,29779,87230,77,10000,987307,1012693,1012693,5000,3000,2000,999987172,108,108,0,29913,87099,81,10000,987180,1012820,1012820,5000,3000,2000,999987304,92,92,0,30188,87226,70,10000,987296,1012704,1012704,5000,3000,2000,999987079,102,102,0,1343,87001,80,10000,987081,1012919,1012919,5000,1000,2000,999987402,107,107,0,1549,87325,84,10000,987409,1012591,1012591,5000,1000,2000,999997431,92,92,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997444,94,94,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997403,101,101,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992358,104,104,0,90935,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992335,104,104,0,91022,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4600,9999999098773,1001227,1001227,800011,0,0,7206,9999960637,964,964,1595,0,0,3000,2000,20,0,36294,579,9961501,10038499,10038499,1000,500,300,9999960628,1005,1005,1551,0,0,3000,2000,24,0,36200,615,9961533,10038467,10038467,1000,500,300,9999991368,997,997,32144,0,0,3000,2000,0,0,5811,516,9992265,10007735,10007735,1000,100,300,9999991452,1010,1010,32385,0,0,3000,2000,0,1297,5610,569,9992362,10007638,10007638,1000,100,300,9999991437,1002,1002,32314,0,0,3000,2000,0,1169,5900,515,9992339,10007661,10007661,1000,100,300,999987378,100,100,0,30466,87357,21,10000,987378,1012622,1012622,5000,3000,2000,999987232,91,91,0,29742,87193,30,10000,987223,1012777,1012777,5000,3000,2000,999987088,105,105,0,29884,87070,23,10000,987093,1012907,1012907,5000,3000,2000,999987216,97,97,0,30161,87199,14,10000,987213,1012787,1012787,5000,3000,2000,999986986,107,107,0,1313,86971,22,10000,986993,1013007,1013007,5000,1000,2000,999987313,106,106,0,1512,87288,31,10000,987319,1012681,1012681,5000,1000,2000,999997439,84,84,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997439,99,99,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997401,103,103,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992353,109,109,0,91065,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992333,106,106,0,91170,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4700,9999999098456,1001544,1001544,796040,0,0,7287,9999960634,967,967,2417,0,0,3000,2000,7,0,36360,558,9961501,10038499,10038499,1000,500,300,9999960629,1004,1004,2341,0,0,3000,2000,6,0,36270,596,9961533,10038467,10038467,1000,500,300,9999991362,1003,1003,32925,0,0,3000,2000,0,0,5811,498,9992265,10007735,10007735,1000,100,300,9999991454,1008,1008,33178,0,0,3000,2000,0,1175,5610,555,9992362,10007638,10007638,1000,100,300,9999991436,1003,1003,33099,0,0,3000,2000,0,1062,5900,506,9992339,10007661,10007661,1000,100,300,999987363,95,95,0,30463,87354,4,10000,987358,1012642,1012642,5000,3000,2000,999987206,93,93,0,29738,87189,10,10000,987199,1012801,1012801,5000,3000,2000,999987072,96,96,0,29878,87064,4,10000,987068,1012932,1012932,5000,3000,2000,999987199,99,99,0,30153,87191,7,10000,987198,1012802,1012802,5000,3000,2000,999986962,109,109,0,1307,86965,6,10000,986971,1013029,1013029,5000,1000,2000,999987277,112,112,0,1508,87284,5,10000,987289,1012711,1012711,5000,1000,2000,999997440,83,83,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997447,91,91,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997400,104,104,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992362,100,100,0,91187,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992334,105,105,0,91277,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4800,9999999098495,1001505,1001505,792084,0,0,7386,9999960620,981,981,3175,0,0,3000,2000,1,0,36377,533,9961501,10038499,10038499,1000,500,300,9999960626,1007,1007,3122,0,0,3000,2000,1,0,36283,577,9961533,10038467,10038467,1000,500,300,9999991365,1000,1000,33748,0,0,3000,2000,0,0,5811,484,9992265,10007735,10007735,1000,100,300,9999991454,1008,1008,33999,0,0,3000,2000,0,1073,5610,534,9992362,10007638,10007638,1000,100,300,9999991463,976,976,33872,0,0,3000,2000,0,970,5900,486,9992339,10007661,10007661,1000,100,300,999987367,89,89,0,30462,87353,3,10000,987356,1012644,1012644,5000,3000,2000,999987194,96,96,0,29736,87187,3,10000,987190,1012810,1012810,5000,3000,2000,999987069,96,96,0,29878,87064,1,10000,987065,1012935,1012935,5000,3000,2000,999987192,100,100,0,30152,87190,2,10000,987192,1012808,1012808,5000,3000,2000,999986960,105,105,0,1304,86962,3,10000,986965,1013035,1013035,5000,1000,2000,999987278,107,107,0,1504,87280,5,10000,987285,1012715,1012715,5000,1000,2000,999997439,84,84,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997436,102,102,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997400,104,104,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992361,101,101,0,91289,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992340,99,99,0,91369,92339,0,10000,992339,1007661,1007661,5000,1000,2000
4900,9999999098525,1001475,1001475,788065,0,0,7462,9999960609,992,992,4022,0,0,3000,2000,0,0,36385,518,9961501,10038499,10038499,1000,500,300,9999960623,1010,1010,3912,0,0,3000,2000,0,0,36291,562,9961533,10038467,10038467,1000,500,300,9999991358,1007,1007,34586,0,0,3000,2000,0,0,5811,472,9992265,10007735,10007735,1000,100,300,9999991478,984,984,34775,0,0,3000,2000,0,982,5610,516,9992362,10007638,10007638,1000,100,300,9999991478,961,961,34640,0,0,3000,2000,0,860,5900,470,9992339,10007661,10007661,1000,100,300,999987365,88,88,0,30461,87352,1,10000,987353,1012647,1012647,5000,3000,2000,999987181,106,106,0,29736,87187,0,10000,987187,1012813,1012813,5000,3000,2000,999987072,92,92,0,29878,87064,0,10000,987064,1012936,1012936,5000,3000,2000,999987193,98,98,0,30152,87190,1,10000,987191,1012809,1012809,5000,3000,2000,999986959,104,104,0,1304,86962,1,10000,986963,1013037,1013037,5000,1000,2000,999987273,106,106,0,1503,87279,0,10000,987279,1012721,1012721,5000,1000,2000,999997431,92,92,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997448,90,90,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997403,101,101,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992365,97,97,0,91380,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992349,90,90,0,91479,92339,0,10000,992339,1007661,1007661,5000,1000,2000
5000,9999999098889,1001111,1001111,784154,0,0,7526,9999960617,984,984,4834,0,0,3000,2000,0,0,36387,507,9961501,10038499,10038499,1000,500,300,9999960629,1004,1004,4724,0,0,3000,2000,0,0,36291,547,9961533,10038467,10038467,1000,500,300,9999991333,1032,1032,35315,0,0,3000,2000,0,0,5811,454,9992265,10007735,10007735,1000,100,300,9999991470,992,992,35561,0,0,3000,2000,0,878,5610,507,9992362,10007638,10007638,1000,100,300,9999991477,962,962,35412,0,0,3000,2000,0,781,5900,459,9992339,10007661,10007661,1000,100,300,999987359,93,93,0,30461,87352,0,10000,987352,1012648,1012648,5000,3000,2000,999987182,105,105,0,29736,87187,0,10000,987187,1012813,1012813,5000,3000,2000,999987067,97,97,0,29878,87064,0,10000,987064,1012936,1012936,5000,3000,2000,999987200,91,91,0,30152,87190,1,10000,987191,1012809,1012809,5000,3000,2000,999986949,113,113,0,1304,86962,0,10000,986962,1013038,1013038,5000,1000,2000,999987270,109,109,0,1503,87279,0,10000,987279,1012721,1012721,5000,1000,2000,999997432,91,91,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997444,94,94,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997404,100,100,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992367,95,95,0,91484,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992340,99,99,0,91558,92339,0,10000,992339,1007661,1007661,5000,1000,2000
5100,9999999099670,1000330,1000330,780244,0,0,7605,9999960613,988,988,5614,0,0,3000,2000,0,0,36387,499,9961501,10038499,10038499,1000,500,300,9999960644,989,989,5502,0,0,3000,2000,0,0,36292,526,9961533,10038467,10038467,1000,500,300,9999991339,1026,1026,36100,0,0,3000,2000,0,0,5811,432,9992265,10007735,10007735,1000,100,300,9999991477,985,985,36332,0,0,3000,2000,0,782,5610,494,9992362,10007638,10007638,1000,100,300,9999991482,957,957,36208,0,0,3000,2000,0,706,5900,444,9992339,10007661,10007661,1000,100,300,999987352,100,100,0,30461,87352,0,10000,987352,1012648,1012648,5000,3000,2000,999987182,105,105,0,29736,87187,0,10000,987187,1012813,1012813,5000,3000,2000,999987061,103,103,0,29878,87064,0,10000,987064,1012936,1012936,5000,3000,2000,999987194,96,96,0,30152,87190,0,10000,987190,1012810,1012810,5000,3000,2000,999986956,106,106,0,1304,86962,0,10000,986962,1013038,1013038,5000,1000,2000,999987269,110,110,0,1503,87279,0,10000,987279,1012721,1012721,5000,1000,2000,999997435,88,88,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997442,96,96,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997395,109,109,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992369,93,93,0,91580,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992341,98,98,0,91633,92339,0,10000,992339,1007661,1007661,5000,1000,2000
