Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
10000,90607330,1261381,180000000,1080000000,20000,120000,9993254509693,94539157,104993522,10815,89392670,1000,5,1031355,178763710,5850426850,14149573150,16127952450,9990662845,9337155,85855,100104404239,246603700,111021,35786021,235900,2182168200,108960773,214520823,106605840,1233667,466341300,998766333,999998587,1413,1101788920,999624380,375620,142141120,33871000,0,35535280,1000000000,0,999948320,51680,35535280,1000,1000,1000,1000,1000,1000,1000,100104476084,246491700,28199,35860196,31600,2181260200,106056940,211574240,106531318,1359908,466101000,998640092,999992069,7931,1102470561,999646843,353157,142041757,33888900,0,35510440,999999999,1,999946661,53339,35510439,1000,1000,1000,1000,1000,1000,1000,100104412409,246667100,109571,35975969,36300,2182662200,118621807,224204807,106653318,1343730,466197000,998656270,999999190,810,1103085960,999653942,346058,142201658,33809300,2,35556640,999991702,8298,999952760,47240,35548340,1000,1000,1000,1000,1000,1000,1000,100104538465,246655300,31895,35882213,26900,2182664200,115628392,221212992,106608198,1320150,466173000,998679850,999999570,430,1103322420,999664422,335578,142141478,33877200,2,35541640,999991642,8358,999952820,47180,35533280,1000,1000,1000,1000,1000,1000,1000,100104459263,246435700,32477,35859857,26000,2180769000,101732152,207225752,106496460,1332536,465640200,998667464,999999916,84,1104352180,999649120,350880,141995280,33894300,3680,35502500,1000000000,0,999949680,50320,35498820,1000,1000,1000,1000,1000,1000,1000
11000,100617880,1255188,200000000,1200000000,20000,120000,9992701861703,96121513,106612894,1477,99382120,1000,75,1049395,198761286,5584244916,14415755084,16619436184,9990654165,9345835,96151,100116525399,274624000,28101,39842521,51600,2430397600,120322744,237894594,118591200,1340729,519537300,998659271,999999929,71,1056247300,999668300,331700,158121600,37873500,3920,39534320,1000000000,0,999949900,50100,39530400,1000,1000,1000,1000,1000,1000,1000,100116359870,274407400,121313,39748709,207000,2428508400,116410711,233891561,118481517,1289580,518859000,998710420,999999541,459,1057838361,999663244,336756,157975356,37877400,3801,39497640,1000000000,0,999951861,48139,39493839,1000,1000,1000,1000,1000,1000,1000,100116379498,274623200,122422,39945902,59100,2430265600,131666277,249229977,118626480,1307144,519170700,998692856,999999584,416,1057836040,999663560,336440,158168640,37799400,3980,39546140,1000000000,0,999953640,46360,39542160,1000,1000,1000,1000,1000,1000,1000,100116437599,274635500,124907,39956081,41500,2430504600,128847226,246424326,118596536,1331377,519142500,998668623,999999279,721,1058331902,999662066,337934,158127434,37883400,0,39534740,999996158,3842,999950402,49598,39530898,1000,1000,1000,1000,1000,1000,1000,100116470485,274440300,25575,39786495,79800,2428816600,113808279,231304279,118496940,1280190,518606700,998719810,999999910,90,1059514520,999662180,337820,157995920,37885600,3920,39502900,1000000000,0,999949320,50680,39498980,1000,1000,1000,1000,1000,1000,1000
12000,110627380,1248604,220000000,1320000000,20000,120000,9992180581748,91660481,102210254,867,109372620,1000,11296,1054367,218743506,5343437429,14656562571,17086947671,9990610773,9389227,106179,100128433961,302610000,107619,43896559,61700,2678241600,131701756,261265606,130587120,1361222,572549100,998638778,999995782,4218,1011011560,999682440,317560,174116160,41846800,4040,43533080,1000000000,0,999953260,46740,43529040,1000,1000,1000,1000,1000,1000,1000,100128315631,302330200,123172,43923668,24800,2675838800,129840982,259289632,130459497,1307874,571890300,998692126,999988475,11525,1012278601,999661204,338796,173945996,41857200,1,43486500,1000000000,0,999946401,53599,43486499,1000,1000,1000,1000,1000,1000,1000,100128444904,302572900,22902,43700596,192800,2677806600,143771574,273312874,130619776,1267618,572177400,998732382,999999520,480,1012246402,999675826,324174,174158374,41758100,3740,43546320,999996018,3982,999951702,48298,43538598,1000,1000,1000,1000,1000,1000,1000,100128515773,302586200,38193,43857186,37600,2678094800,142015467,271573117,130562335,1306987,572068200,998693013,999995009,4991,1013370022,999667987,332013,174083113,41893300,3801,43524580,999999999,1,999950122,49878,43520778,1000,1000,1000,1000,1000,1000,1000,100128383109,302406800,120194,43889371,41200,2676556000,123814971,253298871,130465498,1343491,571659300,998656509,999995892,4108,1014095801,999682103,317897,173953997,41892700,3980,43492480,999999999,1,999950501,49499,43488499,1000,1000,1000,1000,1000,1000,1000
13000,120636180,1265364,240000000,1440000000,20000,120000,9991672151480,97225559,107740278,10833,119363820,1000,11336,1035845,238705974,5125326239,14874673761,17529795961,9990637535,9362465,116409,100140467605,330546900,35218,47839754,33700,2925642600,145903359,287437659,142566777,1326763,625482300,998673237,999996504,3496,965805341,999687964,312036,190089036,45813300,3941,47526200,1000000000,0,999956041,43959,47522259,1000,1000,1000,1000,1000,1000,1000,100140326437,330242900,104283,47642621,246100,2923070600,142096369,283507919,142401898,1278195,624736500,998721805,999999935,65,967158740,999688542,311458,189866358,45848400,2,47472980,999991482,8518,999955340,44660,47464460,1000,1000,1000,1000,1000,1000,1000,100140483131,330647300,34915,47859027,39400,2926473000,156824105,298397755,142638414,1302881,625305600,998697119,999999663,337,967362182,999688068,311932,190181832,45777400,2,47551580,999991840,8160,999956582,43418,47543418,1000,1000,1000,1000,1000,1000,1000,100140532939,330554400,34984,47661601,191000,2925840000,151957680,293503380,142528658,1258410,624970800,998741590,999996251,3749,968508841,999698683,301317,190036817,45892900,3960,47516300,999995819,4181,999954841,45159,47508159,1000,1000,1000,1000,1000,1000,1000,100140407886,330382600,104577,47865134,31200,2924347600,134402687,275876587,142444218,1326451,624537300,998673549,999999972,28,969542321,999694903,305097,189922997,45895100,0,47486660,999992119,7881,999956021,43979,47478779,1000,1000,1000,1000,1000,1000,1000
14000,130644470,1244203,260000000,1560000000,20000,120000,9991192741640,94582632,105111405,863,129355530,1000,124916,1058639,258709334,4928319772,15071680228,17953275728,9990656481,9343519,126615,100152393009,358504200,106177,51712490,218700,3173321200,158231242,311750792,154540915,1287256,678479400,998712744,999995818,4182,920401262,999692347,307653,206054553,49827100,3721,51517360,999999999,1,999951462,48538,51513638,1000,1000,1000,1000,1000,1000,1000,100152410346,358280400,32657,51786013,40500,3171420000,152845723,306274423,154415397,1306495,677871300,998693505,999995796,4204,922013201,999682304,317696,205887196,49864900,4361,51476160,1000000000,0,999951201,48799,51471799,1000,1000,1000,1000,1000,1000,1000,100152442357,358539500,21843,51836923,35400,3173528600,167886278,321414378,154593000,1306181,678245700,998693819,999999581,419,921833900,999684600,315400,206124000,49764300,4080,51535080,1000000000,0,999952300,47700,51531000,1000,1000,1000,1000,1000,1000,1000,100152501264,358496400,21356,51638275,215000,3173311200,165114151,318634051,154522039,1254028,677968800,998745972,999999868,132,923006540,999678001,321999,206028099,49877100,1,51509920,999996141,3859,999950540,49460,51506060,1000,1000,1000,1000,1000,1000,1000,100152468738,358379900,35251,51621782,220000,3172338200,147083587,300557237,154448434,1268635,677466300,998731365,999991598,8402,924709663,999679029,320971,205929871,49905800,0,51485560,999995877,4123,999951163,48837,51481437,1000,1000,1000,1000,1000,1000,1000
15000,140652280,1261542,280000000,1680000000,20000,120000,9990729601806,94400949,104950497,867,139347720,1000,126254,1051742,278693706,4749992655,15250007345,18358088645,9990639058,9360942,136864,100164378142,386498300,104804,55911718,26200,3421224600,170050498,335564748,166550516,1352683,731532300,998647317,999999265,735,875202582,999686366,313634,222066034,53806300,0,55519480,999996038,3962,999954282,45718,55515518,1000,1000,1000,1000,1000,1000,1000,100164320263,386258400,115817,55858017,37500,3419232800,164466850,329886600,166404420,1351556,730878000,998648444,999995316,4684,876823760,999692440,307560,221872560,53855600,4000,55472140,1000000000,0,999950760,49240,55468140,1000,1000,1000,1000,1000,1000,1000,100164444047,386575000,31136,55645753,237800,3421810800,179130650,344671950,166612418,1281213,731416800,998718787,999999574,426,875998461,999691543,308457,222148557,53750100,3820,55543960,999995999,4001,999956261,43739,55536139,1000,1000,1000,1000,1000,1000,1000,100164404301,386432700,103319,55865038,39500,3420761400,177529212,343022712,166484639,1311614,730877400,998688386,999999554,446,878167240,999696501,303499,221978099,53866700,1,55497720,999995741,4259,999952240,47760,55493460,1000,1000,1000,1000,1000,1000,1000,100164385368,386324400,118115,55848472,42200,3419899200,160013044,325466194,166403818,1347077,730562400,998652923,999992238,7762,879068461,999699243,300757,221871757,53917200,3860,55471800,999999999,1,999950161,49839,55467939,1000,1000,1000,1000,1000,1000,1000
16000,150659370,1259985,300000000,1800000000,20000,120000,9990283684631,93920655,104451804,10861,149340630,1000,96,1033611,298659538,4588511886,15411488114,18745435714,9990649549,9350451,147087,100176349532,414478900,102554,59735147,208100,3669033000,184254495,361759195,178558315,1282714,784549500,998717286,999992076,7924,829740962,999678747,321253,238077753,57783400,1,59519440,999999999,1,999950062,49938,59519438,1000,1000,1000,1000,1000,1000,1000,100176276220,414176200,104620,59852140,24000,3666446000,174411107,351791957,178381860,1342163,783716700,998657837,999998843,1157,831890880,999692920,307080,237842480,57811800,3820,59464440,1000000000,0,999953880,46120,59460620,1000,1000,1000,1000,1000,1000,1000,100176433918,414530900,18545,59638361,214500,3669450600,189897395,367421695,178597137,1287129,784373400,998712871,999995350,4650,830942921,999701984,298016,238129516,57734800,3921,59536300,1000000000,0,999949921,50079,59532379,1000,1000,1000,1000,1000,1000,1000,100176499741,414399800,18919,59573879,234500,3668515600,190536421,368018671,178446840,1263172,783776700,998736828,999995792,4208,833303520,999696980,303020,237929120,57903100,4160,59486440,1000000000,0,999953020,46980,59482280,1000,1000,1000,1000,1000,1000,1000,100176496311,414335900,18809,59767769,23700,3668018200,172289251,349748401,178404180,1351389,783679800,998648611,999992229,7771,833621840,999699560,300440,237872240,57928900,4160,59472220,1000000000,0,999949540,50460,59468060,1000,1000,1000,1000,1000,1000,1000
17000,160665510,1260869,320000000,1920000000,20000,120000,9989853472860,93200702,103790573,956,159334490,1000,91,1055703,318667068,4442683862,15557316138,19117486638,9990623157,9376843,157325,100188470045,442570600,17421,63642414,219000,3917831600,193674264,383217414,190599835,1307801,837838200,998692199,999992023,7977,783982522,999689287,310713,254133113,61779600,1,63533280,999999999,1,999951022,48978,63533278,1000,1000,1000,1000,1000,1000,1000,100188244718,442107800,114465,63643300,216800,3913848400,187145630,376497680,190350136,1271663,836592300,998728337,999999924,76,786799261,999711025,288975,253798775,61790600,3802,63456660,999995781,4219,999955061,44939,63448639,1000,1000,1000,1000,1000,1000,1000,100188363098,442508800,102062,63881682,34600,3917260800,202270932,391786132,190570240,1278086,837448800,998721914,999999606,394,785589720,999715880,284120,254092320,61743800,4020,63530100,999996000,4000,999956320,43680,63522080,1000,1000,1000,1000,1000,1000,1000,100188391094,442330700,104409,63652683,213900,3915890200,200163866,389615666,190416635,1236232,836522400,998763768,999999533,467,789032001,999715066,284934,253886334,61875100,3,63477240,999992462,7538,999957401,42599,63469699,1000,1000,1000,1000,1000,1000,1000,100188492205,442284300,27395,63753114,20300,3915584600,188183648,377622148,190362359,1354334,836739900,998645666,999999234,766,787968200,999710741,289259,253815159,61943800,1,63456760,999996041,3959,999954500,45500,63452800,1000,1000,1000,1000,1000,1000,1000
18000,170671550,1249303,340000000,2040000000,20000,120000,9989434403038,95188744,105725329,10135,169328450,1000,6,1036655,338636630,4310511682,15689488318,19475439318,9990667665,9332335,167595,100200498575,470593200,16245,67628125,213700,4166025600,207055304,408607754,202598920,1268097,891011400,998731903,999999937,63,738294740,999712620,287380,270129280,65774700,0,67538200,999992160,7840,999957940,42060,67530360,1000,1000,1000,1000,1000,1000,1000,100200352867,470139800,14956,67515492,242700,4162121200,199081238,400446338,202363377,1317486,889684200,998682514,999996027,3973,741545441,999715264,284736,269817836,65787500,4041,67458500,1000000000,0,999955141,44859,67454459,1000,1000,1000,1000,1000,1000,1000,100200345451,470474200,103612,67712389,208900,4164995600,214368103,415871053,202561878,1290188,890386800,998709812,999999209,791,740523621,999705643,294357,270081157,65750800,0,67523320,999995959,4041,999949021,50979,67519279,1000,1000,1000,1000,1000,1000,1000,100200452188,470280600,27438,67573271,207900,4163479600,210189397,411621797,202393395,1279153,889438800,998720847,999999595,405,744120842,999715547,284453,269855453,65878000,1,67469280,999992779,7221,999953742,46258,67462058,1000,1000,1000,1000,1000,1000,1000,100200382285,470195300,103098,67647274,197700,4162797800,200803299,402203749,202320757,1279662,889534200,998720338,999999323,677,743123861,999701204,298796,269759596,65945700,1,67443080,999995760,4240,999955561,44439,67438839,1000,1000,1000,1000,1000,1000,1000
19000,180677130,1266347,360000000,2160000000,20000,120000,9989032139669,92952095,103554536,1776,179322870,1000,1,1052653,358642188,4191044164,15808955836,19821507836,9990627847,9372153,177635,100212395042,498532300,103418,71889638,21100,4413492600,219809068,433335818,214560020,1319813,944012100,998680187,999999933,67,693019520,999719600,280400,286078700,69776400,4260,71526920,999996020,3980,999960120,39880,71518680,1000,1000,1000,1000,1000,1000,1000,100212253752,498161300,112848,71633744,233900,4410268200,210647464,424019064,214386296,1280218,942853200,998719782,999999618,382,695800500,999713104,286896,285845496,69766500,4,71467900,999991304,8696,999958900,41100,71459200,1000,1000,1000,1000,1000,1000,1000,100212317748,498430500,113832,71672571,245700,4412556200,226329453,439810403,214539539,1279550,943251300,998720450,999999910,90,695731960,999714221,285779,286049979,69729100,1,71518660,999991781,8219,999958160,41840,71510440,1000,1000,1000,1000,1000,1000,1000,100212371868,498254600,113372,71644732,212200,4411267600,220989397,434411797,214368440,1278382,942508200,998721618,999999262,738,698602080,999717840,282160,285821960,69895200,0,71461400,999992120,7880,999956280,43720,71453520,1000,1000,1000,1000,1000,1000,1000,100212355104,498132600,103456,71598776,229500,4410228400,213783870,427156570,214291520,1258270,942474000,998741730,999999990,10,697876420,999712200,287800,285720800,69925200,4060,71437020,999996320,3680,999957920,42080,71429280,1000,1000,1000,1000,1000,1000,1000
20000,190682280,1272323,380000000,2280000000,20000,120000,9988637065161,94882130,105520393,1033,189317720,1000,0,1054489,378633374,4082956591,15917043409,20156173609,9990604191,9395809,187965,100224475931,526492100,14524,75794665,31700,4661178600,231752399,457264549,226534846,1312717,997001400,998687283,999999502,498,647821485,999703639,296361,302046461,73806400,3864,75515480,999999999,1,999956185,43815,75511615,1000,1000,1000,1000,1000,1000,1000,100224313961,526134100,13479,75532739,236000,4658001800,218565424,443923774,226390260,1266250,995789700,998733750,999995630,4370,650849480,999711620,288380,301853680,73734000,3460,75466880,1000000000,0,999953980,46020,75463420,1000,1000,1000,1000,1000,1000,1000,100224388061,526431100,13062,75790897,38000,4660530200,239201285,464680535,226562796,1322172,996348000,998677828,999999613,387,650397141,999708045,291955,302082255,73695600,2,75523880,999995581,4419,999953141,46859,75519459,1000,1000,1000,1000,1000,1000,1000,100224338680,526230400,101583,75603479,260100,4659012000,235529954,460939404,226379637,1281192,995602200,998718808,999986913,13087,652812021,999697884,302116,301839516,73870000,1,75459880,1000000000,0,999951621,48379,75459879,1000,1000,1000,1000,1000,1000,1000,100224437945,526103000,23795,75698853,36900,4657994000,226557665,451919415,226266638,1375447,995569200,998624553,999999627,373,652413180,999712842,287158,301687558,73943600,2,75424800,999996122,3878,999958580,41420,75420920,1000,1000,1000,1000,1000,1000,1000
21000,200687340,1267250,400000000,2400000000,20000,120000,9988253928681,95147907,105735561,1751,199312660,1000,126477,1048836,398621818,3985174088,16014825912,20479871612,9990659464,9340536,198282,100236356566,554369200,101820,79851014,32100,4908151200,243498014,480961314,238469216,1298719,1049778300,998701281,999999181,819,603082262,999712446,287554,317958954,77812600,4000,79493740,999999998,2,999952862,47138,79489738,1000,1000,1000,1000,1000,1000,1000,100236221499,554130700,102901,79635840,223700,4905979800,229580189,466937589,238395519,1328544,1048713600,998671456,999999244,756,606228900,999711281,288719,317859319,77728300,1,79467920,999995881,4119,999952100,47900,79463800,1000,1000,1000,1000,1000,1000,1000,100236384423,554448600,23860,79627777,207600,4908662800,253717213,491202563,238563418,1311372,1049526600,998688628,999995533,4467,604433661,999713643,286357,318084557,77694600,4020,79525160,999999999,1,999956761,43239,79521139,1000,1000,1000,1000,1000,1000,1000,100236462011,554297100,23532,79568229,219400,4907652600,248391741,485832891,238397758,1270601,1048784400,998729399,999991082,8918,607556481,999701823,298177,317863677,77902000,0,79465920,999999999,1,999948881,51119,79465919,1000,1000,1000,1000,1000,1000,1000,100236354569,554079200,101614,79753831,48000,4905832800,236317266,473671916,238254118,1353703,1048614600,998646297,999999264,736,607074361,999721743,278257,317672157,77945500,3920,79421960,999999999,1,999951861,48139,79418039,1000,1000,1000,1000,1000,1000,1000
22000,210692060,1258676,420000000,2520000000,20000,120000,9987878425878,97100639,107716313,11012,209307940,1000,125870,1036218,418593856,3896435917,16103564083,20794164883,9990628882,9371118,208338,100248367587,582422800,112356,83654453,239600,5156596000,257114584,506598984,250489858,1283068,1102878000,998716932,999999249,751,557745781,999719023,280977,333986477,81809300,4100,83500720,999999999,1,999957381,42619,83496619,1000,1000,1000,1000,1000,1000,1000,100248317290,582135100,21770,83574350,200800,5154043000,240197324,489558124,250383540,1256336,1101698400,998743664,999999556,444,561408020,999712280,287720,333844720,81751100,4480,83465660,1000000000,0,999952320,47680,83461180,1000,1000,1000,1000,1000,1000,1000,100248268090,582366300,102790,83668028,229300,5155927800,265662492,515112192,250537038,1278193,1102433700,998721807,999999953,47,559218760,999722822,277178,334046878,81662800,2,83517360,999992482,7518,999957060,42940,83509840,1000,1000,1000,1000,1000,1000,1000,100248338241,582182500,111419,83627217,211900,5154619400,259122525,508513425,250337118,1259756,1101527700,998740244,999999576,424,562920420,999724602,275398,333781498,81875000,3942,83452300,999996022,3978,999956320,43680,83444380,1000,1000,1000,1000,1000,1000,1000,100248401516,582002900,12024,83454664,246000,5153129800,249512479,498832729,250227960,1280848,1101510900,998719152,999999228,772,561745580,999724620,275380,333637280,81916200,3940,83413260,1000000000,0,999953080,46920,83409320,1000,1000,1000,1000,1000,1000,1000
23000,220696820,1261811,440000000,2640000000,20000,120000,9987517424805,93016686,103613556,10916,219303180,1000,14,1038842,438584528,3816060791,16183939209,21098960709,9990660638,9339362,218666,100260376532,610424800,102957,87700247,202400,5404659200,265939211,527427311,262497713,1270460,1155857100,998729540,999991923,8077,512980463,999699550,300450,349996950,85831100,1,87499240,999999998,2,999949363,50637,87499237,1000,1000,1000,1000,1000,1000,1000,100260282174,610240000,112195,87848306,24500,5402983200,253275086,514681536,262419534,1300872,1154950500,998699128,999999295,705,516170423,999716289,283711,349892711,85776800,3720,87476900,999999997,3,999953923,46077,87473177,1000,1000,1000,1000,1000,1000,1000,100260192925,610233400,102575,87849995,39000,5402746000,277332938,538725388,262490400,1302896,1155327900,998697104,999999596,404,513879700,999714200,285800,349987200,85635000,3820,87500620,1000000000,0,999951700,48300,87496800,1000,1000,1000,1000,1000,1000,1000,100260323851,610154000,102375,87587888,245500,5402357600,270970202,532348302,262330975,1280121,1154350500,998719879,999999163,837,518529142,999716867,283133,349774633,85866900,4221,87447880,999999999,1,999954142,45858,87443658,1000,1000,1000,1000,1000,1000,1000,100260368823,609936100,21660,87494596,206200,5400553000,264263088,525555638,262195617,1288042,1154375400,998711958,999998903,1097,516965261,999723244,276756,349594156,85916700,3841,87402380,1000000000,0,999952461,47539,87398539,1000,1000,1000,1000,1000,1000,1000
24000,230700760,1261801,460000000,2760000000,20000,120000,9987158295683,94738791,105359835,1824,229299240,1000,11554,1058012,458594832,3743617374,16256382626,21397056426,9990665808,9334192,228840,100272483473,638461000,11910,91770606,45400,5652971600,279746360,553249460,274511817,1314586,1208910000,998685414,999998847,1153,468143461,999699844,300156,366015756,89835800,1,91503940,1000000000,0,999950861,49139,91503939,1000,1000,1000,1000,1000,1000,1000,100272365892,638189800,11848,91563168,191100,5650542000,263288039,536673189,274393560,1297455,1207821600,998702545,999999335,665,471261380,999726120,273880,365858080,89766600,4020,91468540,1000000000,0,999954980,45020,91464520,1000,1000,1000,1000,1000,1000,1000,100272194183,638222900,101017,91650397,230500,5650645800,290917093,564304593,274480800,1247172,1208254200,998752828,999999272,728,468963300,999717700,282300,365974400,89635000,3980,91497580,1000000000,0,999954300,45700,91493600,1000,1000,1000,1000,1000,1000,1000,100272279162,638071100,101641,91604837,229600,5649637400,282812744,556156194,274307097,1286460,1207350600,998713540,999998561,1439,472913901,999702904,297096,365742796,89857000,1,91435700,1000000000,0,999948501,51499,91435699,1000,1000,1000,1000,1000,1000,1000,100272305809,637955600,102074,91555151,232500,5648716800,275042859,548343209,274193818,1257333,1207465500,998742667,999992294,7706,471629461,999716643,283357,365591757,89937400,4280,91402220,999999999,1,999956961,43039,91397939,1000,1000,1000,1000,1000,1000,1000
