Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O:=Cell_2,OH-:=Cell_2,H+:=Cell_2,glucose:=Cell_2,glucose_channel:=Cell_2,glucose_in:=Cell_2,O2:=Cell_2,O2_in:=Cell_2,Pyruvate:=Cell_2,Pyruvate-:=Cell_2,Pyruvate_created:=Cell_2,ATP:=Cell_2,ADP:=Cell_2,Pi:=Cell_2,Pi-:=Cell_2,NAD+:=Cell_2,NADH:=Cell_2,Lactic:=Cell_2,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,H2O::Cell_1::Mito_2,OH-::Cell_1::Mito_2,H+::Cell_1::Mito_2,O2::Cell_1::Mito_2,O2_in::Cell_1::Mito_2,CO2::Cell_1::Mito_2,ATP::Cell_1::Mito_2,ATP_created::Cell_1::Mito_2,ADP::Cell_1::Mito_2,Pi::Cell_1::Mito_2,NAD+::Cell_1::Mito_2,NADH::Cell_1::Mito_2,NADH_created::Cell_1::Mito_2,Pyruvate::Cell_1::Mito_2,Pyruvate_trans::Cell_1::Mito_2,Pyruvate-::Cell_1::Mito_2,Pyruvate-_in::Cell_1::Mito_2,CoA-SH::Cell_1::Mito_2,Acetyl_CoA::Cell_1::Mito_2,FAD::Cell_1::Mito_2,GDP::Cell_1::Mito_2,GTP::Cell_1::Mito_2,FADH2::Cell_1::Mito_2,FADH2_created::Cell_1::Mito_2,ADP_ATP_trans::Cell_1::Mito_2,NADH_shuttle::Cell_1::Mito_2,Pi_trans::Cell_1::Mito_2,H2O::Cell_1::Mito_3,OH-::Cell_1::Mito_3,H+::Cell_1::Mito_3,O2::Cell_1::Mito_3,O2_in::Cell_1::Mito_3,CO2::Cell_1::Mito_3,ATP::Cell_1::Mito_3,ATP_created::Cell_1::Mito_3,ADP::Cell_1::Mito_3,Pi::Cell_1::Mito_3,NAD+::Cell_1::Mito_3,NADH::Cell_1::Mito_3,NADH_created::Cell_1::Mito_3,Pyruvate::Cell_1::Mito_3,Pyruvate_trans::Cell_1::Mito_3,Pyruvate-::Cell_1::Mito_3,Pyruvate-_in::Cell_1::Mito_3,CoA-SH::Cell_1::Mito_3,Acetyl_CoA::Cell_1::Mito_3,FAD::Cell_1::Mito_3,GDP::Cell_1::Mito_3,GTP::Cell_1::Mito_3,FADH2::Cell_1::Mito_3,FADH2_created::Cell_1::Mito_3,ADP_ATP_trans::Cell_1::Mito_3,NADH_shuttle::Cell_1::Mito_3,Pi_trans::Cell_1::Mito_3
8600,10000000895929,104071,104071,12185200,20000,9999754375807,0,452706,26231,50,36902400,0,87819700,0,30025602,73752338,23689645,176310355,205714055,0,490778,9509222,36649816,9999880138914,0,0,26902401,50,36902400,84140300,84140300,0,9999999,19999998,38912,199961088,199961088,0,1,9999999,9999999,100001887560,0,1385,23528498,0,9386555,78,31909578,9999922,195022,1008715,8991285,0,0,50,708,2355530,9989089,10911,9533123,10000000,0,466877,2343911,2000,2000,2000,100001901960,0,251,23726910,0,9361901,4810,31829610,9995190,195790,358149,9641851,0,0,50,1774,2363910,9971119,28881,9539075,10000000,0,460925,2333255,2000,2000,2000,100001890111,0,1537,23681690,0,9392387,1690,31928890,9998310,198399,1036663,8963337,0,0,50,408,2357480,9988033,11967,9533065,9999489,511,466935,2345105,2000,2000,2000
8700,10000000897035,102965,102965,12261500,20000,9999752007060,0,451562,25225,50,37363700,0,88740000,0,30374516,74676950,23691110,176308890,205707290,0,394044,9605956,37112694,9999880135244,0,0,27364801,50,37364800,85220000,85220000,0,9999999,19999998,35242,199964758,199964758,0,1,9999999,9999999,100001919460,0,528,23817780,0,9536728,80,32423080,9999920,200020,886772,9113228,0,0,50,697,2393690,9988252,11748,9525995,10000000,0,474005,2381245,2000,2000,2000,100001932584,0,1489,23933056,0,9486229,1316,32248116,9998684,200084,212511,9787489,0,0,50,2309,2400960,9963875,36125,9534422,10000000,0,465578,2362526,2000,2000,2000,100001919347,0,2078,23851886,0,9543268,2746,32440046,9997254,196663,938322,9061678,0,0,50,651,2395090,9988504,11496,9525295,9999309,691,474705,2382943,2000,2000,2000
8800,10000000898061,101939,101939,12336500,20000,9999749638663,0,471160,20188,50,37827500,0,89719900,0,30740392,75614624,23692487,176307513,205733313,0,521808,9478192,37571732,9999880131868,0,0,27826001,50,37826000,86240100,86240100,0,9999999,19999998,31866,199968134,199968134,0,1,9999999,9999999,100001950680,0,511,24095082,0,9674041,4702,32890002,9995298,195698,421489,9578511,0,0,50,1366,2431490,9984515,15485,9520067,10000000,0,479933,2414639,2000,2000,2000,100001965930,0,1069,24150412,0,9624049,32,32718132,9999968,198514,201331,9798669,0,0,50,1861,2438660,9958951,41049,9528846,9999646,354,471154,2395750,2000,2000,2000,100001950404,0,972,24084282,0,9688002,102,32935902,9999898,174474,809928,9190072,0,0,50,865,2432350,9987354,12646,9518567,9999676,324,481433,2418839,2000,2000,2000
8900,10000000899088,100912,100912,12410600,20000,9999747274531,0,441504,28560,50,38291900,0,90639900,0,31067992,76526680,23637011,176362989,205768589,0,469808,9530192,38042588,9999880128869,0,0,28287501,50,38287500,87320100,87320100,0,9999999,19999998,28867,199971133,199971133,0,1,9999999,9999999,100001984605,0,377,24258580,0,9801577,7480,33324080,9992520,192003,248223,9751777,0,0,50,1607,2469270,9976975,23025,9515602,9999283,717,484398,2444638,2000,2000,2000,100001995632,0,1497,24444810,0,9766647,10,33201510,9999990,200090,198703,9801297,0,0,50,2654,2476640,9956901,43099,9522143,10000000,0,477857,2430887,2000,2000,2000,100001981028,0,1570,24299450,0,9830320,50,33417750,9999950,194050,595730,9404270,0,0,50,724,2470190,9984152,15848,9512132,10000000,0,487868,2453618,2000,2000,2000
9000,10000000900079,99921,99921,12481200,20000,9999744921322,0,447220,25045,50,38755600,0,91660300,0,31423545,77461110,23476532,176523468,205942768,0,437735,9562265,38506945,9999880126130,0,0,28753201,50,38753200,88299700,88299700,0,9999999,19999998,26128,199973872,199973872,0,1,9999999,9999999,100002018404,0,545,24556084,0,9905405,124,33676524,9999876,200376,202155,9797845,0,0,50,3266,2507350,9963023,36977,9513865,10000000,0,486135,2467107,2000,2000,2000,100002028364,0,1595,24620050,0,9908345,150,33682950,9999850,179362,201705,9798295,0,0,50,2288,2514790,9952779,47221,9516069,9999612,388,483931,2465281,2000,2000,2000,100002014876,0,1147,24625448,0,9954067,5028,33839928,9994972,194892,200953,9799047,0,0,50,1919,2508480,9975941,24059,9508082,9999620,380,491918,2482502,2000,2000,2000
9100,10000000901060,98940,98940,12557800,20000,9999742584813,0,422550,42854,50,39214600,20000,92620600,0,31738621,78343492,23255405,176744595,206143795,0,200079,9799921,38960471,9999880123624,0,0,29217601,50,39217600,89339400,89339400,0,9999999,19999998,23622,199976378,199976378,0,1,9999999,9999999,100002051896,0,3,24742288,0,10028023,10168,34095268,9989832,190332,200097,9799903,0,0,50,4133,2545110,9954705,45295,9509922,10000000,0,490078,2495682,2000,2000,2000,100002061008,0,15,24796646,0,10046105,1706,34156706,9998294,198394,203485,9796515,0,0,50,2970,2552600,9949195,50805,9510393,10000000,0,489607,2498825,2000,2000,2000,100002050552,0,5,24982826,0,10057295,7786,34194786,9992214,192414,13295,9986705,0,0,50,3792,2546690,9961901,38099,9506659,10000000,0,493341,2504799,2000,2000,2000
9200,10000000902018,97982,97982,12631600,20000,9999740283464,0,378472,100587,50,39678100,0,93500300,0,32008059,79155026,22727090,177272910,206684910,0,26451,9973549,39388277,9999880121412,0,0,29680301,50,39680300,90459700,90459700,0,9999999,19999998,21410,199978590,199978590,0,1,9999999,9999999,100002085856,0,28,25025722,0,10121658,142,34413542,9999858,191558,202472,9797528,0,0,50,7447,2583280,9939442,60558,9509051,10000000,0,490949,2515275,2000,2000,2000,100002092016,0,0,25002080,0,10137200,80,34466480,9999920,196020,0,10000000,0,0,50,8558,2590540,9936424,63576,9509034,10000000,0,490966,2518406,2000,2000,2000,100002085456,0,19,25227362,0,10149749,282,34509082,9999718,199918,4281,9995719,0,0,50,6536,2584870,9945471,54529,9506141,10000000,0,493859,2523805,2000,2000,2000
9300,10000000902906,97094,97094,12703500,20000,9999738065331,0,228060,304605,50,40142200,19900,94540000,0,32079365,79675190,21541521,178458479,207858279,0,47375,9952625,39723565,9999880119312,0,0,30144301,50,40144300,91420000,91420000,0,9999999,19999998,19310,199980690,199980690,0,1,9999999,9999999,100002115172,0,731,25419544,0,10165491,84,34560184,9999916,200016,69,9999931,0,0,50,18264,2621100,9918049,81951,9512067,10000000,0,487933,2520885,2000,2000,2000,100002123444,0,4,25263464,0,10201564,4,34685304,9999996,200096,96,9999904,0,0,50,16507,2628500,9917864,82136,9510455,10000000,0,489545,2529857,2000,2000,2000,100002111492,0,0,25501596,0,10192840,56,34655656,9999944,199944,100,9999900,0,0,50,20507,2622660,9928076,71924,9508339,10000000,0,491661,2530229,2000,2000,2000
9400,10000000903866,96134,96134,12772300,20000,9999735996977,0,98204,661952,50,40607500,0,95460000,0,32007830,79891096,19843873,180156127,209556427,0,4950,9995050,39896446,9999880117450,0,0,30610201,50,40610200,92500000,92500000,0,9999999,19999998,17448,199982552,199982552,0,1,9999999,9999999,100002130036,0,8,25669534,0,10181618,74,34617474,9999926,200026,92,9999908,0,0,50,44594,2659540,9907278,92722,9514098,10000000,0,485902,2522224,2000,2000,2000,100002135612,0,7,25633926,0,10217297,86,34738786,9999914,200014,93,9999907,0,0,50,43905,2666600,9908839,91161,9511924,10000000,0,488076,2531534,2000,2000,2000,100002123397,0,144,25793720,0,10205944,20,34699720,9999980,199435,56,9999944,0,0,50,48192,2660680,9918664,81336,9510008,9999955,45,489992,2531152,2000,2000,2000
9500,10000000904734,95266,95266,12842700,20000,9999734102866,0,35192,1093804,50,41073900,0,96499600,0,31896052,79960192,18091258,181908742,211308942,0,8,9999992,39962500,9999880115737,0,0,31073401,50,41073400,93460400,93460400,0,9999999,19999998,15735,199984265,199984265,0,1,9999999,9999999,100002137287,0,135,26064516,0,10189775,76,34644776,9999924,199517,65,9999935,0,0,50,76441,2697750,9901513,98487,9515106,9999993,7,484894,2522822,2000,2000,2000,100002141012,0,5,26070200,0,10223005,0,34758200,10000000,200100,1995,9998005,0,0,50,78026,2705340,9904583,95417,9512703,10000000,0,487297,2531897,2000,2000,2000,100002130896,0,4,25989284,0,10213364,124,34725424,9999876,199976,96,9999904,0,0,50,79788,2698550,9912772,87228,9511138,10000000,0,488862,2531534,2000,2000,2000
9600,10000000905653,94347,94347,12913900,20000,9999732377761,0,12502,1546997,50,41539600,0,97399800,0,31783834,79985206,16439267,183560733,212960633,0,846,9999154,39986352,9999880114254,0,0,31536501,50,41536500,94560200,94560200,0,9999999,19999998,14252,199985748,199985748,0,1,9999999,9999999,100002141897,0,14,26421792,0,10194194,12,34660212,9999988,199887,86,9999914,0,0,50,110386,2735490,9897926,102074,9515806,9999999,1,484194,2523030,2000,2000,2000,100002144948,0,16,26328048,0,10226936,28,34771528,9999972,200072,84,9999916,0,0,50,112541,2743210,9901420,98580,9513295,10000000,0,486705,2532089,2000,2000,2000,100002136976,0,13,26265894,0,10219023,34,34744634,9999966,200066,87,9999913,0,0,50,112424,2736320,9907813,92187,9512093,10000000,0,487907,2531709,2000,2000,2000
9700,10000000906564,93436,93436,12984500,20000,9999730813580,0,4522,2005938,50,42003300,20000,98299900,0,31671913,79994724,14903404,185096596,214496296,0,77,9999923,39995101,9999880112896,0,0,32002201,50,42002200,95660100,95660100,0,9999999,19999998,12894,199987106,199987106,0,1,9999999,9999999,100002143892,0,25,26780670,0,10196075,70,34666570,9999930,200030,75,9999925,0,0,50,146521,2773320,9896293,103707,9516118,10000000,0,483882,2523092,2000,2000,2000,100002147088,0,26,26626854,0,10228936,94,34778294,9999906,200006,74,9999926,0,0,50,148317,2780800,9899668,100332,9513631,10000000,0,486369,2532151,2000,2000,2000,100002138812,0,19,26484974,0,10220729,14,34750414,9999986,200086,81,9999919,0,0,50,148141,2773590,9906311,93689,9512382,10000000,0,487618,2531760,2000,2000,2000
9800,10000000907406,92594,92594,13055900,20000,9999729396374,0,1680,2469661,50,42468700,0,99459700,0,31557509,79998078,13496752,186503248,215903048,0,21,9999979,39998199,9999880111700,0,0,32465401,50,42465400,96500300,96500300,0,9999999,19999998,11698,199988302,199988302,0,1,9999999,9999999,100002145161,0,25,27279662,0,10197255,82,34670582,9999918,200017,75,9999925,0,0,50,183802,2811670,9895261,104739,9516317,9999999,1,483683,2523129,2000,2000,2000,100002147232,0,0,26966776,0,10229040,36,34778736,9999964,200064,0,10000000,0,0,50,186692,2819270,9899576,100424,9513654,10000000,0,486346,2532154,2000,2000,2000,100002139672,0,0,26824600,0,10221500,0,34753100,10000000,200000,0,10000000,0,0,50,185276,2811430,9905628,94372,9512518,10000000,0,487482,2531782,2000,2000,2000
9900,10000000908274,91726,91726,13126600,20000,9999728113096,0,606,2933717,50,42933400,0,100339700,0,31443236,79999366,12215462,187784538,217184338,0,14,9999986,39999380,9999880110573,0,0,32930001,50,42930000,97620300,97620300,0,9999999,19999998,10571,199989429,199989429,0,1,9999999,9999999,100002145384,0,0,27519642,0,10197430,62,34671262,9999938,200038,0,10000000,0,0,50,222049,2850080,9895102,104898,9516353,10000000,0,483647,2523133,2000,2000,2000,100002147232,0,0,27246776,0,10229040,36,34778736,9999964,200064,0,10000000,0,0,50,224432,2857010,9899576,100424,9513654,10000000,0,486346,2532154,2000,2000,2000,100002139672,0,0,27184500,0,10221500,0,34753100,10000000,200000,0,10000000,0,0,50,223506,2849660,9905628,94372,9512518,10000000,0,487482,2531782,2000,2000,2000
10000,10000000909111,90889,90889,13197800,20000,9999726952199,0,230,3398616,50,43398500,0,101259600,0,31330079,79999768,11054967,188945033,218344833,0,1,9999999,39999769,9999880109574,0,0,33393701,50,43393700,98700400,98700400,0,9999999,19999998,9572,199990428,199990428,0,1,9999999,9999999,100002145384,0,0,27759742,0,10197430,62,34671262,9999938,200038,0,10000000,0,0,50,260109,2888140,9895102,104898,9516353,10000000,0,483647,2523133,2000,2000,2000,100002147232,0,0,27586576,0,10229040,36,34778736,9999964,200064,0,10000000,0,0,50,262282,2894860,9899576,100424,9513654,10000000,0,486346,2532154,2000,2000,2000,100002139672,0,0,27524500,0,10221500,0,34753100,10000000,200000,0,10000000,0,0,50,260766,2886920,9905628,94372,9512518,10000000,0,487482,2531782,2000,2000,2000
