Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3
6100,10000000859197.0,140826,9999811916554.0,0,50,1.0,29835,0.0,295757,22099500,9999880572627.0,0,50,200.0,0,0.0,0,472625,100001167456.0,0,50,219,4714,0,403,2000,2000,2000,2000,137,0.0,100001175353.0,0,50,428,3382,637,87,2000,2000,2000,2000,0,0.0,100001167901.0,0,50,528,5343,1105,206,2000,2000,2000,2000,111,1.0,6100,9.999999999e-11,0.0001408061708301867,9.99999000001e-07,0.8553897679584217,0.9100953887924912,0.999000999000999,0.14805362980001924,0.999999999999999,0.014806878587465202,0.0009989822303938286,9.99999000001e-07,0.0,0.9101301315694874,0.999000999000999,0.17239354393583736,0.999999999999999,0.00826446130728781,0.000998989080113251,9.99999000001e-07,0.010880316518298714,0.680633123116474,0.7535778891219552,0.08314359909590714,0.9999999999000012,0.9981323145088139,0.9999854925690392,0.9999969551888658,0.9999999999518134,0.9999999746966131,0.9950192828363764,0.9999999999999,9.99999000001e-07,0.001996007984031936,0.6806363869295843,0.7546801262340911,0.08513374390188644,0.9999999999000012,0.9981754884240968,0.9999855436002479,0.9999969935098538,0.9999999999517669,0.999999950008751,0.9950192831852903,0.9999999999999,9.99999000001e-07,0.6285289747399703,0.6805491794059129,0.7260837872276874,0.12842843936111378,0.9999999999000012,0.9981414219598108,0.9999818564538179,0.9999964178333659,0.9999999999517203,0.9999999742161058,0.9950192831852903,0.9999999999999
6200,10000000861173.0,138849,9999809725913.0,0,50,200.0,30718,0.0,296066,22201665,9999880527763.0,0,50,1.0,0,0.0,0,427761,100001197612.0,0,50,457,4309,327,122,2000,2000,2000,2000,41,0.0,100001202584.0,0,50,720,4479,358,161,2000,2000,2000,2000,108,199.0,100001194289.0,0,50,211,4399,1101,238,2000,2000,2000,2000,82,0.0,6200,9.999999999e-11,0.00013882972363170345,9.99999000001e-07,0.8555188894603919,0.91089250071286,0.999000999000999,0.1520862709504229,0.999999999999999,0.016177280120649135,0.0009989820095897492,9.99999000001e-07,0.0,0.9108567557207677,0.999000999000999,0.15917874950327213,0.999999999999999,0.00826446130728781,0.0009989890756358104,9.99999000001e-07,0.5693367786391043,0.6842224460874561,0.7525074225160724,0.07800381326521486,0.9999999999000012,0.9980496689601921,0.9999735962203432,0.9999970008704421,0.9999999999516552,0.9999999737981204,0.9950192800468011,0.9999999999999,9.99999000001e-07,0.6181748759068347,0.6841330957003439,0.7484297147430741,0.08109813873372114,0.9999999999000012,0.9990036037700952,0.9999501703359726,0.9999968985596335,0.9999999999517485,0.9999999739440847,0.9950192799177834,0.9999999999999,9.99999000001e-07,0.6250468691413574,0.6841717027067812,0.7260616927857929,0.12933466108297093,0.9999999999000012,0.9990041107826998,0.9999822065333537,0.9999964582084507,0.9999999999517019,0.9999999736680656,0.9950192799817266,0.9999999999999
6300,10000000863043.0,136957,9999807504218.0,0,50,0.0,25812,0.0,292988,22306400,9999880486370.0,0,50,200.0,0,0.0,0,386754,100001225659.0,0,50,545,4015,343,157,2000,2000,2000,2000,1,0.0,100001229316.0,0,50,369,4430,2,18,2000,2000,2000,2000,6,0.0,100001224505.0,0,50,399,4610,944,191,2000,2000,2000,2000,65,0.0,6300,9.999999999e-11,0.00013693824534873175,9.99999000001e-07,0.854222305153533,0.9116193977745765,0.999000999000999,0.2358168756043608,0.999999999999999,0.01531170830391196,0.0009989817878639144,9.99999000001e-07,0.0,0.9115826702033598,0.999000999000999,0.14675739457659057,0.999999999999999,0.00826446130728781,0.0009989890715432993,9.99999000001e-07,0.6116504854368932,0.6876122057908325,0.7434267173886511,0.1398022838651735,0.9999999999000012,0.9981792415410107,0.9999842859380269,0.9999968114498629,0.99999999995172,0.999999974628434,0.9950192765953539,0.9999999999999,9.99999000001e-07,0.2076069730586371,0.6877275685344305,0.7354962134368374,0.08187058803453802,0.9999999999000012,0.9981855699773172,0.9999843647949149,0.9999966676512069,0.99999999995172,0.9999999749863682,0.9950192763905584,0.9999999999999,9.99999000001e-07,0.23780487804878048,0.6877246430848808,0.7172753513147349,0.07148973776807788,0.9999999999000012,0.9990028634110989,0.9999876688237982,0.9999964064213163,0.99999999995172,0.9999999737100169,0.9950192765953539,0.9999999999999
6400,10000000864870.0,135151,9999805273566.0,0,50,0.0,22027,0.0,296921,22357912,9999880450013.0,0,50,200.0,0,0.0,0,350011,100001251636.0,0,50,336,3514,278,2,2000,2000,2000,2000,104,0.0,100001256452.0,0,50,455,5386,0,68,2000,2000,2000,2000,0,0.0,100001252272.0,0,50,221,5713,826,182,2000,2000,2000,1908,91,0.0,6400,9.999999999e-11,0.00013513273667550556,9.99999000001e-07,0.8538844810707346,0.9122622306450481,0.999000999000999,0.28251430041618303,0.999999999999999,0.015816023078285363,0.0009989815652441676,9.99999000001e-07,0.0,0.9122991650880516,0.999000999000999,0.13510564410323322,0.999999999999999,0.00826446130728781,0.0009989890678763368,9.99999000001e-07,0.5208433157642549,0.6911114477309912,0.7462970910163061,0.07807583182017412,0.9999999999000012,0.9980937705769877,0.9999874910334631,0.9999967389396812,0.9999999999517026,0.9999999743493725,0.9950192750672185,0.9999999999999,9.99999000001e-07,0.4061757719714964,0.6911600621040055,0.7268913458562228,0.07938383565093496,0.9999999999000012,0.9981873782120997,0.9999896001325485,0.9999965560241038,0.9999999999517492,0.9999999500873497,0.9950192747393598,0.9999999999999,9.99999000001e-07,0.33422103861517977,0.6911080128558373,0.7033274474978123,0.07316662611759392,0.9999999999000012,0.9981833920949648,0.9999848217803655,0.9999961324160802,0.9999999999517469,0.9999999500000025,0.9950192746502008,0.9999999999999
6500,10000000866690.0,133310,9999803012950.0,0,50,200.0,32949,0.0,276667,22391668,9999880416579.0,0,50,0.0,0,0.0,0,316928,100001278404.0,0,50,388,5191,0,208,2000,2000,2000,2000,1,0.0,100001282385.0,0,50,573,5769,797,34,2000,2000,2000,2000,165,0.0,100001279904.0,0,50,234,5036,333,285,2000,2000,2000,2000,98,200.0,6500,9.999999999e-11,0.00013329223081271036,9.99999000001e-07,0.8470601909912335,0.9129632530854527,0.999000999000999,0.14959152754947103,0.999999999999999,0.016194153786027073,0.0009989813418611485,9.99999000001e-07,0.0,0.9129973290180009,0.999000999000999,0.12414880344990889,0.999999999999999,0.00826446130728781,0.0009989890645746432,9.99999000001e-07,0.6760609005506965,0.6941365487004351,0.7486448420652552,0.07991782993233852,0.9999999999000013,0.9981889839449468,0.9999816525497897,0.9999968363783052,0.9999999999516993,0.9999999501246908,0.9950192734821699,0.9999999999999,9.99999000001e-07,0.25595238095238093,0.6941809328967827,0.7292721878160269,0.13139780833430464,0.9999999999000013,0.9990010208326067,0.9999858645128751,0.9999964694177296,0.9999999999516993,0.9999999739533146,0.9950192740025461,0.9999999999999,9.99999000001e-07,0.6290801186943621,0.6941778465306755,0.7013401576488832,0.07056627088195726,0.9999999999000013,0.9981254998372925,0.9999737740417608,0.9999961622543313,0.9999999999516503,0.999999973905193,0.9950192731714117,0.9999999999999
6600,10000000868547.0,131453,9999800770602.0,0,50,0.0,30754,0.0,284149,22534562,9999880387014.0,0,50,200.0,0,0.0,0,287012,100001306524.0,0,50,719,3767,314,265,2000,2000,2000,2000,0,0.0,100001313152.0,0,50,197,38,0,2,2000,2000,2000,1855,0,200.0,100001307315.0,0,50,876,4975,651,189,2000,2000,2000,2000,72,0.0,6600,9.999999999e-11,0.00013143572237998597,9.99999000001e-07,0.84805202698596,0.9136494339720397,0.999000999000999,0.1652571529533027,0.999999999999999,0.016021189213622132,0.0009989811180593667,9.99999000001e-07,0.0,0.9136143745680719,0.999000999000999,0.11416943810027773,0.999999999999999,0.00826446130728781,0.0009989890615890173,9.99999000001e-07,0.3535875888817065,0.6974503475176074,0.7390658231285598,0.1393738995783568,0.9999999999000013,0.9990342057307837,0.999983179184682,0.9999966508430832,0.9999999999516627,0.9999999744170287,0.9950192687877937,0.9999999999999,9.99999000001e-07,0.13569576490924806,0.6974442144617067,0.7276804728897979,0.0024960157359506644,0.9999999999000013,0.6253960207047218,0.9999832174725991,0.9999965775397014,0.999999999951707,0.9999999500000025,0.9950192694880771,0.9999999999999,9.99999000001e-07,0.008919722497522299,0.6974473267898048,0.6938787464060246,0.06893746415565037,0.9999999999000013,0.9981871969686529,0.9999833247317427,0.9999958510951866,0.9999999999517093,0.9999999750008131,0.9950192691665775,0.9999999999999
6700,10000000870294.0,129706,9999798536513.0,0,50,200.0,23485,0.0,283335,22632243,9999880360009.0,0,50,0.0,0,0.0,0,260007,100001336636.0,0,50,128,4343,336,224,2000,2000,2000,1923,0,200.0,100001340864.0,0,50,154,4719,311,247,2000,2000,2000,2000,0,0.0,100001335076.0,0,50,747,4163,583,359,2000,2000,2000,2000,123,1.0,6700,9.999999999e-11,0.00012968917853540887,9.99999000001e-07,0.8479984435040615,0.9142822855771374,0.999000999000999,0.19096921549621226,0.999999999999999,0.015747882326431963,0.0009989808928842331,9.99999000001e-07,0.0,0.9142499442624638,0.999000999000999,0.10470937689305769,0.999999999999999,0.00826446130728781,0.0009989890588939102,9.99999000001e-07,0.6920234062211272,0.7007046221292598,0.7273259326455384,0.07857328133436502,0.9999999999000013,0.9981888423740642,0.9999878950529902,0.9999964432600906,0.999999999951689,0.9999999500000025,0.9950192656999829,0.9999999999999,9.99999000001e-07,0.7032640949554896,0.7007018451940753,0.7152853016575389,0.07245944301568316,0.9999999999000013,0.9980970520977712,0.9999851373539813,0.9999963728158808,0.9999999999515973,0.9999999743356797,0.9950192660264341,0.9999999999999,9.99999000001e-07,0.005964214711729622,0.7006986203014509,0.6891124952153678,0.07011485895588893,0.9999999999000013,0.9990383019837203,0.999985188347362,0.9999959188629886,0.9999999999516388,0.9999999742334457,0.9950192664153934,0.9999999999999
6800,10000000871992.0,128008,9999796271820.0,0,50,1.0,21089,0.0,275733,22676842,9999880335164.0,0,50,200.0,0,0.0,0,235377,100001364596.0,0,50,428,52,364,302,2000,2000,2000,1897,5,0.0,100001368436.0,0,50,485,4352,0,1,2000,2000,2000,2000,103,0.0,100001363220.0,0,50,166,5095,0,49,2000,2000,2000,1538,17,0.0,6800,9.999999999e-11,0.0001279916160492128,9.99999000001e-07,0.8465000475849852,0.9149117209104446,0.999000999000999,0.1408788206300028,0.999999999999999,0.016534501437227105,0.000998980666867184,9.99999000001e-07,0.0,0.9149442885089734,0.999000999000999,0.09596706785794937,0.999999999999999,0.00826446130728781,0.000998989056435829,9.99999000001e-07,0.7291440953412784,0.7037096382899116,0.7195325928171737,0.0022810309146967813,0.9999999999000013,0.9981909670072852,0.9999855262710152,0.999996306995596,0.9999999999516298,0.9999999500000025,0.9950192643048473,0.9999999999999,9.99999000001e-07,0.01768172888015717,0.703758317503659,0.721931560117045,0.12455700908801594,0.9999999999000013,0.9989938265270484,0.999972136796948,0.9999963688478469,0.9999999999516391,0.9999999736266757,0.9950192647573561,0.9999999999999,9.99999000001e-07,0.5222169135212613,0.7037126230511105,0.6873525265822392,0.06930670562345698,0.9999999999000013,0.9981925239717747,0.9999813218006551,0.9999959520654139,0.9999999999516284,0.9999999500000025,0.9950192648111423,0.9999999999999
6900,10000000873556.0,126457,9999793982700.0,0,50,0.0,24239,0.0,268567,22766357,9999880312836.0,0,50,200.0,0,0.0,0,213042,100001390176.0,0,50,529,30,0,0,2000,2000,2000,2000,3,0.0,100001396844.0,0,50,798,4789,365,109,2000,2000,2000,2000,93,0.0,100001390924.0,0,50,724,5548,0,100,2000,2000,2000,1966,0,0.0,6900,9.999999999e-11,0.00012644101064911636,9.99999000001e-07,0.8430471454984352,0.9155219896261003,0.999000999000999,0.2648344086378871,0.999999999999999,0.016269964785599746,0.0009989804406878597,9.99999000001e-07,0.0,0.9155533787093179,0.999000999000999,0.0879169783097345,0.999999999999999,0.00826446130728781,0.0009989890542067893,9.99999000001e-07,0.6962332928311057,0.706701501142779,0.7112912541489206,0.0023100644516361,0.9999999999000014,0.9499947160611261,0.9999829564658529,0.9999963186330747,0.9999999999516586,0.9999999500075014,0.9950192618614442,0.9999999999999,9.99999000001e-07,0.005964214711729622,0.7067076087202632,0.7085966519314472,0.0714763868353008,0.9999999999000014,0.9981097850164834,0.9999867464331839,0.9999962524911793,0.9999999999516569,0.9999999741840888,0.9950192621528103,0.9999999999999,9.99999000001e-07,0.3472584856396867,0.7067048560407713,0.6633712039648872,0.0674918757312544,0.9999999999000014,0.9981943792352292,0.9999868084921301,0.9999954819444598,0.9999999999516999,0.9999999500000025,0.9950192618519424,0.9999999999999
7000,10000000875150.0,124866,9999791726423.0,0,50,200.0,28109,0.0,272933,22854409,9999880293033.0,0,50,0.0,0,0.0,0,193031,100001419756.0,0,50,910,3675,0,92,2000,2000,2000,2000,97,200.0,100001425640.0,0,50,559,5186,0,112,2000,2000,2000,1895,108,0.0,100001416141.0,0,50,171,5971,0,405,2000,2000,2000,2000,4,0.0,7000,9.999999999e-11,0.00012485041042865143,9.99999000001e-07,0.8429638377125485,0.9161320082190632,0.999000999000999,0.23945865220673287,0.999999999999999,0.01730893653056992,0.000998980213235183,9.99999000001e-07,0.0,0.9161003439885896,0.999000999000999,0.08041310203772581,0.999999999999999,0.00826446130728781,0.0009989890522096854,9.99999000001e-07,0.01477832512315271,0.7097780196552256,0.7054374876791634,0.07575589069759807,0.9999999999000014,0.9981988295303348,0.999987737218877,0.9999962346079173,0.9999999999516285,0.9999999748409324,0.9950192593936905,0.9999999999999,9.99999000001e-07,0.528746465598492,0.7097363625362645,0.6847046584498804,0.06951270217985608,0.9999999999000014,0.998136044344062,0.9999848943529909,0.9999958673161227,0.999999999951587,0.9999999500000025,0.9950192593850999,0.9999999999999,9.99999000001e-07,0.8020585906571654,0.7097332451425528,0.6795227728552817,0.11694889079162431,0.9999999999000014,0.9981897263534111,0.9999801232552001,0.9999955432017534,0.9999999999515873,0.9999999749573656,0.9950192594063704,0.9999999999999
7100,10000000876704.0,123296,9999789420176.0,0,50,0.0,27495,0.0,267147,22922653,9999880274810.0,0,50,200.0,0,0.0,0,174808,100001448460.0,0,50,432,29,371,1,2000,2000,2000,1964,1,0.0,100001450992.0,0,50,828,4444,321,363,2000,2000,2000,2000,0,0.0,100001449441.0,0,50,295,6448,826,116,2000,2000,2000,2000,0,0.0,7100,9.999999999e-11,0.00012328079997048685,9.99999000001e-07,0.8422832340769153,0.9166895770329826,0.999000999000999,0.1641959135445595,0.999999999999999,0.017651620537637372,0.0009989799853531655,9.99999000001e-07,0.0,0.9167207981478706,0.999000999000999,0.07350210028809033,0.999999999999999,0.00826446130728781,0.0009989890503910243,9.99999000001e-07,0.23780487804878048,0.7127092101807352,0.716929868687263,0.0021683195370421193,0.9999999999000014,0.9981639493511256,0.9999763623285683,0.9999962730469686,0.9999999999516636,0.9999999500000025,0.9950192565028364,0.9999999999999,9.99999000001e-07,0.7541789577187809,0.7126794446162622,0.6922290742130871,0.07087612913778017,0.9999999999000014,0.9981967317316869,0.9999831455388217,0.9999958407379191,0.9999999999516168,0.9999999500027523,0.9950192564996632,0.9999999999999,9.99999000001e-07,0.5372512725590005,0.7127125941167906,0.6556354197348749,0.06158682295759868,0.9999999999000014,0.9990295423144245,0.9999597921324622,0.9999954050550716,0.9999999999515753,0.9999999742976848,0.9950192564996632,0.9999999999999
7200,10000000878229.0,121771,9999787126561.0,0,50,200.0,27231,0.0,261997,22985124,9999880257923.0,0,50,0.0,0,0.0,0,158086,100001477364.0,0,50,184,5350,642,32,2000,2000,2000,2000,12,0.0,100001480980.0,0,50,292,5866,0,0,2000,2000,2000,1584,1,200.0,100001474716.0,0,50,904,5578,0,353,2000,2000,2000,2000,1,0.0,7200,9.999999999e-11,0.00012175617362898102,9.99999000001e-07,0.8397420488017513,0.9172555314677214,0.999000999000999,0.14790946777949404,0.999999999999999,0.01760972357387315,0.0009989797564728452,9.99999000001e-07,0.0,0.9172863299117445,0.999000999000999,0.06712455467967121,0.999999999999999,0.00826446130728781,0.000998989048722164,9.99999000001e-07,0.00398406374501992,0.715450975062721,0.6878483091500754,0.11772444565043451,0.9999999999000014,0.9990262043518324,0.9999818710057623,0.9999959600638039,0.9999999999515736,0.9999999743830156,0.995019255250017,0.9999999999999,9.99999000001e-07,0.586606035551881,0.7154485459975576,0.6723496167044877,0.06909594417474142,0.9999999999000014,0.9415574213760597,0.9999817903911203,0.9999956700706063,0.9999999999515169,0.9999999500000025,0.9950192552119208,0.9999999999999,9.99999000001e-07,0.7443762781186094,0.7154920199921482,0.6675677578325364,0.06270243367948873,0.9999999999000014,0.9990204195153158,0.9999733244449621,0.9999953402778579,0.9999999999515639,0.9999999734288485,0.9950192552087461,0.9999999999999
7300,10000000879725.0,120285,9999784850380.0,0,50,1.0,20423,0.0,267458,23079134,9999880243051.0,0,50,200.0,0,0.0,0,143049,100001505972.0,0,50,299,5976,0,82,2000,2000,2000,2000,37,1.0,100001511008.0,0,50,830,5438,1006,302,2000,2000,2000,2000,104,0.0,100001505804.0,0,50,199,7270,472,141,2000,2000,2000,1914,48,0.0,7300,9.999999999e-11,0.00012027053325890696,9.99999000001e-07,0.8413141725486213,0.9177915522599103,0.999000999000999,0.11270404892520307,0.999999999999999,0.018330295540918886,0.0009989795270040026,9.99999000001e-07,0.0,0.9178233036675459,0.999000999000999,0.06117409735246782,0.999999999999999,0.00826446130728781,0.0009989890472214668,9.99999000001e-07,0.452354874041621,0.7183625610565324,0.6866032306281089,0.06494821997904346,0.9999999999000015,0.9990171977768766,0.9999638319929778,0.9999959270652639,0.9999999999514954,0.9999999739676894,0.9950192516473678,0.9999999999999,9.99999000001e-07,0.3552546744036106,0.7183667014812363,0.6879244606559756,0.11472037203443429,0.9999999999000015,0.9990352572775824,0.9999644189007098,0.9999957756678635,0.999999999951538,0.9999999740034218,0.9950192521124083,0.9999999999999,9.99999000001e-07,0.1289198606271777,0.7183601814470163,0.6382838518647328,0.06041217487105705,0.9999999999000015,0.9981623690908666,0.9999783932061751,0.9999950805655344,0.9999999999515403,0.9999999500000025,0.9950192517999423,0.9999999999999
7400,10000000881162.0,118838,9999782541768.0,0,50,200.0,25817,0.0,260315,23147334,9999880229237.0,0,50,0.0,0,0.0,0,129371,100001534932.0,0,50,429,5154,0,30,2000,2000,2000,1866,110,0.0,100001538612.0,0,50,272,6531,0,320,2000,2000,2000,2000,0,0.0,100001533560.0,0,50,795,6141,0,292,2000,2000,2000,2000,0,0.0,7400,9.999999999e-11,0.00011882387920784272,9.99999000001e-07,0.8365003220943655,0.9183360146341861,0.999000999000999,0.20618034235219168,0.999999999999999,0.017298230856838716,0.0009989792966038234,9.99999000001e-07,0.0,0.9183073278326934,0.999000999000999,0.055730239368953556,0.999999999999999,0.00826446130728781,0.0009989890458563981,9.99999000001e-07,0.23430321592649309,0.7210842303868801,0.6841161924321704,0.06910650858424375,0.9999999999000015,0.9980880278823738,0.9999820289548633,0.9999958265789834,0.9999999999515653,0.9999999500000025,0.9950192500955954,0.9999999999999,9.99999000001e-07,0.6567112941984208,0.7210463862479886,0.6554469513029774,0.06351544933441071,0.9999999999000015,0.9981967793146566,0.9999887792056902,0.9999950664068842,0.9999999999515214,0.9999999500005025,0.9950192493609363,0.9999999999999,9.99999000001e-07,0.7101449275362319,0.7210869531505292,0.6018666647822829,0.05747497395256526,0.9999999999000015,0.9981981757160762,0.9999864002964577,0.9999943268161564,0.9999999999515214,0.9999999749797968,0.9950192500955954,0.9999999999999
7500,10000000882616.0,117384,9999780227249.0,0,50,200.0,23706,0.0,252389,23189325,9999880216969.0,0,50,0.0,0,0.0,0,117090,100001561738.0,0,50,667,6077,694,0,2000,2000,2000,2000,1,0.0,100001569969.0,0,50,217,7468,447,147,2000,2000,2000,2000,4,0.0,100001561975.0,0,50,935,7966,459,232,2000,2000,2000,2000,80,200.0,7500,9.999999999e-11,0.00011737022261378871,9.99999000001e-07,0.8345148969689749,0.9188719962356606,0.999000999000999,0.18755060861018846,0.999999999999999,0.018293425421583073,0.0009989790656141234,9.99999000001e-07,0.0,0.9189016033153025,0.999000999000999,0.050780316286995725,0.999999999999999,0.00826446130728781,0.0009989890446307505,9.99999000001e-07,0.6753246753246753,0.7237063260171965,0.6767390787436999,0.1146572065182178,0.9999999999000015,0.9990349159450314,0.9999797799886367,0.9999955557036331,0.9999999999515123,0.9999999745628635,0.995019248562219,0.9999999999999,9.99999000001e-07,0.5951417004048584,0.7237320266963267,0.6420687629253216,0.05977331764473284,0.9999999999000015,0.9990375810584146,0.9999799822446038,0.999995126073139,0.9999999999514653,0.9999999743290255,0.995019248574948,0.9999999999999,9.99999000001e-07,0.001996007984031936,0.7236678385729411,0.6149326772237768,0.05463415748480038,0.9999999999000015,0.9982020380107222,0.9999692689111729,0.9999946033922401,0.9999999999514181,0.9999999744981888,0.9950192482793699,0.9999999999999
7600,10000000883944.0,116073,9999777882444.0,0,50,200.0,24002,0.0,258060,23289121,9999880206006.0,0,50,0.0,0,0.0,0,106004,100001592092.0,0,50,385,5818,0,42,2000,2000,2000,2000,0,0.0,100001596576.0,0,50,573,554,552,2,2000,2000,2000,1809,14,200.0,100001593512.0,0,50,572,6973,0,1,2000,2000,2000,2000,124,0.0,7600,9.999999999e-11,0.00011605952862233421,9.99999000001e-07,0.8351679144455543,0.91941982272361,0.999000999000999,0.06534656108732105,0.999999999999999,0.018107169479313134,0.0009989788339253227,9.99999000001e-07,0.0,0.9193899430892998,0.999000999000999,0.04630198606684604,0.999999999999999,0.00826446130728781,0.0009989890435243645,9.99999000001e-07,0.29971988795518206,0.7264132445318147,0.6763874724849416,0.05877064850617899,0.9999999999000015,0.9979154244450504,0.9999854126707205,0.9999955440971713,0.9999999999514957,0.999999973050617,0.9950192451965136,0.9999999999999,9.99999000001e-07,0.702558001189768,0.7263922850066502,0.6306556219730426,0.002089607856317386,0.9999999999000015,0.9526459289922325,0.9999709444287452,0.9999945261428625,0.9999999999515374,0.9999999500000025,0.995019245097108,0.9999999999999,9.99999000001e-07,0.0029910269192422734,0.7264105499156155,0.6005527282834009,0.05410959679191098,0.9999999999000015,0.5525761709458755,0.9999808937293726,0.9999943073275647,0.9999999999515844,0.9999999501047825,0.9950192455883669,0.9999999999999
7700,10000000885283.0,114717,9999775552680.0,0,50,200.0,24791,0.0,252173,23333558,9999880195938.0,0,50,0.0,0,0.0,0,95936,100001620972.0,0,50,249,5660,0,130,2000,2000,2000,1893,151,0.0,100001627584.0,0,50,937,6947,0,119,2000,2000,2000,2000,41,200.0,100001622464.0,0,50,665,8247,769,93,2000,2000,2000,2000,0,0.0,7700,9.999999999e-11,0.00011470384151941242,9.99999000001e-07,0.8345318741250872,0.9199090166429064,0.999000999000999,0.10901874753807439,0.999999999999999,0.019135599820016308,0.0009989786013998958,9.99999000001e-07,0.0,0.9199378717885078,0.999000999000999,0.042142503615668674,0.999999999999999,0.00826446130728781,0.0009989890425195747,9.99999000001e-07,0.018645731108930325,0.7289417781305509,0.6664963528233436,0.06561935042855939,0.9999999999000017,0.9981997630090442,0.9999624043820711,0.9999956013521174,0.9999999999514694,0.9999999500000025,0.9950192441678786,0.9999999999999,9.99999000001e-07,0.35107073329007144,0.72894205732599,0.5920010264510773,0.05174520202144514,0.9999999999000017,0.9982045815995416,0.9999625671040947,0.9999941533648764,0.9999999999514222,0.9999999747458173,0.9950192436897604,0.9999999999999,9.99999000001e-07,0.6982498491249246,0.728979611217458,0.6187870468258956,0.09719498133248139,0.9999999999000017,0.99905167573089,0.9999779938143195,0.9999942766847661,0.9999999999515177,0.9999999748060069,0.9950192436031805,0.9999999999999
