Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
126000,1250871770,1269331,2500000000,15000000000,20000,120000,9961408198315,94396764,109802787,10119,1249128230,1000,6,1387001,2498236222,2607324879,17392675121,23386668521,9988168919,11831081,2187941,101867743539,4361894800,102073,622635696,1325800,38631132000,1889180410,3758389310,1870583907,1486256,7153082100,998513744,999997560,2440,9304,999675697,324303,2494108303,621156800,5,623535120,999989281,10719,999952604,47396,623524396,1000,1000,1000,1000,1000,1000,1000,101868253013,4363408200,103597,622847047,1364600,38644300400,1871092972,3740935722,1871330620,1481992,7155360300,998518008,999999162,838,21470,999674050,325950,2495107250,621181500,4740,623782100,999999270,730,999946070,53930,623776630,1000,1000,1000,1000,1000,1000,1000,101867981416,4362990000,103781,622564724,1627700,38640444800,1877760629,3747414679,1871224782,1444163,7154582700,998555837,999999462,538,70899,999658917,341083,2494966083,621001200,5380,623747560,999999121,879,999940599,59401,623741301,1000,1000,1000,1000,1000,1000,1000,101867672356,4361977400,1639,622422844,1511100,38631497200,1882769552,3751990952,1870776370,1429830,7153027800,998570170,999990695,9305,49565,999664195,335805,2494366305,620877700,0,623596500,999993435,6565,999944665,55335,623589935,1000,1000,1000,1000,1000,1000,1000
127000,1260872630,1253831,2520000000,15120000000,20000,120000,9961171850639,91036341,106386509,11098,1259127370,1000,8,1389724,2518232544,2607445980,17392554020,23386499520,9988244956,11755044,2205400,101882847108,4396902000,1585,627422669,1440600,38941213600,1901519041,3785732141,1885588475,1457898,7208065200,998542102,999999129,871,66031,999674456,325544,2514114644,626161300,3,628536140,999990032,9968,999949631,50369,628526169,1000,1000,1000,1000,1000,1000,1000,101883243912,4398337500,101657,627770168,1434300,38953723800,1888511518,3773327068,1886286974,1485990,7210253700,998514010,999998713,1287,20423,999665049,334951,2515049151,626210500,5240,628767860,999999557,443,999944223,55777,628762177,1000,1000,1000,1000,1000,1000,1000,101883100528,4398000200,3211,627521170,1557600,38950548400,1891081175,3775740425,1886216992,1447466,7209620400,998552534,999991779,8221,60013,999669521,330479,2514955579,626011700,5262,628745080,999998769,1231,999943113,56887,628738587,1000,1000,1000,1000,1000,1000,1000,101882656984,4396932400,3262,627616316,1314000,38941114400,1899743427,3783946527,1885747796,1492285,7208010600,998507715,999993867,6133,7882,999661286,338714,2514330114,625888600,5180,628588340,999999158,842,999943882,56118,628582318,1000,1000,1000,1000,1000,1000,1000
128000,1270873390,1271702,2540000000,15240000000,20000,120000,9960931229006,91943613,107350889,2305,1269126610,1000,7,1402266,2538248610,2607500819,17392499181,23386446181,9988217794,11782206,2222804,101897739998,4431913100,103057,632554402,1414200,39251314200,1916749668,3815967668,1900594270,1511956,7263097200,998488044,999999241,759,20085,999670915,329085,2534125585,631162400,4820,633536460,999999675,325,999945785,54215,633531315,1000,1000,1000,1000,1000,1000,1000,101898206633,4433278300,103937,632681007,1520500,39263184600,1902749750,3802539000,1901270580,1463929,7265130600,998536071,999998919,1081,55990,999665610,334390,2535026890,631186200,5220,633763180,999998350,1650,999943490,56510,633756310,1000,1000,1000,1000,1000,1000,1000,101898097391,4432965900,1659,632414769,1651900,39260225400,1907499232,3807142582,1901197360,1411923,7264541100,998588077,999999373,627,63250,999678690,321310,2534926910,631001900,5440,633743700,999991290,8710,999949650,50350,633729550,1000,1000,1000,1000,1000,1000,1000,101897569451,4431910700,101170,632410329,1591000,39250939800,1913884141,3813079041,1900722366,1453901,7262916900,998546099,999996008,3992,65507,999680041,319959,2534295759,630893100,4620,633580200,999997813,2187,999947507,52493,633573393,1000,1000,1000,1000,1000,1000,1000
129000,1280874240,1259882,2560000000,15360000000,20000,120000,9960691561958,91918935,107389107,2246,1279125760,1000,972,1412044,2558247028,2607510193,17392489807,23386481707,9988182236,11817764,2240364,101912689796,4466819500,103687,637384104,1575100,39560459800,1932570673,3846746973,1915561638,1447710,7317899400,998552290,999998971,1029,66261,999670923,329077,2554081677,636133100,4880,638526440,999998479,1521,999946861,53139,638520039,1000,1000,1000,1000,1000,1000,1000,101913158442,4468165000,104293,637906034,1280800,39572163600,1916482330,3831221930,1916228846,1467476,7320003000,998532524,999995821,4179,13845,999667999,332001,2554968001,636157400,4,638750540,999988619,11381,999946645,53355,638739155,1000,1000,1000,1000,1000,1000,1000,101913112488,4467971500,1623,637528532,1513400,39570275800,1922178728,3836824528,1916188466,1422191,7319579700,998577809,999999928,72,58337,999700971,299029,2554914629,635996100,5140,638741280,999990023,9977,999953737,46263,638726163,1000,1000,1000,1000,1000,1000,1000,101912672865,4466886300,1635,637616055,1283100,39560735000,1929760565,3843945715,1915707560,1516729,7317956100,998483271,999999529,471,9800,999678840,321160,2554273160,635902300,0,638576360,999989240,10760,999950400,49600,638565600,1000,1000,1000,1000,1000,1000,1000
130000,1290874980,1270109,2580000000,15480000000,20000,120000,9960449997941,93745974,109211104,11069,1289125020,1000,10589,1391728,2578227902,2607527315,17392472685,23386409685,9988184812,11815188,2258214,101927667533,4501766400,103872,642660147,1272200,39869976000,1944958986,3874111686,1930538950,1501402,7372883700,998498598,999998737,1263,7635,999691785,308215,2574050615,641102000,4640,643520260,999996045,3955,999949335,50665,643511665,1000,1000,1000,1000,1000,1000,1000,101928295220,4503153300,3046,642773940,1276400,39882110600,1932589545,3862327295,1931188476,1486835,7375006200,998513165,999999557,443,10322,999694346,305654,2574914554,641188800,5320,643741640,999989758,10242,999951722,48278,643726078,1000,1000,1000,1000,1000,1000,1000,101928100021,4502990800,3101,642709178,1364500,39880448800,1938564442,3868218642,1931212351,1502021,7374648600,998497979,999999095,905,11474,999670923,329077,2574947777,641007300,1,643741500,999993927,6073,999946974,53026,643735426,1000,1000,1000,1000,1000,1000,1000,101927483946,4501818500,103426,642688573,1346300,39870086600,1944908579,3874061679,1930721111,1522445,7372815300,998477555,999998469,1531,16724,999643113,356887,2574294387,640856400,1,643574560,999998717,1283,999939024,60976,643573276,1000,1000,1000,1000,1000,1000,1000
131000,1300875890,1247214,2600000000,15600000000,20000,120000,9960210334967,93678137,109201105,10118,1299124110,1000,86,1394884,2598227984,2607530804,17392469196,23386510996,9988147676,11852324,2275760,101942638411,4536709000,101957,647622069,1314600,40179454000,1961715284,3905842534,1945519628,1502301,7427780100,998497699,999999457,543,6856,999680028,319972,2594024672,646095300,5200,648514740,999995504,4496,999949456,50544,648505044,1000,1000,1000,1000,1000,1000,1000,101943242713,4538152400,3153,647773647,1311700,40192032800,1946501216,3891234216,1946221656,1474602,7429970400,998525398,999999524,476,10322,999664166,335834,2594962034,646153400,5460,648746360,999999478,522,999946022,53978,648740378,1000,1000,1000,1000,1000,1000,1000,101942975706,4537917300,103474,647656234,1511800,40189827400,1952845429,3897469979,1946172460,1419776,7429505400,998580224,999998536,1464,55760,999665800,334200,2594896100,646019000,5180,648730360,999998460,1540,999944560,55440,648723640,1000,1000,1000,1000,1000,1000,1000,101942466738,4536755800,103207,647448021,1556800,40179505200,1960081371,3904205971,1945686049,1420727,7427657700,998579273,999994842,5158,60215,999664266,335734,2594246134,645832200,1,648565880,999994206,5794,999946515,53485,648560085,1000,1000,1000,1000,1000,1000,1000
132000,1310876690,1269580,2620000000,15720000000,20000,120000,9959972192808,92105277,107569912,10132,1309123310,1000,972,1386879,2618226356,2607668385,17392331615,23386280715,9988215701,11784299,2293457,101957638545,4571691900,103468,652439474,1500000,40489319800,1975984678,3935105678,1960514117,1452162,7482710400,998547838,999999733,267,68071,999677454,322546,2614014446,651100200,1,653513460,999986870,13130,999949571,50429,653500329,1000,1000,1000,1000,1000,1000,1000,101958154380,4573151800,102163,652743799,1449600,40502070000,1964458611,3924194011,1961216877,1486024,7484957400,998513976,999989605,10395,8981,999648804,351196,2614955296,651185700,1,653740040,999998380,1620,999942581,57419,653738419,1000,1000,1000,1000,1000,1000,1000,101958092566,4572907600,1592,652467393,1584800,40499766400,1965350801,3924972751,1961161807,1430132,7484483400,998569868,999994618,5382,65486,999677379,322621,2614878721,651024100,1,653727980,999988935,11065,999946786,53214,653716914,1000,1000,1000,1000,1000,1000,1000,101957567935,4571732600,3041,652463345,1434600,40489306800,1975341908,3934457008,1960666156,1451091,7482646500,998548909,999998983,1017,71892,999669636,330364,2614219564,650838600,5200,653564540,999994068,5932,999948992,51008,653553408,1000,1000,1000,1000,1000,1000,1000
133000,1320877510,1267325,2640000000,15840000000,20000,120000,9959731502873,93066937,108543035,10218,1319122490,1000,114536,1391254,2638224544,2607740510,17392259490,23386198990,9988226106,11773894,2310950,101972634266,4606694300,104000,657360792,1590600,40799355800,1991348541,3965471491,1975517534,1444075,7537702500,998555925,999998497,1503,59422,999664388,335612,2634020412,656112700,2,658511780,999991100,8900,999945522,54478,658502878,1000,1000,1000,1000,1000,1000,1000,101973215212,4608034500,1558,657744028,1313700,40811041800,1979990839,3954676639,1976161240,1479472,7539803400,998520528,999999162,838,15090,999667850,332150,2634879850,656161000,0,658724020,999994590,5410,999944290,55710,658718610,1000,1000,1000,1000,1000,1000,1000,101973072219,4607872000,3035,657712661,1337200,40809428000,1980760312,3955365562,1976145204,1510690,7539479700,998489310,999999308,692,11218,999674214,325786,2634857286,656017500,0,658721040,999991042,8958,999949418,50582,658712082,1000,1000,1000,1000,1000,1000,1000,101972501999,4606772900,102540,657473698,1510100,40799686600,1988970647,3963104447,1975674871,1470341,7537704600,998529659,999999854,146,67013,999684242,315758,2634229558,655848500,3,658565500,999989190,10810,999950613,49387,658554687,1000,1000,1000,1000,1000,1000,1000
134000,1330878110,1246238,2660000000,15960000000,20000,120000,9959490636669,94255973,109824406,1295,1329121890,1000,1059,1410943,2658241190,2607825342,17392174658,23386156458,9988171177,11828823,2328667,101987613833,4641647700,102243,662491526,1436300,41108927400,2009714399,3998816399,1990495055,1465557,7592654400,998534443,999999449,551,60592,999682137,317863,2653991363,661086800,5281,663507720,999993869,6131,999947392,52608,663496308,1000,1000,1000,1000,1000,1000,1000,101988097060,4642968900,102073,662679660,1452400,41120457000,1993623158,3983280608,1991125038,1425984,7594663200,998574016,999999195,805,59011,999683873,316127,2654830627,661146400,0,663713860,999991729,8271,999948411,51589,663705589,1000,1000,1000,1000,1000,1000,1000,101987940034,4642793600,102797,662834006,1306800,41118753600,1994894614,3984467514,1991106866,1468568,7594369800,998531432,999999545,455,9677,999670711,329289,2654808189,661019100,4500,663708720,999997103,2897,999946477,53523,663701323,1000,1000,1000,1000,1000,1000,1000,101987590527,4641777100,2993,662598132,1294600,41109704600,2003053782,3992188182,1990688799,1511622,7592757300,998488378,999999562,438,14940,999681541,318459,2654247559,660831400,1,663571280,999987481,12519,999949540,50460,663558760,1000,1000,1000,1000,1000,1000,1000
135000,1340878820,1288150,2680000000,16080000000,20000,120000,9959252702269,92467993,108060894,2221,1339121180,1000,99,1402483,2678237918,2607849762,17392150238,23386127938,9988155897,11844103,2346315,102002666928,4676513600,3112,667533052,1261000,41417739200,2026548754,4030593254,2005427640,1467547,7647489900,998532453,999999727,273,7780,999694940,305060,2673900960,666068500,4880,668485880,999992320,7680,999951280,48720,668473320,1000,1000,1000,1000,1000,1000,1000,102003098223,4677985600,103401,667844455,1308600,41430592000,2008555223,4013219023,2006138322,1517470,7649722200,998482530,999999178,822,15408,999670686,329314,2674847314,666151600,2,668720340,999988654,11346,999949008,50992,668708992,1000,1000,1000,1000,1000,1000,1000,102002914541,4677761200,103883,667672799,1477400,41428468800,2009133980,4013693130,2006108304,1425020,7649273400,998574980,999998928,1072,66708,999661404,338596,2674808596,666005400,0,668707720,999992572,7428,999942608,57392,668700292,1000,1000,1000,1000,1000,1000,1000,102002575718,4676792900,3003,667381222,1526800,41419805800,2017067594,4021206344,2005703346,1446271,7647710700,998553729,999992578,7422,66507,999670161,329839,2674269939,665822000,5020,668575180,999996433,3567,999948807,51193,668566593,1000,1000,1000,1000,1000,1000,1000
136000,1350879630,1266050,2700000000,16200000000,20000,120000,9959011580653,93856680,109437471,2209,1349120370,1000,11427,1406869,2698236322,2607902933,17392097067,23386081667,9988189991,11810009,2363913,102017533401,4711488600,101516,672478617,1437700,41727502800,2040324001,4059356851,2020441780,1410316,7702395600,998589684,999999055,945,72439,999672459,327541,2693919041,671051300,2,673487260,999990003,9997,999945639,54361,673477261,1000,1000,1000,1000,1000,1000,1000,102018087785,4712961300,103515,672742235,1409100,41740408200,2024597370,4044252720,2021121120,1483102,7704673800,998516898,999999102,898,19700,999664480,335520,2694827920,671167700,4780,673712300,999999280,720,999943800,56200,673706800,1000,1000,1000,1000,1000,1000,1000,102017993350,4712652300,3024,672504366,1516200,41737523800,2024684675,4044198375,2021041840,1446315,7704105000,998553685,999995673,4327,55858,999669618,330382,2694719182,671013700,4,673687160,999990186,9814,999947558,52442,673677342,1000,1000,1000,1000,1000,1000,1000,102017601209,4711834700,3021,672275930,1630600,41730191800,2031756927,4050914577,2020720199,1453271,7702761900,998546729,999996381,3619,64610,999675311,324689,2694290889,670829700,1,673578820,999991871,8129,999948710,51290,673570690,1000,1000,1000,1000,1000,1000,1000
137000,1360880200,1283807,2720000000,16320000000,20000,120000,9958774723323,90975137,106602377,1234,1359119800,1000,11749,1412908,2718237132,2607833760,17392166240,23386095140,9988167392,11832608,2381724,102032545324,4746526700,102019,677598035,1309000,42037831000,2059943556,4093992156,2035451697,1508654,7757487600,998491346,999999035,965,23381,999684384,315616,2713935316,676048000,4941,678489400,999999160,840,999945881,54119,678483619,1000,1000,1000,1000,1000,1000,1000,102033135777,4747864800,1553,677628663,1415700,42049504800,2038307103,4072918053,2036090900,1527426,7759503900,998472574,999996936,3064,17010,999657710,342290,2714786090,676135200,0,678700520,999994670,5330,999947710,52290,678695190,1000,1000,1000,1000,1000,1000,1000,102032897243,4747626900,102331,677680437,1422700,42047321000,2036528412,4071032612,2036019264,1440536,7759091100,998559464,999998894,1106,61858,999683394,316606,2714689206,676017300,4820,678684200,999990562,9438,999948558,51442,678669942,1000,1000,1000,1000,1000,1000,1000,102032469723,4746750100,101714,677700431,1297600,42039439400,2046640423,4080761623,2035683016,1477177,7757705700,998522823,999999856,144,9779,999672063,327937,2714240337,675822300,6,678568380,999988947,11053,999950379,49621,678557321,1000,1000,1000,1000,1000,1000,1000
138000,1370880870,1266387,2740000000,16440000000,20000,120000,9958534540000,91469337,107105286,2181,1369119130,1000,92,1397851,2738233898,2607942337,17392057663,23385994563,9988161349,11838651,2399447,102047673475,4781547100,2976,682334645,1492400,42348031800,2074704497,4123763097,2050451726,1463292,7812483000,998536708,999998809,1191,64417,999666491,333509,2733932309,681088500,0,683490560,999990023,9977,999949317,50683,683480583,1000,1000,1000,1000,1000,1000,1000,102048040942,4782682800,2960,682637716,1385700,42357891200,2052101648,4101634498,2051028810,1486237,7814223900,998513763,999999071,929,9134,999659824,340176,2734703076,681085700,2,683680280,999993988,6012,999942834,57166,683674266,1000,1000,1000,1000,1000,1000,1000,102047866188,4782674200,104090,682839748,1319900,42357714800,2052180451,4101703351,2051077464,1478407,7814183100,998521593,999988433,11567,16826,999637562,362438,2734769638,681010200,4,683693120,999999058,942,999936226,63774,683692174,1000,1000,1000,1000,1000,1000,1000,102047455276,4781761300,103559,682342684,1664900,42349532200,2062506975,4111632575,2050696630,1458308,7812634500,998541692,999996953,3047,69745,999668615,331385,2734261085,680811400,4920,683572640,999996735,3265,999945645,54355,683564455,1000,1000,1000,1000,1000,1000,1000
139000,1380881700,1250668,2760000000,16560000000,20000,120000,9958292423326,93866170,109505743,11219,1379118300,1000,10326,1385411,2758214162,2608065296,17391934704,23385906804,9988163169,11836831,2417331,102062561246,4816485100,101982,687588754,1311500,42657507800,2088782615,4152816215,2065415448,1477079,7867440600,998522921,999995955,4045,17576,999680528,319472,2753883772,686085000,0,688478800,999989524,10476,999949576,50424,688468324,1000,1000,1000,1000,1000,1000,1000,102063074961,4817701300,1463,687480839,1515300,42668069000,2067160473,4131702123,2066014184,1506604,7869224700,998493396,999999012,988,52908,999680924,319076,2754683476,686100900,0,688675600,999993692,6308,999948708,51292,688669292,1000,1000,1000,1000,1000,1000,1000,102062937640,4817615700,1463,687491839,1520700,42667116200,2067765567,4132258367,2066048937,1383064,7869015600,998616936,999990665,9335,54401,999677764,322236,2754731436,685946300,4901,688688840,999998560,1440,999947601,52399,688682499,1000,1000,1000,1000,1000,1000,1000,102062450427,4816745800,103051,687694933,1323000,42659432400,2077841001,4141962301,2065694928,1509502,7867703100,998490498,999998928,1072,11326,999653298,346702,2754258302,685827800,0,688568180,999995194,4806,999939826,60174,688563374,1000,1000,1000,1000,1000,1000,1000
140000,1390882340,1254401,2780000000,16680000000,20000,120000,9958053032281,93543221,109196129,11137,1389117660,1000,91,1380962,2778213046,2608111002,17391888998,23385812198,9988162818,11837182,2434764,102077521193,4851393400,102016,692494287,1389600,42966694000,2107023145,4186017345,2080371194,1419624,7922271000,998580376,999994927,5073,64003,999683809,316191,2773826591,691073000,5280,693465680,999994997,5003,999949603,50397,693455397,1000,1000,1000,1000,1000,1000,1000,102077992837,4852741800,103614,692784123,1333800,42978444400,2083720564,4163280614,2081025406,1508244,7924338600,998491756,999993761,6239,12517,999666111,333889,2774700289,691132000,4780,693680420,999999243,757,999946817,53183,693674883,1000,1000,1000,1000,1000,1000,1000,102077789226,4852492300,102183,692671392,1427000,42976024600,2079213056,4158653056,2081003052,1454121,7923840300,998545879,999999624,376,59103,999680451,319549,2774666249,690921000,2,693676660,999986539,13461,999949103,50897,693663197,1000,1000,1000,1000,1000,1000,1000,102077497726,4851799000,101774,692374194,1608700,42969866800,2091652693,4170794493,2080697960,1483357,7922708100,998516643,999999357,643,63500,999693440,306560,2774259660,690815100,0,693574560,999987140,12860,999953700,46300,693561700,1000,1000,1000,1000,1000,1000,1000
141000,1400883050,1275493,2800000000,16800000000,20000,120000,9957814846384,92029250,107704770,1340,1399116950,1000,108,1405200,2798231220,2608260834,17391739166,23385712466,9988181980,11818020,2452300,102092620415,4886385700,2895,697325985,1468200,43276644200,2120309002,4214301052,2095362520,1445275,7977249900,998554725,999994445,5555,62970,999668250,331750,2793816450,696097800,4880,698459540,999999270,730,999947670,52330,698453930,1000,1000,1000,1000,1000,1000,1000,102092982555,4887728000,103676,697721624,1397200,43288324000,2100122006,4194676256,2096029085,1504732,7979304900,998495268,999997609,2391,10877,999665092,334908,2794703508,696120400,1,698680240,999994184,5816,999945077,54923,698674423,1000,1000,1000,1000,1000,1000,1000,102092799334,4887502200,103604,697637386,1455000,43286140400,2094341696,4188787696,2095991628,1490425,7978869600,998509575,999996871,3129,12846,999681018,318982,2794654982,695945800,4880,698669800,999998434,1566,999946846,53154,698663354,1000,1000,1000,1000,1000,1000,1000,102092435432,4886712700,103528,697679968,1309300,43279099000,2106854795,4200959395,2095673320,1475954,7977639900,998524046,999999574,426,12120,999678400,321600,2794230400,695796900,4980,698564140,999997920,2080,999946420,53580,698557080,1000,1000,1000,1000,1000,1000,1000
142000,1410883850,1268973,2820000000,16920000000,20000,120000,9957575803452,91382105,107032061,2240,1409116150,1000,126817,1397136,2818227820,2608332357,17391667643,23385550843,9988217364,11782636,2470184,102107661730,4921386200,1478,702459368,1306400,43586706000,2135098591,4244094441,2110340026,1523152,8032315800,998476848,999999588,412,10436,999689410,310590,2813783190,701124600,2,703453700,999989466,10534,999951336,48664,703443164,1000,1000,1000,1000,1000,1000,1000,102107985143,4922679100,102638,702539697,1541800,43597882200,2115113687,4224646437,2110989866,1454166,8034187500,998545834,999998893,1107,61727,999696861,303139,2814649439,701105600,5000,703675720,999988853,11147,999954027,45973,703659573,1000,1000,1000,1000,1000,1000,1000,102107891208,4922504700,2905,702531752,1482300,43596155800,2108107234,4217553884,2111001418,1442237,8033854200,998557763,999998708,1292,67371,999662553,337447,2814668147,700951200,5740,703673700,999998769,1231,999944671,55329,703666729,1000,1000,1000,1000,1000,1000,1000,102107406208,4921642300,102056,702540149,1456100,43588478200,2123234848,4232309448,2110652001,1496228,8032491600,998503772,999999516,484,58188,999663187,336813,2814199313,700793600,3,703557380,999989935,10065,999945788,54212,703547312,1000,1000,1000,1000,1000,1000,1000
143000,1420884370,1256296,2840000000,17040000000,20000,120000,9957332508065,94974294,110692210,1162,1419115630,1000,12,1407180,2838228936,2608325659,17391674341,23385632341,9988177000,11823000,2487736,102122610464,4956268000,2851,707463976,1300800,43895704000,2149609148,4273557148,2125285810,1501891,8087146200,998498109,999996396,3604,12305,999673095,326905,2833713705,706137200,5000,708435020,999997875,2125,999944105,55895,708427895,1000,1000,1000,1000,1000,1000,1000,102123021027,4957626700,1494,707738412,1281600,43907387800,2129072703,4253581103,2126000205,1490803,8089152600,998509197,999998710,1290,18707,999651502,348498,2834665298,706090100,1,708670020,999995074,4926,999944807,55193,708665093,1000,1000,1000,1000,1000,1000,1000,102122804301,4957515600,104001,707463058,1643100,43906253600,2123115691,4247567091,2126001511,1439481,8088840000,998560519,999996015,3985,68534,999669023,330977,2834666677,705954300,1,708671180,999993987,6013,999947634,52366,708665166,1000,1000,1000,1000,1000,1000,1000,102122333497,4956599700,104041,707643902,1371400,43898032200,2139986300,4264038350,2125669507,1480092,8087424600,998519908,999987038,12962,8346,999646539,353461,2834225361,705736600,1,708557800,999998055,1945,999939746,60254,708555854,1000,1000,1000,1000,1000,1000,1000
