Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
467000,10650,62918,466000000,2796000000,1000,6000,9998773746109,14492319,937383985,1164220,465989350,1000,595,207065,929650260,22287176,1977712824,2164138426,861711661,1138288339,784396262,100032239979,123987836,790717,1237746,244598862,1118756584,2733942569,2795936487,156421311,2778919,206608644,97221081,99999643,357,10795122,47723146,1042,99998958,186740691,6965659,49264382,145046933,34536829,65463171,99961064,38936,30319380,1000,1000,1000,1000,1000,1000,1000
468000,10830,61722,467000000,2802000000,1000,6000,9998768608580,19403068,944295042,1164070,466989170,1000,1185,207443,931650200,22276019,1977723981,2164230670,861539374,1138460626,786223905,100032322158,124097206,807630,1254121,244771358,1119836188,2739888490,2801937093,156523760,2759856,206801787,97240144,99999634,366,10733089,47857682,1003,99998997,186846566,6965669,49340704,145218852,34444658,65555342,99961162,38838,30322806,1000,1000,1000,1000,1000,1000,1000
469000,10640,64204,468000000,2808000000,1000,6000,9998773716505,14064846,940953123,1166010,467989360,1000,606,207249,933646700,22260034,1977739966,2164326448,861368441,1138631559,788049469,100032424102,124206048,804049,1244550,244948411,1120910744,2745832166,2807935190,156625573,2739790,206992533,97260210,99999641,359,10673369,47992201,1070,99998930,186951872,6965672,49417007,145389982,34353324,65646676,99961135,38865,30326299,1000,1000,1000,1000,1000,1000,1000
470000,10420,63656,469000000,2814000000,1000,6000,9998770113041,17443348,946328473,1167190,468989580,1000,604,206025,935644780,22248648,1977751352,2164417032,861198913,1138801087,789878013,100032519463,124315150,807569,1241221,245126029,1121987596,2751778165,2813935740,156727727,2720823,207183747,97279177,99999629,371,10613126,48126579,1061,99998939,187057433,6965680,49492427,145560742,34261391,65738609,99961270,38730,30329706,1000,1000,1000,1000,1000,1000,1000
471000,10220,64140,470000000,2820000000,1000,6000,9998776499837,10832823,941717132,1167852,469989780,1000,582,206141,937643856,22236344,1977763656,2164506341,861027977,1138972023,791706145,100032630533,124424608,795724,1217359,245308825,1123067880,2757722974,2819935278,156830143,2703588,207374514,97296412,99999641,359,10553368,48260999,1110,99998890,187163260,6965688,49567661,145731570,34169208,65830792,99961433,38567,30333117,1000,1000,1000,1000,1000,1000,1000
472000,10310,62842,471000000,2826000000,1000,6000,9998773045773,14061497,946942294,1169194,470989690,1000,6471,205501,939640992,22222473,1977777527,2164596704,860857675,1139142325,793532971,100032693075,124532586,831137,1247661,245484834,1124133668,2763664394,2825930687,156931222,2684131,207563202,97315869,99999674,326,10496366,48396026,1162,99998838,187267680,6965696,49644214,145902520,34078152,65921848,99961590,38410,30336458,1000,1000,1000,1000,1000,1000,1000
473000,10650,62871,472000000,2832000000,1000,6000,9998773421275,13463476,948342747,1169311,471989350,1000,1173,204891,941640078,22209493,1977790507,2164684224,860688497,1139311503,795362877,100032818544,124640440,803583,1215772,245658979,1125197912,2769615736,2831935956,157032207,2666655,207751977,97333345,99999649,351,10439277,48531025,1142,99998858,187371978,6965698,49719645,146072310,33987106,66012894,99961851,38149,30339771,1000,1000,1000,1000,1000,1000,1000
474000,10290,62538,473000000,2838000000,1000,6000,9998776204111,10460220,947339123,1169898,472989710,1000,1228,204984,943639624,22198574,1977801426,2164769496,860518674,1139481326,797192593,100032879467,124748530,840439,1242640,245838667,1126264980,2775561969,2837936234,157133358,2648632,207940035,97351368,99999632,368,10382930,48666173,1179,99998821,187476566,6965705,49795105,146242047,33896266,66103734,99961872,38128,30343208,1000,1000,1000,1000,1000,1000,1000
475000,10790,64053,474000000,2844000000,1000,6000,9998766393319,20052889,958930213,1170055,473989210,1000,574,204730,945638310,22187825,1977812175,2164852427,860349654,1139650346,799022248,100032989900,124856244,827550,1223397,246014395,1127327832,2781507251,2843935373,157234188,2632663,208128018,97367337,99999664,336,10326749,48801365,1090,99998910,187580786,6965716,49870340,146411332,33805606,66194394,99962054,37946,30346598,1000,1000,1000,1000,1000,1000,1000
476000,10860,63065,475000000,2850000000,1000,6000,9998771751072,14473373,955347230,1171329,474989140,1000,6378,203960,947635622,22173295,1977826705,2164939015,860180879,1139819121,800850776,100033095657,124963532,819046,1207840,246190960,1128386248,2787448791,2849930557,157334464,2615430,208314687,97384570,99999650,350,10271910,48936540,1132,99998868,187684407,6965725,49946308,146580886,33715365,66284635,99962325,37675,30349943,1000,1000,1000,1000,1000,1000,1000
477000,10510,60850,476000000,2856000000,1000,6000,9998772002187,14003284,956873938,1172790,475989490,1000,1103,202991,949633400,22160565,1977839435,2165022732,860012616,1139987384,802680279,100033175256,125071090,837000,1211847,246374171,1129448500,2793402502,2855938047,157435363,2598479,208500633,97401521,99999662,338,10217886,49071797,1112,99998888,187788641,6965737,50021323,146750130,33624471,66375529,99962322,37678,30353278,1000,1000,1000,1000,1000,1000,1000
478000,10570,64042,477000000,2862000000,1000,6000,9998771381340,14404572,959272193,1174183,476989430,1000,575,202875,951630494,22145990,1977854010,2165107275,859843825,1140156175,804508571,100033270083,125177240,838270,1210333,246545891,1130496944,2799346763,2861935383,157534905,2582256,208686060,97417744,99999645,355,10164124,49206813,1094,99998906,187891534,6965748,50097401,146919048,33534982,66465018,99962235,37765,30356629,1000,1000,1000,1000,1000,1000,1000
479000,10530,63927,478000000,2868000000,1000,6000,9998766200113,19369496,966235036,1175452,477989470,1000,6324,203266,953628036,22133313,1977866687,2165188572,859675154,1140324846,806337428,100033327629,125282728,876660,1247323,246715593,1131538392,2805288385,2867929749,157633845,2566053,208870245,97433947,99999699,301,10111761,49341819,1086,99998914,187993658,6965762,50173123,147087342,33445594,66554406,99962409,37591,30359813,1000,1000,1000,1000,1000,1000,1000
480000,10230,61957,479000000,2874000000,1000,6000,9998766617525,18742001,967607651,1175352,478989770,1000,596,202584,955628836,22125692,1977874308,2165263537,859507456,1140492544,808170522,100033450735,125388822,850309,1209409,246895567,1132586300,2811243036,2873937447,157733583,2549885,209053449,97450115,99999676,324,10060562,49476937,1063,99998937,188096509,6965770,50247999,147255730,33355195,66644805,99962554,37446,30362926,1000,1000,1000,1000,1000,1000,1000
481000,11170,63799,480000000,2880000000,1000,6000,9998773606260,11539495,962402181,1175752,479988830,1000,1072,202313,957626156,22113287,1977886713,2165341974,859339703,1140660297,810000076,100033569499,125493496,826682,1185659,247063813,1133620008,2817188381,2879935129,157831893,2534233,209235981,97465767,99999679,321,10010185,49612271,977,99999023,188197998,6965783,50324084,147423767,33266422,66733578,99962633,37367,30366105,1000,1000,1000,1000,1000,1000,1000
482000,10570,63025,481000000,2886000000,1000,6000,9998772260506,12671691,965530683,1177583,480989430,1000,654,201097,959623694,22100401,1977899599,2165418994,859172871,1140827129,811830766,100033655466,125598702,836153,1196266,247230659,1134658428,2823136970,2885936321,157930335,2520549,209419740,97479451,99999652,348,9959708,49748809,1059,99998941,188299696,6965799,50400218,147591831,33177748,66822252,99962787,37213,30369361,1000,1000,1000,1000,1000,1000,1000
483000,10570,63325,482000000,2892000000,1000,6000,9998773570205,11151696,966008305,1178721,481989430,1000,1173,200996,961621418,22090737,1977909263,2165493812,859005114,1140994886,813660727,100033743517,125703406,842960,1204371,247397141,1135692268,2829083799,2891935502,158028367,2506179,209602710,97493821,99999662,338,9908934,49884287,1143,99998857,188401010,6965805,50476614,147759695,33089562,66910438,99962805,37195,30372643,1000,1000,1000,1000,1000,1000,1000
484000,10900,64511,483000000,2898000000,1000,6000,9998772640520,11875281,968731831,1178251,482989100,1000,5851,200668,963621698,22082902,1977917098,2165563882,858838104,1141161896,815493986,100033823866,125808344,857994,1211938,247572127,1136728192,2835025466,2897929638,158126915,2492356,209783937,97507644,99999692,308,9860552,50020317,973,99999027,188502743,6965816,50551785,147927044,33000569,66999431,99962984,37016,30375828,1000,1000,1000,1000,1000,1000,1000
485000,10600,61863,484000000,2904000000,1000,6000,9998772421283,11890575,970748803,1178008,483989400,1000,6257,201273,965622784,22077504,1977922496,2165632250,858670605,1141329395,817327560,100033945783,125913242,831246,1171104,247753064,1137764164,2840975259,2903931880,158225249,2476890,209963802,97523110,99999663,337,9813019,50155892,1029,99998971,188604320,6965829,50626844,148093951,32911964,67088036,99962993,37007,30379071,1000,1000,1000,1000,1000,1000,1000
486000,10610,63279,485000000,2910000000,1000,6000,9998771360268,12744974,973601432,1178763,484989390,1000,523,201041,967621254,22068370,1977931630,2165702780,858503632,1141496368,819159049,100034003718,126017084,867820,1200385,247927562,1138789936,2846927656,2909936198,158322802,2461318,210142599,97538682,99999665,335,9767197,50291978,1037,99998963,188704984,6965837,50702726,148261164,32823744,67176256,99963044,36956,30382182,1000,1000,1000,1000,1000,1000,1000
487000,10360,63519,486000000,2916000000,1000,6000,9998764895466,19002979,981855602,1180548,485989640,1000,544,200285,969618184,22057889,1977942111,2165773211,858338124,1141661876,820990462,100034113008,126120100,851979,1181733,248096640,1139806992,2852875887,2915935937,158419338,2446078,210320502,97553922,99999649,351,9722471,50428344,1043,99998957,188804709,6965846,50778841,148427437,32736775,67263225,99963131,36869,30385371,1000,1000,1000,1000,1000,1000,1000
488000,10700,62317,487000000,2922000000,1000,6000,9998771211119,12482833,977332137,1180793,486989300,1000,5771,198146,971617014,22048689,1977951311,2165841618,858173858,1141826142,822825016,100034219130,126223356,839837,1165291,248267346,1140826800,2858820234,2921931912,158516295,2432154,210498756,97567846,99999672,328,9677211,50564430,1052,99998948,188904758,6965856,50854483,148593852,32649094,67350906,99963227,36773,30388463,1000,1000,1000,1000,1000,1000,1000
489000,10720,62451,488000000,2928000000,1000,6000,9998768834861,14657429,981508119,1181020,487989280,1000,6372,200034,973616520,22041472,1977958528,2165907105,858005851,1141994149,824656507,100034300809,126326380,852161,1175459,248435647,1141844184,2864767987,2927931177,158613108,2418932,210676983,97581068,99999661,339,9632152,50700605,1034,99998966,189004578,6965864,50929811,148759979,32561302,67438698,99963434,36566,30391470,1000,1000,1000,1000,1000,1000,1000
490000,10440,62835,489000000,2934000000,1000,6000,9998768098198,15189745,984036452,1182633,488989560,1000,1233,198726,975613854,22030543,1977969457,2165975626,857841495,1142158505,826489476,100034379126,126429170,867310,1187832,248604057,1142859132,2870721347,2933935932,158709504,2406334,210854661,97593666,99999695,305,9587192,50836431,1073,99998927,189104082,6965873,51005304,148925652,32474230,67525770,99963564,36436,30394578,1000,1000,1000,1000,1000,1000,1000
491000,10900,63477,490000000,2940000000,1000,6000,9998771036061,12048970,982892957,1183341,489989100,1000,1076,198355,977611518,22020571,1977979429,2166042725,857676511,1142323489,828322143,100034456527,126532146,883669,1192661,248780964,1143875772,2876669374,2939935447,158806124,2392447,211030641,97607553,99999696,304,9543953,50972244,1064,99998936,189203774,6965886,51080196,149091020,32386826,67613174,99963772,36228,30397650,1000,1000,1000,1000,1000,1000,1000
492000,10160,61806,491000000,2946000000,1000,6000,9998767666676,15221086,988066599,1183183,490989840,1000,6896,198095,979613314,22015021,1977984979,2166103694,857511423,1142488577,830158841,100034569295,126634832,864275,1165963,248953584,1144890424,2882613882,2945931298,158902602,2380237,211207074,97619763,99999668,332,9500716,51108544,1106,99998894,189303356,6965896,51155284,149256378,32299660,67700340,99963720,36280,30400754,1000,1000,1000,1000,1000,1000,1000
493000,10740,61477,492000000,2952000000,1000,6000,9998763420543,19268035,994114299,1182450,491989260,1000,6367,198549,981613620,22006605,1977993395,2166166199,857346004,1142653996,831993719,100034667578,126737188,859342,1152892,249126689,1145901032,2888563562,2951932156,158998702,2367689,211382280,97632311,99999680,320,9459187,51245223,1113,99998887,189402458,6965905,51230162,149421352,32212566,67787434,99963956,36044,30403756,1000,1000,1000,1000,1000,1000,1000
494000,10210,63823,493000000,2958000000,1000,6000,9998765397074,17087268,993930965,1183856,492989790,1000,1113,197746,983611868,21992347,1978007653,2166233956,857182266,1142817734,833828217,100034757764,126838748,861647,1151533,249294942,1146903336,2894515690,2957935064,159093939,2355147,211556673,97644853,99999700,300,9418250,51381702,1077,99998923,189500718,6965917,51305524,149585905,32126398,67873602,99964257,35743,30406779,1000,1000,1000,1000,1000,1000,1000
495000,10570,62426,494000000,2964000000,1000,6000,9998769307216,12977212,991817275,1184829,493989430,1000,6436,196788,985609202,21981739,1978018261,2166297127,857018834,1142981166,835662109,100034835928,126940692,876043,1160071,249465151,1147910440,2900460792,2963931138,159189612,2343971,211731711,97656029,99999664,336,9376827,51518445,1126,99998874,189599519,6965927,51380507,149750305,32040109,67959891,99964213,35787,30409907,1000,1000,1000,1000,1000,1000,1000
496000,10620,62787,495000000,2970000000,1000,6000,9998766418266,15668518,996505521,1186225,494989380,1000,6346,196630,987606310,21972836,1978027164,2166358410,856855376,1143144624,837495749,100034916245,127041962,888014,1169863,249631014,1148911436,2906409886,2969930867,159285010,2332917,211906404,97667083,99999664,336,9335501,51654806,1068,99998932,189697911,6965937,51454723,149913931,31953693,68046307,99964145,35855,30412901,1000,1000,1000,1000,1000,1000,1000
497000,10640,63605,496000000,2976000000,1000,6000,9998771218172,10674483,993512758,1185224,495989360,1000,576,195947,989608272,21966798,1978033202,2166416281,856691644,1143308356,839333972,100034996614,127142970,899608,1182547,249794452,1149909652,2912364334,2975935819,159380136,2322478,212081034,97677522,99999671,329,9294114,51791064,962,99999038,189796052,6965944,51530049,150078353,31867612,68132388,99964096,35904,30415916,1000,1000,1000,1000,1000,1000,1000
498000,10700,62656,497000000,2982000000,1000,6000,9998762846921,18844946,1003679243,1187198,496989300,1000,5770,196050,991604204,21952418,1978047582,2166480956,856528225,1143471775,841166472,100035128129,127243876,860125,1133864,249966923,1150906832,2918309636,2981931574,159475043,2311190,212253183,97688810,99999684,316,9255120,51927177,1020,99998980,189893917,6965957,51604387,150241682,31781579,68218421,99964108,35892,30418874,1000,1000,1000,1000,1000,1000,1000
499000,10360,62397,498000000,2988000000,1000,6000,9998769996522,11500604,998332834,1188215,497989640,1000,6941,195344,993602850,21943797,1978056203,2166538774,856365056,1143634944,843001942,100035210342,127344952,870153,1138015,250136628,1151905200,2924258186,2987930662,159570015,2300945,212426118,97699055,99999679,321,9216163,52064100,1074,99998926,189991834,6965964,51679187,150405564,31695442,68304558,99964261,35739,30421819,1000,1000,1000,1000,1000,1000,1000
500000,10550,63561,499000000,2994000000,1000,6000,9998763377485,17923995,1006756936,1187616,498989450,1000,1098,195255,995603668,21933963,1978066037,2166597181,856201521,1143798479,844839207,100035310169,127445894,862463,1120120,250310493,1152902116,2930212394,2993935341,159664896,2289547,212597571,97710453,99999705,295,9179014,52201339,1056,99998944,190089650,6965982,51753818,150569206,31609366,68390634,99964452,35548,30424754,1000,1000,1000,1000,1000,1000,1000
501000,10760,63464,500000000,3000000000,1000,6000,9998767019663,14085171,1004914129,1189538,499989240,1000,6370,195548,997599404,21922597,1978077403,2166656924,856037897,1143962103,846671307,100035366099,127546044,897842,1147861,250481530,1153891296,2936157144,2999930166,159759063,2277533,212767881,97722467,99999714,286,9142660,52338242,1000,99999000,190186764,6965994,51828888,150732549,31524040,68475960,99964585,35415,30427701,1000,1000,1000,1000,1000,1000,1000
502000,10390,63358,501000000,3006000000,1000,6000,9998764636199,16276123,1009103782,1190022,500989610,1000,690,194486,999599176,21914538,1978085462,2166712188,855875680,1144124320,848508853,100035476046,127645980,878900,1121992,250651678,1154878432,2942112962,3005935952,159852890,2266014,212937816,97733986,99999736,264,9106996,52475490,1067,99998933,190283568,6966003,51904303,150895837,31439144,68560856,99964664,35336,30430678,1000,1000,1000,1000,1000,1000,1000
503000,10840,62808,502000000,3012000000,1000,6000,9998763459264,17260837,1012085669,1190851,501989160,1000,724,194222,1001596618,21905639,1978094361,2166767521,855713671,1144286329,850344281,100035527484,127745012,917668,1154259,250820462,1155857232,2948063962,3011936468,159946100,2253878,213106098,97746122,99999698,302,9072660,52612378,1062,99998938,190379720,6966008,51979255,151058115,31354760,68645240,99964602,35398,30433620,1000,1000,1000,1000,1000,1000,1000
504000,10640,61768,503000000,3018000000,1000,6000,9998770581885,9949316,1006775682,1190352,502989360,1000,1045,194365,1003598016,21899100,1978100900,2166819943,855551180,1144448820,852183181,100035637762,127844066,897576,1130075,250986928,1156836556,2954015154,3017937187,160039406,2243555,213275193,97756445,99999685,315,9037087,52748856,1043,99998957,190475982,6966015,52054216,151220470,31270322,68729678,99964450,35550,30436576,1000,1000,1000,1000,1000,1000,1000
505000,10960,63381,504000000,3024000000,1000,6000,9998766417881,13921471,1012745276,1190611,503989040,1000,1081,192976,1005596858,21889481,1978110519,2166874366,855390721,1144609279,854021550,100035739945,127942346,885093,1118207,251148254,1157807620,2959964365,3023935538,160131957,2232251,213443271,97767749,99999673,327,9003575,52886282,964,99999036,190571393,6966029,52129247,151382332,31186351,68813649,99964524,35476,30439436,1000,1000,1000,1000,1000,1000,1000
506000,10690,63435,505000000,3030000000,1000,6000,9998764287016,15858264,1016680081,1191904,504989310,1000,6910,193039,1007594812,21876559,1978123441,2166930757,855229142,1144770858,855857920,100035846235,128041332,869191,1095947,251316025,1158785480,2965908989,3029929655,160224964,2222092,213611373,97777908,99999696,304,8970288,53023963,1072,99998928,190667266,6966034,52203493,151543853,31101942,68898058,99964658,35342,30442302,1000,1000,1000,1000,1000,1000,1000
507000,10270,63509,506000000,3036000000,1000,6000,9998766960661,12996984,1015818015,1193036,505989730,1000,1067,193686,1009593388,21868882,1978131118,2166980424,855067575,1144932425,857694920,100035916226,128139644,889022,1109646,251483149,1159757208,2971865602,3035935424,160317652,2211619,213778032,97788381,99999692,308,8938767,53161931,1009,99998991,190762784,6966043,52277394,151704782,31017744,68982256,99964676,35324,30445132,1000,1000,1000,1000,1000,1000,1000
508000,10530,63031,507000000,3042000000,1000,6000,9998761019781,18753078,1023571977,1193275,506989470,1000,6411,192564,1011592390,21863822,1978136178,2167027210,854907207,1145092793,859533542,100036002935,128238330,892245,1111836,251645581,1160731812,2977811393,3041930558,160410241,2203371,213946575,97796629,99999709,291,8905306,53299931,1112,99998888,190858291,6966055,52352143,151866284,30933909,69066091,99964822,35178,30448050,1000,1000,1000,1000,1000,1000,1000
509000,10370,62335,508000000,3048000000,1000,6000,9998766321862,13264329,1020080437,1194568,507989630,1000,6963,192043,1013590124,21856247,1978143753,2167076571,854746979,1145253021,861371044,100036048760,128336436,936048,1153849,251808262,1161701496,2983762484,3047930702,160502811,2194512,214113999,97805488,99999693,307,8872363,53437238,974,99999026,190953687,6966059,52425978,152027037,30849817,69150183,99964840,35160,30450876,1000,1000,1000,1000,1000,1000,1000
510000,10550,63187,509000000,3054000000,1000,6000,9998766361429,13037910,1021852492,1194691,508989450,1000,6401,191132,1015589518,21848516,1978151484,2167125443,854586581,1145413419,863210031,100036168680,128434538,905761,1117525,251975570,1162670516,2989713143,3053930412,160595034,2184163,214279932,97815837,99999709,291,8841587,53575218,1021,99998979,191048733,6966068,52500719,152188355,30766063,69233937,99965017,34983,30453699,1000,1000,1000,1000,1000,1000,1000
511000,10910,64187,510000000,3060000000,1000,6000,9998762262017,16951290,1027765064,1195152,509989090,1000,621,191973,1017587876,21840454,1978159546,2167173797,854425393,1145574607,865047194,100036238913,128531696,924319,1139537,252132468,1163630408,2995669344,3059935192,160686472,2175310,214446261,97824690,99999708,292,8810147,53712896,1023,99998977,191142960,6966075,52575213,152348709,30682992,69317008,99965150,34850,30456488,1000,1000,1000,1000,1000,1000,1000
512000,10580,64114,511000000,3066000000,1000,6000,9998763980727,15048775,1027861677,1195128,510989420,1000,6768,190400,1019588584,21834280,1978165720,2167220137,854266178,1145733822,866888680,100036365179,128629082,886841,1099037,252296239,1164592796,3001614577,3065929118,160778071,2165830,214611549,97834170,99999705,295,8779458,53850361,1069,99998931,191237425,6966082,52650141,152509504,30599991,69400009,99965152,34848,30459354,1000,1000,1000,1000,1000,1000,1000
513000,10920,62498,512000000,3072000000,1000,6000,9998762487176,16358952,1031170788,1195141,511989080,1000,6345,190047,1021587878,21826893,1978173107,2167265716,854106459,1145893541,868728248,100036428048,128726132,912625,1122744,252458420,1165551776,3007568091,3071931157,160869460,2157441,214776300,97842559,99999753,247,8749703,53988156,1044,99998956,191331613,6966089,52724429,152669583,30516999,69483001,99965233,34767,30462153,1000,1000,1000,1000,1000,1000,1000
514000,10410,62700,513000000,3078000000,1000,6000,9998767365494,11299698,1028110693,1195951,512989590,1000,5884,189817,1023587278,21822262,1978177738,2167308904,853947616,1146052384,870568794,100036523452,128822816,905640,1116066,252617248,1166506984,3013520008,3077931416,160960521,2148505,214940958,97851495,99999709,291,8720038,54125904,993,99999007,191425429,6966100,52797962,152828667,30434203,69565797,99965386,34614,30464908,1000,1000,1000,1000,1000,1000,1000
515000,10760,62869,514000000,3084000000,1000,6000,9998764558298,13920715,1032728498,1197180,513989240,1000,603,189776,1025584120,21811805,1978188195,2167356609,853788390,1146211610,872406397,100036605680,128920492,912637,1115218,252784298,1167471896,3019476282,3083936528,161052330,2140448,215105805,97859552,99999710,290,8690848,54264378,1068,99998932,191520055,6966113,52871067,152987947,30350845,69649155,99965531,34469,30467725,1000,1000,1000,1000,1000,1000,1000
516000,11180,63890,515000000,3090000000,1000,6000,9998768437562,9859204,1030666945,1196631,514988820,1000,1158,189481,1027584378,21804990,1978195010,2167401094,853629322,1146370678,874247582,100036729062,129017200,877527,1077458,252946404,1168427600,3025426352,3089934952,161143465,2131803,215269764,97868197,99999726,274,8661839,54402140,980,99999020,191614002,6966118,52944924,153147315,30268146,69731854,99965563,34437,30470537,1000,1000,1000,1000,1000,1000,1000
517000,10680,63238,516000000,3096000000,1000,6000,9998763176954,14935967,1037742264,1197834,515989320,1000,1153,189449,1029582972,21795426,1978204574,2167446839,853470071,1146529929,876086919,100036775319,129114272,920140,1113781,253111988,1169387024,3031378473,3095935609,161234978,2124162,215433699,97875838,99999697,303,8633270,54540240,975,99999025,191708249,6966124,53018168,153306604,30184835,69815165,99965653,34347,30473271,1000,1000,1000,1000,1000,1000,1000
518000,10330,61969,517000000,3102000000,1000,6000,9998764407375,13529822,1038334609,1198395,516989670,1000,1052,188369,1031582550,21793681,1978206319,2167484293,853311846,1146688154,877928264,100036864068,129210922,919689,1104648,253279930,1170342148,3037331518,3101936979,161325939,2115215,215595927,97884785,99999717,283,8606528,54678510,1028,99998972,191801994,6966132,53092088,153465917,30102226,69897774,99965713,34287,30476055,1000,1000,1000,1000,1000,1000,1000
519000,10550,62747,518000000,3108000000,1000,6000,9998767378379,10376188,1037177517,1199989,517989450,1000,1094,188546,1033578922,21784727,1978215273,2167529161,853153537,1146846463,879766320,100036949979,129307262,921853,1102936,253442020,1171294452,3043282528,3107936159,161416818,2107408,215759040,97892592,99999718,282,8578422,54816272,953,99999047,191895628,6966139,53164858,153624056,30019612,69980388,99965732,34268,30478810,1000,1000,1000,1000,1000,1000,1000
520000,10790,64181,519000000,3114000000,1000,6000,9998762029160,15548182,1044350223,1199721,518989210,1000,6524,189213,1035578978,21780780,1978219220,2167568192,852994469,1147005531,881607297,100037032076,129403390,927736,1103046,253606178,1172244756,3049227600,3113929295,161507448,2098834,215921028,97901166,99999718,282,8551912,54954466,980,99999020,191988974,6966150,53238072,153782468,29937130,70062870,99965760,34240,30481526,1000,1000,1000,1000,1000,1000,1000
521000,10610,64093,520000000,3120000000,1000,6000,9998761342501,16057910,1046858516,1199855,519989390,1000,1140,187703,1037579070,21776338,1978223662,2167606563,852837682,1147162318,883450585,100037112335,129499746,935427,1103934,253771174,1173197164,3055184894,3119934767,161598076,2091392,216083241,97908608,99999750,250,8525457,55093026,1101,99998899,192082404,6966167,53311362,153940782,29854908,70145092,99965746,34254,30484328,1000,1000,1000,1000,1000,1000,1000
522000,10690,62775,521000000,3126000000,1000,6000,9998763548445,13674689,1046475957,1199454,520989310,1000,1174,187732,1039579712,21771154,1978228846,2167645547,852678881,1147321119,885292417,100037209710,129595582,925671,1093663,253930593,1174143596,3061138260,3125936051,161688305,2084190,216245421,97915810,99999722,278,8498831,55231319,978,99999022,192175372,6966176,53385392,154099563,29772896,70227104,99965989,34011,30487067,1000,1000,1000,1000,1000,1000,1000
523000,10690,63476,522000000,3132000000,1000,6000,9998766670281,10373356,1045173209,1199937,521989310,1000,1096,187295,1041578746,21762921,1978237079,2167686357,852521946,1147478054,887134504,100037315482,129690792,906856,1074752,254087982,1175084432,3067090032,3131935428,161777845,2076868,216406611,97923132,99999723,277,8473577,55370006,1069,99998931,192267663,6966188,53458738,154256947,29691609,70308391,99966054,33946,30489818,1000,1000,1000,1000,1000,1000,1000
524000,10960,63913,523000000,3138000000,1000,6000,9998757598767,19270766,1056068754,1200258,522989040,1000,1117,186624,1043577564,21759293,1978240707,2167722191,852365155,1147634845,888976519,100037397533,129785882,911969,1077579,254247788,1176024028,3073042029,3137934970,161867501,2069422,216566991,97930578,99999731,269,8448825,55508276,1023,99998977,192359961,6966200,53531840,154414421,29609879,70390121,99966238,33762,30492460,1000,1000,1000,1000,1000,1000,1000
525000,10800,63467,524000000,3144000000,1000,6000,9998758048152,18643120,1057441187,1200482,523989200,1000,618,186842,1045577436,21751373,1978248627,2167761678,852207549,1147792451,890818774,100037469457,129881120,927108,1088971,254409054,1176965456,3078995355,3143935915,161957385,2062149,216727338,97937851,99999727,273,8424527,55647050,903,99999097,192452570,6966211,53604805,154571820,29528170,70471830,99966251,33749,30495185,1000,1000,1000,1000,1000,1000,1000
526000,10660,62839,525000000,3150000000,1000,6000,9998767004119,9512506,1050311193,1200174,524989340,1000,603,186576,1047578332,21746237,1978253763,2167798159,852050501,1147949499,892662612,100037568115,129976508,915774,1071371,254572592,1177908320,3084948304,3149936558,162047269,2055592,216887628,97944408,99999703,297,8399715,55785216,955,99999045,192545142,6966221,53677621,154729144,29446350,70553650,99966317,33683,30497873,1000,1000,1000,1000,1000,1000,1000
