Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1
58900,9991949499392.0,1518,21,200.0,35,768,118435497,106633973812.0,106486,42,26080,14550,0,6,3,590,425,2000,2000,0.0,58900,9.99999000001e-07,0.9999085042804589,0.4736842105263158,0.999000999000999,0.9987239893238815,0.01125263326026665,0.0009981975675791342,9.99999000001e-07,0.9998932156256294,0.0012127683720442903,0.9908906226336448,0.991442936832877,0.9999989981515897,0.9936367446096311,0.283802301501874,0.9896713672080104,0.9649750725414409,0.9999999887969969,0.9999960204638513,0.9999999999999
59000,9991935603628.0,10032360,21,200.0,11025,495,118501924,106644640469.0,106650,2000,7,29,18766,401,0,8,0,2000,504,200.0,59000,9.99999000001e-07,0.9999095056511087,0.4736842105263158,0.999000999000999,0.9987245285216224,0.0766025996214269,0.0009981951798633997,9.99999000001e-07,0.9999011376290747,0.005936120070331551,0.9199717341422603,0.9577262630659141,0.9999989968274668,0.993734273745752,0.8991544012734574,0.9891271200610683,0.9832229376261057,0.9999999748329901,0.9999949877693324,0.9999999999999
59100,9991921622862.0,9962229,23,200.0,16,20343,118472514,106655889173.0,107225,2000,4,13,0,0,0,5,0,0,1023,200.0,59100,9.99999000001e-07,0.9999096752270269,0.4736842105263158,0.999000999000999,0.9987254916149624,0.823575141596117,0.000998193791515737,9.99999000001e-07,0.9999010767107571,0.00590802850693244,0.943273648060837,0.9780782858996058,0.999998989868788,0.993746245168722,0.2853608313875147,0.9873202497326236,0.9483093397642864,0.9999999498958405,0.9999949877769682,0.9999999999999
59200,9991907867500.0,894,23,200.0,9000,0,118596268,106667081252.0,12,2000,303,855,18064,798,0,717,0,2000,181,399.0,59200,9.99999000001e-07,0.9999090141833986,0.4736842105263158,0.999000999000999,0.9987254070295628,9.487389083044595e-05,0.0009981934129042254,9.99999000001e-07,0.9998973670544139,0.005923672757166986,0.9013973268762692,0.8916112560583674,0.9999989999911999,0.9937146032114704,0.9180275215727335,0.9843329142088355,0.9427805728261578,0.9999999904746614,0.9999949877584351,0.9999999999999
59300,9991894475414.0,9995109,21,201.0,21010,912,118285301,106678241912.0,18,0,9715,19820,30345,694,56,460,9,2000,1160,201.0,59300,9.99999000001e-07,0.9999099701733615,0.4736842105263158,0.999000999000999,0.9987234968600749,0.006040575277134688,0.0009981920646515926,9.99999000001e-07,0.9998911754854063,0.0012148489538085917,0.9857823405942182,0.9632584232090149,0.9999989815427021,0.9937260281274768,0.969265363228209,0.9918892985884532,0.8417556806721596,0.9999999866114762,0.9999949878047084,0.9999999999999
59400,9991880887375.0,850,20,200.0,10016,9999,118769944,106689962912.0,106458,21,130,16870,16426,400,1,332,214,12,165,200.0,59400,9.99999000001e-07,0.9999092882821207,0.4736842105263158,0.999000999000999,0.9987235479826236,0.06755017611450209,0.0009981907202919731,9.99999000001e-07,0.9998959919023456,0.001218591411158284,0.9824045547345283,0.972787939959832,0.999998999991,0.9937384387600158,0.9666594121928836,0.9790722445779214,0.9691230537557922,0.9999999498958353,0.9999949877198763,0.9999999999999
59500,9991866815006.0,1713,26,200.0,16,0,118420682,106701163138.0,106617,0,31812,27496,26755,0,5,950,0,264,2000,0.0,59500,9.99999000001e-07,0.9999094719753712,0.4736842105263158,0.999000999000999,0.998725669338312,0.05866810915384169,0.0009981893158166435,9.99999000001e-07,0.999900060243685,0.0012156697790591713,0.9912042689073424,0.9727250971706658,0.9999989597398518,0.9937453175790364,0.9246466654367274,0.9853061396588565,0.9709847732286693,0.9999999498961178,0.9999975710515691,0.9999999999999
59600,9991852666754.0,11789,23,200.0,5016,13561,118417236,106711755766.0,106413,1,10619,13,13,400,32,2,0,2000,616,200.0,59600,9.99999000001e-07,0.9999096617527794,0.4736842105263158,0.999000999000999,0.9987251193845684,0.8235493972668947,0.0009981879026729412,9.99999000001e-07,0.9999011704384969,0.0012126627035111623,0.9751509901524978,0.9595876137142545,0.9999989938001993,0.9937342163374465,0.9467459618083247,0.9875461807278009,0.9037532138489702,0.9999999766076137,0.9999949877853224,0.9999999999999
59700,9991838666231.0,1749,20,200.0,22000,0,118617943,106722794074.0,213209,0,426,5,7,0,0,0,0,52,726,200.0,59700,9.99999000001e-07,0.9999098474171954,0.4736842105263158,0.999000999000999,0.9987256716826004,0.003784643356624189,0.0009981854974466698,9.99999000001e-07,0.9999024030515833,0.0012094353421563393,0.9690755558160539,0.975240645001584,0.9999989999946,0.9937614123488394,0.4370615110453468,0.9815236174881852,0.5023752697615262,0.9999999498959308,0.9999949877482925,0.9999999999999
59800,9991824974021.0,23195,20,200.0,10015,1,118485691,106734170271.0,106789,0,671,870,17454,5,0,7,0,4,1779,400.0,59800,9.99999000001e-07,0.9999099902546359,0.4736842105263158,0.999000999000999,0.998725380419827,0.021632874610726868,0.000998185137812609,9.99999000001e-07,0.9999010204004873,0.0012124200739544939,0.719658954730777,0.7687523614569587,0.9999989836947027,0.9937323245794697,0.8920681411106338,0.9798327970598448,0.6464000015651397,0.9999999498960409,0.9999949877750969,0.9999999999999
