Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
493000,94370,628422,4920000000,29520000000,10000,60000,9942074967684,11504652,5539020235,2148,4919905630,2000,11319,2933319,9839806964,1205920636,18794079364,19279997364,9888042981,111957019,5412625245,112183170519,29880205600,244842,8154041,5396461300,263409481600,16791293359,29519360259,13272719586,999987310,45708739800,12690,986555997,13444003,650687,19877901,980122099,17696959399,4315224700,8440,4424248400,999999853,147,999831987,168013,4424239813,1000,1000,1000,1000,1000,1000,1000
494000,95280,631375,4930000000,29580000000,10000,60000,9941974873860,11701272,5550574058,10879,4929904720,2000,6103,2917104,9859787682,1205917532,18794082468,19279915568,9888210396,111789604,5424166078,112208773300,29939589000,203457,8028360,5404956900,263935692400,16825830372,29579362522,13298088722,999973760,45800494500,26240,986225479,13774521,418619,19922697,980077303,17730784903,4323832000,8140,4432704500,999999821,179,999828519,171481,4432696181,1000,1000,1000,1000,1000,1000,1000
495000,93560,634566,4940000000,29640000000,10000,60000,9941876452364,10243772,5560519276,12097,4939906440,2000,68562,2917718,9879788686,1205931136,18794068864,19279817764,9888360442,111639558,5435718228,112234252659,29998902200,249632,7749792,5413695900,264461263600,16860330672,29639296872,13323431317,999897634,45892040700,102366,986048231,13951769,401697,19956680,980043320,17764575020,4332430900,8829,4441152740,999999792,208,999826097,173903,4441143703,1000,1000,1000,1000,1000,1000,1000
496000,97320,637278,4950000000,29700000000,10000,60000,9941776584436,10217861,5571876607,10472,4949902680,2000,57652,2916830,9899784416,1205936297,18794063703,19279732703,9888534790,111465210,5447276706,112259713825,30058107600,230407,7689814,5422229600,264985747200,16894959320,29699305070,13348748271,999888584,45983364000,111416,986175828,13824172,618244,19901873,980098127,17798331027,4341042500,8121,4449590880,999999997,3,999833344,166656,4449582756,1000,1000,1000,1000,1000,1000,1000
497000,94810,636334,4960000000,29760000000,10000,60000,9941676676745,10217365,5583316311,10369,4959905190,2000,5739,2918904,9919789642,1205927710,18794072290,19279664390,9888649696,111350304,5458829738,112285216607,30117299800,148282,7729497,5430600900,265510092400,16929639627,29759357927,13374080678,999888974,46074692700,111026,986305637,13694363,824563,19858885,980141115,17832104915,4349609600,8796,4458041000,999992033,7967,999838963,161037,4458024237,1000,1000,1000,1000,1000,1000,1000
498000,94960,622387,4970000000,29820000000,10000,60000,9941583954489,3078047,5587584183,2130,4969905040,2000,67701,2933516,9939805820,1205962436,18794037564,19279547264,9888810424,111189576,5470383044,112310698980,30176609600,160690,7694998,5439127200,266035628000,16964159362,29819309912,13399450838,999898681,46166282400,101319,986165371,13834629,756990,19827752,980172248,17865931648,4358233200,42,4466489260,999991592,8408,999827690,172310,4466480810,1000,1000,1000,1000,1000,1000,1000
499000,96150,631085,4980000000,29880000000,10000,60000,9941475632331,11523523,5607486285,3803,4979903850,2000,11350,2929468,9959800094,1205980654,18794019346,19279446646,9888897952,111102048,5481931246,112336080658,30235830800,221833,8220125,5447105700,266560228000,16998822165,29879357565,13424785509,999982547,46257766200,17453,986218044,13781956,808197,19835388,980164612,17899708612,4366766800,77,4474939380,999983800,16200,999836897,163103,4474923103,1000,1000,1000,1000,1000,1000,1000
500000,95140,615649,4990000000,29940000000,10000,60000,9941384167093,3076931,5610410391,11761,4989904860,2000,11744,2916762,9979786198,1205961124,18794038876,19279382176,9889074058,110925942,5493490756,112361637016,30295170400,221199,8117564,5455567600,267086080800,17033388857,29939372607,13450110290,999988745,46349455500,11255,985980250,14019750,648205,19914715,980085285,17933480385,4375369500,8580,4483378680,999999995,5,999832805,167195,4483370095,1000,1000,1000,1000,1000,1000,1000
501000,96300,616266,5000000000,30000000000,10000,60000,9941284305211,3070229,5621884429,3687,4999903700,2000,11439,2931474,9999800026,1205990640,18794009360,19279272860,9889163826,110836174,5505046552,112387057441,30354337200,204447,7898904,5464242300,267610280800,17068021895,29999372295,13475448553,999981245,46440692100,18755,986191041,13808959,946296,19885243,980114757,17967261857,4383917300,55,4491822000,999991359,8641,999823096,176904,4491813304,1000,1000,1000,1000,1000,1000,1000
502000,95940,624347,5010000000,30060000000,10000,60000,9941175993909,11506801,5641761404,3653,5009904060,2000,63298,2929389,10019800814,1206008710,18793991290,19279171490,9889274271,110725729,5516599485,112412607868,30413609600,147044,7709126,5472795000,268135363200,17102553355,30059312355,13500781246,999889007,46532147700,110993,986094611,13905389,1025404,19914858,980085142,18001035942,4392475600,86,4500271940,999982842,17158,999836904,163096,4500254696,1000,1000,1000,1000,1000,1000,1000
503000,93680,629269,5020000000,30120000000,10000,60000,9941085802063,1794019,5643435626,10981,5019906320,2000,11927,2914929,10039790678,1205994582,18794005418,19279102118,9889435651,110564349,5528162329,112437985857,30472822700,188248,7883701,5481149400,268659939800,17137215404,30119358804,13526113768,999887305,46623543300,112695,986137940,13862060,1153935,19868567,980131433,18034818333,4401064000,8782,4508713420,999999927,73,999831335,168665,4508704565,1000,1000,1000,1000,1000,1000,1000
504000,95140,622867,5030000000,30180000000,10000,60000,9940977286035,10425758,5663476586,11860,5029904860,2000,67617,2917328,10059786000,1206011493,18793988507,19279009207,9889592392,110407608,5539725892,112463448492,30532035000,220189,8089848,5489356600,269184636400,17171774116,30179309516,13551403206,999987533,46715028900,12467,986223960,13776040,1215727,19916521,980083479,18068537579,4409652500,8320,4517142780,999999913,87,999829827,170173,4517134373,1000,1000,1000,1000,1000,1000,1000
505000,97220,628543,5040000000,30240000000,10000,60000,9940884636405,3205888,5667706456,3597,5039902780,2000,11489,2929702,10079798366,1206037493,18793962507,19278902007,9889719758,110280242,5551290624,112489024090,30591353300,224509,8235052,5497522700,269710354600,17206381968,30239359968,13576716936,999980821,46806773100,19179,985933454,14066546,1013133,20044797,979955203,18102286403,4418227500,38,4525578040,999991465,8535,999827833,172167,4525569467,1000,1000,1000,1000,1000,1000,1000
506000,92450,638468,5050000000,30300000000,10000,60000,9940784715270,3230502,5679093206,12578,5049907550,2000,6292,2918660,10099789944,1206034472,18793965528,19278821328,9889897620,110102380,5562841664,112514501905,30650622500,211682,8081034,5506161300,270235453800,17240967190,30299355240,13602063661,999987401,46898220300,12599,985934630,14065370,1091429,19998968,980001032,18136084832,4426845900,8301,4534029620,999999852,148,999825229,174771,4534021171,1000,1000,1000,1000,1000,1000,1000
507000,94910,635717,5060000000,30360000000,10000,60000,9940676561443,11495188,5698799439,3668,5059905090,2000,11117,2927607,10119802844,1206043331,18793956669,19278735269,9890022453,109977547,5574399097,112539903502,30709791000,193352,7793211,5514966900,270759568400,17275604016,30359353166,13627402537,999901503,46989384300,98497,986136421,13863579,1456318,19909381,980090619,18169870019,4435426200,8567,4542476140,999999909,91,999825218,174782,4542467482,1000,1000,1000,1000,1000,1000,1000
508000,96060,631808,5070000000,30420000000,10000,60000,9940576710108,11468467,5710229961,3997,5069903940,2000,11367,2930108,10139799886,1206063875,18793936125,19278637725,9890120672,109879328,5585952058,112565387328,30769078100,217471,7755764,5523407100,271284818600,17310190425,30419356825,13652737006,999899723,47080914000,100277,986061356,13938644,1460033,19972327,980027673,18203646673,4443968500,48,4550917720,999991995,8005,999835633,164367,4550909667,1000,1000,1000,1000,1000,1000,1000
509000,93470,622523,5080000000,30480000000,10000,60000,9940477904128,10383144,5720615886,12414,5079906530,2000,6116,2914010,10159788232,1206060172,18793939828,19278551628,9890197470,109802530,5597516202,112590989593,30828349400,166867,7717165,5531651300,271810121200,17344782461,30479371361,13678039498,999911731,47172544800,88269,985899051,14100949,1375520,20156422,979843578,18237380278,4452469500,82,4559358020,999982842,17158,999830820,169180,4559340780,1000,1000,1000,1000,1000,1000,1000
510000,95560,626890,5090000000,30540000000,10000,60000,9940376758664,11640747,5733289463,12336,5089904440,2000,10770,2915708,10179784208,1206064711,18793935289,19278461589,9890339752,109660248,5609072760,112616354937,30887548800,187105,7895506,5540014200,272334520000,17379398440,30539362340,13703386875,999898194,47263885200,101806,985982708,14017292,1558214,20073139,979926861,18271182461,4461051200,37,4567795740,999999883,117,999825414,174586,4567795586,1000,1000,1000,1000,1000,1000,1000
511000,95050,634135,5100000000,30600000000,10000,60000,9940286613795,1921216,5734933885,10116,5099904950,2000,63620,2915801,10199789668,1206098311,18793901689,19278347789,9890536199,109463801,5620633067,112641899405,30946840800,184364,8077139,5548251400,272859920800,17413912295,30599302245,13728697198,999979084,47355521700,20916,985888307,14111693,1463123,20096625,979903375,18304929575,4469692800,8356,4576240800,999999933,67,999828523,171477,4576232377,1000,1000,1000,1000,1000,1000,1000
512000,94930,631784,5110000000,30660000000,10000,60000,9940186922135,1759326,5746279025,2377,5109905070,2000,6130,2935413,10219805386,1206142961,18793857039,19278222339,9890606867,109393133,5632191153,112667402460,31006083700,195903,7986391,5556692400,273384824200,17448571036,30659362086,13754001889,999980675,47446981500,19325,985899096,14100904,1553121,20195932,979804068,18338663468,4478221100,89,4584678820,999982848,17152,999840021,159979,4584661579,1000,1000,1000,1000,1000,1000,1000
513000,95210,627754,5120000000,30720000000,10000,60000,9940087015645,1749284,5757638814,10901,5119904790,2000,11341,2911152,10239787778,1206121829,18793878171,19278161671,9890768148,109231852,5643746526,112692857216,31065389100,196691,7901790,5565258200,273910317400,17483139705,30719360905,13779389668,999899078,47538551400,100922,985674747,14325253,1492169,20166801,979833199,18372519499,4486809400,94,4593130100,999999825,175,999816869,183131,4593129831,1000,1000,1000,1000,1000,1000,1000
514000,95420,632411,5130000000,30780000000,10000,60000,9939985705934,3182911,5770520029,3732,5129904580,2000,63179,2924922,10259801696,1206137345,18793862655,19278060055,9890893638,109106362,5655305834,112718372009,31124579400,166181,7438069,5574105500,274434727600,17517706360,30779304410,13804676778,999897769,47629792800,102231,985900499,14099501,1805330,20193552,979806448,18406229748,4495389500,102,4601570940,999982132,17868,999830330,169670,4601552970,1000,1000,1000,1000,1000,1000,1000
515000,96570,638762,5140000000,30840000000,10000,60000,9939887099822,1904620,5780632618,2131,5139903430,2000,11561,2934800,10279802598,1206150042,18793849958,19277967158,9891086300,108913700,5666879498,112743909336,31183878100,221013,7738484,5582139600,274960311400,17552314977,30839349677,13829940054,999912051,47721547800,87949,985629834,14370166,1600583,20331229,979668771,18439920071,4504009400,8280,4609988300,999999997,3,999828683,171317,4609980017,1000,1000,1000,1000,1000,1000,1000
516000,95010,633670,5150000000,30900000000,10000,60000,9939787423322,1718528,5791759582,3807,5149904990,2000,10474,2930188,10299802366,1206178750,18793821250,19277852450,9891328872,108671128,5678439738,112769335664,31243088300,222077,7735916,5590736900,275484807800,17586941406,30899355856,13855272246,999898802,47812852200,101198,985759449,14240551,1829447,20181701,979818299,18473696299,4512691500,8300,4618432440,999999913,87,999835347,164653,4618424053,1000,1000,1000,1000,1000,1000,1000
517000,94820,634771,5160000000,30960000000,10000,60000,9939686240026,2984581,5804433068,10907,5159905180,2000,10325,2921541,10319788546,1206153907,18793846093,19277791793,9891470359,108529641,5689997305,112794905176,31302318100,162161,7954661,5598834800,276009639400,17621542204,30959354904,13880575679,999980253,47904391200,19747,985765332,14234668,1839379,20242400,979757600,18507428700,4521261600,63,4626869700,999983384,16616,999839679,160321,4626853021,1000,1000,1000,1000,1000,1000,1000
518000,94520,636994,5170000000,31020000000,10000,60000,9939586392845,2949968,5815771066,12094,5169905480,2000,5907,2917226,10339786772,1206165213,18793834787,19277694687,9891646174,108353826,5701550046,112820396493,31361644500,173824,7594732,5607665900,276535301800,17656106299,31019357099,13905932347,999891262,47995929000,108738,985573901,14426099,1822739,20232692,979767308,18541243108,4529882900,8675,4635319500,999999936,64,999832139,167861,4635310761,1000,1000,1000,1000,1000,1000,1000
519000,96240,637975,5180000000,31080000000,10000,60000,9939477823860,11617623,5835911385,9957,5179903760,2000,58703,2917256,10359787606,1206160083,18793839917,19277618917,9891733924,108266076,5713110430,112845786701,31420786500,164438,7969596,5615756600,277059217000,17690700572,31079303322,13931263451,999986133,48087233700,13867,985819246,14180754,2054113,20198162,979801838,18575015238,4538411100,43,4643759920,999991910,8090,999829213,170787,4643751787,1000,1000,1000,1000,1000,1000,1000
520000,95460,624938,5190000000,31140000000,10000,60000,9939379198870,10396894,5846094798,2444,5189904540,2000,6318,2930312,10379804192,1206208064,18793791936,19277489336,9891901728,108098272,5724669320,112871473564,31480217000,162002,8210741,5623774300,277586005200,17725270544,31139368744,13956570401,999980247,48179273100,19753,985232169,14767831,1554522,20381521,979618479,18608757679,4547036600,8715,4652204560,999991433,8567,999833322,166678,4652187278,1000,1000,1000,1000,1000,1000,1000
521000,93990,642032,5200000000,31200000000,10000,60000,9939278065444,11638308,5858625646,11695,5199906010,2000,63604,2919608,10399788630,1206205952,18793794048,19277402648,9892153272,107846728,5736221002,112896913588,31539510100,212259,8177490,5632384800,278111370600,17759772464,31199294364,13981918960,999989362,48270798600,10638,985153311,14846689,1555349,20297989,979702011,18642558611,4555720900,8362,4660648020,999999993,7,999826649,173351,4660639651,1000,1000,1000,1000,1000,1000,1000
522000,94090,633440,5210000000,31260000000,10000,60000,9939186722557,3108250,5861503073,10593,5209905910,2000,5774,2921989,10419790634,1206226807,18793773193,19277299093,9892302651,107697349,5747775485,112922356745,31598767600,240543,7895675,5641160900,278636345600,17794435136,31259360786,14007255068,999899216,48362179200,100784,985131012,14868988,1705896,20277128,979722872,18676340072,4564317800,8100,4669093160,999999944,56,999831296,168704,4669085004,1000,1000,1000,1000,1000,1000,1000
523000,96480,628401,5220000000,31320000000,10000,60000,9939079578374,10367021,5880215926,3730,5219903520,2000,6333,2924725,10439799580,1206236095,18793763905,19277205805,9892403595,107596405,5759327775,112947798283,31657982900,180986,8013998,5649522200,279160917000,17829055816,31319365266,14032640755,999984659,48453565500,15341,985262982,14737018,1836423,20191868,979808132,18710187632,4572875400,79,4677547080,999999876,124,999817123,182877,4677546877,1000,1000,1000,1000,1000,1000,1000
524000,94170,622103,5230000000,31380000000,10000,60000,9938986939192,3115049,5884465516,3616,5229905830,2000,11242,2936739,10459804428,1206236941,18793763059,19277115659,9892462641,107537359,5770876369,112973234653,31717156100,165925,7866900,5658072900,279685090600,17863693005,31379366655,14057947781,999911266,48544808700,88734,985402692,14597308,2138826,20217445,979782555,18743930355,4581390700,8687,4685991320,999999941,59,999826226,173774,4685982574,1000,1000,1000,1000,1000,1000,1000
525000,93980,640731,5240000000,31440000000,10000,60000,9938878539712,11620797,5904367616,3643,5239906020,2000,10742,2939865,10479804754,1206240109,18793759891,19277033491,9892629435,107370565,5782436389,112998768620,31776423800,147547,8183338,5666143400,280210256400,17898260477,31439348527,14083260980,999976711,48636430200,23289,985305800,14694200,2055489,20249309,979750691,18777681291,4589997800,8142,4694428500,999999953,47,999827389,172611,4694420311,1000,1000,1000,1000,1000,1000,1000
526000,95730,639844,5250000000,31500000000,10000,60000,9938788579681,1684741,5905836354,11958,5249904270,2000,58484,2916189,10499784624,1206243222,18793756778,19276951578,9892741891,107258109,5793977315,113024106594,31835669800,204494,8143132,5674786600,280734998000,17932823022,31499301672,14108647314,999989487,48727763100,10513,985422783,14577217,2238496,20165882,979834118,18811529718,4598549200,8614,4702891120,999999898,102,999830096,169904,4702882404,1000,1000,1000,1000,1000,1000,1000
527000,96040,620714,5260000000,31560000000,10000,60000,9938688688445,1704337,5917335409,10655,5259903960,2000,63255,2918562,10519786610,1206270782,18793729218,19276846318,9892822858,107177142,5805535368,113049471665,31894804500,232475,7617755,5683796300,281258818600,17967490431,31559316031,14133956680,999897836,48818810400,102164,985749416,14250584,2734480,20151100,979848900,18845272700,4607074100,8040,4711332680,999991380,8620,999837280,162720,4711316020,1000,1000,1000,1000,1000,1000,1000
528000,93350,631547,5270000000,31620000000,10000,60000,9938580133280,10365830,5937426503,12261,5269906650,2000,5704,2918395,10539788778,1206273710,18793726290,19276764090,9892944745,107055255,5817087023,113075089055,31954196200,175728,8041590,5691681600,281785115600,18002067549,31619362749,14159326663,999987490,48910740600,12510,985345951,14654049,2320661,20235898,979764102,18879102202,4615646500,7775,4719783360,999999954,46,999830261,169739,4719775539,1000,1000,1000,1000,1000,1000,1000
529000,93620,624975,5280000000,31680000000,10000,60000,9938479004098,11614852,5950077145,10682,5279906380,2000,68802,2915297,10559791396,1206287150,18793712850,19276668050,9893096243,106903757,5828643239,113100510365,32013424300,216836,7967092,5700282400,282309852600,18036618473,31679306223,14184665663,999987550,49002116100,12450,985423217,14576783,2480467,20200204,979799796,18912882096,4624244400,63,4728232860,999983636,16364,999832367,167633,4728216433,1000,1000,1000,1000,1000,1000,1000
530000,95770,642303,5290000000,31740000000,10000,60000,9938387694874,3062087,5953006321,3776,5289904230,2000,5801,2930726,10579800908,1206318961,18793681039,19276552439,9893169334,106830666,5840182842,113125937364,32072678500,224078,7828444,5708905600,282834717800,18071266846,31739351896,14210027040,999899282,49093492800,100718,985398596,14601404,2627914,20177374,979822626,18946696926,4632787400,72,4736687340,999982618,17382,999838514,161486,4736669886,1000,1000,1000,1000,1000,1000,1000
531000,98630,631167,5300000000,31800000000,10000,60000,9938287774904,3085950,5964486727,2369,5299901370,2000,63285,2926575,10599798002,1206313054,18793686946,19276471546,9893273345,106726655,5851747547,113151374153,32131884700,200802,7690933,5717447000,283359330200,18105832998,31799305548,14235371236,999898207,49184869500,101793,985457192,14542808,2774385,20186749,979813251,18980494951,4641323800,74,4745123880,999999909,91,999815885,184115,4745123715,1000,1000,1000,1000,1000,1000,1000
532000,94960,639667,5310000000,31860000000,10000,60000,9938187918165,3054046,5975819138,11989,5309905040,2000,58726,2910090,10619786102,1206319311,18793680689,19276382189,9893447790,106552210,5863302792,113176846355,32191155300,226710,7732565,5725880400,283884438600,18140418607,31859301607,14260693990,999903783,49276369200,96217,985417038,14582962,2811755,20186965,979813035,19014258635,4649931100,8520,4753573220,999999945,55,999824655,175345,4753564645,1000,1000,1000,1000,1000,1000,1000
533000,94210,632228,5320000000,31920000000,10000,60000,9938079685298,11420904,5995708765,3846,5319905790,2000,64006,2922773,10639803888,1206346602,18793653398,19276270798,9893495107,106504893,5874860195,113202268097,32250341800,196401,8071461,5733975200,284408682800,18175053816,31919303766,14286036406,999990533,49367733300,9467,985585499,14414501,2977566,20170660,979829340,19048048540,4658438800,8782,4762020920,999999996,4,999829766,170234,4762012134,1000,1000,1000,1000,1000,1000,1000
534000,97200,627911,5330000000,31980000000,10000,60000,9937989394860,1827623,5997619229,3584,5329902800,2000,5704,2923274,10659798432,1206354183,18793645817,19276175017,9893527026,106472974,5886395358,113227658457,32309543400,204246,7664522,5742855500,284933061200,18209742985,31979366385,14311394377,999900085,49458930900,99915,985739186,14260814,3309901,20164024,979835976,19081856076,4666930100,8821,4770479800,999990720,9280,999834901,165099,4770461699,1000,1000,1000,1000,1000,1000,1000
535000,96950,631233,5340000000,32040000000,10000,60000,9937879767059,11556837,6018782999,11690,5339903050,2000,11493,2907342,10679782720,1206349296,18793650704,19276095404,9893637938,106362062,5897956758,113253083755,32368688900,160545,7839840,5751110700,285456962600,18244383224,32039357274,14336713175,999982879,49550181600,17121,986025079,13974921,3597500,20128625,979871375,19115614775,4675463900,8645,4778918620,999991625,8375,999839200,160800,4778901600,1000,1000,1000,1000,1000,1000,1000
536000,96010,631943,5350000000,32100000000,10000,60000,9937781115377,10352434,6029106959,3803,5349903990,2000,6130,2924251,10699800374,1206384111,18793615889,19275974189,9893680629,106319371,5909510903,113278571346,32427986200,163639,7549253,5759753600,285982417200,18278959127,32099361927,14362071689,999911037,49641730500,88963,985839632,14160368,3570295,20226006,979773994,19149428894,4683970100,7941,4787365220,999999926,74,999823395,176605,4787357205,1000,1000,1000,1000,1000,1000,1000
537000,95130,621106,5360000000,32160000000,10000,60000,9937689726110,1844550,6032081731,3813,5359904870,2000,67850,2925767,10719802114,1206378960,18793621040,19275890540,9893767873,106232127,5921079287,113304029052,32487224700,187160,7562472,5768113000,286507296600,18313508094,32159311044,14387390756,999889468,49733208000,110532,985792872,14207128,3633904,20308748,979691252,19183187652,4692490700,96,4795797060,999999932,68,999821904,178096,4795796896,1000,1000,1000,1000,1000,1000,1000
538000,94810,633539,5370000000,32220000000,10000,60000,9937581515210,10177972,6051752461,10387,5369905190,2000,63217,2915583,10739789606,1206394782,18793605218,19275790718,9893994657,106005343,5932653563,113329668150,32546562200,240950,7936360,5776011300,287033275600,18348043794,32219303244,14412627550,999897709,49825097100,102291,985398609,14601391,3315400,20513750,979486250,19216831150,4701130700,110,4804220460,999983250,16750,999839700,160300,4804203600,1000,1000,1000,1000,1000,1000,1000
539000,93490,623180,5380000000,32280000000,10000,60000,9937489977081,1808808,6054756828,11208,5379906510,2000,57712,2911516,10759790604,1206383389,18793616611,19275722211,9894170164,105829836,5944206668,113355210557,32605835200,170440,7766817,5784614500,287558416000,18382647508,32279319108,14437981156,999909872,49916564400,90128,985388571,14611429,3373099,20461543,979538457,19250635557,4709754100,66,4812672420,999982047,17953,999837599,162401,4812654401,1000,1000,1000,1000,1000,1000,1000
540000,95320,633027,5390000000,32340000000,10000,60000,9937381566621,10339134,6074759160,10884,5389904680,2000,6294,2914934,10779787592,1206396555,18793603445,19275628545,9894262406,105737594,5955767498,113380595042,32665048700,233120,7795038,5793034100,288083043800,18417301529,32339360679,14463299212,999898873,50007965400,101127,985427227,14572773,3503254,20509142,979490858,19284396258,4718282500,40,4821105160,999991926,8074,999833354,166646,4821097046,1000,1000,1000,1000,1000,1000,1000
541000,95660,624881,5400000000,32400000000,10000,60000,9937281660164,10362893,6086201145,11049,5399904340,2000,68660,2908470,10799786582,1206406757,18793593243,19275531043,9894391010,105608990,5967320792,113405959809,32724181000,223884,8046151,5801340300,288606818800,18451902909,32399306459,14488640178,999982578,50099172300,17422,985752509,14247491,3832131,20394753,979605247,19318181647,4726856800,80,4829557320,999984229,15771,999832431,167569,4829541469,1000,1000,1000,1000,1000,1000,1000
542000,95040,627714,5410000000,32460000000,10000,60000,9937189123223,3021334,6090267059,10467,5409904960,2000,63500,2908239,10819788986,1206417757,18793582243,19275429143,9894552261,105447739,5978889747,113431516791,32783475400,173701,8196911,5809534100,289132246800,18486477786,32459308786,14513972574,999989803,50190826500,10197,985545667,14454333,3708964,20433690,979566310,19351963410,4735451500,98,4837991000,999999934,66,999822564,177436,4837990836,1000,1000,1000,1000,1000,1000,1000
543000,94660,636728,5420000000,32520000000,10000,60000,9937081953161,10343407,6109077281,3876,5419905340,2000,6300,2932046,10839802928,1206464268,18793535732,19275301532,9894642514,105357486,5990444342,113456902475,32842627900,229578,7632564,5818555300,289656327800,18521164972,32519356972,14539253097,999910954,50281951800,89046,985809205,14190795,4132451,20468254,979531746,19385670746,4744001100,8741,4846426540,999999850,150,999826251,173749,4846417649,1000,1000,1000,1000,1000,1000,1000
544000,95910,634379,5430000000,32580000000,10000,60000,9936982034259,10353383,6120451377,10786,5429904090,2000,6266,2911886,10859786608,1206448242,18793551758,19275231958,9894829934,105170066,6002016042,113482481343,32901883200,175802,8167355,5826339600,290181403200,18555757055,32579359355,14564548488,999991454,50373627900,8546,985674669,14325331,4003015,20527527,979472473,19419397973,4752600500,9162,4854858680,999999967,33,999829115,170885,4854849485,1000,1000,1000,1000,1000,1000,1000
545000,97270,622154,5440000000,32640000000,10000,60000,9936882377956,10161411,6131690552,2081,5439902730,2000,68103,2923043,10879801298,1206497267,18793502733,19275104533,9894970637,105029363,6013576735,113507944245,32961183500,217245,7773551,5835200300,290706883800,18590277443,32639309743,14589904216,999898578,50465128500,101422,985526608,14473392,4026230,20544914,979455086,19453205586,4761195200,44,4863301520,999999894,106,999817530,182470,4863301370,1000,1000,1000,1000,1000,1000,1000
546000,96280,620070,5450000000,32700000000,10000,60000,9936789647063,3001782,6135890357,12081,5449903720,2000,62509,2903897,10899783278,1206508145,18793491855,19275015255,9895143843,104856157,6025128521,113533444044,33020415900,172069,7560696,5843861700,291231571000,18624896221,32699317421,14615227338,999892953,50556458100,107047,985651724,14348276,4235371,20500533,979499467,19486969767,4769798600,8380,4871750860,999999949,51,999831071,168929,4871742429,1000,1000,1000,1000,1000,1000,1000
547000,94740,633496,5460000000,32760000000,10000,60000,9936682598785,10192093,6154482648,11610,5459905260,2000,68862,2917355,10919787300,1206548278,18793451722,19274895322,9895311085,104688915,6036684285,113558902490,33079719000,255441,8250185,5851639200,291757146000,18659440892,32759297642,14640556661,999990028,50648265000,9972,985396905,14603095,3963277,20551716,979448284,19520742184,4778414100,45,4880185660,999999908,92,999819977,180023,4880185523,1000,1000,1000,1000,1000,1000,1000
548000,95870,628721,5470000000,32820000000,10000,60000,9936581541961,11378539,6167094207,2132,5469904130,2000,6620,2926472,10939803996,1206575200,18793424800,19274786800,9895447988,104552012,6048237184,113584619241,33139113900,143183,7828932,5860296300,292283489400,18694035809,32819364659,14665896317,999986231,50740015800,13769,985093039,14906961,3744808,20658291,979341709,19554528409,4787014800,8207,4888640340,999999959,41,999824108,175892,4888632092,1000,1000,1000,1000,1000,1000,1000
549000,93360,627284,5480000000,32880000000,10000,60000,9936481494280,11514835,6178639780,11100,5479906640,2000,69052,2920465,10959791080,1206560215,18793439785,19274718885,9895583035,104416965,6059787515,113609895204,33198274600,236303,7638358,5869115200,292807586000,18728613864,32879303664,14691249124,999893140,50831182200,106860,985279009,14720991,4106769,20565845,979434155,19588332155,4795586600,38,4897083100,999999969,31,999811969,188031,4897083031,1000,1000,1000,1000,1000,1000,1000
550000,95000,626594,5490000000,32940000000,10000,60000,9936391349017,1794350,6180305279,2491,5489905000,2000,11470,2940611,10979805018,1206585967,18793414033,19274609833,9895769989,104230011,6071340307,113635527810,33257558000,140611,8239944,5876860200,293332827200,18763254986,32939361936,14716555040,999983552,50922888900,16448,985121759,14878241,3942407,20564567,979435433,19622070533,4804234700,46,4905524100,999991439,8561,999828607,171393,4905515493,1000,1000,1000,1000,1000,1000,1000
