Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O:=Cell_2,OH-:=Cell_2,H+:=Cell_2,glucose:=Cell_2,glucose_channel:=Cell_2,glucose_in:=Cell_2,O2:=Cell_2,O2_in:=Cell_2,Pyruvate:=Cell_2,Pyruvate-:=Cell_2,Pyruvate_created:=Cell_2,ATP:=Cell_2,ADP:=Cell_2,Pi:=Cell_2,Pi-:=Cell_2,NAD+:=Cell_2,NADH:=Cell_2,Lactic:=Cell_2,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,H2O::Cell_1::Mito_2,OH-::Cell_1::Mito_2,H+::Cell_1::Mito_2,O2::Cell_1::Mito_2,O2_in::Cell_1::Mito_2,CO2::Cell_1::Mito_2,ATP::Cell_1::Mito_2,ATP_created::Cell_1::Mito_2,ADP::Cell_1::Mito_2,Pi::Cell_1::Mito_2,NAD+::Cell_1::Mito_2,NADH::Cell_1::Mito_2,NADH_created::Cell_1::Mito_2,Pyruvate::Cell_1::Mito_2,Pyruvate_trans::Cell_1::Mito_2,Pyruvate-::Cell_1::Mito_2,Pyruvate-_in::Cell_1::Mito_2,CoA-SH::Cell_1::Mito_2,Acetyl_CoA::Cell_1::Mito_2,FAD::Cell_1::Mito_2,GDP::Cell_1::Mito_2,GTP::Cell_1::Mito_2,FADH2::Cell_1::Mito_2,FADH2_created::Cell_1::Mito_2,ADP_ATP_trans::Cell_1::Mito_2,NADH_shuttle::Cell_1::Mito_2,Pi_trans::Cell_1::Mito_2,H2O::Cell_1::Mito_3,OH-::Cell_1::Mito_3,H+::Cell_1::Mito_3,O2::Cell_1::Mito_3,O2_in::Cell_1::Mito_3,CO2::Cell_1::Mito_3,ATP::Cell_1::Mito_3,ATP_created::Cell_1::Mito_3,ADP::Cell_1::Mito_3,Pi::Cell_1::Mito_3,NAD+::Cell_1::Mito_3,NADH::Cell_1::Mito_3,NADH_created::Cell_1::Mito_3,Pyruvate::Cell_1::Mito_3,Pyruvate_trans::Cell_1::Mito_3,Pyruvate-::Cell_1::Mito_3,Pyruvate-_in::Cell_1::Mito_3,CoA-SH::Cell_1::Mito_3,Acetyl_CoA::Cell_1::Mito_3,FAD::Cell_1::Mito_3,GDP::Cell_1::Mito_3,GTP::Cell_1::Mito_3,FADH2::Cell_1::Mito_3,FADH2_created::Cell_1::Mito_3,ADP_ATP_trans::Cell_1::Mito_3,NADH_shuttle::Cell_1::Mito_3,Pi_trans::Cell_1::Mito_3
8400,9999999999729,1000271,1000271,11923600,20000,9999714250849,60812170,9987476,3477,50,35558800,0,82119200,0,5860536,71110646,18748965,181251035,210650835,0,4725624,5274376,60967670,9999779138437,59117880,14428,7695,50,35527600,83880800,83880800,0,5968179,71039810,9196127,190803873,190803873,0,4031821,5968179,65071631,100001429222,1422202,194,22717858,0,5711062,38,24252438,9999962,199662,9797508,202492,0,0,50,233,1429350,9998198,1802,9999299,10000000,0,701,1427315,2000,2000,2000,100001427007,1422417,69,23645564,0,5698712,4,24211604,9999996,200196,9800548,199452,0,0,50,224,1426300,9998136,1864,10000000,10000000,0,0,1424212,2000,2000,2000,100001327097,1520504,100340,22930712,0,5700816,32,24211332,9999968,200067,9797864,202136,0,0,50,56,1426790,9997960,2040,9999502,9999799,201,498,1424694,2000,2000,2000
8500,10000000000224,999776,999776,12001300,20000,9999711627201,61563095,9998877,4622,50,36019600,0,83079900,0,5894879,72029956,18754752,181245248,210646848,0,4691831,5308169,61797087,9999777145399,60191247,24913,4704,50,35989100,84920100,84920100,0,5901229,71968792,9205438,190794562,190794562,0,4098771,5901229,66067563,100001448405,1443034,21,22981574,0,5784197,2514,24572514,9997486,195175,9799513,200487,0,0,50,251,1447630,9998227,1773,9999836,9999789,211,164,1445606,2000,2000,2000,100001345266,1540773,100171,23891146,0,5771988,2206,24522806,9997794,197727,9801402,198598,0,0,50,159,1444470,9998248,1752,9999959,9999833,167,41,1442559,2000,2000,2000,100001446560,1441972,286,23212002,0,5777144,122,24544022,9999878,200278,9799686,200314,0,0,50,44,1445890,9997920,2080,10000000,10000000,0,0,1443766,2000,2000,2000
8600,9999999999742,1000258,1000258,12079600,20000,9999708794529,62524402,10026648,2971,50,36480000,0,84060200,0,5833942,72954058,18752089,181247911,210672911,0,4752648,5247352,62725906,9999765174538,71240555,10019259,5936,50,36450400,85939800,85939800,0,5833816,72888928,9204021,190795979,190795979,0,4166184,5833816,67055112,100001465145,1454844,650,23249656,0,5859546,16,24866716,9999984,199891,9793894,206106,0,0,50,73,1466350,9998146,1854,9998325,9999807,193,1675,1464423,2000,2000,2000,100001364026,1560162,100227,24253156,0,5849305,16,24851416,9999984,174584,9799335,200665,0,0,50,30,1463410,9998595,1405,9999873,10000000,0,127,1461975,2000,2000,2000,100001364058,1560322,100873,23396310,0,5852701,310,24861310,9999690,199990,9799549,200451,0,0,50,149,1464450,9998499,1501,9999630,10000000,0,370,1462800,2000,2000,2000
8700,9999999999832,1000168,1000168,12154200,20000,9999715990433,53456697,40201,4119,50,36942600,20000,85100600,0,5780863,73876962,18748992,181251008,210674608,0,4805367,5194633,63646729,9999763229155,72265427,10001597,5086,50,36913200,86899400,86899400,0,5776199,73816228,9210810,190789190,190789190,0,4223801,5776199,68040029,100001388445,1577943,97118,23529688,0,5932695,11768,25205968,9988232,178132,9801725,198275,0,0,50,82,1484650,9998141,1859,9999995,10000000,0,5,1482709,2000,2000,2000,100001381219,1577697,100838,24581198,0,5919311,78,25146978,9999922,200038,9799259,200741,0,0,50,233,1481290,9998361,1639,9999816,9999816,184,184,1479418,2000,2000,2000,100001484044,1479756,353,23639682,0,5927627,102,25183902,9999898,186098,9800503,199497,0,0,50,30,1483430,9998009,1991,9999997,10000000,0,3,1481409,2000,2000,2000
8800,9999999999792,1000208,1000208,12230600,20000,9999713343852,54231015,15545,3424,50,37404100,0,85941500,0,5788331,74801352,18746119,181253881,210667481,0,4798559,5201441,64508411,9999771654524,62920041,23865,5000,50,37375300,88058500,88058500,0,5922212,74740600,9215165,190784835,190784835,0,4077788,5922212,68818388,100001503618,1499750,124,23653816,0,6007514,76,25524276,9999924,189124,9799926,200074,0,0,50,266,1503130,9998686,1314,9999878,10000000,0,122,1501550,2000,2000,2000,100001399402,1593444,100758,24927438,0,5993584,18,25453318,9999982,200096,9798686,201314,0,0,50,44,1499730,9998280,1720,9999288,9999814,186,712,1497966,2000,2000,2000,100001402375,1597133,100160,23865526,0,6000817,86,25492486,9999914,196814,9799173,200827,0,0,50,63,1501750,9998023,1977,9999848,10000000,0,152,1499710,2000,2000,2000
8900,10000000000189,999811,999811,12306100,20000,9999700905903,64798764,10009734,7349,50,37864500,0,86881100,0,5902936,75714302,18722969,181277031,210679531,0,4683264,5316736,65251666,9999759981585,73671631,10018237,6932,50,37839400,89118900,89118900,0,6005771,75664936,9218152,190781848,190781848,0,3994229,6005771,69659165,100001522623,1518015,65,23978852,0,6080630,72,25835172,9999928,200010,9801950,198050,0,0,50,197,1521670,9998246,1754,9999997,9999782,218,3,1519719,2000,2000,2000,100001518021,1511355,67,25152910,0,6065862,110,25762310,9999890,196790,9797788,202212,0,0,50,211,1517920,9998342,1658,9999379,10000000,0,621,1516051,2000,2000,2000,100001421027,1615765,99928,24089576,0,6074703,1136,25807836,9998864,199164,9799437,200563,0,0,50,49,1520110,9998153,1847,9999894,10000000,0,106,1518214,2000,2000,2000
9000,10000000000794,999206,999206,12379100,20000,9999698471441,65363378,9986950,3702,50,38327500,0,87920900,0,6019334,76647596,18739115,181260885,210660085,0,4566216,5433784,66012012,9999757959291,74771850,10002038,4576,50,38303400,90079100,90079100,0,5913918,76597648,9228789,190771211,190771211,0,4086082,5913918,70683730,100001443048,1636372,98534,24280556,0,6157902,6516,26165516,9993484,193460,9801438,198562,0,0,50,192,1540650,9998690,1310,10000000,9999876,124,0,1539148,2000,2000,2000,100001536594,1531145,727,25356480,0,6140282,480,26080380,9999520,199681,9799218,200782,0,0,50,213,1536740,9998058,1942,9999555,9999761,239,445,1534585,2000,2000,2000,100001438890,1633161,100648,24454968,0,6149207,48,26117848,9999952,200037,9798313,201687,0,0,50,74,1538860,9998021,1979,9999537,9999785,215,463,1536807,2000,2000,2000
9100,10000000000451,999549,999549,12452700,20000,9999696012466,65949104,10022622,5035,50,38791500,0,88940300,0,6149884,77572930,18767200,181232800,210631800,0,4435376,5564624,66749706,9999756082819,75724699,10011915,5668,50,38765800,91059700,91059700,0,5903740,77520264,9227782,190772218,190772218,0,4096260,5903740,71616524,100001560208,1555896,109,24585126,0,6232003,86,26478486,9999914,200014,9799987,200013,0,0,50,230,1559550,9998241,1759,9999997,10000000,0,3,1557561,2000,2000,2000,100001555989,1549575,281,25659204,0,6216866,44,26404944,9999956,200656,9799194,200806,0,0,50,35,1555780,9997962,2038,9999525,10000000,0,475,1553707,2000,2000,2000,100001458644,1653388,99954,24696026,0,6225856,186,26449586,9999814,200014,9800734,199266,0,0,50,241,1558010,9998260,1740,9999829,10000000,0,171,1556029,2000,2000,2000
9200,10000000000045,999955,999955,12525100,20000,9999703336784,56750538,40238,4758,50,39255300,0,89939700,0,6164952,78501084,18801506,181198494,210640894,0,4421208,5578792,67605692,9999754461259,76424615,10006601,6936,50,39229600,92060300,92060300,0,6013657,78445328,9231202,190768798,190768798,0,3986343,6013657,72431671,100001579460,1574131,335,24887854,0,6309114,194,26801894,9999806,188219,9799896,200104,0,0,50,52,1578850,9997974,2026,9999810,9999813,187,190,1576772,2000,2000,2000,100001475010,1671028,100586,25899738,0,6294328,118,26740218,9999882,168492,9799042,200958,0,0,50,134,1574730,9998648,1352,9999710,9999710,290,290,1573244,2000,2000,2000,100001577511,1573057,299,24979148,0,6301162,28,26771328,9999972,200072,9801458,198542,0,0,50,50,1576860,9997974,2026,10000000,10000000,0,0,1574784,2000,2000,2000
9300,9999999999407,1000593,1000593,12600200,20000,9999690797853,67413690,9992352,7517,50,39718800,0,90940400,0,6213704,79422566,18782709,181217291,210639291,0,4367586,5632414,68421952,9999752460738,77501030,9994932,8053,50,39691000,93059600,93059600,0,5929898,79365894,9227662,190772338,190772338,0,4070102,5929898,73435996,100001597607,1590641,59,25194206,0,6381908,66,27106466,9999934,200234,9799782,200218,0,0,50,207,1597310,9997832,2168,9999563,10000000,0,437,1594935,2000,2000,2000,100001494633,1688679,99593,26124452,0,6368494,172,27055772,9999828,177428,9800886,199114,0,0,50,214,1593620,9998290,1710,9999820,10000000,0,180,1591696,2000,2000,2000,100001500855,1688573,95924,25281040,0,6378451,15140,27101740,9984860,184960,9803449,196551,0,0,50,198,1595980,9998441,1559,9999997,10000000,0,3,1594223,2000,2000,2000
9400,9999999999776,1000224,1000224,12672900,20000,9999687870906,68463733,9994913,3210,50,40180600,0,91900700,0,6099440,80354780,18804719,181195281,210595081,0,4485520,5514480,69411800,9999750795190,78244852,9983478,5300,50,40156500,94099300,94099300,0,6020513,80302400,9242442,190757558,190757558,0,3979487,6020513,74281887,100001616339,1608466,65,25417472,0,6458979,92,27429092,9999908,199575,9796501,203499,0,0,50,49,1615990,9998405,1595,9999130,9999667,333,870,1614346,2000,2000,2000,100001512784,1707932,100737,26387962,0,6444535,6782,27375882,9993218,193318,9799795,200205,0,0,50,35,1612800,9997825,2175,9999756,10000000,0,244,1610590,2000,2000,2000,100001615417,1611147,294,25585454,0,6453057,94,27417294,9999906,200006,9801653,198347,0,0,50,39,1614750,9998071,1929,10000000,10000000,0,0,1612782,2000,2000,2000
9500,9999999999172,1000828,1000828,12747600,20000,9999695696575,58757984,35190,3502,50,40643400,0,93020200,0,6377181,81279796,18839955,181160045,210575745,0,4210399,5789601,70001295,9999758755399,69360938,22266,5795,50,40619000,94979800,94979800,0,5943869,81226410,9242747,190757253,190757253,0,4056131,5943869,75282541,100001535356,1730568,100549,25778972,0,6533861,192,27757192,9999808,183800,9799119,200881,0,0,50,324,1635230,9998079,1921,9999791,9999792,208,209,1632985,2000,2000,2000,100001536028,1725876,97003,26727238,0,6523397,11618,27717718,9988382,188382,9801173,198827,0,0,50,238,1632270,9998423,1577,9999999,10000000,0,1,1630455,2000,2000,2000,100001634552,1629781,63,25828552,0,6529862,72,27742572,9999928,199863,9799418,200582,0,0,50,204,1633820,9998466,1534,9999834,9999835,165,166,1632082,2000,2000,2000
9600,9999999999192,1000808,1000808,12819800,20000,9999683263800,69306819,10012263,4799,50,41108400,0,94100200,0,6496803,82207202,18862221,181137779,210537279,0,4088877,5911123,70750879,9999746808561,80383986,9967246,6696,50,41081800,95899800,95899800,0,5866734,82150208,9242755,190757245,190757245,0,4133266,5866734,76283474,100001655129,1648615,247,26120650,0,6612382,50,28086550,9999950,199810,9798168,201832,0,0,50,55,1654640,9998014,1986,9999551,9999760,240,449,1652599,2000,2000,2000,100001552324,1747544,100311,26989014,0,6602077,54,28047654,9999946,200246,9799933,200067,0,0,50,201,1652050,9998227,1773,9999786,10000000,0,214,1650076,2000,2000,2000,100001552915,1747443,100656,26134230,0,6603663,1230,28051530,9998770,198596,9799087,200913,0,0,50,259,1652830,9997793,2207,9999726,9999726,274,274,1650364,2000,2000,2000
9700,9999999999608,1000392,1000392,12891300,20000,9999690490171,60193812,29720,5280,50,41574400,0,94940800,0,6468734,83138240,18914023,181085977,210495277,0,4115626,5884374,71651166,9999754751075,71518013,20509,8190,50,41544300,97059200,97059200,0,5787358,83072220,9241308,190758692,190758692,0,4212642,5787358,77284862,100001574146,1770153,100879,26300924,0,6690686,64,28423864,9999936,190109,9799874,200126,0,0,50,84,1674110,9998194,1806,9999772,9999773,227,228,1672220,2000,2000,2000,100001572361,1767647,100398,27229074,0,6682461,114,28389014,9999886,200086,9799149,200851,0,0,50,52,1672030,9998183,1817,9999781,10000000,0,219,1670161,2000,2000,2000,100001672992,1666067,3,26376842,0,6680866,462,28379562,9999538,199375,9800864,199136,0,0,50,224,1672200,9997654,2346,9999756,9999737,263,244,1669630,2000,2000,2000
9800,10000000000351,999649,999649,12968100,20000,9999677603640,71188172,9964136,3661,50,42037600,0,95880800,0,6345321,84067878,18938190,181061810,210460910,0,4239679,5760321,72645957,9999753315655,72030173,21613,8063,50,42004300,98119200,98119200,0,5991957,83992474,9238302,190761698,190761698,0,4008043,5991957,78000517,100001594093,1786755,99868,26504640,0,6766713,140,28742240,9999860,200060,9799487,200513,0,0,50,61,1693420,9997759,2241,9999602,10000000,0,398,1691118,2000,2000,2000,100001690984,1685841,511,27512492,0,6758850,312,28710212,9999688,199719,9797830,202170,0,0,50,150,1690980,9998510,1490,9999496,9999831,169,504,1689340,2000,2000,2000,100001591832,1786640,100689,26655612,0,6763029,32,28726532,9999968,200468,9799251,200749,0,0,50,149,1692200,9998275,1725,9999470,10000000,0,530,1690326,2000,2000,2000
9900,9999999999997,1000003,1000003,13038000,20000,9999684604321,62293119,29481,6619,50,42502400,200,97000500,0,6230452,84991562,18951702,181048298,210462498,0,4357338,5642662,73627600,9999751240757,73181856,26188,6884,50,42469600,98999500,98999500,0,5884882,84925432,9248045,190751955,190751955,0,4115118,5884882,79040550,100001712390,1708513,661,26945504,0,6843308,144,29073944,9999856,185369,9799452,200548,0,0,50,39,1712090,9998368,1632,9999813,9999813,187,187,1710419,2000,2000,2000,100001610053,1805483,100318,27756404,0,6832495,44,29028044,9999956,200056,9799865,200135,0,0,50,267,1709770,9998161,1839,9999868,10000000,0,132,1707664,2000,2000,2000,100001612408,1807532,100011,26916690,0,6839829,90,29060990,9999910,199910,9799921,200079,0,0,50,231,1711650,9998051,1949,10000000,10000000,0,0,1709470,2000,2000,2000
10000,10000000000614,999386,999386,13108500,20000,9999671734298,73268283,10017491,6189,50,42967400,0,98240500,0,6144815,85922422,18946903,181053097,210451897,0,4440885,5559115,74586607,9999749557677,73940745,11877,8278,50,42934100,99759500,99759500,0,5961388,85851644,9250066,190749934,190749934,0,4038612,5961388,79890256,100001630703,1824853,100915,27350426,0,6918852,86,29385486,9999914,200514,9798638,201362,0,0,50,72,1731330,9997940,2060,9999360,10000000,0,640,1729198,2000,2000,2000,100001730258,1723965,95,28118472,0,6911010,92,29358592,9999908,200065,9798870,201130,0,0,50,47,1729400,9997866,2134,9999757,9999757,243,243,1727219,2000,2000,2000,100001730920,1726688,99,27220082,0,6914941,3202,29381202,9996798,196998,9800189,199811,0,0,50,250,1730270,9998287,1713,9999999,10000000,0,1,1728307,2000,2000,2000
