Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
100,9999999999956.0,1001053,9999994327326.0,10073174,117,201.0,9289,22135,97134942,100001116330.0,0,200,2001,1999,0,5,0,7,80,5,0,2000,2000,201.0,100,9.999999999e-11,0.0010000518950503043,9.99999000001e-07,0.992450087148644,0.09090909090909091,0.999000999000999,0.75652480929813,0.9004689210917806,0.0009990004326907854,9.99999000001e-07,0.9997601090064675,0.9989133442221596,0.9997999694575428,0.9994505552931887,0.9999989786663834,0.9868362299718725,0.9854682011997811,0.9944211151435031,0.9999490011354452,0.9999490025449728,0.9999999499026508,6.191334605726501e-05,0.9999952664310464,0.9999999999999
110,10000000000111.0,1000876,9999983570684.0,20125894,123,200.0,15744,16596,96646573,100001368482.0,24,0,2000,2040,0,95,0,0,0,14,0,2000,0,200.0,110,9.999999999e-11,0.0009998752488604215,9.99999000001e-07,0.9956945652238495,0.09090909090909091,0.999000999000999,0.7567770152836523,0.9127210851578629,0.0009989993689834614,9.99999000001e-07,0.9997628569477223,0.9522991107745784,0.9998000291962373,0.9994500356763729,0.999999000001,0.9869222797512345,0.9856154580929084,0.9944277826119053,0.9999490025480725,0.999949001734549,0.9999999499033708,0.00044243226390962547,0.9999949903495104,0.9999999999999
120,10000000000208.0,1000767,9999993189176.0,10120306,119,200.0,22215,34050,96313845,100001186235.0,199437,3,0,0,2000,491,10,405,5,202,0,2000,1704,0.0,120,9.999999999e-11,0.0009997664667124077,9.99999000001e-07,0.992623940299943,0.09090909090909091,0.999000999000999,0.756830670287558,0.40105120142295586,0.0009989993216524707,9.99999000001e-07,0.9997719683939073,0.9523084108041102,0.9997998274471356,0.9994495158461623,0.9999989828643151,0.987353345704689,0.9860346426101154,0.9944292025365034,0.9999489991847536,0.9999490025488725,0.9999999499034213,6.808578146825341e-05,0.9999949903894805,0.9999999999999
130,10000000000159.0,1000866,9999992665163.0,10121034,112,200.0,12479,18975,96154211,100001563609.0,98198,11,0,1990,0,178,10,13,20,118,0,2000,404,400.0,130,9.999999999e-11,0.0009998652688478294,9.99999000001e-07,0.992767320206791,0.09090909090909091,0.999000999000999,0.7569146607395058,0.25146234371488196,0.0009989992690852575,9.99999000001e-07,0.9998056164408059,0.9523140724005883,0.9997998912926073,0.9994499203787075,0.999998999994,0.9874450547138375,0.9863652608827158,0.9944285494389109,0.999949001566255,0.9999490025438728,0.9999999499036673,7.296006307946744e-05,0.9999949904008839,0.9999999999999
140,9999999999985.0,1001039,9999992068776.0,83449,100,201.0,24559,37221,95669316,100001624520.0,13,0,0,0,0,382,0,0,0,382,0,2000,0,199.0,140,9.999999999e-11,0.0010000379230375605,9.99999000001e-07,0.9746800764357852,0.09090909090909091,0.999000999000999,0.7571194747919573,0.9202991839277059,0.0009990002169801221,9.99999000001e-07,0.9998112157835687,0.9523186221937041,0.9998000295961189,0.9994503426366755,0.999998999995,0.9875765180143131,0.9865425173315326,0.9944287734468321,0.9999489987088661,0.9999490025468727,0.999999949904182,7.38393747374785e-05,0.99999499044014,0.9999999999999
150,9999999999885.0,1001116,9999981603797.0,19975449,102,200.0,7314,46854,95300835,100001444040.0,0,10,0,0,0,36,0,0,468,36,996,2000,0,200.0,150,9.999999999e-11,0.0010001147691028147,9.99999000001e-07,0.9958842277722679,0.09090909090909091,0.999000999000999,0.7571601343368695,0.9225418948019597,0.0009990001513370736,9.99999000001e-07,0.9998263581398095,0.9523199326732954,0.999800029196234,0.9994495329969655,0.999998999999,0.9877918447257312,0.9868504570576084,0.9944311530240352,0.9999490025454726,0.9999490025428728,0.9999999499042969,0.0002785741848011734,0.9999949904748893,0.9999999999999
160,10000000001026.0,999976,9999990809551.0,10116911,102,200.0,15188,860,94798429,100001172340.0,99799,1,0,0,0,587,0,483,8,232,0,2000,128,400.0,160,9.999999999e-11,0.0009989770469285208,9.99999000001e-07,0.9932662703238271,0.09090909090909091,0.999000999000999,0.7572572282477786,0.23904785577804208,0.00099900009126388,9.99999000001e-07,0.9998277963843785,0.952323244214612,0.999799673032771,0.9994512656930751,0.9999989805062602,0.9880142631634611,0.9868455926160921,0.9944342461065503,0.9999490025448727,0.9999489989803535,0.9999999499044459,9.374741543959169e-05,0.9999949905280543,0.9999999999999
170,10000000001055.0,999938,9999980469772.0,20016824,101,200.0,3661,54,94735673,100001918850.0,98568,200,2010,0,40,0,0,0,0,338,0,2000,8,200.0,170,9.999999999e-11,0.000998939122811414,9.99999000001e-07,0.9959274144710204,0.09090909090909091,0.999000999000999,0.7574625873687723,0.9284670179413235,0.00099899905932349,9.99999000001e-07,0.9998430707415127,0.998950827242511,0.9997996907502257,0.9994503440885809,0.999998999997,0.9880050370477008,0.9871150304186995,0.994428770478249,0.9999489991541493,0.9999490025488725,0.9999999499050312,0.00046952323268456005,0.9999949905252252,0.9999999999999
180,9999999999999.0,1000973,9999989837436.0,80538,116,200.0,16847,33475,94428335,100002095960.0,99927,1,30,2000,2000,0,0,20,80,23,0,2000,0,0.0,180,9.999999999e-11,0.0009999720549722184,9.99999000001e-07,0.9796522322315153,0.09090909090909091,0.999000999000999,0.757591543540148,0.930554934239186,0.0009989999916895284,9.99999000001e-07,0.9998496536094335,0.952329840199041,0.9998000293961768,0.9994500964349303,0.999998999997,0.9880791907305019,0.9872517259397945,0.9944279273271048,0.9999489999969989,0.9999490025418728,0.9999999499052901,0.00028450624634981583,0.9999949905528087,0.9999999999999
190,9999999999915.0,1001062,9999989230536.0,78686,110,200.0,26667,40684,93956880,100001866200.0,99885,10,130,0,0,0,0,261,3,3,0,2000,1036,201.0,190,9.999999999e-11,0.0010000608770582902,9.99999000001e-07,0.9816536248401113,0.09090909090909091,0.999000999000999,0.7576346768302249,0.9328329046251402,0.0009989999258405919,9.99999000001e-07,0.9998627492559294,0.9523312177203401,0.9998000297960601,0.9994509429907582,0.9999989895243995,0.988241845708061,0.9874867822287259,0.9944321421196042,0.9999490025444727,0.9999490025488725,0.999999949905418,0.0002993963504737448,0.9999949906032429,0.9999999999999
200,9999999999965.0,1000993,9999988608551.0,10064844,118,201.0,16775,23513,93421859,100001679663.0,10,200,2000,2000,1997,80,10,0,235,433,984,2000,0,0.0,200,9.999999999e-11,0.0009999920149929363,9.99999000001e-07,0.9936145274098965,0.09090909090909091,0.999000999000999,0.7575548977938943,0.23013337401165943,0.0009989998621914536,9.99999000001e-07,0.9998680394261246,0.9989539187238244,0.9998000297960601,0.9994513759023687,0.999998999998,0.9883408686785785,0.9876329230522637,0.9944340202616262,0.9999490025495725,0.9999490025497725,0.9999999499057206,0.00011110874069157519,0.9999949906422598,0.9999999999999
210,10000000001137.0,999884,9999988068909.0,10064423,113,200.0,12813,1115,93110508,100001529090.0,13,200,2000,0,11,23,0,514,3,3,1005,2000,40,401.0,210,9.999999999e-11,0.0009988852306400465,9.99999000001e-07,0.9937917377590296,0.09090909090909091,0.999000999000999,0.757810424667305,0.9354076942111312,0.000998999817565051,9.99999000001e-07,0.9998648884728655,0.9989538095750113,0.9998000261969959,0.99945213996923,0.999998999594936,0.9884560759429296,0.9875959928171295,0.9944359582302567,0.9999490025445728,0.9999490025428728,0.9999999499058319,0.0003178277079081899,0.9999949906716209,0.9999999999999
220,10000000001015.0,999935,9999987591129.0,10114501,112,200.0,16845,19281,93057742,100002211323.0,99929,9,0,1,1,60,10,0,0,266,999,2000,96,0.0,220,9.999999999e-11,0.0009989361288020463,9.99999000001e-07,0.9937566043419696,0.09090909090909091,0.999000999000999,0.7579649646266112,0.9375561987728408,0.0009989997699056173,9.99999000001e-07,0.999876898971848,0.9523373966078502,0.999800029196234,0.9994505886995532,0.9999989990381758,0.9884462954217793,0.9877639681917412,0.9944301586756064,0.9999489998740647,0.9999490025428728,0.9999999499063617,0.000310889066736904,0.9999949906772772,0.9999999999999
230,10000000000837.0,1000151,9999987077787.0,10057861,109,200.0,21178,61,92803191,100002366704.0,0,0,1,1999,0,172,0,5,1,324,0,2000,20,400.0,230,9.999999999e-11,0.000999151697430663,9.99999000001e-07,0.9938450429237474,0.09090909090909091,0.999000999000999,0.7580904269369997,0.9401249379126234,0.0009989987177980808,9.99999000001e-07,0.9998781779415824,0.9523393436518404,0.9998000280565451,0.9994504223600846,0.999999000001,0.9885179956197739,0.987877483113686,0.994430403824637,0.9999489993044349,0.9999490025414728,0.9999999499065944,0.00012121675654354674,0.999994990701662,0.9999999999999
240,9999999999977.0,1001030,9999986714468.0,10070513,108,201.0,17342,30385,92466556,100002313922.0,3,28,2000,1999,1995,627,10,10,663,546,1001,2000,0,401.0,240,9.999999999e-11,0.0010000289410291615,9.99999000001e-07,0.9939643562644942,0.09090909090909091,0.999000999000999,0.7581448195748475,0.38268522247225945,0.0009989996745758717,9.99999000001e-07,0.999887700107179,0.9523415887685378,0.9998000283964549,0.9994512529487575,0.9999989995918335,0.9886083788875951,0.9880031477659044,0.9944326177981518,0.9999490025477725,0.999949001735851,0.9999999499066928,0.00032489210465482335,0.999994990725614,0.9999999999999
250,10000000001060.0,999994,9999986203103.0,10093310,113,200.0,10674,17230,92193031,100002476716.0,98370,200,4001,4003,1987,790,30,680,11,134,977,2000,20,400.0,250,9.999999999e-11,0.000998995010982987,9.99999000001e-07,0.9939927672918194,0.09090909090909091,0.999000999000999,0.7582371784896185,0.2237736821516429,0.0009989996268949814,9.99999000001e-07,0.9998801183615393,0.9989652315454574,0.9998000290762683,0.9994507926072516,0.999998999995,0.9886554137954657,0.9878768728799074,0.9944310764346029,0.9999490025500725,0.9999490009389619,0.9999999499070802,0.00012708629643584248,0.9999949907507671,0.9999999999999
260,10000000000111.0,1000879,9999975838895.0,20136871,92,201.0,17929,24,92183868,100002901430.0,6,0,10,20,0,0,0,1,950,949,0,2000,4,199.0,260,9.999999999e-11,0.0009998782428641605,9.99999000001e-07,0.9962586145866815,0.09090909090909091,0.999000999000999,0.7583228041976292,0.9547385537841913,0.0009989975932849253,9.99999000001e-07,0.9998929245162812,0.9523456402212843,0.9998000289962922,0.9994474273494095,0.999998999994,0.9886936852441036,0.9881080095869661,0.9944285999213723,0.9999489998389782,0.9999490025408728,0.9999999499072354,0.0005097315151014014,0.999994990752357,0.9999999999999
270,10000000000888.0,1000088,9999975210435.0,19949499,106,200.0,5700,74597,91770607,100002873322.0,16,0,1,1,1,0,10,77,0,33,0,2000,0,200.0,270,9.999999999e-11,0.0009990888232569266,9.99999000001e-07,0.9963138990665208,0.09090909090909091,0.999000999000999,0.7575786278426109,0.9553218057580687,0.000998999510655077,9.99999000001e-07,0.999896656347114,0.9523462387630066,0.9998000296361071,0.9994506308209127,0.9999989999951999,0.9887307031516105,0.9881808612861518,0.9944299909379725,0.9999490022146769,0.9999490025471727,0.9999999499074451,0.00033134069456800707,0.999994990785412,0.9999999999999
280,10000000000896.0,1000072,9999984539876.0,10106943,115,201.0,15957,37,91399812,100002710676.0,74,200,1980,0,2,248,1,443,3,242,1988,2000,0,199.0,280,9.999999999e-11,0.0009990728552115428,9.99999000001e-07,0.9943082370794563,0.09090909090909091,0.999000999000999,0.7585075969096684,0.2164806091357801,0.0009989994608347672,9.99999000001e-07,0.9998980356985177,0.9994663625426433,0.9998000299960005,0.9994509586023224,0.9999989999911999,0.9887838652163788,0.9882548652887533,0.9944331364254891,0.9999490025483725,0.9999490024908719,0.9999999499077296,0.00014666608919111553,0.9999949908169589,0.9999999999999
290,9999999999833.0,1001117,9999984206719.0,118051,119,200.0,15145,25171,91366773,100003126372.0,21,0,2000,2000,2011,0,11,17,20,0,0,2000,1500,399.0,290,9.999999999e-11,0.0010001157671035846,9.99999000001e-07,0.987215086606921,0.09090909090909091,0.999000999000999,0.7585706970779097,0.9476878926898957,0.0009989984245103482,9.99999000001e-07,0.9999049435169625,0.9523478060262061,0.9998000295961189,0.9994505471236103,0.9999989999911999,0.9888376252466573,0.9883327673060612,0.9944294805996376,0.9999490002285117,0.9999490025468727,0.999999949907845,0.0003415746832508613,0.9999949908324522,0.9999999999999
300,10000000001060.0,999967,9999983616250.0,70624,117,200.0,14496,50,90938905,100002661703.0,198556,200,0,0,1,368,0,10,0,368,0,2000,0,200.0,300,9.999999999e-11,0.000998968064901045,9.99999000001e-07,0.9880379112087643,0.09090909090909091,0.999000999000999,0.7585923691480566,0.004117112600810769,0.0009989983663607053,9.99999000001e-07,0.9999119945760497,0.9994677466791994,0.999800029196234,0.9994504391155242,0.9999989999991,0.9889105252517609,0.9884525820112823,0.9944335599100408,0.9999489988524354,0.9999490025428728,0.9999999499079135,0.00016500094103177746,0.9999949908577169,0.9999999999999
310,10000000001251.0,999717,9999983120400.0,54803,105,200.0,15957,353,90846640,100003266414.0,8,1,10,4010,0,0,20,3,0,342,0,2000,0,200.0,310,9.999999999e-11,0.0009987185640732803,9.99999000001e-07,0.9880245071276337,0.09090909090909091,0.999000999000999,0.7585974295476786,0.08980199907946888,0.000998999321095385,9.99999000001e-07,0.9999115875324982,0.95235038084642,0.9997999891922317,0.9994497117414097,0.9999989998789853,0.9889237468944733,0.9884650470938194,0.9944303619949839,0.9999490015280805,0.9999490025418728,0.9999999499082545,0.00035425700332205316,0.9999949908636238,0.9999999999999
320,10000000000310.0,1000681,9999982669026.0,9995651,111,200.0,3937,1231,90563542,100003570605.0,98849,200,2000,0,0,0,0,529,0,0,0,2000,0,200.0,320,9.999999999e-11,0.000999680638578906,9.99999000001e-07,0.9945864593598196,0.09090909090909091,0.999000999000999,0.7587915486690323,0.9511525155841755,0.0009989982862684695,9.99999000001e-07,0.9999147154194266,0.9989786837833806,0.9998000299960005,0.9994504448253952,0.999998999996,0.9889581013182698,0.9884190274424859,0.9944312122752291,0.9999490019488415,0.9999490025508724,0.9999999499084332,0.0003591585211938243,0.999994990894884,0.9999999999999
330,10000000000913.0,1000058,9999972286273.0,20004961,106,200.0,9681,17185,90400748,100003459670.0,8,200,0,0,0,0,0,0,281,287,987,2000,0,199.0,330,9.999999999e-11,0.0009990588831714133,9.99999000001e-07,0.9965292717575702,0.09090909090909091,0.999000999000999,0.7588261185767035,0.961379207553002,0.0009989972351485536,9.99999000001e-07,0.9999171241963534,0.9989786043043861,0.9997997418541664,0.9994500279484296,0.999999,0.9890071132681171,0.9885672525438499,0.994430874433543,0.9999490024871717,0.9999490025468727,0.9999999499086037,0.0005547589590140466,0.9999949909008957,0.9999999999999
340,9999999999691.0,1001326,9999981545837.0,10121633,107,200.0,19074,26162,90086426,100003467619.0,99259,0,10,10,20,32,0,30,1,32,0,2000,0,200.0,340,9.999999999e-11,0.0010003243492206924,9.99999000001e-07,0.9948026252771305,0.09090909090909091,0.999000999000999,0.758923562822366,0.2176843864577086,0.0009989991662605095,9.99999000001e-07,0.9999204133982771,0.9523528474299265,0.9998000293961768,0.9994510892337541,0.999998999994,0.9890341479557013,0.988614646088202,0.9944317359462018,0.999949002234889,0.9999490025508724,0.9999999499087666,0.00037491007613983646,0.9999949909344387,0.9999999999999
350,9999999999670.0,1001346,9999981103240.0,10060434,106,200.0,3528,5399,89752590,100003589032.0,6,9,90,1,2009,60,10,60,0,30,1003,2000,632,200.0,350,9.999999999e-11,0.0010003443092273323,9.99999000001e-07,0.9948713556494325,0.09090909090909091,0.999000999000999,0.7590125649690042,0.9529816615049843,0.0009989981159110536,9.99999000001e-07,0.9999208675010978,0.9523533830719507,0.999799999595878,0.9994508958893679,0.99999899626208,0.9890556992721516,0.9886292283652883,0.9944299866397214,0.9999490022450949,0.9999490025471727,0.9999999499091031,0.0001838935191548381,0.9999949909597341,0.9999999999999
360,9999999999595.0,1001411,9999980610947.0,10050487,111,201.0,6146,30,89420827,100003801260.0,0,9,90,4000,2,46,0,1,0,93,984,2000,1732,199.0,360,9.999999999e-11,0.0010004091792434047,9.99999000001e-07,0.9948995952165752,0.09090909090909091,0.999000999000999,0.7590964610069281,0.9540136599215321,0.0009989980740518138,9.99999000001e-07,0.9999230792307,0.9523544182680999,0.9997998166657777,0.9994505585672845,0.9999989999561981,0.9890827539977323,0.9886732464372452,0.994429774602134,0.9999490016170497,0.9999490025508724,0.9999999499093648,0.0001870480990234078,0.9999949909890651,0.9999999999999
370,9999999999451.0,1001517,9999980271436.0,10083786,103,200.0,3852,25771,89293289,100003939323.0,100356,0,2001,2002,0,20,20,0,0,949,0,2000,404,399.0,370,9.999999999e-11,0.001000514967251543,9.99999000001e-07,0.9948994347043483,0.09090909090909091,0.999000999000999,0.7578780267510965,0.505456208705414,0.0009989990389722128,9.99999000001e-07,0.999925277054003,0.9523555524601518,0.9998000298560423,0.9994506437959916,0.9999989999982,0.9891018207733628,0.9886994393475993,0.9944300363731842,0.9999489922441529,0.9999490019485411,0.9999999499095891,0.00018574875905676342,0.9999949909954642,0.9999999999999
380,10000000000384.0,1000636,9999979865942.0,10130845,100,200.0,15721,60,89257489,100004744040.0,42,0,0,2,2,975,0,814,10,409,0,2000,220,200.0,380,9.999999999e-11,0.0009996357285031734,9.99999000001e-07,0.9949493788872421,0.09090909090909091,0.999000999000999,0.7590295436649577,0.19922888339942135,0.0009989989985073828,9.99999000001e-07,0.9999260711331728,0.9523563483117862,0.999800029196234,0.999448383138126,0.9999989665569563,0.9891205512814163,0.9887276188257801,0.9944277577465761,0.9999490025461726,0.9999489968508595,0.9999999499098067,0.0003706433981734003,0.9999949909988107,0.9999999999999
390,10000000000370.0,1000600,9999979360539.0,64603,110,201.0,19149,41,89175462,100004758492.0,0,200,2001,2000,0,446,11,0,294,366,0,2000,120,199.0,390,9.999999999e-11,0.00099959980043968,9.99999000001e-07,0.9899447878355261,0.09090909090909091,0.999000999000999,0.759356226913942,0.9562197363158816,0.0009989989416518503,9.99999000001e-07,0.9999274161898334,0.9989781879152073,0.9997996015356886,0.9994482921384589,0.9999989999940999,0.9891450998853907,0.9887191852727357,0.9944249753549176,0.9999490018262853,0.9999490025432727,0.9999999499100939,0.00018824701689203378,0.9999949910027495,0.9999999999999
400,10000000000574.0,1000434,9999968854903.0,19967381,116,200.0,10651,34877,88806570,100004577974.0,13,9,0,1,1,176,10,0,0,176,2000,2000,264,0.0,400,9.999999999e-11,0.0009994341321134732,9.99999000001e-07,0.996718356166847,0.09090909090909091,0.999000999000999,0.7593335924658157,0.9565117358080065,0.0009989968944528831,9.99999000001e-07,0.9999306142106399,0.9523570668953272,0.9998000292162285,0.9994502580461072,0.9999989973470806,0.9891792983561473,0.9887939624989663,0.9944274603494687,0.9999490007829439,0.9999490025428728,0.9999999499334309,0.0005790614602253385,0.9999949910388973,0.9999999999999
410,9999999999766.0,1001230,9999978320776.0,10035729,123,200.0,3242,81,88430191,100004757009.0,97923,0,1980,1980,0,79,0,8,0,254,0,2000,2000,200.0,410,9.999999999e-11,0.0010002285411777167,9.99999000001e-07,0.9951727314939541,0.09090909090909091,0.999000999000999,0.7591786005271579,0.9571318348916623,0.000998997837951948,9.99999000001e-07,0.9999323524574966,0.9523576977759679,0.9998000299960005,0.9994498397423763,0.9999989741443338,0.989197555205175,0.9888408766407079,0.9944168829590482,0.999949000496266,0.9999490025394728,0.9999999499102616,0.00039403893459555284,0.9999960235931212,0.9999999999999
420,10000000000558.0,1000430,9999978025113.0,10049634,104,201.0,4040,37,88691366,100004894949.0,76,200,0,0,11,0,0,0,691,0,978,2000,1,401.0,420,9.999999999e-11,0.000999430140104935,9.99999000001e-07,0.9952599059906635,0.09090909090909091,0.999000999000999,0.7585368717409419,0.9582208298268643,0.0009989978159440857,9.99999000001e-07,0.9999347300067567,0.9989765463008494,0.9997993343971516,0.9994502328731739,0.9999989999921,0.9892316607459053,0.9888812656856582,0.9944283239389898,0.9999490025505724,0.9999489955931539,0.9999999499102974,0.00039979636411362706,0.9999949910481639,0.9999999999999
430,10000000000609.0,1000409,9999977593911.0,10078353,107,201.0,25897,21178,88560098,100004738960.0,94,200,2000,1990,0,68,10,67,0,8,978,2000,0,400.0,430,9.999999999e-11,0.000999409182059585,9.99999000001e-07,0.9954083878560491,0.09090909090909091,0.999000999000999,0.7593790988553313,0.9586909774328991,0.000998997766578566,9.99999000001e-07,0.9999374302112218,0.9989771406640849,0.9998000273967127,0.9994507370538632,0.999998999996,0.9892694513416277,0.9889283152719642,0.9944313587477471,0.9999490004286882,0.9999490025418728,0.9999999499101511,0.00041892153985463284,0.999994991058719,0.9999999999999
440,9999999999659.0,1001407,9999976999823.0,10004249,116,200.0,23484,35850,88212577,100004703700.0,58,0,0,0,0,7,0,220,7,7,1002,2000,868,200.0,440,9.999999999e-11,0.0010004051872426589,9.99999000001e-07,0.99547371406972,0.09090909090909091,0.999000999000999,0.7594430375750411,0.3611524627072303,0.000998997714973128,9.99999000001e-07,0.9999392405973913,0.9523597581556624,0.9998000229976102,0.9994510779316633,0.999999000001,0.9892895437231998,0.9889608517908086,0.9944327247206766,0.9999490025418728,0.9999490025508724,0.9999999499103198,0.0004277365154468903,0.9999949910837268,0.9999999999999
450,9999999999447.0,1001541,9999976512382.0,79774,108,200.0,17084,25950,87797735,100004468903.0,100083,0,0,0,2001,102,11,11,102,102,0,2000,65,200.0,450,9.999999999e-11,0.0010005389192502753,9.99999000001e-07,0.9919672237022167,0.09090909090909091,0.999000999000999,0.7595184446511287,0.318434861557395,0.0009989986531988436,9.99999000001e-07,0.9999409202835614,0.9523598373373051,0.9998000299960005,0.9994514296780403,0.9999989999910999,0.9893080083455141,0.9889877518316202,0.9944342168009963,0.9999490025470726,0.9999490025508724,0.9999999499103652,0.0002466271847386145,0.9999949911174724,0.9999999999999
460,9999999999581.0,1001377,9999966152341.0,19996319,103,200.0,16219,30527,87648433,100004521929.0,100013,200,2000,2001,1989,1,0,10,396,376,979,2000,244,400.0,460,9.999999999e-11,0.0010003752472360484,9.99999000001e-07,0.9969337913881055,0.09090909090909091,0.999000999000999,0.7595447930324598,0.3149319361084139,0.0009989986152449894,9.99999000001e-07,0.9999425596015934,0.9989789178120723,0.9998000296161131,0.9994518824966588,0.9999989977539666,0.9893297707830042,0.9890169470777076,0.9944332841207247,0.9999490000813165,0.9999490023471416,0.9999999499105647,0.0002508317620065657,0.9999949911313519,0.9999999999999
470,10000000000622.0,1000353,9999975561244.0,10060088,110,200.0,25676,39130,87496319,100004814820.0,0,200,1990,1990,0,27,0,433,1,247,976,2000,1728,400.0,470,9.999999999e-11,0.000999353293934353,9.99999000001e-07,0.9956536871857833,0.09090909090909091,0.999000999000999,0.7595983031936612,0.37046192747679474,0.000998998561728675,9.99999000001e-07,0.9999413503839497,0.9989767836269373,0.9998000227976419,0.9994517556974909,0.999998999998,0.989321573227905,0.9890336550749836,0.9944350798797584,0.9999490025508724,0.9999490019531464,0.999999949910749,0.0002594226845473991,0.9999949911500778,0.9999999999999
480,9999999999577.0,1001468,9999965191616.0,20104672,107,202.0,3786,8020,87316434,100004946096.0,100483,0,1,1999,1997,60,10,439,61,61,1,2000,1756,201.0,480,9.999999999e-11,0.0010004660652505658,9.99999000001e-07,0.9969909365806183,0.09090909090909091,0.999000999000999,0.7596136319586092,0.22771090198957034,0.0009989985277686288,9.99999000001e-07,0.9999428260206098,0.9523613999052506,0.9998000290762683,0.9994515905887713,0.999999000001,0.9893556967851562,0.9890516305926329,0.9944337188405872,0.9999490025411728,0.9999490025418728,0.9999999499108689,0.0002604949027731391,0.9999949911574797,0.9999999999999
490,10000000000624.0,1000329,9999964708870.0,20010767,119,200.0,3739,23383,87028668,100004943540.0,8,7,70,1,1999,145,10,11,82,145,994,2000,1212,400.0,490,9.999999999e-11,0.0009993293418787679,9.99999000001e-07,0.997016136643516,0.09090909090909091,0.999000999000999,0.7596093969521258,0.9705140254439496,0.0009989964791121762,9.99999000001e-07,0.9999450404441875,0.9523616456814427,0.9998000267968579,0.9994513029993614,0.999998999998,0.9893732185590938,0.989078989861951,0.9944334836818566,0.9999490024844715,0.9999490025488725,0.9999999499111102,0.0006543578217233453,0.9999949911827273,0.9999999999999
500,10000000000807.0,1000193,9999964244939.0,19998562,111,201.0,5015,1579,86795910,100004857050.0,107,0,0,1,2000,0,0,0,1,0,995,2000,120,0.0,500,9.999999999e-11,0.0009991936135420904,9.99999000001e-07,0.997052365956784,0.09090909090909091,0.999000999000999,0.7597198589494227,0.970712324944302,0.000998998423297575,9.99999000001e-07,0.9999469515917891,0.9523619617300593,0.9998000299960005,0.999452155080236,0.999998998994991,0.9893955630055629,0.9891056669392561,0.9944356629961539,0.9999490017854268,0.9999490025411728,0.9999999499110732,0.0006676291454781042,0.999994991198212,0.9999999999999
510,10000000000895.0,1000060,9999963628615.0,20087262,111,200.0,5775,36,86349211,100004407128.0,100038,20,211,1,0,504,10,490,417,504,0,2000,60,400.0,510,9.999999999e-11,0.0009990608791771703,9.99999000001e-07,0.9971086909569394,0.09090909090909091,0.999000999000999,0.7597269193565032,0.22058309601287637,0.0009989983701953321,9.99999000001e-07,0.9999488296889326,0.9523621744542438,0.9998000206379322,0.9994532341789945,0.99999899939984,0.989413555537336,0.9891114788487697,0.9944403784482596,0.9999490016765541,0.9999490025475726,0.9999999499109882,0.0006956507299835858,0.9999949912328212,0.9999999999999
520,9999999999843.0,1001147,9999973245050.0,85256,113,200.0,2917,272,86260327,100004660838.0,100388,0,0,3,1987,9,0,465,44,44,1005,2000,1868,200.0,520,9.999999999e-11,0.0010001457071257482,9.99999000001e-07,0.9932921543158681,0.09090909090909091,0.999000999000999,0.7597442936106732,0.04211559965228524,0.0009989983374720113,9.99999000001e-07,0.9999503019133913,0.9523626533531724,0.9998000208579123,0.9994531289681293,0.999998999997,0.9894354388702146,0.9891384555440387,0.9944413835488806,0.9999490025434727,0.9999490025497725,0.9999999499111042,0.0003039670266937211,0.9999949912397107,0.9999999999999
530,9999999999777.0,1001229,9999973030405.0,88413,97,200.0,15854,4364,86420747,100004964940.0,34,200,4000,4000,0,240,0,199,43,240,959,2000,788,0.0,530,9.999999999e-11,0.001000227543177172,9.99999000001e-07,0.9933683946309196,0.09090909090909091,0.999000999000999,0.7598011262943327,0.9624484408991758,0.0009989973096785195,9.99999000001e-07,0.9999506979056569,0.9989613321618566,0.9998000261969959,0.9994528279072762,0.999998999999,0.989440935716283,0.9891733565697355,0.9944386243325638,0.9999490025444727,0.9999490025428728,0.9999999499112214,0.0003052100592842354,0.9999949912267232,0.9999999999999
