Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
19810,10000000000213,999787,999787,103000,20000,9999408355910,591231314,1662,3856,1000,197987000,20100,396160000,0,177959309,395966288,69595994,130404006,118862406,0,0,9999961,39,199657349,100203123506,4,768861274,329000,252111700,0,73398320,6080,935612800,9993920,31535520,0,0,9999780,220,0,0,50,200,18349630,10000000,0,9999820,10000000,0,180,18349580,2000,2000,2000,2000,1000,1000
19820,10000000000259,999741,999741,103000,20000,9999408070470,591090314,3294,11958,1000,198087000,20000,396360000,0,178067045,396150084,69583494,130416506,119294706,0,0,9999965,35,199727549,100203552823,100427,769070607,187000,252244800,0,73414520,30,936101200,9999970,31121770,0,0,9999780,220,0,0,1860,200,18355490,10000000,0,9999970,10000000,0,30,18353630,2000,2000,2000,2000,1000,1000
19830,10000000000628,999372,999372,116000,20000,9999397698015,601346091,10012721,8950,1000,198174000,20000,396560000,0,178133000,396330100,69350576,130649424,119421224,0,0,9993970,6030,199831770,100203570110,0,769521020,12600,252410700,0,73461320,30,936371200,9999970,31228170,0,0,9939780,60220,0,0,0,200,18365330,10000000,0,9999870,10000000,0,130,18365330,2000,2000,2000,2000,1000,1000
19840,10000000000644,999356,999356,104000,20000,9999407413162,591572493,51637,3843,1000,198286000,20000,396760000,0,178231607,396564314,69517825,130482175,119487675,0,0,9975663,24337,199959377,100203961410,2100,769779120,800,252516450,0,73493320,3230,936992800,9996770,30991270,0,0,9999980,20,0,0,0,200,18373330,10000000,0,9999870,10000000,0,130,18373330,2000,2000,2000,2000,1000,1000
19850,10000000000759,999241,999241,114000,20000,9999406982535,591991271,1619,3152,1000,198376000,20000,396960000,0,178233259,396745696,69261576,130738424,119513424,0,0,9979711,20289,200125207,100203758292,0,770234747,12600,252677400,0,73542946,39,937233200,9999961,31224961,0,0,9996854,3146,0,0,1,200,18387230,9998010,1990,9999961,10000000,0,39,18385239,2000,2000,2000,2000,1000,1000
19860,10000000000580,999420,999420,101000,20000,9999396501980,602383991,9998709,11574,1000,198489000,20100,397160000,0,178223699,396954852,68979751,131020249,119609249,0,0,9999981,19,200335933,100203600140,0,770601580,10400,252847250,0,73573280,18,937423600,9999982,31410980,0,0,9999920,80,0,0,1900,200,18395220,10000000,0,9999880,9999998,2,120,18393320,2000,2000,2000,2000,1000,1000
19870,10000000000500,999500,999500,100000,20200,9999396216597,602687075,10003521,4756,1000,198590000,19800,397359800,0,178308983,397170488,68980592,131019408,119602608,0,0,9999937,63,200455225,100203695560,0,770991920,9800,252975800,0,73617120,80,937888800,9999920,31414720,0,0,9993880,6120,0,0,2000,200,18406280,10000000,0,9997920,9998000,2000,2080,18404280,2000,2000,2000,2000,1000,1000
19880,10000000000468,999532,999532,107000,20000,9999405771826,593112497,3333,9694,1000,198683000,20000,397560000,0,178332238,397346612,68754763,131245237,119631937,0,0,9995402,4598,200598114,100203441789,100033,771553070,2000,253132450,0,73665037,2060,938164400,9997940,31609241,0,0,9991963,8037,0,0,0,200,18416260,9999999,1,9997941,9998001,1999,2059,18416259,2000,2000,2000,2000,1000,1000
19890,10000000000319,999681,999681,110000,20100,9999395616025,603382348,9798564,3075,1000,198780000,0,397759900,0,178382633,397553850,68679823,131320177,119527877,0,0,9999917,83,200744967,100203443749,1,771941701,25800,253289900,0,73705000,49,938556800,9999951,31792250,0,0,10000000,0,0,0,0,200,18426250,10000000,0,9999950,9999999,1,50,18426250,2000,2000,2000,2000,1000,1000
19900,10000000000282,999718,999718,114000,20000,9999405233878,593550788,3216,9281,1000,198876000,0,397960000,0,178542094,397733438,68740426,131259574,119746974,0,0,9999966,34,200759704,100203772002,100778,772214438,0,253405550,0,73726560,2040,939121200,9997960,31510560,0,0,9977040,22960,0,0,0,200,18431640,10000000,0,9999960,10000000,0,40,18431640,2000,2000,2000,2000,1000,1000
19910,10000000000332,999668,999668,108000,20000,9999394956360,603757456,9997070,4808,1000,198982000,0,398160000,0,178622582,397954384,68533066,131466934,119828134,0,0,9999968,32,200889852,100204084996,122,772391070,2800,253532550,0,73761068,228090,939599200,9771910,31408034,0,0,9991932,8068,0,0,1680,200,18441950,9999996,4,9997134,9997324,2676,2866,18440266,2000,2000,2000,2000,1000,1000
19920,10000000000330,999670,999670,91000,20000,9999394647568,603909262,9989072,5304,1000,199099000,20100,398360000,0,178680705,398187392,68753130,131246870,119995170,0,0,9999195,805,201054687,100204233083,100319,772702516,600,253645100,0,73807997,450,940032400,9999550,31249201,0,0,9999903,97,0,0,0,200,18452000,9999999,1,9997801,9997951,2049,2199,18451999,2000,2000,2000,2000,1000,1000
19930,10000000000231,999769,999769,98000,20000,9999404279287,594274178,3234,6304,1000,199192000,20000,398560000,0,178740793,398371392,68579195,131420805,120012305,0,0,9959037,40963,201164829,100204131937,100053,773130433,23400,253792900,0,73863080,8370,940352400,9991630,31400130,0,0,9999920,80,0,0,0,200,18465770,10000000,0,9999830,10000000,0,170,18465770,2000,2000,2000,2000,1000,1000
19940,10000000000185,999815,999815,116000,20000,9999393923230,604693974,9998266,7720,1000,199274000,20000,398760000,0,178813586,398532560,68541684,131458316,119956616,0,0,9980594,19406,201245154,100204241040,0,773517580,12200,253921500,0,73895280,19,940821200,9999981,31501680,0,0,9999920,80,0,0,0,200,18473820,10000000,0,9999980,9999999,1,20,18473820,2000,2000,2000,2000,1000,1000
19950,10000000000274,999726,999726,110000,20000,9999403643899,594978457,1601,14218,1000,199380000,20100,398960000,0,178908932,398731564,68577976,131422024,119960824,0,0,9999988,12,201339452,100204398920,2100,773896630,6200,254043000,0,73932630,50,941333600,9999950,31461150,0,0,9986070,13930,0,0,0,200,18483180,9999970,30,9999850,10000000,0,150,18483150,2000,2000,2000,2000,1000,1000
19960,10000000000507,999493,999493,106000,20000,9999393529992,605132273,10041831,3339,1000,199484000,20000,399160000,0,179089729,398961322,68893565,131106435,119932135,0,0,9978771,21229,201377193,100204885603,99,774125196,77400,254122700,0,73977597,1999,942097600,9998001,31172301,0,0,9999903,97,0,0,0,200,18494400,9999999,1,9999801,10000000,0,199,18494399,2000,2000,2000,2000,1000,1000
19970,10000000000288,999712,999712,104000,20000,9999393174098,605372101,10017675,17333,1000,199586000,20000,399360000,0,179146112,399137334,68798649,131201351,120058251,0,0,9991538,8462,201486772,100205003450,2100,774513200,1000,254262900,0,74009800,5240,942510800,9994760,31137850,0,0,9999900,100,0,0,2000,200,18504450,10000000,0,9999950,9999990,10,50,18502450,2000,2000,2000,2000,1000,1000
19980,10000000000011,999989,999989,107000,20100,9999402872535,595690654,1572,11438,1000,199683000,0,399559900,0,179217584,399343124,68572139,131427861,120051161,0,0,9978166,21834,201611190,100204744118,100436,774584630,451400,254422100,0,74057394,49,942749600,9999951,31374652,0,0,9993906,6094,0,0,0,200,18514350,9999998,2,9999852,9998001,1999,148,18514348,2000,2000,2000,2000,1000,1000
19990,9999999999906,1000094,1000094,107000,20000,9999402533949,596229482,2460,16843,1000,199783000,0,399760000,0,179288599,399532314,68597351,131402649,119858749,0,0,9973021,26979,201721535,100204757352,14,775547425,2000,254566550,0,74088710,170,943262400,9999830,31541823,0,0,9994190,5810,0,0,1,200,18522180,9999998,2,9998023,9998093,1907,1977,18522177,2000,2000,2000,2000,1000,1000
20000,9999999999746,1000254,1000254,108000,20000,9999392264207,606523128,9995316,7096,1000,199882000,0,399960000,0,179370044,399749808,68528935,131471065,119848265,0,0,9999856,144,201844164,100205032600,0,775898200,3200,254673450,0,74136399,217700,943864800,9782300,31405100,0,0,9997601,2399,0,0,1,200,18535600,9998001,1999,10000000,10000000,0,0,18533600,2000,2000,2000,2000,1000,1000
