Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
37000,8381710,633967,360000000,2160000000,10000,60000,9985223452625,84267088,117677210,1383,351618290,1000,516,4127808,703233814,2407156513,17592843487,19611225787,9974731652,25268348,4013966,100876565921,2266597200,218539,7565398,495207600,19887586400,112980331,1072629831,1042527539,489924826,3692196900,510075174,999998646,1354,99920,844972681,155027319,1390032719,336995400,9961,347527140,999988001,11999,999793020,206980,347505180,1000,1000,1000,1000,1000,1000,1000,100877185938,2267362100,140654,7652659,494595700,19894841800,126728336,1086735686,1042690969,491480119,3693702300,508519881,999975683,24317,87164,845457195,154542805,1390254005,336956100,3,347564900,999998139,1861,999784364,215636,347563036,1000,1000,1000,1000,1000,1000,1000
38000,8498210,624470,370000000,2220000000,10000,60000,9985002057926,86086874,119687340,2279,361501790,1000,62899,4145144,722999022,2387175100,17612824900,19631203800,9974681396,25318604,4136718,100898755289,2327990900,169546,8020289,511762600,20423041800,117363754,1102805004,1071959448,489990520,3782258400,510009480,999982665,17335,17245,837716797,162283203,1429279003,346778300,9802,357330140,999999217,783,999788845,211155,357319555,1000,1000,1000,1000,1000,1000,1000,100899328059,2328786400,168636,7640418,511723600,20430575200,130694977,1116507627,1072130627,491484045,3783682200,508515955,999985510,14490,97465,838191638,161808362,1429507162,346765400,9463,357387020,999998978,1022,999784565,215435,357376535,1000,1000,1000,1000,1000,1000,1000
39000,8615610,631245,380000000,2280000000,10000,60000,9984788071584,82393705,116137541,11097,371384390,1000,5287,4122350,742746586,2369083989,17630916011,19649281011,9974637890,25362110,4259376,100920925218,2389444600,176164,8003158,528890300,20958934800,121155316,1132408166,1101415488,490026063,3872253300,509973937,999999357,643,9494,830438306,169561694,1468550594,356577900,10324,367155600,999989830,10170,999803794,196206,367135106,1000,1000,1000,1000,1000,1000,1000,100921410577,2390212100,225406,8063963,528462000,20966281000,135339252,1146955302,1101597158,491585100,3873745800,508414900,999997261,2739,10961,830908703,169091297,1468796197,356547200,10180,367209260,999999959,41,999780961,219039,367199039,1000,1000,1000,1000,1000,1000,1000
40000,8728600,640910,390000000,2340000000,10000,60000,9984572075768,82486969,116407366,2285,381271400,1000,5267,4124467,762538230,2352760737,17647239263,19665554863,9974587113,25412887,4383043,100943021286,2450906800,153609,8064531,546052300,21494814400,124869283,1161931833,1130958107,490050413,3962215500,509949587,999997478,2522,10665,823036758,176963242,1507941842,366364800,9343,376999980,999993098,6902,999797965,202035,376983735,1000,1000,1000,1000,1000,1000,1000,100943704959,2451664300,143104,7607115,545932900,21502203000,139992340,1177421990,1131038892,491517987,3963666900,508482013,999998708,1292,101521,823633829,176366171,1508042971,366377500,6,377030740,999973345,26655,999800921,199079,377004079,1000,1000,1000,1000,1000,1000,1000
41000,8843200,631714,400000000,2400000000,10000,60000,9984354274510,85911642,119962359,2309,391156800,1000,502,4130135,782308982,2337972952,17662027048,19680299948,9974585705,25414295,4506287,100965124996,2512374600,182251,7598403,563707100,22030863600,130494593,1193376743,1160458981,489978032,4052116500,510021968,999989881,10119,92849,815706868,184293132,1547278332,376168800,9841,386830120,999999072,928,999790949,209051,386819351,1000,1000,1000,1000,1000,1000,1000,100965857306,2513114000,144402,7830271,562842200,22038145600,142746191,1205991041,1160501765,491628296,4053743100,508371704,999994632,5368,12436,816314371,183685629,1547331429,376219600,3,386842440,999987227,12773,999794636,205364,386829664,1000,1000,1000,1000,1000,1000,1000
42000,8953290,621730,410000000,2460000000,10000,60000,9984141900002,85309414,119483215,10163,401046710,1000,5824,4117807,802073094,2324574016,17675425984,19693631984,9974574533,25425467,4630527,100987300935,2573812500,163213,7906365,580457800,22566701800,134936939,1223629239,1189921568,490106058,4142204700,509893942,999998874,1126,12616,808449448,191550552,1586562052,385945200,9800,396650400,999999884,116,999787416,212584,396640484,1000,1000,1000,1000,1000,1000,1000,100987943014,2574552100,169583,7993726,579927000,22573906600,146693057,1235743207,1189990482,491650035,4143717000,508349965,999996734,3266,20899,808923217,191076783,1586653383,386071900,9680,396674360,999998221,1779,999788899,211101,396662901,1000,1000,1000,1000,1000,1000,1000
43000,9061770,633333,420000000,2520000000,10000,60000,9983929822148,85709600,120070423,1296,410938230,1000,565,4136455,821873868,2312482148,17687517852,19705657652,9974529725,25470275,4754093,101009414386,2635255600,151614,8118892,597459300,23102472000,138491200,1252988750,1219440738,490132349,4232191500,509867651,999994549,5451,15500,801060762,198939238,1625917438,395756400,2,406487340,999989362,10638,999783800,216200,406476700,1000,1000,1000,1000,1000,1000,1000,101010106701,2636005700,200341,7966853,597084500,23109881000,151510502,1266377352,1219447746,491688308,4233734400,508311692,999998022,1978,16614,801644968,198355032,1625923632,395893100,6,406495980,999979912,20088,999796114,203886,406475886,1000,1000,1000,1000,1000,1000,1000
44000,9169760,634689,430000000,2580000000,10000,60000,9983719576654,85420288,119859801,1313,420830240,1000,57514,4139759,841657854,2301537942,17698462058,19716533058,9974578021,25421979,4877775,101031591378,2696747900,125801,7704099,615060100,23638670200,143586059,1283909459,1248932331,490079288,4322121900,509920712,999980481,19519,83793,793683862,206316138,1665242538,405619300,10343,416322260,999998290,1710,999790893,209107,416310207,1000,1000,1000,1000,1000,1000,1000,101032295769,2697470100,151931,7909591,614263700,23645877000,154714788,1295398338,1248921800,491716303,4323735300,508283697,999981903,18097,12000,794296700,205703300,1665228600,405738800,9860,416318060,999998600,1400,999796200,203800,416306800,1000,1000,1000,1000,1000,1000,1000
45000,9275660,635871,440000000,2640000000,10000,60000,9983510239137,85267454,119915966,2441,430724340,1000,57651,4146914,861443798,2291623591,17708376409,19726349109,9974499806,25500194,5001404,101053622060,2758219400,212922,7913815,632096600,24174758800,147025042,1313170042,1278458247,490212769,4412183700,509787231,999992563,7437,15294,786356747,213643253,1704610253,415393600,5,426154240,999997771,2229,999777394,222606,426152006,1000,1000,1000,1000,1000,1000,1000,101054520483,2758913700,150637,7559496,631669700,24181796200,159638386,1326136436,1278358559,491682263,4413681900,508317737,999993203,6797,102740,787062681,212937319,1704467219,415548600,1,426141240,999967421,32579,999808940,191060,426108660,1000,1000,1000,1000,1000,1000,1000
46000,9381510,625578,450000000,2700000000,10000,60000,9983300477567,86458076,121241231,11254,440618490,1000,5235,4128783,881214472,2282631443,17717368557,19735244557,9974471717,25528283,5126089,101075813344,2819689800,140791,7587713,649528300,24710785200,151196011,1343158861,1307975187,490178294,4502121300,509821706,999972239,27761,74945,779018258,220981742,1743966042,425177300,3,435993480,999997378,2622,999773245,226755,435990855,1000,1000,1000,1000,1000,1000,1000,101076635747,2820366800,151544,8037693,648377700,24717711200,163899226,1356210326,1307847226,491830607,4503783300,508169393,999991704,8296,4097,779702271,220297729,1743792529,425382800,9500,435966120,999988683,11317,999799297,200703,435945303,1000,1000,1000,1000,1000,1000,1000
47000,9486710,619575,460000000,2760000000,10000,60000,9983094267254,85025267,119916307,10976,450513290,1000,62056,4122412,901004628,2274575721,17725424279,19743203179,9974482208,25517792,5250836,101097989719,2881182000,151738,7998779,666345100,25246905600,155134007,1372917857,1337451860,490316296,4592211000,509683704,999998415,1585,10619,771641559,228358441,1783260941,435050900,2,445833700,999975383,24617,999805219,194781,445809081,1000,1000,1000,1000,1000,1000,1000,101098765042,2881843000,161819,7991115,665603000,25253808400,168267862,1386400512,1337357303,491884463,4593791400,508115537,999994250,5750,2387,772365384,227634616,1783137116,435185100,3,445797680,999982136,17864,999797887,202113,445779813,1000,1000,1000,1000,1000,1000,1000
48000,9590740,634113,470000000,2820000000,10000,60000,9982886183491,86228103,121310112,2503,460409260,1000,6181,4127995,920813514,2267291794,17732708206,19750386906,9974421345,25578655,5375359,101120027016,2942667500,207214,7664983,683943300,25783083800,159634589,1403243889,1366987539,490281685,4682141400,509718315,999977995,22005,78310,764272671,235727329,1822649329,444847700,9781,455673740,999997831,2169,999787110,212890,455661790,1000,1000,1000,1000,1000,1000,1000,101120836037,2943322500,216685,7582501,683267600,25789944200,172159617,1416115817,1366867270,491832507,4683699000,508167493,999993981,6019,100774,765003004,234996996,1822487496,445011800,9602,455636420,999993408,6592,999789874,210126,455620226,1000,1000,1000,1000,1000,1000,1000
49000,9694040,625917,480000000,2880000000,10000,60000,9982680528813,85668933,120896465,11137,470305960,1000,5787,4122086,940589646,2260651246,17739348754,19756898854,9974394534,25605466,5499980,101142266836,3004120200,178940,8011664,700651400,26319050000,164050750,1433476350,1396422736,490436408,4772262300,509563592,999986800,13200,4292,757010756,242989244,1861891544,454679900,9760,465494880,999983688,16312,999800192,199808,465468808,1000,1000,1000,1000,1000,1000,1000,101143048124,3004803900,142104,7906875,700045600,26326039800,176114946,1445891946,1396382547,491985234,4773806700,508014766,999995610,4390,6376,757662329,242337671,1861837471,454804300,1,465472700,999982225,17775,999794976,205024,465454924,1000,1000,1000,1000,1000,1000,1000
50000,9795610,632244,490000000,2940000000,10000,60000,9982473691868,86940096,122322552,10021,480204390,1000,5813,4122218,960388738,2254669464,17745330536,19762764036,9974365262,25634738,5625500,101164321358,3065598500,214541,7598922,718356800,26855169800,167667155,1462915455,1425962654,490390833,4862154900,509609167,999988766,11234,106533,749589879,250410121,1901283221,464521600,9540,475331060,999999047,953,999781333,218667,475320567,1000,1000,1000,1000,1000,1000,1000,101165066584,3066283400,204384,7923433,717324400,26862141200,180848088,1476446488,1425927845,492032366,4863793800,507967634,999993722,6278,19256,750266511,249733489,1901236789,464606900,3,475309960,999998987,1013,999777656,222344,475308944,1000,1000,1000,1000,1000,1000,1000
51000,9897260,638031,500000000,3000000000,10000,60000,9982269834991,85835768,121403145,1446,490102740,1000,5356,4139889,980202588,2249304259,17750695741,19768009141,9974324311,25675689,5751799,101186494527,3127086200,223672,7599407,735508400,27391341200,171204324,1492277374,1455448848,490462869,4952188200,509537131,999998102,1898,108233,742278785,257721215,1940591815,474335400,6,485162920,999980053,19947,999797133,202867,485142967,1000,1000,1000,1000,1000,1000,1000,101187335668,3127786400,149824,7418488,734906900,27398468800,185648239,1507079239,1455399648,492003746,4953758700,507996254,999986310,13690,96164,742972416,257027584,1940525484,474439700,4,485147980,999977860,22140,999798564,201436,485125836,1000,1000,1000,1000,1000,1000,1000
52000,9997620,622832,510000000,3060000000,10000,60000,9982067196111,83983909,119647600,11137,500002380,1000,56739,4112205,999982486,2244399220,17755600780,19772780680,9974326555,25673445,5878041,101208612478,3188574800,222905,7635682,752684200,27927511200,175307401,1522205001,1484973078,490536035,5042212500,509463965,999997796,2204,99961,734912283,265087717,1979960017,484143300,10060,495009260,999987739,12261,999792661,207339,494986939,1000,1000,1000,1000,1000,1000,1000,101209417906,3189272800,203863,7494174,752096100,27934620800,189860728,1537115428,1484898854,492080300,5043776100,507919700,999999323,677,100923,735596569,264403431,1979861731,484287700,9880,494982980,999989777,10223,999800523,199477,494962877,1000,1000,1000,1000,1000,1000,1000
53000,10094360,639095,520000000,3120000000,10000,60000,9981861629077,85551637,121345431,11037,509905640,1000,63800,4116888,1019789206,2239987214,17760012786,19777046886,9974327252,25672748,6004158,101230751211,3250076200,182375,7529567,770012400,28463843600,180096719,1552827419,1514531314,490600778,5132243100,509399222,999972240,27760,83962,727485848,272514152,2019374252,493986500,2,504845440,999997500,2500,999771862,228138,504842938,1000,1000,1000,1000,1000,1000,1000,101231615849,3250742900,130584,7703125,769049000,28470589000,193400736,1566469686,1514408432,492148948,5133801900,507851052,999998559,1441,103011,728201179,271798821,2019205921,494125800,9266,504822720,999984035,15965,999807511,192489,504797489,1000,1000,1000,1000,1000,1000,1000
54000,10192500,635341,530000000,3180000000,10000,60000,9981656972416,86648305,122600872,10218,519807500,1000,5568,4113203,1039594564,2236019121,17763980879,19780875479,9974290697,25709303,6130061,101252929907,3311587700,154812,7891551,786862100,29000125000,182646070,1581205420,1544046232,490757897,5222352900,509242103,999981770,18230,6073,720090741,279909259,2058724559,503834400,2,514689580,999988749,11251,999790673,209327,514678327,1000,1000,1000,1000,1000,1000,1000,101253720568,3312249700,138039,7772352,786181500,29006982600,199248471,1598153671,1543953462,492302938,5223899700,507697062,999995607,4393,15869,720845907,279154093,2058604393,503920800,10120,514661720,999999331,669,999788369,211631,514650931,1000,1000,1000,1000,1000,1000,1000
55000,10288690,637175,540000000,3240000000,10000,60000,9981455713597,84726850,120880668,2408,529711310,1000,466,4117614,1059417804,2232415147,17767584853,19784311253,9974219426,25780574,6255630,101274997218,3373092600,203718,7957999,804041600,29536372400,186758321,1611145021,1573585433,490835980,5312376600,509164020,999978092,21908,8112,712740579,287259421,2098109921,513603700,3,524536460,999988031,11969,999794712,205288,524524488,1000,1000,1000,1000,1000,1000,1000,101275784633,3373751100,186751,7938507,803349900,29543207000,203485788,1628217338,1573493184,492386396,5313922500,507613604,999997824,2176,19028,713406444,286593556,2097990756,513777900,10060,524508100,999999532,468,999790428,209572,524497572,1000,1000,1000,1000,1000,1000,1000
56000,10384570,633902,550000000,3300000000,10000,60000,9981255904777,81657437,117949470,10135,539615430,1000,5769,4113943,1079210590,2229115014,17770884986,19787444186,9974204097,25795903,6382187,101297209586,3434565600,164111,7532134,821563500,30072500800,189850199,1640060799,1603058382,490844162,5402322600,509155838,999998961,1039,108399,705438017,294561983,2137407883,523430900,10160,534369540,999990121,9879,999794899,205101,534349501,1000,1000,1000,1000,1000,1000,1000,101297980192,3435228300,183164,7744887,820678700,30079311800,208746080,1659299530,1602964555,492383762,5403897900,507616238,999996914,3086,100352,706104497,293895503,2137279403,523601600,10061,534344920,999979989,20011,999806552,193448,534314848,1000,1000,1000,1000,1000,1000,1000
57000,10479840,622215,560000000,3360000000,10000,60000,9981050650906,84378719,120878242,11328,549520160,1000,5710,4121959,1099017664,2226145625,17773854375,19790230375,9974131421,25868579,6508985,101319330487,3496051200,164956,7800310,838553400,30608592000,193198684,1669229284,1632592735,490938490,5492361300,509061510,999997571,2429,103181,698026146,301973854,2176781654,533263400,3,544214900,999974022,25978,999801081,198919,544188919,1000,1000,1000,1000,1000,1000,1000,101320093322,3496726500,224402,7926713,837655400,30615632200,213756591,1690142791,1632475599,492558511,5494016400,507441489,999996919,3081,18308,698814109,301185891,2176627491,533376700,5,544171820,999980077,19923,999802208,197792,544151892,1000,1000,1000,1000,1000,1000,1000
58000,10574910,624696,570000000,3420000000,10000,60000,9980851413019,81377052,118026509,10025,559425090,1000,511,4135127,1118830130,2223493371,17776506629,19792714929,9974121613,25878387,6635943,101341424310,3557589100,184367,7575126,856050700,31145197400,195870198,1697746398,1662156398,491041970,5582399100,508958030,999995629,4371,82759,690618461,309381539,2216204639,543092600,4,554059920,999988325,11675,999788459,211541,554048241,1000,1000,1000,1000,1000,1000,1000,101342274826,3558197000,186778,7922549,854789100,31151774800,219417095,1721628395,1661963399,492638054,5584068600,507361946,999984422,15578,8968,691474269,308525731,2215950731,543223200,10405,553999140,999998597,1403,999787068,212932,553987332,1000,1000,1000,1000,1000,1000,1000
