Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
534000,5331015660,1275804,10660000000,63960000000,20000,120000,9864063764703,82449804,120079870,2131,5328984340,1000,11634,2097348,10657964418,2630806207,17369193793,21857216593,9984589872,15410128,20122590,110630619649,24810972300,344,3541587007,4009600,219749454200,10650294712,21283264062,10635328814,3956271,39286010100,996043729,999993102,6898,85931,999519417,480583,14180435383,3540950300,4,3545115680,999990893,9107,999927031,72969,3545106569,1000,1000,1000,1000,1000,1000,1000,110630314093,24810342700,306,3541689025,3823100,219743763000,10718718926,21351411276,10635084392,3946997,39285029400,996053003,999998430,1570,21133,999525041,474959,14180108159,3540793500,2,3545036860,999986909,13091,999934233,65767,3545023767,1000,1000,1000,1000,1000,1000,1000,110631292721,24813537900,334,3542450079,3632600,219771308600,10690022674,21324037224,10636743790,3952500,39289807800,996047500,999999285,715,5185,999509595,490405,14182322805,3540687900,6180,3545591940,999993255,6745,999929785,70215,3545579015,1000,1000,1000,1000,1000,1000,1000
535000,5341015890,1261661,10680000000,64080000000,20000,120000,9863825030316,81674522,119409999,10134,5338984110,1000,1098,2087125,10677947952,2630708638,17369291362,21857491562,9984512595,15487405,20160947,110650578722,24857568900,314,3548436257,3813600,220162090600,10672059621,21324994171,10655305215,3964908,39359260800,996035092,999999420,580,10512,999528297,471703,14207068903,3547572100,1,3551777840,999985849,14151,999936112,63888,3551763688,1000,1000,1000,1000,1000,1000,1000,110650245664,24856868600,641,3548173652,4009500,220155858000,10737441318,21390073868,10655032486,3833918,39358094100,996166082,999993953,6047,83735,999503449,496551,14206705751,3547452400,4,3551685960,999987309,12691,999930235,69765,3551673265,1000,1000,1000,1000,1000,1000,1000,110651057468,24859998100,110894,3548788611,4045100,220182779400,10709745252,21363669202,10656682491,3811951,39362703900,996188049,999998605,1395,86754,999513263,486737,14208909337,3547275100,7281,3552236080,999998047,1953,999923354,76646,3552226846,1000,1000,1000,1000,1000,1000,1000
536000,5351015990,1276538,10700000000,64200000000,20000,120000,9863584029243,83215026,120963955,2223,5348984010,1000,959,2101755,10697963574,2630789569,17369210431,21857281831,9984552545,15447455,20199719,110670483344,24904116900,653,3555156454,3786500,220574353000,10692189596,21365072046,10675288400,3937458,39432403800,996062542,999985357,14643,8199,999491499,508501,14233715701,3554205700,2,3558433800,999993503,6497,999924699,75301,3558427301,1000,1000,1000,1000,1000,1000,1000,110670139220,24903491600,110766,3555106740,3834700,220568867200,10756302774,21428920524,10674987576,3946871,39431429700,996053129,999999233,767,18562,999505586,494414,14233316414,3554157400,6360,3558336260,999998938,1062,999927262,72738,3558328838,1000,1000,1000,1000,1000,1000,1000,110671141670,24906619500,310,3555518708,3887300,220595720600,10730824833,21404729933,10676671518,3919747,39436005000,996080253,999980407,19593,62760,999486342,513658,14235561258,3553953300,2,3558892040,999997702,2298,999919560,80440,3558889740,1000,1000,1000,1000,1000,1000,1000
537000,5361016110,1250989,10720000000,64320000000,20000,120000,9863344748801,83000198,120760118,10239,5358983890,1000,11403,2094218,10717947302,2630895599,17369104401,21857246801,9984572622,15427378,20238324,110690406375,24950732400,111127,3561779441,3890900,220987300000,10714868633,21407733333,10695226588,3895857,39505646400,996104143,999999791,209,88134,999525446,474554,14260297554,3560903400,4,3565084660,999986310,13690,999932034,67966,3565070966,1000,1000,1000,1000,1000,1000,1000,110690168632,24949997100,635,3561515228,3959300,220980731000,10774677790,21467223840,10694926802,3876290,39504456900,996123710,999999279,721,82589,999510087,489913,14259901413,3560775600,6400,3564983980,999997031,2969,999930389,69611,3564974611,1000,1000,1000,1000,1000,1000,1000,110690990091,24953198900,110951,3562126545,4044000,221008270600,10749913385,21443780435,10696635488,3823651,39509163300,996176349,999986465,13535,76614,999486526,513474,14262180174,3560602600,4,3565546120,999998570,1430,999920114,79886,3565544686,1000,1000,1000,1000,1000,1000,1000
538000,5371016240,1266318,10740000000,64440000000,20000,120000,9863105721481,82563598,120340968,11113,5368983760,1000,942,2082976,10737945294,2631010479,17368989521,21857068821,9984582344,15417656,20276738,110710367840,24997337000,110213,3568501020,3835400,221400042800,10734662765,21447498315,10715200618,3873303,39578880300,996126697,999999754,246,79151,999518533,481467,14286931967,3567554700,6820,3571744740,999993429,6571,999934551,65449,3571731349,1000,1000,1000,1000,1000,1000,1000,110710146243,24996536700,303,3568455036,3651200,221392986200,10792661201,21505155751,10714850975,3921810,39577682700,996078190,999990492,9508,21382,999522807,477193,14286465493,3567453200,6801,3571628740,999992579,7421,999933082,66918,3571614518,1000,1000,1000,1000,1000,1000,1000,110710993025,24999831100,110884,3568904873,3902700,221421251800,10772229324,21486078674,10716609292,3931563,39582454500,996068437,999999866,134,83603,999515411,484589,14288807889,3567243000,2,3572212100,999986499,13501,999933803,66197,3572198597,1000,1000,1000,1000,1000,1000,1000
539000,5381016390,1267575,10760000000,64560000000,20000,120000,9862864948748,83855249,121683381,1280,5378983610,1000,126730,2104272,10757964660,2631076397,17368923603,21856980903,9984591208,15408792,20315068,110730402193,25044025700,110821,3575306267,3664100,221813609800,10756792041,21489639441,10735191644,4038166,39652311300,995961834,999999704,296,9538,999550294,449706,14313585906,3574227700,6720,3578409840,999991142,8858,999936638,63362,3578394262,1000,1000,1000,1000,1000,1000,1000,110729982864,25043125000,110997,3575125214,3778800,221805653200,10811850341,21544313041,10734834164,3946033,39650877900,996053967,999984720,15280,9787,999486123,513877,14313111677,3574128000,2,3578279140,999998375,1625,999922087,77913,3578277513,1000,1000,1000,1000,1000,1000,1000,110730890599,25046337600,110778,3575467878,4015400,221833175200,10790871963,21524653213,10736564419,3859678,39655518600,996140322,999998237,1763,62159,999483840,516160,14315418460,3573885100,3,3578856340,999997704,2296,999921059,78941,3578854041,1000,1000,1000,1000,1000,1000,1000
540000,5391016580,1291874,10780000000,64680000000,20000,120000,9862625922134,83379289,121240215,11238,5388983420,1000,85,2078662,10777944364,2630980423,17369019577,21857012077,9984571498,15428502,20353762,110750316684,25090513100,111058,3581686574,3932400,222225311000,10776944228,21529712028,10755120310,3887846,39725279100,996112154,999998860,1140,81814,999546804,453196,14340156596,3580854700,6982,3585054720,999988548,11452,999941214,58786,3585036286,1000,1000,1000,1000,1000,1000,1000,110749948336,25089725100,111442,3581536364,4026100,222218359800,10830878936,21583310786,10754805068,3945466,39724029900,996054534,999997492,2508,80826,999491358,508642,14339740042,3580770900,7260,3584942380,999999854,146,999926426,73574,3584934974,1000,1000,1000,1000,1000,1000,1000,110750989034,25092944900,576,3582244743,3767400,222245977000,10811929777,21565685227,10756529697,3986431,39728815500,996013569,999999201,799,20670,999503273,496727,14342037127,3580536500,3,3585514840,999992593,7407,999926570,73430,3585507430,1000,1000,1000,1000,1000,1000,1000
541000,5401016760,1246737,10800000000,64800000000,20000,120000,9862383495558,86321394,124274670,11106,5398983240,1000,11674,2092608,10797944268,2631020452,17368979548,21857111548,9984531532,15468468,20392200,110770210271,25137058600,110948,3588619109,3693000,222637544400,10796179461,21568893661,10775108594,3948728,39798469800,996051272,999992801,7199,18473,999508579,491421,14366811321,3587478300,6600,3591709740,999999587,413,999927473,72527,3591702727,1000,1000,1000,1000,1000,1000,1000,110769918948,25136239500,111101,3588571528,3614300,222630406200,10851661554,21624032004,10774721770,3937271,39797244900,996062729,999988054,11946,5183,999505813,494187,14366292387,3587444100,4,3591580540,999990081,9919,999927983,72017,3591570617,1000,1000,1000,1000,1000,1000,1000,110770809968,25139493100,111003,3589112552,3658000,222658235000,10832112874,21605815924,10776486226,3912606,39801973800,996087394,999997363,2637,23957,999509631,490369,14368648269,3587161200,7040,3592169180,999999903,97,999924957,75043,3592162043,1000,1000,1000,1000,1000,1000,1000
542000,5411016910,1261364,10820000000,64920000000,20000,120000,9862147783917,82557924,120518973,10133,5408983090,1000,1131,2087835,10817945914,2631065541,17368934459,21857032859,9984557505,15442495,20430719,110790263406,25183659000,299,3595036873,3864500,223050272400,10816408830,21609093480,10795107469,3944953,39871656600,996055047,999998488,1512,17835,999468666,531334,14393476334,3594134600,1,3598369740,999999126,874,999920835,79165,3598368865,1000,1000,1000,1000,1000,1000,1000,110790005996,25182823600,301,3595012083,3720900,223043058400,10873906290,21666244490,10794680441,3979219,39870443700,996020781,999998018,1982,12099,999500358,499642,14392904142,3594124700,1,3598233040,999990662,9338,999923499,76501,3598223701,1000,1000,1000,1000,1000,1000,1000,110790796946,25186084200,110693,3595409011,4002500,223070882800,10849729885,21643399535,10796446351,3853682,39875102100,996146318,999999195,805,89513,999523762,476238,14395257238,3593813400,3,3598824580,999986310,13690,999934013,65987,3598810887,1000,1000,1000,1000,1000,1000,1000
543000,5421017100,1267601,10840000000,65040000000,20000,120000,9861909036167,81843373,119840473,10247,5418982900,1000,85,2090494,10837945306,2631169840,17368830160,21856884560,9984562806,15437194,20469412,110810312139,25230281000,615,3601556118,3940300,223463274000,10837480331,21650149831,10815044841,3912564,39944918400,996087436,999999082,918,80618,999530877,469123,14420053923,3600812200,3,3605026680,999982405,17595,999932918,67082,3605009082,1000,1000,1000,1000,1000,1000,1000,110809848215,25229392400,110315,3601876964,3596300,223455473600,10893213127,21705506177,10814632559,3959588,39943630800,996040412,999998898,1102,9310,999523451,476549,14419508749,3600747600,6221,3604886400,999996011,3989,999930110,69890,3604876190,1000,1000,1000,1000,1000,1000,1000,110810754977,25232639400,111080,3602047960,4013900,223483255600,10869452756,21683076306,10816393679,3898971,39948269100,996101029,999999190,810,81719,999521540,478460,14421854360,3600478900,3,3605472320,999988364,11636,999931619,68381,3605460681,1000,1000,1000,1000,1000,1000,1000
544000,5431017290,1255126,10860000000,65160000000,20000,120000,9861668008879,83397522,121367551,11156,5428982710,1000,1027,2086921,10857943108,2631375801,17368624199,21856744499,9984624959,15375041,20508067,110830151983,25276852000,111121,3608458657,3807300,223875771200,10858704219,21691333419,10834996364,3898211,40018144500,996101789,999999779,221,14368,999516804,483196,14446661796,3607486200,6140,3611671640,999999932,68,999928168,71832,3611665432,1000,1000,1000,1000,1000,1000,1000,110829831314,25276021900,111253,3608081686,4062400,223868481400,10910442442,21742719792,10834616822,3907094,40016798400,996092906,999996083,3917,86089,999515467,484533,14446154533,3607417500,6900,3611548300,999996311,3689,999929489,70511,3611537711,1000,1000,1000,1000,1000,1000,1000,110830716408,25279230800,111540,3609003250,3737000,223895964000,10891096736,21724690636,10836368746,3952837,40021566600,996047163,999998753,1247,15716,999499470,500530,14448489030,3607156300,2,3612128180,999992106,7894,999922716,77284,3612120284,1000,1000,1000,1000,1000,1000,1000
545000,5441017480,1258360,10880000000,65280000000,20000,120000,9861427968060,83986164,122073882,1170,5438982520,1000,125859,2102618,10877962700,2631369124,17368630876,21856684476,9984561582,15438418,20546682,110850188353,25323319600,300,3615272966,3519000,224287346400,10878745375,21731289575,10854913257,3915667,40091227200,996084333,999996118,3882,3951,999521094,478906,14473213506,3614122600,1,3618312760,999987490,12510,999930951,69049,3618300249,1000,1000,1000,1000,1000,1000,1000,110849906410,25322698300,608,3614648650,4079000,224281833400,10928540150,21780817450,10854649508,3948888,40090117200,996051112,999993494,6506,90006,999496598,503402,14472865702,3614048600,6520,3618223640,999999074,926,999927506,72494,3618216194,1000,1000,1000,1000,1000,1000,1000,110850766089,25325793600,619,3615490709,3803700,224308343200,10912961506,21766508756,10856329526,3944076,40094709600,996055924,999987212,12788,20636,999483210,516790,14475105790,3613806400,2,3618777000,999999266,734,999922836,77164,3618776264,1000,1000,1000,1000,1000,1000,1000
546000,5451017710,1260115,10900000000,65400000000,20000,120000,9861186875968,85573876,123606338,11171,5448982290,1000,82,2087524,10897942238,2631402944,17368597056,21856656056,9984640236,15359764,20585174,110870086282,25369972100,110657,3621461438,4095600,224700556200,10899835058,21772373308,10874887834,3919640,40164409200,996080360,999999353,647,80813,999528179,471821,14499848021,3620804700,7100,3624974560,999992727,7273,999935413,64587,3624960187,1000,1000,1000,1000,1000,1000,1000,110869801251,25369282200,110469,3621699524,3762000,224694474800,10949712888,21821957288,10874591655,3962742,40163416200,996037258,999998682,1318,12040,999521885,478115,14499451015,3620722500,5,3624872940,999986425,13575,999934040,65960,3624859360,1000,1000,1000,1000,1000,1000,1000,110870755655,25372319300,607,3621858722,4044900,224720440200,10930921607,21804409207,10876235329,3882455,40167768600,996117545,999999709,291,81054,999519025,480975,14501641975,3620470100,3,3625422040,999984609,15391,999937454,62546,3625406646,1000,1000,1000,1000,1000,1000,1000
547000,5461017870,1268526,10920000000,65520000000,20000,120000,9860948598453,84345554,122465849,11198,5458982130,1000,944,2078731,10917941864,2631372807,17368627193,21856693193,9984582169,15417831,20623733,110890151893,25416546700,319,3628335106,3783400,225113091800,10917617873,21810117773,10894849291,3931023,40237680300,996068977,999999327,673,9304,999505613,494387,14526465487,3627481800,6901,3631623800,999999297,703,999930704,69296,3631616196,1000,1000,1000,1000,1000,1000,1000,110889683224,25415827900,111095,3628017915,4138400,225106684600,10971618364,21863807664,10894586573,3858598,40236448500,996141402,999987971,12029,79473,999484500,515500,14526115000,3627329800,1,3631529720,999998708,1292,999920873,79127,3631528427,1000,1000,1000,1000,1000,1000,1000,110890558656,25418905900,111546,3628527964,4172600,225133024600,10951354293,21844805093,10896234272,3949924,40240931400,996050076,999998758,1242,91734,999496862,503138,14528311738,3627088700,6540,3632085880,999998126,1874,999926834,73166,3632077466,1000,1000,1000,1000,1000,1000,1000
548000,5471018030,1231170,10940000000,65640000000,20000,120000,9860712972322,80502940,118684720,1284,5468981970,1000,123848,2106408,10937961372,2631556662,17368443338,21856577338,9984586992,15413008,20662364,110910117538,25463095200,592,3634967900,3800400,225525427200,10935876428,21848328728,10914796098,3905796,40310843400,996094204,999995106,4894,3710,999503412,496588,14553058588,3634152000,2,3638271120,999991372,8628,999928110,71890,3638262490,1000,1000,1000,1000,1000,1000,1000,110909677441,25462430400,111118,3635120498,3669200,225519422400,10991434038,21903594138,10914540713,3946927,40309779300,996053073,999998780,1220,17953,999507040,492960,14552718260,3633984700,1,3638185620,999991928,8072,999932653,67347,3638177547,1000,1000,1000,1000,1000,1000,1000,110910515277,25465462800,110583,3635406142,3952200,225545415200,10973316516,21886722116,10916193419,3897490,40314147600,996102510,999998610,1390,86620,999488101,511899,14554922199,3633749300,1,3638735860,999992921,7079,999922820,77180,3638728780,1000,1000,1000,1000,1000,1000,1000
549000,5481018120,1245402,10960000000,65760000000,20000,120000,9860471929992,82044503,120199674,11063,5478981880,1000,883,2075737,10957941634,2631607495,17368392505,21856460205,9984621023,15378977,20700457,110930056269,25509685700,352,3641606751,3812900,225938042600,10957177437,21889594387,10934778886,3908507,40384036200,996091493,999998714,1286,11807,999513621,486379,14579704979,3640763500,6220,3644932920,999999393,607,999925707,74293,3644926093,1000,1000,1000,1000,1000,1000,1000,110929661684,25508992500,111263,3641608895,3799700,225931849000,11010733464,21942849964,10934482541,3975456,40382932200,996024544,999999805,195,10949,999544508,455492,14579302892,3640626100,1,3644841840,999978512,21488,999939149,60851,3644820351,1000,1000,1000,1000,1000,1000,1000,110930673897,25512122600,325,3642021503,3859500,225958768400,10992901664,21926309364,10936144872,4006265,40387534500,995993735,999994639,5361,12474,999510002,489998,14581525598,3640472600,7260,3645390680,999997306,2694,999926474,73526,3645380726,1000,1000,1000,1000,1000,1000,1000
550000,5491018270,1245621,10980000000,65880000000,20000,120000,9860231711538,82796425,121019869,11201,5488981730,1000,1006,2083986,10977941058,2631633163,17368366837,21856415037,9984599334,15400666,20738792,110949972497,25556168200,314,3648333483,3727300,226349727600,10973420569,21925757519,10954709666,3950853,40457090100,996049147,999987590,12410,16637,999514471,485529,14606277029,3647388100,0,3651574940,999992423,7577,999926937,73063,3651567363,1000,1000,1000,1000,1000,1000,1000,110949553151,25555545600,110880,3648379606,3727400,226344112800,11036192226,21988256076,10954472423,3954716,40456074000,996045284,999998593,1407,19777,999499854,500146,14605960646,3647249300,3,3651495980,999992246,7754,999929677,70323,3651488223,1000,1000,1000,1000,1000,1000,1000,110950572852,25558770400,111076,3648882468,3771700,226371967200,11011338128,21964739778,10956127608,3981219,40460868000,996018781,999997995,2005,12776,999504268,495732,14608167732,3647164200,0,3652047360,999992764,7236,999926976,73024,3652040124,1000,1000,1000,1000,1000,1000,1000
551000,5501018440,1245550,11000000000,66000000000,20000,120000,9859991414574,83622175,121956335,1266,5498981560,1000,68,2103672,10997960588,2631669749,17368330251,21856390651,9984547168,15452832,20777656,110969927781,25602757800,352,3654931338,3782600,226762320400,10990828508,21963128808,10974683537,3962374,40530271500,996037626,999999385,615,12611,999520974,479026,14632908026,3654014400,1,3658234560,999989930,10070,999932711,67289,3658224489,1000,1000,1000,1000,1000,1000,1000,110969664615,25602154500,624,3654531903,4094500,226756949000,11053327923,22025367923,10974428032,3908729,40529236800,996091271,999999242,758,84913,999525081,474919,14632566619,3653913800,2,3658150860,999987729,12271,999935913,64087,3658138587,1000,1000,1000,1000,1000,1000,1000,110970615209,25605278000,296,3655714671,3471100,226783896800,11036923851,22010257651,10976062570,3963795,40534014900,996036205,999998630,1370,4435,999508365,491635,14634746935,3653801900,0,3658693840,999990525,9475,999926035,73965,3658684365,1000,1000,1000,1000,1000,1000,1000
552000,5511018630,1255469,11020000000,66120000000,20000,120000,9859751656105,83903302,122219460,11117,5508981370,1000,11487,2080452,11017940506,2631675707,17368324293,21856354093,9984580528,15419472,20816234,110989759230,25649295600,111724,3661779467,3699500,227174512000,11008603953,22000849003,10994624861,3966225,40603419300,996033775,999991243,8757,9618,999517157,482843,14659498243,3660669200,6303,3664884400,999995285,4715,999932118,67882,3664873382,1000,1000,1000,1000,1000,1000,1000,110989538034,25648792900,111554,3661615201,3790900,227170029800,11074383947,22066411697,10994421123,4011014,40602597900,995988986,999997110,2890,22696,999521973,478027,14659223427,3660572700,5,3664816520,999985789,14211,999935096,64904,3664802304,1000,1000,1000,1000,1000,1000,1000,110990488780,25651832900,110753,3661956719,3966300,227196232200,11058186944,22051472344,10995991077,3868648,40607058000,996131352,999998859,1141,79211,999530634,469366,14661315166,3660462900,1,3665342900,999981190,18810,999938011,61989,3665324089,1000,1000,1000,1000,1000,1000,1000
553000,5521018870,1288625,11040000000,66240000000,20000,120000,9859512728413,83353773,121739932,10137,5518981130,1000,104,2079873,11037941986,2631799186,17368200814,21856266414,9984548307,15451693,20854593,111009743582,25695959900,111256,3668193258,3956700,227587805400,11028095261,22040338111,11014632488,3915646,40676673900,996084354,999999392,608,90046,999512358,487642,14686176442,3667322700,6480,3671551060,999999374,626,999930246,69754,3671543954,1000,1000,1000,1000,1000,1000,1000,111009415206,25695230200,111079,3668376534,3663400,227581309200,11096471035,22108399085,11014334690,3913688,40675590300,996086312,999998983,1017,6095,999525505,474495,14685778295,3667178200,6880,3671454360,999996125,3875,999930495,69505,3671443605,1000,1000,1000,1000,1000,1000,1000,111010443157,25698461800,110779,3668650043,3964700,227609222000,11076705425,22089974075,11015985076,3918521,40680326700,996081479,999993233,6767,82012,999498136,501864,14687979864,3667134800,6600,3672002100,999999288,712,999929712,70288,3671994788,1000,1000,1000,1000,1000,1000,1000
554000,5531019060,1245700,11060000000,66360000000,20000,120000,9859274520178,82082252,120437592,2156,5528980940,1000,11565,2099572,11057957568,2631874630,17368125370,21856168870,9984637248,15362752,20893016,111029759406,25742576200,110798,3674957012,3846900,228000743600,11049271085,22081495535,11034593022,3952053,40749985500,996047947,999999621,379,12168,999513446,486554,14712786254,3674021900,2,3678206560,999986674,13326,999934068,65932,3678193232,1000,1000,1000,1000,1000,1000,1000,111029365331,25741769500,111092,3674907029,3792700,227993527800,11117137593,22149011893,11034276978,3935568,40748702400,996064432,999996009,3991,6641,999512063,487937,14712368037,3673847600,5840,3678100700,999996199,3801,999929841,70159,3678091059,1000,1000,1000,1000,1000,1000,1000,111030447106,25745086600,111128,3675524954,3747900,228022238800,11094981207,22128235307,11035951184,4027310,40753670700,995972690,999998288,1712,16678,999495994,504006,14714601506,3673832300,7180,3678657720,999999782,218,999928078,71922,3678650322,1000,1000,1000,1000,1000,1000,1000
555000,5541019280,1255740,11080000000,66480000000,20000,120000,9859036822841,80298062,118667067,10216,5538980720,1000,89,2094197,11077941008,2631956503,17368043497,21856131597,9984656603,15343397,20931411,111049805992,25789103900,324,3681365248,3974800,228412887800,11067517830,22119685330,11054531096,3861897,40823076000,996138103,999987069,12931,76372,999511376,488624,14739374324,3680680400,6460,3684851100,999998588,1412,999925672,74328,3684843228,1000,1000,1000,1000,1000,1000,1000,111049362947,25788352100,111341,3681489632,3848000,228406116200,11137158574,22188996824,11054228247,3897033,40821880200,996102967,999996829,3171,79196,999533149,466851,14738962651,3680505100,1,3684759440,999974965,25035,999941196,58804,3684734404,1000,1000,1000,1000,1000,1000,1000,111050535870,25791636500,598,3682125890,3649300,228434553800,11116856967,22170062017,11055881188,3961487,40826847000,996038513,999999743,257,19556,999530268,469732,14741172732,3680480700,6760,3685304860,999993444,6556,999934856,65144,3685291544,1000,1000,1000,1000,1000,1000,1000
556000,5551019380,1263818,11100000000,66600000000,20000,120000,9858795051833,82609571,121035180,11086,5548980620,1000,11764,2082741,11097939068,2632040504,17367959496,21856054396,9984627059,15372941,20969927,111069629087,25835613800,110615,3688163512,3933400,228824829200,11086001635,22158101735,11074462891,3829050,40896170400,996170950,999987684,12316,75034,999509143,490857,14765950057,3687327400,6881,3691495440,999998607,1393,999926434,73566,3691487166,1000,1000,1000,1000,1000,1000,1000,111069350806,25834947900,326,3687811314,4126400,228818754200,11157176918,22228980568,11074257972,3880560,40895016000,996119440,999992804,7196,85144,999482472,517528,14765677028,3687107200,0,3691419860,999999196,804,999921544,78456,3691419056,1000,1000,1000,1000,1000,1000,1000,111070425210,25838287300,110282,3688887350,3671600,228847788200,11138441265,22211642115,11075876332,4006640,40900167900,995993360,999998604,1396,7764,999522432,477568,14767832068,3687161600,6240,3691971100,999990876,9124,999929864,70136,3691955736,1000,1000,1000,1000,1000,1000,1000
557000,5561019610,1253290,11120000000,66720000000,20000,120000,9858554721803,83455250,121971613,11081,5558980390,1000,1066,2078345,11117938618,2632078753,17367921247,21856035447,9984570595,15429405,21008613,111089692983,25882182500,313,3694582897,4048600,229237286600,11102783980,22194841580,11094424576,3883953,40969323900,996116047,999998585,1415,73732,999518356,481644,14792565544,3693964000,6900,3698149540,999998328,1672,999926332,73668,3698140968,1000,1000,1000,1000,1000,1000,1000,111089342071,25881503800,590,3694522589,4015100,229231073200,11178097111,22269851211,11094176286,3883280,40968189600,996116720,999999467,533,80987,999535001,464999,14792231799,3693745800,6840,3698072100,999990253,9747,999940087,59913,3698055513,1000,1000,1000,1000,1000,1000,1000,111090509094,25884893400,271,3695163545,3927200,229260550000,11160880153,22254052853,11095854709,3878928,40973328000,996121072,999999483,517,82455,999539546,460454,14794467054,3693790800,1,3698630020,999982326,17674,999935655,64345,3698612345,1000,1000,1000,1000,1000,1000,1000
