Time,N,P
771100,1113637892,364033887
771200,1110703109,364439926
771300,1107766678,364841124
771400,1104833611,365230306
771500,1101903837,365607773
771600,1098979115,365976525
771700,1096057540,366333031
771800,1093140542,366680317
771900,1090230158,367013641
772000,1087321032,367335659
772100,1084420289,367650240
772200,1081521935,367956249
772300,1078626289,368251436
772400,1075737106,368533101
772500,1072851044,368808821
772600,1069971283,369072866
772700,1067094345,369324883
772800,1064224751,369565351
772900,1061362765,369794087
773000,1058500972,370015232
773100,1055646270,370226714
773200,1052794028,370428206
773300,1049949862,370616528
773400,1047109306,370798077
773500,1044274737,370964034
773600,1041447458,371125655
773700,1038627144,371270558
773800,1035814808,371410478
773900,1033007667,371539698
774000,1030207694,371656258
774100,1027412445,371762782
774200,1024623241,371860314
774300,1021840879,371945552
774400,1019066758,372022585
774500,1016297435,372091492
774600,1013536721,372146059
774700,1010783539,372189595
774800,1008037239,372227966
774900,1005296287,372252421
775000,1002559191,372266835
775100,999834760,372273541
775200,997114178,372269417
775300,994400183,372257847
775400,991697447,372226713
775500,989006150,372186279
775600,986319637,372141366
775700,983639672,372084625
775800,980968088,372017258
775900,978305903,371938430
776000,975650646,371852636
776100,973000376,371759239
776200,970362318,371651613
776300,967729674,371535712
776400,965105769,371417623
776500,962492597,371278904
776600,959887860,371130356
776700,957290715,370975113
776800,954700667,370813727
776900,952123795,370640281
777000,949549638,370455798
777100,946986173,370262960
777200,944429453,370060589
777300,941886941,369843969
777400,939350207,369621125
777500,936820056,369391738
777600,934302449,369152134
777700,931790841,368904575
777800,929290222,368646377
777900,926801776,368380664
778000,924322127,368105731
778100,921845988,367828984
778200,919384753,367534111
778300,916927658,367233366
778400,914479994,366925676
778500,912043337,366611468
778600,909616258,366285509
778700,907199810,365949447
778800,904792721,365601896
778900,902395709,365246018
779000,900007954,364885438
779100,897629361,364519426
779200,895259816,364141793
779300,892900957,363754470
779400,890552469,363358053
779500,888213769,362957197
779600,885882070,362546395
779700,883561455,362126934
779800,881250468,361699683
779900,878952115,361261263
780000,876658172,360823577
780100,874376401,360373608
780200,872105112,359915273
780300,869844477,359447716
780400,867592439,358978588
780500,865348629,358500866
780600,863115683,358017000
780700,860898860,357516685
780800,858690037,357011595
780900,856489366,356505154
781000,854296120,355991569
781100,852113530,355465311
781200,849943147,354930776
781300,847778905,354398016
781400,845626724,353856991
781500,843481878,353309283
781600,841351233,352751873
781700,839231228,352186064
781800,837119631,351619324
781900,835016887,351045297
782000,832923331,350462678
782100,830840853,349876451
782200,828767101,349283463
782300,826701180,348682881
782400,824653265,348072515
782500,822610618,347461761
782600,820584024,346838103
782700,818564132,346214395
782800,816555335,345581729
782900,814558283,344943981
783000,812568593,344298388
783100,810588067,343648174
783200,808616975,342996283
783300,806657000,342336849
783400,804706783,341674567
783500,802768983,341002333
783600,800839803,340325841
783700,798922893,339642662
783800,797015558,338956718
783900,795115734,338267120
784000,793222143,337574931
784100,791342763,336873570
784200,789472995,336166815
784300,787612258,335460168
784400,785766730,334744533
784500,783926037,334028687
784600,782096433,333304297
784700,780276510,332574844
784800,778467585,331838538
784900,776668827,331099829
785000,774877688,330361648
785100,773095180,329615838
785200,771327131,328861196
785300,769567649,328107959
785400,767818688,327350313
785500,766081103,326583786
785600,764353265,325814791
785700,762630260,325049883
785800,760920219,324271793
785900,759218406,323495470
786000,757524706,322717233
786100,755842470,321934436
786200,754170431,321145438
786300,752509159,320354728
786400,750855918,319560402
786500,749210478,318765682
786600,747574385,317963397
786700,745949684,317158185
786800,744335669,316350503
786900,742729847,315539721
787000,741135323,314730491
787100,739553143,313907838
787200,737977002,313089112
787300,736408104,312265741
787400,734849850,311445451
787500,733299728,310619137
787600,731757490,309788403
787700,730224598,308956313
787800,728703682,308121053
787900,727191676,307282484
788000,725690264,306439795
788100,724194457,305599301
788200,722711604,304754999
788300,721236492,303910444
788400,719770754,303061082
788500,718313930,302212889
788600,716863100,301363059
788700,715424089,300506088
788800,713996419,299647606
788900,712575863,298791704
789000,711160560,297937316
789100,709761009,297075839
789200,708366804,296213319
789300,706980998,295348070
789400,705605293,294481160
789500,704236261,293613702
789600,702874812,292749370
789700,701524129,291875190
789800,700183891,291004456
789900,698848640,290134979
790000,697526231,289258666
790100,696212186,288383256
790200,694905663,287505241
790300,693609223,286625535
790400,692318944,285747563
790500,691036316,284868878
790600,689758831,283995006
790700,688494168,283114026
790800,687238935,282227513
790900,685989975,281345175
791000,684750067,280464180
791100,683517630,279580705
791200,682297205,278694861
791300,681083725,277809984
791400,679874943,276922879
791500,678675148,276037826
791600,677486268,275147559
791700,676306242,274257834
791800,675129991,273372475
791900,673960744,272486849
792000,672805345,271595148
792100,671656506,270703792
792200,670515718,269813060
792300,669381356,268925867
792400,668254718,268037242
792500,667134798,267148298
792600,666024582,266256729
792700,664919416,265367958
792800,663823656,264479565
792900,662734011,263592486
793000,661652995,262703514
793100,660581630,261810833
793200,659518307,260921452
793300,658462473,260030313
793400,657411251,259144429
793500,656370191,258256327
793600,655336991,257369987
793700,654309949,256484855
793800,653290086,255597650
793900,652277221,254711845
794000,651272363,253824113
794100,650275351,252938933
794200,649286085,252053577
794300,648304039,251171286
794400,647326619,250285425
794500,646355919,249405690
794600,645393649,248525637
794700,644439881,247643287
794800,643492851,246763412
794900,642549582,245885612
795000,641616540,245006720
795100,640689557,244130364
795200,639772354,243250465
795300,638859616,242375888
795400,637954163,241498748
795500,637054768,240626441
795600,636162586,239754764
795700,635278325,238880480
795800,634400622,238012359
795900,633525476,237144329
796000,632659442,236275191
796100,631799426,235406843
796200,630946718,234541220
796300,630100328,233677552
796400,629260612,232814562
796500,628428031,231953468
796600,627603658,231092403
796700,626787228,230228755
796800,625975109,229369789
796900,625166445,228514992
797000,624366300,227658656
797100,623570480,226803140
797200,622782800,225951807
797300,622001900,225098525
797400,621229108,224248314
797500,620461298,223398816
797600,619697586,222548345
797700,618942126,221701431
797800,618192075,220859076
797900,617449280,220015790
798000,616711336,219176135
798100,615975935,218340352
798200,615249151,217502327
798300,614530161,216664458
798400,613815440,215830819
798500,613108213,214998726
798600,612404762,214167843
798700,611709284,213336656
798800,611018907,212513085
798900,610334443,211687178
799000,609657391,210860972
799100,608982079,210039852
799200,608315508,209220248
799300,607651560,208402582
799400,606990910,207588614
799500,606340404,206773946
799600,605695988,205962228
799700,605057883,205152481
799800,604424900,204343402
799900,603797641,203534173
800000,603175651,202728812
800100,602557387,201926563
800200,601944580,201127358
800300,601338050,200327795
800400,600737525,199528701
800500,600141391,198735084
800600,599552103,197943647
800700,598967674,197151830
800800,598385919,196364618
800900,597811888,195576583
801000,597241940,194791462
801100,596679503,194008055
801200,596120406,193225627
801300,595566407,192447305
801400,595017906,191671848
801500,594477468,190896289
801600,593940503,190127181
801700,593408975,189354413
801800,592882949,188584897
801900,592360332,187819602
802000,591844564,187056140
802100,591332737,186294119
802200,590825374,185535485
802300,590322582,184778713
802400,589824199,184022377
802500,589331544,183265887
802600,588844400,182516392
802700,588362474,181766166
802800,587884140,181020850
802900,587410739,180277631
803000,586940403,179539511
803100,586475203,178799998
803200,586015597,178060199
803300,585560876,177324573
803400,585111128,176590821
803500,584666084,175859153
803600,584225188,175129415
803700,583789747,174402890
803800,583356805,173680061
803900,582929143,172957535
804000,582507196,172238919
804100,582089325,171519186
804200,581676260,170804049
804300,581267471,170091849
804400,580865210,169382007
804500,580465661,168671284
804600,580069678,167965599
804700,579677235,167265113
804800,579292733,166562134
804900,578908968,165861477
805000,578530258,165165932
805100,578155674,164472221
805200,577784880,163778563
805300,577416783,163088919
805400,577054033,162401381
805500,576697894,161715154
805600,576344694,161030627
805700,575996181,160349411
805800,575651421,159670513
805900,575308919,159000156
806000,574971029,158323524
806100,574636377,157653609
806200,574306721,156984948
806300,573980242,156318948
806400,573659506,155656935
806500,573341509,154996196
806600,573029046,154334530
806700,572720321,153675685
806800,572415544,153021161
806900,572113856,152369638
807000,571815156,151720660
807100,571519571,151074256
807200,571230789,150426817
807300,570945157,149781315
807400,570663961,149136655
807500,570384282,148496484
807600,570107779,147860402
807700,569837604,147226142
807800,569570864,146590982
807900,569305646,145961233
808000,569043398,145333894
808100,568787171,144708827
808200,568535442,144085837
808300,568287232,143467710
808400,568040846,142850195
808500,567798304,142232133
808600,567562286,141617675
808700,567327575,141007137
808800,567095715,140398477
808900,566867906,139790311
809000,566643210,139187745
809100,566423405,138585664
809200,566205942,137986818
809300,565991692,137391022
809400,565781940,136795136
809500,565575823,136202233
809600,565372247,135611992
809700,565171767,135023700
809800,564976536,134437701
809900,564782846,133854180
810000,564592573,133274642
810100,564405838,132698394
810200,564223133,132118998
810300,564044946,131544986
810400,563867838,130972275
810500,563696605,130400445
810600,563525910,129834558
810700,563360872,129268513
810800,563196116,128709346
810900,563035380,128148304
811000,562878479,127589035
811100,562724055,127034390
811200,562575469,126479657
811300,562428826,125927042
811400,562284608,125374815
811500,562146528,124825367
811600,562010083,124278828
811700,561875634,123735516
811800,561741276,123196077
811900,561614369,122657238
812000,561489000,122118948
812100,561365484,121586521
812200,561245841,121052211
812300,561129621,120523391
812400,561014798,119997894
812500,560905595,119472857
812600,560800269,118946882
812700,560695279,118423695
812800,560593562,117904191
812900,560494925,117385902
813000,560401163,116869743
813100,560307938,116358374
813200,560217321,115848299
813300,560131826,115336739
813400,560048225,114828774
813500,559967562,114323875
813600,559889283,113820720
813700,559811660,113320557
813800,559738984,112823549
813900,559668785,112330068
814000,559600176,111837299
814100,559534628,111346927
814200,559473961,110854571
814300,559413655,110367415
814400,559355937,109879921
814500,559302571,109396875
814600,559250389,108914927
814700,559202273,108436135
814800,559156022,107960931
814900,559113825,107486207
815000,559074856,107013162
815100,559036424,106544185
815200,559000188,106075913
815300,558967650,105611141
815400,558937878,105147546
815500,558910455,104686035
815600,558884487,104226217
815700,558863482,103763547
815800,558845462,103306429
815900,558828487,102851105
816000,558814610,102399617
816100,558801267,101950267
816200,558792367,101501871
816300,558784281,101055826
816400,558777498,100611187
816500,558776515,100168638
816600,558775528,99728204
816700,558777525,99290555
816800,558780856,98855552
816900,558789765,98419235
817000,558800836,97985368
817100,558813028,97555382
817200,558828293,97125981
817300,558845307,96696708
817400,558865112,96270378
817500,558886254,95847646
817600,558910607,95425572
817700,558936623,95007592
817800,558964536,94587974
817900,558995800,94170497
818000,559029547,93756733
818100,559065636,93343623
818200,559102585,92932874
818300,559143611,92523260
818400,559187149,92115578
818500,559229612,91711207
818600,559277485,91308740
818700,559324831,90907867
818800,559375602,90508764
818900,559428709,90112516
819000,559484916,89714029
819100,559545169,89319873
819200,559604566,88927492
819300,559670081,88535702
819400,559734059,88146036
819500,559801598,87757425
819600,559870653,87372008
819700,559943226,86988507
819800,560017980,86606541
819900,560095402,86226232
820000,560174595,85847696
820100,560255863,85470115
820200,560337283,85094996
820300,560421894,84721925
820400,560507593,84350474
820500,560596289,83980238
820600,560686329,83613105
820700,560780313,83248249
820800,560874767,82882155
820900,560970744,82519550
821000,561070355,82156824
821100,561168488,81799505
821200,561270665,81442316
821300,561374648,81086364
821400,561480951,80733188
821500,561590405,80379221
821600,561702188,80026737
821700,561814645,79675755
821800,561929609,79327187
821900,562045827,78981997
822000,562165571,78637988
822100,562288315,78294459
822200,562411272,77954251
822300,562536292,77613304
822400,562661801,77273719
822500,562789686,76936959
822600,562920122,76601247
822700,563052223,76268743
822800,563187005,75935379
822900,563324242,75601799
823000,563462871,75272244
823100,563601914,74946382
823200,563745307,74621729
823300,563889660,74296411
823400,564038013,73972090
823500,564185122,73650400
823600,564335165,73330029
823700,564485219,73011498
823800,564637766,72695150
823900,564791495,72381244
824000,564947498,72068609
824100,565107772,71758103
824200,565269270,71445726
824300,565432097,71134758
824400,565595220,70827529
824500,565760815,70520918
824600,565926663,70215695
824700,566095376,69912242
824800,566267348,69608803
824900,566440406,69307984
825000,566615986,69008360
825100,566791636,68710404
825200,566969775,68414282
825300,567149276,68117536
825400,567330355,67822673
825500,567514464,67530585
825600,567701337,67237824
825700,567888290,66948578
825800,568076674,66660427
825900,568265108,66372165
826000,568457269,66086570
826100,568650783,65801695
826200,568846304,65519118
826300,569044239,65238229
826400,569242974,64956565
826500,569444707,64676598
826600,569645802,64399086
826700,569847920,64123157
826800,570054057,63847674
826900,570260635,63574972
827000,570470328,63301876
827100,570680208,63031330
827200,570894560,62761189
827300,571107829,62492652
827400,571320616,62226482
827500,571537249,61960955
827600,571755247,61695251
827700,571976761,61430889
827800,572199034,61168891
827900,572420437,60909296
828000,572644437,60651108
828100,572870442,60393349
828200,573099033,60136689
828300,573329598,59878410
828400,573560481,59622775
828500,573793885,59367998
828600,574027142,59115424
828700,574261922,58864075
828800,574498543,58614468
828900,574737295,58365150
829000,574977216,58117441
829100,575219466,57871174
829200,575463802,57623358
829300,575708727,57379478
829400,575954597,57137011
829500,576202927,56895256
829600,576449709,56655145
829700,576699465,56415902
829800,576952582,56176622
829900,577206267,55941577
830000,577461824,55704733
830100,577717025,55470352
830200,577978291,55236387
830300,578237968,55004139
830400,578499531,54772316
830500,578761828,54542367
830600,579026994,54315185
830700,579291965,54088336
830800,579558542,53861047
830900,579826008,53635765
831000,580094585,53410529
831100,580366359,53186089
831200,580639535,52962358
831300,580911570,52741467
831400,581188290,52520236
831500,581464024,52300426
831600,581743080,52080667
831700,582022018,51864418
831800,582301659,51647706
831900,582584808,51431105
832000,582868935,51216302
832100,583153922,51004313
832200,583440638,50793111
832300,583728544,50582513
832400,584018840,50372619
832500,584306847,50166355
832600,584598645,49956989
832700,584892055,49749634
832800,585187894,49543588
832900,585484570,49337968
833000,585782388,49133644
833100,586080939,48931087
833200,586380251,48728917
833300,586679246,48528073
833400,586983212,48328680
833500,587287266,48129226
833600,587593971,47929384
833700,587899693,47731991
833800,588207282,47535446
833900,588515521,47341192
834000,588825220,47147939
834100,589136834,46954254
834200,589449609,46760570
834300,589764682,46567880
834400,590081149,46376918
834500,590397740,46187431
834600,590718165,45997668
834700,591038899,45809367
834800,591359332,45621855
834900,591681641,45436805
835000,592006225,45251557
835100,592330839,45067831
835200,592656950,44884283
835300,592983744,44701626
835400,593312488,44519692
835500,593643337,44338680
835600,593975079,44158547
835700,594306805,43979875
835800,594641679,43801633
835900,594974874,43626133
836000,595311022,43450084
836100,595647910,43275823
836200,595988691,43100200
836300,596330215,42926392
836400,596672194,42753034
836500,597014423,42581562
836600,597357513,42411352
836700,597704003,42241274
836800,598050091,42071238
836900,598396197,41904241
837000,598743241,41736935
837100,599091316,41569333
837200,599441119,41402798
837300,599790885,41237858
837400,600144995,41072420
837500,600498346,40909617
837600,600853242,40745720
837700,601209904,40584489
837800,601566958,40422334
837900,601926285,40261227
838000,602286493,40100916
838100,602648977,39942347
838200,603011542,39784140
838300,603374694,39626358
838400,603741672,39468688
838500,604109025,39310973
838600,604476083,39156024
838700,604845249,39001363
838800,605213466,38850032
838900,605583616,38697545
839000,605955172,38545926
839100,606328115,38395154
839200,606703245,38244700
839300,607077803,38094835
839400,607454230,37944575
839500,607831141,37796462
839600,608209554,37647913
839700,608590015,37499971
839800,608970422,37354786
839900,609350785,37209375
840000,609733324,37065171
840100,610116970,36921454
840200,610502765,36775705
840300,610888173,36633807
840400,611274558,36493342
840500,611662153,36351889
840600,612051699,36210982
840700,612442609,36070728
840800,612832922,35931631
840900,613226538,35792903
841000,613620197,35654612
841100,614014666,35517765
841200,614408666,35382648
841300,614805863,35246156
841400,615204819,35111093
841500,615603818,34976778
841600,616005202,34842237
841700,616407197,34709390
841800,616811029,34576519
841900,617215145,34444269
842000,617621736,34311802
842100,618027391,34180607
842200,618434591,34050410
842300,618843433,33920942
842400,619252121,33792007
842500,619662077,33663764
842600,620073524,33536539
842700,620485337,33409038
842800,620899296,33280994
842900,621313175,33156227
843000,621729421,33030513
843100,622146625,32906342
843200,622566632,32781224
843300,622984164,32657959
843400,623405017,32536090
843500,623825546,32414086
843600,624246400,32292092
843700,624669663,32171196
843800,625093188,32052798
843900,625518241,31933334
844000,625945081,31812228
844100,626371710,31694610
844200,626800139,31577924
844300,627228921,31460854
844400,627658106,31343588
844500,628089239,31227391
844600,628520633,31111783
844700,628954750,30995015
844800,629391457,30880443
844900,629825510,30766726
845000,630261938,30653657
845100,630699296,30540039
845200,631138164,30427474
845300,631578117,30316266
845400,632018026,30205084
845500,632459248,30094138
845600,632901315,29983754
845700,633344385,29874783
845800,633788536,29765753
845900,634234339,29657178
846000,634678993,29549468
846100,635126054,29441892
846200,635572978,29336346
846300,636022188,29229537
846400,636471365,29125453
846500,636922517,29019685
846600,637374845,28916151
846700,637829117,28812312
846800,638282244,28708417
846900,638739077,28605334
847000,639195356,28503453
847100,639654101,28400534
847200,640112470,28297797
847300,640569944,28195919
847400,641029982,28093731
847500,641491095,27992855
847600,641954355,27891669
847700,642418757,27791716
847800,642883357,27693619
847900,643347861,27594736
848000,643813256,27496192
848100,644281725,27398194
848200,644750224,27301485
848300,645219816,27205220
848400,645689231,27110302
848500,646160859,27014809
848600,646632933,26919746
848700,647106926,26825184
848800,647581580,26731600
848900,648056530,26638032
849000,648531545,26544066
849100,649009665,26450649
849200,649487359,26357490
849300,649965910,26265652
849400,650445679,26174794
849500,650926480,26083629
849600,651407213,25993165
849700,651889568,25902308
849800,652372842,25812142
849900,652856234,25722677
850000,653342276,25633093
850100,653827870,25544245
850200,654315453,25455589
850300,654804761,25368070
850400,655294551,25281470
850500,655785687,25193707
850600,656275648,25106632
850700,656767523,25021243
850800,657261199,24935994
850900,657754081,24851812
851000,658247944,24767495
851100,658742986,24682970
851200,659239312,24598894
851300,659736785,24515737
851400,660234691,24433520
851500,660734125,24349593
851600,661234047,24267987
851700,661736116,24185900
851800,662237035,24105130
851900,662738544,24023577
852000,663241495,23941544
852100,663747013,23860732
852200,664253575,23780284
852300,664761261,23700325
852400,665269275,23622315
852500,665778307,23543466
852600,666287201,23465152
852700,666798370,23386962
852800,667309018,23309047
852900,667820307,23231931
853000,668333337,23155170
853100,668847311,23078449
853200,669362391,23002817
853300,669876864,22928222
853400,670394485,22852227
853500,670911175,22777792
853600,671430413,22702482
853700,671948154,22628232
853800,672467920,22553465
853900,672988772,22479473
854000,673511443,22406170
854100,674034875,22332564
854200,674556749,22260200
854300,675082640,22188868
854400,675607432,22117623
854500,676133076,22046480
854600,676661004,21975907
854700,677188312,21905255
854800,677718183,21834939
854900,678249390,21764727
855000,678780623,21695061
855100,679312044,21625340
855200,679846166,21556775
855300,680379247,21487765
855400,680914151,21419190
855500,681450186,21350300
855600,681985205,21283257
855700,682522381,21215968
855800,683059618,21148591
855900,683597399,21082345
856000,684138165,21015307
856100,684679441,20949153
856200,685221030,20883350
856300,685765266,20817550
856400,686308227,20751681
856500,686852331,20686264
856600,687397852,20621336
856700,687945872,20556076
856800,688494030,20492855
856900,689043505,20429015
857000,689590552,20365702
857100,690140815,20301757
857200,690689386,20239411
857300,691240197,20176282
857400,691792584,20114437
857500,692346061,20052023
857600,692900754,19990242
857700,693454890,19929372
857800,694011347,19867961
857900,694568873,19807052
858000,695125981,19747586
858100,695683767,19687764
858200,696244418,19627271
858300,696805725,19567070
858400,697367094,19507433
858500,697928086,19447422
858600,698491276,19387848
858700,699053936,19328997
858800,699617011,19271104
858900,700180542,19214649
859000,700745822,19157578
859100,701312432,19100251
859200,701880383,19043657
859300,702449282,18986994
859400,703019200,18930293
859500,703589485,18873520
859600,704161568,18818165
859700,704734561,18762555
859800,705306723,18708209
859900,705881533,18653365
860000,706456642,18598711
860100,707031416,18543129
860200,707606676,18488929
860300,708183414,18435446
860400,708760158,18382440
860500,709339769,18328792
860600,709919295,18274763
860700,710498925,18222578
860800,711079231,18170211
860900,711661508,18118080
861000,712244195,18065653
861100,712827033,18013539
861200,713411515,17962245
861300,713996442,17910529
861400,714581203,17860211
861500,715168086,17809333
861600,715755680,17759313
861700,716343777,17709136
861800,716933344,17658948
861900,717523357,17608314
862000,718114901,17559980
862100,718707635,17511609
862200,719300592,17462189
862300,719893671,17413463
862400,720488438,17364966
862500,721084794,17316559
862600,721681321,17268664
862700,722278664,17220701
862800,722877570,17174083
862900,723475969,17127416
863000,724075375,17080452
863100,724675450,17033557
863200,725277666,16986671
863300,725879441,16940519
863400,726484026,16894044
863500,727089674,16847900
863600,727694743,16801656
863700,728300477,16754755
863800,728906976,16708988
863900,729515721,16664181
864000,730122960,16619642
864100,730731992,16574851
864200,731341828,16530131
864300,731953824,16485249
864400,732565954,16441530
864500,733178422,16398431
864600,733792007,16355476
864700,734407046,16312481
864800,735021312,16269237
864900,735636345,16226867
865000,736251642,16183392
865100,736868031,16141882
865200,737485641,16100084
865300,738104564,16058741
865400,738726690,16015814
865500,739347504,15974478
865600,739969024,15932800
865700,740593022,15891239
865800,741215919,15850016
865900,741838697,15809945
866000,742462891,15769711
866100,743087517,15729650
866200,743713838,15689147
866300,744342014,15649026
866400,744971106,15609888
866500,745599127,15569600
866600,746228594,15529838
866700,746858250,15490327
866800,747490124,15450371
866900,748123207,15410736
867000,748755973,15372239
867100,749390037,15333819
867200,750024590,15294852
867300,750661686,15256361
867400,751297920,15218201
867500,751936579,15179817
867600,752574529,15142941
867700,753214936,15105280
867800,753855429,15068139
867900,754493248,15031165
868000,755134689,14994707
868100,755777369,14957649
868200,756420616,14921757
868300,757064621,14885666
868400,757708139,14849085
868500,758353364,14812924
868600,758999710,14777276
868700,759646994,14741836
868800,760295074,14707080
868900,760945134,14672617
869000,761594510,14638397
869100,762245053,14604148
869200,762894984,14569755
869300,763544757,14535734
869400,764198221,14501234
869500,764851783,14466369
869600,765506478,14432056
869700,766162487,14398610
869800,766819175,14364291
869900,767478460,14330797
870000,768135768,14298197
870100,768794363,14265033
870200,769451602,14232708
870300,770111219,14200528
870400,770772616,14167664
870500,771435442,14135355
870600,772098740,14103792
870700,772761593,14072587
870800,773426865,14041621
870900,774092203,14010108
871000,774758799,13978714
871100,775427360,13946204
871200,776094988,13914649
871300,776762659,13883176
871400,777433730,13852103
871500,778105629,13821022
871600,778776278,13790771
871700,779447321,13759658
871800,780119384,13729640
871900,780794297,13699495
872000,781467276,13669451
872100,782141770,13640011
872200,782817734,13610666
872300,783494193,13581567
872400,784170719,13551751
872500,784847730,13522679
872600,785526918,13492779
872700,786206388,13464155
872800,786887531,13435547
872900,787568916,13407371
873000,788250920,13378950
873100,788934445,13351069
873200,789618815,13322278
873300,790304648,13294365
873400,790990124,13266772
873500,791678075,13239376
873600,792365818,13211831
873700,793051899,13184935
873800,793741542,13158005
873900,794432153,13130026
874000,795122195,13103586
874100,795813573,13076568
874200,796506958,13049452
874300,797201105,13022977
874400,797894534,12997393
874500,798589173,12970721
874600,799284673,12944554
874700,799981261,12918445
874800,800678090,12893398
874900,801376164,12867590
875000,802076243,12841603
875100,802775551,12816223
875200,803477718,12790424
875300,804179648,12765060
875400,804880546,12740559
875500,805582060,12715944
875600,806285363,12690720
875700,806990772,12665636
875800,807693986,12641749
875900,808398760,12618419
876000,809105374,12594372
876100,809812492,12571083
876200,810521167,12546661
876300,811230046,12523002
876400,811940136,12499045
876500,812651019,12475130
876600,813362874,12451572
876700,814075544,12428026
876800,814790351,12404411
876900,815506325,12381022
877000,816221333,12357487
877100,816937137,12335048
877200,817653310,12312168
877300,818371775,12289115
877400,819087172,12267328
877500,819804771,12245680
877600,820525948,12222592
877700,821244485,12200882
877800,821965702,12179392
877900,822688827,12157344
878000,823411071,12134864
878100,824135480,12113289
878200,824857780,12092684
878300,825582791,12070952
878400,826312059,12049818
878500,827037905,12028706
878600,827766769,12008851
878700,828495503,11987864
878800,829225829,11967112
878900,829955593,11947174
879000,830685066,11926609
879100,831417013,11907589
879200,832149671,11887134
879300,832883157,11866981
879400,833616890,11847381
879500,834352542,11828110
879600,835088743,11808489
879700,835826758,11789068
879800,836565559,11769741
879900,837302659,11750729
880000,838042363,11730625
880100,838783391,11712262
880200,839523891,11693254
880300,840267725,11674612
880400,841010723,11655214
880500,841752750,11637106
880600,842498356,11618076
880700,843242483,11599398
880800,843987441,11580604
880900,844735064,11562807
881000,845483387,11545526
881100,846231166,11528093
881200,846980553,11510086
881300,847732333,11491935
881400,848483662,11473976
881500,849234502,11456053
881600,849988263,11438005
881700,850740902,11420650
881800,851495750,11403908
881900,852251318,11386521
882000,853007225,11368956
882100,853762597,11352253
882200,854521806,11335326
882300,855279296,11319719
882400,856037765,11304019
882500,856797569,11288006
882600,857557945,11271124
882700,858319510,11255762
882800,859081262,11240038
882900,859844480,11224265
883000,860608352,11208718
883100,861371756,11194355
883200,862137739,11178806
883300,862905155,11162436
883400,863673237,11147171
883500,864439763,11131639
883600,865207743,11116011
883700,865977683,11101061
883800,866747179,11086524
883900,867519236,11070889
884000,868291672,11056858
884100,869066930,11041842
884200,869839623,11028625
884300,870613647,11014727
884400,871388894,10999987
884500,872163502,10985978
884600,872939889,10972498
884700,873717953,10958193
884800,874494860,10944590
884900,875272831,10930631
885000,876053568,10916517
885100,876834219,10903244
885200,877615142,10890580
885300,878397159,10877270
885400,879180181,10864109
885500,879966566,10850917
885600,880750948,10837574
885700,881535318,10824878
885800,882320794,10811930
885900,883108478,10798719
886000,883894962,10787157
886100,884686138,10774207
886200,885474340,10761783
886300,886265670,10749143
886400,887057922,10737197
886500,887851002,10725214
886600,888643260,10713204
886700,889436846,10701291
886800,890229795,10689470
886900,891024666,10677691
887000,891819968,10665609
887100,892616179,10654456
887200,893413693,10642658
887300,894213559,10630551
887400,895013685,10618665
887500,895812945,10607090
887600,896614456,10596122
887700,897416540,10584394
887800,898218861,10572471
887900,899022721,10561467
888000,899826860,10550391
888100,900632661,10539792
888200,901437659,10529355
888300,902245502,10518500
888400,903052900,10507953
888500,903861588,10498337
888600,904668842,10488037
888700,905478641,10478604
888800,906290736,10468334
888900,907103605,10458246
889000,907916961,10448854
889100,908729656,10438556
889200,909544316,10428741
889300,910359206,10420198
889400,911175080,10410754
889500,911993827,10400944
889600,912811907,10392390
889700,913631044,10383578
889800,914449599,10374525
889900,915269955,10365381
890000,916091455,10356655
890100,916912887,10348334
890200,917733783,10339550
890300,918554769,10332426
890400,919378306,10324928
890500,920204047,10316305
890600,921030281,10308017
890700,921856027,10299757
890800,922682081,10291857
890900,923511204,10284395
891000,924341712,10276568
891100,925170050,10268762
891200,926001423,10261577
891300,926834162,10253898
891400,927667590,10246590
891500,928500924,10239258
891600,929335649,10232092
891700,930169923,10225045
891800,931005454,10217729
891900,931841930,10211650
892000,932678776,10204978
892100,933517462,10198308
892200,934355254,10191507
892300,935195347,10184686
892400,936034185,10178371
892500,936877537,10172095
892600,937718812,10165420
892700,938562583,10158675
892800,939406353,10152374
892900,940250340,10145861
893000,941095395,10139820
893100,941939696,10134556
893200,942786707,10128844
893300,943634741,10122840
893400,944482975,10116672
893500,945331233,10111855
893600,946180637,10106339
893700,947031240,10101492
893800,947883212,10095599
893900,948736983,10090394
894000,949589307,10085935
894100,950444989,10080325
894200,951299675,10075144
894300,952155466,10069692
894400,953012194,10064866
894500,953869616,10059775
894600,954727836,10054906
894700,955587831,10050857
894800,956448885,10046332
894900,957309276,10041668
895000,958172002,10037087
895100,959033942,10032641
895200,959895955,10028411
895300,960760124,10024180
895400,961624918,10020612
895500,962489750,10016929
895600,963355312,10013474
895700,964223584,10008809
895800,965092001,10004518
895900,965960470,10001317
896000,966828725,9997488
896100,967699349,9994610
896200,968570190,9991235
896300,969443371,9988145
896400,970317362,9985115
896500,971191662,9981839
896600,972066982,9978867
896700,972943599,9975976
896800,973818373,9973758
896900,974694682,9970942
897000,975571538,9968508
897100,976448092,9966333
897200,977327125,9964642
897300,978206640,9962977
897400,979087603,9961778
897500,979968073,9959541
897600,980850591,9957028
897700,981733546,9955499
897800,982616819,9954010
