Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
42000,10390,62179,41000000,246000000,1000,6000,9997613099822,70979360,146107415,1339970482,10470,19068,595251,40989610,1000,580,1087957,80788718,41380528,1958619472,1974691926,983079225,1016920775,57127921,99951259701,20397668,371626,3066034,107689806,158063420,1338930,82,2,40,1048,1576,235738366,245937241,67515895,17250922,12256416,132,82749078,99938611,61389,166615235,1347950,12187540,87812460,89992062,6740022,9279,22572840,99912606,87394,89001959,10998041,22476167,1000,1000,1000,1000,1000,1000,1000
43000,10390,62150,42000000,252000000,1000,6000,9997608893184,73082475,150104055,1339970774,9752,19494,616877,41989610,1000,1091,1080577,82745466,39909363,1960090637,1976731108,982625007,1017374993,58575752,99950326428,20978676,383740,3078836,110039083,162501504,1338915,84,2,35,1068,1608,241447379,251936759,69032165,17625472,12762426,135,82374528,99939204,60796,165673261,1412717,10353857,89646143,92009060,6794721,10762,23089137,99898520,101480,88844227,11155773,22976895,1000,1000,1000,1000,1000,1000,1000
44000,10740,63531,43000000,258000000,1000,6000,9997608791266,71222610,150145898,1339970288,9615,20117,637235,42989260,1000,1040,1071416,84704050,38583761,1961416239,1978627573,982165802,1017834198,60028176,99949449494,21561288,363808,3040983,112373982,166949844,1338913,86,4,27,1076,1640,247154742,257935429,70531877,17994609,13274301,141,82005391,99940104,59896,164734161,1478658,8552202,91447798,94001932,6841676,12691,23604458,99878288,121712,88695509,11304491,23470055,1000,1000,1000,1000,1000,1000,1000
45000,10640,63489,44000000,264000000,1000,6000,9997609704477,68472840,149310063,1339970229,9683,20108,657179,43989360,1000,1035,1063719,86664362,37388987,1962611013,1980396017,981698558,1018301442,61482487,99948606315,22141704,334122,2992909,114670844,171384140,1338811,92,4,33,1172,1748,252864578,263935476,72011503,18355354,13791633,144,81644646,99940827,59173,163800469,1546764,6787324,93212676,95966021,6880433,15689,24118156,99852051,147949,88553500,11446500,23954518,1000,1000,1000,1000,1000,1000,1000
46000,10390,61652,45000000,270000000,1000,6000,9997605773519,70683157,153439818,1339969993,9089,20938,677003,44989610,1000,6778,1054464,88625214,36313029,1963686971,1982048919,981227282,1018772718,62941328,99947712612,22718460,404694,3030746,116916911,175784028,1338808,92,1,39,1172,1772,258572294,269931570,73451056,18700375,14312946,150,81299625,99943411,56589,162881088,1615333,5085249,94914751,97872205,6911168,20664,24629422,99812391,187609,88428781,11571219,24421149,1000,1000,1000,1000,1000,1000,1000
47000,10850,62449,46000000,276000000,1000,6000,9997609241867,65594641,150287599,1339970973,9257,19790,694922,45989150,1000,6944,1048719,90588456,35344260,1964655740,1983597555,980746604,1019253396,64401376,99946996083,23288640,381239,2946099,119087923,180133812,1338855,92,3,26,1136,1796,264286241,275930607,74824847,19018262,14840043,165,80981738,99947732,52268,161987655,1685717,3484419,96515581,99682701,6933684,29222,25138361,99748715,251285,88330074,11669926,24857854,1000,1000,1000,1000,1000,1000,1000
48000,10970,62691,47000000,282000000,1000,6000,9997604284649,69025364,155658373,1339970060,9440,20520,712929,46989030,1000,614,1040241,92552202,34471374,1965528626,1985053452,980261456,1019738544,65865304,99946395508,23848146,384078,2823700,121156219,184399032,1338804,96,5,23,1188,1860,270012574,281936695,76086277,19288817,15371442,168,80711183,99955459,44541,161141816,1757045,2049610,97950390,101329896,6948354,47618,25646657,99644580,355420,88276763,11723237,25243619,1000,1000,1000,1000,1000,1000,1000
49000,10510,62985,48000000,288000000,1000,6000,9997606339403,65529203,154110933,1339970233,9324,20463,730770,47989490,1000,6370,1031625,94517440,33686437,1966313563,1986422612,979772344,1020227656,67333588,99946010516,24382498,424377,2631888,123022825,188473408,1338779,98,5,28,1208,1904,275739347,287930645,77131435,19473035,15905337,174,80526965,99969165,30835,160387081,1829235,920660,99079340,102668078,6956196,94078,26152227,99478494,521506,88301019,11698981,25536643,1000,1000,1000,1000,1000,1000,1000
50000,10270,63684,49000000,294000000,1000,6000,9997603642303,66859737,157398115,1339970480,9197,20343,747570,48989730,1000,6400,1024342,96484320,32977812,1967022188,1987715796,979278041,1020721959,68803223,99945991016,24873614,456857,2316917,124529503,192214716,1338700,100,4,28,1288,1984,281493059,293929916,77822537,19531936,16445679,174,80468064,99986139,13861,159760595,1902497,265880,99734120,103518586,6959138,226316,26656755,99265610,734390,88434061,11565939,25696049,1000,1000,1000,1000,1000,1000,1000
51000,10740,63016,50000000,300000000,1000,6000,9997605353519,63854816,156357329,1339970020,8914,21086,762307,49989260,1000,5763,1020682,98453906,32341861,1967658139,1988936420,978780483,1021219517,70274486,99946219413,25308474,505215,1999031,125601171,195528548,1338657,104,5,30,1328,2048,287276932,299931221,78148715,19478170,16987764,180,80521830,99996062,3938,159239611,1976321,62398,99937602,103897481,6959903,507555,27158738,99097583,902417,88640030,11359970,25748766,1000,1000,1000,1000,1000,1000,1000
52000,10720,62665,51000000,306000000,1000,6000,9997602095190,65885115,160356780,1339970022,8898,21100,774729,50989280,1000,626,1014897,100429102,31770938,1968229062,1990089570,978285548,1021714452,71754518,99946485073,25701408,576213,1863303,126342505,198518048,1338602,108,6,20,1392,2136,293085951,305936709,78321410,19385152,17531082,186,80614848,99998063,1937,158752403,2051215,28686,99971314,104088954,6960132,873365,27659687,98981222,1018778,88856200,11143800,25767544,1000,1000,1000,1000,1000,1000,1000
53000,10920,63668,52000000,312000000,1000,6000,9997601041073,65767030,162203362,1339969491,9043,21486,787776,51989080,1000,1122,1006433,102402608,31254526,1968745474,1991187445,977794237,1022205763,73236579,99946793638,26073628,603327,1814689,126927236,201350740,1338632,110,12,24,1352,2168,298898341,311935210,78468007,19285104,18074394,204,80714896,99998692,1308,158271617,2125928,19634,99980366,104247720,6960266,1251015,28159596,98871132,1128868,89066405,10933595,25779713,1000,1000,1000,1000,1000,1000,1000
54000,10600,63488,53000000,318000000,1000,6000,9997601172581,64509111,162909738,1339969511,9006,21503,801596,52989400,1000,6821,997881,104375608,30782640,1969217360,1992238761,977305550,1022694450,74720793,99947125087,26440076,609312,1796485,127453140,204139668,1338685,110,14,17,1304,2168,304709598,317929691,78610135,19187398,18621372,216,80812602,99998885,1115,157790086,2201040,15314,99984686,104399501,6960365,1625531,28656934,98757963,1242037,89275640,10724360,25789366,1000,1000,1000,1000,1000,1000,1000
55000,10530,63190,54000000,324000000,1000,6000,9997599920739,64680475,165047509,1339969839,8561,21620,814340,53989470,1000,598,990276,106350260,30356121,1969643879,1993244328,976816590,1023183410,76206407,99947466387,26803800,606024,1799999,127945572,206908000,1338665,110,12,27,1316,2204,310534257,323936212,78750600,19092233,19171590,222,80907767,99998994,1006,157306312,2276068,12699,99987301,104548544,6960443,1998865,29153577,98643232,1356768,89484280,10515720,25797944,1000,1000,1000,1000,1000,1000,1000
56000,10540,63694,55000000,330000000,1000,6000,9997599131840,64433828,166775789,1339969008,9053,21959,824380,54989460,1000,6851,985211,108330160,29972524,1970027476,1994204457,976327407,1023672593,77697063,99947799938,27167754,613197,1812065,128437024,209679116,1338682,112,10,28,1300,2248,316345522,329929455,78891679,18998715,19722567,237,81001285,99999033,967,156823337,2351824,10676,99989324,104697362,6960504,2367573,29647886,98525370,1474630,89693641,10306359,25805683,1000,1000,1000,1000,1000,1000,1000
57000,11070,62243,56000000,336000000,1000,6000,9997600175107,62395908,166713905,1339969022,8759,22239,832454,55988930,1000,6811,979078,110312952,29628756,1970371244,1995123245,975840638,1024159362,79193037,99948179003,27531466,575745,1772716,128932939,212450344,1338706,116,12,22,1280,2300,322165155,335930946,79032556,18904761,20272359,255,81095239,99999075,925,156342313,2427969,9637,99990363,104845598,6960553,2734365,30140837,98406570,1593430,89902752,10097248,25813042,1000,1000,1000,1000,1000,1000,1000
58000,10710,63371,57000000,342000000,1000,6000,9997599583005,62017353,168305372,1339969458,8689,21873,843864,56989290,1000,6395,970964,112290852,29308324,1970691676,1996017502,975358408,1024641592,80688647,99948511004,27895162,586161,1785691,129421813,215222376,1338695,118,4,21,1300,2344,327982594,341930234,79173924,18813871,20824140,261,81186129,99999157,843,155859460,2504003,8581,99991419,104994066,6960613,3097601,30631241,98286502,1713498,90111878,9888122,25820142,1000,1000,1000,1000,1000,1000,1000
59000,10880,62977,58000000,348000000,1000,6000,9997597671129,62998837,171261503,1339968938,8393,22689,852247,57989120,1000,5625,963876,114273746,29026007,1970973993,1996872581,974876608,1025123392,82189694,99948839584,28258068,600239,1805013,129906300,217989528,1338705,118,10,17,1288,2356,333802305,347931398,79315339,18723400,21375774,267,81276600,99999193,807,155377205,2580132,7807,99992193,105142225,6960660,3458609,31120176,98165319,1834681,90320608,9679392,25826886,1000,1000,1000,1000,1000,1000,1000
60000,10950,63282,59000000,354000000,1000,6000,9997597620328,62144007,172381701,1339970175,7826,22019,861000,58989050,1000,1141,956489,116256100,28769243,1971230757,1997700833,974397302,1025602698,83692700,99949163341,28621638,620106,1824628,130394063,220765936,1338698,120,9,29,1284,2388,339624698,353935577,79458182,18634835,21928758,276,81365165,99999180,820,154894269,2656841,7022,99992978,105291720,6960702,3815805,31606911,98042432,1957568,90528776,9471224,25833538,1000,1000,1000,1000,1000,1000,1000
61000,10620,64069,60000000,360000000,1000,6000,9997596293325,62593244,174809071,1339968885,8576,22559,868664,59989380,1000,5797,949121,118241432,28538258,1971461742,1998501922,973919266,1026080734,85199955,99949543457,28984090,583051,1806161,130861686,223530848,1338741,120,7,24,1248,2388,345438029,359930134,79599968,18549007,22483776,285,81450993,99999196,804,154410009,2734058,6295,99993705,105439956,6960743,4172364,32092356,97919996,2080004,90737228,9262772,25839988,1000,1000,1000,1000,1000,1000,1000
62000,10560,61851,61000000,366000000,1000,6000,9997597501512,60527092,174718270,1339969121,8084,22815,876662,60989440,1000,6118,941126,120225556,28326061,1971673939,1999282745,973443594,1026556406,86708377,99949893578,29347414,577281,1812161,131333816,226304156,1338765,120,11,20,1224,2400,351258264,365932031,79742138,18465268,23039721,294,81534732,99999212,788,153925138,2811456,6124,99993876,105588441,6960773,4526521,32576053,97796771,2203229,90945893,9054107,25846303,1000,1000,1000,1000,1000,1000,1000
63000,10950,62804,62000000,372000000,1000,6000,9997597015207,60176917,176351522,1339969457,7891,22672,882249,61989050,1000,631,936596,122213602,28134271,1971865729,2000041643,972967278,1027032722,88220068,99950221096,29711340,595001,1831281,131813689,229086244,1338769,120,5,22,1224,2412,357080835,371936565,79885901,18383200,23595915,297,81616800,99999264,736,153440150,2888895,5728,99994272,105738434,6960812,4876103,33056938,97671698,2328302,91153953,8846047,25852533,1000,1000,1000,1000,1000,1000,1000
64000,10570,62703,63000000,378000000,1000,6000,9997599589906,56790494,174947239,1339967823,8511,23686,888304,62989430,1000,686,930515,124202252,27965667,1972034333,2000776861,972493796,1027506204,89735201,99950563235,30074608,597663,1836537,132291033,231862800,1338758,120,6,20,1236,2424,362899247,377936611,80029296,18300636,24151338,297,81699364,99999252,748,152956088,2966415,5379,99994621,105887988,6960847,5224624,33536536,97546780,2453220,91361822,8638178,25858692,1000,1000,1000,1000,1000,1000,1000
65000,10780,62342,64000000,384000000,1000,6000,9997599643557,55937267,176078318,1339968531,8123,23366,893278,63989220,1000,6648,925289,126191884,27808710,1972191290,2001498230,972019825,1027980175,91250830,99950935282,30438722,571336,1818862,132761754,234650596,1338744,122,11,21,1244,2444,368711588,383931010,80174057,18224267,24711135,300,81775733,99999247,753,152468040,3044302,5231,99994769,106038884,6960879,5571362,34015765,97420424,2579576,91569023,8430977,25864827,1000,1000,1000,1000,1000,1000,1000
66000,10860,63075,65000000,390000000,1000,6000,9997595834359,58962507,181086040,1339968188,8418,23414,897585,64989140,1000,648,916327,128183110,27666638,1972333362,2002203615,971552139,1028447861,92774341,99951282060,30802878,570484,1826147,133230661,237436844,1338730,124,5,21,1264,2488,374534776,389936277,80318673,18148089,25270815,306,81851911,99999233,767,151980891,3122923,4838,99995162,106189584,6960908,5915591,34492442,97294060,2705940,91776761,8223239,25870911,1000,1000,1000,1000,1000,1000,1000
67000,10870,64256,66000000,396000000,1000,6000,9997592330664,61696111,185804632,1339967983,8420,23617,902090,65989130,1000,5879,910570,130174080,27537097,1972462903,2002895381,971082963,1028917037,94296111,99951617969,31167430,580911,1834502,133707953,240230232,1338727,124,8,21,1264,2500,380346088,395929865,80464359,18072865,25830207,309,81927135,99999295,705,151493952,3201451,4578,99995422,106341342,6960932,6257006,34967399,97166590,2833410,91983719,8016281,25876983,1000,1000,1000,1000,1000,1000,1000
68000,10780,63543,67000000,402000000,1000,6000,9997595546784,57720754,183810011,1339969249,7900,22871,907794,66989220,1000,575,902332,132162852,27417924,1972582076,2003575067,970617763,1029382237,95819659,99951977864,31530084,565944,1835328,134165888,243010084,1338727,124,4,25,1264,2524,386170778,401935882,80609687,18000238,26390985,315,81999762,99999292,708,151006063,3280256,4304,99995696,106492580,6960956,6596960,35440861,97038992,2961008,92189475,7810525,25882893,1000,1000,1000,1000,1000,1000,1000
69000,10560,62906,68000000,408000000,1000,6000,9997592873990,59653728,187733864,1339968831,7671,23518,910426,67989440,1000,6360,898935,134158028,27315956,1972684044,2004236016,970150428,1029849572,97347476,99952283191,31894410,607009,1885588,134627642,245804128,1338700,124,16,28,1276,2548,391983467,407930734,80755904,17930888,26954178,318,82069112,99999262,738,150516402,3359774,4108,99995892,106644780,6960980,6933465,35911617,96910724,3089276,92395790,7604210,25888876,1000,1000,1000,1000,1000,1000,1000
70000,10150,62956,69000000,414000000,1000,6000,9997595145379,56648286,186712839,1339967986,7927,24107,914628,68989850,1000,567,891292,136150444,27220257,1972779743,2004890858,969688204,1030311796,98877645,99952648498,32258496,588229,1876212,135088142,248599360,1338754,124,4,22,1240,2560,397807167,413936477,80902708,17861572,27517911,330,82138428,99999305,695,150026618,3439574,4124,99995876,106797423,6961003,7268229,36381507,96781437,3218563,92601355,7398645,25894715,1000,1000,1000,1000,1000,1000,1000
71000,10480,62883,70000000,420000000,1000,6000,9997594930702,56137163,188187599,1339968083,7436,24501,917246,69989520,1000,6807,883980,138144548,27132693,1972867307,2005537629,969227217,1030772783,100410738,99953010552,32621750,571874,1869090,135547523,251389268,1338776,124,11,29,1204,2560,403619373,419930310,81049693,17791497,28080687,339,82208503,99999233,767,149537414,3518997,3869,99996131,106950250,6961027,7601251,36849830,96651978,3348022,92806171,7193829,25900557,1000,1000,1000,1000,1000,1000,1000
72000,10400,62862,71000000,426000000,1000,6000,9997593636746,56714819,190755196,1339968292,7766,23962,920279,70989600,1000,589,878982,140138642,27053946,1972946054,2006173533,968766368,1031233632,101943959,99953366655,32986496,562443,1857542,136015594,254192836,1338796,126,4,20,1200,2592,409443238,425936549,81197503,17724426,28644597,348,82275574,99999236,764,149047331,3598854,3792,99996208,107104081,6961051,7931354,37315701,96522231,3477769,93011120,6988880,25906578,1000,1000,1000,1000,1000,1000,1000
73000,11090,63147,72000000,432000000,1000,6000,9997590982935,58661714,194689828,1339967190,7600,25230,921999,71988910,1000,6284,872993,142133822,26981273,1973018727,2006801771,968307810,1031692190,103480561,99953692198,33349272,581563,1895263,136461788,256984720,1338785,128,7,20,1208,2648,415255869,431930569,81345493,17661476,29211033,360,82338524,99999308,692,148554788,3678800,3559,99996441,107258112,6961071,8260013,37780268,96392364,3607636,93214039,6785961,25912619,1000,1000,1000,1000,1000,1000,1000
74000,10810,63121,73000000,438000000,1000,6000,9997593928525,55016633,193035084,1339967207,7746,25067,924701,72989190,1000,6937,867885,144128978,26916490,1973083510,2007420528,967850186,1032149814,105018073,99954042530,33712344,576585,1905883,136909113,259780160,1338791,130,12,25,1192,2692,421073705,437929942,81493985,17599718,29777919,375,82400282,99999291,709,148062555,3759371,3404,99996596,107412507,6961091,8586079,38243020,96261581,3738419,93416950,6583050,25918522,1000,1000,1000,1000,1000,1000,1000
75000,11050,63116,74000000,444000000,1000,6000,9997595627434,52625787,192629863,1339966780,7589,25651,927559,73988950,1000,652,860457,146122782,26857624,1973142376,2008032202,967396593,1032603407,106558274,99954410808,34075274,552964,1887061,137365478,262579756,1338807,132,7,18,1188,2712,426898529,443936232,81643520,17537698,30343515,381,82462302,99999236,764,147571712,3840218,3277,99996723,107568130,6961101,8909751,38704051,96130310,3869690,93618288,6381712,25924610,1000,1000,1000,1000,1000,1000,1000
76000,10390,62738,75000000,450000000,1000,6000,9997592786001,54779499,196773656,1339967155,7654,25211,930103,74989610,1000,1124,853822,148119014,26803682,1973196318,2008638594,966944489,1033055511,108102381,99954742568,34438644,566165,1912276,137812321,265385460,1338788,134,11,25,1196,2744,432716749,449936138,81793841,17480049,30913008,387,82519951,99999285,715,147076960,3921107,3169,99996831,107724593,6961122,9230474,39162811,95998415,4001585,93819142,6180858,25930752,1000,1000,1000,1000,1000,1000,1000
77000,10890,62136,76000000,456000000,1000,6000,9997590845550,56040622,200025689,1339967805,7070,25145,931132,75989110,1000,6795,848329,150115956,26758433,1973241567,2009236900,966493164,1033506836,109647977,99955092100,34801472,561541,1916427,138260373,268189080,1338791,134,6,15,1208,2780,438530266,455931069,81944513,17420648,31481661,393,82579352,99999264,736,146583283,4002063,3174,99996826,107881239,6961143,9548589,39619650,95865665,4134335,94019324,5980676,25936726,1000,1000,1000,1000,1000,1000,1000
78000,10690,62568,77000000,462000000,1000,6000,9997595303581,50905435,196881540,1339968119,7277,24624,933153,76989310,1000,5789,842299,152112314,26712963,1973287037,2009832224,966043504,1033956496,111194657,99955397839,35163716,599811,1968539,138702318,270988640,1338805,134,8,23,1184,2804,444349718,461931643,82095013,17364618,32050737,405,82635382,99999238,762,146089433,4083374,3113,99996887,108037812,6961161,9865943,40075358,95733384,4266616,94218965,5781035,25942799,1000,1000,1000,1000,1000,1000,1000
79000,10730,62823,78000000,468000000,1000,6000,9997594566210,50971784,198939296,1339967243,7520,25257,934775,77989270,1000,6289,837434,154108990,26672821,1973327179,2010422301,965594330,1034405670,112742145,99955794001,35525484,546668,1934994,139136880,273791356,1338807,134,8,21,1184,2840,450168079,467930888,82246891,17311032,32622381,414,82688968,99999263,737,145593109,4164952,3008,99996992,108195939,6961175,10180616,40529411,95600253,4399747,94416448,5583552,25949048,1000,1000,1000,1000,1000,1000,1000
80000,11120,63946,79000000,474000000,1000,6000,9997591262572,53602726,203557101,1339967351,7410,25259,937439,78988880,1000,1182,830528,156102882,26630064,1973369936,2011013024,965149188,1034850812,114290884,99956128201,35888396,556835,1952365,139581725,276604080,1338815,134,11,22,1172,2852,455990607,473934872,82399494,17258734,33193857,420,82741266,99999246,754,145097424,4246927,3032,99996968,108354720,6961186,10492428,40981470,95466184,4533816,94614366,5385634,25955226,1000,1000,1000,1000,1000,1000,1000
81000,10500,62708,80000000,480000000,1000,6000,9997591999051,52201956,204146106,1339966854,7720,25446,939547,79989500,1000,1125,823171,158099906,26595038,1973404962,2011595620,964705385,1035294615,115844090,99956457117,36250612,571558,1980936,140019215,279414672,1338856,134,4,24,1136,2852,461810794,479936167,82552758,17208296,33766662,429,82791704,99999265,735,144600311,4328809,2896,99997104,108514165,6961201,10802701,41432645,95331463,4668537,94811077,5188923,25961407,1000,1000,1000,1000,1000,1000,1000
82000,10690,63900,81000000,486000000,1000,6000,9997590513680,53028134,206966753,1339967955,6880,25185,939896,80989310,1000,598,819311,160098828,26563991,1973436009,2012172365,964260501,1035739499,117398114,99956850886,36612484,521173,1944881,140453624,282225740,1338846,134,10,28,1136,2864,467629193,485935502,82706521,17160184,34340280,432,82839816,99999253,747,144102713,4410996,2917,99997083,108674092,6961215,11110024,41881403,95196192,4803808,95006823,4993177,25967571,1000,1000,1000,1000,1000,1000,1000
83000,10690,63441,82000000,492000000,1000,6000,9997589191076,53695932,209623949,1339966637,7056,26327,941441,81989310,1000,587,812788,162095738,26536706,1973463294,2012745774,963819206,1036180794,118953706,99957164343,36974494,550830,1984287,140891825,285044036,1338861,136,8,31,1120,2896,473448657,491935972,82861865,17112191,34914669,444,82887809,99999227,773,143604556,4493535,2819,99997181,108835731,6961238,11415111,42329244,95059733,4940267,95200976,4799024,25973866,1000,1000,1000,1000,1000,1000,1000
84000,10730,63488,83000000,498000000,1000,6000,9997590016193,52219940,210141428,1339967058,7025,25937,941477,82989270,1000,6313,806071,164095586,26513272,1973486728,2013313595,963379696,1036620304,120514025,99957507765,37335292,549371,1995709,141325305,287854904,1338901,136,5,30,1084,2896,479262485,497930199,83017181,17065124,35488350,453,82934876,99999255,745,143107264,4576199,2738,99997262,108997313,6961257,11718573,42775490,94923215,5076785,95393988,4606012,25980132,1000,1000,1000,1000,1000,1000,1000
85000,10460,63624,84000000,504000000,1000,6000,9997591603190,49981269,209893333,1339966609,6888,26523,943498,83989540,1000,5917,800882,166092084,26488355,1973511645,2013883103,962941580,1037058420,122072397,99957857478,37694868,540126,2011346,141743809,290661756,1338961,136,6,29,1024,2908,485082957,503930459,83173183,17020496,36064749,471,82979504,99999204,796,142607250,4658951,2729,99997271,109159664,6961267,12018584,43218805,94786260,5213740,95584863,4415137,25986481,1000,1000,1000,1000,1000,1000,1000
86000,10930,64238,85000000,510000000,1000,6000,9997591871555,49064707,210971593,1339965940,6744,27336,943090,84989070,1000,6331,796804,168091960,26465167,1973534833,2014448905,962502771,1037497229,123633445,99958185355,38054710,552728,2027812,142182885,293479256,1338973,136,7,28,1012,2908,490902008,509929431,83331346,16974885,36638553,474,83025115,99999158,842,142110201,4742159,2709,99997291,109324277,6961286,12316227,43661711,94647447,5352553,95773643,4226357,25992931,1000,1000,1000,1000,1000,1000,1000
87000,10800,64046,86000000,516000000,1000,6000,9997590821500,49461937,213354267,1339966633,6868,26519,946037,85989200,1000,1065,786959,170086326,26438785,1973561215,2015017838,962072273,1037927727,125197295,99958509224,38413930,568269,2054988,142611750,296297800,1338960,138,11,29,1020,2952,496727855,515934889,83490679,16932599,37215204,483,83067401,99999231,769,141610009,4825234,2565,99997435,109490217,6961304,12610469,44102072,94507935,5492065,95960444,4039556,25999538,1000,1000,1000,1000,1000,1000,1000
