Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
20500,10000000001822.0,999137,9999393557331.0,10000818,111,200.0,9825,55,71138217,100198799150.0,4520,200,0,0,81,0,0,10,298,3,1000,2000,40,200.0,20500,9.999999999e-11,0.0009981397216729069,9.99999000001e-07,0.9998405476227342,0.09090909090909091,0.999000999000999,0.7577863822733186,0.9798622603111357,0.000998940482939066,9.99999000001e-07,0.9999987472881293,0.9848479412875669,0.9997997336086293,0.9994745243431199,0.99999899959994,0.9900822410423832,0.9900753904959159,0.994528583105202,0.9999490025507725,0.9999489995862627,0.9999999499078551,0.014970469321662147,0.999994992269069,0.9999999999999
20600,10000000001447.0,999582,9999390205495.0,57928,108,201.0,4519,3,70513408,100198615220.0,98752,200,4000,0,0,4,0,12,281,281,1000,2000,2000,201.0,20600,9.999999999e-11,0.000998583833574468,9.99999000001e-07,0.9998390234166261,0.09090909090909091,0.999000999000999,0.7579681585528434,0.21961680841367767,0.000998940148331974,9.99999000001e-07,0.9999987548352735,0.9990078989291518,0.9998000295961189,0.9994752557402157,0.9999989754045872,0.9900823383381846,0.9900755299629155,0.9945299003434119,0.9999490018578284,0.9999490025468727,0.9999999499073255,0.015316792010096432,0.9999958266816349,0.9999999999999
20700,10000000001444.0,999566,9999387762489.0,9975137,101,200.0,16147,14,71667850,100200870102.0,102682,0,2000,1,1989,59,1,67,1,9,0,2000,287,200.0,20700,9.999999999e-11,0.0009985678655129407,9.99999000001e-07,0.9998422675637745,0.09090909090909091,0.999000999000999,0.7580312860184582,0.9798600653570487,0.0009989399046861792,9.99999000001e-07,0.999998761114781,0.9523804324094304,0.9998000199980002,0.9994756259801214,0.999999,0.9900824181794967,0.9900756392168248,0.9945293785708252,0.99994900246947,0.9999490025408728,0.9999999499071153,0.015199562772290197,0.9999949922345015,0.9999999999999
20800,10000000000918.0,1000101,9999374463700.0,19942830,112,200.0,12875,45173,70749066,100201259228.0,100381,0,0,1970,1966,59,10,59,4,4,33,2000,156,200.0,20800,9.999999999e-11,0.000999101797293425,9.99999000001e-07,0.9998454573122745,0.09090909090909091,0.999000999000999,0.7580087905481797,0.9895768859716996,0.0009989395640103297,9.99999000001e-07,0.999998766916836,0.952380434673195,0.9998000296760957,0.9994759493696113,0.9999989999919999,0.9900824985535817,0.9900757552868975,0.9945305862609762,0.9999490025467727,0.9999490025480725,0.9999999499073982,0.015427789784569275,0.999994992290245,0.9999999999999
20900,10000000000452.0,1000532,9999381354741.0,1206,108,200.0,4626,0,70688342,100201720364.0,105587,200,1932,3998,0,447,0,4,40,327,0,2000,1860,200.0,20900,9.999999999e-11,0.0009995319363126972,9.99999000001e-07,0.9998414746906941,0.09090909090909091,0.999000999000999,0.7578686309798498,0.24682040561409369,0.0009989392643412304,9.99999000001e-07,0.9999987740824274,0.9687689949733049,0.9998000268968348,0.999475335002538,0.9999989999929999,0.9900825908638039,0.9900758827574087,0.994532123352721,0.9999489996633076,0.9999490025490725,0.9999999499069403,0.015560560726539854,0.9999949923028911,0.9999999999999
21000,10000000001570.0,999339,9999368955435.0,20052160,107,200.0,11757,19269,71084212,100203138030.0,103018,0,0,0,0,0,0,0,782,782,0,2000,0,0.0,21000,9.999999999e-11,0.0009983413185850264,9.99999000001e-07,0.9998470217828958,0.09090909090909091,0.999000999000999,0.7568343826482998,0.4895693292258293,0.0009989390231908424,9.99999000001e-07,0.9999987802323647,0.952380440649075,0.99979924146027,0.999476284105815,0.9999989999919999,0.9900826721626936,0.9900759971220932,0.9945320048461479,0.9999490025452727,0.9999490025448727,0.9999999499066331,0.015736544916754358,0.9999949922712584,0.9999999999999
21100,10000000001517.0,999501,9999366313792.0,20022536,117,200.0,9873,1552,71771029,100205347930.0,2,200,2080,0,0,21,0,0,436,149,0,2000,4,400.0,21100,9.999999999e-11,0.000998502995257737,9.99999000001e-07,0.9998476245496208,0.09090909090909091,0.999000999000999,0.7579357259732107,0.30365292797522436,0.0009989387571434703,9.99999000001e-07,0.9999987855905933,0.9990040057901213,0.9998000295961189,0.9994744866418419,0.999998999954998,0.9900827471542765,0.9900761023094377,0.9945300530688524,0.9999490025468727,0.9999489996687386,0.9999999499067166,0.015324597408468327,0.9999949922308422,0.9999999999999
21200,10000000000803.0,1000181,9999372617556.0,52867,114,201.0,12077,25723,70750099,100206527800.0,1344,200,1970,0,0,0,0,7,257,257,1003,2000,28,400.0,21200,9.999999999e-11,0.000999181637510613,9.99999000001e-07,0.999843457235924,0.09090909090909091,0.999000999000999,0.7581356716780664,0.9798628479336801,0.0009989383930755246,9.99999000001e-07,0.99999879018517,0.9704486560895358,0.9998000293961768,0.9994748306643921,0.9999989999919999,0.9900828093215097,0.990076190689295,0.9945292941873421,0.9999490025485726,0.9999490025448727,0.9999999499078734,0.015280308751433234,0.9999949922923056,0.9999999999999
21300,10000000000920.0,1000125,9999359120942.0,20048732,109,200.0,17345,26600,69695576,100205927492.0,100311,0,0,0,0,210,0,170,6,0,31,2000,0,0.0,21300,9.999999999e-11,0.0009991257493599214,9.99999000001e-07,0.9998491004673636,0.09090909090909091,0.999000999000999,0.7579340854716902,0.9896236466267944,0.000998938041110662,9.99999000001e-07,0.999998796610163,0.9523804472563799,0.9997998196172366,0.9994758104150593,0.999999000001,0.9900828987958229,0.9900763093239455,0.9945326160467106,0.9999490025230732,0.9999490004465627,0.999999949907553,0.015818288286901478,0.9999949923507018,0.9999999999999
21400,10000000001765.0,999221,9999365692542.0,9942316,108,200.0,15620,32368,69095148,100205997012.0,75,4,41,0,0,0,0,78,323,6,999,2000,312,200.0,21400,9.999999999e-11,0.0009982235540620865,9.99999000001e-07,0.9998476703538687,0.09090909090909091,0.999000999000999,0.7577703021596437,0.9798854723084675,0.000998936707363021,9.99999000001e-07,0.9999988030262255,0.9523804490922497,0.9998000298360482,0.999475940622254,0.9999989968683232,0.9900829833342193,0.9900764355427049,0.9945344984307948,0.9999490025440727,0.9999490025451727,0.9999999499073324,0.016360440052545454,0.9999949923885513,0.9999999999999
21500,10000000001490.0,999541,9999352965641.0,20045340,98,201.0,16900,84,69451821,100208344104.0,65,200,1950,3990,3987,0,20,0,338,219,999,2000,0,199.0,21500,9.999999999e-11,0.0009985429154157823,9.99999000001e-07,0.9998504105842027,0.09090909090909091,0.999000999000999,0.757600842557554,0.9798651744871604,0.00099893643166845,9.99999000001e-07,0.999998807589885,0.9743584621412286,0.9998000292562174,0.9994756458045714,0.999998999998,0.9900830417948839,0.9900765193491128,0.9945318459803719,0.9999490025506724,0.9999490025498724,0.9999999499080496,0.01596305047934015,0.999994992365031,0.9999999999999
21600,10000000003350.0,997688,9999350580831.0,20002673,98,200.0,20949,1505,70423772,100210987270.0,2891,7,60,0,0,0,0,0,570,570,1004,2000,0,0.0,21600,9.999999999e-11,0.0009966936107448832,9.99999000001e-07,0.9998508776647976,0.09090909090909091,0.999000999000999,0.7575087071690336,0.36312309218418964,0.0009989361937602734,9.99999000001e-07,0.9999988122807759,0.9523804547969854,0.9998000295961189,0.9994754987917799,0.999999,0.9900831067638125,0.9900766079583893,0.9945288729903183,0.9999490025445728,0.9999490025468727,0.9999999499083568,0.015389596601107298,0.9999949923117434,0.9999999999999
21700,10000000003521.0,997514,9999347991542.0,19968778,100,200.0,13999,1469,70990964,100213324370.0,0,200,0,1,1930,0,10,4,66,8,31,2000,0,400.0,21700,9.999999999e-11,0.0009965199573912227,9.99999000001e-07,0.9998513814854824,0.09090909090909091,0.999000999000999,0.7584249155098712,0.21806256151234737,0.0009989349324056782,9.99999000001e-07,0.999998817003078,0.9990317453032005,0.9998000296161131,0.999474816316677,0.9999989998329721,0.9900831685693102,0.9900767003396898,0.9945263057456686,0.9999490004158343,0.9999490019668619,0.9999999499087445,0.01528328705255072,0.9999949922778921,0.9999999999999
21800,10000000002385.0,998610,9999354544936.0,10046984,116,200.0,3766,5,70030571,100213841202.0,2101,200,2000,1940,1939,427,0,352,140,56,0,2000,900,200.0,21800,9.999999999e-11,0.0009976137729102344,9.99999000001e-07,0.99984986400276,0.09090909090909091,0.999000999000999,0.7584023776453422,0.9799749329416925,0.0009989355852995242,9.99999000001e-07,0.9999988224142811,0.9990023845654756,0.9997999089058311,0.9994751931253893,0.999998985754928,0.9900832417761466,0.9900768011223368,0.9945277319949383,0.9999490025457727,0.9999490019007838,0.9999999499090171,0.015400556806003912,0.9999949923365795,0.9999999999999
21900,10000000001609.0,999425,9999351517060.0,9999753,119,200.0,14277,46,69688597,100215157482.0,750,200,1950,2000,1999,325,10,5,21,236,0,2000,1384,0.0,21900,9.999999999e-11,0.0009984271469486608,9.99999000001e-07,0.9998504152624144,0.09090909090909091,0.999000999000999,0.7585144374682092,0.007612622625433621,0.0009989352893552696,9.99999000001e-07,0.9999988266559692,0.964285217695703,0.9998000284164498,0.9994742056129494,0.9999989861631547,0.990083306316935,0.9900768845475703,0.99452147614414,0.9999490003930379,0.9999490025501724,0.9999999499095167,0.015308180030800178,0.9999949923552265,0.9999999999999
22000,10000000002172.0,998744,9999338719869.0,19995650,111,200.0,23593,38954,69946935,100217084550.0,71,200,0,0,0,0,0,3,3,3,1004,2000,1529,200.0,22000,9.999999999e-11,0.0009977475056652018,9.99999000001e-07,0.9998531480261141,0.09090909090909091,0.999000999000999,0.7586107798781366,0.9896274348851296,0.0009989340053971987,9.99999000001e-07,0.9999988317375836,0.9729724742900486,0.9998000299960005,0.9994744837103057,0.9999989844684606,0.9900833684943132,0.9900769802749672,0.9945248322721858,0.9999490025418728,0.9999490025508724,0.9999999499099971,0.015179057218639592,0.9999949923399879,0.9999999999999
22100,10000000001422.0,999565,9999345340565.0,10007289,121,200.0,25771,5853,69288323,100217954590.0,1350,200,0,4000,4000,0,20,0,211,200,0,2000,40,0.0,22100,9.999999999e-11,0.0009985668675090782,9.99999000001e-07,0.9998515471771752,0.09090909090909091,0.999000999000999,0.7587432798641884,0.17427674120376463,0.0009989356706841806,9.99999000001e-07,0.9999988364350987,0.9705877398308619,0.9997998981352202,0.9994742570019879,0.999998999999,0.9900834325921216,0.9900770716437357,0.9945250117208724,0.9999490025489726,0.9999490025428728,0.9999999499105414,0.01510524739743986,0.9999949923786539,0.9999999999999
22200,10000000001332.0,999683,9999342800271.0,10003680,113,200.0,18014,13,70193799,100220235920.0,101906,200,2000,0,93,30,0,26,10,10,26,2000,116,0.0,22200,9.999999999e-11,0.000998684631951077,9.99999000001e-07,0.9998521225473345,0.09090909090909091,0.999000999000999,0.7588711176535861,0.007071003886686936,0.0009989354172657374,9.99999000001e-07,0.9999988415487073,0.9990380098465779,0.9998000195980387,0.9994738593454454,0.9999989988429628,0.9900834986313538,0.9900771642873505,0.9945224674794515,0.9999490025495725,0.9999490025468727,0.9999999499105726,0.014654265672475717,0.999994992325406,0.9999999999999
22300,10000000002047.0,998952,9999339412143.0,2878,105,200.0,23578,58,69337527,100220771494.0,103273,0,1,3999,3998,146,20,146,120,120,0,2000,767,199.0,22300,9.999999999e-11,0.000997955090766169,9.99999000001e-07,0.9998505782097319,0.09090909090909091,0.999000999000999,0.7588977726843332,0.979894715974033,0.0009989340742103127,9.99999000001e-07,0.9999988462030782,0.9523804704583221,0.9998000292562171,0.9994740948388606,0.9999989985218182,0.9900835651625698,0.990077255416727,0.99452252673664,0.9999490025450727,0.9999490025434727,0.9999999499110112,0.014936487880469255,0.9999949923758098,0.9999999999999
22400,10000000001897.0,999132,9999336439770.0,9999503,114,200.0,12537,19315,69325327,100222451484.0,99762,200,0,0,0,0,0,185,0,4,1032,2000,740,200.0,22400,9.999999999e-11,0.0009981347316492977,9.99999000001e-07,0.9998532954883617,0.09090909090909091,0.999000999000999,0.7590168950629275,0.9799676291284043,0.000998933784580723,9.99999000001e-07,0.9999988505298727,0.96428522860505,0.9998000299960005,0.9994736523724073,0.999998999996,0.9900836249312273,0.9900773387417459,0.9945217338227471,0.9999490025079728,0.9999490025508724,0.9999999499115032,0.01472817651130791,0.9999949923753868,0.9999999999999
22500,10000000001753.0,999235,9999323529532.0,20066737,113,200.0,21186,1396,69205406,100224064394.0,3400,0,0,2,3980,123,2,19,1,320,0,2000,1056,0.0,22500,9.999999999e-11,0.0009982375261255818,9.99999000001e-07,0.9998559325902596,0.09090909090909091,0.999000999000999,0.7591388947819052,0.2445789740196895,0.0009989334939358636,9.99999000001e-07,0.9999988549791918,0.9523804748748849,0.9998000282364982,0.9994723322020705,0.9999989999919999,0.9900836856554878,0.9900774265942008,0.9945163615218439,0.9999490025464727,0.9999490025434727,0.9999999499118332,0.014719278158150053,0.9999949923834984,0.9999999999999
22600,10000000001234.0,999775,9999331206967.0,10078541,113,200.0,9649,740,70031460,100226081940.0,100876,200,2000,81,81,0,1,5,291,229,0,2000,2000,200.0,22600,9.999999999e-11,0.0009987764482764245,9.99999000001e-07,0.9998543758575978,0.09090909090909091,0.999000999000999,0.7588128796669782,0.30452981310367666,0.000998934260751569,9.99999000001e-07,0.999998860168239,0.9990284020658767,0.999800029196234,0.9994726635378061,0.99999897380862,0.9900837519933692,0.9900775207317855,0.9945160895292091,0.9999490025435728,0.9999490019225105,0.9999999499117693,0.014245561499689835,0.9999960756794113,0.9999999999999
22700,10000000000133.0,1000907,9999318177736.0,20033480,111,200.0,12266,20408,69877331,100226791753.0,102394,4,0,2,0,1,1,10,464,3,1029,2000,20,200.0,22700,9.999999999e-11,0.0009999061868981903,9.99999000001e-07,0.9998571507407894,0.09090909090909091,0.999000999000999,0.7591580313221888,0.979975526642067,0.000998933955871393,9.99999000001e-07,0.9999988655616705,0.9523804798056746,0.9997995630045405,0.999473165615232,0.9999989999962,0.9900838237607358,0.9900776229561441,0.9945195936502165,0.9999490006725482,0.9999489979102759,0.99999994991166,0.014662812221206297,0.9999949923412021,0.9999999999999
22800,10000000000099.0,1000943,9999325315535.0,10067472,109,201.0,5243,57595,70086940,100228287441.0,201974,200,2001,2002,3998,11,20,29,120,11,0,2000,1420,201.0,22800,9.999999999e-11,0.000999942114939646,9.99999000001e-07,0.9998556460414606,0.09090909090909091,0.999000999000999,0.7585901896231312,0.9799327911109149,0.0009989326685054375,9.99999000001e-07,0.9999988703797014,0.999005263108915,0.9998000276566481,0.9994726912391532,0.9999989860017542,0.990083886560798,0.9900777121800368,0.9945179590567762,0.9999489987679109,0.9999490025475726,0.9999999499119017,0.014401737991357001,0.9999949923359872,0.9999999999999
22900,10000000000548.0,1000456,9999312526405.0,19933214,114,200.0,16742,96,70386913,100229915109.0,104545,2,2011,2012,3997,87,0,37,0,7,0,2000,35,201.0,22900,9.999999999e-11,0.0009994560881598639,9.99999000001e-07,0.9998582715774409,0.09090909090909091,0.999000999000999,0.7592839892476779,0.979780893648606,0.0009989333799503332,9.99999000001e-07,0.9999988751315135,0.9523804842345285,0.9998000226776633,0.999472416390848,0.9999989985118888,0.9900839528689036,0.9900778037075462,0.9945170512194662,0.9999489999991095,0.9999490025478726,0.999999949911842,0.014200578559553695,0.999994992313936,0.9999999999999
23000,10000000001600.0,999385,9999319682027.0,10003115,108,201.0,14708,24221,70419836,100231052790.0,11,200,0,0,1,0,0,7,4,4,0,2000,2000,0.0,23000,9.999999999e-11,0.000998387226781363,9.99999000001e-07,0.9998568645001048,0.09090909090909091,0.999000999000999,0.7592462474285288,0.979924157527509,0.0009989321068497332,9.99999000001e-07,0.999998880184803,0.9989989610778717,0.999800029196234,0.9994725436467877,0.9999989909122567,0.990084018597292,0.9900778992577373,0.9945136749106623,0.9999490003018421,0.9999490025428728,0.9999999499117423,0.01424988246675995,0.99999651125031,0.9999999999999
23100,10000000002614.0,998398,9999316483400.0,877,102,200.0,16233,82772,69851964,100231702720.0,103258,0,0,0,0,0,0,0,583,583,0,2000,0,200.0,23100,9.999999999e-11,0.000997402195642675,9.99999000001e-07,0.9998553995050311,0.09090909090909091,0.999000999000999,0.7585173679962167,0.980019409108012,0.0009989317876849379,9.99999000001e-07,0.9999988850134409,0.9523804882488713,0.9997994433488281,0.9994727812640266,0.999998999995,0.9900840821532445,0.9900779868254688,0.9945180575505796,0.9999490025472726,0.9999490025468727,0.9999999499120615,0.014398550076424496,0.9999949923429226,0.9999999999999
23200,10000000002203.0,998788,9999313260136.0,10025865,110,200.0,28059,16,69592674,100233012810.0,0,0,2000,0,50,0,1,1,595,593,0,2000,77,0.0,23200,9.999999999e-11,0.0009977914179052933,9.99999000001e-07,0.999858020371365,0.09090909090909091,0.999000999000999,0.7585948748359744,0.9799662794938224,0.0009989314687071677,9.99999000001e-07,0.9999988893090016,0.9523804902330033,0.9998000297960601,0.9994707756352528,0.9999989992324113,0.9900841419452129,0.9900780715693883,0.99451721372212,0.9999490025508724,0.9999490025288731,0.9999999499124218,0.014445987309806535,0.9999949923572101,0.9999999999999
23300,10000000001768.0,999279,9999310248961.0,2740,119,200.0,12771,26,69622137,100234004520.0,3,4,40,0,3922,375,19,568,1,238,0,2000,2000,200.0,23300,9.999999999e-11,0.0009982814383225945,9.99999000001e-07,0.9998566572873898,0.09090909090909091,0.999000999000999,0.7592874640935321,0.9799160081189723,0.0009989311656835758,9.99999000001e-07,0.9999988940312295,0.9523804920803877,0.9998000297960601,0.9994716490287743,0.9999989999951999,0.99008420508536,0.9900781522253139,0.9945180395513452,0.9999490006244683,0.999949001177059,0.9999999499123132,0.014525138060621617,0.9999956441564826,0.9999999999999
23400,10000000001465.0,999505,9999306788964.0,10063549,119,200.0,21500,699,68885109,100234531424.0,100953,200,3970,2,1998,274,10,237,2,328,1018,2000,0,400.0,23400,9.999999999e-11,0.000998506987273685,9.99999000001e-07,0.9998593035021068,0.09090909090909091,0.999000999000999,0.7593224259962644,0.24801212384021354,0.0009989308186333747,9.99999000001e-07,0.9999988990720529,0.971428103360535,0.999799700814174,0.9994729452975223,0.999998999998,0.990084272451419,0.9900782493219668,0.9945186316998537,0.9999489992600484,0.9999490025488725,0.9999999499126835,0.01455773133824408,0.9999949924002124,0.9999999999999
23500,10000000000742.0,1000246,9999304306742.0,10060666,94,200.0,20956,709,69295373,100236198862.0,102633,200,2001,0,0,959,20,929,26,318,1016,2000,40,200.0,23500,9.999999999e-11,0.0009992465076776814,9.99999000001e-07,0.9998598245123446,0.09090909090909091,0.999000999000999,0.7593820011232237,0.02559478008728866,0.0009989315748848214,9.99999000001e-07,0.999998903323768,0.9990071524561749,0.9998000238374688,0.999470566044918,0.9999989995929344,0.9900843297057026,0.990078315545188,0.9945173964980428,0.9999490025480725,0.9999489960982341,0.9999999499126802,0.014419603126726991,0.9999949923744338,0.9999999999999
23600,10000000002247.0,998718,9999300819950.0,2810,121,200.0,12385,68,68665585,100236771629.0,98433,200,2000,0,0,2,0,1,0,2,39,2000,1040,200.0,23600,9.999999999e-11,0.0009977215575215153,9.99999000001e-07,0.999858465970628,0.09090909090909091,0.999000999000999,0.7593574610996858,0.9799227132387359,0.0009989312274211477,9.99999000001e-07,0.999998908116345,0.9990048244566339,0.9998000293961768,0.9994728149435439,0.9999989894825342,0.990084392675437,0.9900784249476021,0.9945140323430888,0.9999490025440727,0.9999490025448727,0.9999999499128825,0.014599155322509516,0.9999949924169121,0.9999999999999
