Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
6500,10000000000522,999478,999478,108000,20000,9999799608786,199511123,8967,3077,1000,64882000,0,129960000,0,57565102,129757846,68219269,131780731,106189531,0,0,9998958,1042,66983304,100042437484,0,257041954,33400,85552700,0,20837753,48840,289092000,9951160,45540362,0,0,9993947,6053,0,0,1,200,5209440,9999999,1,9999962,9998002,1998,38,5209438,2000,2000,2000,2000,1000,1000
6600,10000000000836,999164,999164,90000,20000,9999796850526,202443301,86147,6244,1000,65900000,0,131960000,0,58527443,131787512,68367767,131632233,106108933,0,0,9961397,38603,67957309,100043601830,90,260922130,2200,86811400,0,21205039,32060,293922800,9967940,45491240,0,0,9999961,39,0,0,1,200,5302760,9998001,1999,9999840,10000000,0,160,5300760,2000,2000,2000,2000,1000,1000
6700,10000000000932,999068,999068,112000,20100,9999784102485,214176571,10052745,3600,1000,66878000,0,133959900,0,59498297,133748800,68361376,131638624,107201324,0,0,9977323,22677,68870123,100045799260,0,263645920,600,88081400,0,21521520,80,298683200,9999920,44437220,0,0,9999280,720,0,0,0,200,5380380,10000000,0,9999820,10000000,0,180,5380380,2000,2000,2000,2000,1000,1000
6800,10000000001176,998824,998824,109000,20000,9999781498115,217024419,10046119,3343,1000,67881000,0,135960000,0,60516345,135755314,68641424,131358576,107044676,0,0,9977645,22355,69771759,100047117205,5,267515735,2400,89311650,0,21868630,2040,303699200,9997960,44311860,0,0,9999870,130,0,0,0,200,5467210,9999930,70,9999860,10000000,0,140,5467140,2000,2000,2000,2000,1000,1000
6900,10000000000774,999226,999226,111000,20000,9999778870153,220046815,10075661,5471,1000,68879000,0,137960000,0,61578273,137747058,68625868,131374132,106723232,0,0,9965727,34273,70628585,100047988659,1401,271567161,21000,90576400,0,22146870,21620,308502400,9978380,44629280,0,0,9999930,70,0,0,1990,200,5540200,9998010,1990,9999980,10000000,0,20,5536220,2000,2000,2000,2000,1000,1000
7000,10000000000681,999319,999319,118000,20000,9999775967579,223122706,10043108,10827,1000,69872000,20000,139960000,0,62467411,139722346,68356805,131643195,106627495,0,0,9999909,91,71637155,100048666659,1,275567321,200,91866800,0,22465120,80,313000800,9999920,45015620,0,0,9980580,19420,0,0,0,200,5617780,9998000,2000,9999820,10000000,0,180,5615780,2000,2000,2000,2000,1000,1000
7100,10000000000880,999120,999120,114000,20000,9999783413085,216329750,4486,9993,1000,70876000,0,141960000,0,63485063,141732014,68888325,131111675,106074175,0,0,9999927,73,72529941,100049771143,100127,279930267,0,93076950,0,22868040,7629,318267600,9992371,45027790,0,0,9981260,18740,0,0,0,200,5717010,10000000,0,9997790,9997919,2081,2210,5717010,2000,2000,2000,2000,1000,1000
7200,10000000001372,998628,998628,113000,20100,9999770334710,229827511,10058301,5160,1000,71877000,0,143959900,0,64293210,143743680,68544751,131455249,105756749,0,0,9947120,52880,73631500,100050241779,91,284117801,600,94387900,0,23267920,65276,322724400,9934724,45633220,0,0,9999980,20,0,0,1990,200,5818970,10000000,0,9999820,9999996,4,180,5816980,2000,2000,2000,2000,1000,1000
7300,10000000001433,998567,998567,96000,20000,9999777889098,222977829,104929,7944,1000,72894000,0,145960000,0,65427880,145772112,69388687,130611313,105145813,0,0,9951180,48820,74431492,100051745614,6,288354306,2200,95536300,0,23650880,11690,328276800,9988310,45451880,0,0,9994120,5880,0,0,20,200,5912740,10000000,0,9997880,9998070,1930,2120,5912720,2000,2000,2000,2000,1000,1000
7400,10000000001415,998585,998585,113000,20000,9999765069582,235598396,10030430,15236,1000,73877000,0,147960000,0,66379452,147723528,69445748,130554252,105442852,0,0,9985418,14582,75333246,100053275904,6,291357276,605800,96745300,0,24043120,77,333215600,9999923,45111320,0,0,9999980,20,0,0,50,200,6010830,10000000,0,9999820,9999997,3,180,6010780,2000,2000,2000,2000,1000,1000
7500,10000000000535,999465,999465,116000,20200,9999772043254,228541442,34948,8099,1000,74874000,19800,149959800,0,67253588,149731802,69439366,130560634,105622134,0,0,9980382,19618,76371384,100054542512,0,295780717,0,98002550,0,24427317,32429,338107600,9967571,44906071,0,0,9999983,17,0,0,0,200,6106830,9999999,1,9999971,10000000,0,29,6106829,2000,2000,2000,2000,1000,1000
7600,10000000000698,999302,999302,110000,20000,9999758535695,242104468,10013470,14105,1000,75880000,0,151960000,0,67848121,151731790,68265403,131734597,105654997,0,0,9992319,7681,77688509,100054218417,1423,299944133,5200,99454450,0,24780600,67950,341775600,9932050,46011650,0,0,9999900,100,0,0,10,200,6195160,10000000,0,9999850,10000000,0,150,6195150,2000,2000,2000,2000,1000,1000
7700,10000000000759,999241,999241,100000,20000,9999755445724,245466400,10048562,12460,1000,76890000,0,153960000,0,68619161,153755080,67757284,132242716,105475316,0,0,9953299,46701,78848479,100054381280,0,304014960,69800,100815500,0,25143759,2440,345893200,9997560,46764960,0,0,9999941,59,0,0,1,200,6287440,9998001,1999,9999960,10000000,0,40,6285440,2000,2000,2000,2000,1000,1000
7800,10000000000820,999180,999180,118000,20000,9999752311919,248992469,9943605,4509,1000,77872000,0,155960000,0,69294558,155734982,67170768,132829232,105174332,0,0,9999422,578,80061704,100054275392,102368,308467068,0,102186850,0,25514640,60,349983200,9999940,47654840,0,0,9980360,19640,0,0,60,200,6378720,10000000,0,9999940,10000000,0,60,6378660,2000,2000,2000,2000,1000,1000
7900,10000000000377,999623,999623,115000,20000,9999749382854,252184183,10070347,5219,1000,78875000,0,157960000,0,70144317,157739562,67065707,132934293,105007393,0,0,9999953,47,81120815,100055091056,100334,311967034,395200,103469850,0,25889960,28890,354506400,9971110,47898010,0,0,9999240,760,0,0,1940,200,6474430,10000000,0,9999910,10000000,0,90,6472490,2000,2000,2000,2000,1000,1000
8000,9999999999959,1000041,1000041,118000,20000,9999756308246,245416356,82126,6341,1000,79872000,0,159960000,0,70867835,159731318,66717002,133282998,104945398,0,0,9960465,39535,82293483,100055628778,2524,316242821,2600,104836100,0,26279997,99,358732400,9999901,48337501,0,0,9999703,297,0,0,0,200,6570000,9999999,1,9999801,10000000,0,199,6569999,2000,2000,2000,2000,1000,1000
8100,10000000000176,999824,999824,111000,20000,9999744425584,257093144,10050124,16904,1000,80879000,0,161960000,0,72201585,161724192,68191818,131808182,105240382,0,0,9971805,28195,82863497,100058923470,0,319272240,1600,105896650,0,26636440,10,364878400,9999990,46567790,0,0,9999960,40,0,0,0,200,6659110,10000000,0,9998690,10000000,0,1310,6659110,2000,2000,2000,2000,1000,1000
8200,9999999999656,1000344,1000344,96000,20000,9999741528235,260403726,10089324,6938,1000,81894000,20000,163960000,0,73051674,163774124,67792911,132207089,104918489,0,0,9957176,42824,83972000,100059429350,0,323412300,4000,107188450,0,27001800,213680,369344800,9786320,47072950,0,0,9993600,6400,0,0,0,200,6750450,10000000,0,9997950,9998030,1970,2050,6750450,2000,2000,2000,2000,1000,1000
8300,9999999999000,1001000,1001000,118000,20000,9999738798622,264221663,10022551,12502,1000,82872000,20000,165960000,0,74009309,165718996,67919915,132080085,103903885,0,0,9990521,9479,84885517,100059379371,101819,328319799,1000,108467700,0,27296680,8450,374050000,9991550,48167730,0,0,9999920,80,0,0,0,200,6824170,10000000,0,9999830,9999980,20,170,6824170,2000,2000,2000,2000,1000,1000
8400,9999999999200,1000800,1000800,106000,20000,9999736008120,266820717,10041279,3927,1000,83884000,20000,167960000,0,74899826,167760146,67547927,132452073,104182173,0,0,9979464,20536,85949310,100060328363,97987,331028457,772400,109773350,0,27636080,20,378311200,9999980,48269880,0,0,9999920,80,0,0,1990,200,6911010,10000000,0,9997980,10000000,0,2020,6909020,2000,2000,2000,2000,1000,1000
8500,9999999999798,1000202,1000202,105000,20100,9999742889988,260121218,7254,13946,1000,84885000,0,169959900,0,75607758,169742108,67191086,132808914,104095814,0,0,9999922,78,87127330,100060877841,99599,335837979,15400,111150500,0,28028080,98819,382715200,9901181,48614280,0,0,9969020,30980,0,0,0,200,7007020,10000000,0,9999980,9999999,1,20,7007020,2000,2000,2000,2000,1000,1000
8600,10000000000073,999927,999927,112000,20000,9999740174479,263438461,88023,6481,1000,85878000,0,171960000,0,76564056,171743038,67636890,132363110,103593710,0,0,9959494,40506,88072332,100061962181,69,339961269,1000,112382400,0,28426600,49,387711200,9999951,48767350,0,0,9993800,6200,0,0,0,200,7106650,10000000,0,9997950,9997999,2001,2050,7106650,2000,2000,2000,2000,1000,1000
8700,10000000000175,999825,999825,101000,20000,9999727557173,275379402,9783332,2816,1000,86889000,20000,173960000,0,77380175,173772368,67230295,132769705,104344005,0,0,9999945,55,89211613,100063308760,1500,342982020,1000,113714400,0,28716320,80,391932800,9999920,48425620,0,0,9995780,4220,0,0,0,200,7180580,9998000,2000,9999820,10000000,0,180,7178580,2000,2000,2000,2000,1000,1000
8800,9999999999451,1000549,1000549,95000,20000,9999735196243,267627831,3581,10584,1000,87895000,0,175960000,0,78594265,175768832,68319154,131680846,104556846,0,0,9990315,9685,89893647,100066019040,0,345821080,410400,114830150,0,29115680,20,397690800,9999980,47123980,0,0,9999720,280,0,0,2000,200,7280920,10000000,0,9999880,10000000,0,120,7278920,2000,2000,2000,2000,1000,1000
8900,9999999998700,1001300,1001300,125000,20100,9999732468039,270902056,6814,11632,1000,88865000,0,177959900,0,79583534,177706736,68897205,131102795,104113595,0,0,9991576,8424,90739512,100067254256,99974,350588234,0,116022350,0,29534760,2090,403075200,9997910,46987110,0,0,9999940,60,0,0,0,200,7383690,10000000,0,9997910,10000000,0,2090,7383690,2000,2000,2000,2000,1000,1000
9000,9999999999169,1000831,1000831,110000,20100,9999719662421,284036432,10057374,4231,1000,89880000,0,179959900,0,80528606,179751538,68714123,131285877,103868777,0,0,9950264,49736,91755302,100067993955,61,354557472,3000,117323600,0,29862511,38,407623200,9999962,47415073,0,0,9999989,11,0,0,2000,200,7467630,9999997,3,9997973,9998011,1989,2027,7465627,2000,2000,2000,2000,1000,1000
9100,9999999998979,1001021,1001021,96000,20000,9999727326501,276779885,3499,3703,1000,90894000,20000,181960000,0,81650942,181780594,69485156,130514844,103566144,0,0,9904828,95172,92557122,100069801796,0,358523341,200,118448600,0,30284140,50837,413182400,9949163,46897863,0,0,9999960,40,0,0,1,200,7572530,9998008,1992,9999863,10000000,0,137,7570537,2000,2000,2000,2000,1000,1000
9200,10000000000013,999987,999987,109000,20000,9999714338300,289806824,10027730,9659,1000,91881000,0,183960000,0,82563373,183742682,69771964,130228036,103632136,0,0,9987467,12533,93502049,100071306424,0,361940834,421200,119656850,0,30709034,2060,418314000,9997940,46591842,0,0,9993966,6034,0,0,0,200,7677260,9999998,2,9997942,9998002,1998,2058,7677258,2000,2000,2000,2000,1000,1000
9300,9999999999748,1000252,1000252,105000,20000,9999711266960,293370761,10039839,11306,1000,92885000,0,185960000,0,83422464,185747388,69594971,130405029,103230829,0,0,9999986,14,94556374,100071667526,100524,366814424,58800,120953250,0,31074200,20,423003600,9999980,47172250,0,0,9981700,18300,0,0,0,200,7768550,10000000,0,9998050,9998070,1930,1950,7768550,2000,2000,2000,2000,1000,1000
9400,9999999998901,1001099,1001099,110000,20000,9999718576470,286068726,3426,8405,1000,93880000,20000,187960000,0,84439990,187743190,69750076,130249924,103315824,0,0,9999990,10,95442180,100073227641,2403,369940177,569400,122137400,0,31444073,19,428013200,9999981,46932082,0,0,9999127,873,0,0,1,200,7861020,9999999,1,9999982,9998001,1999,18,7861018,2000,2000,2000,2000,1000,1000
9500,9999999998564,1001436,1001436,121000,20000,9999715074117,289241541,3315,4604,1000,94869000,0,189960000,0,85075107,189728792,69017098,130982902,103744802,0,0,9999433,567,96693225,100073654432,100628,374416408,800,123545450,0,31835360,40,432152000,9999960,47238060,0,0,9999940,60,0,0,1620,200,7960460,10000000,0,9999960,10000000,0,40,7958840,2000,2000,2000,2000,1000,1000
9600,9999999999010,1000990,1000990,111000,20000,9999711808033,293206014,6474,11716,1000,95879000,20000,191960000,0,85765860,191734568,68409007,131590993,103153193,0,0,9970800,29200,97901468,100073436082,0,378753507,242200,124870200,0,32268757,2089,436295600,9997911,48435711,0,0,9999943,57,0,0,50,200,8067240,9999999,1,9999811,10000000,0,189,8067189,2000,2000,2000,2000,1000,1000
9700,9999999998345,1001655,1001655,109000,20000,9999699098058,305381280,10037658,8921,1000,96881000,20000,193960000,0,86755219,193744158,69208498,130791502,103803402,0,0,9981741,18259,98806199,100076013176,101604,382219564,600,126023600,0,32730960,40,441866000,9999960,46988060,0,0,9999540,460,0,0,0,200,8182740,10000000,0,9999860,10000000,0,140,8182740,2000,2000,2000,2000,1000,1000
9800,9999999998331,1001669,1001669,101000,20100,9999696139884,309688673,9999291,13172,1000,97889000,0,195959900,0,87593989,195751656,68984317,131015683,102558383,0,0,9999771,229,99870727,100075790286,0,386860451,424200,127306300,0,33141751,81137,446503200,9918863,48376163,0,0,9999949,51,0,0,0,200,8286940,9997997,2003,9999863,10000000,0,137,8284937,2000,2000,2000,2000,1000,1000
9900,9999999999529,1000471,1000471,111000,20000,9999703317801,303409383,6187,7929,1000,98879000,20100,197960000,0,88560967,197742142,69326614,130673386,101751786,0,0,9999963,37,100802205,100076401890,0,391965080,800,128522950,0,33515880,4470,451608000,9995530,48917130,0,0,9999320,680,0,0,0,200,8378970,10000000,0,9999830,10000000,0,170,8378970,2000,2000,2000,2000,1000,1000
10000,9999999999066,1000934,1000934,114000,20000,9999700369754,305786631,3121,4942,1000,99876000,20000,199960000,0,89447005,199742116,68956405,131043595,102414595,0,0,9999915,85,101824131,100077614159,99943,395282800,93600,129833950,0,33873655,3659,456055600,9996341,48625341,0,0,9955145,44855,0,0,2,200,8470980,9996581,3419,9997841,10000000,0,2159,8467559,2000,2000,2000,2000,1000,1000
10100,9999999999385,1000615,1000615,108000,20000,9999687808303,318846247,10010583,6932,1000,100882000,20000,201960000,0,90536063,201750136,69680140,130319860,102024460,0,0,9994027,5973,102635063,100079312388,90,399439218,24800,130980550,0,34316028,4006,461616400,9995994,48291394,0,0,9914772,85228,0,0,0,200,8579010,9999996,4,9999994,10000000,0,6,8579006,2000,2000,2000,2000,1000,1000
10200,9999999999192,1000808,1000808,116000,20000,9999694663441,311334170,6220,16862,1000,101874000,0,203960000,0,91354425,203714276,69584411,130415589,102781089,0,0,9977175,22825,103681151,100080951457,102043,402797843,12400,132263150,0,34706800,2097,466406400,9997903,47632400,0,0,10000000,0,0,0,2000,200,8678700,10000000,0,9999900,9999997,3,100,8676700,2000,2000,2000,2000,1000,1000
10300,9999999998863,1001137,1001137,123000,20200,9999691677796,315008522,3096,10922,1000,102867000,19800,205959800,0,92237847,205712156,69261538,130738462,102185262,0,0,9999973,27,104702729,100081228705,100155,407371875,4400,133526350,0,35078320,134080,471064000,9865920,48419120,0,0,9970180,29820,0,0,2000,200,8771580,10000000,0,9999820,10000000,0,180,8769580,2000,2000,2000,2000,1000,1000
10400,9999999998607,1001393,1001393,128000,20000,9999688603929,318681944,4034,11105,1000,103862000,20000,207960000,0,93060315,207701790,69174213,130825787,101687187,0,0,9958525,41475,105768415,100081627595,25,411785065,1800,134815500,0,35492240,8460,475668400,9991540,49130140,0,0,9993860,6140,0,0,0,200,8873060,10000000,0,9997940,10000000,0,2060,8873060,2000,2000,2000,2000,1000,1000
10500,9999999998474,1001526,1001526,120000,20000,9999685818967,321595418,5932,7074,1000,104870000,0,209960000,0,94035147,209725852,69245865,130754135,101637135,0,0,9999333,667,106739185,100082718233,103107,415728487,1000,136088300,0,35806080,20,480542800,9999980,49116980,0,0,9999920,80,0,0,0,200,8951520,10000000,0,9999880,10000000,0,120,8951520,2000,2000,2000,2000,1000,1000
10600,9999999999301,1000699,1000699,112000,20000,9999682923019,324981400,5796,11528,1000,105878000,0,211960000,0,94964453,211732944,69153829,130846171,101238471,0,0,9995257,4743,107725601,100083430883,2427,419947217,3000,137357200,0,36163600,0,485298800,10000000,49607700,0,0,10000000,0,0,0,1990,200,9042890,10000000,0,9998500,10000000,0,1500,9040900,2000,2000,2000,2000,1000,1000
10700,9999999999318,1000682,1000682,106000,20000,9999679994447,327448993,2879,10435,1000,106884000,20000,213960000,0,95824778,213747130,69354810,130645190,101813890,0,0,9999992,8,108765022,100085356112,0,423272817,2000,138561150,0,36623317,52029,490318400,9947971,48779271,0,0,9997083,2917,0,0,0,200,9157330,9997999,2001,9999871,10000000,0,129,9155329,2000,2000,2000,2000,1000,1000
10800,9999999999160,1000840,1000840,111000,20000,9999667107170,340617451,9998711,3102,1000,107879000,20000,215960000,0,96736930,215751796,69596221,130403779,101641479,0,0,9980070,19930,109748766,100086479244,2600,427383434,1800,139787300,0,37064313,88,495332400,9999912,48760222,0,0,9993987,6013,0,0,21,200,9266100,9999999,1,9997922,9998010,1990,2078,9266078,2000,2000,2000,2000,1000,1000
10900,9999999998910,1001090,1001090,107000,20000,9999663846290,343477060,10007238,2789,1000,108883000,20000,217960000,0,97458459,217760422,69332690,130667310,102159710,0,0,9975881,24119,110918903,100087709019,1,430953641,1800,141078700,0,37526239,19260,499900400,9980740,48488340,0,0,9997961,2039,0,0,1,200,9383060,9998001,1999,9999940,10000000,0,60,9381060,2000,2000,2000,2000,1000,1000
11000,9999999999342,1000658,1000658,106000,20000,9999670462606,336458334,5688,13527,1000,109884000,0,219960000,0,98131742,219740946,68631670,131368330,102660930,0,0,9999788,212,112127334,100088475590,0,434572680,13000,142448700,0,37927480,86870,504095600,9913130,48620530,0,0,9999920,80,0,0,0,200,9481870,10000000,0,9999930,10000000,0,70,9481870,2000,2000,2000,2000,1000,1000
11100,9999999999282,1000718,1000718,104000,20000,9999667675934,338916973,3001,16623,1000,110886000,20000,221960000,0,99069279,221738754,68566737,131433263,103077863,0,0,9999751,249,113098705,100090009992,2,437987576,3000,143697300,0,38283074,160070,508859200,9839930,48193332,0,0,9993926,6074,0,0,0,200,9570770,9999998,2,9997832,9998002,1998,2168,9570768,2000,2000,2000,2000,1000,1000
11200,9999999999288,1000712,1000712,115000,20000,9999654483342,351885561,9999275,8269,1000,111875000,20000,223960000,0,99790637,223733462,68206663,131793337,103404137,0,0,9999923,77,114269785,100090619677,98503,441803963,800,145043750,0,38684160,40,513080400,9999960,48389160,0,0,9973740,26260,0,0,2000,200,9673040,10000000,0,9999960,10000000,0,40,9671040,2000,2000,2000,2000,1000,1000
11300,9999999999786,1000214,1000214,121000,20100,9999651357890,355311037,10003849,10015,1000,112869000,19900,225959900,0,100540711,225717970,67846537,132153463,103203163,0,0,9999999,1,115405169,100091100130,2600,445883560,800,146369850,0,39088360,10,517438400,9999990,48950210,0,0,9967140,32860,0,0,0,200,9772090,10000000,0,9999910,9999920,80,90,9772090,2000,2000,2000,2000,1000,1000
11400,10000000000004,999996,999996,113000,20000,9999648272833,358662695,10001175,13219,1000,113877000,20000,227960000,0,101275615,227727562,67449478,132550522,103029022,0,0,9999735,265,116587397,100091482010,0,449918410,20000,147712550,0,39452410,20,521693200,9999980,49521480,0,0,9999990,10,0,0,0,200,9864550,9998070,1930,9999980,10000000,0,20,9862620,2000,2000,2000,2000,1000,1000
11500,10000000000295,999705,999705,116000,20100,9999645363382,361364892,10046450,3454,1000,114874000,19900,229959900,0,102117984,229741092,67165384,132834616,103322516,0,0,9971926,28074,117672318,100092481930,3100,453467660,1000,149042800,0,39803160,4890,526047200,9995110,49507210,0,0,9999940,60,0,0,0,200,9950790,10000000,0,9999810,10000000,0,190,9950790,2000,2000,2000,2000,1000,1000
11600,10000000000782,999218,999218,98000,20000,9999652931275,353926122,16320,8072,1000,115892000,0,231960000,0,103148539,231767856,67582177,132417823,103278523,0,0,9992641,7359,118583397,100093996263,100677,457014657,152800,150281750,0,40143680,22420,531090000,9977580,49116880,0,0,9999920,80,0,0,0,200,10035920,10000000,0,9999880,10000000,0,120,10035920,2000,2000,2000,2000,1000,1000
