Time\ number,r2_1_100,r2_1_200,r1_1_300,r1_1_400,Time\ Probability,r2_1_100,r2_1_200,r1_1_300,r1_1_400
2100,995,995,1005.0,995.0,2100,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
2200,994,994,1006.0,994.0,2200,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
2300,992,992,1008.0,992.0,2300,0.00010078984038408928,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
2400,993,993,1007.0,993.0,2400,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
2500,990,990,1010.0,990.0,2500,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
2600,986,985,1014.0,986.0,2600,0.00010138971908248506,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
2700,985,985,1015.0,985.0,2700,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
2800,987,987,1013.0,987.0,2800,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
2900,991,991,1009.0,991.0,2900,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
3000,997,997,1003.0,997.0,3000,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
3100,997,997,1003.0,997.0,3100,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
3200,1000,1000,1000.0,1000.0,3200,9.999000099990002e-05,9.999000099990002e-05,9.99990000099999e-06,9.99990000099999e-06
3300,1000,999,1000.0,999.0,3300,9.999000099990002e-05,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
3400,994,994,994.0,1006.0,3400,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
3500,991,991,991.0,1009.0,3500,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
3600,984,984,985.0,1016.0,3600,0.00010158967848866555,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
3700,986,986,986.0,1014.0,3700,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
3800,988,988,988.0,1012.0,3800,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
3900,990,990,990.0,1010.0,3900,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
4000,991,991,991.0,1009.0,4000,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
4100,993,993,993.0,1007.0,4100,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
4200,993,993,993.0,1007.0,4200,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
4300,996,996,996.0,1004.0,4300,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
4400,990,990,990.0,1010.0,4400,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
4500,991,991,991.0,1009.0,4500,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
4600,993,993,993.0,1007.0,4600,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
4700,995,995,995.0,1005.0,4700,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
4800,998,998,998.0,1002.0,4800,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
4900,991,991,991.0,1009.0,4900,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
5000,997,997,997.0,1003.0,5000,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
5100,997,997,997.0,1003.0,5100,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
5200,992,992,992.0,1008.0,5200,0.00010078984038408928,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
5300,990,990,990.0,1010.0,5300,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
5400,991,991,991.0,1009.0,5400,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
5500,987,987,987.0,1013.0,5500,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
5600,985,985,985.0,1015.0,5600,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
5700,985,985,985.0,1015.0,5700,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
5800,985,984,985.0,1015.0,5800,0.00010148969879557225,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
5900,987,987,987.0,1013.0,5900,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
6000,985,985,986.0,1014.0,6000,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
6100,986,986,986.0,1014.0,6100,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
6200,979,980,979.0,1020.0,6200,0.0001020895766542236,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
6300,993,993,993.0,1007.0,6300,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
6400,994,994,994.0,1006.0,6400,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
6500,984,984,984.0,1016.0,6500,0.00010158967848866555,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
6600,986,986,986.0,1014.0,6600,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
6700,981,981,981.0,1019.0,6700,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
6800,981,981,981.0,1019.0,6800,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
6900,983,983,983.0,1017.0,6900,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
7000,985,986,986.0,1014.0,7000,0.00010148969879557225,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
7100,980,980,980.0,1019.0,7100,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
7200,977,977,977.0,1023.0,7200,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
7300,971,971,971.0,1029.0,7300,0.0001028894126794353,0.0001028894126794353,9.99990000099999e-06,9.99990000099999e-06
7400,973,973,973.0,1027.0,7400,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
7500,969,969,969.0,1031.0,7500,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
7600,963,963,963.0,1037.0,7600,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
7700,965,966,966.0,1034.0,7700,0.00010348928885860313,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
7800,967,967,967.0,1033.0,7800,0.00010328933021218909,0.00010328933021218909,9.99990000099999e-06,9.99990000099999e-06
7900,963,963,963.0,1037.0,7900,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
8000,960,960,960.0,1040.0,8000,0.00010398918512474702,0.00010398918512474702,9.99990000099999e-06,9.99990000099999e-06
8100,962,962,962.0,1038.0,8100,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
8200,963,963,963.0,1037.0,8200,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
8300,959,959,959.0,1041.0,8300,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
8400,955,955,955.0,1045.0,8400,0.0001044890808910469,0.0001044890808910469,9.99990000099999e-06,9.99990000099999e-06
8500,954,954,954.0,1046.0,8500,0.00010458905998432565,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
8600,959,959,959.0,1041.0,8600,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
8700,963,963,963.0,1037.0,8700,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
8800,961,961,961.0,1039.0,8800,0.00010388920591150579,0.00010388920591150579,9.99990000099999e-06,9.99990000099999e-06
8900,954,954,954.0,1046.0,8900,0.00010458905998432565,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
9000,955,955,955.0,1045.0,9000,0.0001044890808910469,0.0001044890808910469,9.99990000099999e-06,9.99990000099999e-06
9100,952,952,953.0,1048.0,9100,0.00010478901811090198,0.00010478901811090198,9.99990000099999e-06,9.99990000099999e-06
9200,953,953,953.0,1047.0,9200,0.00010468903905761067,0.00010468903905761067,9.99990000099999e-06,9.99990000099999e-06
9300,950,950,950.0,1050.0,9300,0.00010498897615750347,0.00010498897615750347,9.99990000099999e-06,9.99990000099999e-06
9400,947,948,947.0,1053.0,9400,0.00010528891307745295,0.00010518893412413015,9.99990000099999e-06,9.99990000099999e-06
9500,951,951,951.0,1049.0,9500,0.00010488899714419958,0.00010488899714419958,9.99990000099999e-06,9.99990000099999e-06
9600,946,946,946.0,1054.0,9600,0.00010538889201078208,0.00010538889201078208,9.99990000099999e-06,9.99990000099999e-06
9700,943,943,943.0,1057.0,9700,0.00010568882869080739,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
9800,945,945,945.0,1055.0,9800,0.0001054888709241175,0.0001054888709241175,9.99990000099999e-06,9.99990000099999e-06
9900,948,948,948.0,1052.0,9900,0.00010518893412413015,0.00010518893412413015,9.99990000099999e-06,9.99990000099999e-06
10000,944,944,944.0,1056.0,10000,0.00010558884981745929,0.00010558884981745929,9.99990000099999e-06,9.99990000099999e-06
10100,945,945,945.0,1055.0,10100,0.0001054888709241175,0.0001054888709241175,9.99990000099999e-06,9.99990000099999e-06
10200,946,946,946.0,1054.0,10200,0.00010538889201078208,0.00010538889201078208,9.99990000099999e-06,9.99990000099999e-06
10300,945,945,945.0,1055.0,10300,0.0001054888709241175,0.0001054888709241175,9.99990000099999e-06,9.99990000099999e-06
10400,949,949,949.0,1051.0,10400,0.00010508895515081363,0.00010508895515081363,9.99990000099999e-06,9.99990000099999e-06
10500,949,949,949.0,1051.0,10500,0.00010508895515081363,0.00010508895515081363,9.99990000099999e-06,9.99990000099999e-06
10600,949,949,948.0,1051.0,10600,0.00010508895515081363,0.00010508895515081363,9.99990000099999e-06,9.99990000099999e-06
10700,954,954,954.0,1046.0,10700,0.00010458905998432565,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
10800,950,950,950.0,1050.0,10800,0.00010498897615750347,0.00010498897615750347,9.99990000099999e-06,9.99990000099999e-06
10900,943,943,943.0,1057.0,10900,0.00010568882869080739,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
11000,938,938,938.0,1062.0,11000,0.00010618872275764314,0.00010618872275764314,9.99990000099999e-06,9.99990000099999e-06
11100,948,948,948.0,1052.0,11100,0.00010518893412413015,0.00010518893412413015,9.99990000099999e-06,9.99990000099999e-06
11200,952,952,952.0,1048.0,11200,0.00010478901811090198,0.00010478901811090198,9.99990000099999e-06,9.99990000099999e-06
11300,954,954,954.0,1046.0,11300,0.00010458905998432565,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
11400,957,957,957.0,1043.0,11400,0.00010428912264450817,0.00010428912264450817,9.99990000099999e-06,9.99990000099999e-06
11500,954,954,954.0,1046.0,11500,0.00010458905998432565,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
11600,957,957,957.0,1043.0,11600,0.00010428912264450817,0.00010428912264450817,9.99990000099999e-06,9.99990000099999e-06
11700,952,952,952.0,1048.0,11700,0.00010478901811090198,0.00010478901811090198,9.99990000099999e-06,9.99990000099999e-06
11800,952,952,952.0,1048.0,11800,0.00010478901811090198,0.00010478901811090198,9.99990000099999e-06,9.99990000099999e-06
11900,959,959,959.0,1041.0,11900,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
12000,955,955,955.0,1045.0,12000,0.0001044890808910469,0.0001044890808910469,9.99990000099999e-06,9.99990000099999e-06
12100,947,947,947.0,1053.0,12100,0.00010528891307745295,0.00010528891307745295,9.99990000099999e-06,9.99990000099999e-06
12200,947,947,947.0,1053.0,12200,0.00010528891307745295,0.00010528891307745295,9.99990000099999e-06,9.99990000099999e-06
12300,950,950,950.0,1050.0,12300,0.00010498897615750347,0.00010498897615750347,9.99990000099999e-06,9.99990000099999e-06
12400,953,953,953.0,1047.0,12400,0.00010468903905761067,0.00010468903905761067,9.99990000099999e-06,9.99990000099999e-06
12500,949,949,949.0,1051.0,12500,0.00010508895515081363,0.00010508895515081363,9.99990000099999e-06,9.99990000099999e-06
12600,958,958,958.0,1042.0,12600,0.00010418914349124821,0.00010418914349124821,9.99990000099999e-06,9.99990000099999e-06
12700,959,959,959.0,1041.0,12700,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
12800,959,961,959.0,1041.0,12800,0.0001040891643179945,0.00010388920591150579,9.99990000099999e-06,9.99990000099999e-06
12900,959,959,959.0,1041.0,12900,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
13000,960,960,960.0,1040.0,13000,0.00010398918512474702,0.00010398918512474702,9.99990000099999e-06,9.99990000099999e-06
13100,956,956,956.0,1044.0,13100,0.0001043891017777744,0.0001043891017777744,9.99990000099999e-06,9.99990000099999e-06
13200,954,954,954.0,1046.0,13200,0.00010458905998432565,0.00010458905998432565,9.99990000099999e-06,9.99990000099999e-06
13300,961,961,961.0,1039.0,13300,0.00010388920591150579,0.00010388920591150579,9.99990000099999e-06,9.99990000099999e-06
13400,969,969,969.0,1031.0,13400,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
13500,965,965,965.0,1035.0,13500,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
13600,976,976,976.0,1024.0,13600,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
13700,975,975,975.0,1025.0,13700,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
13800,980,980,980.0,1020.0,13800,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
13900,982,982,982.0,1018.0,13900,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
14000,979,979,979.0,1021.0,14000,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
14100,983,983,983.0,1017.0,14100,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
14200,983,983,983.0,1017.0,14200,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
14300,983,983,983.0,1017.0,14300,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
14400,972,973,973.0,1027.0,14400,0.00010278943324626227,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
14500,979,979,979.0,1021.0,14500,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
14600,981,981,981.0,1019.0,14600,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
14700,983,984,983.0,1017.0,14700,0.00010168965816176495,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
14800,979,979,979.0,1021.0,14800,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
14900,973,973,973.0,1027.0,14900,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
15000,975,975,975.0,1025.0,15000,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
15100,969,970,970.0,1030.0,15100,0.0001030893714857998,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
15200,974,974,974.0,1026.0,15200,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
15300,978,978,978.0,1022.0,15300,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
15400,974,974,974.0,1026.0,15400,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
15500,975,975,975.0,1025.0,15500,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
15600,973,973,973.0,1027.0,15600,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
15700,977,977,977.0,1023.0,15700,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
15800,973,973,973.0,1027.0,15800,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
15900,973,973,973.0,1027.0,15900,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
16000,979,979,979.0,1021.0,16000,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
16100,977,977,977.0,1023.0,16100,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
16200,979,979,979.0,1021.0,16200,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
16300,982,982,982.0,1018.0,16300,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
16400,980,980,980.0,1020.0,16400,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
16500,985,985,985.0,1015.0,16500,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
16600,989,989,989.0,1011.0,16600,0.00010108977982325986,0.00010108977982325986,9.99990000099999e-06,9.99990000099999e-06
16700,982,982,982.0,1018.0,16700,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
16800,978,978,978.0,1022.0,16800,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
16900,978,978,978.0,1022.0,16900,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
17000,985,985,985.0,1015.0,17000,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
17100,986,986,986.0,1014.0,17100,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
17200,987,987,987.0,1013.0,17200,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
17300,985,985,985.0,1015.0,17300,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
17400,985,985,985.0,1015.0,17400,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
17500,985,985,985.0,1015.0,17500,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
17600,990,990,990.0,1010.0,17600,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
17700,996,996,1004.0,996.0,17700,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
17800,998,998,1003.0,998.0,17800,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
17900,997,997,997.0,1003.0,17900,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
18000,995,995,995.0,1005.0,18000,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
18100,994,994,994.0,1006.0,18100,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
18200,996,996,996.0,1004.0,18200,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
18300,988,988,988.0,1012.0,18300,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
18400,992,992,992.0,1008.0,18400,0.00010078984038408928,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
18500,994,994,994.0,1006.0,18500,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
18600,996,997,997.0,1003.0,18600,0.00010038992085194648,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
18700,996,996,996.0,1004.0,18700,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
18800,999,999,1001.0,999.0,18800,0.0001000899809929026,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
18900,992,992,1008.0,992.0,18900,0.00010078984038408928,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
19000,996,995,1004.0,996.0,19000,0.00010038992085194648,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
19100,1000,1000,1000.0,1000.0,19100,9.999000099990002e-05,9.999000099990002e-05,9.99990000099999e-06,9.99990000099999e-06
19200,994,993,1007.0,994.0,19200,0.00010058988065800582,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
19300,993,993,1007.0,993.0,19300,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
19400,995,995,1005.0,995.0,19400,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
19500,993,993,1007.0,993.0,19500,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
19600,998,998,1002.0,998.0,19600,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
19700,997,997,1003.0,997.0,19700,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
19800,997,997,997.0,1003.0,19800,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
19900,994,994,994.0,1006.0,19900,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
20000,996,996,996.0,1004.0,20000,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
20100,999,999,999.0,1001.0,20100,0.0001000899809929026,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
20200,997,997,1003.0,997.0,20200,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
20300,991,991,991.0,1009.0,20300,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
20400,990,990,990.0,1010.0,20400,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
20500,988,988,988.0,1012.0,20500,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
20600,994,994,994.0,1006.0,20600,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
20700,987,987,987.0,1013.0,20700,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
20800,989,989,989.0,1011.0,20800,0.00010108977982325986,0.00010108977982325986,9.99990000099999e-06,9.99990000099999e-06
20900,992,992,992.0,1008.0,20900,0.00010078984038408928,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
21000,981,981,981.0,1019.0,21000,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
21100,979,979,979.0,1021.0,21100,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
21200,978,979,979.0,1021.0,21200,0.00010218955622735357,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
21300,980,980,980.0,1020.0,21300,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
21400,985,986,985.0,1014.0,21400,0.00010148969879557225,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
21500,988,988,987.0,1012.0,21500,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
21600,988,988,988.0,1012.0,21600,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
21700,991,991,991.0,1007.0,21700,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
21800,990,990,990.0,1010.0,21800,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
21900,997,997,997.0,1003.0,21900,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
22000,994,994,994.0,1006.0,22000,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
22100,995,995,995.0,1005.0,22100,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
22200,998,998,998.0,1002.0,22200,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
22300,994,994,1006.0,994.0,22300,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
22400,997,997,1003.0,997.0,22400,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
22500,994,994,1006.0,994.0,22500,0.00010058988065800582,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
22600,995,995,1005.0,995.0,22600,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
22700,993,993,1007.0,993.0,22700,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
22800,1000,1000,1000.0,1000.0,22800,9.999000099990002e-05,9.999000099990002e-05,9.99990000099999e-06,9.99990000099999e-06
22900,992,991,1009.0,992.0,22900,0.00010078984038408928,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
23000,988,988,1012.0,988.0,23000,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
23100,987,987,1013.0,987.0,23100,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
23200,985,985,1015.0,985.0,23200,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
23300,981,981,1019.0,981.0,23300,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
23400,977,977,1023.0,977.0,23400,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
23500,979,979,1021.0,979.0,23500,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
23600,976,975,1025.0,976.0,23600,0.00010238951531363188,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
23700,975,975,1025.0,975.0,23700,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
23800,970,970,1030.0,970.0,23800,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
23900,975,975,1025.0,975.0,23900,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
24000,972,972,1028.0,972.0,24000,0.00010278943324626227,0.00010278943324626227,9.99990000099999e-06,9.99990000099999e-06
24100,971,971,1029.0,971.0,24100,0.0001028894126794353,0.0001028894126794353,9.99990000099999e-06,9.99990000099999e-06
24200,967,967,1033.0,967.0,24200,0.00010328933021218909,0.00010328933021218909,9.99990000099999e-06,9.99990000099999e-06
24300,966,966,1034.0,966.0,24300,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
24400,962,962,1038.0,962.0,24400,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
24500,959,959,1041.0,959.0,24500,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
24600,964,964,1036.0,964.0,24600,0.00010358926815181946,0.00010358926815181946,9.99990000099999e-06,9.99990000099999e-06
24700,964,964,1036.0,964.0,24700,0.00010358926815181946,0.00010358926815181946,9.99990000099999e-06,9.99990000099999e-06
24800,963,963,1037.0,963.0,24800,0.00010368924742504205,0.00010368924742504205,9.99990000099999e-06,9.99990000099999e-06
