Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
19000,96480,644173,180000000,1080000000,10000,60000,9989026226423,93720468,107366363,1784,179903520,2000,43,1412923,359803472,4197713491,15802286509,19873629209,9988072217,11927783,305189,100265368933,623401700,20196,89803327,253700,5518397000,2196797,269171397,268561074,2385647,1182591300,997614353,999999090,910,478951443,999488869,511131,358081431,86926400,5340,89525700,999999997,3,999932143,67857,89520357,1000,1000,1000,1000,1000,1000,1000,100265134005,623115900,110624,89971955,84200,5515805400,3621858,270470208,268457794,2455885,1181579400,997544115,999995128,4872,481824643,999543549,456451,357942151,86791800,0,89489080,999995277,4723,999934843,65157,89484357,1000,1000,1000,1000,1000,1000,1000,100265300575,623481700,102025,89802125,307500,5519069000,3654926,270661526,268611600,2474936,1182565200,997525064,999989736,10264,479587300,999529600,470400,358148800,86866300,0,89537200,1000000000,0,999931300,68700,89537200,1000,1000,1000,1000,1000,1000,1000,100265419718,623488000,11142,89803142,288900,5519216000,2037653,269052653,268600140,2430294,1182824100,997569706,999994114,5886,478525220,999452480,547520,358133520,86986000,0,89533380,1000000000,0,999924620,75380,89533380,1000,1000,1000,1000,1000,1000,1000
20000,95730,626102,190000000,1140000000,10000,60000,9988630493547,95707643,109289451,1017,189904270,2000,5790,1405002,379806506,4089313490,15910686510,20210093310,9988146258,11853742,323064,100280266358,658389100,101554,94875240,273100,5828313400,2160621,284131571,283574990,2428954,1248740700,997571046,999990358,9642,423128604,999478214,521786,378099986,91916500,2,94525000,999999998,2,999922204,77796,94524996,1000,1000,1000,1000,1000,1000,1000,100280163435,658132300,101374,94763603,266600,5825955000,5007884,286863534,283453112,2450198,1248158400,997549802,999994701,5299,423887903,999559291,440709,377935609,91795400,2,94488120,999994379,5621,999938503,61497,94482497,1000,1000,1000,1000,1000,1000,1000,100280371780,658528700,102100,94832837,261600,5829544600,3618362,285648812,283592717,2499226,1249138500,997500774,999999086,914,422254360,999546743,453257,378122057,91924300,5043,94539080,999995303,4697,999938460,61540,94529340,1000,1000,1000,1000,1000,1000,1000,100280219199,658222600,11330,95011301,241200,5826786800,827841,282724191,283563174,2239606,1248751500,997760394,999999149,851,421687643,999285069,714931,378084231,91993500,5180,94526240,999999997,3,999908843,91157,94521057,1000,1000,1000,1000,1000,1000,1000
21000,95920,630213,200000000,1200000000,10000,60000,9988248382163,94523914,108109636,10974,199904080,2000,539,1389510,399786212,3987281377,16012718623,20537256623,9988144450,11855550,340662,100294742844,692770300,101656,100539416,64000,6132454200,755189,297437289,298520700,2177986,1313971800,997822014,999999486,514,366587700,999010200,989800,398027600,96920300,5060,99511960,1000000000,0,999899200,100800,99506900,1000,1000,1000,1000,1000,1000,1000,100295268983,693168800,10046,99884636,49000,6136308800,6288687,303161887,298468373,2549580,1314709800,997450420,999989723,10277,366686943,999565870,434130,397957830,96800300,1,99489460,999999998,2,999932943,67057,99489457,1000,1000,1000,1000,1000,1000,1000,100295359191,693548800,109829,99796129,294300,6139728800,5376209,302415659,298610880,2400650,1315555200,997599350,999999090,910,365302140,999556360,443640,398147840,96904800,0,99536960,1000000000,0,999932940,67060,99536960,1000,1000,1000,1000,1000,1000,1000,100293610116,691600000,109324,101725862,17200,6121147200,232713,296354413,298529958,2262737,1311600000,997737263,999999517,483,367482080,997883922,2116078,398038278,96964600,4342,99517660,999995002,4998,999848280,151720,99508320,1000,1000,1000,1000,1000,1000,1000
22000,93710,626268,210000000,1260000000,10000,60000,9987877311478,92011376,105649627,11267,209906290,2000,5135,1392405,419790046,3896006954,16103993046,20854226346,9988112415,11887585,358261,100309114891,727066900,17355,106106348,89600,6435623400,442030,311785130,313554955,2470356,1378780200,997529644,999989938,10062,310830282,998339727,1660273,418073273,101892500,1,104518320,999999999,1,999862382,137618,104518318,1000,1000,1000,1000,1000,1000,1000,100310293351,728148000,9569,104836148,50600,6446124800,6450077,318314377,313436619,2517158,1380995100,997482842,999999498,502,310106740,999608321,391679,417912179,101788700,1,104485500,999990061,9939,999943840,56160,104475560,1000,1000,1000,1000,1000,1000,1000,100310473632,728483100,17411,104649048,289600,6449177400,6066076,318079276,313536358,2342816,1381807800,997657184,999999497,503,308596481,999596023,403977,418048477,101925200,5140,104517260,999999999,1,999944581,55419,104512119,1000,1000,1000,1000,1000,1000,1000,100308299276,726292300,101224,107018423,25000,6427984600,227314,311189814,313535299,2928911,1377456900,997071089,999999911,89,309962800,997576101,2423899,418043799,101937800,1,104518300,999990201,9799,999858800,141200,104508500,1000,1000,1000,1000,1000,1000,1000
23000,95370,623908,220000000,1320000000,10000,60000,9987511931441,92125239,105758363,10372,219904630,2000,12,1385908,439788516,3817974680,16182025320,21161822520,9988128632,11871368,375848,100324344510,762368600,109210,110922190,50100,6748662800,378857,326874207,328537980,2433644,1446051300,997566356,999995084,4916,252576140,998654660,1345340,438050640,106907500,5080,109517740,1000000000,0,999865240,134760,109512660,1000,1000,1000,1000,1000,1000,1000,100325174573,763136200,109570,109755767,249900,6756034000,7026177,333886277,328437058,2419292,1447281900,997580708,999994973,5027,253399581,999587523,412477,437916077,106800600,4600,109483620,999999999,1,999936981,63019,109479019,1000,1000,1000,1000,1000,1000,1000,100325405720,763352500,17406,109678699,264900,6758059400,5015735,331975385,328502375,2395739,1448013600,997604261,999999481,519,251628242,999578067,421933,438001433,106906600,1,109504260,999994799,5201,999934142,65858,109499058,1000,1000,1000,1000,1000,1000,1000,100323550340,761496000,17343,111355740,429700,6740032800,575161,326640211,328563418,2224216,1444157100,997775784,999985577,14423,253101061,997753043,2246957,438084557,106926600,0,109521140,999999999,1,999844761,155239,109521139,1000,1000,1000,1000,1000,1000,1000
24000,97080,625388,230000000,1380000000,10000,60000,9987153565953,92901812,106501472,10780,229902920,2000,553,1383680,459784280,3745286765,16254713235,21462972535,9988177840,11822160,393820,100338495117,796493800,108743,116782963,34900,7050143600,175944,341248194,343541640,2594062,1510491000,997405938,999998482,1518,197044020,997809880,2190120,458055520,111929800,5120,114519000,1000000000,0,999835420,164580,114513880,1000,1000,1000,1000,1000,1000,1000,100340293083,798156100,16577,114586954,315100,7066209800,6702535,348571135,343438077,2450520,1513694100,997549480,999999540,460,196434620,999600243,399757,457914257,111803800,3,114485720,999990463,9537,999942720,57280,114476180,1000,1000,1000,1000,1000,1000,1000,100340410153,798344000,16707,114891527,40300,7067940800,5614303,347567603,343480740,2522752,1514561100,997477248,999999572,428,193977020,999583680,416320,457974320,111911200,5220,114498800,1000000000,0,999943820,56180,114493580,1000,1000,1000,1000,1000,1000,1000,100339140080,797101500,100895,116098437,59800,7056076600,620027,341987127,343499407,2447905,1512209700,997552095,999999030,970,194266425,998445918,1554082,457997482,111923500,3,114503260,999994818,5182,999869225,130775,114498075,1000,1000,1000,1000,1000,1000,1000
25000,95480,627448,240000000,1440000000,10000,60000,9986802860555,92813254,106493949,1717,239904520,2000,63,1399089,479805606,3682449509,16317550491,21757373191,9988129671,11870329,411277,100354334831,832360600,107781,120959929,39700,7368582800,316111,356807461,358541092,2552739,1578990900,997447261,999999043,957,137807504,998627212,1372788,478054788,116922800,5360,119519060,999999996,4,999864204,135796,119513696,1000,1000,1000,1000,1000,1000,1000,100355309384,833171400,8459,119638376,247100,7376345200,6648968,363524118,358438338,2490878,1580200800,997509122,999999559,441,139089681,999610343,389657,477916157,116802700,4660,119487360,999995119,4881,999943281,56719,119477819,1000,1000,1000,1000,1000,1000,1000,100355269154,833299200,108809,119759405,291900,7377565600,5377474,362312924,358493937,2436262,1580934300,997563738,999989783,10217,136534421,999555484,444516,477991916,116895200,1,119497980,1000000000,0,999930321,69679,119497979,1000,1000,1000,1000,1000,1000,1000,100354002821,831904800,108185,120897757,323100,7364346400,444436,356727986,358462234,1976733,1578247800,998023267,999994935,5065,137272402,998378168,1621832,477947932,116903300,2,119490840,999994860,5140,999852002,147998,119485698,1000,1000,1000,1000,1000,1000,1000
26000,94940,627655,250000000,1500000000,10000,60000,9986456175140,95033527,108732281,10401,249905060,2000,5629,1384136,499789318,3619226367,16380773633,22046170633,9988114224,11885776,428842,100370168319,868275000,101536,125203319,47500,7687202800,1176870,373092670,373562748,2676698,1647474000,997323302,999999083,917,78603985,999376437,623563,498083663,121928100,4802,124525720,999999997,3,999922485,77515,124520915,1000,1000,1000,1000,1000,1000,1000,100370155519,868065500,101253,124661841,321400,7685413400,5142491,376972641,373404532,2416693,1646417700,997583307,999995017,4983,82104124,999591392,408608,497872708,121791000,5200,124473380,999999996,4,999937024,62976,124468176,1000,1000,1000,1000,1000,1000,1000,100370378858,868262200,8020,124826822,72000,7687219600,7191996,379110446,373451028,2488537,1647216300,997511463,999999863,137,80030626,999597798,402202,497934702,121879100,4920,124488600,999999994,6,999941626,58374,124483674,1000,1000,1000,1000,1000,1000,1000,100366621735,864392600,7869,128330540,200600,7649541200,143709,370190959,373465899,2387071,1639037700,997612929,999985639,14361,83874868,995965369,4034631,497954531,121876500,5,124488640,999999997,3,999809468,190532,124488632,1000,1000,1000,1000,1000,1000,1000
27000,94270,623378,260000000,1560000000,10000,60000,9986116300906,96209207,109869434,10025,259905730,2000,62428,1390217,519791410,3563727313,16436272687,22327827587,9988176463,11823537,446473,100385178436,903206900,101104,129958384,252200,7996678600,1148205,388039755,388509480,2465631,1713702900,997534369,999999911,89,21867580,999402200,597800,518011000,126946100,5240,129511680,999995080,4920,999922280,77720,129501520,1000,1000,1000,1000,1000,1000,1000,100385257782,903097200,14921,129845317,51000,7995672000,6105486,392947836,388417697,2458222,1712839200,997541778,999995123,4877,25479001,999594304,405696,517888696,126789200,1,129475700,999995300,4700,999941501,58499,129470999,1000,1000,1000,1000,1000,1000,1000,100385337696,903302100,101084,129909324,64500,7997632200,6970818,393910068,388445900,2528160,1713804600,997471840,999999520,480,22522860,999617560,382440,517926140,126911200,4880,129490300,999994820,5180,999943360,56640,129480240,1000,1000,1000,1000,1000,1000,1000,100380183603,897826300,7857,134683017,178400,7944501400,113485,384416535,388415640,1472376,1701977100,998527624,999998596,1404,29644420,994623480,5376520,517887520,126874900,5160,129477040,1000000000,0,999748320,251680,129471880,1000,1000,1000,1000,1000,1000,1000
28000,95340,630463,270000000,1620000000,10000,60000,9985785875973,93824936,107577073,1889,269904660,2000,40,1410395,539805542,3494339509,16505660491,22499762491,9988122205,11877795,463947,100399967148,937980500,107502,133783731,1581500,8304532200,1009386,402795086,403498739,1495114,1772395500,998504886,999998664,1336,19350,999242511,757489,537997989,131921800,1,134500240,999999011,989,999909850,90150,134499250,1000,1000,1000,1000,1000,1000,1000,100400218117,938025600,7966,133400803,1494300,8305034400,5646557,407458007,403398698,1454863,1772520600,998545137,999993524,6476,54961,999584663,415337,537864637,131770900,4980,134471800,999999119,881,999936761,63239,134465939,1000,1000,1000,1000,1000,1000,1000,100400403979,938246700,14030,133424841,1467300,8307140600,7223397,409138847,403423754,1463276,1772927700,998536724,999999079,921,68703,999603049,396951,537895051,131917000,0,134481160,999990137,9863,999944503,55497,134471297,1000,1000,1000,1000,1000,1000,1000,100396180210,933875100,7245,138002489,897100,8264601400,174357,399977557,403424629,1312128,1764719700,998687872,999999413,587,20285,995585656,4414344,537897944,131854100,1,134478000,999995316,4684,999795385,204615,134473315,1000,1000,1000,1000,1000,1000,1000
29000,94660,617488,280000000,1680000000,10000,60000,9985461328952,93891384,107679334,1985,279905340,2000,42,1407140,559806710,3407692636,16592307364,22586355064,9988100740,11899260,481550,100415300060,973191300,13592,138475239,1584600,8616589000,1421514,418309414,418473731,1425784,1827791400,998574216,999999568,432,66684,999452053,547947,557961447,136946800,1,139498300,999989417,10583,999927784,72216,139487716,1000,1000,1000,1000,1000,1000,1000,100415177530,972956300,7266,138405989,1488900,8614369400,4486521,421265071,418385095,1423700,1827393900,998576300,999997232,2768,58032,999581937,418063,557842863,136733100,1,139469560,999988209,11791,999941432,58568,139457768,1000,1000,1000,1000,1000,1000,1000,100415277956,973201400,107668,138546844,1423800,8616771600,8416938,425314988,418413124,1439037,1827879000,998560963,999989945,10055,50508,999614084,385916,557883616,136893100,4920,139477060,999998352,1648,999934808,65192,139470492,1000,1000,1000,1000,1000,1000,1000,100410117112,967777900,7019,143167748,1778500,8563634200,238097,414492997,418392706,1411869,1817344500,998588131,999998946,1054,62377,994533871,5466129,557854929,136852900,4840,139473100,999993963,6037,999805877,194123,139462223,1000,1000,1000,1000,1000,1000,1000
30000,95960,624591,290000000,1740000000,10000,60000,9985143486926,95318766,109061203,11128,289904040,2000,527,1393513,579785824,3332186892,16667813108,22661458908,9988150247,11849753,499171,100430265185,1008256400,107085,143634915,1455400,8927200000,1876368,433794318,433469540,1423923,1882934100,998576077,999999313,687,62890,999514750,485250,577957750,141942900,4860,144497980,999995090,4910,999932290,67710,144488210,1000,1000,1000,1000,1000,1000,1000,100430159714,1007925900,7361,143372143,1517700,8924138200,4682199,436450099,433376327,1441330,1882351200,998558670,999998655,1345,67325,999580698,419302,577832902,141732100,3,144463180,999993398,6602,999933525,66475,144456575,1000,1000,1000,1000,1000,1000,1000,100430288961,1008182300,107266,143507719,1459500,8926592600,7504683,439393933,433392422,1444008,1882838100,998555992,999998417,1583,58709,999610287,389713,577853513,141910900,0,144470240,999990851,9149,999942709,57291,144461091,1000,1000,1000,1000,1000,1000,1000,100425597379,1003327200,107053,148420439,1016000,8879164800,204632,429736532,433363590,1800702,1873612800,998199298,999999246,754,50944,995132354,4867646,577817046,141851000,5062,144461740,999996778,3222,999809944,190056,144453456,1000,1000,1000,1000,1000,1000,1000
31000,96080,624642,300000000,1800000000,10000,60000,9984837783307,91962793,105737973,10490,299903920,2000,5772,1391520,599786860,3262236300,16737763700,22731847900,9988133240,11866760,516900,100445227118,1043216900,107437,148660457,1464900,9236853000,1775313,448676513,448470365,1498785,1937878500,998501215,999989970,10030,18985,999473220,526780,597959980,146954700,5,149491140,999998480,1520,999924885,75115,149489615,1000,1000,1000,1000,1000,1000,1000,100445039186,1042897900,106740,148564591,1399900,9233840600,5823926,452576726,448361513,1485095,1937323800,998514905,999989637,10363,14342,999602229,397771,597815071,146696000,5583,149459980,999999161,839,999938742,61258,149453558,1000,1000,1000,1000,1000,1000,1000,100445300477,1043253800,106883,148385803,1613400,9237206000,6861397,453780047,448436400,1422807,1937911200,998577193,999996227,3773,60620,999590120,409880,597913380,146917300,0,149482440,999994540,5460,999939520,60480,149476980,1000,1000,1000,1000,1000,1000,1000,100440093743,1037620200,6780,154278217,565200,9182475600,134100,444336300,448310198,1371453,1927434300,998628547,999989594,10406,9141,994608243,5391757,597745157,146835200,4600,149444880,999994679,5321,999780841,219159,149434959,1000,1000,1000,1000,1000,1000,1000
32000,95860,638599,310000000,1860000000,10000,60000,9984532266957,94832003,108627617,11418,309904140,2000,3,1386870,619785444,3200860360,16799139640,22793141340,9988126010,11873990,534754,100460266858,1078121600,12682,153833598,1231000,9545975200,1237025,463095275,463441956,1466274,1992765000,998533726,999999354,646,9280,999436624,563376,617921276,151953500,5224,154488540,999996004,3996,999925780,74220,154479320,1000,1000,1000,1000,1000,1000,1000,100460032636,1077854200,106540,153390620,1552900,9543462800,6523933,468258583,463340792,1431316,1992217500,998568684,999999808,192,69292,999616400,383600,617784500,151683500,4,154453380,999990332,9668,999941192,58808,154443708,1000,1000,1000,1000,1000,1000,1000,100460273207,1078229700,106602,153738832,1276300,9546957000,6240233,468146333,463439913,1531682,1992935700,998468318,999999085,915,19403,999575790,424210,617917710,151901200,1,154484320,999993478,6522,999939703,60297,154477797,1000,1000,1000,1000,1000,1000,1000,100455989212,1073520600,11971,157630106,1333100,9501262800,222357,459861207,463284116,1459014,1984007400,998540986,999999175,825,9461,995486345,4513655,617709955,151838500,5142,154437580,999993401,6599,999817061,182939,154425839,1000,1000,1000,1000,1000,1000,1000
33000,95870,633314,320000000,1920000000,10000,60000,9984236243186,94183388,107964735,9970,319904130,2000,39,1386627,639788320,3144990074,16855009926,22848983726,9988157653,11842347,552373,100474901947,1112832700,105774,159131893,1285700,9853246200,677930,477401730,478446526,1402824,2047233000,998597176,999999531,469,4607,999178881,821119,637926819,156956800,4760,159490700,999994353,5647,999904807,95193,159480293,1000,1000,1000,1000,1000,1000,1000,100475108036,1112834400,11885,158533263,1319800,9853276000,6673235,483398685,478334085,1500617,2047239900,998499383,999996524,3476,11707,999610022,389978,637778078,156679300,5101,159451200,999997894,2106,999939507,60493,159443993,1000,1000,1000,1000,1000,1000,1000,100475315455,1113239900,101536,158398342,1571000,9857080600,6546495,483459045,478420703,1467911,2047895700,998532089,999997408,2592,72597,999613494,386506,637890406,156906400,3,159481300,999988406,11594,999945097,54903,159469703,1000,1000,1000,1000,1000,1000,1000,100471523720,1109103800,106703,162830020,566600,9817310000,163287,475107187,478265038,1542192,2040402300,998457808,999999233,767,16441,996136203,3863797,637684497,156851100,0,159426120,999993339,6661,999796541,203459,159419459,1000,1000,1000,1000,1000,1000,1000
