Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1
28700,9998774613379.0,9897230,18,200.0,7019,102552,20048516,10000001000.0,8,102,28700,9.99999000001e-07,0.999828083036251,0.4736842105263158,0.999000999000999,0.998354446557706,0.5806246504820501,0.0009988777071303855,9.99999000001e-07,0.9995442131478098,0.0017851708940794075
28800,9998770526465.0,1690,23,200.0,25016,857,19999760,10000001000.0,13,1,28800,9.99999000001e-07,0.9998257065396747,0.4736842105263158,0.999000999000999,0.9983519562787309,0.02325298274511526,0.0009988782991571861,9.99999000001e-07,0.9995450436371396,6.827621734521213e-06
28900,9998766564835.0,10032766,28,200.0,16026,16859,20013551,9999991260.0,19698,67,28900,9.99999000001e-07,0.9998292706404198,0.4736842105263158,0.999000999000999,0.9983525334262446,0.06287731098749445,0.0009988769040258985,9.99999000001e-07,0.9995496911331482,0.001787839287442654
29000,9998762599294.0,9936953,17,200.0,7015,85939,20051299,9999991169.0,19706,23,29000,9.99999000001e-07,0.9998298425014877,0.4736842105263158,0.999000999000999,0.9983546604226847,0.5804090900305202,0.0009988765081408654,9.99999000001e-07,0.999550906136688,1.6836315352674556e-05
29100,9998758509334.0,9963981,22,200.0,8019,48559,20028697,10000000996.0,10049,48,29100,9.99999000001e-07,0.9998304406240988,0.4736842105263158,0.999000999000999,0.9983532984531128,0.5778676967598995,0.0009988770998560909,9.99999000001e-07,0.9995499649197654,0.00178577886046343
29200,9998754516509.0,9971009,25,200.0,19029,46223,20008887,9999990963.0,19993,1,29200,9.99999000001e-07,0.9998310028231131,0.4736842105263158,0.999000999000999,0.998352373158352,0.5785871560668265,0.0009988767013504015,9.99999000001e-07,0.9995541671329335,3.831604054164083e-06
29300,9998740618241.0,19933332,21,200.0,40,90965,20028712,10000001000.0,3,38,29300,9.99999000001e-07,0.9998343453364472,0.4736842105263158,0.999000999000999,0.9983541988797241,0.5827664177602211,0.0009988763040285433,9.99999000001e-07,0.9995515701099954,0.003258890923324164
29400,9998746568408.0,9897319,22,200.0,6000,100175,20024601,10000000999.0,10090,100,29400,9.99999000001e-07,0.9998321065608778,0.4736842105263158,0.999000999000999,0.9983533266907741,0.5835348832135824,0.0009988749085111227,9.99999000001e-07,0.9995545835578975,0.0017848408933594157
29500,9998742688526.0,47695,23,200.0,37,25601,20020929,9999990825.0,20266,51,29500,9.99999000001e-07,0.9998298237890513,0.4736842105263158,0.999000999000999,0.9983536636907496,0.07034893621996002,0.0009988755161493919,9.99999000001e-07,0.9995569861948038,2.1824309059881152e-05
29600,9998738588858.0,10063262,20,201.0,10035,21581,20046090,9999990985.0,20113,41,29600,9.99999000001e-07,0.9998332497636733,0.4736842105263158,0.999000999000999,0.9983539790815417,0.04624543383226219,0.0009988741115678041,9.99999000001e-07,0.9995585209214728,1.3700616333478677e-05
29700,9998734629198.0,9978699,21,201.0,10030,84417,20044983,10000001000.0,5,84,29700,9.99999000001e-07,0.9998337862251474,0.4736842105263158,0.999000999000999,0.9983539206203398,0.5838371305620726,0.0009988737167275787,9.99999000001e-07,0.999556345260991,0.0017858329647077761
29800,9998730547139.0,9943123,20,200.0,37,77357,20025318,10000000996.0,10229,1,29800,9.99999000001e-07,0.9998343438329155,0.4736842105263158,0.999000999000999,0.9983529621447736,0.5838867800735387,0.000998873317016598,9.99999000001e-07,0.9995595158021504,6.285631445387937e-06
29900,9998726722906.0,1737,23,200.0,10018,0,20021170,10000001000.0,4,101,29900,9.99999000001e-07,0.9998320925073167,0.4736842105263158,0.999000999000999,0.9983526943227561,0.0649784516728698,0.0009988729275883443,9.99999000001e-07,0.9995588891770812,0.0017824626476054715
30000,9998722678201.0,3205,23,201.0,11000,97726,19999446,10000000996.0,10066,3,30000,9.99999000001e-07,0.9998326619264063,0.4736842105263158,0.999000999000999,0.998351710883829,0.5861305803352178,0.000998873523544389,9.99999000001e-07,0.9995618005789491,1.4848746728804107e-05
30100,9998718729011.0,9888236,17,200.0,24000,96505,20001709,9999991077.0,19813,39,30100,9.99999000001e-07,0.9998359415391193,0.4736842105263158,0.999000999000999,0.9983518483385108,0.5868396969485996,0.0009988731297722261,9.99999000001e-07,0.99956612532123,0.0017644016088506223
30200,9998714601001.0,9924505,17,200.0,11000,11771,20033793,10000001000.0,9,1,30200,9.99999000001e-07,0.9998364970486777,0.4736842105263158,0.999000999000999,0.9983533053589364,0.03101787393848215,0.0009988717183136906,9.99999000001e-07,0.999563511099258,4.778247066983305e-06
30300,9998710831441.0,10029014,19,200.0,13017,837,20029171,9999990835.0,20312,1,30300,9.99999000001e-07,0.9998369894704197,0.4736842105263158,0.999000999000999,0.9983526614907192,0.08419208074741978,0.0009988723421574409,9.99999000001e-07,0.9995677193564897,2.6419843750295224e-05
30400,9998696650750.0,20001839,28,200.0,18000,19589,19999763,10000001000.0,7,46,30400,9.99999000001e-07,0.9998401582727209,0.4736842105263158,0.999000999000999,0.9983517172514267,0.05365973103486405,0.0009988709263268503,9.99999000001e-07,0.9995657850801148,0.0017825414033323477
30500,9998692621635.0,20049946,16,200.0,9041,10644,20052140,9999991077.0,20013,20,30500,9.99999000001e-07,0.9998406787802817,0.4736842105263158,0.999000999000999,0.9983542364803258,0.05258661734163938,0.0009988715250713186,9.99999000001e-07,0.999571001963524,1.568058729685892e-05
30600,9998698676600.0,10009244,18,200.0,6023,76744,20038748,10000001000.0,3,64,30600,9.99999000001e-07,0.9998386039192534,0.4736842105263158,0.999000999000999,0.9983538673845731,0.5878928380076355,0.0009988701297571779,9.99999000001e-07,0.9995687802042516,0.0017820810127760658
30700,9998694692465.0,50946,21,200.0,39,26748,20023591,9999991049.0,19910,50,30700,9.99999000001e-07,0.9998365008893485,0.4736842105263158,0.999000999000999,0.9983536953429369,0.04838297059132513,0.0009988707258075371,9.99999000001e-07,0.9995728156998774,1.417288543994783e-05
30800,9998690727835.0,10009081,25,200.0,9,790,20015906,9999990912.0,19982,1,30800,9.99999000001e-07,0.9998396268151913,0.4736842105263158,0.999000999000999,0.9983533024360365,0.055784188639883346,0.0009988703352188028,9.99999000001e-07,0.999573193477372,1.6785030853821254e-05
30900,9998686615331.0,1616,22,200.0,7000,814,20007494,10000001000.0,9,1,30900,9.99999000001e-07,0.9998375705011839,0.4736842105263158,0.999000999000999,0.9983520789812366,0.016406859586568463,0.0009988699248024383,9.99999000001e-07,0.9995698941380442,4.694758005346476e-06
31000,9998682607030.0,10002928,19,200.0,19000,767,20012038,10000000997.0,10082,39,31000,9.99999000001e-07,0.9998406833643649,0.4736842105263158,0.999000999000999,0.9983523245380329,0.006962621588470482,0.0009988695229261868,9.99999000001e-07,0.9995721159976415,9.404506761228694e-06
31100,9998668724453.0,19930388,25,200.0,10031,51738,20038608,10000000996.0,9950,41,31100,9.99999000001e-07,0.9998436442952372,0.4736842105263158,0.999000999000999,0.9983535476697879,0.586595198472462,0.0009988691277180938,9.99999000001e-07,0.9995728229992097,0.003258489596219996
31200,9998674628591.0,1590,27,200.0,3024,0,20010133,10000000995.0,9948,1,31200,9.99999000001e-07,0.9998391359872908,0.4736842105263158,0.999000999000999,0.9983521849401412,0.015268456557621142,0.0009988687285259717,9.99999000001e-07,0.9995735513111591,4.358246760854636e-06
31300,9998670665980.0,9862952,21,200.0,39,114401,20029308,9999990977.0,20087,46,31300,9.99999000001e-07,0.9998421385333759,0.4736842105263158,0.999000999000999,0.9983528906031378,0.5921513098105957,0.0009988673488743863,9.99999000001e-07,0.999576645568093,0.0017602950964422884
31400,9998666686546.0,9953068,26,202.0,10007,52892,20018503,9999990953.0,20027,21,31400,9.99999000001e-07,0.9998426573358354,0.4736842105263158,0.999000999000999,0.9983525714778445,0.5878207036775035,0.0009988669361568234,9.99999000001e-07,0.9995768139763109,0.0017716799969352047
31500,9998662731718.0,1489,21,200.0,26000,780,19995304,10000001000.0,7,51,31500,9.99999000001e-07,0.9998406478516408,0.4736842105263158,0.999000999000999,0.9983513762740532,0.03922932193564034,0.0009988675410669604,9.99999000001e-07,0.9995741068915042,2.1678554545080715e-05
31600,9998658841215.0,9991991,21,200.0,9000,138609,20010551,9999991052.0,19846,120,31600,9.99999000001e-07,0.9998436081997991,0.4736842105263158,0.999000999000999,0.9983519653646765,0.5947541779344372,0.0009988661558876315,9.99999000001e-07,0.9995783874669772,0.0017812332550363847
31700,9998654712901.0,1432,19,200.0,11000,65523,20032729,10000001000.0,3,65,31700,9.99999000001e-07,0.9998416667555707,0.4736842105263158,0.999000999000999,0.9983530793665734,0.5899321988791044,0.0009988657408129837,9.99999000001e-07,0.9995755523231507,0.001786269188424513
31800,9998640679462.0,20043878,19,200.0,9027,1538,20032770,10000001000.0,4,3,31800,9.99999000001e-07,0.999847003491316,0.4736842105263158,0.999000999000999,0.9983532672500987,0.03945469049175529,0.0009988663406274173,9.99999000001e-07,0.9995760922830144,1.1576102825248628e-05
31900,9998646698300.0,9949895,17,200.0,32,45393,20034900,9999991001.0,20114,1,31900,9.99999000001e-07,0.9998451034802233,0.4736842105263158,0.999000999000999,0.9983533091360576,0.5890847337150359,0.000998864940901389,9.99999000001e-07,0.9995810841040688,8.896549824432314e-06
32000,9998642708054.0,17148,23,201.0,16005,8778,20040483,9999990872.0,20183,67,32000,9.99999000001e-07,0.9998431612759519,0.4736842105263158,0.999000999000999,0.9983529616613963,0.02418262451769952,0.0009988645427467875,9.99999000001e-07,0.9995816219929604,0.0017878525674798636
32100,9998638673605.0,9962501,21,200.0,8001,45378,20027078,10000000996.0,9825,1,32100,9.99999000001e-07,0.9998460487535855,0.4736842105263158,0.999000999000999,0.9983531054980392,0.5896959866416063,0.0009988641461067553,9.99999000001e-07,0.9995808577745644,6.780595565046771e-06
32200,9998624696006.0,20006057,16,200.0,11038,1482,20035687,10000001000.0,2,39,32200,9.99999000001e-07,0.999848849550016,0.4736842105263158,0.999000999000999,0.9983532634493589,0.027060229508571145,0.0009988627451567697,9.99999000001e-07,0.9995803612418286,0.0032687985694837083
32300,9998630751042.0,10040470,19,200.0,30,20730,20028991,9999991143.0,19787,1,32300,9.99999000001e-07,0.9998469865196195,0.4736842105263158,0.999000999000999,0.9983528672659188,0.05313104208374033,0.000998864351298423,9.99999000001e-07,0.9995845083092105,1.5609132831324264e-05
32400,9998626773297.0,10014497,21,201.0,8020,1476,20007617,10000000993.0,10001,1,32400,9.99999000001e-07,0.9998474465654174,0.4736842105263158,0.999000999000999,0.9983518598592137,0.04006842336046942,0.0009988629529755818,9.99999000001e-07,0.99958402679533,1.4836804045822578e-05
32500,9998622785163.0,1465,20,200.0,10,0,20024266,10000000997.0,9978,1,32500,9.99999000001e-07,0.9998455599807992,0.4736842105263158,0.999000999000999,0.9983535662342365,0.046848865473863556,0.0009988625547338531,9.99999000001e-07,0.9995852305578898,1.3803804769342752e-05
32600,9998618868584.0,2854,22,200.0,8033,123956,20035648,9999990886.0,20142,107,32600,9.99999000001e-07,0.9998460159588937,0.4736842105263158,0.999000999000999,0.9983532578606916,0.5972964437303526,0.0009988621641991045,9.99999000001e-07,0.999587822971615,0.001781638911746212
32700,9998614705926.0,9962397,20,200.0,11036,67059,20024552,10000001000.0,1,27,32700,9.99999000001e-07,0.999848837472413,0.4736842105263158,0.999000999000999,0.9983527192359981,0.5939413375348849,0.0009988617485724575,9.99999000001e-07,0.9995848901681651,0.0017821908863892926
32800,9998610737666.0,10013414,20,200.0,21021,60222,19999675,10000000997.0,9777,18,32800,9.99999000001e-07,0.9998492927085272,0.4736842105263158,0.999000999000999,0.9983515342033572,0.5934232626246111,0.0009988613529945982,9.99999000001e-07,0.9995874207899489,0.0017779018931874402
32900,9998596749431.0,19939327,20,200.0,13000,70382,20006733,10000001000.0,4,28,32900,9.99999000001e-07,0.9998519639182362,0.4736842105263158,0.999000999000999,0.9983518077125745,0.5949005569970645,0.000998860956132907,9.99999000001e-07,0.9995871187661127,0.00177309710004438
33000,9998602765827.0,1503,16,200.0,14000,71363,20039000,10000001000.0,9,43,33000,9.99999000001e-07,0.999847913072843,0.4736842105263158,0.999000999000999,0.9983529474717002,0.5952051991413745,0.0009988605565254092,9.99999000001e-07,0.9995876303964233,0.0017826349045983445
33100,9998598766462.0,10038552,20,200.0,10015,722,20024573,10000000992.0,10069,1,33100,9.99999000001e-07,0.9998506335255042,0.4736842105263158,0.999000999000999,0.9983525808584598,0.05765312758067642,0.0009988611574489304,9.99999000001e-07,0.999590175523725,1.716554761082204e-05
33200,9998594801093.0,56950,15,200.0,39,64679,20036743,9999990959.0,20041,56,33200,9.99999000001e-07,0.9998488381531148,0.4736842105263158,0.999000999000999,0.9983540918026866,0.5952664021784048,0.0009988597612022262,9.99999000001e-07,0.9995928406732624,1.2673959472497879e-05
33300,9998590782054.0,9837733,25,200.0,16006,139845,20014872,9999990861.0,20217,55,33300,9.99999000001e-07,0.9998514819916249,0.4736842105263158,0.999000999000999,0.9983521253047511,0.600410573867248,0.000998859378948907,9.99999000001e-07,0.9995932010884312,0.0017561972577328786
33400,9998586769179.0,9881679,20,200.0,28,134579,20024487,10000001000.0,10083,53,33400,9.99999000001e-07,0.9998519342038541,0.4736842105263158,0.999000999000999,0.9983525747618817,0.6005753206571457,0.0009988589740844254,9.99999000001e-07,0.9995918505617973,0.0017633368322002604
33500,9998582736593.0,9970441,23,200.0,29000,78043,19993531,9999991011.0,20000,60,33500,9.99999000001e-07,0.9998524053438387,0.4736842105263158,0.999000999000999,0.9983511653781021,0.5972216660245881,0.0009988595576935894,9.99999000001e-07,0.9995939910678034,1.529061576434687e-05
33600,9998578801213.0,10044888,20,200.0,42,64291,20025152,10000001000.0,6,64,33600,9.99999000001e-07,0.9998528345477422,0.4736842105263158,0.999000999000999,0.9983535152802882,0.5961251017352766,0.0009988591649141296,9.99999000001e-07,0.999591837734275,0.0017823074027972703
33700,9998574810641.0,43305,19,200.0,41,22698,20025547,10000000991.0,10101,0,33700,9.99999000001e-07,0.9998510788316305,0.4736842105263158,0.999000999000999,0.9983535188001647,0.046563694232106954,0.0009988587666514396,9.99999000001e-07,0.9995940077162894,1.3431577236161646e-05
33800,9998560825601.0,19971070,21,200.0,18000,49739,20002129,10000001000.0,5,49,33800,9.99999000001e-07,0.9998557953824153,0.4736842105263158,0.999000999000999,0.998351566078974,0.649848464416388,0.0009988563710863763,9.99999000001e-07,0.9995931660025101,0.0017826942133851494
33900,9998556800936.0,19964237,19,200.0,19023,51701,20005871,9999990988.0,20044,20,33900,9.99999000001e-07,0.9998562149673429,0.4736842105263158,0.999000999000999,0.9983517235834697,0.5963131715576716,0.0009988559695075189,9.99999000001e-07,0.9995969438671785,0.001777106922241691
34000,9998562776227.0,9993555,20,200.0,10017,21202,20006238,10000000998.0,10009,28,34000,9.99999000001e-07,0.9998545469725462,0.4736842105263158,0.999000999000999,0.9983517515149589,0.59455594742465,0.0009988565659004097,9.99999000001e-07,0.9995967756568626,0.0017814867318683297
34100,9998548819496.0,19916953,20,200.0,11036,23575,20028021,10000000997.0,9947,23,34100,9.99999000001e-07,0.9998570295561298,0.4736842105263158,0.999000999000999,0.9983527703955025,0.6488756329021408,0.0009988561727380138,9.99999000001e-07,0.9995974149206888,0.0032578214464904507
34200,9998554840997.0,10023910,19,200.0,11001,714,20008708,10000000995.0,9962,1,34200,9.99999000001e-07,0.9998553764160106,0.4736842105263158,0.999000999000999,0.99835176457284,0.04562849262029078,0.00099885577343141,9.99999000001e-07,0.9995985486731632,1.3294509353058844e-05
34300,9998540918294.0,19891169,22,201.0,9015,10447,20025138,10000001000.0,8,43,34300,9.99999000001e-07,0.9998578240390299,0.4736842105263158,0.999000999000999,0.9983525376169972,0.0414016762483426,0.000998855384181785,9.99999000001e-07,0.9995980720319227,0.0017644097277512703
34400,9998546903431.0,2479,26,200.0,6016,1303,20005853,10000001000.0,5,0,34400,9.99999000001e-07,0.9998540931584047,0.4736842105263158,0.999000999000999,0.9983515311825544,0.05263623988578288,0.0009988559815138976,9.99999000001e-07,0.9995988776596918,1.54413596130129e-05
34500,9998542801676.0,9884931,23,200.0,9028,9709,20022733,10000001000.0,1,1,34500,9.99999000001e-07,0.9998566001388584,0.4736842105263158,0.999000999000999,0.9983524240152853,0.03718039578197159,0.0009988555721370412,9.99999000001e-07,0.9995993591348722,7.1669872342550495e-06
34600,9998539054128.0,10020410,23,200.0,8000,728,20023471,10000000992.0,10205,17,34600,9.99999000001e-07,0.99985698725969,0.4736842105263158,0.999000999000999,0.9983524137272982,0.0994043288854296,0.0009988551977324156,9.99999000001e-07,0.9996016261620067,3.1027881802823665e-05
34700,9998534816841.0,10025122,21,200.0,11000,1368,20005607,10000000999.0,9871,2,34700,9.99999000001e-07,0.9998574388405854,0.4736842105263158,0.999000999000999,0.9983516027955786,0.02084506675973433,0.0009988547752473845,9.99999000001e-07,0.9996026812657463,5.863540156879931e-06
34800,9998520834983.0,19975674,26,200.0,34,48158,20016543,10000000996.0,9852,48,34800,9.99999000001e-07,0.9998598366356182,0.4736842105263158,0.999000999000999,0.998353071022247,0.5995993907500613,0.000998854373192179,9.99999000001e-07,0.9996036232010439,0.001788030064613516
34900,9998526898297.0,10005023,17,200.0,24013,721,20009260,9999990993.0,19985,49,34900,9.99999000001e-07,0.9998582353930218,0.4736842105263158,0.999000999000999,0.998351691844819,0.039574808463405886,0.0009988539829766851,9.99999000001e-07,0.9996055203482467,2.0778937056780176e-05
35000,9998522800617.0,9772213,22,200.0,13006,64546,20024518,10000000996.0,9924,25,35000,9.99999000001e-07,0.999858605028402,0.4736842105263158,0.999000999000999,0.9983524743948897,0.5992015495734708,0.000998852600903604,9.99999000001e-07,0.9996045749101199,0.0017455421037001699
35100,9998518893212.0,9940510,23,200.0,14011,73162,20022447,10000000997.0,10036,1,35100,9.99999000001e-07,0.999859034440556,0.4736842105263158,0.999000999000999,0.9983519507371604,0.6018899086542985,0.0009988521862887246,9.99999000001e-07,0.9996053726150694,5.717156063674234e-06
35200,9998514832164.0,10016950,25,200.0,8000,721,20017527,10000000996.0,9986,1,35200,9.99999000001e-07,0.999859442171576,0.4736842105263158,0.999000999000999,0.9983523311192782,0.022972365355864735,0.0009988527807751344,9.99999000001e-07,0.9996064519836001,6.4625751713189575e-06
35300,9998510819616.0,9939762,22,200.0,11001,19044,20021597,10000000993.0,10143,29,35300,9.99999000001e-07,0.9998598231007342,0.4736842105263158,0.999000999000999,0.9983522546495793,0.5980628848515963,0.0009988513884805,9.99999000001e-07,0.9996067857764979,0.0017819366192866784
35400,9998506891209.0,9850386,23,200.0,16006,131226,20051763,10000000996.0,10254,51,35400,9.99999000001e-07,0.9998601874988542,0.4736842105263158,0.999000999000999,0.9983531073195683,0.6062489609999352,0.0009988509883988432,9.99999000001e-07,0.9996075744411664,0.0017582534805968887
35500,9998502952502.0,10024750,26,201.0,10014,714,20014268,10000000994.0,9870,22,35500,9.99999000001e-07,0.9998605914549165,0.4736842105263158,0.999000999000999,0.9983518354113524,0.06489776329448813,0.0009988515951604954,9.99999000001e-07,0.9996079768863172,1.9254211712583312e-05
35600,9998498960859.0,10008037,18,200.0,11027,1268,20009349,10000001000.0,1,86,35600,9.99999000001e-07,0.999860978258266,0.4736842105263158,0.999000999000999,0.9983515619692017,0.057442815301950716,0.0009988511968428092,9.99999000001e-07,0.9996073813869724,0.0017838334812559481
35700,9998485009964.0,19821306,24,201.0,24000,39337,19994457,9999990942.0,20025,15,35700,9.99999000001e-07,0.9998632473089436,0.4736842105263158,0.999000999000999,0.9983510033738277,0.5999954055810589,0.0009988498045155358,9.99999000001e-07,0.9996112012908117,0.0032436055973511873
35800,9998481017016.0,19827128,24,200.0,16014,72165,20038118,10000000997.0,9811,40,35800,9.99999000001e-07,0.9998636246973491,0.4736842105263158,0.999000999000999,0.9983524431342958,0.6583606402424405,0.000998848406073293,9.99999000001e-07,0.9996105632384938,0.0032529832642305342
35900,9998486816032.0,9979482,19,201.0,27,37577,20029452,9999991091.0,19836,15,35900,9.99999000001e-07,0.9998621506138038,0.4736842105263158,0.999000999000999,0.9983526380263551,0.6020711526132161,0.0009988489889587169,9.99999000001e-07,0.9996128286890844,0.0017792056671721624
36000,9998483000849.0,10016850,20,200.0,9033,1292,20027315,10000000995.0,10173,2,36000,9.99999000001e-07,0.9998624981287714,0.4736842105263158,0.999000999000999,0.9983523360889006,0.06827510542055583,0.0009988496040127812,9.99999000001e-07,0.9996124290890572,2.028017918426801e-05
36100,9998479067776.0,10005225,16,201.0,21001,124292,20007410,10000001000.0,13,48,36100,9.99999000001e-07,0.9998628640963214,0.4736842105263158,0.999000999000999,0.9983515088286097,0.6078896750177905,0.0009988492114710377,9.99999000001e-07,0.9996115015736129,0.0017570995644867514
36200,9998464965041.0,19896458,19,200.0,8014,42979,20044051,10000001000.0,5,30,36200,9.99999000001e-07,0.9998651047996765,0.4736842105263158,0.999000999000999,0.9983534911066271,0.6577710297531062,0.0009988468045054374,9.99999000001e-07,0.9996121031572863,0.003253862824296114
36300,9998460994604.0,19902011,27,200.0,20,1312,20011920,10000000993.0,9913,28,36300,9.99999000001e-07,0.9998654623521948,0.4736842105263158,0.999000999000999,0.9983526809207328,0.01991824792120614,0.0009988464082679857,9.99999000001e-07,0.9996147790777272,0.0032546202232081128
36400,9998466958867.0,10022143,18,200.0,10000,11336,20029670,10000001000.0,2,1,36400,9.99999000001e-07,0.9998640025637475,0.4736842105263158,0.999000999000999,0.9983524936068175,0.05779851278732046,0.0009988480029832524,9.99999000001e-07,0.9996136015350838,1.6763107627350813e-05
36500,9998462880458.0,2722,18,200.0,22,23172,20028159,9999991050.0,20016,0,36500,9.99999000001e-07,0.9998625252720136,0.4736842105263158,0.999000999000999,0.9983534407883228,0.6029655471318881,0.00099884659584111,9.99999000001e-07,0.9996175931619539,4.542476829033883e-06
36600,9998458884780.0,10005230,22,201.0,19020,678,19995665,9999990861.0,19968,1,36600,9.99999000001e-07,0.9998647520918692,0.4736842105263158,0.999000999000999,0.9983509663764789,0.013216907418452975,0.0009988471971954858,9.99999000001e-07,0.9996180243608783,3.645988585709497e-06
36700,9998454852115.0,9947432,17,201.0,13013,42322,20004881,10000000995.0,9992,42,36700,9.99999000001e-07,0.9998651125586734,0.4736842105263158,0.999000999000999,0.9983513928851816,0.6045897379732318,0.000998845802130279,9.99999000001e-07,0.9996171504353766,0.0017822962211774612
36800,9998450874004.0,9981428,29,200.0,25000,56892,19993497,10000000995.0,10051,6,36800,9.99999000001e-07,0.9998654805943596,0.4736842105263158,0.999000999000999,0.9983508613041996,0.606515834950821,0.000998846397719989,9.99999000001e-07,0.9996183280401794,0.0017825499918777627
36900,9998446859010.0,9868913,16,200.0,31,40508,20034097,9999991133.0,19818,16,36900,9.99999000001e-07,0.9998658213056479,0.4736842105263158,0.999000999000999,0.9983527097873824,0.6042201545948989,0.0009988450122416996,9.99999000001e-07,0.9996198900874177,0.0017612634252531078
37000,9998442913534.0,10000287,23,200.0,11018,653,20021256,10000000994.0,10012,1,37000,9.99999000001e-07,0.9998661943550409,0.4736842105263158,0.999000999000999,0.998352101696555,0.02441683334007021,0.0009988456032883996,9.99999000001e-07,0.9996187588924489,6.8237028956834756e-06
37100,9998428939293.0,20000835,25,200.0,14007,21042,20015819,10000000997.0,10083,8,37100,9.99999000001e-07,0.9998683067309176,0.4736842105263158,0.999000999000999,0.9983515149051306,0.6043824549216615,0.000998845205106238,9.99999000001e-07,0.9996196392430364,0.0017791612492612167
37200,9998435034547.0,1327,17,200.0,11024,0,20032181,10000001000.0,8,1,37200,9.99999000001e-07,0.9998650896679566,0.4736842105263158,0.999000999000999,0.9983524762696533,0.06379465369773032,0.0009988448168126917,9.99999000001e-07,0.9996189036009037,1.8727781953129152e-05
37300,9998430953662.0,10004472,20,201.0,22,629,20027107,9999990931.0,20148,1,37300,9.99999000001e-07,0.9998672537082915,0.4736842105263158,0.999000999000999,0.9983523147044958,0.03326414405500096,0.000998844409677841,9.99999000001e-07,0.9996230892509578,9.383742358276503e-06
37400,9998427021377.0,10016433,19,200.0,10000,78216,20011165,10000000994.0,9903,78,37400,9.99999000001e-07,0.9998675957867523,0.4736842105263158,0.999000999000999,0.9983515282176868,0.6091552721368201,0.0009988430177155184,9.99999000001e-07,0.9996226276961836,0.0017825958513292372
37500,9998422908926.0,9982333,23,200.0,15,27860,20024405,9999991037.0,20031,27,37500,9.99999000001e-07,0.9998679593636861,0.4736842105263158,0.999000999000999,0.9983522237804784,0.6070406820521227,0.0009988426106934403,9.99999000001e-07,0.9996258928534686,0.0017851817480928572
37600,9998419058106.0,9996065,22,200.0,10030,703,20005970,10000000997.0,10137,1,37600,9.99999000001e-07,0.9998682835748259,0.4736842105263158,0.999000999000999,0.9983512104346287,0.04988320782155379,0.0009988422250097704,9.99999000001e-07,0.999625487381359,1.4321296983491178e-05
37700,9998415004541.0,9876371,22,201.0,8000,95924,20025588,9999990945.0,20120,95,37700,9.99999000001e-07,0.9998686215991675,0.4736842105263158,0.999000999000999,0.9983523924003589,0.6115182272899043,0.0009988418186757154,9.99999000001e-07,0.9996272995617043,0.0017815544757344185
37800,9998410977897.0,18659,20,200.0,9011,42145,20027506,9999990955.0,20110,0,37800,9.99999000001e-07,0.9998672522342302,0.4736842105263158,0.999000999000999,0.9983523311666553,0.6085576235387327,0.0009988424160837924,9.99999000001e-07,0.9996278529721523,8.26024421027366e-06
37900,9998396983966.0,19960156,21,200.0,10033,42079,20023756,10000000993.0,9964,14,37900,9.99999000001e-07,0.9998710169931396,0.4736842105263158,0.999000999000999,0.9983521410789749,0.6645025242237542,0.0009988400200832215,9.99999000001e-07,0.9996275555277464,0.0032625466729397823
38000,9998393027420.0,20051613,20,200.0,23019,1286,19999121,10000000993.0,9871,2,38000,9.99999000001e-07,0.9998713394515567,0.4736842105263158,0.999000999000999,0.9983508932318679,0.06545716081467713,0.0009988406246066648,9.99999000001e-07,0.9996279583357981,1.9148340937296387e-05
38100,9998399046332.0,9934530,20,201.0,17000,79609,20042267,10000001000.0,2,79,38100,9.99999000001e-07,0.9998700013622557,0.4736842105263158,0.999000999000999,0.9983522584170101,0.6124763161161514,0.0009988412169710341,9.99999000001e-07,0.9996281148173188,0.0017877307790799728
38200,9998395126852.0,9995042,24,200.0,22000,630,19995074,10000001000.0,9994,1,38200,9.99999000001e-07,0.9998703205366659,0.4736842105263158,0.999000999000999,0.9983505841349781,0.06102348211098638,0.0009988408341382597,9.99999000001e-07,0.9996300398743023,1.7721028558305855e-05
38300,9998381022334.0,19962373,23,200.0,29,55634,20017466,9999991169.0,19789,2,38300,9.99999000001e-07,0.9998723291463281,0.4736842105263158,0.999000999000999,0.9983527312582462,0.6668179393227294,0.0009988404182137908,9.99999000001e-07,0.9996317828815126,3.6506927170218435e-06
38400,9998386983659.0,9997997,16,201.0,40,624,20028981,10000000993.0,9816,1,38400,9.99999000001e-07,0.9998710133850558,0.4736842105263158,0.999000999000999,0.9983532278256361,0.025364345350702013,0.0009988400214399073,9.99999000001e-07,0.9996311073861155,7.03120325696374e-06
