Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
264000,2630945300,1264597,5260000000,31560000000,20000,120000,9964947255237,13312513,2955239007,2433,2629054700,1000,136908,2896060,5258104534,1203056450,18796943550,19302865350,9820238640,179761360,2759269074,106327470919,16311141100,151683,7669388,3471567700,143145377400,24650905045,31558598495,7487782839,993850307,24740654400,6149693,999862841,137159,90734,16853995,983146005,9983704605,2319074100,93,2495939400,999982459,17541,999832434,167566,2495921766,1000,1000,1000,1000,1000,1000,1000
265000,2640945710,1256695,5280000000,31680000000,20000,120000,9964855414097,5268140,2958200475,3916,2639054290,1000,12466,2888687,5278100748,1203064337,18796935663,19302784463,9820842413,179157587,2770886061,106353110192,16370356100,179120,7715810,3480027500,143670413000,24745624539,31678730839,7512942094,993908938,24832222800,6091062,999860142,139858,102404,16761810,983238190,10017250190,2328057100,98,2504326000,999982194,17806,999835404,164596,2504308096,1000,1000,1000,1000,1000,1000,1000
266000,2650946010,1239080,5300000000,31800000000,20000,120000,9964755397479,5371897,2969342273,10460,2649053990,1000,113469,2878516,5298087060,1203036676,18796963324,19302731624,9821410864,178589136,2782502724,106378750379,16429561600,212395,8132460,3488042800,144195402400,24840130001,31798647451,7538079003,994081028,24923900100,5918972,999857186,142814,7858,16742955,983257045,10050770045,2336995200,8901,2512705820,999994123,5877,999835658,164342,2512691042,1000,1000,1000,1000,1000,1000,1000
267000,2660946290,1247822,5320000000,31920000000,20000,120000,9964650007167,10920326,2986001514,2135,2659053710,1000,11504,2896538,5318103150,1203089293,18796910707,19302605307,9821944262,178055738,2794128912,106404472682,16488754200,194469,7650838,3496839200,144720375600,24934811474,31918740674,7563197886,994057117,25015398600,5942883,999856234,143766,104517,16782131,983217869,10084261969,2345918500,7980,2521077700,999994363,5637,999831717,168283,2521064083,1000,1000,1000,1000,1000,1000,1000
268000,2670946710,1263072,5340000000,32040000000,20000,120000,9964547772141,13250843,2999392764,11954,2669053290,1000,12136,2873449,5338082672,1203076684,18796923316,19302544816,9822482531,177517469,2805751003,106430072498,16547929300,237622,7857078,3505066600,145245116200,25029396192,32038724792,7588349376,994114285,25106971200,5885715,999847425,152575,111640,16772164,983227836,10117798736,2354814200,7564,2529458220,999998704,1296,999822740,177260,2529449360,1000,1000,1000,1000,1000,1000,1000
269000,2680947150,1249622,5360000000,32160000000,20000,120000,9964448013659,13128250,3010336706,10352,2679052850,1000,12352,2881760,5358084996,1203089009,18796910991,19302464091,9823040320,176959680,2817367016,106455813864,16607151000,219145,7782750,3513487000,145770230800,25123992476,32158738026,7613467588,994200161,25198572600,5799839,999854964,145036,101703,16785615,983214385,10151287285,2363758300,8026,2537836220,999991503,8497,999840203,159797,2537819697,1000,1000,1000,1000,1000,1000,1000
270000,2690947510,1259732,5380000000,32280000000,20000,120000,9964348631963,12644458,3020972685,3552,2689052490,1000,22819,2894851,5378097876,1203115721,18796884279,19302361779,9823554349,176445651,2828987725,106481489730,16666343500,202249,8065770,3521565600,146295166200,25218562499,32278717449,7638619314,994346679,25290234300,5653321,999845372,154628,21193,16786179,983213821,10184825621,2372664500,8600,2546215300,999999607,393,999827293,172707,2546206307,1000,1000,1000,1000,1000,1000,1000
271000,2700947820,1264562,5400000000,32400000000,20000,120000,9964248604418,12769239,3032184091,10357,2699052180,1000,116300,2874906,5398083646,1203112057,18796887943,19302300443,9824067194,175932806,2840607140,106507149805,16725550400,223769,7777602,3530233300,146820134400,25313054538,32398619138,7663764291,994332818,25381737000,5667182,999848676,151324,103358,16814467,983185533,10218349833,2381543700,8393,2554601600,999992335,7665,999835658,164342,2554585542,1000,1000,1000,1000,1000,1000,1000
272000,2710948270,1240090,5420000000,32520000000,20000,120000,9964150655899,10805115,3041308345,12120,2709051730,1000,135428,2875310,5418079220,1203092514,18796907486,19302246486,9824602830,175397170,2852230750,106532934754,16784749200,152181,7995064,3538265900,147345114400,25407648482,32518624482,7688883768,994490914,25473418200,5509086,999848859,151141,18945,16864377,983135623,10251839123,2390451300,102,2562973160,999982297,17703,999841845,158155,2562955355,1000,1000,1000,1000,1000,1000,1000
273000,2720948680,1257917,5440000000,32640000000,20000,120000,9964050376903,11227302,3052812971,3878,2719051320,1000,124662,2895085,5438094884,1203131005,18796868995,19302136295,9825162075,174837925,2863852659,106558586475,16843911700,153928,8141884,3546521700,147869845800,25502241021,32638617421,7714014317,994549477,25565002800,5450523,999835678,164322,18901,16837484,983162516,10285352116,2399404300,8421,2571347140,999999080,920,999821101,178899,2571337799,1000,1000,1000,1000,1000,1000,1000
274000,2730948970,1244793,5460000000,32760000000,20000,120000,9963950975982,10771745,3063455566,2445,2729051030,1000,136022,2898851,5458097170,1203169727,18796830273,19302027273,9825692229,174307771,2875477199,106584248961,16903120600,202082,8091219,3554951800,148394913200,25596827185,32758619185,7739143698,994630075,25656604200,5369925,999836556,163444,9481,16880183,983119817,10318855017,2408312200,60,2579721120,999990259,9741,999825281,174719,2579711319,1000,1000,1000,1000,1000,1000,1000
275000,2740949350,1279600,5480000000,32880000000,20000,120000,9963850634867,11228109,3074940565,12102,2739050650,1000,21181,2878560,5478077096,1203179676,18796820324,19301944124,9826269840,173730160,2887103736,106609990571,16962320700,165740,7534389,3563809700,148919939800,25691493069,32878699219,7764258586,994599829,25748096700,5400171,999834166,165834,110537,16916451,983083549,10352344249,2417243200,7540,2588094800,999998403,1597,999822737,177263,2588085663,1000,1000,1000,1000,1000,1000,1000
276000,2750949800,1243242,5500000000,33000000000,20000,120000,9963750690752,11324909,3086230759,3924,2749050200,1000,126352,2894298,5498092552,1203222561,18796777439,19301827139,9826698802,173301198,2898710354,106635660309,17021518500,169981,7807278,3571894000,149444753800,25786023106,32998630406,7789411327,994695557,25839694800,5304443,999845887,154113,100630,16956603,983043397,10385873097,2426081000,113,2596487900,999973983,26017,999842130,157870,2596461770,1000,1000,1000,1000,1000,1000,1000
277000,2760950200,1280434,5520000000,33120000000,20000,120000,9963648962994,13171779,3099167318,2418,2759049800,1000,138976,2900875,5518094764,1203236373,18796763627,19301741527,9827233765,172766235,2910328429,106661304067,17080710100,164306,8064075,3580030100,149969701000,25880563040,33118580590,7814568500,994833730,25931349300,5166270,999830121,169879,18491,16935591,983064409,10419424409,2435000100,8778,2604865460,999999227,773,999819091,180909,2604855909,1000,1000,1000,1000,1000,1000,1000
278000,2770950570,1267374,5540000000,33240000000,20000,120000,9963549546232,12685526,3109712824,10433,2769049430,1000,23075,2891504,5538077994,1203230858,18796769142,19301676142,9827814856,172185144,2921950650,106687011078,17139921900,180400,8028462,3588424100,150494764600,25975277001,33238709551,7839677548,994910521,26022951900,5089479,999832847,167153,15326,16963678,983036322,10452902422,2443942200,8040,2613235840,999997074,2926,999831926,168074,2613224874,1000,1000,1000,1000,1000,1000,1000
279000,2780950920,1249755,5560000000,33360000000,20000,120000,9963449205948,13147159,3121251893,11894,2779049080,1000,22607,2883262,5558074372,1203236007,18796763993,19301587493,9828354098,171645902,2933575570,106712736610,17199109000,150388,7713069,3597067400,151019632400,26069889238,33358727638,7864809307,994897939,26114453100,5102061,999830805,169195,109366,16985459,983014541,10486406241,2452852900,101,2621615540,999981495,18505,999835266,164734,2621596934,1000,1000,1000,1000,1000,1000,1000
280000,2790951260,1278898,5580000000,33480000000,20000,120000,9963351747064,10736663,3129982369,3991,2789048740,1000,11671,2901508,5578089498,1203257427,18796742573,19301490373,9828852252,171147748,2945196450,106738399160,17258325400,173112,7991658,3605146500,151544726000,26164454731,33478709431,7889942230,995072367,26206139400,4927633,999827291,172709,7124,17026494,982973506,10519921606,2461745300,8062,2629991540,999995898,4102,999836624,163376,2629979376,1000,1000,1000,1000,1000,1000,1000
281000,2800951660,1234635,5600000000,33600000000,20000,120000,9963258853940,3739098,3134029246,10444,2799048340,1000,125487,2886056,5598075792,1203256838,18796743162,19301415962,9829407704,170592296,2956811796,106764046055,17317512500,195952,7698141,3613873000,152069615400,26258977978,33598639878,7915099718,995053424,26297629800,4946576,999826493,173507,100269,17002751,982997249,10553460649,2470671700,84,2638377940,999983075,16925,999827769,172231,2638360931,1000,1000,1000,1000,1000,1000,1000
282000,2810951970,1257429,5620000000,33720000000,20000,120000,9963150130039,12570968,3153995913,10446,2809048030,1000,125646,2893577,5618075168,1203258607,18796741393,19301342593,9829894103,170105897,2968425471,106789823212,17376701000,159832,7765166,3622029200,152594458000,26353550925,33718616925,7940180962,995142782,26389239600,4857218,999844130,155870,100148,17121586,982878414,10586897614,2479543800,8462,2646756120,999968994,31006,999852348,147652,2646716652,1000,1000,1000,1000,1000,1000,1000
283000,2820952330,1238780,5640000000,33840000000,20000,120000,9963051653713,11190375,3163764714,2373,2819047670,1000,23609,2907845,5638090594,1203299288,18796700712,19301233712,9830374415,169625585,2980040909,106815437039,17435929900,156873,7925642,3630308000,153119603000,26448253661,33838737611,7965391733,995268833,26480875200,4731167,999823837,176163,22004,17065071,982934929,10620516729,2488424100,99,2655141840,999983255,16745,999837004,162996,2655124996,1000,1000,1000,1000,1000,1000,1000
284000,2830952640,1269071,5660000000,33960000000,20000,120000,9962957879128,5076613,3168705401,10654,2829047360,1000,12413,2888376,5658073412,1203301141,18796698859,19301154559,9830917904,169082096,2991658316,106841049119,17495130600,187709,7721880,3638952100,153644556400,26542825066,33958718516,7990552727,995274274,26572388100,4725726,999814550,185450,84576,17040449,982959551,10654069751,2497333000,8041,2663526720,999998345,1655,999826676,173324,2663517024,1000,1000,1000,1000,1000,1000,1000
285000,2840952970,1245029,5680000000,34080000000,20000,120000,9962850552363,12547560,3187331989,2548,2839047030,1000,126850,2905865,5678088964,1203340323,18796659677,19301042177,9831395575,168604425,3003274139,106866701403,17554319100,194184,8098017,3646945900,154169399000,26637330571,34078628121,8015701302,995407894,26664037800,4592106,999810323,189677,19929,17059227,982940773,10687601473,2506210400,8000,2671908960,999999211,789,999823829,176171,2671900171,1000,1000,1000,1000,1000,1000,1000
286000,2850953360,1276868,5700000000,34200000000,20000,120000,9962758261552,4937302,3190812016,12234,2849046640,1000,117047,2885702,5698068812,1203335454,18796664546,19300970446,9831894398,168105602,3014883410,106892392285,17613532600,180273,8179117,3655223700,154694406000,26731897285,34198606085,8040863630,995501392,26755640400,4498608,999815578,184422,8286,17077156,982922844,10721145644,2515079800,98,2680299700,999982412,17588,999832986,167014,2680282014,1000,1000,1000,1000,1000,1000,1000
287000,2860953660,1259904,5720000000,34320000000,20000,120000,9962660207656,3131237,3200174772,3597,2859046340,1000,11350,2905949,5718085486,1203367893,18796632107,19300863107,9832349311,167650689,3026486897,106918056677,17672757100,140060,8049771,3663738800,155219482200,26826605746,34318728746,8066059450,995557559,26847194700,4442441,999808438,191562,19879,17044129,982955871,10754742871,2523947900,32,2688692640,999990813,9187,999827679,172321,2688683421,1000,1000,1000,1000,1000,1000,1000
288000,2870954000,1293861,5740000000,34440000000,20000,120000,9962558042287,5417601,3213549054,10376,2869046000,1000,22241,2890805,5738071248,1203378888,18796621112,19300774012,9832852695,167147305,3038093343,106943688885,17731968200,187060,7788624,3672420100,155744486000,26921149548,34438683898,8091208579,995559912,26938700700,4440088,999813627,186373,100815,17065436,982934564,10788273164,2532830600,7691,2697087100,999985176,14824,999834915,165085,2697064585,1000,1000,1000,1000,1000,1000,1000
289000,2880954370,1247960,5760000000,34560000000,20000,120000,9962458619166,4978673,3224299083,2443,2879045630,1000,136084,2901736,5758086374,1203410639,18796589361,19300670261,9833282924,166717076,3049701598,106969295491,17791196200,187135,7760509,3680871900,156269548400,27015668706,34558615956,8116416376,995617545,27030258600,4382455,999800787,199213,102342,17037766,982962234,10821887334,2541667700,8580,2705483040,999996498,3502,999830742,169258,2705470958,1000,1000,1000,1000,1000,1000,1000
290000,2890954660,1263549,5780000000,34680000000,20000,120000,9962358321527,5379182,3235888648,2363,2889045340,1000,126010,2903412,5778085954,1203412009,18796587991,19300600091,9833700208,166299792,3061306262,106994928574,17850406600,214036,7735279,3689258600,156794553200,27110251691,34678610441,8141593433,995687950,27121840200,4312050,999800420,199580,100370,17096437,982903563,10855452063,2550479900,107,2713876280,999982457,17543,999830470,169530,2713858630,1000,1000,1000,1000,1000,1000,1000
291000,2900954980,1259064,5800000000,34800000000,20000,120000,9962260617213,3186450,3244849003,12161,2899045020,1000,137452,2883935,5798065718,1203409463,18796590537,19300530637,9834133345,165866655,3072911963,107020570377,17909611900,205966,8137826,3697191100,157319475000,27204837784,34798603484,8166764921,995852129,27213508800,4147871,999797110,202890,4881,17146860,982853140,10889016940,2559287100,8937,2722269820,999991136,8864,999828481,171519,2722252019,1000,1000,1000,1000,1000,1000,1000
292000,2910955310,1254195,5820000000,34920000000,20000,120000,9962153155547,10781834,3263598779,2492,2909044690,1000,136528,2901049,5818084396,1203438981,18796561019,19300431419,9834600751,165399249,3084516647,107046269887,17968842300,159852,7668271,3706037200,157844582200,27299428177,34918609277,8191948032,995829344,27304983300,4170656,999803157,196843,103413,17121081,982878919,10922592519,2568168500,7642,2730666700,999985429,14571,999835613,164387,2730644487,1000,1000,1000,1000,1000,1000,1000
293000,2920955640,1269538,5840000000,35040000000,20000,120000,9962051049458,12974361,3276941789,11852,2919044360,1000,128552,2881212,5838065016,1203423119,18796576881,19300374981,9835033048,164966952,3096119264,107071920800,18028079200,134936,7544619,3714519200,158369721600,27394004210,35038601910,8217150255,995891558,27396549600,4108442,999794370,205630,104712,17135657,982864343,10956197143,2576978800,8061,2739064540,999990409,9591,999836912,163088,2739046888,1000,1000,1000,1000,1000,1000,1000
294000,2930956010,1263950,5860000000,35160000000,20000,120000,9961952953893,11212707,3286373633,2321,2929043990,1000,12353,2905488,5858083338,1203458700,18796541300,19300265700,9835475552,164524448,3107730990,107097487901,18087259600,196190,7871999,3722621700,158894452800,27488727847,35158723697,8242310346,995963877,27488139000,4036123,999780774,219226,92497,17149351,982850649,10989746549,2585827900,8920,2747446860,999998263,1737,999831697,168303,2747436203,1000,1000,1000,1000,1000,1000,1000
295000,2940956360,1258133,5880000000,35280000000,20000,120000,9961851407279,12886874,3299193094,3900,2939043640,1000,127821,2906040,5878079480,1203480053,18796519947,19300168747,9835942840,164057160,3119343020,107123122544,18146468100,233851,7804351,3731065300,159419472200,27583205546,35278614046,8267471445,996033160,27579715800,3966840,999782725,217275,100765,17194620,982805380,11023291980,2594679300,45,2755830420,999990160,9840,999830565,169435,2755820535,1000,1000,1000,1000,1000,1000,1000
296000,2950956680,1264156,5900000000,35400000000,20000,120000,9961761304191,3106735,3300536954,3944,2949043320,1000,138616,2900867,5898078752,1203488926,18796511074,19300081874,9836419433,163580567,3130948785,107148790701,18205682800,164670,7888314,3739377400,159944444800,27677779778,35398597228,8292682701,996110434,27671293200,3889566,999768391,231609,87157,17128056,982871944,11056909544,2603549400,85,2764229100,999997828,2172,999821057,178943,2764226843,1000,1000,1000,1000,1000,1000,1000
297000,2960957080,1267433,5920000000,35520000000,20000,120000,9961653829081,10684499,3319320567,10650,2959042920,1000,20921,2886928,5918064540,1203483780,18796516220,19300010220,9836795692,163204308,3142544832,107174421890,18264916400,177353,7673410,3747925400,160469588000,27772476946,35518711646,8317871958,996173012,27762851100,3826988,999768393,231607,101381,17211323,982788677,11090495677,2612315400,8260,2772632780,999999199,801,999823281,176719,2772623719,1000,1000,1000,1000,1000,1000,1000
298000,2970957390,1254741,5940000000,35640000000,20000,120000,9961553980508,10670999,3330494054,2434,2969042610,1000,137487,2907003,5938080352,1203516607,18796483393,19299904993,9837235197,162764803,3154151249,107200096536,18324145400,205530,8001770,3755953700,160994713200,27866956372,35638607772,8343023162,996353877,27854540100,3646123,999778299,221701,2822,17272160,982727840,11124023740,2621164300,94,2781022100,999978572,21428,999842022,157978,2781000578,1000,1000,1000,1000,1000,1000,1000
299000,2980957760,1268247,5960000000,35760000000,20000,120000,9961459587717,5158831,3336116114,11824,2979042240,1000,12348,2892251,5958060832,1203506648,18796493352,19299840152,9837680309,162319691,3165745341,107225670780,18383338200,187909,7816651,3764590900,161519501200,27961667855,35758719405,8368253465,996315994,27945996600,3684006,999764357,235643,101563,17203598,982796402,11157668602,2629995800,49,2789423240,999991946,8054,999819963,180037,2789415137,1000,1000,1000,1000,1000,1000,1000
300000,2990958140,1285877,5980000000,35880000000,20000,120000,9961353711955,11168229,3353285339,10430,2989041860,1000,21315,2892350,5978062860,1203528784,18796471216,19299735216,9838129490,161870510,3177354250,107251336494,18442566600,193941,8216683,3772548600,162044555600,28056228908,35878692808,8393406527,996487081,28037672400,3512919,999763826,236174,12745,17244918,982755082,11191205982,2638838100,8643,2797816260,999991838,8162,999839345,160655,2797799455,1000,1000,1000,1000,1000,1000,1000
301000,3000958420,1254108,6000000000,36000000000,20000,120000,9961254276402,10728944,3364047331,3865,2999041580,1000,136964,2906557,5998075430,1203545446,18796454554,19299638854,9838555223,161444777,3188967053,107276962260,18501781500,232066,8137646,3780983200,162569627800,28150729878,35998608928,8418569802,996566635,28129262100,3433365,999756377,243623,5442,17313040,982686960,11224758060,2647663600,8534,2806201820,999994972,5028,999835142,164858,2806188258,1000,1000,1000,1000,1000,1000,1000
302000,3010958840,1256931,6020000000,36120000000,20000,120000,9961160294414,4818121,3369297048,11840,3009041160,1000,128405,2891287,6018058640,1203551035,18796448965,19299561865,9838989893,161010107,3200577533,107302662318,18560977400,167783,8080175,3789317000,163094510800,28245329914,36118614664,8443750039,996617069,28220830200,3382931,999745236,254764,15267,17360428,982639572,11258330172,2656471000,47,2814589820,999990360,9640,999827767,172233,2814580133,1000,1000,1000,1000,1000,1000,1000
303000,3020959260,1268433,6040000000,36240000000,20000,120000,9961062310499,2941221,3378614859,2446,3019040740,1000,11532,2909050,6038076588,1203591220,18796408780,19299458480,9839415090,160584910,3212179678,107328281216,18620204700,186375,8048752,3797764600,163619599800,28340020635,36238720035,8468942614,996683510,28312402500,3316490,999743107,256893,9897,17360883,982639117,11291920017,2665312000,52,2822987860,999989595,10405,999828497,171503,2822977403,1000,1000,1000,1000,1000,1000,1000
304000,3030959570,1258383,6060000000,36360000000,20000,120000,9960960545066,4784628,3391583137,12075,3029040430,1000,138635,2881599,6058056710,1203564294,18796435706,19299413406,9839858361,160141639,3223775271,107353960150,18679458300,158316,7584948,3806607300,164144819800,28434484032,36358602982,8494138314,996676776,28403883300,3323224,999754598,245402,100122,17365908,982634092,11325511792,2674139800,8482,2831399840,999982120,17880,999846922,153078,2831373478,1000,1000,1000,1000,1000,1000,1000
305000,3040959910,1259050,6080000000,36480000000,20000,120000,9960854319450,11129319,3409117006,11890,3039040090,1000,13422,2896587,6078056400,1203578669,18796421331,19299324931,9840276133,159723867,3235367233,107379503865,18738649300,211400,8158346,3814490100,164669613800,28529207828,36478727528,8519333621,996819231,28495534500,3180769,999739586,260414,16755,17355534,982644466,11359108666,2682965300,9049,2839792580,999991514,8486,999834855,165145,2839775045,1000,1000,1000,1000,1000,1000,1000
306000,3050960270,1242734,6100000000,36600000000,20000,120000,9960753188959,12372034,3421524903,10640,3049039730,1000,123647,2894889,6098058180,1203586793,18796413207,19299244607,9840713851,159286149,3246971831,107405148083,18797870100,168668,7779476,3823257200,165194631400,28623702919,36598633619,8544547165,996789392,28587006900,3210608,999726409,273591,105617,17323452,982676548,11392729048,2691800200,8061,2848191460,999998484,1516,999826817,173183,2848181883,1000,1000,1000,1000,1000,1000,1000
307000,3060960710,1236894,6120000000,36720000000,20000,120000,9960654577631,11095351,3431381182,10395,3059039290,1000,21524,2891641,6118057790,1203596382,18796403618,19299164618,9841183219,158816781,3258577409,107430805341,18857112300,189567,7574134,3831866800,165719888600,28718387582,36718741582,8569731363,996860799,28678583400,3139201,999729435,270565,107636,17337373,982662627,11426302727,2700663600,105,2856588740,999982729,17271,999832936,167064,2856571364,1000,1000,1000,1000,1000,1000,1000
308000,3070961020,1249561,6140000000,36840000000,20000,120000,9960561084288,4730315,3436225162,2166,3069038980,1000,12520,2911919,6138073628,1203628703,18796371297,19299051997,9841585361,158414639,3270168289,107456327956,18916346100,233804,7749085,3840213200,166244966600,28812970769,36838737919,8594975681,996948018,28770162300,3051982,999708638,291362,79920,17264939,982735061,11459966861,2709490700,99,2864993420,999997859,2141,999820620,179380,2864991180,1000,1000,1000,1000,1000,1000,1000
309000,3080961300,1280222,6160000000,36960000000,20000,120000,9960463008492,2886956,3445570975,10375,3079038700,1000,21306,2894969,6158056650,1203606548,18796393452,19299001352,9841981391,158018609,3281770441,107482061109,18975555500,170127,7654190,3848535400,166769892600,28907524622,36958698472,8620128035,997006678,28861726800,2993322,999718490,281510,103912,17371777,982628223,11493500523,2718267600,8181,2873391240,999989429,10571,999835312,164688,2873372488,1000,1000,1000,1000,1000,1000,1000
310000,3090961610,1278134,6180000000,37080000000,20000,120000,9960363038481,2981693,3456899097,3598,3089038390,1000,12601,2908020,6178069584,1203624174,18796375826,19298907826,9842359920,157640080,3293369304,107507628548,19034771300,210597,7720472,3856903000,167294861800,29002126815,37078709265,8645343330,997065315,28953287100,2934685,999706630,293370,109315,17379385,982620615,11527118915,2727060200,100,2881792260,999983425,16575,999830815,169185,2881775585,1000,1000,1000,1000,1000,1000,1000
311000,3100961910,1277865,6200000000,37200000000,20000,120000,9960255074905,11095757,3476213285,3842,3099038090,1000,12521,2910932,6198068496,1203670162,18796329838,19298785638,9842760468,157239532,3304967064,107533280712,19093986200,190277,7748605,3865208500,167819842000,29096717764,37198709614,8670524391,997143993,29044868700,2856007,999703556,296444,103763,17423672,982576328,11560695628,2735861900,8583,2890190500,999989320,10680,999831263,168737,2890171237,1000,1000,1000,1000,1000,1000,1000
312000,3110962240,1253035,6220000000,37320000000,20000,120000,9960162969104,3324324,3479630880,2217,3109037760,1000,135088,2913670,6218071086,1203690928,18796309072,19298694472,9843168510,156831490,3316561396,107558866929,19153247500,232889,7587397,3873831500,168345157400,29191195477,37318611877,8695751894,997208878,29136431400,2791122,999696984,303016,102706,17410012,982589988,11594329888,2744678200,114,2898596020,999982088,17912,999836706,163294,2898577994,1000,1000,1000,1000,1000,1000,1000
313000,3120962530,1291786,6240000000,37440000000,20000,120000,9960063457746,2948007,3490471733,2192,3119037470,1000,21501,2913470,6238070556,1203696853,18796303147,19298612547,9843543710,156456290,3328153966,107584466035,19212480000,209299,7924944,3881892300,168870206400,29285858813,37438686713,8720982303,997352100,29228071800,2647900,999677578,322422,16078,17395175,982604825,11627976125,2753460300,8461,2907003120,999999163,837,999830378,169622,2906993822,1000,1000,1000,1000,1000,1000,1000
314000,3130962880,1265506,6260000000,37560000000,20000,120000,9959953794440,12690527,3511396650,11887,3129037120,1000,138123,2892157,6258050466,1203670567,18796329433,19298565633,9843937023,156062977,3339750989,107610120002,19271680900,173154,7678764,3890465400,169395043400,29380366271,37558596371,8746177342,997336423,29319551100,2663577,999681575,318425,108952,17436310,982563690,11661566690,2762236500,8674,2915407320,999990702,9298,999831352,168648,2915389348,1000,1000,1000,1000,1000,1000,1000
315000,3140963170,1281608,6280000000,37680000000,20000,120000,9959863770305,2833575,3512798376,3811,3139036830,1000,12486,2909863,6278066038,1203686780,18796313220,19298476920,9844293617,155706383,3351348555,107635724201,19330894500,176105,8219901,3898300800,169919936200,29475071706,37678705906,8771378478,997494783,29411214900,2505217,999673085,326915,14602,17463024,982536976,11695168176,2771011100,8538,2923807620,999990616,9384,999836402,163598,2923789698,1000,1000,1000,1000,1000,1000,1000
316000,3150963540,1288133,6300000000,37800000000,20000,120000,9959763402853,3297274,3524405580,11872,3149036460,1000,11599,2889230,6298049176,1203679227,18796320773,19298411173,9844723070,155276930,3362942146,107661271898,19390150200,219618,7719318,3907301700,170445222000,29569642668,37798700268,8796625472,997462661,29502680400,2537339,999653133,346867,100072,17416400,982583600,11728833700,2779830100,8784,2932217800,999999212,788,999826772,173228,2932208228,1000,1000,1000,1000,1000,1000,1000
317000,3160963820,1253524,6320000000,37920000000,20000,120000,9959663912579,2910893,3535307858,3939,3159036180,1000,22919,2910983,6318064482,1203691672,18796308328,19298318828,9845040597,154959403,3374526579,107686869384,19449364400,207121,7779336,3915614900,170970132800,29664260807,37918723557,8821851630,997528578,29594231700,2471422,999648413,351587,109335,17439805,982560195,11762468295,2788578500,8620,2940626920,999998365,1635,999822235,177765,2940616665,1000,1000,1000,1000,1000,1000,1000
318000,3170964130,1279668,6340000000,38040000000,20000,120000,9959562064935,4872051,3548449479,10641,3169035870,1000,130479,2894370,6338050458,1203697086,18796302914,19298237014,9845447550,154552450,3386130608,107712555928,19508593200,187098,8107483,3923595800,171495212800,29758713203,38038589853,8847032947,997702634,29685912900,2297366,999646076,353924,9342,17509295,982490705,11796036705,2797367400,49,2949025480,999978327,21673,999836142,163858,2949003758,1000,1000,1000,1000,1000,1000,1000
319000,3180964380,1259575,6360000000,38160000000,20000,120000,9959464245429,2811562,3557559504,12101,3179035620,1000,127166,2893004,6358047038,1203719591,18796280409,19298143909,9845868536,154131464,3397723474,107738131822,19567819200,202155,8195002,3931966500,172020212800,29853327359,38158613259,8872248146,997749950,29777465700,2250050,999633909,366091,20459,17471213,982528787,11829661087,2806192100,8296,2957430560,999990677,9323,999834459,165541,2957412941,1000,1000,1000,1000,1000,1000,1000
320000,3190964820,1257201,6380000000,38280000000,20000,120000,9959364294289,2884152,3568915675,3661,3189035180,1000,136452,2911085,6378063038,1203739841,18796260159,19298051759,9846191995,153808005,3409312433,107763760948,19627072300,192012,7627878,3940881000,172545475800,29947898147,38278606347,8897473766,997731952,29868947400,2268048,999624472,375528,100920,17522654,982477346,11863295246,2814942600,8714,2965839520,999990674,9326,999834420,165580,2965821480,1000,1000,1000,1000,1000,1000,1000
321000,3200965050,1274142,6400000000,38400000000,20000,120000,9959262439545,4848765,3582065394,11897,3199034950,1000,116237,2889223,6398046106,1203748710,18796251290,19297971490,9846580897,153419103,3420908303,107789307619,19686312000,229217,7942290,3949023000,173070603200,30042485921,38398609621,8922714405,997871175,29960588100,2128825,999606287,393713,14912,17512507,982487493,11896951593,2823718700,8551,2974248580,999997159,2841,999827412,172588,2974237188,1000,1000,1000,1000,1000,1000,1000
