Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
69190,9999999586379,1413621,1413621,73114000,162689000,9999998007623,1414447,1414447,126886000,37311000,999842207000,157793000,157793000,200,300,500
69200,9999999586342,1413658,1413658,73089800,162685300,9999998007550,1414299,1414299,126910200,37314700,999842184900,157815100,157815100,200,300,500
69210,9999999586364,1413636,1413636,73122600,162691100,9999998007365,1414298,1414298,126877400,37308900,999842166300,157833700,157833700,200,300,500
69220,9999999586419,1413581,1413581,73100800,162653800,9999998007153,1414301,1414301,126899200,37346200,999842145400,157854600,157854600,200,300,500
69230,9999999586532,1413468,1413468,73018400,162677400,9999998006865,1414377,1414377,126981600,37322600,999842124200,157875800,157875800,200,300,500
69240,9999999586550,1413450,1413450,72976800,162639800,9999998006664,1414370,1414370,127023200,37360200,999842103400,157896600,157896600,200,300,500
69250,9999999586477,1413523,1413523,72977200,162689200,9999998006188,1414648,1414648,127022800,37310800,999842083600,157916400,157916400,200,300,500
69260,9999999586270,1413730,1413730,72953200,162645200,9999998005968,1414648,1414648,127046800,37354800,999842061600,157938400,157938400,200,300,500
69270,9999999586259,1413741,1413741,72868400,162642400,9999998005699,1414693,1414693,127131600,37357600,999842039200,157960800,157960800,200,300,500
69280,9999999586480,1413520,1413520,72848800,162621800,9999998005431,1414763,1414763,127151200,37378200,999842019400,157980600,157980600,200,300,500
69290,9999999586393,1413607,1413607,72840000,162600000,9999998005136,1414864,1414864,127160000,37400000,999842000000,158000000,158000000,200,300,500
69300,9999999586152,1413848,1413848,72897600,162623600,9999998004856,1414932,1414932,127102400,37376400,999841978800,158021200,158021200,200,300,500
69310,9999999586101,1413899,1413899,72933600,162599600,9999998004615,1414953,1414953,127066400,37400400,999841956800,158043200,158043200,200,300,500
69320,9999999586177,1413823,1413823,72880200,162604700,9999998004255,1415096,1415096,127119800,37395300,999841935100,158064900,158064900,200,300,500
69330,9999999586366,1413634,1413634,72860200,162604700,9999998003758,1415393,1415393,127139800,37395300,999841915100,158084900,158084900,200,300,500
69340,9999999586164,1413836,1413836,72916600,162600100,9999998003576,1415357,1415357,127083400,37399900,999841893300,158106700,158106700,200,300,500
69350,9999999586206,1413794,1413794,72985600,162631600,9999998003373,1415355,1415355,127014400,37368400,999841872800,158127200,158127200,200,300,500
69360,9999999586146,1413854,1413854,73044400,162583400,9999998003151,1415371,1415371,126955600,37416600,999841852200,158147800,158147800,200,300,500
69370,9999999586232,1413768,1413768,73024000,162564000,9999998003039,1415281,1415281,126976000,37436000,999841832000,158168000,158168000,200,300,500
69380,9999999586201,1413799,1413799,73031200,162528200,9999998002871,1415235,1415235,126968800,37471800,999841810600,158189400,158189400,200,300,500
69390,9999999586176,1413824,1413824,73017200,162504200,9999998002642,1415244,1415244,126982800,37495800,999841788600,158211400,158211400,200,300,500
69400,9999999586257,1413743,1413743,73004400,162538400,9999998002462,1415210,1415210,126995600,37461600,999841767200,158232800,158232800,200,300,500
69410,9999999586071,1413929,1413929,73016800,162539800,9999998002409,1415025,1415025,126983200,37460200,999841743400,158256600,158256600,200,300,500
69420,9999999586108,1413892,1413892,73021000,162588500,9999998002185,1415020,1415020,126979000,37411500,999841720500,158279500,158279500,200,300,500
69430,9999999586216,1413784,1413784,73037200,162574200,9999998001912,1415074,1415074,126962800,37425800,999841698600,158301400,158301400,200,300,500
69440,9999999586226,1413774,1413774,73029000,162541500,9999998001726,1415069,1415069,126971000,37458500,999841679500,158320500,158320500,200,300,500
69450,9999999586304,1413696,1413696,73025600,162566600,9999998001664,1414914,1414914,126974400,37433400,999841657800,158342200,158342200,200,300,500
69460,9999999586180,1413820,1413820,72991800,162592300,9999998001345,1415014,1415014,127008200,37407700,999841635900,158364100,158364100,200,300,500
69470,9999999586093,1413907,1413907,72973000,162600500,9999998001191,1414974,1414974,127027000,37399500,999841616500,158383500,158383500,200,300,500
69480,9999999586197,1413803,1413803,72931400,162552900,9999998001091,1414866,1414866,127068600,37447100,999841595700,158404300,158404300,200,300,500
69490,9999999586345,1413655,1413655,72945200,162572200,9999998000744,1414982,1414982,127054800,37427800,999841572600,158427400,158427400,200,300,500
69500,9999999586325,1413675,1413675,72930200,162599700,9999998000369,1415132,1415132,127069800,37400300,999841550100,158449900,158449900,200,300,500
69510,9999999586346,1413654,1413654,72915400,162551900,9999998000224,1415103,1415103,127084600,37448100,999841532700,158467300,158467300,200,300,500
69520,9999999586255,1413745,1413745,72897200,162559200,9999998000088,1415048,1415048,127102800,37440800,999841513600,158486400,158486400,200,300,500
69530,9999999586608,1413392,1413392,72883000,162545500,9999997999959,1414956,1414956,127117000,37454500,999841491500,158508500,158508500,200,300,500
69540,9999999586308,1413692,1413692,72914400,162543400,9999997999698,1415024,1415024,127085600,37456600,999841472200,158527800,158527800,200,300,500
69550,9999999586469,1413531,1413531,72902800,162525800,9999997999492,1415022,1415022,127097200,37474200,999841451400,158548600,158548600,200,300,500
69560,9999999586755,1413245,1413245,72900200,162539700,9999997999218,1415083,1415083,127099800,37460300,999841430100,158569900,158569900,200,300,500
69570,9999999586740,1413260,1413260,72855200,162532200,9999997999078,1415048,1415048,127144800,37467800,999841412600,158587400,158587400,200,300,500
69580,9999999586849,1413151,1413151,72856600,162520100,9999997999072,1414861,1414861,127143400,37479900,999841393300,158606700,158606700,200,300,500
69590,9999999586871,1413129,1413129,72859200,162486200,9999997998785,1414961,1414961,127140800,37513800,999841374600,158625400,158625400,200,300,500
69600,9999999586980,1413020,1413020,72894000,162469000,9999997998678,1414892,1414892,127106000,37531000,999841357000,158643000,158643000,200,300,500
69610,9999999586992,1413008,1413008,72872200,162401700,9999997998447,1414914,1414914,127127800,37598300,999841336100,158663900,158663900,200,300,500
69620,9999999587028,1412972,1412972,72943400,162419900,9999997998254,1414913,1414913,127056600,37580100,999841316700,158683300,158683300,200,300,500
69630,9999999586975,1413025,1413025,72881800,162432300,9999997998120,1414839,1414839,127118200,37567700,999841295900,158704100,158704100,200,300,500
69640,9999999586753,1413247,1413247,72859400,162455900,9999997997871,1414876,1414876,127140600,37544100,999841274700,158725300,158725300,200,300,500
69650,9999999586658,1413342,1413342,72826800,162399800,9999997997494,1415040,1415040,127173200,37600200,999841253400,158746600,158746600,200,300,500
69660,9999999586460,1413540,1413540,72835000,162382500,9999997997166,1415159,1415159,127165000,37617500,999841232500,158767500,158767500,200,300,500
69670,9999999586297,1413703,1413703,72848800,162351800,9999997996852,1415242,1415242,127151200,37648200,999841209400,158790600,158790600,200,300,500
69680,9999999586190,1413810,1413810,72864200,162318700,9999997996542,1415329,1415329,127135800,37681300,999841187100,158812900,158812900,200,300,500
69690,9999999586256,1413744,1413744,72818400,162327400,9999997996265,1415377,1415377,127181600,37672600,999841164200,158835800,158835800,200,300,500
69700,9999999586237,1413763,1413763,72833200,162355200,9999997996064,1415352,1415352,127166800,37644800,999841141600,158858400,158858400,200,300,500
69710,9999999586416,1413584,1413584,72882600,162266100,9999997996119,1415094,1415094,127117400,37733900,999841121300,158878700,158878700,200,300,500
69720,9999999586592,1413408,1413408,72892800,162315800,9999997995604,1415410,1415410,127107200,37684200,999841101400,158898600,158898600,200,300,500
69730,9999999586405,1413595,1413595,72873000,162315500,9999997995016,1415799,1415799,127127000,37684500,999841081500,158918500,158918500,200,300,500
69740,9999999586567,1413433,1413433,72931200,162288200,9999997994931,1415675,1415675,127068800,37711800,999841060600,158939400,158939400,200,300,500
69750,9999999586685,1413315,1413315,72835800,162326300,9999997994929,1415450,1415450,127164200,37673700,999841037900,158962100,158962100,200,300,500
69760,9999999586400,1413600,1413600,72781200,162313200,9999997994804,1415352,1415352,127218800,37686800,999841015600,158984400,158984400,200,300,500
69770,9999999586496,1413504,1413504,72783200,162340200,9999997994510,1415456,1415456,127216800,37659800,999840996600,159003400,159003400,200,300,500
69780,9999999586608,1413392,1413392,72756600,162390100,9999997994306,1415427,1415427,127243400,37609900,999840973300,159026700,159026700,200,300,500
69790,9999999586704,1413296,1413296,72733000,162395500,9999997994101,1415414,1415414,127267000,37604500,999840951500,159048500,159048500,200,300,500
69800,9999999586697,1413303,1413303,72776800,162369800,9999997993884,1415450,1415450,127223200,37630200,999840933400,159066600,159066600,200,300,500
69810,9999999586528,1413472,1413472,72833400,162374900,9999997993888,1415229,1415229,127166600,37625100,999840911700,159088300,159088300,200,300,500
69820,9999999586511,1413489,1413489,72763200,162430200,9999997993459,1415407,1415407,127236800,37569800,999840886600,159113400,159113400,200,300,500
69830,9999999586321,1413679,1413679,72738200,162397700,9999997993436,1415205,1415205,127261800,37602300,999840864100,159135900,159135900,200,300,500
69840,9999999586306,1413694,1413694,72677400,162428900,9999997993089,1415348,1415348,127322600,37571100,999840843700,159156300,159156300,200,300,500
69850,9999999586330,1413670,1413670,72728400,162447400,9999997992759,1415483,1415483,127271600,37552600,999840824200,159175800,159175800,200,300,500
69860,9999999586116,1413884,1413884,72732800,162460800,9999997992566,1415498,1415498,127267200,37539200,999840806400,159193600,159193600,200,300,500
69870,9999999585990,1414010,1414010,72714200,162468700,9999997992563,1415308,1415308,127285800,37531300,999840787100,159212900,159212900,200,300,500
69880,9999999586088,1413912,1413912,72710000,162455000,9999997992438,1415212,1415212,127290000,37545000,999840765000,159235000,159235000,200,300,500
69890,9999999586130,1413870,1413870,72729000,162456500,9999997992351,1415094,1415094,127271000,37543500,999840744500,159255500,159255500,200,300,500
69900,9999999586202,1413798,1413798,72746600,162470100,9999997992167,1415066,1415066,127253400,37529900,999840723300,159276700,159276700,200,300,500
69910,9999999586222,1413778,1413778,72748800,162451800,9999997992092,1414902,1414902,127251200,37548200,999840699400,159300600,159300600,200,300,500
69920,9999999586265,1413735,1413735,72712200,162461700,9999997991939,1414822,1414822,127287800,37538300,999840676100,159323900,159323900,200,300,500
69930,9999999585884,1414116,1414116,72752400,162461400,9999997991596,1414966,1414966,127247600,37538600,999840656200,159343800,159343800,200,300,500
69940,9999999585788,1414212,1414212,72715800,162481300,9999997991277,1415052,1415052,127284200,37518700,999840632900,159367100,159367100,200,300,500
69950,9999999585956,1414044,1414044,72704600,162503100,9999997990882,1415241,1415241,127295400,37496900,999840612300,159387700,159387700,200,300,500
69960,9999999585933,1414067,1414067,72668000,162553000,9999997990437,1415453,1415453,127332000,37447000,999840589000,159411000,159411000,200,300,500
69970,9999999586099,1413901,1413901,72658400,162572400,9999997990431,1415261,1415261,127341600,37427600,999840569200,159430800,159430800,200,300,500
69980,9999999585862,1414138,1414138,72637000,162604500,9999997990268,1415217,1415217,127363000,37395500,999840548500,159451500,159451500,200,300,500
69990,9999999585796,1414204,1414204,72604600,162598100,9999997990288,1414985,1414985,127395400,37401900,999840527300,159472700,159472700,200,300,500
70000,9999999585374,1414626,1414626,72665200,162617200,9999997990148,1414928,1414928,127334800,37382800,999840507600,159492400,159492400,200,300,500
70010,9999999585602,1414398,1414398,72660600,162614100,9999997990128,1414725,1414725,127339400,37385900,999840485300,159514700,159514700,200,300,500
70020,9999999585633,1414367,1414367,72627200,162599200,9999997990029,1414607,1414607,127372800,37400800,999840463600,159536400,159536400,200,300,500
70030,9999999585805,1414195,1414195,72576600,162650100,9999997989850,1414583,1414583,127423400,37349900,999840443300,159556700,159556700,200,300,500
70040,9999999585573,1414427,1414427,72599000,162666500,9999997989564,1414681,1414681,127401000,37333500,999840424500,159575500,159575500,200,300,500
70050,9999999585629,1414371,1414371,72586400,162650400,9999997989627,1414405,1414405,127413600,37349600,999840403200,159596800,159596800,200,300,500
70060,9999999585674,1414326,1414326,72582400,162646400,9999997989478,1414334,1414334,127417600,37353600,999840381200,159618800,159618800,200,300,500
70070,9999999585742,1414258,1414258,72532800,162645800,9999997989293,1414321,1414321,127467200,37354200,999840361400,159638600,159638600,200,300,500
70080,9999999585715,1414285,1414285,72570400,162659400,9999997989041,1414361,1414361,127429600,37340600,999840340200,159659800,159659800,200,300,500
70090,9999999585992,1414008,1414008,72618400,162722400,9999997989034,1414158,1414158,127381600,37277600,999840319200,159680800,159680800,200,300,500
70100,9999999585948,1414052,1414052,72616800,162714800,9999997988793,1414191,1414191,127383200,37285200,999840298400,159701600,159701600,200,300,500
70110,9999999585634,1414366,1414366,72633600,162729600,9999997988481,1414287,1414287,127366400,37270400,999840276800,159723200,159723200,200,300,500
70120,9999999585794,1414206,1414206,72661800,162772300,9999997988167,1414392,1414392,127338200,37227700,999840255900,159744100,159744100,200,300,500
70130,9999999585884,1414116,1414116,72639200,162736200,9999997988031,1414315,1414315,127360800,37263800,999840234600,159765400,159765400,200,300,500
70140,9999999585758,1414242,1414242,72573600,162774600,9999997987754,1414364,1414364,127426400,37225400,999840211800,159788200,159788200,200,300,500
70150,9999999585892,1414108,1414108,72547200,162774200,9999997987281,1414605,1414605,127452800,37225800,999840188600,159811400,159811400,200,300,500
70160,9999999585603,1414397,1414397,72508000,162773000,9999997987162,1414528,1414528,127492000,37227000,999840169000,159831000,159831000,200,300,500
70170,9999999585522,1414478,1414478,72488800,162751800,9999997986520,1414974,1414974,127511200,37248200,999840149400,159850600,159850600,200,300,500
70180,9999999585576,1414424,1414424,72466000,162686000,9999997986318,1414962,1414962,127534000,37314000,999840128000,159872000,159872000,200,300,500
70190,9999999585431,1414569,1414569,72443000,162690500,9999997985998,1415067,1415067,127557000,37309500,999840106500,159893500,159893500,200,300,500
70200,9999999585456,1414544,1414544,72411800,162672300,9999997985845,1415014,1415014,127588200,37327700,999840085900,159914100,159914100,200,300,500
70210,9999999585474,1414526,1414526,72427800,162628300,9999997985638,1415001,1415001,127572200,37371700,999840063900,159936100,159936100,200,300,500
70220,9999999585568,1414432,1414432,72422800,162560800,9999997985594,1414870,1414870,127577200,37439200,999840046400,159953600,159953600,200,300,500
70230,9999999585422,1414578,1414578,72413800,162509300,9999997985324,1414945,1414945,127586200,37490700,999840026900,159973100,159973100,200,300,500
70240,9999999585490,1414510,1414510,72434800,162507800,9999997985134,1414940,1414940,127565200,37492200,999840007400,159992600,159992600,200,300,500
70250,9999999585243,1414757,1414757,72362600,162571100,9999997985100,1414763,1414763,127637400,37428900,999839986300,160013700,160013700,200,300,500
70260,9999999585303,1414697,1414697,72358200,162627700,9999997984955,1414686,1414686,127641800,37372300,999839964100,160035900,160035900,200,300,500
70270,9999999585291,1414709,1414709,72240400,162664400,9999997984938,1414514,1414514,127759600,37335600,999839945200,160054800,160054800,200,300,500
70280,9999999585154,1414846,1414846,72281400,162622900,9999997984514,1414743,1414743,127718600,37377100,999839925700,160074300,160074300,200,300,500
70290,9999999585087,1414913,1414913,72321600,162622600,9999997984282,1414776,1414776,127678400,37377400,999839905800,160094200,160094200,200,300,500
70300,9999999585203,1414797,1414797,72323400,162659900,9999997984124,1414743,1414743,127676600,37340100,999839886700,160113300,160113300,200,300,500
70310,9999999585248,1414752,1414752,72339600,162685600,9999997984174,1414474,1414474,127660400,37314400,999839864800,160135200,160135200,200,300,500
70320,9999999585160,1414840,1414840,72354000,162734000,9999997984079,1414341,1414341,127646000,37266000,999839842000,160158000,160158000,200,300,500
70330,9999999585154,1414846,1414846,72290000,162750000,9999997983737,1414463,1414463,127710000,37250000,999839820000,160180000,160180000,200,300,500
70340,9999999585129,1414871,1414871,72298000,162743000,9999997983465,1414525,1414525,127702000,37257000,999839799000,160201000,160201000,200,300,500
70350,9999999585059,1414941,1414941,72315000,162807500,9999997982939,1414836,1414836,127685000,37192500,999839777500,160222500,160222500,200,300,500
70360,9999999585130,1414870,1414870,72296200,162775700,9999997982949,1414632,1414632,127703800,37224300,999839758100,160241900,160241900,200,300,500
70370,9999999584946,1415054,1415054,72278600,162767100,9999997982890,1414453,1414453,127721400,37232900,999839734300,160265700,160265700,200,300,500
70380,9999999585045,1414955,1414955,72234200,162793700,9999997982851,1414270,1414270,127765800,37206300,999839712100,160287900,160287900,200,300,500
70390,9999999585208,1414792,1414792,72240600,162749100,9999997982561,1414342,1414342,127759400,37250900,999839690300,160309700,160309700,200,300,500
70400,9999999585237,1414763,1414763,72208400,162782400,9999997982293,1414399,1414399,127791600,37217600,999839669200,160330800,160330800,200,300,500
70410,9999999585300,1414700,1414700,72231800,162787300,9999997982252,1414257,1414257,127768200,37212700,999839650900,160349100,160349100,200,300,500
70420,9999999585331,1414669,1414669,72222000,162767000,9999997982223,1414087,1414087,127778000,37233000,999839631000,160369000,160369000,200,300,500
70430,9999999585195,1414805,1414805,72231400,162747900,9999997982023,1414084,1414084,127768600,37252100,999839610700,160389300,160389300,200,300,500
70440,9999999585137,1414863,1414863,72210000,162730000,9999997981801,1414099,1414099,127790000,37270000,999839590000,160410000,160410000,200,300,500
70450,9999999585242,1414758,1414758,72278400,162742400,9999997981697,1413995,1413995,127721600,37257600,999839569200,160430800,160430800,200,300,500
70460,9999999585299,1414701,1414701,72278600,162762100,9999997981752,1413741,1413741,127721400,37237900,999839549300,160450700,160450700,200,300,500
70470,9999999585185,1414815,1414815,72248400,162772400,9999997981602,1413690,1413690,127751600,37227600,999839529200,160470800,160470800,200,300,500
70480,9999999585179,1414821,1414821,72315200,162767200,9999997981420,1413656,1413656,127684800,37232800,999839507600,160492400,160492400,200,300,500
70490,9999999585046,1414954,1414954,72311400,162822900,9999997981231,1413626,1413626,127688600,37177100,999839485700,160514300,160514300,200,300,500
70500,9999999585107,1414893,1414893,72356600,162820100,9999997980955,1413678,1413678,127643400,37179900,999839463300,160536700,160536700,200,300,500
70510,9999999585204,1414796,1414796,72356600,162740100,9999997980675,1413758,1413758,127643400,37259900,999839443300,160556700,160556700,200,300,500
70520,9999999585089,1414911,1414911,72333400,162774900,9999997980376,1413841,1413841,127666600,37225100,999839421700,160578300,160578300,200,300,500
70530,9999999584883,1415117,1415117,72361000,162728500,9999997980106,1413899,1413899,127639000,37271500,999839400500,160599500,160599500,200,300,500
70540,9999999584800,1415200,1415200,72332600,162736100,9999997979919,1413894,1413894,127667400,37263900,999839381300,160618700,160618700,200,300,500
70550,9999999584859,1415141,1415141,72367600,162728600,9999997979621,1414017,1414017,127632400,37271400,999839363800,160636200,160636200,200,300,500
70560,9999999584898,1415102,1415102,72473200,162665200,9999997979544,1413872,1413872,127526800,37334800,999839341600,160658400,160658400,200,300,500
70570,9999999584900,1415100,1415100,72535400,162631900,9999997979514,1413713,1413713,127464600,37368100,999839322700,160677300,160677300,200,300,500
70580,9999999584938,1415062,1415062,72510600,162644100,9999997979557,1413496,1413496,127489400,37355900,999839305300,160694700,160694700,200,300,500
70590,9999999584716,1415284,1415284,72506600,162640100,9999997979241,1413592,1413592,127493400,37359900,999839283300,160716700,160716700,200,300,500
70600,9999999584841,1415159,1415159,72475000,162612500,9999997979136,1413489,1413489,127525000,37387500,999839262500,160737500,160737500,200,300,500
70610,9999999584818,1415182,1415182,72479000,162581500,9999997978785,1413610,1413610,127521000,37418500,999839239500,160760500,160760500,200,300,500
70620,9999999584964,1415036,1415036,72484200,162548700,9999997978655,1413516,1413516,127515800,37451300,999839217100,160782900,160782900,200,300,500
70630,9999999584856,1415144,1415144,72472200,162621700,9999997978374,1413587,1413587,127527800,37378300,999839196100,160803900,160803900,200,300,500
70640,9999999584511,1415489,1415489,72477200,162599200,9999997977978,1413758,1413758,127522800,37400800,999839173600,160826400,160826400,200,300,500
70650,9999999584519,1415481,1415481,72464200,162603700,9999997977770,1413751,1413751,127535800,37396300,999839152100,160847900,160847900,200,300,500
70660,9999999584507,1415493,1415493,72478400,162542400,9999997977484,1413808,1413808,127521600,37457600,999839129200,160870800,160870800,200,300,500
70670,9999999584412,1415588,1415588,72492400,162551400,9999997977127,1413935,1413935,127507600,37448600,999839106200,160893800,160893800,200,300,500
70680,9999999584525,1415475,1415475,72481800,162582300,9999997977175,1413684,1413684,127518200,37417700,999839085900,160914100,160914100,200,300,500
70690,9999999584691,1415309,1415309,72469600,162565600,9999997976969,1413679,1413679,127530400,37434400,999839064800,160935200,160935200,200,300,500
70700,9999999584688,1415312,1415312,72413400,162584900,9999997976901,1413516,1413516,127586600,37415100,999839041700,160958300,160958300,200,300,500
70710,9999999584824,1415176,1415176,72411400,162567900,9999997976628,1413579,1413579,127588600,37432100,999839020700,160979300,160979300,200,300,500
70720,9999999584815,1415185,1415185,72408800,162551800,9999997976295,1413699,1413699,127591200,37448200,999838999400,161000600,161000600,200,300,500
70730,9999999584843,1415157,1415157,72433800,162554300,9999997976115,1413704,1413704,127566200,37445700,999838981900,161018100,161018100,200,300,500
70740,9999999584870,1415130,1415130,72458800,162571800,9999997975938,1413656,1413656,127541200,37428200,999838959400,161040600,161040600,200,300,500
70750,9999999584992,1415008,1415008,72364200,162538700,9999997975650,1413721,1413721,127635800,37461300,999838937100,161062900,161062900,200,300,500
70760,9999999584815,1415185,1415185,72393800,162529300,9999997975432,1413737,1413737,127606200,37470700,999838916900,161083100,161083100,200,300,500
70770,9999999584846,1415154,1415154,72338000,162528000,9999997975098,1413842,1413842,127662000,37472000,999838894000,161106000,161106000,200,300,500
70780,9999999585034,1414966,1414966,72305800,162501300,9999997974907,1413822,1413822,127694200,37498700,999838872900,161127100,161127100,200,300,500
70790,9999999584786,1415214,1415214,72293400,162464900,9999997974598,1413919,1413919,127706600,37535100,999838851700,161148300,161148300,200,300,500
70800,9999999584992,1415008,1415008,72314800,162512800,9999997974406,1413918,1413918,127685200,37487200,999838832400,161167600,161167600,200,300,500
70810,9999999585028,1414972,1414972,72360400,162469400,9999997974217,1413885,1413885,127639600,37530600,999838810200,161189800,161189800,200,300,500
70820,9999999584686,1415314,1415314,72409000,162471500,9999997974071,1413824,1413824,127591000,37528500,999838789500,161210500,161210500,200,300,500
70830,9999999584852,1415148,1415148,72486600,162495100,9999997973609,1414074,1414074,127513400,37504900,999838768300,161231700,161231700,200,300,500
70840,9999999584781,1415219,1415219,72494000,162459000,9999997973461,1414009,1414009,127506000,37541000,999838747000,161253000,161253000,200,300,500
70850,9999999584896,1415104,1415104,72471400,162462900,9999997973208,1414049,1414049,127528600,37537100,999838725700,161274300,161274300,200,300,500
70860,9999999584911,1415089,1415089,72470800,162463800,9999997972818,1414236,1414236,127529200,37536200,999838705400,161294600,161294600,200,300,500
70870,9999999584903,1415097,1415097,72540400,162479400,9999997972565,1414237,1414237,127459600,37520600,999838680200,161319800,161319800,200,300,500
70880,9999999584926,1415074,1415074,72642200,162506700,9999997972508,1414103,1414103,127357800,37493300,999838661100,161338900,161338900,200,300,500
70890,9999999584746,1415254,1415254,72641200,162528200,9999997972188,1414218,1414218,127358800,37471800,999838640600,161359400,161359400,200,300,500
70900,9999999584783,1415217,1415217,72644800,162532800,9999997971882,1414342,1414342,127355200,37467200,999838622400,161377600,161377600,200,300,500
70910,9999999584652,1415348,1415348,72643400,162434900,9999997971667,1414350,1414350,127356600,37565100,999838601700,161398300,161398300,200,300,500
70920,9999999584464,1415536,1415536,72670800,162438800,9999997971321,1414483,1414483,127329200,37561200,999838580400,161419600,161419600,200,300,500
70930,9999999584711,1415289,1415289,72631800,162417300,9999997971319,1414290,1414290,127368200,37582700,999838560900,161439100,161439100,200,300,500
70940,9999999584494,1415506,1415506,72596600,162425100,9999997971016,1414367,1414367,127403400,37574900,999838538300,161461700,161461700,200,300,500
70950,9999999584237,1415763,1415763,72657400,162403900,9999997970741,1414446,1414446,127342600,37596100,999838518700,161481300,161481300,200,300,500
70960,9999999584309,1415691,1415691,72685400,162396900,9999997970527,1414450,1414450,127314600,37603100,999838497700,161502300,161502300,200,300,500
70970,9999999584282,1415718,1415718,72641600,162382600,9999997970325,1414433,1414433,127358400,37617400,999838475800,161524200,161524200,200,300,500
70980,9999999584286,1415714,1415714,72690400,162404400,9999997970016,1414536,1414536,127309600,37595600,999838455200,161544800,161544800,200,300,500
70990,9999999584473,1415527,1415527,72737400,162458900,9999997969854,1414483,1414483,127262600,37541100,999838433700,161566300,161566300,200,300,500
71000,9999999584458,1415542,1415542,72769800,162505300,9999997969795,1414354,1414354,127230200,37494700,999838414900,161585100,161585100,200,300,500
71010,9999999584394,1415606,1415606,72726800,162519800,9999997969464,1414470,1414470,127273200,37480200,999838393400,161606600,161606600,200,300,500
71020,9999999584239,1415761,1415761,72698400,162507400,9999997969294,1414448,1414448,127301600,37492600,999838374200,161625800,161625800,200,300,500
71030,9999999584029,1415971,1415971,72749000,162516500,9999997969313,1414232,1414232,127251000,37483500,999838354500,161645500,161645500,200,300,500
71040,9999999584122,1415878,1415878,72757800,162518300,9999997968909,1414430,1414430,127242200,37481700,999838333900,161666100,161666100,200,300,500
71050,9999999584254,1415746,1415746,72789200,162546200,9999997968736,1414410,1414410,127210800,37453800,999838314600,161685400,161685400,200,300,500
71060,9999999584306,1415694,1415694,72740400,162564400,9999997968669,1414283,1414283,127259600,37435600,999838295200,161704800,161704800,200,300,500
71070,9999999584170,1415830,1415830,72787400,162608900,9999997968175,1414562,1414562,127212600,37391100,999838273700,161726300,161726300,200,300,500
71080,9999999584261,1415739,1415739,72829600,162530600,9999997968024,1414474,1414474,127170400,37469400,999838249800,161750200,161750200,200,300,500
71090,9999999584224,1415776,1415776,72850400,162519400,9999997967893,1414409,1414409,127149600,37480600,999838230200,161769800,161769800,200,300,500
71100,9999999584173,1415827,1415827,72813200,162530200,9999997967419,1414647,1414647,127186800,37469800,999838206600,161793400,161793400,200,300,500
71110,9999999584514,1415486,1415486,72772200,162511700,9999997967210,1414651,1414651,127227800,37488300,999838186100,161813900,161813900,200,300,500
71120,9999999584670,1415330,1415330,72773200,162460200,9999997967023,1414643,1414643,127226800,37539800,999838166600,161833400,161833400,200,300,500
71130,9999999584747,1415253,1415253,72797200,162419200,9999997966969,1414467,1414467,127202800,37580800,999838143600,161856400,161856400,200,300,500
71140,9999999584613,1415387,1415387,72721200,162428200,9999997966559,1414647,1414647,127278800,37571800,999838120600,161879400,161879400,200,300,500
71150,9999999584718,1415282,1415282,72725400,162456900,9999997966238,1414739,1414739,127274600,37543100,999838097700,161902300,161902300,200,300,500
71160,9999999584962,1415038,1415038,72773000,162500500,9999997965749,1415016,1415016,127227000,37499500,999838076500,161923500,161923500,200,300,500
71170,9999999584926,1415074,1415074,72811200,162463200,9999997965594,1414962,1414962,127188800,37536800,999838055600,161944400,161944400,200,300,500
71180,9999999585011,1414989,1414989,72768200,162507700,9999997965430,1414911,1414911,127231800,37492300,999838034100,161965900,161965900,200,300,500
71190,9999999584809,1415191,1415191,72728000,162468000,9999997965058,1415082,1415082,127272000,37532000,999838014000,161986000,161986000,200,300,500
71200,9999999584802,1415198,1415198,72801400,162437900,9999997964872,1415035,1415035,127198600,37562100,999837990700,162009300,162009300,200,300,500
71210,9999999584764,1415236,1415236,72789200,162461200,9999997964549,1415147,1415147,127210800,37538800,999837969600,162030400,162030400,200,300,500
71220,9999999584692,1415308,1415308,72816000,162486000,9999997964317,1415163,1415163,127184000,37514000,999837948000,162052000,162052000,200,300,500
71230,9999999584811,1415189,1415189,72805400,162416900,9999997964040,1415237,1415237,127194600,37583100,999837927700,162072300,162072300,200,300,500
71240,9999999584816,1415184,1415184,72759200,162396200,9999997963889,1415157,1415157,127240800,37603800,999837904600,162095400,162095400,200,300,500
71250,9999999584999,1415001,1415001,72806000,162351000,9999997963561,1415269,1415269,127194000,37649000,999837883000,162117000,162117000,200,300,500
71260,9999999585053,1414947,1414947,72791600,162387600,9999997963480,1415128,1415128,127208400,37612400,999837860800,162139200,162139200,200,300,500
71270,9999999584832,1415168,1415168,72801600,162377600,9999997963123,1415285,1415285,127198400,37622400,999837840800,162159200,162159200,200,300,500
71280,9999999584947,1415053,1415053,72776400,162355400,9999997962987,1415195,1415195,127223600,37644600,999837818200,162181800,162181800,200,300,500
