Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
467000,30430570,632871,4660000000,27960000000,10000,60000,9880365062123,90372820,111532096,1212,4629569430,1000,42,1398440,9259136436,2620138843,17379861157,23373841157,9988356800,11643200,8117636,106933941862,16183488700,107757,2311276338,1529700,143336285400,68264454,7003846204,6937119254,1457435,25729674000,998542565,999999508,492,62873,999682519,317481,9249490881,2309664900,4800,2312380800,999995627,4373,999953573,46427,2312371627,1000,1000,1000,1000,1000,1000,1000,106934546530,16184627800,107993,2311459650,1497800,143346670000,67349717,7003438117,6937526018,1403348,25731578100,998596652,999999689,311,67941,999666023,333977,9250033777,2310026000,4980,2312515480,999997259,2741,999943241,56759,2312507759,1000,1000,1000,1000,1000,1000,1000,106934491900,16184296800,477,2311369600,1417000,143343652000,46594862,6982536012,6937398262,1473864,25731044400,998526136,999999523,477,62359,999690097,309903,9249861903,2309915800,5240,2312476220,999992661,7339,999950859,49141,2312463641,1000,1000,1000,1000,1000,1000,1000,106933778917,16182784400,107187,2311165601,1507800,143330350400,34247904,6969546754,6936722922,1419821,25728682800,998580179,999999789,211,70868,999681646,318354,9248960454,2309768900,2,2312247860,999989674,10326,999949168,50832,2312237532,1000,1000,1000,1000,1000,1000,1000
468000,30463490,640369,4670000000,28020000000,10000,60000,9880123990927,92511859,113587907,11013,4639536510,1000,39,1377954,9279050994,2620304286,17379695714,23373685514,9988437386,11562614,8135480,106948886419,16218343800,106808,2316481361,1316800,143645078000,69171992,7019696392,6952057362,1469494,25784524200,998530506,999988903,11097,18009,999666647,333353,9269409553,2314677600,5020,2317358000,999999211,789,999942809,57191,2317352191,1000,1000,1000,1000,1000,1000,1000,106949618913,16219493100,892,2316506404,1312300,143655523000,66929871,7017963421,6952458287,1481473,25786431600,998518527,999999908,92,13935,999674948,325052,9269941052,2315025100,3,2317492760,999990008,9992,999943235,56765,2317482765,1000,1000,1000,1000,1000,1000,1000,106949413991,16219167700,456,2316480749,1309700,143652489800,46817792,6997702442,6952356802,1493642,25785866100,998506358,999993591,6409,7249,999667847,332153,9269808753,2314894300,4940,2317457840,999999051,949,999946449,53551,2317451951,1000,1000,1000,1000,1000,1000,1000,106948815751,16217658300,971,2316210767,1356100,143639240600,33752087,6983997337,6951678810,1496852,25783528500,998503148,999998326,1674,10274,999663064,336936,9268903736,2314755900,2,2317228960,999995968,4032,999942874,57126,2317224926,1000,1000,1000,1000,1000,1000,1000
469000,30497560,635714,4680000000,28080000000,10000,60000,9879888656757,88921861,110043674,11173,4649502440,1000,556,1378279,9298982534,2620272518,17379727482,23373731682,9988409721,11590279,8153255,106963842302,16253207400,107683,2321323736,1449800,143953866800,69358774,7034824524,6966995228,1424321,25839273900,998575679,999992616,7384,64595,999674367,325633,9289322733,2319658500,2,2322340220,999987287,12713,999948395,51605,2322327505,1000,1000,1000,1000,1000,1000,1000,106964507348,16254298100,935,2321256030,1553600,143963695400,67523193,7033466893,6967386416,1429177,25841030700,998570823,999996038,3962,64061,999657645,342355,9289846455,2319972600,2,2322466340,999993701,6299,999950661,49339,2322460039,1000,1000,1000,1000,1000,1000,1000,106964350898,16253965400,454,2321226702,1522600,143960737200,47175756,7012976156,6967254112,1435900,25840509600,998564100,999992584,7416,62184,999676472,323528,9289670928,2319888800,4840,2322425320,999996336,3664,999947784,52216,2322416816,1000,1000,1000,1000,1000,1000,1000,106963654983,16252548100,107856,2321334755,1322500,143948249800,32899057,6998096157,6966640692,1482102,25838355900,998517898,999998915,1085,13613,999669721,330279,9288851479,2319719100,2,2322219120,999991669,8331,999943113,56887,2322210787,1000,1000,1000,1000,1000,1000,1000
470000,30530430,623722,4690000000,28140000000,10000,60000,9879648624196,90076607,111287981,1330,4659469570,1000,52,1404494,9318936480,2620347903,17379652097,23373631397,9988363926,11636074,8170806,106978897377,16288090000,914,2326328442,1326400,144262844000,68244673,7048661173,6981937965,1505446,25894130100,998494554,999996143,3857,13197,999660232,339768,9309249868,2324665900,1,2327314160,999997744,2256,999945097,54903,2327311903,1000,1000,1000,1000,1000,1000,1000,106979475383,16289213400,465,2326267757,1507400,144272958000,66851549,7047759749,6982342548,1476571,25895913600,998523429,999993887,6113,53416,999678468,321532,9309789732,2324951200,4980,2327453160,999999004,996,999949816,50184,2327447184,1000,1000,1000,1000,1000,1000,1000,106979254316,16288765700,889,2326312884,1402400,144268936200,47818933,7028531733,6982173970,1459015,25895218200,998540985,999998850,1150,11735,999683365,316635,9309564435,2324837700,4720,2327397760,999997425,2575,999949635,50365,2327390465,1000,1000,1000,1000,1000,1000,1000,106978688580,16287391200,455,2326130600,1382000,144256809600,34296871,7014423571,6981568390,1477409,25893080700,998522591,999996054,3946,8845,999683955,316045,9308756845,2324674800,4620,2327196100,999996975,3025,999949345,50655,2327188455,1000,1000,1000,1000,1000,1000,1000
471000,30563180,631439,4700000000,28200000000,10000,60000,9879407578139,92172530,113330079,2227,4669436820,1000,41,1390063,9338869186,2620586969,17379413031,23373375531,9988420797,11579203,8188283,106993893456,16322970300,879,2331222582,1367400,144571849400,69665780,7065035080,6996855728,1529416,25948959900,998470584,999999961,39,10545,999703117,296883,9329137483,2329666300,2,2332292220,999989537,10463,999949945,50055,2332281755,1000,1000,1000,1000,1000,1000,1000,106994341117,16324119100,106949,2331518383,1360900,144582179800,67177149,7063048499,6997295936,1488519,25950822300,998511481,999997841,2159,17122,999665286,334714,9329727814,2329973200,5440,2332437620,999999698,302,999944522,55478,2332431878,1000,1000,1000,1000,1000,1000,1000,106994089269,16323660500,107784,2331438849,1383200,144577998600,48510318,7044177668,6997148356,1492042,25950054300,998507958,999999493,507,9551,999674995,325005,9329527905,2329806000,2,2332389260,999990291,9709,999946251,53749,2332379549,1000,1000,1000,1000,1000,1000,1000,106993603199,16322215500,448,2331190380,1318500,144565263800,32055223,7027107273,6996506041,1464383,25947817500,998535617,999999032,968,22249,999663308,336692,9328673192,2329656200,1,2332171740,999995412,4588,999944249,55751,2332167151,1000,1000,1000,1000,1000,1000,1000
472000,30596390,617819,4710000000,28260000000,10000,60000,9879171603876,89196394,110370560,11017,4679403610,1000,488,1382480,9358785186,2620461270,17379538730,23373529930,9988414020,11585980,8205706,107008748507,16357756400,893,2336180232,1442300,144879884000,70208598,7080481798,7011798819,1438014,26003571900,998561986,999994914,5086,56200,999645181,354819,9349064819,2334626400,1,2337266820,999999181,819,999944000,56000,2337266000,1000,1000,1000,1000,1000,1000,1000,107009425241,16359030200,460,2336418299,1327600,144891397200,66139074,7076972624,7012248646,1460480,26005693500,998539520,999999147,853,9367,999680221,319779,9349662779,2334961000,5280,2337425660,999993753,6247,999948967,51033,2337414133,1000,1000,1000,1000,1000,1000,1000,107009121139,16358492000,463,2336136221,1548400,144886506400,49334656,7059929806,7012073392,1455337,26004745500,998544663,999996271,3729,63734,999680742,319258,9349429958,2334777900,4640,2337364900,999996306,3694,999945134,54866,2337356566,1000,1000,1000,1000,1000,1000,1000,107008421898,16356991000,107142,2336203841,1364300,144873257200,32042765,7041997465,7011393859,1499833,26002452600,998500167,999997013,2987,13180,999678621,321379,9348520979,2334628200,1,2337139620,999987501,12499,999954480,45520,2337127120,1000,1000,1000,1000,1000,1000,1000
473000,30629840,638238,4720000000,28320000000,10000,60000,9878931269357,90621017,111868854,1217,4689370160,1000,37,1399851,9378737886,2620504274,17379495726,23373489326,9988375309,11624691,8223295,107023695252,16392652500,471,2341049168,1549500,145188926600,70519336,7095745686,7026759298,1421435,26058371700,998578565,999990376,9624,67141,999660843,339157,9369011957,2339580100,5060,2342259040,999998679,1321,999947141,52859,2342252659,1000,1000,1000,1000,1000,1000,1000,107024187210,16393775700,107602,2341306750,1524000,145199134600,65667861,7091391811,7027155592,1446066,26060241900,998553934,999999170,830,49604,999667912,332088,9369540288,2339911900,4860,2342391060,999998496,1504,999943104,56896,2342384696,1000,1000,1000,1000,1000,1000,1000,107024100029,16393426300,470,2341412311,1265900,145195915800,49185343,7074751793,7027038934,1514832,26059705500,998485168,999998965,1035,17533,999677099,322901,9369383401,2339779000,4840,2342354840,999994467,5533,999948933,51067,2342344467,1000,1000,1000,1000,1000,1000,1000,107023337222,16391800900,107589,2341151478,1394100,145181621000,32596235,7057472435,7026310326,1457558,26057162700,998542442,999998795,1205,19537,999671811,328189,9368413189,2339618900,5200,2342109800,999998263,1737,999945637,54363,2342102863,1000,1000,1000,1000,1000,1000,1000
474000,30662370,631587,4730000000,28380000000,10000,60000,9878693902749,89034933,110239581,10172,4699337630,1000,5216,1383232,9398654916,2620597282,17379402718,23373379418,9988419488,11580512,8240904,107038625761,16427581200,106671,2346202178,1459800,145498391200,70396559,7110598359,7041688731,1474022,26113316100,998525978,999999866,134,61244,999685313,314687,9388912787,2344627900,1,2347240620,999983437,16563,999953544,46456,2347224056,1000,1000,1000,1000,1000,1000,1000,107039219239,16428598100,941,2346222639,1466900,145507545000,66059065,7106705865,7042075798,1420905,26114967000,998579095,999990365,9635,57960,999676162,323838,9389433938,2344879000,5242,2347364760,999998622,1378,999946360,53640,2347358140,1000,1000,1000,1000,1000,1000,1000,107038868492,16428252000,108036,2346273046,1527200,145504327200,49736890,7090225840,7042004566,1432282,26114354400,998567718,999985658,14342,49276,999644110,355890,9389338690,2344721000,2,2347336320,999997806,2194,999939976,60024,2347334124,1000,1000,1000,1000,1000,1000,1000,107038394626,16426675300,480,2345797454,1618400,145490509800,32010683,7071833133,7041251596,1433033,26111912100,998566967,999994435,5565,64902,999673706,326294,9388335194,2344605600,4680,2347089080,999999198,802,999946802,53198,2347083598,1000,1000,1000,1000,1000,1000,1000
475000,30695550,643903,4740000000,28440000000,10000,60000,9878453453693,90567526,111856207,1193,4709304450,1000,489,1397667,9418606514,2620688619,17379311381,23373300181,9988367433,11632567,8258447,107053546639,16462445000,107431,2351383439,1279800,145807193200,70490975,7125634925,7056640758,1489244,26168150700,998510756,999991634,8366,5690,999661732,338268,9408852368,2349616700,2,2352217540,999994072,5928,999945490,54510,2352211610,1000,1000,1000,1000,1000,1000,1000,107054087985,16463416000,473,2351360653,1342700,145815852800,65497277,7121061077,7057042146,1419468,26169676200,998580532,999987054,12946,51986,999645840,354160,9409388860,2349804500,2,2352348720,999997996,2004,999941686,58314,2352346714,1000,1000,1000,1000,1000,1000,1000,107053844619,16463122000,107783,2351176501,1568900,145813196000,51000160,7106434660,7056919552,1452329,26169148200,998547671,999999463,537,62234,999675082,324918,9409225418,2349715500,4880,2352312700,999998046,1954,999947134,52866,2352305866,1000,1000,1000,1000,1000,1000,1000,107053338982,16461530300,449,2350819096,1574000,145799227800,31464496,7086224946,7056193084,1443251,26166694500,998556749,999998928,1072,64077,999678793,321207,9408253907,2349578800,2,2352071440,999989385,10615,999948577,51423,2352060823,1000,1000,1000,1000,1000,1000,1000
476000,30727960,634192,4750000000,28500000000,10000,60000,9878215026813,90038402,111334581,2204,4719272040,1000,3,1401607,9438539672,2620766115,17379233885,23373247785,9988381553,11618447,8276125,107068527203,16497363700,107738,2356274196,1343900,146116482600,69681550,7139791250,7071586345,1462935,26223013500,998537065,999999182,818,10247,999690702,309298,9428781498,2354602900,5021,2357201060,999999114,886,999949147,50853,2357195153,1000,1000,1000,1000,1000,1000,1000,107068986492,16498130500,930,2356108248,1534700,146123341000,66085844,7136528344,7071905072,1443882,26224192500,998556118,999999056,944,71274,999664002,335998,9429204598,2354770900,0,2357306020,999993506,6494,999945974,54026,2357299526,1000,1000,1000,1000,1000,1000,1000,107068793829,16498031100,107991,2356315111,1413600,146122364600,51342671,7121736571,7071889180,1475874,26224036500,998524126,999996814,3186,13040,999682260,317740,9429184840,2354677400,5120,2357302980,999997800,2200,999947640,52360,2357295660,1000,1000,1000,1000,1000,1000,1000,107068180790,16496430500,107184,2355990370,1520000,146108365000,31590640,7101309640,7071152564,1442434,26221557600,998557566,999990192,9808,51658,999648694,351306,9428202906,2354593900,0,2357051880,999998462,1538,999942158,57842,2357050342,1000,1000,1000,1000,1000,1000,1000
477000,30760610,633263,4760000000,28560000000,10000,60000,9877972605985,93513411,114785554,10232,4729239390,1000,63287,1380327,9458458316,2620814496,17379185504,23373169404,9988402033,11597967,8293849,107083453733,16532201700,107398,2361214126,1400100,146425073000,70762154,7155804004,7086529025,1459824,26277754200,998540176,999999001,999,19377,999673152,326848,9448703548,2359589000,1,2362179980,999994544,5456,999943477,56523,2362174523,1000,1000,1000,1000,1000,1000,1000,107083914867,16532957600,930,2361034653,1563500,146431812000,65423151,7150791701,7086823022,1455876,26278919100,998544124,999995575,4425,55899,999682277,317723,9449097123,2359737200,4680,2362279500,999999281,719,999946399,53601,2362274101,1000,1000,1000,1000,1000,1000,1000,107083737933,16532924200,107362,2361157466,1573100,146431419600,51550352,7136898552,7086852889,1450335,26278827900,998549665,999995100,4900,56165,999666876,333124,9449136924,2359664800,5261,2362290080,999999216,784,999943765,56235,2362284035,1000,1000,1000,1000,1000,1000,1000,107083235284,16531304600,897,2361020875,1363300,146417255600,31143793,7115809193,7086098325,1489187,26276400900,998510813,999994014,5986,13127,999651302,348698,9448130198,2359575500,1,2362034580,999997294,2706,999941927,58073,2362031873,1000,1000,1000,1000,1000,1000,1000
478000,30793100,618097,4770000000,28620000000,10000,60000,9877737858793,89360128,110680738,1302,4739206900,1000,61760,1402014,9478411196,2620997121,17379002879,23373070879,9988392846,11607154,8311442,107098386731,16567060100,107961,2366372986,1235900,146733814600,70504688,7170485588,7101473129,1486126,26332564800,998513874,999996690,3310,8864,999660135,339865,9468629165,2364574200,3,2367161060,999994979,5021,999942264,57736,2367156036,1000,1000,1000,1000,1000,1000,1000,107098741025,16567788500,106682,2366330012,1344000,146740301000,64443439,7164738689,7101754679,1464913,26333701200,998535087,999995282,4718,15069,999691490,308510,9469002610,2364698400,3,2367258820,999989114,10886,999950069,49931,2367247931,1000,1000,1000,1000,1000,1000,1000,107098797344,16567821200,923,2366161156,1449800,146740512800,51430351,7151734751,7101812322,1465532,26333701200,998534468,999998921,1079,12089,999666067,333933,9469082833,2364647500,4800,2367276100,999999211,789,999941889,58111,2367270511,1000,1000,1000,1000,1000,1000,1000,107098183092,16566113400,967,2366010227,1323500,146725615600,32774315,7132361115,7100995453,1459516,26331130200,998540484,999994669,5331,5453,999669000,331000,9467992300,2364572500,1,2367001760,999995088,4912,999942953,57047,2366996847,1000,1000,1000,1000,1000,1000,1000
479000,30825190,620152,4780000000,28680000000,10000,60000,9877498786073,89513832,110873570,2119,4749174810,1000,5625,1406956,9498345382,2621007305,17378992695,23373024095,9988376424,11623576,8329206,107113334823,16601865500,106906,2371327530,1232600,147042102200,70459887,7185358087,7116366287,1455018,26387263200,998544982,999999261,739,20443,999675956,324044,9488484844,2369566500,7,2372129180,999989384,10616,999950543,49457,2372118557,1000,1000,1000,1000,1000,1000,1000,107113673073,16602655000,107005,2371394806,1284000,147049126800,65828609,7181067159,7116700987,1491841,26388504900,998508159,999992667,7333,18226,999663839,336161,9488933661,2369701700,1,2372235640,999997035,2965,999945226,54774,2372232674,1000,1000,1000,1000,1000,1000,1000,107113600908,16602672100,107508,2371267772,1432400,147049133800,51155130,7166391980,7116767836,1407436,26388440700,998592564,999990208,9792,52072,999668836,331164,9489023264,2369583200,4520,2372261500,999998448,1552,999942972,57028,2372255428,1000,1000,1000,1000,1000,1000,1000,107112999920,16600957000,106904,2371139720,1285800,147034189200,32039797,7146556997,7115930124,1485641,26385874500,998514359,999999049,951,19108,999664284,335716,9487906316,2369541200,5160,2371982900,999998452,1548,999946408,53592,2371976192,1000,1000,1000,1000,1000,1000,1000
480000,30857550,631141,4790000000,28740000000,10000,60000,9877258616645,90745076,112118660,2082,4759142450,1000,5753,1399048,9518280736,2621097121,17378902879,23372928679,9988372352,11627648,8346888,107128392412,16636781800,437,2375945164,1512500,147351353200,70918419,7200780269,7131340770,1423798,26442063300,998576202,999995581,4419,64983,999662313,337687,9508451387,2374551900,4,2377119540,999991081,8919,999947483,52517,2377110617,1000,1000,1000,1000,1000,1000,1000,107128636896,16637561900,107640,2376251964,1415400,147358296600,66135235,7196333535,7131653196,1411625,26443320300,998588375,999998637,1363,70212,999663216,336784,9508870884,2374697200,5120,2377222940,999999868,132,999947612,52388,2377217688,1000,1000,1000,1000,1000,1000,1000,107128527407,16637518100,107967,2376133592,1553700,147357742600,51132869,7181302019,7131709883,1424923,26443161600,998575077,999999381,619,67458,999661275,338725,9508944525,2374552700,1,2377240600,999994043,5957,999945158,54842,2377234642,1000,1000,1000,1000,1000,1000,1000,107127885496,16635733900,107238,2376144443,1268000,147342226200,31524883,7160947283,7130853763,1479848,26440531200,998520152,999991626,8374,16578,999646515,353485,9507804785,2374504400,1,2376951720,999999303,697,999938078,61922,2376951022,1000,1000,1000,1000,1000,1000,1000
481000,30889230,631962,4800000000,28800000000,10000,60000,9877019586897,90795410,112115948,11184,4769110770,1000,4,1381866,9538199172,2621101007,17378898993,23372848393,9988425934,11574066,8364606,107143288035,16671581000,460,2381007324,1413300,147659555600,71045063,7215819663,7146266849,1468510,26496761400,998531490,999996275,3725,57265,999672216,327784,9528354084,2379491100,1,2382092380,999994856,5144,999944565,55435,2382087235,1000,1000,1000,1000,1000,1000,1000,107143748627,16672536900,442,2380964953,1581200,147668114600,65984476,7211174526,7146636474,1461072,26498263500,998538928,999999495,505,64423,999675049,324951,9528847151,2379701100,5640,2382220760,999995557,4443,999946123,53877,2382210677,1000,1000,1000,1000,1000,1000,1000,107143563232,16672270500,954,2381053688,1473800,147665573800,51490752,7196555302,7146571036,1432659,26497801200,998567341,999998821,1179,56962,999672326,327674,9528759674,2379555700,5100,2382198860,999994878,5122,999952762,47238,2382188638,1000,1000,1000,1000,1000,1000,1000,107142988057,16670669500,938,2380760942,1524200,147651669400,31422893,7175818543,7145809569,1434393,26495374500,998565607,999999158,842,69065,999656496,343504,9527744004,2379512600,1,2381940700,999993736,6264,999943765,56235,2381934435,1000,1000,1000,1000,1000,1000,1000
482000,30921840,626846,4810000000,28860000000,10000,60000,9876780925530,90518934,111883200,2250,4779078160,1000,5710,1398046,9558151820,2621272664,17378727336,23372760536,9988416174,11583826,8382394,107158218709,16706426800,915,2385873531,1545500,147968212800,70179632,7229889582,7161202904,1446303,26551499400,998553697,999988011,11989,61808,999650604,349396,9548269996,2384492400,0,2387068720,999998372,1628,999939808,60192,2387067092,1000,1000,1000,1000,1000,1000,1000,107158680576,16707360200,428,2386199124,1314800,147976548400,67352060,7227466310,7161553144,1440831,26553050100,998559169,999991399,8601,10068,999679324,320676,9548735976,2384681500,5340,2387192820,999995352,4648,999948868,51132,2387182832,1000,1000,1000,1000,1000,1000,1000,107158408378,16707173000,106858,2386344542,1284600,147974748400,51084540,7211109690,7161541036,1451677,26552706300,998548323,999999689,311,17412,999661376,338624,9548719724,2384546500,0,2387183660,999995028,4972,999944012,55988,2387178688,1000,1000,1000,1000,1000,1000,1000,107157819579,16705542900,107429,2385935941,1423500,147960503400,31563262,7190901862,7160755068,1501523,26550191100,998498477,999996859,3141,13136,999674168,325832,9547672132,2384465200,5240,2386926180,999996124,3876,999948636,51364,2386917064,1000,1000,1000,1000,1000,1000,1000
483000,30953540,638275,4820000000,28920000000,10000,60000,9876539402421,93084347,114418419,11023,4789046460,1000,30,1382898,9578070874,2621333868,17378666132,23372625632,9988448942,11551058,8400116,107173108298,16741327500,107903,2391168359,1305600,148277368600,71528073,7246197673,7176134743,1481663,26606415300,998518337,999999430,570,15367,999686024,313976,9568176076,2389488800,3,2392052080,999989256,10744,999946967,53033,2392041333,1000,1000,1000,1000,1000,1000,1000,107173512364,16742242700,107707,2391334536,1279400,148285511800,67952311,7243016461,7176509966,1518384,26607872700,998481616,999999441,559,12757,999668491,331509,9568679709,2389665700,4240,2392174720,999999263,737,999944657,55343,2392169743,1000,1000,1000,1000,1000,1000,1000,107173459317,16742031900,446,2390883363,1601900,148283518200,51834947,7226800847,7176474438,1422731,26607419700,998577269,999999052,948,59521,999678983,321017,9568632117,2389520600,4720,2392163800,999998599,1401,999942421,57579,2392157679,1000,1000,1000,1000,1000,1000,1000,107172840740,16740350500,475,2390949979,1286100,148268811400,29089814,7203346714,7175679649,1515290,26604920400,998484710,999999195,805,11905,999661656,338344,9567570844,2389444600,1,2391897260,999993936,6064,999945505,54495,2391891195,1000,1000,1000,1000,1000,1000,1000
484000,30985580,626625,4830000000,28980000000,10000,60000,9876304177945,89362499,110789037,1313,4799014420,1000,5,1391024,9598026214,2621389244,17378610756,23372611956,9988382176,11617824,8417690,107188177212,16776185400,894,2395842787,1499900,148586140400,71043307,7260653907,7191051395,1430652,26661154800,998569348,999997454,2546,66602,999685007,314993,9588066093,2394505900,4801,2397026800,999992699,7301,999949502,50498,2397014698,1000,1000,1000,1000,1000,1000,1000,107188454758,16777148700,107344,2396024880,1574200,148594606200,67133171,7257152471,7191487750,1425451,26662629300,998574549,999997785,2215,65734,999677684,322316,9588646916,2394603900,2,2397169420,999989748,10252,999950934,49066,2397159166,1000,1000,1000,1000,1000,1000,1000,107188380200,16776823200,418,2395856699,1604000,148591649600,52450934,7242326134,7191381387,1452081,26662084800,998547919,999995987,4013,61206,999673919,326081,9588504981,2394498700,1,2397134200,999989395,10605,999949206,50794,2397123594,1000,1000,1000,1000,1000,1000,1000,107187648545,16775226400,107690,2395759495,1570100,148577656800,30040608,7219240858,7190645470,1415985,26659635900,998584015,999997730,2270,70045,999665175,334825,9587527225,2394382200,5120,2396887080,999999795,205,999944145,55855,2396881755,1000,1000,1000,1000,1000,1000,1000
