Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
472000,95010,620586,4710000000,28260000000,10000,60000,9898255243353,9932237,1140485606,10317,4709904990,2000,1032,2930323,9419789346,2218727390,17781272610,19597483010,9896146637,103853363,1023769683,111561561861,28347279400,155465,8104299,5166184200,249902692400,2062398889,14137907239,12589304336,592244939,43372498200,407755061,999998081,1919,7542,22312806,977687194,16785737794,4146703400,8420,4196445840,999996038,3962,999829242,170758,4196433458,1000,1000,1000,1000,1000,1000,1000,111560753820,28347265500,182033,8150740,5166292200,249901015800,2046065843,14121471143,12589884958,591523194,43371873000,408476806,999991945,8055,3951,22382593,977617407,16786510207,4145462900,9040,4196643500,999990789,9211,999829651,170349,4196625249,1000,1000,1000,1000,1000,1000,1000
473000,96060,631988,4720000000,28320000000,10000,60000,9898050843575,14743630,1148176326,2352,4719903940,2000,5812,2951020,9439803176,2218791905,17781208095,19597118695,9896389060,103610940,1026870736,111587080625,28406545900,151013,8076494,5174606100,250427849400,2066444108,14167366458,12614631387,592387770,43464030600,407612230,999999616,384,11746,22357159,977642841,16819502741,4155283600,61,4204888740,999982675,17325,999829846,170154,4204871354,1000,1000,1000,1000,1000,1000,1000,111586253220,28406557200,146226,7792505,5175089400,250426284800,2051172592,14151995742,12615257881,591586433,43463312400,408413567,999982315,17685,85382,22357001,977642999,16820340499,4154037900,35,4205092680,999989973,10027,999828282,171718,4205082618,1000,1000,1000,1000,1000,1000,1000
474000,94400,623941,4730000000,28380000000,10000,60000,9897854321104,11642075,1147918376,2557,4729905600,2000,6027,2947015,9459806086,2218816779,17781183221,19596793121,9896645405,103354595,1029974691,111612432459,28465844400,239026,7819461,5183469800,250953143200,2070785151,14197126051,12640017530,592451509,43555452000,407548491,999996604,3396,100695,22301265,977698735,16853354635,4163863300,8180,4213351500,999993785,6215,999825495,174505,4213337105,1000,1000,1000,1000,1000,1000,1000,111611746680,28465829300,165772,8022705,5183259300,250951505000,2056003581,14182243981,12640579037,591816639,43554925200,408183361,999987723,12277,5584,22416647,977583353,16854102153,4162613500,75,4213532880,999990311,9689,999825384,174616,4213523116,1000,1000,1000,1000,1000,1000,1000
475000,96360,630873,4740000000,28440000000,10000,60000,9897649571636,16782888,1155956823,2583,4739903640,2000,558,2938421,9479802114,2218846524,17781153476,19596449676,9896838559,103161441,1033074073,111637984373,28525149000,159530,8011000,5191622200,251478487600,2075757600,14227519450,12665387551,592695054,43647062400,407304946,999988555,11445,8001,22334750,977665250,16887181150,4172382500,8067,4221808420,999993246,6754,999831701,168299,4221793599,1000,1000,1000,1000,1000,1000,1000,111637253406,28525103000,166096,8092648,5191597000,251476665200,2060195419,14211849119,12665907086,591978134,43646465700,408021866,999991968,8032,3134,22457648,977542352,16887870052,4171184100,46,4221981200,999981812,18188,999832634,167366,4221962966,1000,1000,1000,1000,1000,1000,1000
476000,95450,633886,4750000000,28500000000,10000,60000,9897456575902,10191587,1152255733,1332,4749904550,2000,530,2962410,9499806436,2218912989,17781087011,19596086811,9897076290,102923710,1036178026,111663433751,28584426600,210370,8118167,5199968400,252003657200,2079543662,14256718912,12690727124,592842776,43738598700,407157224,999988983,11017,2907,22379383,977620617,16920962917,4180932100,42,4230255580,999980255,19745,999840307,159693,4230235793,1000,1000,1000,1000,1000,1000,1000,111662755019,28584352900,193597,7790500,5200269900,252001695400,2065584822,14242646672,12691186255,592037059,43737910500,407962941,999999331,669,105772,22543617,977456383,16921578283,4179772600,8221,4230410420,999989829,10171,999837172,162828,4230392028,1000,1000,1000,1000,1000,1000,1000
477000,94730,626799,4760000000,28560000000,10000,60000,9897252767202,14396277,1159304534,11243,4759905270,2000,56961,2928003,9519788054,2218954179,17781045821,19595742921,9897298457,102701543,1039278711,111688933651,28643717900,167107,7972480,5208492400,252528935800,2085634434,14288228184,12716108379,592998677,43830112500,407001323,999992563,7437,2586,22418807,977581193,16954804293,4189434000,29,4238716580,999979363,20637,999834486,165514,4238695914,1000,1000,1000,1000,1000,1000,1000,111688168140,28643642000,232440,8167561,5208439200,252526987200,2068606606,14271088056,12716565121,592268213,43829522700,407731787,999979473,20527,5460,22490439,977509561,16955419561,4188373800,8519,4238864760,999998199,1801,999824660,175340,4238854440,1000,1000,1000,1000,1000,1000,1000
478000,93330,628190,4770000000,28620000000,10000,60000,9897049597563,17968901,1165782948,1507,4769906670,2000,5756,2952221,9539810326,2219005164,17780994836,19595390136,9897518319,102481681,1042380145,111714391659,28703012500,185516,7993678,5216943400,253054205000,2089639641,14317650891,12741465447,593145955,43921633800,406854045,999993180,6820,3825,22416378,977583622,16988614222,4198001900,43,4247167940,999980878,19122,999841225,158775,4247148775,1000,1000,1000,1000,1000,1000,1000,111713709216,28702915000,209075,7659761,5217309200,253052195600,2073817313,14301715163,12741886863,592336484,43920953400,407663516,999999181,819,110797,22550134,977449866,16989179666,4196946600,8763,4247310020,999991546,8454,999826497,173503,4247292803,1000,1000,1000,1000,1000,1000,1000
479000,93680,631087,4780000000,28680000000,10000,60000,9896854044723,13927466,1164680799,1403,4779906320,2000,945,2948699,9559809834,2219049989,17780950011,19595027911,9897680121,102319879,1045484755,111739828547,28762262600,196246,7763983,5225552100,253579177200,2095036075,14348451825,12766808568,593209421,44013068700,406790579,999989652,10348,92431,22492363,977507637,17022411137,4206496900,8770,4255612200,999999139,861,999828531,171469,4255602569,1000,1000,1000,1000,1000,1000,1000,111739202708,28762212700,186383,8041935,5225362800,253577501400,2077598893,14330916143,12767253369,592599609,44012583300,407400391,999993806,6194,4097,22545828,977454172,17023002172,4205508300,8417,4255764180,999993040,6960,999829397,170603,4255748803,1000,1000,1000,1000,1000,1000,1000
480000,95340,635964,4790000000,28740000000,10000,60000,9896659858433,8527522,1162097879,1376,4789904660,2000,5292,2953789,9579806568,2219130955,17780869045,19594661945,9897973731,102026269,1048590299,111765342423,28821526700,190662,7978617,5233726000,254104356600,2099497034,14378328484,12792132530,593434189,44104677000,406565811,999995084,4916,19195,22539765,977460235,17056176135,4215083200,8400,4264053720,999998285,1715,999820195,179805,4264043605,1000,1000,1000,1000,1000,1000,1000,111764721835,28821481500,165877,7644718,5234178700,254102655000,2082299510,14361030260,12792591885,592635578,44104011000,407364422,999996482,3518,109704,22551219,977448781,17056783481,4214106800,67,4264208760,999982903,17097,999828404,171596,4264191596,1000,1000,1000,1000,1000,1000,1000
481000,95080,629677,4800000000,28800000000,10000,60000,9896450827281,17957219,1174418803,1363,4799904920,2000,1024,2954870,9599807114,2219172800,17780827200,19594316200,9898185270,101814730,1051691984,111790780732,28880814600,197580,8269820,5241973500,254629500400,2105092068,14409334018,12817518644,593593299,44196207300,406406701,999989303,10697,4004,22468560,977531440,17090020840,4223663800,48,4272514300,999987944,12056,999828504,171496,4272502196,1000,1000,1000,1000,1000,1000,1000,111790180642,28880737400,196486,8203093,5242008800,254627669200,2085898131,14390035281,12817911323,592889322,44195649000,407110678,999990398,9602,4076,22630553,977369447,17090544047,4222636600,85,4272645960,999986849,13151,999830376,169624,4272632724,1000,1000,1000,1000,1000,1000,1000
482000,94040,629353,4810000000,28860000000,10000,60000,9896252241213,16904626,1176232173,11551,4809905960,2000,63030,2927429,9619788818,2219190439,17780809561,19594000361,9898393571,101606429,1054793689,111816215472,28940122500,245323,7795158,5250905200,255154885000,2107953454,14437618454,12842881100,593653844,44287633500,406346156,999997709,2291,100565,22520665,977479335,17123837835,4232179000,8070,4280975700,999989105,10895,999835765,164235,4280956735,1000,1000,1000,1000,1000,1000,1000,111815642058,28940029100,250939,8045266,5250617000,255153013400,2092129463,14421689163,12843243526,593032577,44287168800,406967423,999998476,1524,18399,22680673,977319327,17124319327,4231209700,76,4281092000,999983877,16123,999833899,166101,4281075801,1000,1000,1000,1000,1000,1000,1000
483000,95050,623567,4820000000,28920000000,10000,60000,9896060546876,9001128,1171220859,10905,4819904950,2000,6178,2933441,9639788090,2219237504,17780762496,19593646996,9898616159,101383841,1057902449,111841764292,28999376300,227034,7804215,5259193400,255679940600,2112677349,14467751599,12868179763,593801265,44379178800,406198735,999998307,1693,100342,22645579,977354421,17157565821,4240709300,8513,4289416160,999978411,21589,999841742,158258,4289386058,1000,1000,1000,1000,1000,1000,1000,111841230814,28999288900,163411,8160227,5258819000,255678062600,2096650856,14451618656,12868555451,593195647,44378721000,406804353,999988122,11878,4675,22720224,977279776,17158069576,4239792500,8839,4289536040,999986924,13076,999839175,160825,4289514125,1000,1000,1000,1000,1000,1000,1000
484000,94720,638694,4830000000,28980000000,10000,60000,9895853701152,16230749,1181312955,11166,4829905280,2000,5760,2937378,9659788228,2219266901,17780733099,19593314999,9898869482,101130518,1061014310,111867249929,29058623900,218923,7775251,5267578700,256204978200,2116560264,14497043414,12893498572,593946106,44470703700,406053894,999996190,3810,102584,22706312,977293688,17191331388,4249271000,8400,4297841340,999999876,124,999824784,175216,4297832816,1000,1000,1000,1000,1000,1000,1000,111866671832,29058602800,190212,7488634,5268008200,256203588800,2101913182,14482312132,12893953070,593262477,44470134300,406737523,999997625,2375,100748,22688578,977311422,17191932022,4248372400,34,4297995200,999983786,16214,999825948,174052,4297978952,1000,1000,1000,1000,1000,1000,1000
485000,95700,619964,4840000000,29040000000,10000,60000,9895657568207,12761066,1180708219,11727,4839904300,2000,56507,2929307,9679785146,2219321873,17780678127,19592964827,9899096853,100903147,1064114699,111892828076,29117902100,191635,8016336,5275675000,256730260200,2121901799,14527805299,12918806958,594184636,44562349500,405815364,999992873,7127,4337,22781779,977218221,17225069721,4257860400,48,4306281480,999981331,18669,999832337,167663,4306262763,1000,1000,1000,1000,1000,1000,1000,111892135648,29117889500,157215,7977112,5275977700,256728719000,2105709480,14511518230,12919334658,593495524,44561730000,406504476,999995745,4255,17421,22662063,977337937,17225776537,4256906900,8760,4306459660,999990979,9021,999830121,169879,4306441879,1000,1000,1000,1000,1000,1000,1000
486000,95070,638158,4850000000,29100000000,10000,60000,9895459620034,11113334,1181934689,9940,4849904930,2000,503,2931975,9699789980,2219367468,17780632532,19592611732,9899331665,100668335,1067221045,111918321556,29177152500,212697,8187537,5283889200,257255252200,2126936840,14558246040,12944105771,594340971,44653892100,405659029,999996822,3178,2851,22851680,977148320,17258800820,4266431800,47,4314715720,999979376,20624,999839051,160949,4314695049,1000,1000,1000,1000,1000,1000,1000,111917478807,29177202100,249382,8040894,5284523300,257254105800,2109883949,14541115299,12944736235,593661235,44653245300,406338765,999995198,4802,7763,22606428,977393572,17259648072,4265468800,8679,4314921240,999999276,724,999827563,172437,4314911837,1000,1000,1000,1000,1000,1000,1000
487000,95510,626113,4860000000,29160000000,10000,60000,9895260986684,10151204,1183842434,11584,4859904490,2000,925,2926618,9719785812,2219430688,17780569312,19592253012,9899557982,100442018,1070322594,111943745370,29236436500,247559,8096610,5292466100,257780522600,2132445806,14589173906,12969464934,594478196,44745402300,405521804,999991939,8061,8443,22848209,977151791,17292619691,4275008000,7940,4323163360,999999337,663,999825543,174457,4323154757,1000,1000,1000,1000,1000,1000,1000,111942977695,29236471600,237643,8053679,5292903600,257779248800,2113554956,14570199056,12970080042,593808967,44744775300,406191033,999997713,2287,10346,22653604,977346396,17293437996,4274013200,9106,4323373240,999993820,6180,999825446,174554,4323357954,1000,1000,1000,1000,1000,1000,1000
488000,95470,629431,4870000000,29220000000,10000,60000,9895059429963,12117818,1188695320,1435,4869904530,2000,63786,2948912,9739806190,2219496081,17780503919,19591894819,9899790688,100209312,1073419278,111969259012,29295720600,245623,7667312,5301339100,258305802000,2137041875,14619189425,12994796394,594535599,44836842300,405464401,999996444,3556,101245,22849251,977150749,17326393549,4283626800,7956,4331610040,999995071,4929,999828345,171655,4331597155,1000,1000,1000,1000,1000,1000,1000,111968458938,29295766100,205585,7724462,5301663700,258304481000,2118058058,14600117358,12995456558,593856081,44836203900,406143919,999981822,18178,94441,22645383,977354617,17327274917,4282550800,8120,4331827960,999998519,1481,999829141,170859,4331818359,1000,1000,1000,1000,1000,1000,1000
489000,96670,633573,4880000000,29280000000,10000,60000,9894862183275,9755943,1189244173,1276,4879903330,2000,5201,2951422,9759804108,2219549818,17780450182,19591548082,9899986118,100013882,1076522926,111994766836,29354984700,207570,8065143,5309317600,258830879800,2141194710,14648751610,13020142655,594768813,44928454500,405231187,999995515,4485,17502,22882547,977117453,17360189453,4292170900,8661,4340057720,999997739,2261,999824102,175898,4340046798,1000,1000,1000,1000,1000,1000,1000,111994032946,29355031400,146726,7727057,5309971900,258829590000,2123139166,14630609616,13020780115,594012707,44927745300,405987293,999995931,4069,94524,22719809,977280191,17361034191,4291096400,77,4340272040,999982113,17887,999836424,163576,4340254076,1000,1000,1000,1000,1000,1000,1000
490000,94170,637637,4890000000,29340000000,10000,60000,9894655419257,16904610,1199173109,11650,4889905830,2000,64057,2922039,9779788360,2219589867,17780410133,19591209133,9900278421,99721579,1079624881,112020256658,29414275000,203179,8159042,5317720100,259356142000,2145505713,14678480213,13045491542,594931152,45019992300,405068848,999994831,5169,7679,22830737,977169263,17393988263,4300804000,8600,4348506700,999998621,1379,999829279,170721,4348496721,1000,1000,1000,1000,1000,1000,1000,112019499585,29414343000,141928,7950041,5318212500,259354999600,2127923493,14660818093,13046167144,594248013,45019348500,405751987,999996584,3416,5571,22714127,977285873,17394883373,4299637900,54,4348734740,999981543,18457,999837571,162429,4348716229,1000,1000,1000,1000,1000,1000,1000
491000,95870,627026,4900000000,29400000000,10000,60000,9894461716282,10992928,1196184864,10610,4899904130,2000,504,2928196,9799787040,2219637610,17780362390,19590871790,9900465604,99534396,1082729344,112045795674,29473538900,158043,8105166,5326102500,259881244200,2150548642,14708934042,13070818522,595070242,45111515700,404929758,999996481,3519,15239,22898017,977101983,17427757883,4309346800,7840,4356947640,999999561,439,999828739,171261,4356939361,1000,1000,1000,1000,1000,1000,1000,112044961160,29473604800,162778,7691784,5326877900,259880063200,2132135078,14690438428,13071495892,594298206,45110787000,405701794,999997052,2948,100446,22774954,977225046,17428657146,4308176500,8476,4357181860,999987870,12130,999836846,163154,4357161254,1000,1000,1000,1000,1000,1000,1000
492000,95960,631826,4910000000,29460000000,10000,60000,9894255329744,17760889,1205835425,9989,4909904040,2000,63595,2930534,9819788102,2219677833,17780322167,19590538067,9900689006,99310994,1085833008,112071266389,29532818200,245521,7748371,5334947100,260406534800,2155998391,14739804541,13096112660,595125941,45202976400,404874059,999998611,1389,103170,22936810,977063190,17461479790,4317989800,8360,4365386760,999988730,11270,999838770,161230,4365367130,1000,1000,1000,1000,1000,1000,1000,112070403057,29532885600,164882,8075913,5334904000,260405239200,2135783288,14719500038,13096882144,594541890,45202399500,405458110,999991203,8797,2913,22822769,977177231,17462504331,4316654300,30,4365637800,999984417,15583,999829913,170087,4365622187,1000,1000,1000,1000,1000,1000,1000
493000,95250,637583,4920000000,29520000000,10000,60000,9894059602580,13883716,1204814872,10410,4919904750,2000,5759,2925876,9839788680,2219731496,17780268504,19590187004,9900926664,99073336,1088931944,112096789789,29592095400,230841,7736731,5343379100,260931758800,2161121596,14770344596,13121444140,595271556,45294514800,404728444,999998766,1234,100510,22950070,977049930,17495252930,4326593600,8500,4373835060,999982230,17770,999840610,159390,4373808790,1000,1000,1000,1000,1000,1000,1000,112095770997,29592181300,239790,8151123,5343366200,260930497000,2139878662,14749012062,13122258562,594684246,45293910300,405315754,999982675,17325,6629,22818267,977181733,17496344233,4325189800,8580,4374095800,999998451,1549,999828829,171171,4374085671,1000,1000,1000,1000,1000,1000,1000
494000,93790,622745,4930000000,29580000000,10000,60000,9893860206668,13684346,1207494850,10914,4929906210,2000,602,2935812,9859790592,2219796114,17780203886,19589827686,9901155428,98844572,1092030120,112122203163,29651386000,248576,7677857,5351954900,261457037600,2166932641,14801574241,13146834354,595409735,45386016300,404590265,999995748,4252,106913,22903759,977096241,17529111841,4335164800,8560,4382287940,999998107,1893,999825313,174687,4382277487,1000,1000,1000,1000,1000,1000,1000,112121333588,29651444700,201323,7721687,5352123200,261455623000,2143256562,14777802412,13147575181,594743203,45385350300,405256797,999998940,1060,111037,22893156,977106844,17530094444,4333751100,65,4382536720,999982608,17392,999833737,166263,4382519263,1000,1000,1000,1000,1000,1000,1000
495000,93150,625565,4940000000,29640000000,10000,60000,9893662254526,12059174,1208781510,1509,4939906850,2000,62198,2950554,9879810682,2219869700,17780130300,19589453100,9901364666,98635334,1095136448,112147762723,29710634400,164040,8215490,5359758000,261981997600,2169221148,14829266698,13172175131,595662456,45477650700,404337544,999997377,2623,4521,22922190,977077810,17562896910,4343728700,67,4390731640,999990206,9794,999821521,178479,4390721779,1000,1000,1000,1000,1000,1000,1000,112146784791,29710739500,223408,7650518,5360659000,261980938200,2150079339,14810045539,13172934103,594894507,45476870100,405105493,999997940,2060,111033,22905930,977094070,17563909170,4342310200,8071,4390992040,999991098,8902,999832033,167967,4390975067,1000,1000,1000,1000,1000,1000,1000
496000,97830,633660,4950000000,29700000000,10000,60000,9893459199834,15493528,1215013626,11195,4949902170,2000,466,2924348,9899781950,2219907562,17780092438,19589120538,9901636652,98363348,1098232402,112173242932,29769926400,211230,8040034,5368374300,262507374400,2173685959,14859156059,13197504658,595804758,45569182200,404195242,999997212,2788,9554,22976896,977023104,17596667004,4352310100,34,4399180000,999982380,17620,999823854,176146,4399162346,1000,1000,1000,1000,1000,1000,1000,112172323515,29770033200,144540,7611847,5369097400,262506209600,2154825865,14840209815,13198312392,595051773,45568397100,404948227,999998258,1742,101285,22880493,977119507,17597746007,4350876100,38,4399445200,999988453,11547,999831685,168315,4399433615,1000,1000,1000,1000,1000,1000,1000
497000,94460,631262,4960000000,29760000000,10000,60000,9893266727550,8353239,1210805008,1364,4959905540,2000,62765,2955317,9919808352,2219949989,17780050011,19588782811,9901834383,98165617,1101330835,112198664966,29829222500,231558,8118694,5376773500,263032597000,2177589513,14888474013,13222873904,595951180,45660693000,404048820,999996588,3412,13008,22972604,977027396,17630498396,4360844500,8320,4407633240,999999572,428,999829008,170992,4407624492,1000,1000,1000,1000,1000,1000,1000,112197717943,29829286900,229302,7770795,5377450300,263031261000,2160039010,14870831960,13223640448,595186523,45659924700,404813477,999988238,11762,101315,22897167,977102833,17631520333,4359467400,8282,4407888960,999999207,793,999821115,178885,4407879885,1000,1000,1000,1000,1000,1000,1000
498000,93800,635295,4970000000,29820000000,10000,60000,9893058193684,17265198,1222587630,2547,4969906200,2000,6319,2954426,9939807306,2219971282,17780028718,19588450618,9902058574,97941426,1104426580,112224176876,29888496300,238184,7787046,5385517800,263557787800,2182045599,14918345299,13248193782,596022630,45752145300,403977370,999998150,1850,100320,23012038,976987962,17664255562,4369434900,8478,4416078700,999991558,8442,999835120,164880,4416061780,1000,1000,1000,1000,1000,1000,1000,112223211919,29888584600,195772,7762538,5385892100,263556518000,2164803787,14901013087,13249022163,595339370,45751436700,404660630,999995167,4833,109097,22888734,977111266,17665359466,4368004400,43,4416347600,999989746,10254,999828697,171303,4416337303,1000,1000,1000,1000,1000,1000,1000
499000,91810,636863,4980000000,29880000000,10000,60000,9892865368210,10504688,1218686387,2362,4979908190,2000,940,2951843,9959811656,2220037998,17779962002,19588079702,9902292417,97707583,1107522273,112249658189,29947801100,223589,8024052,5393758200,264083197400,2185910498,14947635198,13273587429,596263647,45843760800,403736353,999992673,7327,2126,22983097,977016903,17698110303,4378004300,79,4424541760,999981193,18807,999828826,171174,4424522874,1000,1000,1000,1000,1000,1000,1000,112248711659,29947870700,162808,8081227,5393992000,264081787800,2170099099,14931726999,13274383928,595598817,45843061200,404401183,999995906,4094,6289,22885361,977114639,17699178039,4376577500,74,4424795780,999998405,1595,999820789,179211,4424794111,1000,1000,1000,1000,1000,1000,1000
500000,94050,627746,4990000000,29940000000,10000,60000,9892665242526,11009719,1222094099,1467,4989905950,2000,62776,2950514,9979808966,2220074045,17779925955,19587750855,9902487466,97512534,1110621332,112275099457,30007088800,238716,8060102,5402168000,264608385600,2189870420,14977008420,13298952777,596404892,45935270400,403595108,999997983,2017,9191,23004214,976995786,17731932386,4386526600,41,4432993600,999986050,13950,999833191,166809,4432979609,1000,1000,1000,1000,1000,1000,1000,112274148902,30007136900,209786,7871561,5402671900,264606921800,2175260558,14962301058,13299725651,595676556,45934519200,404323444,999994952,5048,77396,22909845,977090155,17732966755,4385148500,77,4433243520,999997661,2339,999814796,185204,4433241104,1000,1000,1000,1000,1000,1000,1000
501000,94870,626591,5000000000,30000000000,10000,60000,9892468504499,8140862,1222135673,1328,4999905130,2000,5211,2951307,9999807604,2220126261,17779873739,19587402839,9902670753,97329247,1113714257,112300529890,30066381700,239321,8136776,5410600400,265133621800,2193257330,15005810980,13324348872,596540689,46026784500,403459311,999984326,15674,6137,22958365,977041635,17765795235,4395079300,74,4441456220,999990217,9783,999828037,171963,4441446363,1000,1000,1000,1000,1000,1000,1000,112299695790,30066414800,219449,8067776,5410792800,265132156000,2181099318,14993557218,13325020120,595897050,46026138600,404102950,999997663,2337,9013,23044693,976955307,17766687307,4393684800,74,4441685820,999981441,18559,999831813,168187,4441667187,1000,1000,1000,1000,1000,1000,1000
502000,92600,630154,5010000000,30060000000,10000,60000,9892267394446,9633213,1226536157,11448,5009907400,2000,984,2940940,10019791904,2220164859,17779835141,19587067841,9902856940,97143060,1116818944,112326051306,30125643700,190289,7863494,5419200000,265658673800,2199843558,15037805208,13349684230,596620967,46118234400,403379033,999996032,3968,85165,23030635,976969365,17799578465,4403593800,8080,4449903840,999998475,1525,999826165,173835,4449894235,1000,1000,1000,1000,1000,1000,1000,112325181928,30125691800,187989,7744037,5419513900,265657346000,2183691004,15021563654,13350379007,595954698,46117590600,404045302,999972137,27863,74639,23058232,976941768,17800504468,4402236100,95,4450128180,999997376,2624,999821039,178961,4450125461,1000,1000,1000,1000,1000,1000,1000
503000,94930,619986,5020000000,30120000000,10000,60000,9892069126388,8245178,1228111052,11367,5019905070,2000,5799,2935368,10039787406,2220169866,17779830134,19586770634,9902990272,97009728,1119920778,112351559657,30184934500,186876,7645315,5427750400,266183961800,2203629897,15067010697,13375027570,596739446,46209746400,403260554,999992357,7643,103311,23150141,976849859,17833366259,4412072300,8788,4458358980,999988497,11503,999834211,165789,4458338689,1000,1000,1000,1000,1000,1000,1000,112350692701,30184963600,216965,8012325,5427606200,266182520800,2189076418,15052363518,13375674302,596190155,46209202200,403809845,999993077,6923,12022,23170720,976829280,17834229480,4410784600,8334,4458572280,999991232,8768,999834222,165778,4458555178,1000,1000,1000,1000,1000,1000,1000
504000,96500,625870,5030000000,30180000000,10000,60000,9891862641102,15143878,1237920492,10889,5029903500,2000,6217,2932692,10059785222,2220239980,17779760020,19586407420,9903178628,96821372,1123022550,112376944638,30244192800,238822,7754223,5436126000,266709008800,2208198962,15096987912,13400397021,596878886,46301257500,403121114,999996706,3294,107420,23166999,976833001,17867195501,4420600500,8339,4466808400,999998419,1581,999816420,183580,4466798480,1000,1000,1000,1000,1000,1000,1000,112376128004,30244224000,222568,7898396,5436189200,266707527200,2193687551,15082380001,13401036672,596255861,46300639800,403744139,999985485,14515,92624,23156552,976843448,17868048448,4419340800,8460,4467021580,999998656,1344,999827324,172676,4467011776,1000,1000,1000,1000,1000,1000,1000
505000,95310,629995,5040000000,30240000000,10000,60000,9891666508116,11687200,1237354158,10660,5039904690,2000,57640,2936998,10079788060,2220294416,17779705584,19586042184,9903396482,96603518,1126126442,112402375512,30303505000,257583,8124574,5444257400,267234362800,2211255281,15125464831,13425787876,597109748,46392862500,402890252,999982713,17287,15165,23147489,976852511,17901050211,4429135500,8674,4475271880,999999129,871,999823565,176435,4475262335,1000,1000,1000,1000,1000,1000,1000,112401694365,30303483800,185169,8146745,5444257500,267232681200,2199740434,15113847534,13426343114,596500330,46392270900,403499670,999985508,14492,6378,23233664,976766336,17901788336,4427922600,70,4475452740,999992552,7448,999824378,175622,4475445222,1000,1000,1000,1000,1000,1000,1000
506000,94450,633473,5050000000,30300000000,10000,60000,9891467494664,11092497,1239636787,11476,5049905550,2000,501,2927142,10099788148,2220349761,17779650239,19585696939,9903611098,96388902,1129228246,112427847057,30362814100,251568,8080511,5452782500,267759730600,2217257328,15156888728,13451173818,597274117,46484381100,402725883,999997492,2508,13075,23127357,976872643,17934895543,4437688600,8432,4483738800,999991357,8643,999829575,170425,4483721725,1000,1000,1000,1000,1000,1000,1000,112427196718,30362756000,192896,8062462,5452713800,267757884000,2202954048,15142477298,13451658044,596648794,46483803300,403351206,999995932,4068,10738,23310594,976689406,17935544006,4436482400,7840,4483893960,999999842,158,999823538,176462,4483885962,1000,1000,1000,1000,1000,1000,1000
