Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
461000,42781640,1241327,9200000000,55200000000,20000,120000,9945475034428,1302579,14332388242,23659,9157218360,2000,136843,2897161,18314389402,1405594507,18594405493,18983822393,9814343079,185656921,14142531581,111339129240,28014986000,218743,8344659,5145422600,246799608800,43275519530,55198621830,12506857617,999990649,42775389300,9351,985006310,14993690,95598761,15412144,984587856,16675810156,3986200900,8121,4168960660,1000000000,0,999828861,171139,4168952539,1000,1000,1000,1000,1000,1000,1000
462000,42827360,1280680,9220000000,55320000000,20000,120000,9945375160853,1335276,14363780731,6569,9177172640,2000,130215,2932813,18354332142,1405642329,18594357671,18983689071,9814499827,185500173,14174012469,111364591251,28074129000,194396,7855308,5154348800,247323613200,43370129405,55318589105,12532134901,999899542,42866523000,100458,985244491,14755509,96013549,15377148,984622852,16709513152,3994819500,8461,4177386860,999999852,148,999831349,168651,4177378251,1000,1000,1000,1000,1000,1000,1000
463000,42873590,1268228,9240000000,55440000000,20000,120000,9945275860303,732180,14394393586,20584,9197126410,2000,116424,2903454,18394211652,1405634383,18594365617,18983615817,9814726326,185273674,14205484278,111390199976,28133447700,160905,7596589,5162948500,247849336200,43464712798,55438615348,12557453991,999893047,42958160100,106953,985059774,14940226,95916527,15439736,984560264,16743269064,4003453700,75,4185823920,999991228,8772,999827527,172473,4185815073,1000,1000,1000,1000,1000,1000,1000
464000,42920440,1259861,9260000000,55560000000,20000,120000,9945176045210,691424,14425738962,3905,9217079560,2000,21987,2933428,18434151310,1405671634,18594328366,18983496666,9814822632,185177368,14236936742,111415544552,28192652800,193588,7753508,5171391500,248373748000,43559440502,55558718152,12582818160,999899704,43049476200,100296,985185784,14814216,96117780,15329720,984670280,16777090880,4012037200,8420,4194281140,1000000000,0,999824780,175220,4194272720,1000,1000,1000,1000,1000,1000,1000
465000,42967120,1271006,9280000000,55680000000,20000,120000,9945066855841,9991127,14466341041,6949,9237032880,2000,128156,2933152,18474051862,1405676868,18594323132,18983410132,9814988528,185011472,14268405290,111441068011,28251867400,148764,8083909,5179438900,248898385200,43653935188,55678600838,12608115550,999988099,43140971700,11901,985241124,14758876,96166025,15339375,984660625,16810820725,4020635100,8220,4202713420,999999975,25,999830925,169075,4202705175,1000,1000,1000,1000,1000,1000,1000
466000,43012760,1240420,9300000000,55800000000,20000,120000,9944976268248,688553,14488256387,20644,9256987240,2000,23840,2904042,18513933192,1405673201,18594326799,18983322099,9815211898,184788102,14299875690,111466710186,28311288700,197234,8004338,5187834700,249425111000,43748577390,55798735740,12633426884,999992087,43232905800,7913,984765927,15234073,95778540,15511656,984488344,16844563644,4029269400,96,4211153460,999983396,16604,999835240,164760,4211136760,1000,1000,1000,1000,1000,1000,1000
467000,43059000,1263649,9320000000,55920000000,20000,120000,9944867088818,9989493,14528849322,20895,9276941000,2000,21743,2907719,18553840210,1405691211,18594308789,18983223289,9815401741,184598259,14331353851,111492126813,28370456300,198363,7821054,5196495000,249949390200,43843184758,55918714608,12658735543,999899230,43324179300,100770,984854322,15145678,96040592,15460949,984539051,16878314051,4037888100,113,4219578640,999999981,19,999818092,181908,4219578508,1000,1000,1000,1000,1000,1000,1000
468000,43107350,1262535,9340000000,56040000000,20000,120000,9944767202364,10027142,14560216292,3848,9296892650,2000,12689,2938446,18593777604,1405735406,18594264594,18983096594,9815584634,184415366,14362835338,111517687479,28429669900,172420,8152440,5204511100,250474111800,43937801526,56038724776,12683987633,999991503,43415721600,8497,984879936,15120064,96056433,15512700,984487300,16911983500,4046526900,7921,4228003820,999999968,32,999827533,172467,4227995867,1000,1000,1000,1000,1000,1000,1000
469000,43154360,1242374,9360000000,56160000000,20000,120000,9944667318878,10030292,14591494605,6822,9316845640,2000,135273,2929377,18633677636,1405751270,18594248730,18983001630,9815778103,184221897,14394313039,111543071855,28488858000,227521,7951922,5213244600,250998545600,44032320503,56158622353,12709305373,999904026,43507006500,95974,984964518,15035482,96307592,15466219,984533781,16945740481,4055142700,63,4236435220,999999951,49,999819192,180808,4236435108,1000,1000,1000,1000,1000,1000,1000
470000,43200580,1264731,9380000000,56280000000,20000,120000,9944566824925,10611668,14623291595,23788,9336799420,2000,21873,2896963,18673551264,1405735593,18594264407,18982939007,9815988957,184011043,14425771921,111568503103,28547985500,162377,8067117,5221656200,251522242200,44127071446,56278713396,12734619420,999985691,43598163000,14309,985348551,14651449,96688260,15321440,984678560,16979492560,4063768300,9240,4244882380,1000000000,0,999828460,171540,4244873140,1000,1000,1000,1000,1000,1000,1000
471000,43246970,1258745,9400000000,56400000000,20000,120000,9944476266594,1274802,14645319271,23701,9356753030,2000,23056,2896211,18713458658,1405731096,18594268904,18982857904,9816095569,183904431,14457243827,111593994894,28607269600,184566,7710636,5230378700,252047610400,44221651249,56398718199,12759955470,999912433,43689679200,87567,985204453,14795547,96703020,15413850,984586150,17013273950,4072310400,110,4253318620,999999970,30,999817220,182780,4253318480,1000,1000,1000,1000,1000,1000,1000
472000,43293230,1261281,9420000000,56520000000,20000,120000,9944376928699,716454,14676068324,23760,9376706770,2000,138084,2899350,18753366020,1405732653,18594267347,18982778947,9816262490,183737510,14488715010,111619532224,28666514100,188163,7881027,5238570300,252572614600,44316126485,56518600635,12785237533,999986578,43781243400,13422,985187707,14812293,96689529,15488496,984511504,17046980504,4080913500,69,4261751660,999991380,8620,999822829,177171,4261742971,1000,1000,1000,1000,1000,1000,1000
473000,43339030,1268385,9440000000,56640000000,20000,120000,9944277071161,715164,14707440009,4255,9396660970,2000,22213,2939215,18793313430,1405770625,18594229375,18982660275,9816412585,183587415,14520198215,111644996527,28725720000,202853,7951453,5246926800,253097247200,44410846452,56638709402,12810527560,999982613,43872675600,17387,985215473,14784527,96801960,15500600,984499400,17080703400,4089527800,120,4270176000,999999960,40,999818260,181740,4270175840,1000,1000,1000,1000,1000,1000,1000
474000,43385280,1239875,9460000000,56760000000,20000,120000,9944167287822,10613007,14748588305,6654,9416614720,2000,24016,2942766,18833216132,1405778729,18594221271,18982571571,9816641854,183358146,14551674386,111670467020,28784870600,185973,7986277,5255351200,253621330000,44505511809,56758736109,12835796655,999990755,43963954800,9245,985414986,14585014,97073931,15447476,984552524,17114395524,4098183600,63,4278598980,999999952,48,999823131,176869,4278598869,1000,1000,1000,1000,1000,1000,1000
475000,43431600,1281963,9480000000,56880000000,20000,120000,9944077285440,712369,14769973123,20999,9436568400,2000,117483,2904252,18873094802,1405771209,18594228791,18982498991,9816774728,183225272,14583131230,111695853264,28844090800,233275,7691757,5264191200,254145880800,44599994354,56878600554,12861143775,999893242,44055204000,106758,985520355,14479645,97356913,15409638,984590362,17148186062,4106738300,119,4287059320,999983086,16914,999836113,163887,4287042287,1000,1000,1000,1000,1000,1000,1000
476000,43477890,1275163,9500000000,57000000000,20000,120000,9943967505041,10619482,14811190440,23644,9456522110,2000,127133,2898526,18912996932,1405790923,18594209077,18982399577,9816917794,183082206,14614590226,111721270259,28903312900,215362,8328836,5272073100,254670485800,44694606454,56998597704,12886506701,999990237,44146713600,9763,985543744,14456256,97363007,15321606,984678394,17182005994,4115324500,65,4295508180,999991178,8822,999831107,168893,4295499293,1000,1000,1000,1000,1000,1000,1000
477000,43524360,1245514,9520000000,57120000000,20000,120000,9943867681058,10570328,14842490547,20462,9476475640,2000,125813,2899163,18952910356,1405810786,18594189214,18982298414,9817041877,182958123,14646062933,111746834945,28962606100,188835,7670094,5281037000,255195953000,44789207373,57118628673,12911819859,999899687,44238196200,100313,985422947,14577053,97414060,15430001,984569999,17215759799,4123889300,8281,4303948260,999999961,39,999823560,176440,4303939940,1000,1000,1000,1000,1000,1000,1000
478000,43569030,1246147,9540000000,57240000000,20000,120000,9943777119526,1296092,14864632903,3847,9496430970,2000,125898,2934265,18992854246,1405866618,18594133382,18982157982,9817135595,182864405,14677538141,111772285586,29021818400,215602,8092775,5289027600,255720600000,44883817755,57238627955,12937120229,999982606,44329714500,17394,985445702,14554298,97438496,15477067,984522933,17249493633,4132451700,8419,4312381840,999999983,17,999824596,175404,4312373404,1000,1000,1000,1000,1000,1000,1000
479000,43615180,1263581,9560000000,57360000000,20000,120000,9943677277629,1254114,14895901095,6937,9516384820,2000,127061,2930115,19032755766,1405879043,18594120957,18982065957,9817286565,182713435,14709003431,111797745272,29081012900,159612,7613457,5297968300,256244986600,44978424308,57358609358,12962466253,999904208,44420914800,95792,985614636,14385364,97765428,15400075,984599925,17283288325,4141038900,111,4320822220,999999963,37,999820728,179272,4320822072,1000,1000,1000,1000,1000,1000,1000
480000,43661390,1293520,9580000000,57480000000,20000,120000,9943578005702,669092,14926652636,3821,9536338610,2000,12959,2934666,19072669578,1405922894,18594077106,18981947906,9817416594,182583406,14740465472,111823226601,29140311100,209318,7377219,5306641100,256770371000,45073084221,57478693521,12987783734,999893079,44512424400,106921,985555552,14444448,97791673,15460439,984539561,17317044961,4149620700,8160,4329269440,999999947,53,999831273,168727,4329261227,1000,1000,1000,1000,1000,1000,1000
481000,43707270,1258472,9600000000,57600000000,20000,120000,9943478062218,700916,14957892141,20485,9556292730,2000,21744,2907135,19112544490,1405903034,18594096966,18981884266,9817667025,182332975,14771951115,111848859359,29199553000,152850,7862476,5314422200,257295448400,45167698384,57598719784,13013040589,999904794,44604128100,95206,985339397,14660603,97647303,15554414,984445586,17350717786,4158260400,45,4337686240,999991002,8998,999833003,166997,4337677197,1000,1000,1000,1000,1000,1000,1000
482000,43752570,1256179,9620000000,57720000000,20000,120000,9943368896402,9979217,14998452671,23261,9576247430,2000,136514,2905416,19152448338,1405915219,18594084781,18981795081,9817858064,182141936,14803426102,111874345440,29258808100,199219,7877744,5322831700,257820561000,45262173257,57718607307,13038333058,999983697,44695665000,16303,985350150,14649850,97656153,15606595,984393405,17384441205,4166880300,56,4346116820,999991383,8617,999831853,168147,4346108147,1000,1000,1000,1000,1000,1000,1000
483000,43798360,1230064,9640000000,57840000000,20000,120000,9943277737697,1277966,15021004683,20662,9596201640,2000,134604,2905161,19192361956,1405953963,18594046037,18981679437,9818083199,181916801,14834904755,111899858678,29318072000,239226,7928784,5331230300,258345740800,45356785532,57838635332,13063620386,999891654,44787217800,108346,985177922,14822078,97652868,15632182,984367818,17418154618,4175540400,118,4354552040,999982310,17690,999838168,161832,4354534232,1000,1000,1000,1000,1000,1000,1000
484000,43843100,1275532,9660000000,57960000000,20000,120000,9943168580718,10569456,15061587462,21002,9616156900,2000,23206,2905910,19232271796,1405982774,18594017226,18981568126,9818263390,181736610,14866375486,111925422584,29377327400,149440,7698058,5339830900,258870793200,45451442612,57958701262,13088954526,999893105,44878680000,106895,985163613,14836387,97719608,15610882,984389118,17451936618,4184159700,58,4362990400,999991750,8250,999828008,171992,4362982092,1000,1000,1000,1000,1000,1000,1000
485000,43889010,1250638,9680000000,58080000000,20000,120000,9943078633267,661160,15083008610,6527,9636110990,2000,22594,2938524,19272208926,1406019727,18593980273,18981445673,9818416336,181583664,14897825262,111950776978,29436512800,163161,7738562,5348431100,259395016800,45546102318,58078726768,13114309774,999898271,44969910600,101729,985376384,14623616,98012713,15438639,984561361,17485746361,4192800000,8540,4371445140,999999987,13,999827313,172687,4371436587,1000,1000,1000,1000,1000,1000,1000
486000,43934890,1281777,9700000000,58200000000,20000,120000,9942978735476,660447,15114320916,3878,9656065110,2000,11689,2941005,19312122464,1406017923,18593982077,18981369877,9818586835,181413165,14929306299,111976277478,29495731500,178708,7565519,5357011600,259919711800,45640690984,58198706534,13139592313,999911494,45061290900,88506,985483956,14516044,98184662,15476749,984523251,17519450951,4201403000,123,4379875160,999983601,16399,999841762,158238,4379858638,1000,1000,1000,1000,1000,1000,1000
487000,43980440,1268538,9720000000,58320000000,20000,120000,9942878256090,1236230,15146245810,3731,9676019560,2000,22196,2938222,19352031658,1406012920,18593987080,18981294980,9818701298,181298702,14960772656,112001648169,29554963800,216031,8084033,5365009100,260444530000,45735296616,58318709266,13164962122,999989638,45152844300,10362,985445238,14554762,98147700,15443678,984556322,17553282822,4209960300,58,4388320780,999999978,22,999817800,182200,4388320700,1000,1000,1000,1000,1000,1000,1000
488000,44026390,1235905,9740000000,58440000000,20000,120000,9942769044236,10561753,15186938204,4327,9695973610,2000,136290,2938785,19391938566,1406018689,18593981311,18981204411,9818794595,181205405,14992232261,112027133832,29614208200,214017,8190315,5373289600,260969395600,45829816605,58438627805,13190275561,999983135,45244325400,16865,985411918,14588082,98205683,15501622,984498378,17587034078,4218500900,8993,4396767520,999999990,10,999827283,172717,4396758517,1000,1000,1000,1000,1000,1000,1000
489000,44070570,1271379,9760000000,58560000000,20000,120000,9942669743895,10012413,15217687540,4140,9715929430,2000,21540,2942147,19431850580,1406063608,18593936392,18981081192,9818968213,181031787,15023701193,112052585944,29673458300,250190,8210336,5381754900,261494371800,45924491131,58558707081,13215596784,999984909,45335799000,15091,985394287,14605713,98264578,15492194,984507806,17620795706,4227117600,8300,4405207240,999999982,18,999827478,172522,4405198922,1000,1000,1000,1000,1000,1000,1000
490000,44117260,1259917,9780000000,58680000000,20000,120000,9942579206837,653241,15239620718,7001,9735882740,2000,127030,2934099,19471751478,1406058678,18593941322,18981000722,9819135261,180864739,15055168639,112078079840,29732706800,235957,8248890,5390158000,262019306400,46018994753,58678613053,13240929892,999983863,45427272000,16137,985369862,14630138,98326599,15477807,984522193,17654570493,4235718100,50,4413648740,999991911,8089,999829599,170401,4413640601,1000,1000,1000,1000,1000,1000,1000
491000,44162650,1255644,9800000000,58800000000,20000,120000,9942478766453,1222650,15271555969,6834,9755837350,2000,126784,2933587,19511661032,1406081803,18593918197,18980895197,9819239413,180760587,15086639145,112103663350,29792027100,237032,8128333,5398559700,262544970200,46113560322,58798617572,13266231595,999991403,45518929800,8597,985182597,14817403,98214194,15637299,984362701,17688303301,4244261300,117,4422088300,999983523,16477,999840894,159106,4422071706,1000,1000,1000,1000,1000,1000,1000
492000,44208020,1279327,9820000000,58920000000,20000,120000,9942378849265,1256699,15302852443,6979,9775791980,2000,116856,2935442,19551570002,1406090664,18593909336,18980801936,9819451818,180548182,15118112120,112129069262,29851148000,227918,8059119,5407164700,263068779200,46208198617,58918603817,13291531821,999987654,45610099200,12346,985468414,14531586,98588160,15526539,984473461,17722036561,4252909700,99,4430522440,999982399,17601,999832860,167140,4430504740,1000,1000,1000,1000,1000,1000,1000
493000,44251970,1272035,9840000000,59040000000,20000,120000,9942278976878,1218575,15334057189,20976,9795748030,2000,12494,2907906,19591454108,1406075353,18593924647,18980738047,9819660814,180339186,15149591522,112154490070,29910299700,200126,7699093,5416007500,263592828200,46302951171,59038715471,13316839419,999899638,45701256900,100362,985676170,14323830,98963132,15448213,984551787,17755785887,4261523400,8197,4438954680,999999985,15,999824632,175368,4438946468,1000,1000,1000,1000,1000,1000,1000
494000,44296330,1275167,9860000000,59160000000,20000,120000,9942179096961,1217481,15365398414,23785,9815703670,2000,138971,2900363,19631359770,1406085142,18593914858,18980642958,9819776957,180223043,15181057527,112180007049,29969576200,190628,7817768,5424283400,264117966800,46397409962,59158585862,13342171819,999904429,45792798600,95571,985591488,14408512,98958959,15491340,984508660,17789556860,4270079200,143,4447401880,999983304,16696,999839359,160641,4447385041,1000,1000,1000,1000,1000,1000,1000
495000,44341480,1269806,9880000000,59280000000,20000,120000,9942079799437,648481,15396166861,23270,9835658520,2000,20824,2898380,19671270500,1406116218,18593883782,18980532482,9819908380,180091620,15212528380,112205350863,30028770600,231865,7610453,5433035600,264642442000,46492153070,59278709370,13367530924,999891583,45884084700,108417,985731559,14268441,99191276,15429552,984570448,17823374548,4278650500,64,4455843740,999999948,52,999814376,185624,4455843624,1000,1000,1000,1000,1000,1000,1000
496000,44387370,1249729,9900000000,59400000000,20000,120000,9941979353806,1247596,15428190580,4309,9855612630,2000,124170,2941642,19711216642,1406169502,18593830498,18980401698,9819984938,180015062,15243986280,112230983862,30088079400,144574,7919923,5441001900,265167898000,46586642401,59398626101,13392848641,999986682,45975781800,13318,985592994,14407006,99035112,15511471,984488529,17857128629,4287215300,55,4464288720,999991323,8677,999832012,167988,4464279988,1000,1000,1000,1000,1000,1000,1000
497000,44432660,1241258,9920000000,59520000000,20000,120000,9941870712641,9991376,15468215206,20958,9875567340,2000,13230,2903966,19751092764,1406162817,18593837183,18980320283,9820140694,179859306,15275460558,112256261744,30147210500,239322,7861774,5449648900,265691703400,46681415362,59518745512,13418160234,999898756,46066919400,101244,985818078,14181922,99436222,15456888,984543112,17890880312,4295772900,8162,4472728240,1000000000,0,999830122,169878,4472720078,1000,1000,1000,1000,1000,1000,1000
498000,44478480,1260587,9940000000,59640000000,20000,120000,9941770827696,10025573,15499614556,6929,9895521520,2000,22901,2936501,19791029182,1406202269,18593797731,18980192431,9820283079,179716921,15306935561,112281855717,30206472200,216968,8063220,5457752500,266216885200,46775970212,59638716512,13443437627,999989013,46158550200,10987,985747508,14252492,99363795,15558368,984441632,17924577932,4304376700,103,4481157120,999983288,16712,999839295,160705,4481140305,1000,1000,1000,1000,1000,1000,1000
499000,44523330,1252457,9960000000,59760000000,20000,120000,9941679717535,1208366,15522020232,23269,9915476670,2000,137319,2899564,19830906802,1406173601,18593826399,18980144099,9820508236,179491764,15338420538,112307451592,30265768300,174984,8228129,5465887400,266742435000,46870429074,59758610224,13468736737,999979761,46250270400,20239,985478153,14521847,99180692,15646155,984353845,17958315645,4312994500,7779,4489586700,999999987,13,999827092,172908,4489578908,1000,1000,1000,1000,1000,1000,1000
500000,44568180,1266566,9980000000,59880000000,20000,120000,9941579836373,1201380,15553292919,23611,9935431820,2000,22299,2896821,19870816418,1406175253,18593824747,18980055347,9820687899,179312101,15369882617,112332872232,30325032900,243385,8173610,5474508500,267267466600,46965123585,59878711135,13494077184,999979771,46341701100,20229,985496010,14503990,99285639,15598255,984401745,17992097345,4321621700,118,4498036980,999983299,16701,999837639,162361,4498020161,1000,1000,1000,1000,1000,1000,1000
501000,44612700,1232822,10000000000,60000000000,20000,120000,9941471212385,9982820,15593497318,3811,9955387300,2000,135187,2940020,19910766978,1406229805,18593770195,18979921695,9820766120,179233880,15401340598,112358430892,30384329100,162964,7907037,5483122300,267792871800,47059618641,59998631991,13519433865,999990896,46433238000,9104,985409548,14590452,99267152,15619987,984380013,18025911813,4330192500,8391,4506486360,999999979,21,999824452,175548,4506477948,1000,1000,1000,1000,1000,1000,1000
502000,44658150,1272542,10020000000,60120000000,20000,120000,9941380628739,639961,15615416769,20570,9975341850,2000,12656,2904748,19950642560,1406200000,18593800000,18979873000,9820933152,179066848,15432805212,112383875988,30443551100,158108,8004057,5491502100,268317547000,47154312002,60118714802,13544780881,999992873,46524653400,7127,985446605,14553395,99380732,15584551,984415449,18059705049,4338770500,55,4514932600,999991623,8377,999821332,178668,4514924168,1000,1000,1000,1000,1000,1000,1000
503000,44702290,1271225,10040000000,60240000000,20000,120000,9941271440493,9977041,15656183864,6373,9995297710,2000,11444,2936449,19990582674,1406243134,18593756866,18979744266,9821007491,178992509,15464277865,112409310464,30502725700,169912,7642548,5500287800,268841729800,47248949931,60238717331,13570071868,999898521,46615839600,101479,985632713,14367287,99746792,15607924,984392076,18093423676,4347312300,108,4523368360,999983556,16444,999839092,160908,4523351808,1000,1000,1000,1000,1000,1000,1000
504000,44745820,1243715,10060000000,60360000000,20000,120000,9941170981733,10544651,15687973645,6624,10015254180,2000,136335,2933682,20030495112,1406248484,18593751516,18979658116,9821268438,178731562,15495763750,112435002378,30562139700,157256,7688882,5508508700,269368504200,47343355900,60358619950,13595369524,999893948,46707852600,106052,985073626,14926374,99273078,15757354,984242646,18127159346,4355999800,7800,4531797680,999999942,58,999821778,178222,4531789822,1000,1000,1000,1000,1000,1000,1000
505000,44790290,1243245,10080000000,60480000000,20000,120000,9941080424952,1190017,15709829922,21033,10035209710,2000,123571,2909551,20070377354,1406231369,18593768631,18979590531,9821503829,178496171,15527234183,112460387588,30621332400,197517,7691348,5517084100,269892940800,47437990934,60478633184,13620700446,999912054,46799168700,87946,985226289,14773711,99492335,15655689,984344311,18160933911,4364647000,104,4540233620,999999949,51,999814435,185565,4540233465,1000,1000,1000,1000,1000,1000,1000
506000,44835730,1277836,10100000000,60600000000,20000,120000,9940981082993,667135,15740696851,3857,10055164270,2000,116932,2938590,20110320826,1406261428,18593738572,18979480172,9821610890,178389110,15558702016,112486018288,30680679500,171316,8062164,5525010300,270418797400,47532515332,60598605232,13646007596,999990805,46890979800,9195,984958573,15041427,99226168,15779072,984220928,18194671328,4373229700,88,4548680220,999983600,16400,999835968,164032,4548663732,1000,1000,1000,1000,1000,1000,1000
507000,44879720,1274449,10120000000,60720000000,20000,120000,9940881230706,630386,15771943036,3827,10075120280,2000,23125,2941944,20150232906,1406269292,18593730708,18979394008,9821783836,178216164,15590154542,112511433732,30739965400,191494,8092354,5533567500,270943993200,47627198526,60718702426,13671392082,999990080,46982458800,9920,984911622,15088378,99258242,15668060,984331940,18228519940,4381862200,54,4557136420,999991492,8508,999829742,170258,4557127858,1000,1000,1000,1000,1000,1000,1000
508000,44924510,1282600,10140000000,60840000000,20000,120000,9940771387925,10571177,15813106114,20941,10095075490,2000,11616,2908239,20190109098,1406262902,18593737098,18979316398,9821982841,178017159,15621609539,112536864979,30799285100,236082,7989500,5542222900,271469559800,47721768934,60838705784,13696773685,999979762,47074011000,20238,984781349,15218651,99222287,15615002,984384998,18262364898,4390482400,61,4565591320,999999954,46,999820187,179813,4565591213,1000,1000,1000,1000,1000,1000,1000
509000,44969570,1268715,10160000000,60960000000,20000,120000,9940681420854,661480,15834499307,23723,10115030430,2000,11556,2902713,20230013414,1406283834,18593716166,18979219766,9822149547,177850453,15653084661,112562313556,30858405800,221902,8120714,5550540700,271993308400,47816438679,60958719729,13722044358,999986739,47165226900,13261,985052125,14947875,99561786,15586528,984413472,18296053572,4399078300,110,4574026040,999983284,16716,999834486,165514,4574009214,1000,1000,1000,1000,1000,1000,1000
510000,45014380,1253483,10180000000,61080000000,20000,120000,9940571637269,10573898,15875771000,21077,10134985620,2000,127316,2907916,20269929086,1406310267,18593689733,18979114433,9822264784,177735216,15684553970,112587777534,30917673500,234689,8169550,5558905600,272518449400,47910925301,61078619201,13747376602,999990440,47256763800,9560,984966881,15033119,99551741,15626739,984373261,18329835461,4407639900,8316,4582467200,999999975,25,999826841,173159,4582458859,1000,1000,1000,1000,1000,1000,1000
511000,45058700,1268464,10200000000,61200000000,20000,120000,9940481719955,626320,15897221610,3647,10154941300,2000,11784,2939984,20309875306,1406341075,18593658925,18979002025,9822364256,177635744,15716019562,112613303763,30976905300,169660,7824339,5567660900,273043160200,48005635402,61198719752,13772713160,999890212,47348082000,109788,985004253,14995747,99770941,15600181,984399819,18363611919,4416220000,118,4590915760,999983117,16883,999837841,162159,4590898759,1000,1000,1000,1000,1000,1000,1000
512000,45102870,1257198,10220000000,61320000000,20000,120000,9940381847272,624005,15928565299,4272,10174897130,2000,20934,2943978,20349785716,1406360077,18593639923,18978898723,9822475422,177524578,15747472738,112638757088,31036168000,145559,7916780,5576029600,273568204800,48100230068,61318721868,13798081970,999992922,47439584700,7078,985036371,14963629,99784649,15568179,984431821,18397442621,4424788400,8332,4599369000,999999983,17,999823749,176251,4599360651,1000,1000,1000,1000,1000,1000,1000
513000,45146820,1263186,10240000000,61440000000,20000,120000,9940272569817,9975261,15969189251,20995,10194853180,2000,125416,2904920,20389664370,1406329878,18593670122,18978848522,9822626020,177373980,15778935090,112664215380,31095509100,173335,7929691,5584508400,274093903000,48194681098,61438611398,13823472901,999979693,47531199300,20307,984840898,15159102,99682805,15559604,984440396,18431297196,4433355300,49,4607824360,999999984,16,999824205,175795,4607824295,1000,1000,1000,1000,1000,1000,1000
514000,45190340,1245921,10260000000,61560000000,20000,120000,9940182052681,653433,15991315914,3853,10214809660,2000,23710,2945067,20429611614,1406381314,18593618686,18978709586,9822667973,177332027,15810385387,112689602791,31154762900,244698,7521677,5593432100,274618836200,48289398469,61558730369,13848825982,999899391,47622531300,100609,984870854,15129146,99880563,15572081,984427919,18465098419,4441894200,52,4616281160,999991329,8671,999826663,173337,4616272437,1000,1000,1000,1000,1000,1000,1000
515000,45235460,1282178,10280000000,61680000000,20000,120000,9940081608057,1171704,16023109579,23224,10234764540,2000,138467,2904543,20469482632,1406350061,18593649939,18978660139,9822820517,177179483,15841853849,112715106601,31213966200,172441,7973846,5601352300,275143316400,48383867855,61678579355,13874144979,999985709,47714011200,14291,984929823,15070177,99933914,15570535,984429465,18498859965,4450449300,9233,4624724240,999999979,21,999828214,171786,4624714986,1000,1000,1000,1000,1000,1000,1000
516000,45279200,1259194,10300000000,61800000000,20000,120000,9939972915103,9975656,16063228376,23650,10254720800,2000,22845,2902720,20509394300,1406356559,18593643441,18978574041,9822974400,177025600,15873324400,112740461419,31273135600,240807,8090139,5609815200,275667458400,48478643761,61798717961,13899465194,999982444,47805271200,17556,985127986,14872014,100214942,15502648,984497352,18532614252,4459044300,102,4633167180,999981980,18020,999838142,161858,4633149058,1000,1000,1000,1000,1000,1000,1000
517000,45323110,1257827,10320000000,61920000000,20000,120000,9939882395308,649524,16085408767,6883,10274676890,2000,12384,2931529,20549340014,1406405232,18593594768,18978443668,9822963711,177036289,15904791425,112765800770,31332274700,210668,7946063,5618431300,276191231000,48573312189,61918729789,13924824781,999892735,47896387800,107265,985357081,14642919,100615446,15450365,984549635,18566433035,4467512300,8787,4641617060,999999981,19,999831246,168754,4641608254,1000,1000,1000,1000,1000,1000,1000
518000,45366670,1239507,10340000000,62040000000,20000,120000,9939781956485,1197012,16117339804,3815,10294633330,2000,137126,2940762,20589259030,1406408097,18593591903,18978359103,9823074658,176925342,15936276688,112791420122,31391564600,183098,8012744,5626563400,276716735600,48667772967,62038623367,13950098606,999899141,47988100500,100859,985120381,14879619,100454040,15648534,984351466,18600131466,4476057000,8694,4650041580,999999974,26,999830940,169060,4650032860,1000,1000,1000,1000,1000,1000,1000
