Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
544000,93480,635857,5430000000,32580000000,10000,60000,9861644592571,84987372,123031127,10990,5429906520,2000,91,2089195,10859791060,2631293543,17368706457,21856731757,9984562325,15437675,20516885,110832080575,25282204300,610,3609375745,3675200,223922197400,37098793,10871960593,10837653170,3978209,40026216000,996021791,999999304,696,10195,999513525,486475,14450200975,3607528400,6300,3612563860,999990245,9755,999932895,67105,3612547805,1000,1000,1000,1000,1000,1000,1000,110832173717,25281268500,110841,3608966019,3955900,223915218600,13158475,10847701075,10836803444,3925874,40025165400,996074126,999984760,15240,68686,999457942,542058,14449070658,3608373300,4,3612269020,999998198,1802,999916086,83914,3612267214,1000,1000,1000,1000,1000,1000,1000,110831943198,25281362900,111457,3609293522,3671400,223915433000,25158184,10859702384,10837035550,3957384,40025150400,996042616,999999269,731,17685,999498635,501365,14449380465,3607934800,6380,3612352100,999999195,805,999929585,70415,3612344915,1000,1000,1000,1000,1000,1000,1000
545000,95900,637274,5440000000,32640000000,10000,60000,9861409102267,81005731,119060516,10323,5439904100,2000,59,2085331,10879787554,2631418198,17368581802,21856688702,9984585829,15414171,20555283,110852074586,25328858500,308,3615532410,4190500,224335422600,37334791,10892191391,10857653300,3896256,40099411800,996103744,999993654,6346,88198,999504498,495502,14476866402,3614197000,4,3619227100,999986006,13994,999932198,67802,3619213102,1000,1000,1000,1000,1000,1000,1000,110852149487,25327850100,110981,3615764429,3789600,224327773000,13965786,10868470336,10856756644,3940976,40098402000,996059024,999999332,668,10856,999480512,519488,14475673188,3615014400,4,3618923560,999992988,7012,999924456,75544,3618916544,1000,1000,1000,1000,1000,1000,1000,110851899881,25327892200,111364,3615844779,3771200,224327597200,24212640,10878700940,10856973850,3939996,40098267900,996060004,999994311,5689,4115,999491665,508335,14475962635,3614606700,0,3618996280,999992505,7495,999926815,73185,3618988785,1000,1000,1000,1000,1000,1000,1000
546000,94690,631194,5450000000,32700000000,10000,60000,9861168212863,82424584,120566544,10291,5449905310,2000,38,2097122,10899790038,2631390647,17368609353,21856731053,9984548758,15451242,20593596,110871968353,25375364300,316,3622667027,3719400,224747308600,38857973,10913644223,10877607494,3902520,40172590800,996097480,999992943,7057,16123,999484829,515171,14503475771,3620820100,0,3625870940,999997337,2663,999923523,76477,3625868277,1000,1000,1000,1000,1000,1000,1000,110872210693,25374420200,293,3622046185,4059800,224740222800,12738754,10887200154,10876721914,3825414,40171503900,996174586,999999676,324,88162,999474348,525652,14502292852,3621658200,2,3625580040,999990900,9100,999926462,73538,3625570938,1000,1000,1000,1000,1000,1000,1000,110872025593,25374479600,300,3622204487,3904700,224740234400,24069691,10898524391,10876904678,4026582,40171453800,995973418,999999213,787,11331,999539453,460547,14502532847,3621266900,0,3625648340,999979829,20171,999942031,57969,3625628169,1000,1000,1000,1000,1000,1000,1000
547000,94260,619503,5460000000,32760000000,10000,60000,9860928595987,82583881,120773633,1139,5459905740,2000,94,2106250,10919809202,2631525668,17368474332,21856547132,9984548870,15451130,20632372,110891969655,25421922900,641,3628972285,4026800,225159738600,37892530,10932635830,10897525096,3903501,40245701100,996096499,999998933,1067,82732,999521636,478364,14530030864,3627497800,6520,3632520080,999992208,7792,999930532,69468,3632505768,1000,1000,1000,1000,1000,1000,1000,110892062716,25421032800,111130,3628997962,3879300,225153086400,12781565,10907220365,10896708674,3954534,40244805900,996045466,999991916,8084,11482,999472708,527292,14528943592,3628306100,2,3632238840,999996080,3920,999920282,79718,3632234918,1000,1000,1000,1000,1000,1000,1000,110891822630,25421078600,110971,3629224588,3725300,225152974800,25098108,10919524208,10896924724,3945664,40244715000,996054336,999989431,10569,9567,999472743,527257,14529231257,3627921800,2,3632311660,999994875,5125,999919867,80133,3632306533,1000,1000,1000,1000,1000,1000,1000
548000,94820,631292,5470000000,32820000000,10000,60000,9860686948308,84740676,122968530,2226,5469905180,2000,57,2106046,10939805908,2631616184,17368383816,21856502316,9984548994,15451006,20670802,110911917764,25468454900,312,3635876333,3784700,225571882600,37616647,10952302447,10917467213,3902142,40318887300,996097858,999999734,266,10092,999503479,496521,14556618721,3634166100,3,3639164200,999987311,12689,999931792,68208,3639151508,1000,1000,1000,1000,1000,1000,1000,110912111780,25467540300,591,3635848980,3551300,225565003800,13210073,10927580273,10916633146,3927519,40317953100,996072481,999991876,8124,11257,999487211,512789,14555509489,3634943800,6440,3638886900,999995883,4117,999923557,76443,3638876343,1000,1000,1000,1000,1000,1000,1000,110911930858,25467737200,612,3635790160,3705300,225566210400,25064931,10939485931,10916918978,4001587,40318028700,995998413,999999377,623,19890,999483112,516888,14555889488,3634574200,2,3638977960,999992552,7448,999924690,75310,3638970510,1000,1000,1000,1000,1000,1000,1000
549000,95010,636004,5480000000,32880000000,10000,60000,9860452631346,79585802,117824176,2115,5479904990,2000,37,2109024,10959805750,2631771648,17368228352,21856335952,9984580316,15419684,20709666,110931858061,25515020000,310,3642765096,3550100,225984296800,37163394,10971804444,10937438063,3941735,40392099000,996058265,999998592,1408,16057,999506694,493306,14583246306,3640791200,3,3645821580,999986666,13334,999929657,70343,3645808243,1000,1000,1000,1000,1000,1000,1000,110931984237,25514139200,111629,3642293823,3862400,225977749600,13878899,10948220849,10936590616,3883927,40391112000,996116073,999987649,12351,65722,999493306,506694,14582120294,3641615000,6640,3645537900,999998418,1582,999925622,74378,3645529678,1000,1000,1000,1000,1000,1000,1000,110931846240,25514350800,111679,3642195460,4029200,225979100800,24938716,10959338666,10936849874,3875823,40391212500,996124177,999993996,6004,89373,999514599,485401,14582464201,3641270200,6360,3645627580,999993107,6893,999936573,63427,3645614327,1000,1000,1000,1000,1000,1000,1000
550000,94390,621756,5490000000,32940000000,10000,60000,9860210617998,82095941,120279860,10349,5489905610,2000,60,2083297,10979790522,2631835439,17368164561,21856172661,9984647463,15352537,20748085,110951828079,25561631300,600,3648943681,4024900,226397118600,36639453,10991255453,10957404434,3894589,40465227600,996105411,999998382,1618,91793,999506959,493041,14609872541,3647453200,6720,3652474940,999999887,113,999931193,68807,3652468107,1000,1000,1000,1000,1000,1000,1000,110952071966,25560745100,585,3648925733,3792300,226390535800,14454856,10968770206,10956571965,3969394,40464369900,996030606,999999711,289,21217,999481752,518248,14608758348,3648276200,1,3652199200,999987184,12816,999928017,71983,3652186383,1000,1000,1000,1000,1000,1000,1000,110951948640,25560967500,294,3648750618,4029400,226392044600,24970675,10979352525,10956822202,3922371,40464486000,996077629,999999849,151,90478,999505276,494724,14609094124,3647960500,6642,3652285000,999993564,6436,999931878,68122,3652271922,1000,1000,1000,1000,1000,1000,1000
551000,95470,648465,5500000000,33000000000,10000,60000,9859970174182,83050953,121311643,9514,5499904530,2000,55,2083858,10999790032,2631833835,17368166165,21856226665,9984609602,15390398,20786434,110971673683,25608203900,111274,3655731737,3996900,226809626200,35745502,11010321652,10977374642,3880027,40538423400,996119973,999992346,7654,79919,999518777,481223,14636497423,3654084500,7060,3659136140,999993701,6299,999928819,71181,3659122781,1000,1000,1000,1000,1000,1000,1000,110971853187,25607236000,111246,3655623233,3878500,226802288800,15950154,10990188704,10976515238,3889674,40537399800,996110326,999974985,25015,20011,999448973,551027,14635353127,3654916100,0,3658839460,999998429,1571,999921011,78989,3658837889,1000,1000,1000,1000,1000,1000,1000,110971915332,25607586300,595,3655426507,4016800,226804953400,24479824,10998841124,10976808981,3943589,40537747500,996056411,999987398,12602,81009,999501428,498572,14635744872,3654612600,6941,3658944140,999998692,1308,999927809,72191,3658935891,1000,1000,1000,1000,1000,1000,1000
552000,93550,630691,5510000000,33060000000,10000,60000,9859731431890,82313490,120661435,10818,5509906450,2000,43,2085681,11019791264,2631739280,17368260720,21856288820,9984562439,15437561,20824703,110991666436,25654706100,616,3662613862,3710500,227221494600,37021463,11031526613,10997345630,3977337,40611564000,996022663,999998621,1379,7884,999459054,540946,14663127046,3660728400,2,3665782800,999998618,1382,999914384,85616,3665781416,1000,1000,1000,1000,1000,1000,1000,110991845325,25653815400,110841,3662081473,4025400,227214846800,16412371,11010613371,10996461554,3902801,40610554500,996097199,999998623,1377,86222,999500968,499032,14661943832,3661543800,2,3665497000,999985280,14720,999931122,68878,3665482278,1000,1000,1000,1000,1000,1000,1000,110991872616,25654151000,311,3662141098,3958100,227217362800,22912982,11017229282,10996768316,3906678,40610926200,996093322,999988187,11813,76409,999502193,497807,14662355207,3661256800,6546,3665601080,999992357,7643,999931509,68491,3665586891,1000,1000,1000,1000,1000,1000,1000
553000,94880,626876,5520000000,33120000000,10000,60000,9859493763147,80507653,118866786,11623,5519905120,2000,46,2085939,11039786994,2631872100,17368127900,21856191400,9984590181,15409819,20863375,111011589322,25701356400,110924,3669337036,3732200,227634699200,36562770,11051061920,11017306514,3963729,40684873500,996036271,999986011,13989,17882,999482168,517832,14689739532,3667418500,2,3672440480,999992540,7460,999925082,74918,3672433018,1000,1000,1000,1000,1000,1000,1000,111011814354,25700404000,111015,3668730823,4030600,227627490400,15961043,11030128693,11016426091,3885073,40683765000,996114927,999999296,704,85623,999501732,498268,14688563068,3668201800,3,3672152140,999984840,15160,999931723,68277,3672136977,1000,1000,1000,1000,1000,1000,1000,111011676174,25700659200,111421,3668943626,3919800,227629297600,23933765,11038182465,11016712110,3889646,40684020300,996110354,999988711,11289,68565,999493055,506945,14688949045,3667893500,6820,3672245060,999998695,1305,999924865,75135,3672236935,1000,1000,1000,1000,1000,1000,1000
554000,93300,623361,5530000000,33180000000,10000,60000,9859252177789,82644580,121096850,1293,5529906700,2000,41,2100056,11059810814,2632051469,17367948531,21856068731,9984549804,15450196,20902018,111031674302,25747908400,560,3676005657,3578400,228047030400,37620318,11072071168,11037241571,3931410,40758063600,996068590,999999164,836,17854,999506183,493817,14716317517,3674071300,1,3679089680,999986267,13733,999930754,69246,3679075946,1000,1000,1000,1000,1000,1000,1000,111031786805,25746981500,110921,3675591114,3807200,228040004600,14623236,11048750836,11036384775,3867594,40756995300,996132406,999999636,364,76942,999525067,474933,14715170933,3674832900,1,3678812460,999973699,26301,999940142,59858,3678786158,1000,1000,1000,1000,1000,1000,1000,111031751632,25747289200,300,3675192867,4249300,228042290400,24322594,11058554594,11036715311,3901412,40757224200,996098588,999981156,18844,64544,999464733,535267,14715619667,3674554400,1,3678906600,999997757,2243,999920844,79156,3678904356,1000,1000,1000,1000,1000,1000,1000
555000,96260,638679,5540000000,33240000000,10000,60000,9859009407611,85894066,124384895,1308,5539903740,2000,44,2107965,11079804864,2631988877,17368011123,21856151823,9984557995,15442005,20940859,111051599460,25794435100,576,3682625198,3618900,228459131800,37192204,11091583554,11057185694,3896508,40831170900,996103492,999983820,16180,16112,999493718,506282,14742913582,3680723000,7322,3685737240,999997970,2030,999924512,75488,3685727888,1000,1000,1000,1000,1000,1000,1000,111051827468,25793542300,615,3682031192,3926900,228452365400,16429182,11070509232,11056345558,3883709,40830124200,996116291,999999470,530,79961,999505703,494297,14741789897,3681482300,6300,3685463180,999987459,12541,999937861,62139,3685444339,1000,1000,1000,1000,1000,1000,1000,111051648043,25793853100,111453,3682439457,3708100,228454743000,23078691,11077268491,11056629516,3942342,40830527700,996057658,999991074,8926,15032,999519516,480484,14742169884,3681216700,6840,3685555620,999991588,8412,999933132,66868,3685540368,1000,1000,1000,1000,1000,1000,1000
556000,92090,619518,5550000000,33300000000,10000,60000,9858772079971,83724120,122189190,11141,5549907910,2000,55,2091232,11099793538,2632036391,17367963609,21855973709,9984605828,15394172,20979666,111071551732,25840995200,595,3688994364,3919900,228871552000,37408141,11111755741,11077145978,3971008,40904277000,996028992,999982117,17883,65809,999469731,530269,14769527269,3687398200,4,3692383400,999997895,2105,999918709,81291,3692381291,1000,1000,1000,1000,1000,1000,1000,111071818129,25840212600,294,3688981008,3663200,228865781200,16565950,11090650700,11076363235,3924733,40903546200,996075267,999998874,1126,11041,999484606,515394,14768480594,3688161200,3,3692128520,999988842,11158,999925741,74259,3692117359,1000,1000,1000,1000,1000,1000,1000,111071595900,25840412600,111943,3689271340,3542500,228867110000,22831186,11096973986,11076596558,3987320,40903720500,996012680,999999101,899,10081,999508823,491177,14768789477,3687860300,0,3692210720,999982199,17801,999934081,65919,3692192919,1000,1000,1000,1000,1000,1000,1000
557000,94330,629539,5560000000,33360000000,10000,60000,9858532403835,83917931,122402006,10542,5559905670,2000,56717,2086319,11119790256,2632181666,17367818334,21855908034,9984620301,15379699,21018057,111091521639,25887580100,335,3695774319,3773000,229284101800,36576570,11130885420,11097097542,3990907,40977500700,996009093,999998765,1235,18658,999492516,507484,14796129784,3694033000,6442,3699039500,999999184,816,999930158,69842,3699032242,1000,1000,1000,1000,1000,1000,1000,111091755891,25886745700,650,3695505609,3790100,229277930600,18454403,11112481853,11096300146,3917160,40976643600,996082840,999998107,1893,11247,999479201,520799,14795066599,3694818300,7020,3698774260,999999213,787,999924347,75653,3698766453,1000,1000,1000,1000,1000,1000,1000,111091701326,25887066800,585,3695713311,3660500,229280358400,21807421,11115946471,11096590243,3947761,40977017100,996052239,999999698,302,21137,999498894,501106,14795449306,3694541200,3,3698872120,999986946,13054,999929637,70363,3698859063,1000,1000,1000,1000,1000,1000,1000
558000,96140,634659,5570000000,33420000000,10000,60000,9858294968067,81889059,120433447,1354,5569903860,2000,63752,2101176,11139805012,2632229426,17367770574,21855844174,9984613884,15386116,21057096,111111519371,25934180300,601,3702142026,4044200,229696870200,36844962,11151126812,11117051849,3917536,41050673100,996082464,999999860,140,79324,999509375,490625,14822733425,3700704300,6303,3705695000,999992879,7121,999935024,64976,3705681576,1000,1000,1000,1000,1000,1000,1000,111111614515,25933317500,111481,3702006565,4043100,229690430200,18757289,11132744489,11116250176,3865894,41049764700,996134106,999999426,574,88532,999485356,514644,14821666644,3701479300,6300,3705423540,999999228,772,999926632,73368,3705416468,1000,1000,1000,1000,1000,1000,1000,111111659204,25933644100,595,3701967592,4057600,229692850600,21332638,11135430288,11116552530,3892430,41050101300,996107570,999999563,437,81533,999503603,496397,14822064697,3701178200,4,3705528200,999983971,16029,999936633,63367,3705512167,1000,1000,1000,1000,1000,1000,1000
559000,94950,623824,5580000000,33480000000,10000,60000,9858053595087,83782650,122328911,11611,5579905050,2000,543,2091083,11159786878,2632301537,17367698463,21855806163,9984640537,15359463,21095715,111131321110,25980638800,111427,3709304528,3643700,230108400800,36537415,11170732615,11136973060,3919203,41123787600,996080797,999998682,1318,9079,999497019,502981,14849292681,3707352300,2,3712333820,999985803,14197,999928779,71221,3712319621,1000,1000,1000,1000,1000,1000,1000,111131614993,25979895100,111592,3708754947,3918800,230103018200,19333902,11153285652,11136184850,3884641,41123002200,996115359,999999336,664,79495,999511345,488655,14848244155,3708156400,7260,3712073500,999993065,6935,999932295,67705,3712059305,1000,1000,1000,1000,1000,1000,1000,111131495533,25980268500,110987,3709139706,3675800,230105817800,21277316,11155357366,11136555599,3981406,41123458200,996018594,999999246,754,15740,999488241,511759,14848740459,3707823000,6881,3712192760,999998981,1019,999923540,76460,3712184860,1000,1000,1000,1000,1000,1000,1000
560000,94530,627110,5590000000,33540000000,10000,60000,9857815124085,82788169,121406076,10199,5589905470,2000,446,2092165,11179790542,2632401854,17367598146,21855780546,9984608435,15391565,21134177,111151335479,26027288700,111507,3715454340,4136800,230521599000,36343451,11190532301,11156939055,3888615,41196986100,996111385,999999177,823,88462,999510907,489093,14875916293,3714039500,5961,3718990540,999992659,7341,999933762,66238,3718977238,1000,1000,1000,1000,1000,1000,1000,111151542394,26026470600,111576,3715280064,4078500,230515505200,19131493,11173041743,11156168398,3819697,41196144300,996180303,999990887,9113,82090,999482892,517108,14874890908,3714796600,6502,3718729880,999999132,868,999927590,72410,3718722510,1000,1000,1000,1000,1000,1000,1000,111151423665,26026788700,111802,3715664793,3792700,230517775800,21786000,11175798400,11156504000,3849785,41196498300,996150215,999999074,926,78089,999498089,501911,14875334111,3714428700,2,3718843780,999986333,13667,999933789,66211,3718830111,1000,1000,1000,1000,1000,1000,1000
561000,94370,629096,5600000000,33600000000,10000,60000,9857577096328,81373714,120067502,2115,5599905630,2000,475,2102658,11199807030,2632498342,17367501658,21855585458,9984581602,15418398,21172732,111171299129,26073860800,111716,3722095071,4140400,230934115200,35495212,11209644812,11176889510,3888943,41270177700,996111057,999997558,2442,86915,999512405,487595,14902519295,3720705900,6220,3725636160,999999845,155,999931815,68185,3725629785,1000,1000,1000,1000,1000,1000,1000,111171649950,26073101600,624,3721954730,3921900,230928540000,19470174,11193366224,11176152704,3887827,41269460100,996112173,999999085,915,79758,999521354,478646,14901533546,3721427700,6340,3725397360,999989822,10178,999928658,71342,3725380842,1000,1000,1000,1000,1000,1000,1000,111171344122,26073354300,111252,3722232714,3913000,230930260600,22387393,11196359393,11176491200,3887384,41269664100,996112616,999986742,13258,68758,999463658,536342,14901987742,3721082300,4,3725498120,999998426,1574,999913758,86242,3725496542,1000,1000,1000,1000,1000,1000,1000
562000,96650,627994,5610000000,33660000000,10000,60000,9857335856123,83122728,121844786,2252,5609903350,2000,5728,2102562,11219802196,2632502851,17367497149,21855605549,9984591998,15408002,21211494,111191258641,26120403600,111330,3729249117,3651300,231346388800,35431626,11229530476,11196842864,3971466,41343443100,996028534,999993823,6177,10357,999501293,498707,14929119107,3727371400,2,3732290380,999985865,14135,999929657,70343,3732276243,1000,1000,1000,1000,1000,1000,1000,111191490634,26119667300,110916,3728731684,3919000,231340953800,20359274,11214210474,11196115858,3837508,41342625000,996162492,999999358,642,86450,999508192,491808,14928149808,3728079500,2,3732047960,999985992,14008,999930950,69050,3732033950,1000,1000,1000,1000,1000,1000,1000,111191426918,26119921200,610,3728740880,3934100,231342656000,21699478,11215625328,11196433246,3894604,41342816100,996105396,999998280,1720,82676,999475430,524570,14928574970,3727731800,2,3732149800,999991926,8074,999927776,72224,3732141724,1000,1000,1000,1000,1000,1000,1000
563000,95150,640900,5620000000,33720000000,10000,60000,9857098906751,80592394,119355824,1190,5619904850,2000,5302,2089310,11239807320,2632562645,17367437355,21855496955,9984576030,15423970,21250150,111211227153,26167051700,111639,3735489387,4088600,231759489000,35877807,11249964407,11216838392,3912267,41416620600,996087733,999999531,469,81264,999488472,511528,14955783528,3734022700,6700,3738954820,999997016,2984,999933364,66636,3738945136,1000,1000,1000,1000,1000,1000,1000,111211429956,26166216600,111370,3735521464,3778900,231753202000,20776276,11234574326,11216064156,3907870,41415802200,996092130,999994712,5288,3842,999511486,488514,14954749414,3734714700,6840,3738700480,999991618,8382,999935242,64758,3738685258,1000,1000,1000,1000,1000,1000,1000,111211322427,26166561700,111304,3735607530,3816600,231755769000,20899715,11234815065,11216404843,4012590,41416150200,995987410,999999267,733,16077,999499734,500266,14955204166,3734395800,6363,3738812560,999993126,6874,999931677,68323,3738799323,1000,1000,1000,1000,1000,1000,1000
564000,94140,627620,5630000000,33780000000,10000,60000,9856858203168,81837406,120636833,2219,5629905860,2000,5777,2103545,11259807282,2632600974,17367399026,21855430226,9984593115,15406885,21288997,111231220300,26213670800,111179,3742521800,3716900,232172479200,36928886,11270999986,11236819814,3997285,41489995800,996002715,999988278,11722,7793,999484479,515521,14982423721,3740705400,0,3745612000,999991907,8093,999924693,75307,3745603907,1000,1000,1000,1000,1000,1000,1000,111231330468,26212704600,111283,3741954232,4008600,232164998800,20654460,11254378810,11236010266,3884827,41488811700,996115173,999981144,18856,60317,999486751,513249,14981346249,3741359800,0,3745338300,999997683,2317,999919917,80083,3745335983,1000,1000,1000,1000,1000,1000,1000,111231271994,26213136800,111691,3742027925,4052900,232168303200,20110957,11253987807,11236372089,3914902,41489284500,996085098,999999097,903,72195,999495306,504694,14981829094,3741046200,6361,3745464440,999998926,1074,999926095,73905,3745457005,1000,1000,1000,1000,1000,1000,1000
565000,97030,628018,5640000000,33840000000,10000,60000,9856617470914,83105679,121904743,2122,5639902970,2000,585,2093168,11279801696,2632818393,17367181607,21855290207,9984621332,15378668,21327228,111251177549,26260248400,111152,3749294151,3590900,232584996000,38106255,11292137455,11256775066,3930839,41563203000,996069161,999997906,2094,15867,999491601,508399,15009033299,3747351500,6900,3752265500,999999633,367,999927767,72233,3752258233,1000,1000,1000,1000,1000,1000,1000,111251322626,26259374800,110800,3748540432,4093100,232578325600,20082683,11273806183,11256016094,3921034,41562118500,996078966,999986776,13224,68342,999489748,510252,15008020952,3748008500,6102,3752012480,999998480,1520,999922942,77058,3752004858,1000,1000,1000,1000,1000,1000,1000,111251231685,26259651000,111742,3748674475,4052200,232580342800,19612709,11273427759,11256289122,3870478,41562400200,996129522,999998787,1213,68309,999488387,511613,15008385013,3747735800,5980,3752103320,999998551,1449,999925009,74991,3752095891,1000,1000,1000,1000,1000,1000,1000
566000,95960,636946,5650000000,33900000000,10000,60000,9856378117541,82982340,121833343,1370,5649904040,2000,447,2101963,11299805340,2632811481,17367188519,21855251519,9984616977,15383023,21366017,111271266074,26306818800,316,3755788646,3613100,232997484800,39066456,11313056906,11276724860,3955851,41636385900,996044149,999994481,5519,9630,999519670,480330,15035630030,3753993300,6580,3758921100,999990650,9350,999932730,67270,3758905170,1000,1000,1000,1000,1000,1000,1000,111271416093,26305922000,595,3755451425,3696700,232990594400,20012098,11293683998,11275942066,3975052,41635355100,996024948,999996748,3252,10296,999509130,490870,15034584770,3754671700,2,3758656660,999986046,13954,999935496,64504,3758642704,1000,1000,1000,1000,1000,1000,1000,111271175409,26306232400,112175,3755440690,3969400,232992932000,18842503,11292621703,11276274143,3896017,41635619700,996103983,999981445,18555,62828,999461685,538315,15035031415,3754391300,1,3758759600,999997673,2327,999916728,83272,3758757272,1000,1000,1000,1000,1000,1000,1000
567000,95800,626586,5660000000,33960000000,10000,60000,9856136684957,84931396,123804543,2122,5659904200,2000,5261,2091391,11319804156,2632868953,17367131047,21855130547,9984622849,15377151,21404605,111291154833,26353537000,111344,3762388987,3821600,233411274800,39928940,11333941490,11296760802,4041338,41709756300,995958662,999985597,14403,13659,999494657,505343,15062347443,3760671100,6380,3765593900,999999121,879,999925259,74741,3765586641,1000,1000,1000,1000,1000,1000,1000,111291361055,26352473000,631,3762077902,3723800,233402898000,18789325,11312411325,11295895953,3933245,41708499300,996066755,999999907,93,9262,999506009,493991,15061190391,3761318600,3,3765307080,999987361,12639,999934562,65438,3765294438,1000,1000,1000,1000,1000,1000,1000,111291242596,26352761700,632,3761840562,4079300,233405045000,19295238,11313015338,11296198726,3896928,41708710800,996103072,999991804,8196,83376,999487950,512050,15061598050,3761032700,7102,3765407180,999999246,754,999922176,77824,3765399324,1000,1000,1000,1000,1000,1000,1000
