Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
32000,11027560,1246949,620000000,3720000000,20000,120000,9986557801711,34646900,358227310,20099,608972440,2000,11439,18788028,1217904682,2737152811,17262847189,18214780689,9820272052,179727948,125064434,100506871192,2561855700,132976,8117814,1528998600,21509821800,834372090,1858503990,1564347654,999988731,3575678700,11269,982962987,17037013,7124756,41202,999958798,2078101198,456529500,184074,537024640,976912978,23087022,999838356,161644,513753544,1000,1000,1000,1000,1000,1000,1000,100506825485,2561802700,126758,8061800,1529092500,21509379000,836126772,1860237622,1564301043,999992119,3575621700,7881,983011300,16988700,6935181,38,999999962,2078057862,456582800,240175,537027580,976969414,23030586,999824181,175819,513756819,1000,1000,1000,1000,1000,1000,1000
33000,11204730,1259079,640000000,3840000000,20000,120000,9986333454963,26941955,386379394,21953,628795270,2000,2009,15020205,1257546634,2704886818,17295113182,18246984182,9792110815,207889185,136528049,100531612805,2622135900,132788,8060247,1545065500,22041698200,868892026,1918731176,1598039510,999981298,3666350700,18702,983286129,16713871,7489031,21,999999979,2120684079,456536600,242608,552992980,969894197,30105803,999813031,186969,522644569,1000,1000,1000,1000,1000,1000,1000,100531747721,2622041200,165550,7917826,1545212000,22041073600,870195786,1920007736,1598002133,999899411,3666280800,100589,983337868,16662132,7383257,41124,999958876,2120572676,456592800,144353,553005400,969709496,30290504,999846757,153243,522570543,1000,1000,1000,1000,1000,1000,1000
34000,11381690,1232996,660000000,3960000000,20000,120000,9986102781088,28653624,425219279,4476,648618310,2000,11064,12486187,1297227668,2675718212,17324281788,18276087188,9764038273,235961727,148117741,100556002064,2682375800,137702,7722640,1560724400,22572455600,902444172,1977925672,1631395780,999890723,3756709500,109277,983771045,16228955,8098822,42,999999958,2163003858,456546300,129756,568309380,963428454,36571546,999804722,195278,531608078,1000,1000,1000,1000,1000,1000,1000,100556011881,2682329400,182729,8039560,1560457500,22572087600,905365968,1980830268,1631347541,999912625,3756765900,87375,983753995,16246005,7817470,29,999999971,2162925871,456601900,123479,568314360,963387449,36612551,999822470,177530,531578330,1000,1000,1000,1000,1000,1000,1000
35000,11554420,1271251,680000000,4080000000,20000,120000,9985882183255,23021844,457452741,20104,668445580,2000,1006,10750945,1336850952,2649278999,17350721001,18302457901,9736368855,263631145,160048807,100579881191,2742856100,125532,7754426,1575402200,23104021000,937126020,2038270320,1664403455,999892167,3847216800,107833,984007508,15992492,8368841,86,999999914,2205164414,456556600,149643,583031180,957879422,42120578,999806541,193459,540760959,1000,1000,1000,1000,1000,1000,1000,100579830498,2742929900,136594,7745598,1575411000,23104657400,939282573,2040457423,1664360548,999912535,3847418700,87465,983780099,16219901,7877164,16,999999984,2205155084,456614400,248544,583020020,958023060,41976940,999785664,214336,540794536,1000,1000,1000,1000,1000,1000,1000
36000,11728350,1264157,700000000,4200000000,20000,120000,9985656329708,25201455,498018472,20200,688271650,2000,11562,9508017,1376502900,2625395263,17374604737,18326272937,9709214343,290785657,172523343,100603271788,2803481300,226059,7620594,1589804400,23635985000,973214650,2100028550,1697121624,999980765,3937695600,19235,984230014,15769986,8537949,40925,999959075,2247165275,456568100,205538,597239860,953009329,46990671,999809849,190151,550043651,1000,1000,1000,1000,1000,1000,1000,100603499574,2803767500,156461,7924240,1589422300,23638569400,971756081,2098695731,1697248944,999906829,3938449800,93171,983357874,16642126,7494145,41601,999958399,2247323699,456625800,132246,597231680,952975321,47024679,999813445,186555,550074755,1000,1000,1000,1000,1000,1000,1000
37000,11900170,1232355,720000000,4320000000,20000,120000,9985436088118,24099984,535669142,2674,708099830,2000,1052,8590946,1416194312,2603843702,17396156298,18347752998,9682652414,317347586,185630626,100626587211,2864371400,167801,8053457,1603054900,24169534000,1006576615,2159126065,1729760060,999989470,4028658600,10530,983767374,16232626,8102804,40244,999959756,2289208356,456577800,117332,610980800,948584828,51415172,999824204,175796,559448296,1000,1000,1000,1000,1000,1000,1000,100626585605,2864460100,166807,7407709,1603751000,24170132200,1007064778,2159640528,1729737866,999891852,4028645100,108148,983650856,16349144,7837404,38,999999962,2289204562,456638300,187466,610991940,948662222,51337778,999841904,158096,559466696,1000,1000,1000,1000,1000,1000,1000
38000,12068870,1259229,740000000,4440000000,20000,120000,9985222404007,18446483,568906403,2572,727931130,2000,11447,7844504,1455857116,2584298190,17415701810,18367221610,9656764156,343235844,199379572,100649276041,2925428000,221309,7844088,1616699800,24703740000,1039364918,2217670168,1762165289,999981504,4119498000,18496,983227654,16772346,7607150,61,999999939,2331203339,456589600,233451,624322640,944948861,55051139,999779450,220550,569038050,1000,1000,1000,1000,1000,1000,1000,100649442546,2925186000,186789,7935587,1616519900,24701888000,1042839406,2221059156,1762062143,999991983,4119251100,8017,983569328,16430672,7696545,41702,999958298,2330999198,456652100,122367,624310400,944749022,55250978,999809445,190555,568937055,1000,1000,1000,1000,1000,1000,1000
39000,12233210,1232344,760000000,4560000000,20000,120000,9985000280602,23062487,612464302,20333,747766790,2000,11152,7176301,1495492914,2566573289,17433426711,18384863711,9631547079,368452921,213772593,100672042948,2986235900,152372,7754912,1629688700,25235489400,1072792035,2276730635,1794355200,999988720,4209892800,11280,983214760,16785240,7623540,40,999999960,2372916160,456602300,58000,637291280,941327680,58672320,999797740,202260,578560960,1000,1000,1000,1000,1000,1000,1000,100672028500,2986309300,140976,7475316,1629878100,25235975400,1078066069,2282025869,1794240792,999899589,4209985800,100411,982980481,17019519,7246392,40300,999959700,2372824500,456665100,179364,637252740,941510332,58489668,999805992,194008,578583708,1000,1000,1000,1000,1000,1000,1000
40000,12391520,1261526,780000000,4680000000,20000,120000,9984790327180,17234610,645740677,22306,767608480,2000,11592,6626519,1535172348,2550578690,17449421310,18400778010,9606932301,393067699,228811849,100694288712,3047051600,136809,7432104,1642574000,25766515200,1108093840,2337619590,1826227782,999888512,4299983400,111488,983268119,16731881,7814607,25,999999975,2414436775,456614600,59524,649869320,938399197,61600803,999791107,208893,588208993,1000,1000,1000,1000,1000,1000,1000,100694248636,3047043300,188033,7829381,1642177600,25766438600,1111585292,2341107292,1826118011,999981003,4300128000,18997,983195126,16804874,7422423,45712,999954288,2414320788,456678200,152203,649864660,938490320,61509680,999796523,203477,588202777,1000,1000,1000,1000,1000,1000,1000
41000,12551560,1271123,800000000,4800000000,20000,120000,9984576104953,17253649,685043570,2672,787448440,2000,11514,6215285,1574891536,2536162802,17463837198,18415117498,9582882375,417117625,244457011,100716296615,3108263600,143307,7723407,1654531700,26300281600,1139471493,2394706143,1858037454,999990274,4390760700,9726,982683048,17316952,7170474,120,999999880,2456047580,456627300,94718,662111920,935992924,64007076,999784174,215826,598010126,1000,1000,1000,1000,1000,1000,1000,100716291677,3108081200,220300,7690595,1654599800,26298794400,1148846720,2404011220,1857910634,999898444,4390499700,101556,982900003,17099997,7243559,37225,999962775,2455849975,456689600,75368,662107320,935907389,64092611,999812859,187141,597939341,1000,1000,1000,1000,1000,1000,1000
42000,12710760,1248443,820000000,4920000000,20000,120000,9984365189718,15311470,722350369,2778,807289240,2000,11426,5808575,1614572924,2523095988,17476904012,18428103712,9559490765,440509235,260721089,100737951478,3169207800,191438,7798644,1666429900,26831193200,1174766845,2455565445,1889527678,999989260,4480805700,10740,982723932,17276068,7252772,94,999999906,2497346106,456640400,146378,674037200,933927606,66072394,999792172,207828,607818428,1000,1000,1000,1000,1000,1000,1000,100738084830,3169160700,173189,7681233,1666471800,26831004600,1182381986,2463174686,1889505557,999991470,4480865700,8530,982685643,17314357,6976373,26216,999973784,2497281684,456702200,52757,674006060,933822824,66177176,999799173,200827,607776127,1000,1000,1000,1000,1000,1000,1000
43000,12865990,1268477,840000000,5040000000,20000,120000,9984149407828,19451116,765722112,22361,827134010,2000,114436,5415898,1654223298,2511234044,17488765956,18439873856,9536685242,463314758,277540340,100759558118,3230296700,213999,7923420,1677899100,27363069400,1207264563,2513669313,1920949800,999986003,4571108400,13997,982446142,17553858,7025639,39339,999960661,2538629261,456653700,56982,685647860,932088583,67911417,999807739,192261,617679461,1000,1000,1000,1000,1000,1000,1000,100759551783,3230153900,203761,7674121,1678103500,27361928600,1218596474,2524947774,1920842108,999990967,4570890900,9033,982677815,17322185,7013448,45340,999954660,2538491460,456714500,75796,685619200,932105948,67894052,999801948,198052,617649352,1000,1000,1000,1000,1000,1000,1000
44000,13018800,1275702,860000000,5160000000,20000,120000,9983942687562,15765916,801456914,2896,846981200,2000,1032,5132490,1693956608,2500615278,17499384722,18450403922,9514363710,485636290,294922218,100780848342,3291395100,176721,7604799,1689496100,27894407000,1243728859,2575704909,1952155399,999988710,4661125200,11290,982363431,17636569,6984221,42022,999957978,2579798078,456669000,96159,696966200,930772638,69227362,999800321,199679,627642679,1000,1000,1000,1000,1000,1000,1000,100780762373,3291375900,224705,7698405,1689423100,27894331000,1251044657,2583018357,1952097126,999978337,4661211600,21663,982232163,17767837,6625126,38900,999961100,2579750900,456729100,146122,696935700,930864196,69135804,999774726,225274,627653774,1000,1000,1000,1000,1000,1000,1000
45000,13169730,1257994,880000000,5280000000,20000,120000,9983733827704,15172098,840256462,2582,866830270,2000,11374,4853088,1733655376,2490953802,17509046198,18459985398,9492597892,507402108,312829168,100801889479,3352468800,177961,7304503,1700837400,28425117600,1278263850,2635775100,1983198462,999913358,4750978500,86642,982321838,17678162,7057880,42118,999957882,2620850482,456683600,111638,708006060,929757598,70242402,999794280,205720,637652020,1000,1000,1000,1000,1000,1000,1000,100801955200,3352425700,149723,7358362,1700732600,28424895400,1285452782,2642955532,1983185120,999899999,4751053800,100001,982227340,17772660,6738741,25821,999974179,2620818979,456740500,49658,707967060,929716457,70283543,999786341,213659,637633859,1000,1000,1000,1000,1000,1000,1000
46000,13320760,1231929,900000000,5400000000,20000,120000,9983523524024,16923304,881350965,22187,886679240,2000,122832,4566855,1773314106,2482182128,17517817872,18468664572,9471395145,528604855,331255951,100822769759,3413758000,202171,7649490,1711273500,28957252000,1314774880,2697883380,2014189309,999990237,4841277000,9763,981894047,18105953,6598810,40001,999959999,2661937999,456698000,68891,718760820,929056761,70943239,999792310,207690,647748690,1000,1000,1000,1000,1000,1000,1000,100822775447,3413673800,183129,7604008,1711268000,28956610000,1317682959,2700761859,2014111491,999984446,4841220600,15554,981935738,18064262,6409592,41601,999958399,2661844899,456755300,85805,718730480,929088733,70911267,999782592,217408,647733408,1000,1000,1000,1000,1000,1000,1000
47000,13470100,1271970,920000000,5520000000,20000,120000,9983316346968,16408115,920274925,22418,906529900,2000,1141,4334846,1813014964,2474285383,17525714617,18476486617,9450627254,549372746,350159218,100843397252,3474799500,173005,7392252,1722067600,29486867000,1350110681,2758689931,2044941186,999989766,4930848300,10234,982107285,17892715,6848819,33,999999967,2702804267,456713200,71856,729286880,928648057,71351943,999777919,222081,657863081,1000,1000,1000,1000,1000,1000,1000,100843411759,3474802200,177830,7545018,1721825100,29486908400,1351455458,2760036958,2044854131,999991864,4930987500,8136,981947627,18052373,6452463,41732,999958268,2702712268,456769800,96163,729234020,928720280,71279720,999781063,218937,657858137,1000,1000,1000,1000,1000,1000,1000
48000,13617030,1259617,940000000,5640000000,20000,120000,9983113190035,12628352,955975613,20308,926382970,2000,10416,4136137,1852725324,2467136087,17532863913,18483543513,9430322403,569677597,369533527,100863918918,3535947900,158177,7202593,1732465300,30016971000,1384442762,2818509962,2075532421,999914443,5020531200,85557,982083108,17916892,6949265,38544,999961456,2743551856,456730500,54709,739548260,928525884,71474116,999794065,205935,668019435,1000,1000,1000,1000,1000,1000,1000,100863873151,3536093000,158326,7523298,1732142400,30018194800,1386094455,2820220005,2075551931,999983480,5020940700,16520,981667639,18332361,6223959,28,999999972,2743625472,456783700,102551,739507400,928668692,71331308,999768359,231641,668073541,1000,1000,1000,1000,1000,1000,1000
49000,13758800,1249233,960000000,5760000000,20000,120000,9982900205796,19402656,1002322041,4836,946241200,2000,12158,3989857,1892472728,2460711152,17539288848,18489875848,9410445963,589554037,389375491,100884158903,3597274200,177272,7700451,1742001900,30548143600,1419240595,2878840295,2106049024,999986414,5110563300,13586,981747639,18252361,6588325,43701,999956299,2784337099,456743800,95906,749568780,928815201,71184799,999786725,213275,678288075,1000,1000,1000,1000,1000,1000,1000,100884109145,3597423400,213884,7223764,1742511200,30549459600,1420235014,2879898314,2106078023,999889849,5110797900,110151,981347192,18652808,6043243,17520,999982480,2784412880,456799400,130291,749538600,928926548,71073452,999761943,238057,678334857,1000,1000,1000,1000,1000,1000,1000
50000,13902160,1275942,980000000,5880000000,20000,120000,9982703127250,10843429,1033189426,22391,966097840,2000,1063,3767499,1932150898,2454868279,17545131721,18495640021,9391056481,608943519,409634979,100904208015,3658363900,210970,7593310,1751962700,31077067800,1451527484,2936548734,2136377195,999982523,5199950100,17477,981999618,18000382,6884695,43300,999956700,2824918700,456759100,94155,759388340,929247320,70752680,999779895,220105,688541505,1000,1000,1000,1000,1000,1000,1000,100904268480,3658592000,197072,7006923,1752510200,31079051200,1457057561,2942174261,2136431855,999891473,5200319100,108527,981471657,18528343,6204284,40029,999959971,2825021471,456813300,107457,759360080,929336993,70663007,999768984,231016,688589616,1000,1000,1000,1000,1000,1000,1000
51000,14045290,1244750,1000000000,6000000000,20000,120000,9982495514384,13392291,1075272031,22192,985954710,2000,1034,3615904,1971865036,2449595575,17550404425,18500840625,9372060816,627939184,430324652,100924103069,3719753300,213573,7081833,1762068300,31608094600,1487630818,2998167568,2166659714,999908762,5289659700,91238,981732376,18267624,6729714,41200,999958800,2865579000,456773500,156618,768977760,930098144,69901856,999760514,239486,698919286,1000,1000,1000,1000,1000,1000,1000,100924212412,3719896400,211220,7240399,1761917400,31609392000,1489986698,3000586648,2166749803,999895571,5290062900,104429,981293215,18706785,6055344,141,999999859,2865675559,456827700,48429,768946720,930027465,69972535,999770744,229256,698925756,1000,1000,1000,1000,1000,1000,1000
52000,14188910,1238778,1020000000,6120000000,20000,120000,9982287239101,17111120,1118526867,20182,1005811090,2000,123642,3469031,2011581816,2444827321,17555172679,18505515779,9353474129,646525871,451420845,100943906177,3780919600,178077,7282281,1771256700,32136982400,1520844631,3056791081,2196807042,999989597,5379078900,10403,981937015,18062985,6901118,76,999999924,2906076924,456789200,93702,778360980,931002604,68997396,999756818,243182,709269882,1000,1000,1000,1000,1000,1000,1000,100943994484,3781252900,192661,7281246,1771242300,32139821000,1525764299,3061846499,2196903840,999906587,5379765900,93413,981095502,18904498,5892115,75,999999925,2906229925,456845900,79290,778330960,931074415,68925585,999762415,237585,709326085,1000,1000,1000,1000,1000,1000,1000
53000,14329080,1255137,1040000000,6240000000,20000,120000,9982084741467,15543678,1156584690,2793,1025670920,2000,126057,3370558,2051336254,2440551645,17559448355,18509708555,9335236022,664763978,472906476,100963534949,3842224500,145975,6955821,1780728800,32666616200,1555057750,3116443200,2226816494,999899935,5468494800,100065,981897243,18102757,6994808,14,999999986,2946513486,456803800,116150,787538660,932274482,67725518,999756608,243392,719696992,1000,1000,1000,1000,1000,1000,1000,100963634584,3842494200,212068,7431829,1780300700,32669007600,1560674406,3122175606,2226929585,999989167,5469209100,10833,981238551,18761449,5991684,99,999999901,2946648501,456862000,28807,787520560,932227163,67772837,999772884,227116,719718916,1000,1000,1000,1000,1000,1000,1000
54000,14467600,1279001,1060000000,6360000000,20000,120000,9981888103053,8481908,1189078155,4780,1045532400,2000,1016,3240407,2091055240,2436642661,17563357339,18513525439,9317411953,682588047,494767793,100983010593,3903661100,205448,7827816,1788910300,33197155000,1590718089,3177582639,2256804555,999979120,5558380800,20880,981512367,18487633,6577347,92,999999908,2986975908,456821100,70911,796532760,933709504,66290496,999760647,239353,730171353,1000,1000,1000,1000,1000,1000,1000,100983084305,3903783800,194394,7191149,1789517500,33198223600,1594221344,3181137344,2256817108,999899177,5558533800,100823,981252910,18747090,6141533,25,999999975,2987001875,456878300,66706,796514280,933737193,66262807,999767033,232967,730184767,1000,1000,1000,1000,1000,1000,1000
55000,14602860,1247629,1080000000,6480000000,20000,120000,9981679161991,14082039,1234197220,20206,1065397140,2000,1119,3094113,2130753868,2433091530,17566908470,18516994670,9299968627,700031373,516989695,101002506919,3965294500,157895,6942855,1798508100,33729001000,1626943660,3239344410,2286721738,999891821,5648118000,108179,981045859,18954141,6232338,37300,999962700,3027434300,456836900,33746,805330360,935415948,64584052,999780438,219562,740712562,1000,1000,1000,1000,1000,1000,1000,101002436365,3965179400,224167,7387527,1798176200,33728143600,1627045292,3239406842,2286682904,999909185,5648107800,90815,981076429,18923571,6002744,140,999999860,3027370760,456895900,32508,805339700,935380664,64619336,999768444,231556,740687856,1000,1000,1000,1000,1000,1000,1000
56000,14735410,1265447,1100000000,6600000000,20000,120000,9981478972381,11375525,1271147777,4657,1085264590,2000,10330,3018086,2170519866,2429987306,17570012694,18520004394,9282810594,717189406,539564760,101021634459,4026794400,226852,7041609,1807131400,34259382400,1657985944,3295848044,2316488214,999891984,5737706400,108016,980777421,19222579,6009837,24623,999975377,3067776177,456853200,58492,813970780,937375675,62624325,999782237,217763,751287963,1000,1000,1000,1000,1000,1000,1000,101021681753,4026688800,205185,6960261,1807169100,34258653600,1665046429,3302876179,2316417782,999890257,5737641300,109743,980850703,19149297,5844346,42064,999957936,3067675636,456912500,64166,813966240,937355780,62644220,999771446,228554,751257854,1000,1000,1000,1000,1000,1000,1000
57000,14870710,1266819,1120000000,6720000000,20000,120000,9981274278314,13400163,1312779872,2615,1105129290,2000,1018,2921359,2210253350,2427107077,17572892923,18522793723,9266008081,733991919,562466431,101040620841,4087967800,223423,7436629,1815210700,34786887600,1691447701,3354632201,2346058814,999990675,5826785100,9325,981137263,18862737,6316688,74,999999926,3107900726,456869400,48990,822423980,939466922,60533078,999756888,243112,761841912,1000,1000,1000,1000,1000,1000,1000,101040707429,4087894400,210516,7527396,1815086700,34786388800,1700937462,3364099962,2345989315,999982448,5826800400,17552,981134363,18865637,6081015,38000,999962000,3107792000,456925600,57635,822441580,939418740,60581260,999766715,233285,761802685,1000,1000,1000,1000,1000,1000,1000
