Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
442000,4410995800,1262555,8820000000,52920000000,20000,120000,9904239519560,17429637,1061849467,2403,4409004200,1000,1005,2943636,8818003594,2217394297,17782605703,19615096403,9888179644,111820356,929655838,110794605218,26565956000,234731,7874669,4913511900,234118421600,15153732240,26465389090,11828476741,583792544,40621230000,416207456,999978127,21873,80983,21675142,978324858,15771301658,3887694600,73,3942826980,999998010,1990,999817383,182617,3942824917,1000,1000,1000,1000,1000,1000,1000,110795315322,26565608000,193578,7840116,4913230500,234116896800,15141742300,26453347350,11827711898,583587066,40621340100,416412934,999984166,15834,11000,21700102,978299898,15770279298,3888832800,42,3942577140,999990302,9698,999830500,169500,3942567400,1000,1000,1000,1000,1000,1000,1000
443000,4420996000,1262845,8840000000,53040000000,20000,120000,9904040774024,16558226,1063762972,11263,4419004000,1000,897,2928872,8837985474,2217423750,17782576250,19614767550,9888487428,111512572,932763302,110820171608,26625247200,208175,8086697,4921687400,234643727200,15187548402,26524625452,11853797543,584030083,40712842800,415969917,999995644,4356,8761,21714818,978285182,15805055982,3896290200,75,3951280740,999977774,22226,999834661,165339,3951258439,1000,1000,1000,1000,1000,1000,1000,110820812310,26624826700,162021,7753824,4921700200,234641699800,15177107906,26514110806,11853034120,583663996,40712796000,416336004,999981873,18127,83377,21720557,978279443,15804044943,3897419400,86,3951012560,999998349,1651,999810077,189923,3951010823,1000,1000,1000,1000,1000,1000,1000
444000,4430996280,1251178,8860000000,53160000000,20000,120000,9903846879039,10851719,1060908187,10308,4429003720,1000,125408,2931244,8857986824,2217467558,17782532442,19614417842,9888748356,111251644,935873580,110845689258,26684506800,183869,8154593,4929982100,235168790400,15223614868,26586100918,11879111333,584191430,40804377900,415808570,999998539,1461,10609,21766976,978233024,15838811324,3904859100,8449,3959719800,999988640,11360,999834709,165291,3959699991,1000,1000,1000,1000,1000,1000,1000,110846237078,26684116000,226056,7984989,4929976900,235166991200,15210100046,26572522496,11878384011,583885071,40804381200,416114929,999994749,5251,20778,21726367,978273633,15837844933,3906002500,33,3959462200,999998755,1245,999810178,189822,3959460922,1000,1000,1000,1000,1000,1000,1000
445000,4440996500,1230385,8880000000,53280000000,20000,120000,9903641854417,16267467,1069105426,11266,4439003500,1000,11241,2928991,8877984468,2217498184,17782501816,19614075616,9889075989,110924011,938984957,110871197150,26743802700,177006,8050058,4938520000,235694131800,15256865588,26644773488,11904454404,584342933,40895906700,415657067,999995885,4115,9352,21774548,978225452,15872601952,3913452400,8292,3968167600,999988240,11760,999839352,160648,3968147548,1000,1000,1000,1000,1000,1000,1000,110871778659,26743385300,232569,7849695,4938523300,235692078600,15246153136,26633984886,11903671682,583958595,40895846400,416041405,999996871,3129,108076,21762494,978237506,15871556106,3914623100,86,3967902920,999981590,18410,999837376,162624,3967884424,1000,1000,1000,1000,1000,1000,1000
446000,4450996770,1261802,8900000000,53400000000,20000,120000,9903445005402,13521358,1069202585,1377,4449003230,1000,126838,2948421,8898003706,2217558560,17782441440,19613723740,9889362719,110637281,942095525,110896599778,26803047100,219875,8280200,4946834300,236219109400,15291258196,26704571646,11929817816,584487753,40987429500,415512247,999991704,8296,3651,21717735,978282265,15906420565,3922068400,42,3976612360,999990431,9569,999817451,182549,3976602749,1000,1000,1000,1000,1000,1000,1000,110897322326,26802669600,193480,8002769,4946729400,236217380000,15280787164,26694039714,11928999291,584193612,40987462500,415806388,999996614,3386,21002,21808711,978191289,15905329389,3923202500,8305,3976347400,999991003,8997,999834402,165598,3976330098,1000,1000,1000,1000,1000,1000,1000
447000,4460997020,1275210,8920000000,53520000000,20000,120000,9903245292913,13597597,1072115109,10298,4459002980,1000,11638,2936048,8917985364,2217571710,17782428290,19613408390,9889624232,110375768,945205696,110922089285,26862359800,241715,7761375,4955775100,236744535600,15323986367,26762724867,11955155520,584549531,41078862900,415450469,999996231,3769,100200,21770880,978229120,15940204520,3930618800,8120,3985065640,999991480,8520,999833800,166200,3985049000,1000,1000,1000,1000,1000,1000,1000,110922775069,26861903500,231957,7952870,4955200200,236742279000,15317333785,26755988285,11954304875,584255542,41078930700,415744458,999979784,20216,90642,21856867,978143133,15939072533,3931785100,8421,3984777980,999998099,1901,999826842,173158,3984767658,1000,1000,1000,1000,1000,1000,1000
448000,4470997250,1254967,8940000000,53640000000,20000,120000,9903044264973,15024225,1076285904,11398,4469002750,1000,956,2926075,8937982704,2217615198,17782384802,19613060802,9889976885,110023115,948312489,110947545578,26921641600,235274,7817153,4964216800,237269755200,15357058190,26821212690,11980530623,584700908,41170389300,415299092,999984592,15408,86584,21721361,978278639,15974040339,3939214700,8849,3993520040,999998525,1475,999822884,177116,3993509716,1000,1000,1000,1000,1000,1000,1000,110948291357,26921205100,252237,7746243,4963877800,237267711800,15353450037,26817531387,11979628904,584410044,41170453800,415589956,999992842,7158,103898,21852294,978147706,15972835606,3940432400,8600,3993224100,999991202,8798,999835698,164302,3993206702,1000,1000,1000,1000,1000,1000,1000
449000,4480997430,1257949,8960000000,53760000000,20000,120000,9902849379122,10315333,1074370083,10275,4479002570,1000,126560,2930960,8957984590,2217667955,17782332045,19612706145,9890296380,109703620,951420170,110973095633,26980913100,220847,8099495,4972303400,237794954200,15393818997,26883389497,12005844368,584934204,41262014700,415065796,999989564,10436,2860,21778692,978221308,16007786208,3947804000,52,4001960740,999981152,18848,999830260,169740,4001941840,1000,1000,1000,1000,1000,1000,1000,110973831296,26980484300,159615,7652385,4972402800,237792976600,15385725494,26875225994,12005013387,584567397,41261983500,415432603,999975134,24866,86137,21777150,978222850,16006683750,3949056800,59,4001672720,999997702,2298,999812937,187063,4001670363,1000,1000,1000,1000,1000,1000,1000
450000,4490997570,1243755,8980000000,53880000000,20000,120000,9902649555215,10547403,1077457244,1401,4489002430,1000,124346,2946183,8978002058,2217739818,17782260182,19612350382,9890558077,109441923,954521735,110998582655,27040198600,209111,7795815,4981072400,238320150000,15428044252,26943028802,12031202466,584985556,41353441500,415014444,999996878,3122,100322,21757856,978242144,16041595244,3956386500,50,4010416960,999975868,24132,999836722,163278,4010392778,1000,1000,1000,1000,1000,1000,1000,110999371795,27039763300,178679,8057209,4980384800,238318150600,15420689097,26935603097,12030294108,584809579,41353610400,415190421,999997937,2063,9158,21853850,978146150,16040386950,3957651900,8756,4010117180,999984418,15582,999842458,157542,4010092842,1000,1000,1000,1000,1000,1000,1000
451000,4500997730,1269607,9000000000,54000000000,20000,120000,9902444287455,16185147,1085940140,10275,4499002270,1000,1049,2938403,8997983990,2217762102,17782237898,19612028198,9890809397,109190603,957625987,111024058877,27099489800,169723,7784824,4989516400,238845397200,15462009941,27002411041,12056575421,585130302,41444961000,414869698,999990202,9798,92000,21736379,978263621,16075433621,3964944600,8859,4018867880,999999179,821,999829400,170600,4018858200,1000,1000,1000,1000,1000,1000,1000,111024817536,27099012200,223681,8207930,4988671800,238843161200,15455997253,26996318303,12055619568,584959594,41445145200,415040406,999990833,9167,8839,21895671,978104329,16074153529,3966222800,74,4018551720,999982315,17685,999836139,163861,4018533961,1000,1000,1000,1000,1000,1000,1000
452000,4510998010,1277507,9020000000,54120000000,20000,120000,9902245043143,15853151,1088533947,1458,4509001990,1000,10522,2954732,9018001064,2217836994,17782163006,19611652006,9891007268,108992732,960733332,111049439635,27158790000,244212,8071730,4997765900,239370745600,15496438346,27062261196,12081964267,585351847,41536556400,414648153,999983696,16304,10949,21728982,978271018,16109285218,3973487200,35,4027322400,999998586,1414,999823349,176651,4027320951,1000,1000,1000,1000,1000,1000,1000,111050341270,27158280000,216609,8234651,4997007400,239368292800,15490717475,27056450775,12080930335,585120551,41536685400,414879449,999996744,3256,8093,21965158,978034842,16107900242,3974787800,79,4026990600,999979386,20614,999843493,156507,4026969907,1000,1000,1000,1000,1000,1000,1000
453000,4520998230,1260526,9040000000,54240000000,20000,120000,9902044099858,17175611,1092676235,11381,4519001770,1000,126074,2928046,9037980778,2217863169,17782136831,19611328031,9891275174,108724826,963847752,111075068302,27218022500,156582,8114234,5005924800,239895641000,15530742717,27121967467,12107242480,585505383,41628104100,414494617,999997911,2089,15828,21876348,978123652,16142984352,3982015800,64,4035758800,999983136,16864,999831128,168872,4035741872,1000,1000,1000,1000,1000,1000,1000,111075885329,27217568100,167464,7756856,5005905900,239893581800,15525493083,27116645933,12106282043,585185186,41628116700,414814814,999999717,283,100031,21950888,978049112,16141700012,3983392400,75,4035446180,999971864,28136,999844431,155569,4035417969,1000,1000,1000,1000,1000,1000,1000
454000,4530998440,1262047,9060000000,54360000000,20000,120000,9901847415146,14253029,1092576751,11257,4529001560,1000,1814,2923816,9057980606,2217906375,17782093625,19610985225,9891551684,108448316,966951590,111100585425,27277303700,161512,7904194,5014511400,240420965000,15564799682,27181447032,12132552121,585654923,41719641000,414345077,999993702,6298,11679,21940858,978059142,16176735042,3990609800,8661,4044194940,999996642,3358,999826079,173921,4044182921,1000,1000,1000,1000,1000,1000,1000,111101238066,27276878800,228463,7716885,5014554600,240418980000,15560712707,27177289107,12131692905,585329734,41719614600,414670266,999994877,5123,100643,21867238,978132762,16175588662,3991970900,8869,4043910260,999994366,5634,999830243,169757,4043895757,1000,1000,1000,1000,1000,1000,1000
455000,4540998680,1256906,9080000000,54480000000,20000,120000,9901650549358,11524852,1092783268,11232,4539001320,1000,11373,2935040,9077980176,2217958110,17782041890,19610633890,9891731560,108268440,970054936,111126045277,27336535500,197394,7835380,5023013900,240945832600,15600744829,27242792429,12157865423,585728416,41811091800,414271584,999999573,427,100057,21986034,978013966,16210483266,3999185600,8183,4052637920,999988106,11894,999822457,177543,4052617843,1000,1000,1000,1000,1000,1000,1000,111126745246,27336131100,211504,7820838,5022779600,240943959000,15593958242,27235939292,12157023104,585476944,41811145800,414523056,999998794,1206,100950,21963346,978036654,16209358554,4000471200,76,4052352280,999983246,16754,999833550,166450,4052335450,1000,1000,1000,1000,1000,1000,1000
456000,4550998860,1257351,9100000000,54600000000,20000,120000,9901446429632,16031403,1100133356,10173,4549001140,1000,1916,2928319,9097981934,2218000435,17781999565,19610295165,9891989361,108010639,973162995,111151552406,27395856700,166080,8006494,5031306200,241471319000,15632668262,27300143612,12183239596,585950372,41902698000,414049628,999984134,15866,9062,21945866,978054134,16244317334,4007781500,8360,4061092480,999993618,6382,999828262,171738,4061077738,1000,1000,1000,1000,1000,1000,1000,111152240186,27395413300,204503,8035001,5030952200,241469241000,15631196221,27298597121,12182362021,585715977,41902765200,414284023,999994640,5360,7763,22015442,977984558,16243148058,4009026800,8193,4060798140,999996090,3910,999825463,174537,4060786037,1000,1000,1000,1000,1000,1000,1000
457000,4560999130,1246223,9120000000,54720000000,20000,120000,9901251888483,10987568,1097960565,1410,4559000870,1000,2069,2945777,9117998920,2218064751,17781935249,19609932349,9892245183,107754817,976272403,111177031299,27455138400,153881,7708721,5040053300,241996526400,15666438255,27359328855,12208598960,586022120,41994143100,413977880,999979680,20320,82060,21934400,978065600,16278131300,4016358300,8260,4069542540,999998060,1940,999824860,175140,4069532340,1000,1000,1000,1000,1000,1000,1000,111177709343,27454677600,229552,8083577,5039343300,241994343200,15666611103,27359422853,12207686590,585854219,41994285300,414145781,999996084,3916,20265,22040875,977959125,16276915125,4017613400,8680,4069238200,999999015,985,999825565,174435,4069228535,1000,1000,1000,1000,1000,1000,1000
458000,4570999350,1261982,9140000000,54840000000,20000,120000,9901045411227,17833289,1107622429,11274,4569000650,1000,1059,2929088,9137978752,2218086116,17781913884,19609617784,9892515492,107484508,979375544,111202451220,27514410500,175847,7805785,5048444800,242521623400,15700749963,27419050113,12233975787,586161294,42085646700,413838706,999982883,17117,92489,21918302,978081698,16311967198,4024904600,75,4077993040,999998446,1554,999818789,181211,4077991411,1000,1000,1000,1000,1000,1000,1000,111203245481,27513949300,204175,8020291,5047795300,242519554600,15701458346,27419686846,12233011488,586004045,42085824600,413995955,999991897,8103,13052,22069664,977930336,16310680936,4026214100,8488,4077681080,999996856,3144,999822852,177148,4077669448,1000,1000,1000,1000,1000,1000,1000
459000,4580999530,1264988,9160000000,54960000000,20000,120000,9900854182085,9453351,1102168211,10324,4579000470,1000,914,2931268,9157980292,2218133036,17781866964,19609274364,9892703392,107296608,982486984,111227928029,27573691000,242146,7662724,5056961900,243046886800,15731854990,27475574040,12259273483,586313555,42177175800,413686445,999997480,2520,105525,22053342,977946658,16345696458,4033435400,8287,4086435820,999995442,4558,999829925,170075,4086422975,1000,1000,1000,1000,1000,1000,1000,111228790110,27573246900,193693,7520209,5056640300,243044912200,15739508908,27483160058,12258330497,586070281,42177279600,413929719,999999082,918,99801,22159404,977840596,16344436996,4034761300,8721,4086126220,999989000,11000,999838101,161899,4086106499,1000,1000,1000,1000,1000,1000,1000
460000,4590999730,1252706,9180000000,55080000000,20000,120000,9900646219265,17824037,1113396093,10176,4589000270,1000,126510,2930968,9177980188,2218193702,17781806298,19608915198,9892958432,107041568,985599520,111253445898,27632929200,204582,7748839,5065218800,243571836800,15764469246,27533592896,12284598677,586463434,42268711500,413536566,999997394,2606,103160,22103783,977896217,16379464617,4041997000,43,4094866840,999999143,857,999815960,184040,4094865940,1000,1000,1000,1000,1000,1000,1000,111254222223,27632520700,237626,8197019,5064491700,243569989400,15775968638,27545027888,12283689216,586318523,42268905900,413681477,999998406,1594,1783,22131767,977868233,16378242433,4043342100,78,4094582860,999970435,29565,999848983,151017,4094553217,1000,1000,1000,1000,1000,1000,1000
461000,4600999900,1242888,9200000000,55200000000,20000,120000,9900452917182,11527477,1109930812,11249,4599000100,1000,125299,2928633,9197977702,2218234259,17781765741,19608561041,9893232207,106767793,988706909,111279008678,27692200700,169165,7773981,5073553600,244097043000,15799887882,27594427982,12309905497,586624451,42360277200,413375549,999976132,23868,79281,22144884,977855116,16413206616,4050608200,41,4103303300,999997860,2140,999819381,180619,4103301119,1000,1000,1000,1000,1000,1000,1000,111279698800,27691792100,157571,8162520,5072957300,244095097800,15809734231,27604203831,12309086946,586459197,42360396600,413540803,999994254,5746,12157,22076611,977923389,16412114889,4051894800,7800,4103038860,999996883,3117,999824957,175043,4103027943,1000,1000,1000,1000,1000,1000,1000
462000,4611000130,1246342,9220000000,55320000000,20000,120000,9900253492375,11371296,1112640343,1498,4608999870,1000,11332,2953503,9217996744,2218293571,17781706429,19608189529,9893504697,106495303,991820241,111304544435,27751457900,228368,7685632,5082015700,244622202200,15835403971,27655359371,12335156785,586779408,42451817700,413220592,999996609,3391,102401,22257916,977742084,16446869784,4059236000,93,4111730880,999982212,17788,999834101,165899,4111712999,1000,1000,1000,1000,1000,1000,1000,111305116345,27751090500,243116,7749225,5081870300,244620461000,15843490455,27663382955,12334443076,586528121,42451836000,413471879,999998608,1392,102187,22115711,977884289,16445918589,4060445200,70,4111492120,999983463,16537,999829987,170013,4111475513,1000,1000,1000,1000,1000,1000,1000
463000,4621000380,1250031,9240000000,55440000000,20000,120000,9900049543185,15687836,1119741167,11178,4618999620,1000,1971,2935747,9237976884,2218303621,17781696379,19607871179,9893810753,106189247,994928337,111330023234,27810726700,208838,7846645,5090308400,245147283000,15869741867,27715106217,12360515151,586940818,42543343800,413059182,999998842,1158,101724,22237273,977762727,16480681027,4067812400,81,4120183480,999982477,17523,999832124,167876,4120165876,1000,1000,1000,1000,1000,1000,1000,111330716916,27810354900,162967,8156485,5089782000,245145557800,15878338781,27723641781,12359747359,586775396,42543474000,413224604,999997257,2743,3361,22153802,977846198,16479656398,4069046900,39,4119929320,999979758,20242,999839861,160139,4119909039,1000,1000,1000,1000,1000,1000,1000
464000,4631000600,1258112,9260000000,55560000000,20000,120000,9899851523206,14082291,1120945343,10277,4628999400,1000,10176,2928206,9257978246,2218325097,17781674903,19607546903,9894097194,105902806,998032040,111355529548,27870018800,165095,7764492,5098844100,245672594400,15904691197,27775475997,12385876758,587091576,42634866900,412908424,999991257,8743,95281,22191023,977808977,16514502077,4076427300,8400,4128634520,999999199,801,999823881,176119,4128625319,1000,1000,1000,1000,1000,1000,1000,111356125125,27869640900,200954,7646997,5098806900,245670849000,15912532765,27783255715,12385130656,586819760,42634878000,413180240,999995853,4147,108493,22130537,977869463,16513504263,4077616100,38,4128383480,999990165,9835,999821393,178607,4128373607,1000,1000,1000,1000,1000,1000,1000
465000,4641000810,1257316,9280000000,55680000000,20000,120000,9899648184692,17808526,1127502182,10279,4638999190,1000,10136,2932434,9277977822,2218353718,17781646282,19607210782,9894379546,105620454,1001140768,111381031694,27929306200,205768,7575745,5107450600,246197952400,15943066097,27839274847,12411190531,587246189,42726401700,412753811,999997843,2157,100754,22257023,977742977,16548250877,4085020900,7761,4137077600,999990507,9493,999828354,171646,4137060346,1000,1000,1000,1000,1000,1000,1000,111381588200,27928927000,253898,8073780,5106827800,246196093200,15943317751,27839457701,12410444828,587066757,42726512400,412933243,999988223,11777,7866,22179338,977820662,16547257762,4086195700,8060,4136827020,999993974,6026,999834166,165834,4136812934,1000,1000,1000,1000,1000,1000,1000
466000,4651001050,1246456,9300000000,55800000000,20000,120000,9899453437120,12921550,1125509337,10174,4648998950,1000,126009,2927435,9297977552,2218371870,17781628130,19606891930,9894580645,105419355,1004240997,111406470662,27988580800,224159,8108266,5115418200,246723069600,15980271342,27901890592,12436562514,587488489,42818014200,412511511,999996696,3304,11707,22230493,977769507,16582077407,4093588300,72,4145532800,999982165,17835,999827407,172593,4145514893,1000,1000,1000,1000,1000,1000,1000,111407110335,27988180100,194818,8213298,5115041600,246721068200,15975192693,27896736943,12435790311,587219598,42818042100,412780402,999991949,8051,5051,22216240,977783760,16581051760,4094728900,8907,4145276320,999994036,5964,999830151,169849,4145261449,1000,1000,1000,1000,1000,1000,1000
467000,4661001230,1238119,9320000000,55920000000,20000,120000,9899248244812,18480104,1133918825,11187,4658998770,1000,123772,2924755,9317975166,2218381316,17781618684,19606576784,9894829365,105170635,1007343331,111431896793,28047870600,225015,7854507,5124184400,247248301200,16017132429,27964167429,12461950768,587571195,42909449100,412428805,999995631,4369,84636,22179468,977820532,16615933832,4102156100,8720,4153993360,999998424,1576,999817536,182464,4153983064,1000,1000,1000,1000,1000,1000,1000,111432615498,28047465400,203170,7964640,5123678700,247246386000,16007504730,27954470680,12461115006,587356946,42909556200,412643054,999995802,4198,20556,22273550,977726450,16614819750,4103305100,8202,4153713720,999999226,774,999828756,171244,4153704744,1000,1000,1000,1000,1000,1000,1000
468000,4671001470,1260540,9340000000,56040000000,20000,120000,9899053092990,14027475,1132362985,11358,4668998530,1000,126240,2929266,9337974344,2218419865,17781580135,19606231335,9895040274,104959726,1010446518,111457422215,28107161200,157982,8037106,5132382700,247773547200,16050298480,28022750030,12487324823,587786918,43001031300,412213082,999994117,5883,18099,22180476,977819524,16649766124,4110698400,79,4162442300,999999080,920,999816799,183201,4162441301,1000,1000,1000,1000,1000,1000,1000,111458141228,28106724100,168884,7652050,5132362700,247771458600,16043487540,28015863190,12486451010,587422531,43001000400,412577469,999994335,5665,109704,22310394,977689606,16648598406,4111869700,42,4162156260,999991178,8822,999825404,174596,4162147396,1000,1000,1000,1000,1000,1000,1000
469000,4681001730,1261722,9360000000,56160000000,20000,120000,9898852226090,15298181,1136503148,1389,4678998270,1000,1006,2950305,9357993762,2218469571,17781530429,19605873529,9895292475,104707525,1013547137,111482878006,28166459000,196170,7717974,5141184000,248298868400,16086648156,28084520056,12512672076,587856674,43092481800,412143326,999984366,15634,93992,22194016,977805984,16683562284,4119272300,8160,4170899820,999998548,1452,999824992,175008,4170890208,1000,1000,1000,1000,1000,1000,1000,111483575033,28165992200,222081,7761530,5140735400,248296632400,16076426716,28074217216,12511786387,587580859,43092548400,412419141,999983097,16903,92838,22321651,977678349,16682381349,4120466800,37,4170596500,999998499,1501,999816238,183762,4170594962,1000,1000,1000,1000,1000,1000,1000
470000,4691001870,1229855,9380000000,56280000000,20000,120000,9898654876803,13043712,1137133550,2344,4688998130,1000,11182,2947966,9377991572,2218502415,17781497585,19605524885,9895509734,104490266,1016651606,111508349399,28225740400,242589,8121318,5149226700,248824085600,16120188973,28143476773,12537995985,588119326,43184106900,411880674,999998422,1578,7396,22242511,977757489,16717324189,4127844100,8363,4179347940,999988627,11373,999836596,163404,4179328204,1000,1000,1000,1000,1000,1000,1000,111509166340,28225265000,167579,8092817,5148693100,248821789200,16112078490,28135282190,12537093651,587834635,43184184600,412165365,999992908,7092,2673,22425722,977574278,16716118478,4129005600,63,4179044060,999980830,19170,999832773,167227,4179024827,1000,1000,1000,1000,1000,1000,1000
471000,4701002070,1263656,9400000000,56400000000,20000,120000,9898459572062,8759693,1135714983,2540,4698997930,1000,10573,2945910,9397990780,2218563155,17781436845,19605162245,9895747590,104252410,1019756970,111533927319,28284991500,156148,7728857,5157908200,249349115800,16156450959,28205146759,12563325318,588177086,43275547500,411822914,999999675,325,100989,22305071,977694929,16751095029,4136391600,84,4187785980,999983815,16185,999830189,169811,4187769711,1000,1000,1000,1000,1000,1000,1000,111534611841,28284547900,192177,7877164,5157421600,249346951000,16144963062,28193579012,12562454473,587895238,43275611400,412104762,999999144,856,100106,22395333,977604667,16749930767,4137589800,35,4187501920,999974409,25591,999839706,160294,4187476294,1000,1000,1000,1000,1000,1000,1000
472000,4711002280,1265292,9420000000,56520000000,20000,120000,9898259187447,9529453,1139305248,11349,4708997720,1000,115470,2923853,9417972742,2218610300,17781389700,19604823400,9896012847,103987153,1022864789,111559351929,28344256400,214543,8118489,5165981800,249874268000,16193555264,28267664964,12588655190,588410826,43367167500,411589174,999996350,3650,8724,22342034,977657966,16784873166,4144967200,8542,4196227780,999998738,1262,999819024,180976,4196217976,1000,1000,1000,1000,1000,1000,1000,111560052440,28343848100,202505,8113541,5165662700,249872316200,16176915524,28250954274,12587829531,588122322,43367216100,411877678,999987437,12563,8215,22382584,977617416,16783770716,4146153600,9159,4195956320,999994024,5976,999829415,170585,4195941185,1000,1000,1000,1000,1000,1000,1000
473000,4721002440,1261807,9440000000,56640000000,20000,120000,9898060137328,8977278,1141659416,10283,4718997560,1000,1144,2938884,9437974554,2218656606,17781343394,19604473094,9896225016,103774984,1025968270,111584862160,28403546400,180627,8044000,5174476500,250399530400,16228805636,28328332986,12614014782,588552696,43458683700,411447304,999996125,3875,14229,22341347,977658653,16818685753,4153535900,8380,4204681220,999998131,1869,999820729,179271,4204670971,1000,1000,1000,1000,1000,1000,1000,111585589812,28403113600,245500,7625028,5174446600,250397529600,16210947663,28310404063,12613097052,588198482,43458683700,411801518,999999186,814,100204,22560052,977439948,16817456548,4154695400,8120,4204386180,999981436,18564,999841304,158696,4204359496,1000,1000,1000,1000,1000,1000,1000
474000,4731002590,1266615,9460000000,56760000000,20000,120000,9897853575116,15948522,1151418114,11350,4728997410,1000,2040,2925472,9457972120,2218708038,17781291962,19604114562,9896533428,103466572,1029077548,111610335145,28462835400,226399,8051462,5182941300,250924806000,16262512480,28387458430,12639341311,588698234,43550215200,411301766,999995982,4018,17248,22362137,977637863,16852451763,4162134500,8093,4213128500,999990045,9955,999833048,166952,4213110452,1000,1000,1000,1000,1000,1000,1000,111611022742,28462375100,207251,7845437,5182750100,250922544600,16246410765,28371272915,12638495917,588359828,43550192700,411640172,999996359,3641,94431,22452314,977547686,16851327686,4163293500,8221,4212840600,999999390,610,999819031,180969,4212831769,1000,1000,1000,1000,1000,1000,1000
475000,4741002760,1248904,9480000000,56880000000,20000,120000,9897661315819,8627580,1147049526,2616,4738997240,1000,124374,2934698,9477989248,2218774499,17781225501,19603741701,9896692002,103307998,1032179250,111635781287,28522105300,233125,8236128,5191180700,251449882600,16298512123,28448866623,12664710767,588864939,43641751200,411135061,999993643,6357,2904,22396737,977603263,16886275963,4170640000,65,4221580440,999984821,15179,999831104,168896,4221565196,1000,1000,1000,1000,1000,1000,1000,111636572399,28521682600,192401,7719179,5191264200,251447934000,16279474549,28429760099,12663824618,588507288,43641726300,411492712,999997888,2112,100200,22503882,977496118,16885093718,4171862000,8442,4221294860,999982682,17318,999842400,157600,4221269100,1000,1000,1000,1000,1000,1000,1000
