Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
428000,41234560,1245444,8540000000,51240000000,20000,120000,9790263814964,79450352,127640623,20177,8498765440,2000,96,2768745,16997490526,5288029516,14711970484,22102782484,9981400115,18599885,26821641,110177943029,23751968800,344,3372534051,21656400,210372141600,47677662,10226940412,10180591038,22187995,37619255700,977812005,999998486,1514,19191,999353053,646947,13574118747,3391610400,7540,3393543160,999992089,7911,999915591,84409,3393527709,1000,1000,1000,1000,1000,1000,1000,110176143877,23750065600,315,3372593242,21586100,210353320800,57152313,10235476663,10180515031,21541796,37615525200,978458204,999997760,2240,105464,999332333,667667,13574016867,3389882600,1,3393511360,999990477,9523,999915064,84936,3393501836,1000,1000,1000,1000,1000,1000,1000,110177238698,23752445400,304,3372568882,21925900,210374550800,130948407,10310302157,10181469972,21820941,37619270400,978179059,999998975,1025,22334,999337662,662338,13575293138,3390338800,8500,3393832140,999999526,474,999914734,85266,3393823166,1000,1000,1000,1000,1000,1000,1000,110176183779,23749865600,349,3372576181,21531400,210351790400,66893740,10245147440,10180326928,21714662,37615331100,978285338,999999338,662,12876,999345048,654952,13573768352,3390035800,8200,3393452280,999997344,2656,999916776,83224,3393441424,1000,1000,1000,1000,1000,1000,1000,110176445820,23750672500,109874,3372853379,21478000,210359040200,42281838,10220887788,10180657803,21728563,37616645700,978271437,999988961,11039,17698,999339695,660305,13574210205,3390201400,8201,3393561200,999999403,597,999908198,91802,3393552402,1000,1000,1000,1000,1000,1000,1000
429000,41283960,1237473,8560000000,51360000000,20000,120000,9789786274240,79223488,127430650,20205,8518716040,2000,123323,2769092,17037391670,5288288828,14711711172,22102500672,9981447708,18552292,26885778,110201817512,23807753300,364,3380443168,21744000,210866193000,48435329,10251603229,10204519716,22114296,37706885400,977885704,999999088,912,10692,999328376,671624,13606026024,3399563900,8080,3401515180,999999208,792,999911192,88808,3401506308,1000,1000,1000,1000,1000,1000,1000,110199945362,23805818900,109760,3380570174,21681900,210847231400,56834709,10259059309,10204396908,21560652,37703156100,978439348,999979726,20274,85774,999332266,667734,13605861934,3397885300,7724,3401474580,999998170,1830,999904674,95326,3401465026,1000,1000,1000,1000,1000,1000,1000,110201020221,23808161800,110637,3381032458,21526500,210868092400,129870839,10333106389,10205343667,21814083,37706912700,978185917,999997669,2331,77786,999343119,656881,13607124081,3398313200,8601,3401791440,999997575,2425,999910286,89714,3401780414,1000,1000,1000,1000,1000,1000,1000,110200020918,23805690600,110001,3379902620,22285400,210846306800,67760340,10269943190,10204249872,21658565,37702912200,978341435,999999238,762,99073,999348001,651999,13605661799,3398031000,2,3401426020,999985909,14091,999912973,87027,3401411927,1000,1000,1000,1000,1000,1000,1000,110200461861,23806434500,351,3380460594,21731000,210852880200,42426387,10244927087,10204556367,21667993,37704188100,978332007,999999397,603,96704,999338337,661663,13606069763,3398160200,5,3401529580,999983821,16179,999919704,80296,3401513396,1000,1000,1000,1000,1000,1000,1000
430000,41332130,1287342,8580000000,51480000000,20000,120000,9789310149615,77609006,125913631,1633,8538667870,2000,77,2803451,17077332474,5288603121,14711396879,22102066879,9981449069,18550931,26950243,110225575866,23863439300,110689,3389096354,21144000,211359393800,49514491,10276546691,10228380890,22013720,37794504900,977986280,999979605,20395,16285,999340295,659705,13637840505,3407508700,8300,3409469960,999997955,2045,999915285,84715,3409459615,1000,1000,1000,1000,1000,1000,1000,110223946825,23861686200,110704,3388331395,21866000,211342057200,55962765,10282130565,10228300174,21729755,37790930400,978270245,999999698,302,9243,999360769,639231,13637726531,3405897700,0,3409447460,999978897,21103,999924243,75757,3409426357,1000,1000,1000,1000,1000,1000,1000,110224992599,23864057300,109913,3388432816,22115200,211363145000,130884825,10358074225,10229294747,21878164,37794622500,978121836,999998668,1332,87204,999338457,661543,13639053843,3406308000,5,3409776560,999982541,17459,999919404,80596,3409759096,1000,1000,1000,1000,1000,1000,1000,110223917457,23861536800,110066,3388170999,22036500,211340916000,67275414,10293390564,10228209994,21847967,37790726400,978152033,999988208,11792,7241,999310047,689953,13637611253,3406002500,4,3409407480,999993783,6217,999905241,94759,3409401259,1000,1000,1000,1000,1000,1000,1000,110224221542,23862058700,110538,3389673996,20548400,211345595800,42228136,10268570536,10228379798,21693319,37791870000,978306681,999989479,10521,2760,999365462,634538,13637831038,3406114400,2,3409477320,999973922,26078,999922660,77340,3409451240,1000,1000,1000,1000,1000,1000,1000
431000,41381020,1254828,8600000000,51600000000,20000,120000,9788831842774,78146688,126536740,1654,8558618980,2000,0,2812500,17117234652,5288881962,14711118038,22101802438,9981437280,18562720,27014832,110249634331,23919243400,315,3396145167,21942400,211853694000,50879807,10301830257,10252275094,21885605,37882035300,978114395,999998587,1413,97682,999350788,649212,13669697512,3415510100,7782,3417438040,999992160,7840,999920082,79918,3417422418,1000,1000,1000,1000,1000,1000,1000,110247852342,23917383800,345,3396923998,21170300,211835302800,57040320,10307073770,10252215702,21709314,37878561600,978290686,999990143,9857,18029,999319327,680673,13669620773,3413809900,7720,3417413280,999999511,489,999911829,88171,3417405071,1000,1000,1000,1000,1000,1000,1000,110248840508,23919776100,110549,3396840350,21682600,211856662600,131187247,10382256647,10253194840,21846576,37882265100,978153424,999995295,4705,101119,999323279,676721,13670924421,3414253800,2,3417735680,999993903,6097,999907719,92281,3417729581,1000,1000,1000,1000,1000,1000,1000,110247969250,23917341600,334,3396198288,21853900,211835222400,66555774,10316589474,10252107262,21955621,37878470400,978044379,999990049,9951,5028,999322866,677134,13669473534,3413996800,2,3417374720,999991554,8446,999907928,92072,3417366272,1000,1000,1000,1000,1000,1000,1000,110248226760,23917855200,349,3396794439,21302300,211839793600,40739824,10290995024,10252301793,21665378,37879398000,978334622,999999081,919,4403,999349210,650790,13669729890,3414086500,1,3417445600,999982498,17502,999916703,83297,3417428097,1000,1000,1000,1000,1000,1000,1000
432000,41428870,1241172,8620000000,51720000000,20000,120000,9788355228330,76957141,125381396,20152,8578571130,2000,10119,2775299,17157101956,5289149071,14710850929,22101590329,9981430581,18569419,27079537,110273365935,23975028500,110587,3404455262,21763900,212347742600,50958578,10325813928,10276236049,21907452,37969713000,978092548,999990726,9274,95174,999304025,695975,13701647775,3423441100,3,3425412600,999999129,871,999906074,93926,3425411726,1000,1000,1000,1000,1000,1000,1000,110271661129,23973078200,110205,3404919251,21189200,212328630800,57093359,10330998009,10276055684,21598852,37966077000,978401148,999995130,4870,96878,999372994,627006,13701402006,3421765400,8200,3425371240,999983282,16718,999922578,77422,3425346322,1000,1000,1000,1000,1000,1000,1000,110272851253,23975512900,306,3404548467,21815400,212350319400,133273823,10408229673,10277062954,21752867,37969821000,978247133,999998220,1780,104753,999333699,666301,13702750001,3422226800,8400,3425697260,999998187,1813,999914153,85847,3425687047,1000,1000,1000,1000,1000,1000,1000,110271772676,23973104200,109998,3404163864,21913100,212329070000,65857887,10339786737,10275989504,21834844,37966050600,978165156,999999302,698,99558,999380354,619646,13701314846,3421916000,8500,3425347320,999986522,13478,999921158,78842,3425325342,1000,1000,1000,1000,1000,1000,1000,110272056170,23973715800,110931,3403974690,22223400,212334596400,39722562,10313920362,10276230326,21653514,37966989000,978346486,999996881,3119,96967,999331541,668459,13701640159,3422103700,8040,3425418700,999999173,827,999910367,89633,3425409833,1000,1000,1000,1000,1000,1000,1000
433000,41476930,1250607,8640000000,51840000000,20000,120000,9787873682509,80745534,129281737,1654,8598523070,2000,125164,2807471,17197042832,5289387943,14710612057,22101254757,9981415689,18584311,27144421,110297401095,24030849300,314,3412353844,21718500,212842103400,52572156,10351347456,10300160613,21964506,38057441100,978035494,999993209,6791,3803,999321790,678210,13733544010,3431386100,1,3433393820,999989578,10422,999915303,84697,3433383397,1000,1000,1000,1000,1000,1000,1000,110295646579,24028902900,710,3412483141,21539200,212823045800,54878576,10352706076,10300010214,21658287,38053720500,978341713,999984750,15250,80463,999323649,676351,13733346451,3429737000,7540,3433345280,999998497,1503,999911663,88337,3433336237,1000,1000,1000,1000,1000,1000,1000,110296801423,24031276100,631,3412715656,21564300,212844286600,132214037,10431072437,10300923703,21825691,38057543100,978174309,999999509,491,12418,999375315,624685,13734562285,3430219900,8101,3433654640,999992043,7957,999920718,79282,3433638582,1000,1000,1000,1000,1000,1000,1000,110295688169,24028964700,110202,3412144891,21931500,212823816600,66044669,10363912619,10299947526,22011858,38053839000,977988142,999991415,8585,4457,999363131,636869,13733260369,3429883600,7480,3433329320,999991003,8997,999915957,84043,3433312843,1000,1000,1000,1000,1000,1000,1000,110296065476,24029389200,622,3412598922,21421100,212827743200,41525341,10339585641,10300064186,21666014,38054652300,978333986,999998480,1520,97166,999348480,651520,13733416020,3430087500,7362,3433367880,999991316,8684,999916766,83234,3433351834,1000,1000,1000,1000,1000,1000,1000
434000,41525870,1262455,8660000000,51960000000,20000,120000,9787394332841,82230001,130739889,21470,8618474130,2000,1,2763168,17236905320,5289612842,14710387158,22101123258,9981462692,18537308,27209412,110321240664,24086665600,110002,3420034136,22093800,213336537600,52944012,10375644412,10324051896,21956474,38145096600,978043526,999998496,1504,21622,999341226,658774,13765402274,3439392500,8020,3441359160,999999238,762,999914422,85578,3441350378,1000,1000,1000,1000,1000,1000,1000,110319432675,24084669100,109997,3420545442,21570800,213316967000,54234838,10375961638,10323923309,21655592,38141346600,978344408,999997016,2984,66224,999309115,690885,13765227285,3437701700,3,3441315360,999988619,11381,999911524,88476,3441303976,1000,1000,1000,1000,1000,1000,1000,110320643604,24087004700,663,3420592956,21686800,213337875000,133636437,10456378037,10324841902,21690594,38145073800,978309406,999981083,18917,76889,999344087,655913,13766455213,3438162400,7900,3441623180,999998031,1969,999908189,91811,3441613311,1000,1000,1000,1000,1000,1000,1000,110319656455,24084677400,315,3420459763,21478000,213317239600,66273219,10388016019,10323839078,21950260,38141465700,978049740,999998850,1150,5690,999348412,651588,13765115688,3437829700,2,3441285860,999990752,9248,999915190,84810,3441276610,1000,1000,1000,1000,1000,1000,1000,110319888492,24085269200,110747,3420205367,21933300,213322648000,40730588,10362737438,10324026153,21798839,38142366300,978201161,999994552,5448,11713,999321260,678740,13765364640,3438072300,1,3441349180,999989308,10692,999917013,82987,3441338487,1000,1000,1000,1000,1000,1000,1000
435000,41573460,1272130,8680000000,52080000000,20000,120000,9786921633930,77148509,125694376,20222,8638426540,2000,94,2763731,17276812636,5289885639,14710114361,22100739261,9981492089,18507911,27274225,110345312893,24142477500,645,3427631985,22340000,213830899000,53504220,10400125720,10347949946,21952007,38232749100,978047993,999999753,247,96346,999358300,641700,13797260100,3447390100,2,3449329640,999980516,19484,999924346,75654,3449310154,1000,1000,1000,1000,1000,1000,1000,110343431682,24140343400,620,3428955077,20980400,213810136400,55113089,10400703689,10347763411,21634717,38228985900,978365283,999993251,6749,3334,999328623,671377,13797013377,3445677000,1,3449263480,999986487,13513,999912234,87766,3449249966,1000,1000,1000,1000,1000,1000,1000,110344487217,24142862100,110194,3428123003,22225100,213832532200,134438887,10481114387,10348765606,21724504,38232712200,978275496,999999441,559,94637,999366131,633869,13798350469,3446123300,8160,3449604040,999988983,11017,999926237,73763,3449584863,1000,1000,1000,1000,1000,1000,1000,110343485723,24140531900,110474,3427633557,22402100,213811962200,64657933,10410339083,10347767302,21858030,38229038400,978141970,999996429,3571,94799,999338597,661403,13797023003,3445831100,7880,3449263780,999999801,199,999913899,86101,3449255701,1000,1000,1000,1000,1000,1000,1000,110343757995,24140970700,110749,3429083084,20999700,213816017400,40565147,10386444897,10347900343,21886299,38230086900,978113701,999999447,553,18748,999341705,658295,13797197595,3446009000,7901,3449313740,999991413,8587,999913948,86052,3449297252,1000,1000,1000,1000,1000,1000,1000
436000,41621190,1244494,8700000000,52200000000,20000,120000,9786442520204,78527653,127230746,3177,8658378810,2000,0,2805227,17316751266,5290243957,14709756043,22100398943,9981441453,18558547,27339319,110369137777,24198198700,299,3436517403,21449900,214324408600,53888599,10424389299,10371864616,22005931,38320495500,977994069,999998423,1577,9292,999329676,670324,13829152724,3455321700,8280,3457296680,999999708,292,999909192,90808,3457288108,1000,1000,1000,1000,1000,1000,1000,110367355406,24196184800,633,3435804172,22124300,214304760800,55677138,10425201588,10371696012,21544952,38316501600,978455048,999997165,2835,81813,999305601,694399,13828927299,3453680100,2,3457233440,999997849,2151,999904613,95387,3457231287,1000,1000,1000,1000,1000,1000,1000,110368394530,24198696500,109948,3435905189,22447900,214327117000,132296329,10502904079,10372721307,21808810,38320424700,978191190,999983136,16864,88926,999336819,663181,13830291981,3454105700,1,3457579960,999990715,9285,999910326,89674,3457570674,1000,1000,1000,1000,1000,1000,1000,110367525817,24196308900,326,3436086983,21776900,214306013000,63259477,10432846677,10371655378,21985580,38316841200,978014420,999999061,939,6681,999367403,632597,13828871797,3453800700,8420,3457230960,999993879,6121,999918081,81919,3457216419,1000,1000,1000,1000,1000,1000,1000,110367750081,24196642800,292,3436900076,20993000,214309103200,43675263,10413413863,10371750895,21696375,38317554900,978303625,999992966,7034,99491,999372896,627104,13828993504,3453945200,3,3457265680,999976932,23068,999922991,77009,3457242609,1000,1000,1000,1000,1000,1000,1000
437000,41669320,1251173,8720000000,52320000000,20000,120000,9785963176096,80090165,128864805,1758,8678330680,2000,11,2808396,17356657844,5290504361,14709495639,22100147539,9981437744,18562256,27403988,110392960939,24254002300,111655,3444168919,21846900,214818644600,53041952,10447456952,10395766922,21953920,38408097900,978046080,999999718,282,21598,999364676,635324,13861019724,3463273300,7522,3465268840,999991484,8516,999919498,80502,3465252802,1000,1000,1000,1000,1000,1000,1000,110391346798,24252022900,640,3443539442,22318300,214799337800,56577441,10450033191,10395576468,21637189,38404212900,978362811,999999435,565,98246,999351078,648922,13860764822,3461684200,8420,3465208180,999988594,11406,999923046,76954,3465188354,1000,1000,1000,1000,1000,1000,1000,110392313450,24254488600,110535,3444119388,22185900,214821234800,131704917,10526221017,10396626028,21877203,38408134500,978122797,999998298,1702,101595,999358467,641533,13862162433,3462054900,2,3465553220,999983187,16813,999919995,80005,3465536405,1000,1000,1000,1000,1000,1000,1000,110391362556,24251965000,309,3444726964,21129900,214798975600,62429396,10455869746,10395520110,21890291,38404430700,978109709,999998146,1854,13455,999325645,674355,13860693055,3461777700,7980,3465182200,999998725,1275,999911355,88645,3465172945,1000,1000,1000,1000,1000,1000,1000,110391480973,24252390400,110591,3444834544,21175400,214802864800,45537660,10439167910,10395672121,21667839,38405121300,978332161,999997827,2173,80188,999333667,666333,13860895433,3461901500,7523,3465233020,999997815,2185,999906588,93412,3465223312,1000,1000,1000,1000,1000,1000,1000
438000,41717590,1240453,8740000000,52440000000,20000,120000,9785484010238,81445879,130237773,3014,8698282410,2000,123475,2804402,17396558792,5290789517,14709210483,22099854783,9981481238,18518762,27468730,110416967726,24309728900,652,3452262892,21603900,215312241000,52808351,10471107301,10419639146,21879863,38495724900,978120137,999998589,1411,16426,999360180,639820,13892849320,3471257400,7522,3473226320,999991376,8624,999920826,79174,3473210174,1000,1000,1000,1000,1000,1000,1000,110415253388,24307752400,664,3451814050,21975300,215292985600,56886582,10474229132,10419457050,21654722,38491873200,978345278,999999206,794,96484,999380334,619666,13892601066,3469636400,2,3473169020,999974998,25002,999923284,76716,3473144016,1000,1000,1000,1000,1000,1000,1000,110416203797,24310222300,110459,3452665520,21612300,215314954200,131254931,10549661781,10420510053,21926235,38495857800,978073765,999998587,1413,101152,999342399,657601,13894010201,3470052500,3,3473509760,999990391,9609,999908452,91548,3473500148,1000,1000,1000,1000,1000,1000,1000,110415294747,24307805500,316,3452018173,21795200,215293570200,62878253,10480250703,10419451198,21872257,38492050200,978127743,999995678,4322,10121,999345623,654377,13892601477,3469737200,8040,3473158680,999999639,361,999910321,89679,3473150279,1000,1000,1000,1000,1000,1000,1000,110415495104,24308313800,111173,3451613753,22344400,215298172400,45790605,10463387155,10419613759,21693551,38492762400,978306449,999998910,1090,95859,999374900,625100,13892809700,3469887800,3,3473221880,999974064,25936,999924759,75241,3473195941,1000,1000,1000,1000,1000,1000,1000
439000,41765850,1242976,8760000000,52560000000,20000,120000,9785008207720,79468294,128365515,3215,8718234150,2000,1061,2806251,17436461870,5291079814,14708920186,22099582486,9981442929,18557071,27533899,110440750426,24365508600,110416,3460225152,21733000,215806275600,53482901,10495686551,10443562710,21831629,38583346500,978168371,999998643,1357,19814,999350004,649996,13924745196,3479210800,2,3481197740,999984748,15252,999918814,81186,3481182486,1000,1000,1000,1000,1000,1000,1000,110438996653,24363516800,110808,3460476343,21426000,215786847200,56575372,10497813722,10443380322,21762364,38579607300,978237636,999998151,1849,20687,999341965,658035,13924503735,3477590900,4,3481133500,999989917,10083,999916687,83313,3481123413,1000,1000,1000,1000,1000,1000,1000,110440198067,24365934900,639,3461147953,20965900,215808378600,133261906,10575543706,10444368916,21925747,38583543000,978074253,999991849,8151,14602,999353486,646514,13925824214,3478014600,8380,3481466700,999996978,3022,999916002,83998,3481455298,1000,1000,1000,1000,1000,1000,1000,110439090212,24363587900,110566,3459798547,22099600,215787586200,63237393,10504513043,10443368027,21801468,38579610300,978198532,999992194,7806,98326,999346099,653901,13924485201,3477683400,1,3481133680,999983495,16505,999919426,80574,3481117174,1000,1000,1000,1000,1000,1000,1000,110439359907,24364108800,110822,3459932493,22051400,215792356800,43690241,10485198941,10443555214,21823160,38580513600,978176840,999985703,14297,6443,999317029,682971,13924737771,3477871200,0,3481190100,999992457,7543,999908843,91157,3481182557,1000,1000,1000,1000,1000,1000,1000
440000,41815350,1262000,8780000000,52680000000,20000,120000,9784532033676,77797147,126767384,3175,8738184650,2000,0,2807787,17476362950,5291395623,14708604377,22099350877,9981436313,18563687,27598763,110464622850,24421242500,110989,3468021788,21927900,216299947400,52880770,10518972170,10467459592,21733203,38670882000,978266797,999997816,2184,101313,999320921,679079,13956609579,3487192600,2,3489159620,999990369,9631,999909713,90287,3489149987,1000,1000,1000,1000,1000,1000,1000,110462876146,24419292900,109855,3468421112,21460400,216280830600,57575609,10522715909,10467303944,21745735,38667236400,978254265,999999002,998,15867,999335223,664777,13956402477,3485530600,2,3489106880,999991655,8345,999913767,86233,3489098533,1000,1000,1000,1000,1000,1000,1000,110464147994,24421745800,315,3468126642,21954200,216302759600,133065745,10599269995,10468277310,21771373,38671050600,978228627,999999776,224,108203,999355993,644007,13957697707,3486017500,4,3489436520,999983881,16119,999916903,83097,3489420397,1000,1000,1000,1000,1000,1000,1000,110463101437,24419319700,585,3468044282,21681500,216281296200,64132094,10529298144,10467232111,21795138,38667305100,978204862,999989612,10388,86574,999360463,639537,13956309137,3485674900,7601,3489085660,999998967,1033,999910574,89426,3489077026,1000,1000,1000,1000,1000,1000,1000,110463239678,24419895200,110921,3468195341,21746900,216286409600,43068082,10508481782,10467479033,21871193,38668217400,978128807,999998526,1474,9633,999336400,663600,13956638300,3485784900,7221,3489167720,999998768,1232,999908533,91467,3489159267,1000,1000,1000,1000,1000,1000,1000
441000,41862480,1269263,8800000000,52800000000,20000,120000,9784055701911,76282530,125230913,20219,8758137520,2000,2,2767981,17516234602,5291554241,14708445759,22099165159,9981483099,18516901,27663501,110488644744,24477014200,689,3475863373,21933200,216793914800,53290214,10543283114,10491356235,21725524,38758520400,978274476,999998335,1665,95411,999332776,667224,13988470024,3495154600,3,3497128660,999985132,14868,999914611,85389,3497113789,1000,1000,1000,1000,1000,1000,1000,110486908540,24475036000,645,3476436019,21283800,216774578400,56286041,10545317691,10491179989,21758222,38754880800,978241778,999990417,9583,2695,999357406,642594,13988231694,3493501500,1,3497076580,999975126,24874,999920995,79005,3497051705,1000,1000,1000,1000,1000,1000,1000,110488052799,24477528400,334,3476121318,21913900,216796800000,135022832,10625131782,10492174215,21797137,38758707600,978202863,999998748,1252,96511,999370396,629604,13989562804,3493974200,8243,3497405280,999991552,8448,999921911,78089,3497388589,1000,1000,1000,1000,1000,1000,1000,110486900742,24475034300,110884,3476352918,21424100,216774726200,62991692,10552032792,10491084976,21729542,38754893400,978270458,999992784,7216,98642,999379066,620934,13988108834,3493642200,7940,3497045200,999986598,13402,999928242,71758,3497023858,1000,1000,1000,1000,1000,1000,1000,110487321090,24475744200,655,3475825107,21968200,216781085200,43615556,10532965356,10491392267,21948860,38755943100,978051140,999999275,725,7615,999354748,645252,13988518552,3493781700,7703,3497147400,999986588,13412,999918315,81685,3497126285,1000,1000,1000,1000,1000,1000,1000
