Time,N,P
782900,808973133,342542368
783000,807019612,341884005
783100,805077139,341219948
783200,803137358,340554950
783300,801208737,339881262
783400,799293463,339199486
783500,797387524,338513821
783600,795489687,337825214
783700,793604264,337132337
783800,791727336,336436952
783900,789861379,335729884
784000,788002437,335024265
784100,786151032,334317695
784200,784315311,333602942
784300,782486164,332881776
784400,780666563,332156140
784500,778860840,331423064
784600,777063169,330687975
784700,775278316,329948745
784800,773501962,329203495
784900,771733768,328454788
785000,769977612,327702840
785100,768230430,326948651
785200,766490596,326191321
785300,764761464,325427319
785400,763044049,324661277
785500,761334878,323886634
785600,759635953,323112482
785700,757945858,322335945
785800,756264600,321556075
785900,754593829,320770974
786000,752932363,319981732
786100,751280493,319187652
786200,749638354,318397713
786300,748005034,317599692
786400,746383033,316798271
786500,744769733,315990478
786600,743168002,315180099
786700,741574422,314367943
786800,739990092,313555032
786900,738411968,312738407
787000,736844793,311919045
787100,735288254,311096940
787200,733743083,310269431
787300,732204811,309441723
787400,730677278,308611118
787500,729158296,307779957
787600,727650009,306944221
787700,726148242,306107032
787800,724653697,305275352
787900,723171364,304433118
788000,721702198,303584613
788100,720237201,302738469
788200,718780742,301892432
788300,717336495,301039491
788400,715897142,300189755
788500,714467547,299339001
788600,713043640,298485497
788700,711634562,297627676
788800,710231561,296767514
788900,708839734,295905556
789000,707457180,295043435
789100,706081172,294178090
789200,704715289,293314941
789300,703358416,292447727
789400,702010226,291578410
789500,700669073,290709615
789600,699337135,289835513
789700,698012250,288967900
789800,696699113,288091653
789900,695394974,287215974
790000,694096131,286337334
790100,692806094,285463504
790200,691524868,284584445
790300,690254203,283701772
790400,688990125,282822200
790500,687735676,281941162
790600,686487596,281061303
790700,685250713,280177802
790800,684021507,279291102
790900,682800383,278407103
791000,681586586,277520066
791100,680383282,276636910
791200,679184562,275751330
791300,677994818,274867655
791400,676811433,273984386
791500,675638802,273100862
791600,674473896,272214888
791700,673314792,271330848
791800,672163529,270445440
791900,671020620,269560944
792000,669889743,268672406
792100,668761287,267785591
792200,667641219,266899050
792300,666531283,266011071
792400,665429734,265121126
792500,664337128,264233165
792600,663251389,263343613
792700,662170624,262458901
792800,661097603,261573189
792900,660032872,260687193
793000,658978162,259799426
793100,657929992,258911764
793200,656886251,258030901
793300,655851830,257144834
793400,654823805,256259442
793500,653803503,255372347
793600,652789677,254488236
793700,651789406,253600933
793800,650792218,252717999
793900,649802958,251835024
794000,648817877,250955042
794100,647843346,250071066
794200,646877242,249188607
794300,645913779,248312697
794400,644961265,247432696
794500,644014999,246552320
794600,643073314,245672621
794700,642137963,244797708
794800,641211339,243921507
794900,640294617,243045091
795000,639382697,242171348
795100,638478413,241300166
795200,637579612,240429780
795300,636686360,239560969
795400,635800774,238693218
795500,634923986,237823367
795600,634051873,236957132
795700,633188288,236087668
795800,632330758,235219322
795900,631478514,234355459
796000,630633706,233492091
796100,629795809,232630767
796200,628964573,231771563
796300,628139094,230911092
796400,627320280,230053830
796500,626508104,229195994
796600,625702463,228339985
796700,624901995,227488523
796800,624109144,226636347
796900,623322484,225785499
797000,622538323,224939043
797100,621759768,224089749
797200,620990150,223241659
797300,620227106,222398021
797400,619470444,221557381
797500,618720370,220717291
797600,617976228,219877245
797700,617238562,219041627
797800,616508598,218203119
797900,615782418,217363933
798000,615062657,216530033
798100,614350025,215696190
798200,613645623,214864897
798300,612942503,214038373
798400,612247492,213211039
798500,611558740,212384092
798600,610874290,211560419
798700,610195225,210736770
798800,609522759,209916860
798900,608854603,209099834
799000,608195527,208279666
799100,607541968,207462769
799200,606889791,206653313
799300,606244808,205844895
799400,605605531,205035865
799500,604972044,204229871
799600,604344991,203422252
799700,603722185,202617689
799800,603107930,201816575
799900,602498028,201016991
800000,601893426,200218863
800100,601294604,199421259
800200,600698106,198628087
800300,600108572,197834732
800400,599523585,197044815
800500,598944191,196259076
800600,598369341,195475744
800700,597800653,194692414
800800,597235441,193909013
800900,596677241,193131515
801000,596122583,192353944
801100,595576268,191577709
801200,595033306,190802814
801300,594496257,190031260
801400,593961861,189261731
801500,593434530,188494564
801600,592912260,187729574
801700,592393091,186971103
801800,591877865,186213874
801900,591370389,185456414
802000,590866936,184700496
802100,590368444,183945713
802200,589874541,183196410
802300,589383419,182447553
802400,588901133,181698148
802500,588422756,180956078
802600,587950627,180214644
802700,587481007,179471304
802800,587018999,178729623
802900,586558327,177994002
803000,586103486,177257462
803100,585651733,176525243
803200,585206131,175797128
803300,584765963,175069761
803400,584330185,174341103
803500,583899845,173613658
803600,583470919,172891669
803700,583046381,172174144
803800,582628152,171452906
803900,582213272,170737784
804000,581806632,170023987
804100,581400342,169312096
804200,580998727,168603288
804300,580602898,167900188
804400,580211457,167196383
804500,579823391,166496099
804600,579439544,165798782
804700,579058486,165099876
804800,578683362,164407721
804900,578314643,163717433
805000,577949086,163025950
805100,577587024,162339086
805200,577230453,161654642
805300,576877728,160971772
805400,576529813,160291578
805500,576184053,159611813
805600,575845396,158934572
805700,575510825,158262124
805800,575177425,157589776
805900,574845641,156923148
806000,574520634,156257144
806100,574198621,155592645
806200,573881391,154932087
806300,573566491,154272943
806400,573257960,153615159
806500,572952141,152963153
806600,572651424,152308357
806700,572355262,151657739
806800,572062687,151010233
806900,571773286,150365454
807000,571488682,149722984
807100,571206411,149080988
807200,570928129,148442040
807300,570652214,147807360
807400,570381789,147170835
807500,570115123,146537979
807600,569851601,145911405
807700,569591647,145286637
807800,569337612,144659945
807900,569085058,144038781
808000,568836582,143420111
808100,568591343,142803542
808200,568352233,142185012
808300,568113443,141574906
808400,567879425,140965751
808500,567647275,140357577
808600,567419855,139749576
808700,567195835,139147785
808800,566975919,138547171
808900,566758746,137949489
809000,566547009,137352916
809100,566336970,136759672
809200,566128741,136166510
809300,565926713,135577536
809400,565728498,134990577
809500,565532011,134405115
809600,565338476,133821170
809700,565148377,133241959
809800,564961383,132664358
809900,564777954,132087792
810000,564599961,131512074
810100,564422900,130941649
810200,564250546,130373283
810300,564079357,129807661
810400,563911254,129244314
810500,563746568,128681016
810600,563585313,128121957
810700,563428150,127565794
810800,563276776,127007934
810900,563125438,126457399
811000,562977950,125907978
811100,562834359,125357564
811200,562692923,124811017
811300,562554263,124267290
811400,562418168,123725416
811500,562286062,123186604
811600,562159647,122647345
811700,562034872,122110617
811800,561912360,121575734
811900,561792778,121046221
812000,561674037,120519644
812100,561559440,119992079
812200,561450774,119465946
812300,561342662,118940733
812400,561236663,118422357
812500,561135563,117904412
812600,561034184,117390034
812700,560936722,116876467
812800,560844557,116365346
812900,560753696,115854054
813000,560667008,115347708
813100,560581438,114839773
813200,560499738,114334977
813300,560421289,113834526
813400,560345162,113336068
813500,560272208,112839384
813600,560201752,112344039
813700,560134218,111850240
813800,560068356,111361461
813900,560006706,110874093
814000,559946624,110386703
814100,559889872,109903064
814200,559837758,109415940
814300,559786535,108935289
814400,559736373,108457295
814500,559691397,107981037
814600,559648145,107503778
814700,559607535,107031141
814800,559568605,106560943
814900,559533174,106091707
815000,559500806,105624734
815100,559470405,105160518
815200,559444679,104698844
815300,559421624,104237250
815400,559399296,103777955
815500,559379557,103322537
815600,559362833,102869474
815700,559347778,102417784
815800,559335051,101969731
815900,559324026,101519626
816000,559317698,101071769
816100,559312440,100627269
816200,559308904,100184759
816300,559310783,99743065
816400,559311709,99305394
816500,559317203,98865990
816600,559323485,98432247
816700,559334209,97999399
816800,559345781,97571342
816900,559361580,97142306
817000,559378822,96716140
817100,559397396,96294740
817200,559419584,95873659
817300,559443723,95450924
817400,559469100,95032884
817500,559497513,94614625
817600,559528722,94197068
817700,559561198,93784216
817800,559595201,93371995
817900,559631748,92962547
818000,559673135,92554542
818100,559717780,92145592
818200,559763522,91741186
818300,559811350,91338173
818400,559859964,90938035
818500,559912287,90539128
818600,559966633,90139195
818700,560022797,89743126
818800,560078515,89352946
818900,560138336,88961155
819000,560200912,88573987
819100,560266445,88184792
819200,560333995,87799833
819300,560403750,87413340
819400,560473257,87031895
819500,560546166,86650846
819600,560621145,86271934
819700,560699765,85893919
819800,560779791,85516387
819900,560862359,85142368
820000,560945333,84770745
820100,561032456,84399220
820200,561121451,84029618
820300,561211486,83659905
820400,561304000,83292687
820500,561398461,82928644
820600,561496449,82564270
820700,561593541,82206472
820800,561694213,81845552
820900,561797195,81488666
821000,561900976,81133919
821100,562008119,80780142
821200,562116682,80427699
821300,562226905,80076633
821400,562339785,79728038
821500,562456278,79379790
821600,562574874,79033428
821700,562694219,78688257
821800,562814273,78347048
821900,562938084,78005859
822000,563062469,77667908
822100,563189119,77329355
822200,563318137,76992495
822300,563447575,76657716
822400,563579996,76324571
822500,563715476,75991880
822600,563851394,75661531
822700,563990367,75331507
822800,564131726,75003615
822900,564274228,74677528
823000,564420044,74351936
823100,564566352,74028453
823200,564714842,73706257
823300,564863796,73386284
823400,565013274,73070335
823500,565166598,72751725
823600,565321982,72436675
823700,565479706,72124440
823800,565638766,71812510
823900,565798721,71500260
824000,565961018,71193281
824100,566126407,70884396
824200,566292656,70576187
824300,566459728,70272716
824400,566628211,69967932
824500,566799299,69666117
824600,566969769,69368132
824700,567144571,69067812
824800,567321778,68768757
824900,567498877,68471558
825000,567678219,68175583
825100,567860149,67883225
825200,568042105,67591178
825300,568226540,67301220
825400,568412627,67010378
825500,568600879,66722264
825600,568792608,66434624
825700,568984070,66148160
825800,569176580,65865885
825900,569373000,65581276
826000,569568485,65301004
826100,569767020,65021654
826200,569968961,64740292
826300,570170984,64462053
826400,570375355,64186196
826500,570581540,63911441
826600,570787716,63637845
826700,570996343,63365566
826800,571206253,63094814
826900,571418060,62825303
827000,571630957,62556201
827100,571845229,62289743
827200,572060416,62024347
827300,572277138,61760681
827400,572496597,61498089
827500,572716197,61235254
827600,572939745,60973056
827700,573163720,60713399
827800,573389423,60455021
827900,573616843,60198594
828000,573844572,59942425
828100,574073629,59688513
828200,574304100,59434541
828300,574537350,59183800
828400,574773876,58932153
828500,575009885,58681664
828600,575248451,58432631
828700,575487741,58185572
828800,575729778,57938971
828900,575972941,57694358
829000,576217609,57447883
829100,576464566,57203358
829200,576711634,56962880
829300,576961340,56723243
829400,577211433,56483824
829500,577462258,56245471
829600,577714718,56008943
829700,577969151,55772656
829800,578225758,55535603
829900,578482735,55302324
830000,578742414,55069367
830100,579002447,54838823
830200,579264322,54606680
830300,579527472,54377175
830400,579792493,54149575
830500,580060239,53922539
830600,580329235,53696476
830700,580599226,53470994
830800,580868334,53249401
830900,581142186,53026545
831000,581416944,52805593
831100,581691750,52584328
831200,581967390,52365187
831300,582244688,52146037
831400,582524874,51928185
831500,582805672,51711887
831600,583088083,51496836
831700,583371714,51282538
831800,583657965,51067853
831900,583943628,50856423
832000,584231911,50645803
832100,584520933,50436438
832200,584810716,50228116
832300,585103323,50019913
832400,585396354,49814090
832500,585691329,49608399
832600,585986901,49402696
832700,586286029,49198058
832800,586584586,48994167
832900,586883621,48792954
833000,587186141,48591265
833100,587489097,48391831
833200,587792812,48194022
833300,588097192,47996057
833400,588403626,47799450
833500,588711847,47603831
833600,589022284,47407828
833700,589333122,47214342
833800,589646430,47021615
833900,589960865,46829570
834000,590276048,46638267
834100,590592139,46447443
834200,590909036,46257570
834300,591227085,46069204
834400,591546107,45880395
834500,591868356,45692957
834600,592191475,45505936
834700,592515812,45321567
834800,592840514,45136256
834900,593165466,44952664
835000,593492268,44771590
835100,593823027,44588820
835200,594151975,44407617
835300,594484518,44228429
835400,594815461,44050242
835500,595147299,43872410
835600,595481888,43694985
835700,595818057,43519339
835800,596156103,43345002
835900,596494850,43169736
836000,596835446,42995699
836100,597176669,42822842
836200,597518095,42652213
836300,597862344,42480122
836400,598205894,42311225
836500,598551643,42140560
836600,598898587,41973185
836700,599247930,41806697
836800,599598145,41639242
836900,599945784,41474950
837000,600296446,41309791
837100,600649839,41144775
837200,601006865,40979344
837300,601364227,40815278
837400,601722029,40653071
837500,602079272,40491412
837600,602437465,40331079
837700,602798353,40171264
837800,603158120,40011343
837900,603520089,39851747
838000,603882357,39694381
838100,604248201,39536023
838200,604613494,39380615
838300,604980693,39225983
838400,605347340,39071241
838500,605718223,38917475
838600,606088743,38764172
838700,606462065,38610954
838800,606835304,38459183
838900,607209402,38308481
839000,607583971,38159002
839100,607959691,38009043
839200,608336694,37860254
839300,608715791,37712136
839400,609095692,37564648
839500,609476324,37418257
839600,609858957,37273339
839700,610242090,37127708
839800,610625339,36983572
839900,611010770,36839815
840000,611396556,36696590
840100,611783510,36555279
840200,612171718,36414420
840300,612560487,36273867
840400,612951173,36133351
840500,613343486,35992620
840600,613736491,35853627
840700,614131817,35715139
840800,614526539,35579111
840900,614923879,35441743
841000,615322369,35306072
841100,615720518,35169528
841200,616120263,35034160
841300,616520701,34898570
841400,616923259,34763897
841500,617325257,34631513
841600,617730860,34498584
841700,618136447,34367597
841800,618544881,34235308
841900,618951185,34105323
842000,619358872,33976017
842100,619767415,33846545
842200,620179908,33719340
842300,620591009,33592319
842400,621005350,33464736
842500,621419797,33338161
842600,621835404,33213052
842700,622250852,33088399
842800,622668219,32963580
842900,623088085,32838846
843000,623506126,32715362
843100,623927136,32592951
843200,624347926,32469041
843300,624769760,32348450
843400,625194275,32226937
843500,625621187,32106216
843600,626046047,31986873
843700,626473345,31867311
843800,626902205,31747443
843900,627330139,31628021
844000,627759182,31510204
844100,628190159,31393693
844200,628620804,31278336
844300,629054719,31161899
844400,629488301,31046588
844500,629922428,30931703
844600,630359333,30816954
844700,630797493,30703015
844800,631235056,30591112
844900,631673213,30477752
845000,632113334,30365940
845100,632555187,30253746
845200,632995640,30143884
845300,633437960,30033604
845400,633881731,29924366
845500,634327357,29814361
845600,634772597,29705913
845700,635219334,29597511
845800,635667288,29489356
845900,636116594,29382430
846000,636565284,29276685
846100,637014815,29170476
846200,637466393,29065221
846300,637919642,28959410
846400,638370672,28856172
846500,638825242,28751663
846600,639280095,28647374
846700,639738590,28543249
846800,640195375,28440954
846900,640653400,28340282
847000,641112615,28239341
847100,641573929,28137622
847200,642035664,28036848
847300,642497893,27936761
847400,642961348,27837244
847500,643426485,27736659
847600,643892294,27638710
847700,644358414,27540532
847800,644827173,27441908
847900,645295668,27345773
848000,645763389,27249823
848100,646235176,27154416
848200,646705410,27060117
848300,647177737,26965031
848400,647651912,26870325
848500,648125740,26776962
848600,648601872,26683594
848700,649077459,26590093
848800,649554823,26497737
848900,650032076,26405414
849000,650510575,26313256
849100,650990116,26221555
849200,651470553,26129912
849300,651953904,26038303
849400,652436023,25948235
849500,652921461,25857623
849600,653406616,25767258
849700,653891655,25678056
849800,654376853,25590115
849900,654866098,25501528
850000,655353141,25414180
850100,655841864,25327101
850200,656331048,25239709
850300,656822326,25152811
850400,657314276,25066419
850500,657806189,24980302
850600,658301122,24894258
850700,658796306,24808006
850800,659293332,24723389
850900,659790241,24639484
851000,660287685,24556048
851100,660785770,24472215
851200,661284040,24389541
851300,661784281,24306471
851400,662286633,24224616
851500,662789007,24143070
851600,663293452,24062320
851700,663798343,23982173
851800,664302930,23901583
851900,664808476,23822580
852000,665315819,23743680
852100,665824691,23664222
852200,666332073,23585911
852300,666841878,23507472
852400,667352783,23429151
852500,667864330,23352232
852600,668375985,23275048
852700,668888705,23198559
852800,669403144,23121888
852900,669918880,23045463
853000,670435679,22969554
853100,670952340,22894747
853200,671469668,22819173
853300,671987536,22745122
853400,672507135,22670698
853500,673028171,22596644
853600,673547348,22522699
853700,674071076,22448550
853800,674595344,22375166
853900,675120099,22303552
854000,675644489,22231381
854100,676170243,22160161
854200,676697037,22088546
854300,677223742,22017492
854400,677751212,21947276
854500,678278931,21876270
854600,678810526,21806110
854700,679341708,21735859
854800,679873030,21666996
854900,680407342,21597694
855000,680939989,21529043
855100,681474845,21460219
855200,682009254,21392263
855300,682545100,21324592
855400,683081048,21256898
855500,683616962,21190669
855600,684156230,21123214
855700,684696025,21057095
855800,685236257,20989523
855900,685777855,20924005
856000,686320658,20859063
856100,686864216,20793007
856200,687408342,20728222
856300,687954699,20662864
856400,688501022,20597310
856500,689049277,20534342
856600,689598022,20470473
856700,690147606,20406561
856800,690697780,20343279
856900,691248860,20280633
857000,691800554,20218376
857100,692353193,20154806
857200,692907799,20093296
857300,693461584,20031380
857400,694016370,19969989
857500,694571937,19909282
857600,695129467,19847532
857700,695687235,19786835
857800,696245014,19726725
857900,696804796,19667030
858000,697365037,19607487
858100,697924849,19548460
858200,698484144,19489738
858300,699047363,19430606
858400,699610951,19372246
858500,700175268,19314603
858600,700740679,19256084
858700,701307423,19199199
858800,701873878,19142366
858900,702441023,19085612
859000,703009534,19029032
859100,703577743,18973719
859200,704146959,18916860
859300,704718251,18860802
859400,705290935,18804623
859500,705862161,18749629
859600,706436673,18694524
859700,707011774,18640041
859800,707587446,18585124
859900,708164035,18530809
860000,708742790,18477199
860100,709322152,18422578
860200,709901275,18369560
860300,710479778,18316239
860400,711061216,18263229
860500,711643554,18210255
860600,712226769,18156416
860700,712810116,18104102
860800,713395667,18050951
860900,713981287,17999922
861000,714567626,17949472
861100,715153462,17899764
861200,715741399,17847697
861300,716330480,17796487
861400,716921710,17746191
861500,717512525,17694894
861600,718104701,17645293
861700,718696214,17595809
861800,719289822,17545186
861900,719883088,17495295
862000,720476852,17446574
862100,721071165,17398330
862200,721667429,17349484
862300,722264858,17301410
862400,722862058,17254186
862500,723461676,17205584
862600,724060250,17158541
862700,724661424,17110944
862800,725261227,17064148
862900,725863227,17017120
863000,726467284,16969930
863100,727069181,16924042
863200,727674813,16878233
863300,728280299,16832795
863400,728885690,16786504
863500,729491605,16740946
863600,730099881,16695628
863700,730707452,16651316
863800,731316019,16606462
863900,731925993,16561610
864000,732538892,16516470
864100,733150975,16471698
864200,733764988,16426702
864300,734380181,16383191
864400,734993859,16340214
864500,735608154,16297317
864600,736224293,16254184
864700,736841951,16211102
864800,737460927,16168902
864900,738077907,16127629
865000,738697054,16085841
865100,739317167,16043907
865200,739938476,16002530
865300,740561538,15960780
865400,741185653,15919584
865500,741810023,15877011
865600,742433133,15836200
865700,743058979,15794823
865800,743685234,15754904
865900,744310945,15715047
866000,744937042,15675085
866100,745563533,15634708
866200,746192301,15596052
866300,746822200,15556025
866400,747455128,15516444
866500,748085609,15478197
866600,748718721,15438652
866700,749352561,15399069
866800,749987201,15360193
866900,750619609,15322444
867000,751256363,15284133
867100,751892800,15245970
867200,752529587,15208008
867300,753169161,15170790
867400,753806823,15133365
867500,754445005,15095960
867600,755086100,15059502
867700,755727962,15022416
867800,756371540,14985520
867900,757015087,14950258
868000,757660726,14913547
868100,758307045,14878148
868200,758951117,14841981
868300,759597969,14806364
868400,760246201,14771677
868500,760894715,14736251
868600,761544973,14700843
868700,762194085,14665314
868800,762845003,14629986
868900,763497531,14595030
869000,764149952,14560756
869100,764802594,14526431
869200,765456938,14493258
869300,766112625,14459002
869400,766768332,14425474
869500,767424598,14392415
869600,768081167,14359574
869700,768738370,14325977
869800,769396458,14292519
869900,770056591,14259416
870000,770717846,14227485
870100,771380721,14194645
870200,772043762,14162471
870300,772705045,14130618
870400,773370259,14097949
870500,774035117,14065845
870600,774701885,14033110
870700,775366817,14001963
870800,776034822,13969738
870900,776704305,13939002
871000,777371291,13908655
871100,778040521,13877568
871200,778711389,13846425
871300,779382613,13815951
871400,780053899,13785213
871500,780726488,13754536
871600,781402270,13724349
871700,782076997,13694158
871800,782752385,13664362
871900,783427839,13634995
872000,784106059,13605920
872100,784784621,13575810
872200,785463528,13546640
872300,786143416,13516989
872400,786824936,13488015
872500,787506025,13459007
872600,788186258,13430231
872700,788868333,13402892
872800,789551473,13374587
872900,790236096,13346663
873000,790920229,13319315
873100,791604151,13291251
873200,792291549,13263440
873300,792977670,13236473
873400,793666213,13208146
873500,794355698,13181077
873600,795043947,13153479
873700,795734005,13127175
873800,796427107,13099930
873900,797120155,13074034
874000,797812015,13046904
874100,798505277,13020601
874200,799200848,12993674
874300,799896057,12966981
874400,800593212,12941098
874500,801290625,12915101
874600,801989796,12888646
874700,802686902,12863923
874800,803386376,12838464
874900,804086805,12812470
875000,804787704,12787078
875100,805490115,12762009
875200,806191420,12737468
875300,806896570,12712305
875400,807600813,12686521
875500,808307037,12662596
875600,809012557,12639173
875700,809719433,12615839
875800,810426882,12592010
875900,811136530,12568624
876000,811846300,12544495
876100,812556175,12520993
876200,813268011,12496907
876300,813981246,12472942
876400,814696023,12449219
876500,815408843,12427195
876600,816123332,12403822
876700,816837769,12381496
876800,817554292,12359456
876900,818272536,12336372
877000,818989594,12314042
877100,819709654,12291801
877200,820428955,12269276
877300,821149091,12246875
877400,821869831,12225194
877500,822591332,12203262
877600,823315113,12181562
877700,824038815,12160166
877800,824763003,12138465
877900,825487380,12116770
878000,826214026,12095336
878100,826940398,12075104
878200,827668042,12054173
878300,828396005,12032689
878400,829125321,12012467
878500,829857311,11991769
878600,830587864,11971304
878700,831319768,11951448
878800,832052788,11931396
878900,832785143,11911611
879000,833518611,11891190
879100,834254465,11871849
879200,834989186,11852422
879300,835727407,11832746
879400,836465966,11813384
879500,837201998,11794142
879600,837940893,11775372
879700,838680722,11756568
879800,839421289,11737056
879900,840162756,11718444
880000,840904543,11699275
880100,841647812,11680173
880200,842391220,11661958
880300,843136420,11643157
880400,843883470,11624751
880500,844629137,11607425
880600,845376602,11589009
880700,846124532,11571558
880800,846873494,11554401
880900,847623437,11536134
881000,848374513,11519170
881100,849126021,11501803
881200,849877149,11484400
881300,850630076,11467152
881400,851382721,11450075
881500,852138074,11434161
881600,852893140,11418063
881700,853647595,11401482
881800,854402701,11385429
881900,855161473,11369195
882000,855919864,11351760
882100,856678221,11335222
882200,857438649,11319587
882300,858199192,11303291
882400,858961240,11287320
882500,859725888,11271064
882600,860488401,11255374
882700,861251316,11239311
882800,862015883,11223883
882900,862781887,11209551
883000,863546795,11194407
883100,864314297,11179383
883200,865083237,11164983
883300,865851147,11150161
883400,866621504,11134688
883500,867392816,11119774
883600,868162649,11105753
883700,868935470,11090925
883800,869709189,11075929
883900,870483283,11061161
884000,871257304,11046843
884100,872033732,11031732
884200,872811037,11017869
884300,873588525,11003863
884400,874367911,10988534
884500,875146304,10975203
884600,875926309,10961335
884700,876706093,10947977
884800,877486197,10934651
884900,878267464,10921631
885000,879051148,10907350
885100,879835043,10894856
885200,880619087,10881598
885300,881405466,10868650
885400,882190507,10856441
885500,882977178,10843545
885600,883765322,10830655
885700,884551762,10818251
885800,885340465,10806877
885900,886130209,10793833
886000,886920352,10781625
886100,887712511,10769344
886200,888502889,10757489
886300,889297268,10745515
886400,890091239,10733213
886500,890886025,10721287
886600,891683276,10708370
886700,892480679,10696999
886800,893278213,10685060
886900,894076216,10672959
887000,894876454,10662040
887100,895676361,10651368
887200,896477259,10640530
887300,897279504,10629268
887400,898081651,10618547
887500,898884604,10607728
887600,899688829,10596500
887700,900493059,10585649
887800,901299251,10575380
887900,902105671,10564778
888000,902911688,10554419
888100,903720396,10544578
888200,904528668,10535217
888300,905337901,10524584
888400,906149456,10514831
888500,906961874,10505299
888600,907772277,10495628
888700,908584829,10486699
888800,909398212,10477798
888900,910212826,10469084
889000,911027733,10459753
889100,911844546,10451151
889200,912664008,10442040
889300,913481661,10432639
889400,914299344,10423314
889500,915118910,10414132
889600,915938558,10405656
889700,916761825,10397509
889800,917583418,10389899
889900,918404267,10381408
890000,919229479,10372800
890100,920052639,10364557
890200,920876214,10356367
890300,921703502,10348073
890400,922531244,10340625
890500,923356547,10333263
890600,924184598,10324521
890700,925015254,10316365
890800,925846274,10308927
890900,926675226,10301906
891000,927506609,10294465
891100,928338863,10286871
891200,929172298,10280326
891300,930005628,10273609
891400,930841205,10266241
891500,931678028,10259636
891600,932516713,10252715
891700,933353422,10246437
891800,934193340,10239597
891900,935031620,10233016
892000,935873264,10225873
892100,936713613,10220137
892200,937555146,10213765
892300,938395758,10207891
892400,939238427,10201561
892500,940082388,10195593
892600,940927469,10189824
892700,941772882,10183187
892800,942619407,10177188
892900,943465674,10171526
893000,944312420,10165505
893100,945161957,10159413
893200,946011298,10153231
893300,946861389,10147395
893400,947712093,10143209
893500,948565213,10137376
893600,949418479,10132281
893700,950272714,10126714
893800,951126278,10121964
893900,951981639,10117543
894000,952838781,10113475
894100,953694305,10108856
894200,954552267,10103741
894300,955412447,10098285
894400,956272227,10093731
894500,957132317,10089247
894600,957992237,10084383
894700,958854382,10080405
894800,959718559,10076356
894900,960581218,10072259
895000,961446037,10067578
895100,962310497,10063990
895200,963175687,10060329
895300,964042205,10056970
895400,964910585,10053291
895500,965778365,10050431
895600,966647954,10046694
895700,967517290,10043379
895800,968388307,10039806
895900,969259160,10036707
896000,970131181,10033739
896100,971005390,10031284
896200,971878356,10028259
896300,972752821,10026014
896400,973627841,10023327
896500,974505119,10021061
896600,975383008,10018076
896700,976260279,10016000
896800,977139667,10013785
896900,978017910,10011350
897000,978896159,10009241
897100,979778283,10007348
897200,980659687,10005158
897300,981542701,10003158
897400,982426697,10000966
897500,983311754,9999752
897600,984196151,9998836
897700,985082864,9997501
897800,985969200,9995408
897900,986856857,9994248
898000,987744994,9993068
898100,988634257,9991566
898200,989525770,9990580
898300,990418208,9989520
898400,991309213,9987535
898500,992200772,9987043
898600,993095548,9986229
898700,993989592,9985014
898800,994884321,9984630
898900,995782345,9984890
899000,996680416,9984527
899100,997578053,9984436
899200,998476570,9983783
899300,999375759,9983699
899400,1000274342,9983848
899500,1001177307,9983894
899600,1002077687,9983796
899700,1002979178,9984280
899800,1003880801,9984797
899900,1004784655,9985405
900000,1005689999,9986031
900100,1006595095,9987043
900200,1007502742,9986526
900300,1008409115,9987784
900400,1009315601,9988521
900500,1010225198,9989952
900600,1011133955,9991647
900700,1012044515,9992269
900800,1012956418,9992947
900900,1013870882,9994182
901000,1014783833,9995438
901100,1015699555,9997120
901200,1016615203,9998570
901300,1017532197,9999584
901400,1018449172,10001477
901500,1019368488,10003242
901600,1020285005,10006024
901700,1021201247,10008377
901800,1022121505,10011000
901900,1023043357,10013206
902000,1023965020,10015708
902100,1024884278,10018939
902200,1025804332,10021957
902300,1026727827,10024643
902400,1027653413,10027229
902500,1028578161,10031415
902600,1029505132,10033926
902700,1030432469,10036282
902800,1031359652,10040199
902900,1032286434,10043605
903000,1033216084,10046315
903100,1034148000,10049950
903200,1035078630,10053029
903300,1036009295,10056615
903400,1036939851,10060692
903500,1037871726,10064468
903600,1038805234,10067763
903700,1039740235,10072441
903800,1040675321,10076851
903900,1041611509,10080804
904000,1042548194,10085490
904100,1043486814,10090031
904200,1044424975,10093983
904300,1045366740,10098228
904400,1046307085,10103239
904500,1047249511,10107747
904600,1048194259,10112499
904700,1049137334,10117027
904800,1050081675,10121764
904900,1051026255,10126490
905000,1051971325,10131469
905100,1052919168,10136089
905200,1053865992,10141149
905300,1054813643,10146514
905400,1055761331,10152317
905500,1056711363,10157504
905600,1057661512,10163085
905700,1058610426,10168583
905800,1059562145,10174457
905900,1060512772,10181036
906000,1061464764,10187469
906100,1062418296,10194055
906200,1063375132,10200265
906300,1064331347,10207108
906400,1065288290,10213949
906500,1066244540,10221045
906600,1067203980,10227471
906700,1068161086,10234785
906800,1069118991,10241874
906900,1070078678,10248705
907000,1071039534,10256640
907100,1072000467,10264200
907200,1072961331,10271578
907300,1073927624,10277833
907400,1074891054,10285465
907500,1075858724,10292970
907600,1076825672,10300777
907700,1077792270,10309020
907800,1078759384,10316984
907900,1079728323,10325042
908000,1080697173,10333666
908100,1081666239,10342801
908200,1082636070,10350969
908300,1083608906,10360407
908400,1084581582,10369099
908500,1085552149,10377910
908600,1086524839,10385893
908700,1087499533,10394979
908800,1088476787,10403369
908900,1089452606,10412830
909000,1090427612,10422744
909100,1091405114,10431753
