Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
10000,5895110,1246505,180000000,1080000000,20000,120000,9993065720891,83050802,113088420,3176,174104890,2000,1077,4109190,348203428,6608880993,13391119007,16052413907,9975005630,24994370,934058,100250562666,593614400,110854,87224014,40700,5250972800,9893162,263877162,257295480,354495827,1133864400,645504173,999988767,11233,481966540,998620760,1379240,343060640,80640200,9460,85774620,1000000000,0,999881240,118760,85765160,1000,1000,1000,1000,1000,1000,1000,100250693605,593805700,101227,87091792,97200,5252748200,17247341,271318391,257358509,356055953,1135119900,643944047,999997297,2703,477287144,998705235,1294765,343141265,80632000,3,85793000,999989759,10241,999880844,119156,85782756,1000,1000,1000,1000,1000,1000,1000,100250627612,593787000,20386,86634206,567400,5252327600,11464659,265511759,257457526,355596092,1134945600,644403908,999989358,10642,477059666,998644840,1355160,343273260,80483300,2,85826060,999989676,10324,999877066,122934,85815734,1000,1000,1000,1000,1000,1000,1000,100250631870,593551900,12450,86949290,101500,5250405400,24088756,278045106,257269380,354457916,1133790300,645542084,999999356,644,481760740,998728160,1271840,343025840,80519500,10040,85766500,1000000000,0,999882740,117260,85756460,1000,1000,1000,1000,1000,1000,1000
11000,6219150,1268432,200000000,1200000000,20000,120000,9992452004233,86457777,116625636,19788,193780850,2000,12,4098135,387522124,6397477810,13602522190,16569672490,9974983125,25016875,1052849,100279989989,662203600,109714,96387391,597900,5858533600,10545946,293928846,286677438,395792073,1265089500,604207927,999996774,3226,364305701,998690463,1309537,382233137,90404400,0,95566040,999989659,10341,999882101,117899,95555699,1000,1000,1000,1000,1000,1000,1000,100280237365,662528100,19601,96760695,118200,5861412200,16869614,300391864,286798136,397785894,1266765300,602214106,999997116,2884,358969722,998746486,1253514,382394314,90420100,0,95605780,999990398,9602,999887422,112578,95596178,1000,1000,1000,1000,1000,1000,1000,100280031743,662462300,109343,96450294,581700,5860599800,10884870,294364570,286839593,397340984,1266614700,602659016,999998446,1554,358320762,998704069,1295931,382446031,90306400,3,95626720,999979721,20279,999896462,103538,95606438,1000,1000,1000,1000,1000,1000,1000,100279972075,662215000,110454,96820085,111100,5858586000,26661526,310046276,286687974,395911216,1265165100,604088784,999998059,1941,364413743,998751869,1248131,382250631,90321500,9940,95572600,999999997,3,999882843,117157,95562657,1000,1000,1000,1000,1000,1000,1000
12000,6530220,1274350,220000000,1320000000,20000,120000,9991861232485,87084674,117403335,3016,213469780,2000,10590,4138533,426933528,6206359559,13793640441,17068611041,9974991667,25008333,1171795,100309560086,730912900,9566,106630554,68000,6467142600,10671345,323503645,316105252,437701592,1396939200,562298408,999998076,1924,245523484,998685632,1314368,421470568,100260100,0,105374620,999990696,9304,999882984,117016,105365316,1000,1000,1000,1000,1000,1000,1000,100309648961,731312400,101168,106232919,530200,6470711200,18755349,331760749,316261674,439695040,1398621900,560304960,999988983,11017,239841343,998768469,1231531,421682231,100258500,9860,105430420,999999997,3,999881043,118957,105420557,1000,1000,1000,1000,1000,1000,1000,100309599191,731186600,9429,106174768,532900,6469356400,10801076,323737526,316274739,439148894,1398359400,560851106,999999534,466,239722540,998743101,1256899,421696499,100119600,10121,105441340,999990541,9459,999891940,108060,105421760,1000,1000,1000,1000,1000,1000,1000,100309405432,730867300,110131,106142867,562700,6466668200,26904790,339713140,316102137,437442952,1396661400,562557048,999987373,12627,245927521,998781384,1218616,421469516,100115200,9441,105376820,1000000000,0,999883221,116779,105367379,1000,1000,1000,1000,1000,1000,1000
13000,6824810,1288437,240000000,1440000000,20000,120000,9991290427936,86017817,116569687,2950,233175190,2000,968,4145190,466344480,6033586253,13966413747,17548812147,9974884210,25115790,1290890,100339099040,799853200,8978,115898857,590900,7077780000,13412971,355792571,345652185,479704578,1528880100,520295422,999980684,19316,127007206,998736621,1263379,460869579,110059000,3,115217400,999999997,3,999876606,123394,115217394,1000,1000,1000,1000,1000,1000,1000,100339160464,799965900,16531,115925614,549600,7078827000,19329759,361760709,345685908,481303909,1530199200,518696091,999988474,11526,121428765,998779757,1220243,460914543,110063600,9802,115238440,999999997,3,999875365,124635,115228635,1000,1000,1000,1000,1000,1000,1000,100339025434,799969800,9270,115960366,602700,7078522000,9855294,352266694,345798864,481075217,1530246600,518924783,999979985,20015,120541268,998719004,1280996,461061896,109894900,0,115272800,999990232,9768,999883968,116032,115263032,1000,1000,1000,1000,1000,1000,1000,100338831612,799524200,101832,115947402,554300,7074822000,26654771,368890621,345539258,479116880,1528280700,520883120,999996528,3472,127369448,998779890,1220110,460719010,109920300,6,115179760,999999998,2,999872748,127252,115179752,1000,1000,1000,1000,1000,1000,1000
14000,7108510,1277295,260000000,1560000000,20000,120000,9990733307973,87720172,118367449,1625,252891490,2000,127686,4147347,505779730,5877332745,14122667255,18012615055,9974910153,25089847,1410083,100368468018,868553900,101485,125787040,573700,7686253400,13634650,385456250,375084976,521377885,1660518300,478622115,999994786,5214,8599101,998775925,1224075,500109875,119846700,2,125035180,999989721,10279,999885801,114199,125024899,1000,1000,1000,1000,1000,1000,1000,100368625554,868788500,101852,125742862,575700,7688393800,19101916,391027966,375144952,523285777,1662149100,476714223,999998279,1721,2412302,998844450,1155550,500186850,119884400,4,125061160,999980742,19258,999894502,105498,125041898,1000,1000,1000,1000,1000,1000,1000,100368606227,868916700,15433,126315230,63900,7689224600,10108317,382070267,375322537,523534651,1662648600,476465349,999999371,629,859820,998756683,1243317,500423617,119750800,3,125120380,999980703,19297,999891720,108280,125101080,1000,1000,1000,1000,1000,1000,1000,100368448921,868391000,101299,126130634,114700,7684836400,28287136,400040536,374977295,521186209,1660328700,478813791,999998249,1751,8787140,998861545,1138455,499963155,119797900,5,125005580,999980285,19715,999898340,101660,124985860,1000,1000,1000,1000,1000,1000,1000
15000,7381340,1258483,280000000,1680000000,20000,120000,9990195142443,85293640,115923019,21237,272618660,2000,125494,4109433,545194846,5735939183,14264060817,18178881317,9975009987,24990013,1529933,100397614516,937042800,24833,41236743,95387800,8292464000,16122001,417270651,404669213,521661760,1750740000,478338240,999996043,3957,16883,998296870,1703130,539555530,129699400,1,134896580,999989738,10262,999859183,140817,134886317,1000,1000,1000,1000,1000,1000,1000,100397564436,937137700,111254,37095282,99656900,8293221800,19025394,420209544,404703898,521176426,1749990000,478823574,999996256,3744,100630,998267232,1732768,539601768,129729900,2,134908160,999989712,10288,999871530,128470,134897870,1000,1000,1000,1000,1000,1000,1000,100397507121,937091900,29901,37608035,99146000,8292624600,12053339,413205889,404783828,520872338,1749966300,479127662,999992412,7588,3274,998213646,1786354,539706854,129597800,4,134937780,999985250,14750,999863774,136226,134923026,1000,1000,1000,1000,1000,1000,1000,100397483307,936593700,39359,42561210,93899300,8288584200,26967639,427929939,404414913,521204471,1750353000,478795529,999975893,24107,104322,998391809,1608191,539215891,129647800,3,134812960,999988021,11979,999868122,131878,134800978,1000,1000,1000,1000,1000,1000,1000
16000,7641570,1267786,300000000,1800000000,20000,120000,9989665921158,87500266,118280165,21331,292358430,2000,1060,4141101,584674198,5608143024,14391856976,18309112576,9975010819,24989181,1649617,100422106342,1000969600,162478,10672457,140806300,8853375200,20652508,448867258,434173359,521070784,1840120500,478929216,999996924,3076,5240,993425681,6574319,578893919,139569800,9721,144741960,999988321,11679,999819540,180460,144720560,1000,1000,1000,1000,1000,1000,1000,100421781818,1000711500,158952,10437019,141434400,8850684600,23275116,451353966,434228537,520640194,1839434700,479359806,999980584,19416,14590,993037453,6962547,578967847,139598600,3,144749920,999989393,10607,999814490,185510,144739310,1000,1000,1000,1000,1000,1000,1000,100421686257,1000606900,128044,10527463,141208800,8849632200,13484753,441510903,434249726,520186092,1839252900,479813908,999996859,3141,84967,993148841,6851159,578996059,139352800,0,144757060,999989273,10727,999808267,191733,144746333,1000,1000,1000,1000,1000,1000,1000,100422139005,1000607200,166776,10536771,140544700,8850582400,28913527,456999027,433878682,520630150,1839743400,479369850,999994677,5323,81427,993719845,6280155,578500755,139514200,4,144634540,999987537,12463,999814127,185873,144622073,1000,1000,1000,1000,1000,1000,1000
17000,7894600,1256194,320000000,1920000000,20000,120000,9989151031817,87562331,118582761,3075,312105400,2000,90,4160880,624204650,5492507248,14507492752,18426621652,9974910380,25089620,1769930,100444112940,1062299300,171653,8970740,159794600,9388172200,25578405,479551755,463672758,520501458,1929521700,479498542,999998089,1911,99131,985980673,14019327,618227127,149386300,10340,154574360,999990349,9651,999798231,201769,154554369,1000,1000,1000,1000,1000,1000,1000,100443751848,1062106600,168418,9118287,160195400,9385834800,30565478,484416828,463802171,520206143,1928923800,479793857,999992265,7735,2522,985467951,14532049,618396649,149434200,5,154613220,999981263,18737,999809422,190578,154594478,1000,1000,1000,1000,1000,1000,1000,100443709137,1061963500,165131,9348379,159673000,9384644600,15203396,468998246,463727024,519786724,1928827500,480213276,999998680,1320,19156,985736532,14263468,618299168,149180200,10044,154592780,999989408,10592,999801656,198344,154572144,1000,1000,1000,1000,1000,1000,1000,100444171057,1062013300,128106,8696999,159741000,9385919400,31908587,485776887,463452434,520134093,1929187200,479865907,999991814,8186,102721,986183587,13816413,617931913,149344400,4,154493480,999986003,13997,999797221,202779,154479479,1000,1000,1000,1000,1000,1000,1000
18000,8139570,1272548,340000000,2040000000,20000,120000,9988651745004,83053148,114268987,1768,331860430,2000,10380,4159315,663717324,5387912752,14612087248,18532815748,9974834125,25165875,1890649,100466044552,1123654500,157171,8304667,177877600,9922890600,29140419,508864269,493257377,520085702,2019049500,479914298,999997543,2457,109041,978400964,21599036,657673036,159166900,1,164426060,999989600,10400,999791141,208859,164415659,1000,1000,1000,1000,1000,1000,1000,100465730074,1123406100,162340,8406084,178279100,9920185800,35649644,515235494,493301102,519714273,2018394600,480285727,999990911,9089,100538,977924736,22075264,657727864,159284700,2,164447580,999979184,20816,999807638,192362,164426762,1000,1000,1000,1000,1000,1000,1000,100465589521,1123299700,187638,9056259,177474100,9919168200,17393407,496928957,493296494,519392716,2018376000,480607284,999996769,3231,10853,978100859,21899141,657728141,159013500,10380,164443580,999998447,1553,999796953,203047,164431647,1000,1000,1000,1000,1000,1000,1000,100466055843,1123349700,150340,8695317,177264300,9920468200,38077802,517688352,493017298,519797846,2018815200,480202154,999971907,28093,17661,978540863,21459137,657355937,159195700,10120,164350140,999998619,1381,999789961,210039,164338639,1000,1000,1000,1000,1000,1000,1000
19000,8377290,1268049,360000000,2160000000,20000,120000,9988153808791,87173881,118519829,3172,351622710,2000,966,4173172,703239076,5293303772,14706696228,18628789028,9974839188,25160812,2011964,100487989795,1184988000,199706,8545785,195028500,10457451200,32367183,537834383,522764906,519835225,2108769300,480164775,999999092,908,5967,970902661,29097339,697013539,168964600,9600,174277240,999980993,19007,999804967,195033,174248633,1000,1000,1000,1000,1000,1000,1000,100487651843,1184735100,212803,8120552,195986000,10454809400,41370722,546704422,522824431,519371580,2108008800,480628420,999997862,2138,105282,970394851,29605149,697092349,169112500,5,174288600,999979323,20677,999799782,200218,174267918,1000,1000,1000,1000,1000,1000,1000,100487638389,1184635900,140664,8733469,195160000,10453876600,21644481,526932281,522822176,519073784,2108016000,480926216,999998635,1365,8951,970537675,29462325,697088025,168889600,2,174290480,999975371,24629,999794451,205549,174265849,1000,1000,1000,1000,1000,1000,1000,100488042706,1184694500,147394,8506333,194919400,10455164200,41898949,547259899,522552819,519491073,2108444400,480508927,999998673,1327,9600,970919281,29080719,696730419,169099600,1,174197620,999979981,20019,999795000,205000,174177600,1000,1000,1000,1000,1000,1000,1000
20000,8611170,1238718,380000000,2280000000,20000,120000,9987671432961,84696126,116063025,20039,371388830,2000,112176,4137317,742737582,5207656387,14792343613,18715595513,9974903563,25096437,2133145,100509915547,1246367000,157169,7986493,213111600,10992339600,39192373,570417723,552380136,519441286,2198299500,480558714,999994858,5142,106372,963196036,36803964,736506464,178831900,9480,184136960,999998848,1152,999789972,210028,184126328,1000,1000,1000,1000,1000,1000,1000,100509605414,1246121600,129240,8045763,213603300,10989764800,44462653,575557753,552458901,519106592,2197668900,480893408,999993710,6290,76418,962634717,37365283,736611083,179013000,3,184154540,999997645,2355,999779218,220782,184152182,1000,1000,1000,1000,1000,1000,1000,100509668390,1245978400,199149,8331100,212872600,10988588000,25383268,556422718,552266164,518689239,2197629300,481310761,999998752,1248,101113,963120049,36879951,736336951,178722400,10,184124600,999946197,53803,999828713,171287,184070787,1000,1000,1000,1000,1000,1000,1000,100509912462,1246067800,206188,8451677,212512900,10990011600,45133662,576250912,552128919,519179224,2198088600,480820776,999981774,18226,16950,963292631,36707369,736167869,178940700,1,184051020,999987931,12069,999794350,205650,184038950,1000,1000,1000,1000,1000,1000,1000
21000,8837320,1241690,400000000,2400000000,20000,120000,9987194896086,84602721,116138525,19873,391162680,2000,11182,4152390,782285614,5130224507,14869775493,18794039193,9974870790,25129210,2254204,100531802384,1307736100,210683,8372714,230238500,11527187400,43541588,600523788,581962520,519258348,2288063700,480741652,999992837,7163,16089,955593769,44406231,775946631,188652300,2,193994300,999989813,10187,999787589,212411,193984111,1000,1000,1000,1000,1000,1000,1000,100531504746,1307541500,183483,7945932,231276600,11524935000,50002620,606868370,582045212,518832955,2287338600,481167045,999988798,11202,90643,954986431,45013569,776059969,188875100,9782,194025480,999999059,941,999795243,204757,194014757,1000,1000,1000,1000,1000,1000,1000,100531590533,1307365600,147664,8346985,230320300,11523685600,29621186,586430836,581884660,518508868,2287383900,481491132,999971667,28333,7299,955443639,44556361,775845361,188584000,2,193963260,999997443,2557,999785599,214401,193960701,1000,1000,1000,1000,1000,1000,1000,100532001395,1307448200,148782,8258062,230003600,11525047600,48039684,604924134,581642459,518961623,2287816500,481038377,999998682,1318,12459,955783100,44216900,775515700,188790800,3,193895980,999977264,22736,999806059,193941,193873241,1000,1000,1000,1000,1000,1000,1000
22000,9058920,1266709,420000000,2520000000,20000,120000,9986722265419,88060193,119823626,1808,410941080,2000,126727,4184389,821878544,5060248812,14939751188,18864883488,9974797031,25202969,2376075,100553832438,1369138200,162109,8255602,247699300,12062330800,46301099,629054499,611514362,519053983,2377798200,480946017,999997232,2768,14349,948056187,51943813,815352113,198467100,10120,203848980,999998891,1109,999793649,206351,203837751,1000,1000,1000,1000,1000,1000,1000,100553534060,1368934400,174292,8235620,248383200,12060069600,55757653,638395203,611583612,518709257,2377174500,481290743,999993341,6659,2184,947437172,52562828,815439528,198739100,9920,203881700,999984136,15864,999803384,196616,203855916,1000,1000,1000,1000,1000,1000,1000,100553577341,1368754200,184827,8028877,248090900,12058736400,34417926,616994676,611412326,518217214,2377028400,481782786,999992770,7230,101856,947892430,52107570,815209770,198450600,9942,203827380,999980006,19994,999803256,196744,203797444,1000,1000,1000,1000,1000,1000,1000,100553906615,1368839700,154056,8268645,247514500,12060105000,51510586,634162186,611245226,518739372,2377522800,481260628,999996829,3171,9657,948130931,51869069,814993069,198642700,10480,203760020,999998303,1697,999788657,211343,203747843,1000,1000,1000,1000,1000,1000,1000
23000,9271460,1252594,440000000,2640000000,20000,120000,9986263877084,83891967,115729254,20049,430728540,2000,1027,4136805,861416982,4996908951,15003091049,18928995449,9974798155,25201845,2498637,100575776613,1430558300,215264,7884661,265581500,12597633400,50898117,659430417,641093416,518764964,2467458000,481235036,999996623,3377,108459,940460043,59539957,854784657,208326200,6,213710940,999980307,19693,999802459,197541,213691241,1000,1000,1000,1000,1000,1000,1000,100575517796,1430326800,131979,8144300,265913300,12595204800,57992055,666401505,641181546,518502278,2466900600,481497722,999996703,3297,17725,939809179,60190821,854904921,208596900,4,213734800,999988579,11421,999784525,215475,213723375,1000,1000,1000,1000,1000,1000,1000,100575563892,1430197000,136491,8292025,265346600,12594187600,38323838,646685938,641052035,518124827,2466864900,481875173,999993188,6812,4761,940200026,59799974,854726974,208324400,3,213702160,999972782,27218,999797861,202139,213674939,1000,1000,1000,1000,1000,1000,1000,100575857573,1430275500,143742,7907767,265372500,12595469400,57796119,666228519,640866490,518450965,2467185300,481549035,999976570,23430,84705,940497115,59502885,854487985,208469000,10140,213633640,999997995,2005,999789205,210795,213621495,1000,1000,1000,1000,1000,1000,1000
24000,9483390,1266293,460000000,2760000000,20000,120000,9985806872878,84447838,116416282,21488,450516610,2000,935,4143100,900990244,4939672916,15060327084,18986947484,9974795260,25204740,2620604,100597836523,1491951100,140589,7789634,282960000,13132805400,54923348,689229798,670656769,518592970,2557232700,481407030,999996574,3426,107104,932956535,67043465,894202365,218115800,3,223565580,999980019,19981,999792604,207396,223545596,1000,1000,1000,1000,1000,1000,1000,100597448009,1491783600,195424,8104446,283512400,13130756000,60746855,694946155,670775653,518328971,2556667200,481671029,999996682,3318,12211,932183458,67816542,894361042,218469100,5,223604880,999980514,19486,999799611,200389,223585389,1000,1000,1000,1000,1000,1000,1000,100597457183,1491635400,168706,8196874,283009500,13129629200,42180541,676327941,670672351,517913548,2556602400,482086452,999970611,29389,7463,932521412,67478588,894228988,218203800,3,223559080,999997560,2440,999783963,216037,223556637,1000,1000,1000,1000,1000,1000,1000,100597848588,1491724300,139480,7709392,283083100,13131003000,64006728,698228878,670458368,518270431,2556931200,481729569,999987387,12613,98156,932843988,67156012,893944112,218376200,10120,223497000,999998864,1136,999794256,205744,223485744,1000,1000,1000,1000,1000,1000,1000
25000,9689950,1248366,480000000,2880000000,20000,120000,9985353925020,86376114,118472604,19993,470310050,2000,95,4151576,940580114,4887878134,15112121866,19039343066,9974797664,25202336,2742578,100619762102,1553406400,209769,8132496,300160100,13668425600,57812737,717913537,700242604,518543443,2647122000,481456557,999996400,3600,16457,925348753,74651247,933652847,227995200,9462,233431580,999988125,11875,999794557,205443,233410243,1000,1000,1000,1000,1000,1000,1000,100619388006,1553232200,163741,7778448,301378900,13666288400,65701241,725690241,700429876,518108122,2646365400,481891878,999995071,4929,81549,924484773,75515227,933905627,228333400,6,233478380,999997377,2623,999778449,221551,233475751,1000,1000,1000,1000,1000,1000,1000,100619435753,1553054800,213087,7870060,300774300,13665075200,45761804,705697154,700225593,517697716,2646343200,482302284,999972596,27404,72680,924979087,75020913,933633213,228074300,7,233410360,999997267,2733,999776480,223520,233407620,1000,1000,1000,1000,1000,1000,1000,100619734466,1553151900,208884,8191013,300180500,13666387800,69445357,729450607,700077739,518213568,2646799500,481786432,999996018,3982,5350,925203011,74796989,933433789,228232300,1,233365640,999990411,9589,999785350,214650,233356050,1000,1000,1000,1000,1000,1000,1000
26000,9891660,1288063,500000000,3000000000,20000,120000,9984907971504,86257299,118546673,20091,490108340,2000,10541,4149576,980176498,4840993903,15159006097,19086722497,9974725404,25274596,2865202,100641726186,1614873200,191599,7864974,317961100,14204021600,62758086,748650286,729888490,518330799,2736826800,481669201,999999094,906,104495,917675605,82324395,973177695,237842300,0,243310080,999979125,20875,999799595,200405,243289205,1000,1000,1000,1000,1000,1000,1000,100641314155,1614650700,212006,8048184,318611300,14201598200,69956628,755725178,730014645,517959377,2736178800,482040623,999972364,27636,73987,916892542,83107458,973351958,238179000,1,243340020,999997294,2706,999776287,223713,243337313,1000,1000,1000,1000,1000,1000,1000,100641498560,1614498900,161349,8280478,317768100,14200547400,49815898,735537748,729794992,517682684,2736236100,482317316,999998987,1013,6003,917395011,82604989,973056589,237936900,10442,243282240,999989799,10201,999793603,206397,243261597,1000,1000,1000,1000,1000,1000,1000,100641806283,1614594100,127566,7751857,317977200,14201890600,72994284,758788184,729656794,517987366,2736510300,482012634,999996449,3551,105783,917627889,82372111,972875111,238078500,9220,243229380,999998157,1843,999787983,212017,243218317,1000,1000,1000,1000,1000,1000,1000
27000,10090160,1257473,520000000,3120000000,20000,120000,9984468236027,84403013,116781048,21405,509909840,2000,904,4145265,1019776870,4798600140,15201399860,19129529960,9974755715,25244285,2988485,100663657689,1676346600,200705,8210570,335143200,14739745200,67043336,778734086,759527123,518314957,2826723900,481685043,999990455,9545,17198,910034375,89965625,1012701825,247680200,9721,253187440,999996983,3017,999790398,209602,253174702,1000,1000,1000,1000,1000,1000,1000,100663354847,1676149800,188302,7766712,336372400,14737535600,73619708,785196958,759617573,517845628,2825976600,482154372,999998311,1689,104283,909268610,90731390,1012821690,248068900,10081,253219420,999994778,5222,999791183,208817,253204117,1000,1000,1000,1000,1000,1000,1000,100663617937,1675952900,138920,8141383,335196600,14736232200,52402914,763923314,759325622,517572236,2826091500,482427764,999999355,645,10519,909936597,90063403,1012420603,247771500,0,253135660,999959321,40679,999817119,182881,253094981,1000,1000,1000,1000,1000,1000,1000,100663811435,1676076200,151328,7660762,335627400,14737770800,79286115,790887265,759260955,517879097,2826341700,482120903,999997218,2782,111321,909963766,90036234,1012341134,248023500,3,253100600,999979582,20418,999793721,206279,253080179,1000,1000,1000,1000,1000,1000,1000
28000,10283040,1266950,540000000,3240000000,20000,120000,9984032205266,82903402,115503515,20111,529716960,2000,1016,4152415,1059393698,4760263968,15239736032,19168237832,9974663445,25336555,3111143,100685716360,1737832300,197954,8065777,352694700,15275678200,71249154,808750004,789115941,518240263,2916593700,481759737,999991201,8799,1938,902494497,97505503,1052145403,257531200,3,263057020,999972445,27555,999801138,198862,263029462,1000,1000,1000,1000,1000,1000,1000,100685374703,1737617300,204797,7697052,353899600,15273329000,77830971,815211871,789204575,517739106,2915825700,482260894,999989106,10894,106800,901690525,98309475,1052265675,257950100,5,263082380,999978725,21275,999794400,205600,263061100,1000,1000,1000,1000,1000,1000,1000,100685454411,1737424200,204232,8097669,352840500,15271978000,57792456,795113056,788984918,517464584,2915887200,482535416,999993565,6435,8981,902271963,97728037,1051979437,257606800,10020,263005900,999998639,1361,999788481,211519,262994519,1000,1000,1000,1000,1000,1000,1000,100685699035,1737573900,164485,7717444,353172500,15273655800,82250353,819657103,788952159,517802698,2916169200,482197302,999983538,16462,91240,902259381,97740619,1051935819,257857900,1,262984840,999998821,1179,999776740,223260,262983660,1000,1000,1000,1000,1000,1000,1000
