Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
4400,9999999099974,1000026,1000026,804730,0,0,7058,9999960690,981,981,375,0,0,3000,2000,234,0,35746,614,9961571,10038429,10038429,1000,500,300,9999960517,991,991,620,0,0,3000,2000,173,0,36160,571,9961408,10038592,10038592,1000,500,300,9999991370,1002,1002,31245,0,0,3000,2000,0,1292,5918,532,9992272,10007728,10007728,1000,100,300,9999991511,1018,1018,31535,0,0,3000,2000,0,1338,5428,633,9992429,10007571,10007571,1000,100,300,9999991442,978,978,31495,0,0,3000,2000,0,1401,5666,592,9992320,10007680,10007680,1000,100,300,999987300,101,101,2,29878,87171,130,10000,987301,1012699,1012699,5000,3000,2000,999987487,107,107,2,30289,87385,109,10000,987494,1012506,1012506,5000,3000,2000,999987298,105,105,1,30141,87200,103,10000,987303,1012697,1012697,5000,3000,2000,999987264,100,100,0,29892,87160,104,10000,987264,1012736,1012736,5000,3000,2000,999987390,92,92,3,1645,87256,126,10000,987382,1012618,1012618,5000,1000,2000,999987308,109,109,1,1550,87223,94,10000,987317,1012683,1012683,5000,1000,2000,999992265,107,107,0,90980,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992434,95,95,0,91091,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992317,103,103,0,90919,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4500,9999999099654,1000346,1000346,800661,0,0,7140,9999960695,976,976,1165,0,0,3000,2000,45,0,36178,602,9961571,10038429,10038429,1000,500,300,9999960531,977,977,1414,0,0,3000,2000,41,0,36488,557,9961408,10038592,10038592,1000,500,300,9999991378,994,994,32066,0,0,3000,2000,0,1141,5918,515,9992272,10007728,10007728,1000,100,300,9999991507,1022,1022,32340,0,0,3000,2000,0,1194,5428,614,9992429,10007571,10007571,1000,100,300,9999991424,996,996,32354,0,0,3000,2000,0,1250,5666,572,9992320,10007680,10007680,1000,100,300,999987144,100,100,0,29816,87109,35,10000,987144,1012856,1012856,5000,3000,2000,999987352,115,115,0,30219,87315,52,10000,987367,1012633,1012633,5000,3000,2000,999987192,101,101,0,30097,87156,37,10000,987193,1012807,1012807,5000,3000,2000,999987149,97,97,0,29841,87109,37,10000,987146,1012854,1012854,5000,3000,2000,999987241,93,93,1,1582,87193,41,10000,987234,1012766,1012766,5000,1000,2000,999987208,109,109,0,1511,87184,33,10000,987217,1012783,1012783,5000,1000,2000,999992264,108,108,0,91131,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992432,97,97,0,91235,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992318,102,102,0,91070,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4600,9999999099507,1000493,1000493,796723,0,0,7228,9999960680,991,991,1923,0,0,3000,2000,12,0,36300,570,9961571,10038429,10038429,1000,500,300,9999960506,1002,1002,2218,0,0,3000,2000,10,0,36602,538,9961408,10038592,10038592,1000,500,300,9999991349,1023,1023,32851,0,0,3000,2000,0,1046,5918,503,9992272,10007728,10007728,1000,100,300,9999991510,1019,1019,33181,0,0,3000,2000,0,1089,5428,603,9992429,10007571,10007571,1000,100,300,9999991440,980,980,33104,0,0,3000,2000,0,1120,5666,558,9992320,10007680,10007680,1000,100,300,999987104,105,105,0,29807,87100,9,10000,987109,1012891,1012891,5000,3000,2000,999987309,110,110,0,30205,87301,18,10000,987319,1012681,1012681,5000,3000,2000,999987146,103,103,0,30085,87144,5,10000,987149,1012851,1012851,5000,3000,2000,999987110,99,99,0,29828,87096,13,10000,987109,1012891,1012891,5000,3000,2000,999987201,94,94,0,1571,87182,13,10000,987195,1012805,1012805,5000,1000,2000,999987172,112,112,0,1505,87178,6,10000,987184,1012816,1012816,5000,1000,2000,999992272,100,100,0,91226,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992433,96,96,0,91340,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992320,100,100,0,91200,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4700,9999999099964,1000036,1000036,792753,0,0,7297,9999960684,987,987,2712,0,0,3000,2000,3,0,36343,551,9961571,10038429,10038429,1000,500,300,9999960530,978,978,3003,0,0,3000,2000,4,0,36624,529,9961408,10038592,10038592,1000,500,300,9999991345,1027,1027,33667,0,0,3000,2000,0,937,5918,492,9992272,10007728,10007728,1000,100,300,9999991503,1026,1026,33965,0,0,3000,2000,0,983,5428,585,9992429,10007571,10007571,1000,100,300,9999991427,993,993,33900,0,0,3000,2000,0,1017,5666,546,9992320,10007680,10007680,1000,100,300,999987092,105,105,0,29803,87096,1,10000,987097,1012903,1012903,5000,3000,2000,999987293,109,109,0,30203,87299,3,10000,987302,1012698,1012698,5000,3000,2000,999987139,104,104,0,30082,87141,2,10000,987143,1012857,1012857,5000,3000,2000,999987097,101,101,0,29827,87095,3,10000,987098,1012902,1012902,5000,3000,2000,999987181,100,100,0,1568,87179,2,10000,987181,1012819,1012819,5000,1000,2000,999987170,109,109,0,1503,87176,3,10000,987179,1012821,1012821,5000,1000,2000,999992277,95,95,0,91335,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992434,95,95,0,91446,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992310,110,110,0,91303,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4800,9999999100669,999331,999331,788858,0,0,7380,9999960675,996,996,3499,0,0,3000,2000,1,0,36349,538,9961571,10038429,10038429,1000,500,300,9999960522,986,986,3759,0,0,3000,2000,1,0,36634,510,9961408,10038592,10038592,1000,500,300,9999991342,1030,1030,34468,0,0,3000,2000,0,850,5918,469,9992272,10007728,10007728,1000,100,300,9999991526,1003,1003,34749,0,0,3000,2000,0,871,5428,571,9992429,10007571,10007571,1000,100,300,9999991453,967,967,34667,0,0,3000,2000,0,926,5666,532,9992320,10007680,10007680,1000,100,300,999987094,101,101,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987294,106,106,0,30203,87299,1,10000,987300,1012700,1012700,5000,3000,2000,999987139,102,102,0,30081,87140,1,10000,987141,1012859,1012859,5000,3000,2000,999987098,96,96,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987183,96,96,0,1567,87178,1,10000,987179,1012821,1012821,5000,1000,2000,999987163,112,112,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992276,96,96,0,91422,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992432,97,97,0,91558,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992305,115,115,0,91394,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4900,9999999100151,999849,999849,784971,0,0,7461,9999960663,1008,1008,4233,0,0,3000,2000,0,0,36351,527,9961571,10038429,10038429,1000,500,300,9999960511,997,997,4556,0,0,3000,2000,0,0,36636,495,9961408,10038592,10038592,1000,500,300,9999991348,1024,1024,35272,0,0,3000,2000,0,787,5918,451,9992272,10007728,10007728,1000,100,300,9999991534,995,995,35522,0,0,3000,2000,0,790,5428,557,9992429,10007571,10007571,1000,100,300,9999991440,980,980,35446,0,0,3000,2000,0,843,5666,509,9992320,10007680,10007680,1000,100,300,999987089,106,106,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987298,101,101,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987138,101,101,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987102,92,92,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987186,92,92,0,1566,87177,1,10000,987178,1012822,1012822,5000,1000,2000,999987166,109,109,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992282,90,90,0,91485,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992431,98,98,0,91639,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992307,113,113,0,91477,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5000,9999999100840,999160,999160,781128,0,0,7543,9999960655,1016,1016,5025,0,0,3000,2000,0,0,36352,511,9961571,10038429,10038429,1000,500,300,9999960508,1000,1000,5321,0,0,3000,2000,0,0,36636,480,9961408,10038592,10038592,1000,500,300,9999991351,1021,1021,36057,0,0,3000,2000,0,706,5918,436,9992272,10007728,10007728,1000,100,300,9999991531,998,998,36315,0,0,3000,2000,0,715,5428,536,9992429,10007571,10007571,1000,100,300,9999991418,1002,1002,36154,0,0,3000,2000,0,749,5666,494,9992320,10007680,10007680,1000,100,300,999987089,106,106,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987297,102,102,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987140,99,99,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987099,95,95,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987186,91,91,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987164,111,111,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992286,86,86,0,91566,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992427,102,102,0,91714,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992315,105,105,0,91571,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5100,9999999100520,999480,999480,777247,0,0,7635,9999960647,1024,1024,5804,0,0,3000,2000,0,0,36352,494,9961571,10038429,10038429,1000,500,300,9999960527,981,981,6064,0,0,3000,2000,0,0,36636,454,9961408,10038592,10038592,1000,500,300,9999991341,1031,1031,36847,0,0,3000,2000,0,631,5918,419,9992272,10007728,10007728,1000,100,300,9999991525,1004,1004,37074,0,0,3000,2000,0,646,5428,523,9992429,10007571,10007571,1000,100,300,9999991425,995,995,36964,0,0,3000,2000,0,656,5666,475,9992320,10007680,10007680,1000,100,300,999987092,103,103,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987300,99,99,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987139,100,100,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987102,92,92,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987185,92,92,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987170,105,105,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992280,92,92,0,91641,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992428,101,101,0,91783,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992312,108,108,0,91664,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5200,9999999099473,1000527,1000527,773461,0,0,7703,9999960648,1023,1023,6544,0,0,3000,2000,0,0,36352,480,9961571,10038429,10038429,1000,500,300,9999960532,976,976,6849,0,0,3000,2000,0,0,36636,439,9961408,10038592,10038592,1000,500,300,9999991344,1028,1028,37600,0,0,3000,2000,0,563,5918,407,9992272,10007728,10007728,1000,100,300,9999991536,993,993,37850,0,0,3000,2000,0,590,5428,512,9992429,10007571,10007571,1000,100,300,9999991442,978,978,37696,0,0,3000,2000,0,600,5666,459,9992320,10007680,10007680,1000,100,300,999987085,110,110,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987295,104,104,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987145,94,94,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987108,86,86,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987182,95,95,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987171,104,104,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992283,89,89,0,91709,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992426,103,103,0,91839,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992314,106,106,0,91720,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5300,9999999099800,1000200,1000200,769564,0,0,7767,9999960654,1017,1017,7349,0,0,3000,2000,0,0,36352,466,9961571,10038429,10038429,1000,500,300,9999960536,972,972,7621,0,0,3000,2000,0,0,36636,429,9961408,10038592,10038592,1000,500,300,9999991343,1029,1029,38396,0,0,3000,2000,0,513,5918,402,9992272,10007728,10007728,1000,100,300,9999991532,997,997,38643,0,0,3000,2000,0,526,5428,495,9992429,10007571,10007571,1000,100,300,9999991422,998,998,38427,0,0,3000,2000,0,533,5666,441,9992320,10007680,10007680,1000,100,300,999987082,113,113,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987288,111,111,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987139,100,100,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987108,86,86,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987177,100,100,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987169,106,106,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992273,99,99,0,91759,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992426,103,103,0,91903,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992310,110,110,0,91787,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5400,9999999099678,1000322,1000322,765767,0,0,7835,9999960660,1011,1011,8122,0,0,3000,2000,0,0,36352,448,9961571,10038429,10038429,1000,500,300,9999960524,984,984,8362,0,0,3000,2000,0,0,36636,416,9961408,10038592,10038592,1000,500,300,9999991341,1031,1031,39168,0,0,3000,2000,0,471,5918,395,9992272,10007728,10007728,1000,100,300,9999991532,997,997,39412,0,0,3000,2000,0,490,5428,483,9992429,10007571,10007571,1000,100,300,9999991419,1001,1001,39169,0,0,3000,2000,0,479,5666,423,9992320,10007680,10007680,1000,100,300,999987081,114,114,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987299,100,100,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987135,104,104,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987109,85,85,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987177,100,100,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987174,101,101,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992269,103,103,0,91801,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992426,103,103,0,91939,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992306,114,114,0,91841,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5500,9999999099357,1000643,1000643,762048,0,0,7907,9999960678,993,993,8878,0,0,3000,2000,0,0,36352,430,9961571,10038429,10038429,1000,500,300,9999960512,996,996,9133,0,0,3000,2000,0,0,36636,401,9961408,10038592,10038592,1000,500,300,9999991342,1030,1030,39872,0,0,3000,2000,0,437,5918,386,9992272,10007728,10007728,1000,100,300,9999991535,994,994,40151,0,0,3000,2000,0,447,5428,469,9992429,10007571,10007571,1000,100,300,9999991433,987,987,39918,0,0,3000,2000,0,432,5666,407,9992320,10007680,10007680,1000,100,300,999987083,112,112,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987300,99,99,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987133,106,106,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987102,92,92,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987174,103,103,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987173,102,102,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992261,111,111,0,91835,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992434,95,95,0,91982,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992311,109,109,0,91888,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5600,9999999099241,1000759,1000759,758311,0,0,7972,9999960677,994,994,9665,0,0,3000,2000,0,0,36352,413,9961571,10038429,10038429,1000,500,300,9999960496,1012,1012,9859,0,0,3000,2000,0,0,36636,388,9961408,10038592,10038592,1000,500,300,9999991342,1030,1030,40631,0,0,3000,2000,0,384,5918,379,9992272,10007728,10007728,1000,100,300,9999991526,1003,1003,40902,0,0,3000,2000,0,418,5428,452,9992429,10007571,10007571,1000,100,300,9999991413,1007,1007,40632,0,0,3000,2000,0,390,5666,396,9992320,10007680,10007680,1000,100,300,999987079,116,116,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987305,94,94,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987127,112,112,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987099,95,95,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987180,97,97,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987180,95,95,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992258,114,114,0,91888,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992432,97,97,0,92011,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992306,114,114,0,91930,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5700,9999999099313,1000687,1000687,754465,0,0,8039,9999960672,999,999,10430,0,0,3000,2000,0,0,36352,402,9961571,10038429,10038429,1000,500,300,9999960489,1019,1019,10613,0,0,3000,2000,0,0,36636,369,9961408,10038592,10038592,1000,500,300,9999991341,1031,1031,41419,0,0,3000,2000,0,347,5918,374,9992272,10007728,10007728,1000,100,300,9999991520,1009,1009,41678,0,0,3000,2000,0,372,5428,428,9992429,10007571,10007571,1000,100,300,9999991399,1021,1021,41395,0,0,3000,2000,0,357,5666,388,9992320,10007680,10007680,1000,100,300,999987085,110,110,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987309,90,90,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987128,111,111,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987101,93,93,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987181,96,96,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987176,99,99,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992258,114,114,0,91925,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992425,104,104,0,92057,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992304,116,116,0,91963,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5800,9999999098910,1001090,1001090,750765,0,0,8093,9999960674,997,997,11164,0,0,3000,2000,0,0,36352,392,9961571,10038429,10038429,1000,500,300,9999960490,1018,1018,11365,0,0,3000,2000,0,0,36636,356,9961408,10038592,10038592,1000,500,300,9999991365,1007,1007,42139,0,0,3000,2000,0,315,5918,367,9992272,10007728,10007728,1000,100,300,9999991553,976,976,42403,0,0,3000,2000,0,340,5428,414,9992429,10007571,10007571,1000,100,300,9999991419,1001,1001,42164,0,0,3000,2000,0,327,5666,378,9992320,10007680,10007680,1000,100,300,999987086,109,109,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987306,93,93,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987126,113,113,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987103,91,91,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987182,95,95,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987175,100,100,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992267,105,105,0,91957,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992426,103,103,0,92089,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992310,110,110,0,91993,92320,0,10000,992320,1007680,1007680,5000,1000,2000
5900,9999999098159,1001841,1001841,747055,0,0,8138,9999960683,988,988,11883,0,0,3000,2000,0,0,36352,387,9961571,10038429,10038429,1000,500,300,9999960490,1018,1018,12113,0,0,3000,2000,0,0,36636,347,9961408,10038592,10038592,1000,500,300,9999991400,972,972,42915,0,0,3000,2000,0,286,5918,356,9992272,10007728,10007728,1000,100,300,9999991542,987,987,43163,0,0,3000,2000,0,316,5428,405,9992429,10007571,10007571,1000,100,300,9999991405,1015,1015,42871,0,0,3000,2000,0,285,5666,367,9992320,10007680,10007680,1000,100,300,999987091,104,104,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987309,90,90,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987124,115,115,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987103,91,91,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987183,94,94,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987179,96,96,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992273,99,99,0,91986,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992425,104,104,0,92113,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992314,106,106,0,92035,92320,0,10000,992320,1007680,1007680,5000,1000,2000
6000,9999999098454,1001546,1001546,743414,0,0,8189,9999960678,993,993,12606,0,0,3000,2000,0,0,36352,380,9961571,10038429,10038429,1000,500,300,9999960511,997,997,12836,0,0,3000,2000,0,0,36636,339,9961408,10038592,10038592,1000,500,300,9999991390,982,982,43643,0,0,3000,2000,0,255,5918,344,9992272,10007728,10007728,1000,100,300,9999991545,984,984,43915,0,0,3000,2000,0,283,5428,395,9992429,10007571,10007571,1000,100,300,9999991396,1024,1024,43586,0,0,3000,2000,0,267,5666,353,9992320,10007680,10007680,1000,100,300,999987088,107,107,0,29802,87095,0,10000,987095,1012905,1012905,5000,3000,2000,999987308,91,91,0,30203,87299,0,10000,987299,1012701,1012701,5000,3000,2000,999987120,119,119,0,30080,87139,0,10000,987139,1012861,1012861,5000,3000,2000,999987104,90,90,0,29826,87094,0,10000,987094,1012906,1012906,5000,3000,2000,999987187,90,90,0,1566,87177,0,10000,987177,1012823,1012823,5000,1000,2000,999987174,101,101,0,1502,87175,0,10000,987175,1012825,1012825,5000,1000,2000,999992269,103,103,0,92017,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992432,97,97,0,92146,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992311,109,109,0,92053,92320,0,10000,992320,1007680,1007680,5000,1000,2000
