Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
160000,10400,63451,159000000,954000000,1000,6000,9997561470491,33688977,343247496,1339954560,4722,40738,969981,158989600,1000,1058,519891,316039238,26084881,1973915119,2053552854,934122559,1065877441,243197203,99966363748,60723358,367010,3515241,169157002,500015340,13385185,4574,59,416,14360,69332,923571525,953935491,100091502,15674104,79857483,13743,84325896,99998039,1961,104686200,11428406,2194,99997806,126962482,6964594,25972602,72322144,80521438,19478562,99927682,72318,26870980,1000,1000,1000,1000,1000,1000,1000
161000,10720,63200,160000000,960000000,1000,6000,9997562194887,32355986,343910455,1339955908,4173,39939,969608,159989280,1000,1090,515500,318039344,26084277,1973915723,2054063266,933785717,1066214283,244860452,99966636543,61006870,329180,3486229,169489498,502786924,13385392,4598,39,409,14180,69572,929429976,959935710,100342910,15668589,80442909,13848,84331411,99998057,1943,104181925,11525790,2295,99997705,127230018,6964609,26094698,72663392,80318414,19681586,99927438,72562,26887108,1000,1000,1000,1000,1000,1000,1000
162000,10880,62115,161000000,966000000,1000,6000,9997560277365,33664693,347217063,1339954530,4833,40657,969572,160989120,1000,5833,513722,320039096,26082156,1973917844,2054575371,933448772,1066551228,246523244,99966887936,61290254,313330,3467859,169830742,505558768,13385329,4632,37,422,14232,69924,935284609,965932052,100594890,15660538,81026202,13923,84339462,99998070,1930,103680005,11623218,2242,99997758,127497978,6964624,26213416,73002130,80114374,19885626,99926954,73046,26903088,1000,1000,1000,1000,1000,1000,1000
163000,10910,63258,162000000,972000000,1000,6000,9997561194416,32141291,347696228,1339955081,4898,40041,967859,161989090,1000,6271,512260,322042462,26084606,1973915394,2055083451,933112250,1066887750,248190070,99967126295,61573352,309539,3472614,170160071,508326844,13385411,4660,39,394,14176,70204,941141465,971930471,100845901,15653885,81611475,14007,84346115,99998087,1913,103176145,11720873,2455,99997545,127765147,6964642,26332723,73340132,79911837,20088163,99926522,73478,26919246,1000,1000,1000,1000,1000,1000,1000
164000,11110,62621,163000000,978000000,1000,6000,9997560015787,32712348,350261385,1339954846,4520,40654,968475,162988890,1000,671,508995,324040830,26083701,1973916299,2055593521,932778005,1067221995,249854181,99967342094,61857016,328709,3486255,170503296,511099436,13385313,4706,41,378,14288,70664,947005847,977936708,101097576,15645709,82194288,14094,84354291,99998012,1988,102675081,11818988,2187,99997813,128033101,6964654,26451128,73677654,79708999,20291001,99926255,73745,26935525,1000,1000,1000,1000,1000,1000,1000
165000,10410,62795,164000000,984000000,1000,6000,9997557561165,34561688,354110028,1339952882,4690,42448,968261,163989590,1000,611,508103,326042658,26084079,1973915921,2056102396,932442699,1067557301,251520694,99967566199,62140410,339238,3495304,170841019,513869120,13385461,4724,44,419,14096,70844,952864027,983936594,101348588,15638045,82777728,14187,84361955,99998060,1940,102173540,11917189,2305,99997695,128300322,6964663,26568741,74013861,79506614,20493386,99926110,73890,26951734,1000,1000,1000,1000,1000,1000,1000
166000,10350,63549,165000000,990000000,1000,6000,9997559751774,31756409,353296967,1339954482,4288,41250,970221,164989650,1000,1066,503344,328038858,26077550,1973922450,2056617556,932113073,1067886927,253187249,99967830690,62424590,309562,3453777,171187363,516647032,13385507,4756,45,400,14068,71164,958720712,989935385,101600400,15631002,83361042,14274,84368998,99998109,1891,101672001,12015501,2264,99997736,128568584,6964682,26684233,74348265,79304152,20695848,99925632,74368,26968184,1000,1000,1000,1000,1000,1000,1000
167000,10680,62844,166000000,996000000,1000,6000,9997557135493,33763139,357302762,1339954119,4297,41604,969834,165989320,1000,588,502652,330038972,26074383,1973925617,2057129216,931780011,1068219989,254854289,99968056734,62707956,318118,3457603,171525862,519415316,13385544,4790,55,385,14036,71504,964580195,995936568,101851139,15623498,83943927,14367,84376502,99998114,1886,101171017,12113746,2318,99997682,128835574,6964694,26799762,74682031,79102166,20897834,99925725,74275,26984435,1000,1000,1000,1000,1000,1000,1000
168000,10290,63655,167000000,1002000000,1000,6000,9997558648446,31644049,357181190,1339954374,4520,41126,970317,166989710,1000,607,499671,332038786,26075808,1973924192,2057635674,931449325,1068550675,256523401,99968270515,62991366,339054,3474200,171863929,522185384,13385514,4822,54,408,14044,71824,970437644,1001935738,102102382,15615893,84527127,14445,84384107,99998063,1937,100670688,12212947,2241,99997759,129103069,6964710,26914706,75015714,78899679,21100321,99925481,74519,27000687,1000,1000,1000,1000,1000,1000,1000
169000,10510,63000,168000000,1008000000,1000,6000,9997554802687,34884578,362423401,1339955860,4324,39836,969479,167989490,1000,6307,499043,334040022,26078671,1973921329,2058140782,931119042,1068880958,258194334,99968539587,63273980,303698,3440246,172193501,524945988,13385463,4864,40,389,14128,72244,976291271,1007930693,102352421,15608547,85110177,14529,84391453,99998051,1949,100170051,12311779,2119,99997881,129369443,6964730,27028268,75346645,78698645,21301355,99925530,74470,27017022,1000,1000,1000,1000,1000,1000,1000
170000,10390,62464,169000000,1014000000,1000,6000,9997554510874,34571664,364104414,1339954802,4055,41163,969758,168989610,1000,608,494901,336039704,26078361,1973921639,2058648059,930792797,1069207203,259867754,99968730181,63557458,347679,3468552,172539524,527717240,13385384,4902,40,436,14160,72624,982155748,1013936928,102603721,15600851,85691790,14616,84399149,99998059,1941,99670788,12410556,2096,99997904,129637083,6964747,27140052,75677049,78496365,21503635,99925072,74928,27033362,1000,1000,1000,1000,1000,1000,1000
171000,10040,63225,170000000,1020000000,1000,6000,9997558207021,30269579,361799047,1339954646,4160,41214,970308,169989960,1000,663,491979,338039304,26078883,1973921117,2059154753,930465472,1069534528,261540015,99968989465,63839118,320941,3439547,172872125,530468616,13385527,4930,49,400,14044,72904,988014088,1019936112,102852671,15590671,86271660,14715,84409329,99998091,1909,99173784,12509851,2184,99997816,129902363,6964761,27254023,76007310,78296405,21703595,99925048,74952,27049692,1000,1000,1000,1000,1000,1000,1000
172000,10550,63004,171000000,1026000000,1000,6000,9997555057868,32811022,366335009,1339952818,4488,42714,971050,170989450,1000,641,490191,340036800,26075904,1973924096,2059664742,930138948,1069861052,263210970,99969186732,64121806,357498,3464231,173212316,533230568,13385612,4964,49,371,13988,73268,993872970,1025936355,103102783,15581425,86852295,14820,84418575,99998065,1935,98675994,12609072,2280,99997720,130168746,6964778,27364782,76335639,78095106,21904894,99925003,74997,27065963,1000,1000,1000,1000,1000,1000,1000
173000,10500,63241,172000000,1032000000,1000,6000,9997556240553,31020797,366542370,1339953265,4893,41862,971242,171989500,1000,1159,486827,342036516,26075616,1973924384,2060171782,929814645,1070185355,264886360,99969416360,64403530,360284,3463719,173543396,535983728,13385601,4992,39,436,13944,73572,999731339,1031935600,103352168,15572107,87432903,14907,84427893,99997999,2001,98178494,12708720,2157,99997843,130434584,6964801,27475993,76663329,77895080,22104920,99924564,75436,27082416,1000,1000,1000,1000,1000,1000,1000
174000,10690,62768,173000000,1038000000,1000,6000,9997552346824,34310588,371830268,1339952125,4172,43723,970156,172989310,1000,1138,485737,344038308,26075302,1973924698,2060678139,929488836,1070511164,266562330,99969643422,64684940,365527,3464050,173875298,538732920,13385604,5022,37,447,13932,73884,1005591113,1037936094,103601072,15562585,88012365,14988,84437415,99998041,1959,97682015,12808162,2078,99997922,130699866,6964814,27586757,76990241,77695310,22304690,99924410,75590,27098794,1000,1000,1000,1000,1000,1000,1000
175000,10570,62727,174000000,1044000000,1000,6000,9997550055907,35994951,375507885,1339951041,4431,44548,972246,173989430,1000,6330,483519,346034368,26073514,1973926486,2061186376,929166235,1070833765,268235767,99969897827,64964898,341726,3444252,174196068,541467800,13385731,5054,45,424,13820,74216,1011445967,1043930943,103848240,15552227,88591107,15099,84447773,99998004,1996,97185887,12907304,2289,99997711,130963451,6964836,27697264,77315082,77497393,22502607,99924165,75835,27115211,1000,1000,1000,1000,1000,1000,1000
176000,9960,62541,175000000,1050000000,1000,6000,9997553432658,32014008,373527389,1339952548,4287,43185,972536,174990040,1000,1176,482127,348035008,26075896,1973924104,2061689787,928843452,1071156548,269913604,99970141799,65245686,329608,3435273,174517210,544209604,13385626,5100,41,373,13980,74688,1017310890,1049936283,104096374,15543812,89171418,15177,84456188,99998048,1952,96688553,13006722,2090,99997910,131227948,6964856,27806051,77639277,77298348,22701652,99924318,75682,27131574,1000,1000,1000,1000,1000,1000,1000
177000,10850,62177,176000000,1056000000,1000,6000,9997554423513,30415551,373927076,1339953636,3949,42435,971306,175989150,1000,683,479197,350035688,26074754,1973925246,2062196495,928522805,1071477195,271593619,99970383689,65527354,320435,3413414,174853294,546961520,13385552,5134,56,416,13996,75040,1023170896,1055937140,104345369,15533425,89750340,15261,84466575,99998017,1983,96193343,13106866,2243,99997757,131493291,6964874,27913347,77962872,77098397,22901603,99924158,75842,27147922,1000,1000,1000,1000,1000,1000,1000
178000,10480,62155,177000000,1062000000,1000,6000,9997550683823,33550745,379061270,1339953340,4294,42386,971024,176989520,1000,6890,476510,352036992,26075840,1973924160,2062700705,928202789,1071797211,273274896,99970587788,65807670,347043,3447541,175168385,549699268,13385501,5172,35,384,14100,75456,1029024534,1061930955,104592784,15525127,90330945,15339,84474873,99997996,2004,95696324,13207103,2254,99997746,131757279,6964885,28021792,78285586,76900701,23099299,99923929,76071,27164495,1000,1000,1000,1000,1000,1000,1000
179000,10640,63129,178000000,1068000000,1000,6000,9997554187613,29438710,376943673,1339952539,4114,43367,972271,177989360,1000,6345,474939,354034178,26071645,1973928355,2063209209,927882894,1072117106,274952171,99970859109,66088686,306727,3390967,175506067,552444600,13385423,5206,43,390,14164,75808,1034883580,1067930526,104840913,15513652,90907677,15411,84486348,99998043,1957,95203537,13307825,2250,99997750,132022113,6964901,28128555,78607068,76702687,23297313,99923428,76572,27181200,1000,1000,1000,1000,1000,1000,1000
180000,10250,63067,179000000,1074000000,1000,6000,9997554209792,28806614,378306613,1339951343,4472,44205,973587,178989750,1000,659,472314,356032326,26065622,1973934378,2063719361,927564390,1072435610,276631808,99971019456,66369168,376881,3456418,175831940,555183668,13385410,5238,53,385,14172,76152,1040749071,1073936274,105088343,15503803,91485825,15495,84496197,99998022,1978,94709236,13408428,2223,99997777,132286215,6964908,28235605,78928204,76505273,23494727,99923188,76812,27197872,1000,1000,1000,1000,1000,1000,1000
181000,10840,61616,180000000,1080000000,1000,6000,9997550814294,31601391,383102935,1339952481,4201,43338,971611,179989160,1000,1169,470513,358035098,26070982,1973929018,2064217945,927246346,1072753654,278316514,99971303031,66648484,322814,3403070,176151090,557911532,13385202,5288,40,370,14408,76652,1046610329,1079937215,105334906,15492180,92062686,15561,84507820,99997993,2007,94216886,13509698,1987,99998013,132549471,6964930,28342295,79248071,76308789,23691211,99922819,77181,27214565,1000,1000,1000,1000,1000,1000,1000
182000,10450,63163,181000000,1086000000,1000,6000,9997550329231,31481702,384980687,1339952134,3859,44027,972010,180989550,1000,672,469020,360035080,26070612,1973929388,2064721763,926929508,1073070492,279999641,99971498555,66928600,358009,3437916,176469587,560646644,13385147,5322,50,435,14388,77016,1052469204,1085936165,105581876,15482432,92641434,15657,84517568,99997980,2020,93723173,13611321,2152,99997848,132812933,6964947,28446657,79566419,76111295,23888705,99922833,77167,27231057,1000,1000,1000,1000,1000,1000,1000
183000,11110,61382,182000000,1092000000,1000,6000,9997549788377,31416227,386904097,1339949267,4050,46703,973598,181988890,1000,6060,464900,362030584,26065738,1973934262,2065229437,926616469,1073383531,281682092,99971738690,67207832,347239,3418542,176795316,563372748,13385087,5354,53,436,14444,77336,1058325965,1091932558,105827926,15469830,93216195,15723,84530170,99998030,1970,93233025,13712652,2146,99997854,133075635,6964961,28551084,79883592,75915201,24084799,99922735,77265,27247709,1000,1000,1000,1000,1000,1000,1000
184000,10930,62584,183000000,1098000000,1000,6000,9997553248892,27354454,384847484,1339950098,4183,45739,971991,182989070,1000,1157,465406,364034158,26069433,1973930567,2065728737,926298035,1073701965,283367215,99971951675,67487378,363487,3424852,177123110,566101588,13384881,5396,55,400,14684,77768,1064189872,1097936259,106074105,15457718,93791208,15771,84542282,99997993,2007,92742105,13813646,2033,99997967,133338667,6964978,28656556,80201537,75719581,24280419,99922534,77466,27264562,1000,1000,1000,1000,1000,1000,1000
185000,10710,62888,184000000,1104000000,1000,6000,9997553290174,26705606,386198645,1339951894,4335,43791,971478,183989290,1000,1156,461864,366035624,26068081,1973931919,2066233045,925985070,1074014930,285055701,99972197223,67766384,346579,3407252,177440192,568824472,13384783,5434,40,409,14788,78172,1070050047,1103935956,106319503,15446600,94367331,15846,84553400,99998104,1896,92250378,13914956,2037,99997963,133600904,6964993,28761358,80518059,75524700,24475300,99922483,77517,27281401,1000,1000,1000,1000,1000,1000,1000
186000,10350,63896,185000000,1110000000,1000,6000,9997548272977,31116066,392605229,1339950638,3842,45540,972360,184989650,1000,564,461285,368034580,26063789,1973936211,2066740007,925670816,1074329184,286740392,99972421474,68045918,351187,3397172,177769584,571554888,13384790,5462,42,468,14720,78464,1075909850,1109935540,106565777,15434146,94942206,15936,84565854,99997981,2019,91760039,14016480,2188,99997812,133864076,6965004,28863724,80832903,75329120,24670880,99921813,78187,27298299,1000,1000,1000,1000,1000,1000,1000
187000,10760,62262,186000000,1116000000,1000,6000,9997547326779,31455880,394945314,1339951633,4229,44158,971592,185989240,1000,1145,459087,370035296,26062318,1973937682,2067243410,925358805,1074641195,288429081,99972667307,68323090,331952,3384830,178077013,574260632,13384843,5500,42,371,14764,78868,1081772298,1115936593,106809674,15421738,95516385,16026,84578262,99997982,2018,91270516,14118079,2144,99997856,134124826,6965020,28967758,81147128,75135782,24864218,99921448,78552,27315152,1000,1000,1000,1000,1000,1000,1000
188000,10910,62795,187000000,1122000000,1000,6000,9997545442667,32733485,398211440,1339950550,4105,45365,974289,186989090,1000,1082,454653,372029602,26058501,1973941499,2067749860,925050098,1074949902,290114660,99972886294,68601458,340953,3382579,178401545,576978320,13384799,5542,45,412,14764,79288,1087632623,1121936123,107054902,15407663,96089358,16131,84592337,99997905,2095,90781881,14219343,1987,99998013,134386875,6965040,29069333,81460289,74941017,25058983,99921125,78875,27331973,1000,1000,1000,1000,1000,1000,1000
189000,10730,62429,188000000,1128000000,1000,6000,9997548867337,28706703,396187561,1339949139,4287,46594,972595,187989270,1000,628,454869,374033350,26059083,1973940917,2068251275,924737135,1075262865,291805431,99973109517,68879224,345619,3384780,178716779,579689100,13384914,5578,46,404,14656,79648,1093494542,1127936943,107299262,15394012,96662763,16248,84605988,99998056,1944,90293686,14321269,2096,99997904,134647834,6965054,29170932,81773050,74746454,25253546,99921246,78754,27348572,1000,1000,1000,1000,1000,1000,1000
190000,10680,62666,189000000,1134000000,1000,6000,9997547498857,29469279,398945306,1339950232,4064,45724,973957,188989320,1000,6255,452031,376030726,26056698,1973943302,2068754109,924428921,1075571079,293494577,99973348188,69157434,335073,3366207,179036007,582404040,13385045,5610,49,346,14580,79992,1099349557,1133931079,107544039,15381448,97236141,16353,84618552,99997997,2003,89805742,14423469,2100,99997900,134909272,6965070,29270545,82084118,74551660,25448340,99921369,78631,27365233,1000,1000,1000,1000,1000,1000,1000
191000,10670,64328,190000000,1140000000,1000,6000,9997543835704,32528350,404005174,1339950412,4127,45481,973525,189989330,1000,5694,451650,378031610,26055268,1973944732,2069256082,924118066,1075881934,295184594,99973577383,69434794,332938,3356253,179355189,585109708,13385172,5630,40,412,14396,80204,1105209766,1139929978,107787699,15367020,97807296,16452,84632980,99997990,2010,89319620,14525335,2094,99997906,135169666,6965082,29371601,82395366,74358202,25641798,99921615,78385,27381967,1000,1000,1000,1000,1000,1000,1000
192000,10660,63744,191000000,1146000000,1000,6000,9997545720164,30041093,403515830,1339949667,4043,46310,972853,190989340,1000,544,449136,380032974,26054059,1973945941,2069757639,923810052,1076189948,296877920,99973752225,69710808,384560,3407169,179666448,587803564,13385139,5666,42,407,14432,80576,1111077475,1145935712,108030648,15351422,98377428,16536,84648578,99998054,1946,88834934,14627404,2064,99997936,135429154,6965106,29472282,82705918,74164870,25835130,99921644,78356,27398506,1000,1000,1000,1000,1000,1000,1000
193000,10750,63241,192000000,1152000000,1000,6000,9997546128360,29028924,404500002,1339949379,3778,46863,972999,191989250,1000,584,446789,382032502,26052064,1973947936,2070259158,923503665,1076496335,298571039,99974016390,69987422,346587,3364833,179979649,590504056,13385184,5702,61,379,14396,80960,1116939613,1151936175,108274071,15336849,98948499,16641,84663151,99998038,1962,88349967,14730411,2065,99997935,135689375,6965128,29571211,83014674,73971841,26028159,99921252,78748,27415304,1000,1000,1000,1000,1000,1000,1000
