Time\ number,r2_1_100,r2_1_200,r2_1_300,r2_1_400,Time\ Probability,r2_1_100,r2_1_200,r2_1_300,r2_1_400
6240,23948813,6025144,316316,100613,6240,0.0009591935709299204,0.004777636886643418,0.08760077140499026,0.3243504434109488
6250,23719856,5944214,342001,65552,6250,0.0009591924210919313,0.0047776315754988535,0.08760067554478985,0.324350210038207
6260,23492754,5909894,315205,106501,6260,0.0009591913836270545,0.004777626174815965,0.08760059318561139,0.3243499498021583
6270,23268728,5853736,308532,112706,6270,0.0009591903155110606,0.004777620875601468,0.08760050404809125,0.3243497056932588
6280,23045786,5798353,306929,83163,6280,0.0009591892816941709,0.0047776154796132795,0.0876004114974976,0.324349475661614
6290,22824744,5743863,301739,95724,6290,0.0009591882130821253,0.004777610317112913,0.08760032464374885,0.32434921912199705
6300,22606723,5667286,299108,94733,6300,0.0009591870884417159,0.004777605108763747,0.08760023963599319,0.324348992325495
6310,22391182,5633841,321576,78941,6310,0.0009591861491093021,0.00477760008050135,0.08760014815549057,0.3243487594089401
6320,22177938,5557748,318220,68277,6320,0.0009591850691191088,0.004777595195069287,0.08760006244109836,0.3243485223820826
6330,21966037,5505069,312929,96870,6330,0.0009591840798636001,0.00477759017377473,0.08759997994453429,0.32434827998199206
6340,21756020,5474221,288811,89099,6340,0.0009591831096305446,0.00477758486049521,0.08759989903781402,0.3243480586280035
6350,21548022,5421754,286601,72776,6350,0.000959182127655046,0.004777580018257292,0.0875998152088456,0.32434783991110405
6360,21341732,5369715,281050,97098,6360,0.0009591811131290793,0.004777575224874147,0.087599736318432,0.32434760208152
6370,21138643,5297739,299838,63858,6370,0.0009591801056306095,0.004777570450666409,0.08759964852643928,0.3243473926526336
6380,20936895,5267587,272978,63990,6380,0.0009591791717107844,0.004777565475992916,0.08759957067559107,0.324347173386582
6390,20737070,5217723,301752,83625,6390,0.000959178245958267,0.004777561000326907,0.08759949137247747,0.32434694060549685
6400,20538808,5148000,276797,83938,6400,0.0009591772320131762,0.004777556189278587,0.08759941687830743,0.3243467368145224
6410,20343425,5116650,297187,67768,6410,0.0009591763756753016,0.004777551612792786,0.08759933362607232,0.32434652472982306
6420,20149551,5049035,265990,65630,6420,0.0009591753731432813,0.004777546965453833,0.08759925948209879,0.3243463156919525
6430,19956769,5021322,265450,86375,6430,0.0009591744770258246,0.004777542302237639,0.08759918500653832,0.3243461013376865
6440,19765584,4954451,285590,82389,6440,0.000959173534514494,0.004777538094275046,0.08759910644093089,0.3243458855222291
6450,19576703,4925162,283094,54133,6450,0.0009591726862760533,0.004777533419965529,0.08759902788238594,0.3243456894677568
6460,19390517,4859133,280192,56249,6460,0.000959171749804117,0.004777529193278066,0.08759895532689278,0.3243454810659713
6470,19205220,4812801,280742,56781,6470,0.0009591708989457065,0.0047775248474719615,0.08759888080241633,0.32434528088373543
6480,19022288,4766524,252061,84353,6480,0.0009591700192097711,0.004777520392778743,0.0875988127137159,0.3243450713541192
6490,18840986,4738696,250285,90600,6490,0.0009591691846220996,0.00477751590241874,0.08759874115799227,0.3243448805474398
6500,18661562,4675833,269205,71478,6500,0.0009591682818344459,0.004777511887062292,0.08759866600812471,0.32434467409559475
6510,18483524,4631323,241353,79439,6510,0.0009591674152921596,0.004777507467515707,0.08759859745795061,0.32434449083709005
6520,18307301,4587209,239226,83897,6520,0.0009591665783090857,0.004777503448603411,0.08759852777926112,0.3243442948183292
6530,18132069,4544265,262341,84103,6530,0.0009591657489294035,0.004777499448326734,0.0875984569763846,0.3243441051979113
6540,17958652,4501019,237921,71319,6540,0.0009591649176244188,0.004777495186794325,0.08759838889644518,0.32434391408505203
6550,17786684,4458698,257039,59333,6550,0.0009591641529873574,0.00477749127767034,0.08759831663113508,0.32434373005919587
6560,17616775,4433824,232567,61791,6560,0.000959163326517082,0.00477748698618116,0.08759825240321203,0.3243435540783441
6570,17448842,4391277,234106,74150,6570,0.0009591625645948028,0.004777482987295959,0.0875981857799937,0.324343362166962
6580,17282147,4348730,230875,76648,6580,0.0009591617482850057,0.004777479157795588,0.08759812077535103,0.3243431754560573
6590,17117749,4306575,251892,45358,6590,0.0009591609763639325,0.004777475256426837,0.08759805040904572,0.3243430037277859
6600,16954262,4265745,222859,49412,6600,0.0009591601533270559,0.00477747124540831,0.0875979876898673,0.32434282740645387
6610,16791428,4209250,222922,57669,6610,0.0009591593681634205,0.004777467531173549,0.08759792389578526,0.3243426531219902
6620,16631087,4168518,240170,77345,6620,0.0009591586171970882,0.004777463907110958,0.0875978596900341,0.32434246429817915
6630,16471922,4128214,237097,78403,6630,0.0009591578323049288,0.004777460135225958,0.0875977963264084,0.3243422942177877
6640,16314397,4105244,213751,68333,6640,0.0009591571376394356,0.004777456082439277,0.08759773321293354,0.32434212174380994
6650,16158155,4051204,233137,45443,6650,0.0009591563619595764,0.004777452680642556,0.08759766852473452,0.32434195551508116
6660,16003231,4013387,211248,50364,6660,0.0009591556091417962,0.004777448874076236,0.08759761015894796,0.32434179235906646
6670,15850506,3990304,211074,73369,6670,0.0009591549428458002,0.004777445305687711,0.08759755019388002,0.32434161563902175
6680,15699010,3936631,207894,61523,6680,0.0009591541677348445,0.004777441719901591,0.08759748990929898,0.324341446953083
6690,15549062,3914873,208929,64539,6690,0.0009591535019129356,0.0047774380549522955,0.08759743004661008,0.324341290548675
6700,15400052,3877958,225691,47562,6700,0.0009591527788779364,0.0047774346616090944,0.08759736820369657,0.32434113629049943
6710,15253588,3840397,222422,45847,6710,0.0009591520898396261,0.004777431243533884,0.08759730950646183,0.32434096766549436
6720,15107576,3789974,196620,65406,6720,0.0009591513301380635,0.004777427637660973,0.08759725486280842,0.3243408104144851
6730,14962879,3767950,194565,47080,6730,0.000959150680298448,0.004777424167021582,0.08759719474202021,0.3243406562578932
6740,14820358,3717441,192538,66612,6740,0.0009591499606459465,0.004777420838994696,0.08759714057203359,0.3243404971615022
6750,14678821,3681624,193744,66933,6750,0.0009591492908167304,0.004777417623831617,0.08759708473108856,0.32434034000431616
6760,14538372,3646346,194870,58496,6760,0.0009591486400079739,0.004777414284572783,0.08759702861808248,0.3243401830225875
6770,14399446,3625562,211499,37850,6770,0.000959147998854668,0.004777410948958847,0.0875969696871271,0.3243400423706054
6780,14261615,3577999,191526,43802,6780,0.0009591473120291001,0.004777407695157546,0.08759691784381042,0.32433989356723303
6790,14125253,3543561,204767,43221,6790,0.0009591466878132547,0.004777404596468469,0.08759686063565704,0.32433973666130694
6800,13990091,3523543,186810,43287,6800,0.0009591460635954123,0.0047774011984797445,0.08759680858279284,0.32433959395001916
6810,13857278,3489322,203234,45385,6810,0.0009591454325626607,0.0047773982180277464,0.08759675451698683,0.3243394458353337
6820,13724829,3455752,201630,55666,6820,0.0009591447929204478,0.004777395044885128,0.08759670239218427,0.3243392955231369
6830,13593371,3421778,183075,62992,6830,0.0009591441724364303,0.004777391888535874,0.08759665204630199,0.3243391542165956
6840,13463166,3376988,194466,63018,6840,0.0009591434933889152,0.004777388927056236,0.08759659960348036,0.32433901385407393
6850,13334730,3357375,190557,39846,6850,0.0009591429105046648,0.004777385706648422,0.08759654547621258,0.3243388788254497
6860,13207326,3325995,173788,59267,6860,0.0009591423226499623,0.004777382712126733,0.0875964977632812,0.3243387312918266
6870,13081309,3280825,189510,41123,6870,0.0009591416916202005,0.004777379865660191,0.08759644517292635,0.32433860019667965
6880,12956027,3250007,172299,59648,6880,0.0009591410981732391,0.004777376853968703,0.08759639924041017,0.32433845856069765
6890,12831821,3218800,169104,54021,6890,0.0009591404797921772,0.004777373870718487,0.0875963490895446,0.3243383239287945
6900,12709103,3188339,182197,43166,6900,0.0009591399003143794,0.004777371058195236,0.08759629812517354,0.32433819429800204
6910,12588710,3156591,179069,37090,6910,0.0009591393154449384,0.004777368143703281,0.0875962493226657,0.3243380600385131
6920,12467879,3127372,177083,55901,6920,0.0009591387391989309,0.0047773653134308095,0.08759620275494705,0.3243379260654367
6930,12348855,3109513,161315,38195,6930,0.0009591381936020444,0.004777362306874809,0.08759615560740076,0.32433780320718525
6940,12231361,3067662,161452,41915,6940,0.0009591376228265268,0.004777359605120494,0.08759610922681425,0.32433767624477816
6950,12114561,3038137,162280,56504,6950,0.0009591370839597102,0.004777356929385761,0.08759606425344879,0.3243375406924477
6960,11999036,3009358,175235,31440,6960,0.0009591365274477904,0.004777354167960665,0.08759601450604995,0.3243374216457692
6970,11884732,2991954,172347,33303,6970,0.0009591360048896435,0.004777351448382831,0.08759596884929141,0.32433729071993944
6980,11770692,2952317,172069,53044,6980,0.000959135422957555,0.004777348847636396,0.08759592603378663,0.3243371673978606
6990,11658571,2923542,168512,51360,6990,0.0009591349138256148,0.004777346160630078,0.08759587994587718,0.3243370411638212
7000,11547264,2895525,166392,46537,7000,0.000959134362710325,0.0047773434965530815,0.08759583610741095,0.3243369184497367
7010,11436232,2878717,150962,40061,7010,0.0009591338565297139,0.004777340725906653,0.08759579179517533,0.32433680824450467
7020,11327703,2840310,163828,50838,7020,0.0009591333044502754,0.004777338326462908,0.08759574923289482,0.32433668279942746
7030,11219865,2812900,161298,45750,7030,0.0009591327983764583,0.004777335732723967,0.0875957056290926,0.3243365607957878
7040,11112490,2785912,158581,40939,7040,0.0009591323077140348,0.004777333226473063,0.08759566151497493,0.3243364485733
7050,11005782,2770039,144975,35271,7050,0.0009591318100330934,0.004777330518755972,0.08759562017118579,0.32433633483352614
7060,10900955,2743861,145770,42859,7060,0.0009591312963648636,0.004777328089890321,0.08759558023195625,0.3243362143481516
7070,10797431,2706352,145016,48397,7070,0.0009591307941236817,0.004777325714247466,0.08759553938981335,0.3243361025021791
7080,10694569,2690432,154708,33711,7080,0.0009591303108281046,0.004777323200815618,0.08759549502476954,0.32433599686509496
7090,10592078,2655298,152238,45558,7090,0.0009591298195179226,0.004777320877187175,0.08759545514405252,0.32433587665785
7100,10491996,2638714,150101,42645,7100,0.0009591293463638622,0.0047773184165967805,0.08759541462864764,0.3243357656519948
7110,10392068,2613264,134612,49932,7110,0.0009591288741549858,0.004777316015330467,0.08759537629975367,0.32433565792119406
7120,10292373,2578772,135560,42383,7120,0.0009591283590654832,0.004777313695797577,0.08759533731644217,0.32433555109883866
7130,10195217,2563114,133066,35704,7130,0.000959127932849253,0.004777311288127863,0.08759529681467954,0.32433544825960914
7140,10097383,2529368,144666,36024,7140,0.0009591274339676141,0.004777309157021622,0.08759525805396703,0.324335341940732
7150,10000984,2505759,141094,28755,7150,0.0009591269886201345,0.0047773068267569765,0.0875952182874459,0.3243352323809655
7160,9905710,2491480,130081,32275,7160,0.0009591265437597187,0.004777304456432834,0.08759518195807527,0.3243351352105135
7170,9810855,2458986,141819,31223,7170,0.0009591260711655796,0.004777302335850288,0.08759514437415046,0.3243350326053536
7180,9716844,2436051,140149,28884,7180,0.0009591256227569792,0.004777300109555061,0.0875951069573018,0.32433492980499895
7190,9624106,2422087,127372,44412,7190,0.0009591251928079174,0.004777297810722882,0.08759507219415537,0.32433482714476575
7200,9531611,2390360,136611,30557,7200,0.0009591247631223492,0.004777295782377663,0.08759503263732045,0.32433472351164955
7210,9440526,2367224,123642,45004,7210,0.0009591243204996328,0.004777293584107704,0.08759499914978187,0.3243346222989903
7220,9350667,2343981,122520,29638,7220,0.0009591238760733809,0.004777291378741031,0.0875949620643328,0.32433452990634115
7230,9261052,2321722,123125,40401,7230,0.0009591234491175676,0.004777289325406271,0.08759492755724708,0.3243344280951209
7240,9172375,2300023,131011,45167,7240,0.0009591230262718583,0.004777287289424506,0.08759489150407121,0.3243343316694849
7250,9085042,2286611,120238,36105,7250,0.0009591226400937099,0.004777285095052004,0.0875948564167394,0.3243342331949405
7260,8998221,2265323,118580,35484,7260,0.0009591222048108917,0.004777282988226979,0.08759482266304301,0.32433414312429604
7270,8912043,2243997,118354,39075,7270,0.0009591218224873381,0.0047772810413229515,0.08759478825617775,0.32433404633244595
7280,8826937,2222559,118629,38553,7280,0.0009591213953189314,0.004777278972051514,0.08759475523464541,0.32433395825037287
7290,8742544,2201084,118247,24697,7290,0.0009591210054099486,0.004777276987316536,0.08759472011491952,0.3243338680216976
7300,8659244,2179708,126437,31810,7300,0.0009591206202129142,0.004777275128633495,0.08759468628878699,0.32433377389016727
7310,8576987,2158968,124151,39929,7310,0.0009591202226466404,0.004777273155387934,0.08759465399292314,0.32433368053173584
7320,8495589,2137516,123040,38448,7320,0.0009591198299100885,0.004777271207305209,0.087594621241855,0.3243335907029023
7330,8414315,2116928,111929,26979,7330,0.0009591194328578271,0.004777269188359425,0.08759458897861991,0.32433350856649473
7340,8334651,2088112,120907,23594,7340,0.0009591190282790237,0.004777267407913445,0.08759455677015997,0.32433341816170885
7350,8254860,2076028,110244,34164,7350,0.0009591186676577775,0.004777265441556559,0.08759452662384323,0.3243333275076358
7360,8176177,2056114,107543,28927,7360,0.0009591183023395537,0.004777263535499374,0.08759449391988454,0.32433324621139964
7370,8098510,2035554,116913,28105,7370,0.0009591179206767281,0.004777261735610482,0.08759446207038492,0.32433316281581054
7380,8021260,2008735,114863,26697,7380,0.0009591175403054207,0.004777259977489628,0.08759443115068437,0.32433307571298314
7390,7944215,1989944,104792,34943,7390,0.0009591171629453288,0.004777258117563485,0.08759440282458555,0.32433299001532007
7400,7868337,1970948,111988,37893,7400,0.0009591167991801207,0.004777256366732468,0.08759437183362037,0.32433290707003065
7410,7793672,1952033,110777,24476,7410,0.0009591164537616684,0.004777254579689922,0.08759434054645522,0.32433282702092264
7420,7719035,1941377,101065,32819,7420,0.0009591161085308554,0.004777252745684314,0.08759431310419921,0.324332742454012
7430,7645402,1922278,100265,31969,7430,0.0009591157551626738,0.0047772509926791995,0.08759428362968111,0.3243326617203037
7440,7572327,1903969,100018,30516,7440,0.0009591153964896824,0.0047772492123916285,0.08759425453502369,0.3243325857031792
7450,7499577,1878832,110328,22888,7450,0.0009591150501220525,0.004777247658312159,0.0875942248876781,0.32433250810052094
7460,7428027,1861006,108067,36005,7460,0.0009591147172874256,0.004777245970341177,0.08759419711483557,0.3243324264680838
7470,7357167,1850249,98178,30519,7470,0.0009591143842342183,0.004777244141916826,0.08759416925607896,0.3243323502991113
7480,7286467,1833358,96279,34597,7480,0.0009591140520343713,0.0047772424861806245,0.08759414152618926,0.32433227431181927
7490,7216558,1809270,103574,25706,7490,0.0009591137105144282,0.0047772409677282815,0.08759411177369351,0.324332199770331
7500,7147683,1792048,103216,22517,7500,0.0009591133717781374,0.004777239290840616,0.08759408485921893,0.3243321261290978
7510,7079611,1781257,94518,28072,7510,0.0009591130610979506,0.004777237581832058,0.08759405887787476,0.32433204776119434
7520,7011714,1757042,92405,31814,7520,0.0009591127191129001,0.004777236006358436,0.08759403190895255,0.3243319754132698
7530,6944808,1740211,101921,23263,7530,0.0009591124149981012,0.004777234496245818,0.08759400374582946,0.3243319051628447
7540,6878564,1723486,99784,20225,7540,0.000959112085453153,0.00477723290466717,0.08759397754545392,0.3243318315726783
7550,6813396,1706652,89228,22346,7550,0.0009591117727937678,0.004777231308626458,0.08759395203870321,0.3243317599487601
7560,6748226,1690750,88750,31304,7560,0.0009591114624080145,0.004777229818927377,0.08759392699922482,0.32433168602369905
7570,6683970,1674577,96491,30729,7570,0.0009591111648995241,0.004777228334304443,0.08759390072550295,0.32433161419385603
7580,6620106,1664793,86167,20450,7580,0.0009591108653359811,0.004777226697812988,0.08759387451588092,0.3243315486421688
7590,6556905,1642505,85676,21323,7590,0.0009591105492242271,0.0047772252372534725,0.08759384996864665,0.32433147997580697
7600,6494530,1626530,85348,18521,7600,0.0009591102499690913,0.004777223751719293,0.0875938249831077,0.3243314112950506
7610,6432696,1610696,84629,26212,7610,0.0009591099522589877,0.004777222273980095,0.08759380084919959,0.3243313420217067
7620,6371328,1594937,85254,18817,7620,0.0009591096637671753,0.004777220841668725,0.08759377608251827,0.3243312771947052
7630,6310424,1580130,92873,25417,7630,0.0009591093798705358,0.004777219474277602,0.08759375182365155,0.3243312060370132
7640,6249885,1571516,83382,27010,7640,0.0009591091019923348,0.004777217943409666,0.0875937285718409,0.3243311425133743
7650,6190078,1556684,82176,17215,7650,0.0009591088214682161,0.00477721653244783,0.08759370360419373,0.3243310783772904
7660,6130601,1536388,88633,21649,7660,0.0009591085289112126,0.00477721524483397,0.08759367968139747,0.32433101441330564
7670,6071683,1528070,79688,20407,7670,0.000959108261472956,0.004777213749598123,0.08759365681877004,0.32433095031508935
7680,6013657,1507439,78823,25763,7680,0.00095910796787595,0.004777212425678638,0.08759363455844463,0.3243308831583465
7690,5956149,1492869,78597,26210,7690,0.0009591076861621162,0.00477721107057425,0.0875936117743183,0.3243308220679456
7700,5899382,1478462,78701,25949,7700,0.000959107425429977,0.004777209732550487,0.08759358927548361,0.32433075913041765
7710,5843267,1469841,76553,19099,7710,0.0009591071685793814,0.0047772083328601585,0.08759356573312724,0.32433070043836937
7720,5787313,1450890,82522,16956,7720,0.0009591068886660884,0.004777207095898833,0.08759354290562499,0.32433063893523306
7730,5732402,1436970,81020,25606,7730,0.0009591066163941165,0.004777205794527343,0.08759352193989237,0.32433057733872545
7740,5677188,1423755,81297,26181,7740,0.0009591063730286157,0.00477720450982048,0.0875934998910117,0.3243305168636706
7750,5623308,1415167,73568,22776,7750,0.0009591061121806983,0.004777203155404447,0.08759347912199344,0.3243304573443491
7760,5569871,1401474,80740,24904,7760,0.0009591058663359601,0.004777201935459355,0.0875934570707798,0.32433039947240355
7770,5516363,1388522,79589,19852,7770,0.0009591056140356226,0.00477720065205495,0.0875934355059032,0.32433034495593976
7780,5463862,1369796,78829,16444,7780,0.0009591053477411672,0.004777199421165176,0.08759341439498013,0.3243302879906427
7790,5411645,1356216,71842,15776,7790,0.0009591050909833922,0.004777198147719922,0.08759339448966201,0.32433023065691646
7800,5359972,1348543,77563,24545,7800,0.0009591048647439919,0.004777196966591276,0.0875933735740382,0.3243301706040896
7810,5308459,1330645,76582,22721,7810,0.0009591045971520288,0.00477719576576221,0.08759335340182334,0.32433011529870537
7820,5257770,1318110,75889,17107,7820,0.0009591043592061165,0.004777194547743561,0.0875933329372385,0.3243300634029055
7830,5207516,1311216,67365,16542,7830,0.0009591041356465678,0.004777193293285575,0.08759331285368159,0.3243300068769709
7840,5157762,1299077,66412,23049,7840,0.0009591038867886169,0.004777192115138228,0.08759329407629433,0.3243299528404851
7850,5108503,1282256,72375,17906,7850,0.0009591036497379841,0.004777191054440625,0.08759327372767214,0.32432989969833304
7860,5059861,1274346,67183,21545,7860,0.0009591034291876547,0.004777189810095313,0.0875932552962645,0.32432984535275916
7870,5011303,1262279,72618,16057,7870,0.0009591032044972782,0.004777188704232345,0.08759323471404498,0.32432979398740586
7880,4963431,1250353,66309,20526,7880,0.0009591029764543418,0.004777187538287558,0.08759321665084435,0.3243297405603539
7890,4916240,1233335,65949,18983,7890,0.000959102737442476,0.004777186465223945,0.08759319806267725,0.3243296872081646
7900,4869641,1221319,70736,18822,7900,0.0009591025185978696,0.00477718537968043,0.08759317845829345,0.32432963575810086
7910,4823337,1214308,64117,20694,7910,0.0009591023046997611,0.004777184205009608,0.0875931606063756,0.3243295869339927
7920,4777179,1198219,69147,15918,7920,0.0009591020800962171,0.0047771832042303765,0.08759314146268811,0.3243295368966476
7930,4731316,1191219,62893,19921,7930,0.0009591018606587492,0.004777182064374516,0.08759312443984195,0.3243294854326368
7940,4686249,1179813,67985,21808,7940,0.0009591016523259496,0.004777181030162018,0.0875931057521057,0.32432943643753626
7950,4641528,1164219,60983,21183,7950,0.0009591014202088389,0.0047771799286620426,0.08759308871543892,0.3243293898588459
7960,4597142,1153469,66461,22041,7960,0.0009591012175661088,0.0047771789514014775,0.08759307081623234,0.32432933968314276
7970,4553259,1142292,65617,13545,7970,0.0009591010060324573,0.0047771778946657205,0.08759305232612617,0.3243292932998344
7980,4509923,1135529,59395,19105,7980,0.0009591008084779526,0.00477717678689112,0.08759303585404972,0.3243292449340339
7990,4466594,1125263,58884,19923,7990,0.0009591006044568698,0.004777175774201492,0.08759301883286458,0.32432919827428297
8000,4423870,1110224,63740,19065,8000,0.0009591003887172979,0.00477717483701032,0.08759300166083225,0.32432915014906083
8010,4381423,1103893,57316,20956,8010,0.0009591001937977314,0.004777173760504804,0.08759298536124518,0.3243291055594373
8020,4339343,1093356,57441,13933,8020,0.0009590999883803305,0.004777172775637427,0.08759296822342677,0.3243290617073341
8030,4298027,1082673,62537,12085,8030,0.0009590997992077241,0.004777171818364502,0.08759295093975607,0.324329015366445
8040,4257219,1067903,62421,19532,8040,0.0009590995951686756,0.004777170898372807,0.08759293546874117,0.32432896871396677
8050,4216739,1061521,60968,18412,8050,0.0009590994097219117,0.004777169905279585,0.0875929187950322,0.32432892394787
8060,4176776,1051490,54999,17957,8060,0.000959099207758875,0.0047771689034256685,0.08759290358508402,0.32432888234347584
8070,4136727,1041816,54530,14493,8070,0.0009590990252484705,0.004777167974069089,0.08759288714705091,0.32432884036061205
8080,4097226,1031559,59116,12997,8080,0.0009590988353103341,0.0047771670554491875,0.08759287089965667,0.3243287968056765
8090,4058266,1017144,54247,12421,8090,0.0009590986384734501,0.004777166122284253,0.08759285602012092,0.32432875394534816
8100,4019417,1007780,58562,17683,8100,0.0009590984633149226,0.004777165253059012,0.08759284029111512,0.3243287087327349
8110,3981166,997895,58129,13451,8110,0.0009590982714335191,0.004777164348033283,0.08759282502355623,0.32432866904300844
8120,3942973,992537,56309,14012,8120,0.0009590981032446033,0.0047771634017149235,0.08759280950192185,0.3243286275559116
8130,3905444,983164,51459,15834,8130,0.0009590979128543353,0.004777162479415422,0.08759279548983544,0.3243285860332002
8140,3868039,973939,50900,11623,8140,0.0009590977408896723,0.004777161604499932,0.08759278003921118,0.32432854639116687
8150,3831320,960438,51402,14701,8150,0.0009590975543210627,0.004777160741737488,0.08759276595461427,0.3243285050282317
8160,3794537,955066,50257,17727,8160,0.0009590973953544311,0.004777159890335718,0.08759275122766993,0.32432846367761775
8170,3758111,945923,49763,12427,8170,0.0009590972209863847,0.004777159005520492,0.08759273635379118,0.3243284258375022
8180,3722035,937241,53458,16750,8180,0.0009590970489518556,0.004777158193534412,0.0875927219683321,0.3243283844026485
8190,3686519,924358,53322,15888,8190,0.0009590968639123088,0.0047771573639724665,0.08759270802192623,0.32432834615141687
8200,3651021,915691,52782,11080,8200,0.0009590967016200651,0.004777156527001816,0.08759269337323383,0.3243283086657854
8210,3616099,910422,48475,15480,8210,0.0009590965398418341,0.004777155668062572,0.08759268053053851,0.3243282691006453
8220,3581299,902460,51596,11830,8220,0.000959096379284258,0.004777154870685899,0.08759266580733761,0.32432823234659836
8230,3547141,890109,51325,11992,8230,0.0009590962082587905,0.004777154080495072,0.08759265224387414,0.3243281959294683
8240,3513533,884922,46392,14728,8240,0.0009590960539751623,0.004777153237948078,0.08759263936779492,0.32432815709819085
8250,3479992,873334,50674,10119,8250,0.000959095887479992,0.004777152485414862,0.08759262548682004,0.3243281224092565
8260,3447016,867859,49749,15802,8260,0.000959095736345315,0.004777151681723945,0.0875926125288233,0.3243280843650327
8270,3413984,859541,49069,9390,8270,0.0009590955765742279,0.0047771508742345805,0.08759259895794912,0.3243280498089418
8280,3381301,851193,44431,11166,8280,0.0009590954144326944,0.004777150084994597,0.08759258662656483,0.3243280151896176
8290,3348915,839853,48078,11033,8290,0.0009590952557914367,0.004777149355019297,0.08759257343014265,0.32432797989758905
8300,3317187,834860,47436,10819,8300,0.0009590951110724354,0.004777148579843965,0.08759256039622161,0.3243279449274123
8310,3285376,823966,47107,13804,8310,0.0009590949551669226,0.004777147862219804,0.08759254834172157,0.32432790772958026
8320,3253845,819506,47385,11618,8320,0.0009590948168246716,0.004777147101232932,0.08759253554256126,0.32432787607975927
8330,3222735,808398,46203,14365,8330,0.000959094661793479,0.004777146385436183,0.08759252327652553,0.32432783972399454
8340,3191543,801222,46316,14093,8340,0.0009590945118475182,0.004777145661492831,0.08759251136970778,0.32432780635349456
8350,3161082,796604,45730,8921,8350,0.0009590943728654959,0.00477714490424002,0.08759249862898706,0.3243277745840525
8360,3130702,789269,40381,13835,8360,0.0009590942277043434,0.004777144158154742,0.08759248706681848,0.3243277405666389
8370,3100829,778174,41072,11177,8370,0.0009590940756883589,0.004777143477212577,0.08759247525573585,0.3243277097983675
8380,3071159,773249,44917,10119,8380,0.0009590939403433499,0.004777142772142598,0.08759246279406394,0.3243276771026107
8390,3041760,765748,40516,10156,8390,0.0009590937992214384,0.004777142054553095,0.08759245133612188,0.32432764484398113
8400,3012569,755677,39991,13270,8400,0.000959093656346893,0.004777141395128858,0.08759244024780403,0.3243276107320521
8410,2983937,748726,43220,12358,8410,0.0009590935226816576,0.004777140732391501,0.08759242828678919,0.3243275793355792
8420,2955432,744421,39177,12109,8420,0.0009590933824959473,0.0047771400046100745,0.08759241744888305,0.32432754966548394
8430,2927131,734542,39003,11053,8430,0.0009590932442135806,0.0047771393686401285,0.08759240617625161,0.32432751795582354
8440,2899166,730197,42127,8060,8440,0.0009590931211439912,0.004777138695517707,0.08759239427567446,0.32432748834415914
8450,2871615,720385,37828,12296,8450,0.0009590929830612411,0.004777138054040755,0.0875923840698754,0.32432745679245356
8460,2844163,716389,37587,12393,8460,0.0009590928596493091,0.004777137374970566,0.08759237298455286,0.32432742780714763
8470,2816842,709984,40611,8330,8470,0.0009590927301470762,0.004777136768764198,0.08759236168661268,0.3243273981881708
8480,2790012,702964,36927,11552,8480,0.0009590926013225416,0.004777136113698013,0.08759235144085348,0.32432736798277406
8490,2763624,695616,36623,8186,8490,0.0009590924707633392,0.004777135466298056,0.0875923405589069,0.3243273408619436
8500,2737133,689340,36550,10492,8500,0.000959092347847454,0.004777134839400795,0.08759233030582131,0.3243273108049151
8510,2711284,682330,39400,8212,8510,0.0009590922211438451,0.004777134243485391,0.08759231946733011,0.3243272837594081
8520,2685221,675991,38324,9419,8520,0.0009590920966569779,0.004777133625764822,0.08759230908046325,0.32432725538424456
8530,2659450,669538,34671,8946,8530,0.0009590919704194734,0.00477713299954603,0.08759229929556812,0.32432722718119184
8540,2633885,663304,34845,10498,8540,0.00095909185493132,0.004777132411891131,0.08759228920789694,0.32432719741519356
8550,2608838,656957,35117,10814,8550,0.0009590917364828532,0.0047771318059125645,0.08759227932068862,0.32432717101498787
8560,2583769,648473,37246,8219,8560,0.0009590916114270786,0.004777131260075247,0.087592268889699,0.3243271443410882
8570,2558986,644792,36349,11565,8570,0.0009590914982514828,0.0047771306574345565,0.0875922592003726,0.32432711582735496
8580,2534355,638647,33986,7406,8580,0.0009590913766001684,0.004777130053654826,0.08759224975821166,0.32432709121926667
8590,2510348,629804,36636,8933,8590,0.0009590912587106279,0.00477712951228452,0.08759223995758121,0.324327065142507
8600,2486450,623848,35613,8346,8600,0.0009590911464313104,0.004777128938431798,0.08759223011549266,0.32432703867152823
8610,2462680,620335,35422,9196,8610,0.0009590910399778017,0.004777128384135874,0.0875922207445921,0.32432701179012335
8620,2439288,611697,34888,10468,8620,0.0009590909161386898,0.004777127826893308,0.08759221164050372,0.32432698546180727
8630,2416130,605497,32154,9208,8630,0.000959090807718958,0.0047771272575472135,0.08759220254099387,0.324326959366778
8640,2392693,602392,31921,8033,8640,0.0009590907048086429,0.0047771266948818305,0.08759219307635455,0.32432693583244654
8650,2369649,597079,31073,10810,8650,0.0009590905891677828,0.004777126147449853,0.08759218434871673,0.3243269107016136
8660,2347186,588886,34168,9305,8660,0.0009590904777837454,0.004777125650343583,0.08759217504990865,0.3243268851338756
8670,2324802,582939,33376,8385,8670,0.0009590903746219136,0.004777125108185849,0.08759216575692785,0.32432686210788975
8680,2302606,577349,33402,6163,8680,0.0009590902652260566,0.004777124589457649,0.08759215706392098,0.32432683696609443
