Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
341000,25964300,627771,3400000000,20400000000,10000,60000,9910119963441,93404143,107086110,10093,3374035700,1000,503,1032953,6748051214,2611664584,17388335416,24883698216,9990772287,9227713,3421301,104044053539,9438872000,1579,1348139560,840200,83599384800,31760179,4076862729,4046152087,897146,15131562000,999102854,999998852,1148,16206,999739919,260081,5394869081,1346929200,1,1348718100,999998895,1105,999949906,50094,1348716994,1000,1000,1000,1000,1000,1000,1000,104044316071,9438491300,1483,1347922889,893400,83596844200,20987821,4065979171,4045666864,882671,15131258700,999117329,999995989,4011,50318,999745254,254746,5394222246,1347506600,3960,1348560060,999999282,718,999953218,46782,1348555382,1000,1000,1000,1000,1000,1000,1000,104043773885,9438777600,1529,1348070475,937500,83598008800,46125566,4091153916,4046286564,860403,15131186700,999139597,999998741,1259,51638,999762374,237626,5395047326,1346526100,3780,1348768820,999995722,4278,999960138,39862,1348760762,1000,1000,1000,1000,1000,1000,1000,104044337347,9439325900,104832,1348117093,966700,83603732600,46927023,4092244573,4046197694,896238,15132367500,999103762,999998931,1069,52293,999760699,239301,5394929001,1347254600,4580,1348739660,999996227,3773,999959493,40507,1348731307,1000,1000,1000,1000,1000,1000,1000,104044399992,9439679300,104979,1348209308,954200,83606711400,27671787,4073131337,4046416366,864040,15132867900,999135960,999992697,7303,51457,999751791,248209,5395221409,1347185700,4040,1348810320,999998763,1237,999955157,44843,1348805043,1000,1000,1000,1000,1000,1000,1000
342000,26002290,634371,3410000000,20460000000,10000,60000,9909878963639,95540297,109267701,2194,3383997710,1000,1,1048472,6767991032,2611738136,17388261864,24883590264,9990752568,9247432,3431500,104056025546,9466735200,782,1351993954,954600,83846168800,32256791,4089300441,4058070348,875751,15175315500,999124249,999999527,473,61976,999747928,252072,5410757672,1350933800,0,1352695700,999991624,8376,999960576,39424,1352687324,1000,1000,1000,1000,1000,1000,1000,104056175899,9466412200,104502,1352102301,801100,83844135600,20656231,4077613181,4057635166,902635,15175156800,999097365,999993502,6498,15867,999750501,249499,5410179999,1351485100,3900,1352549400,999999333,667,999953467,46533,1352544833,1000,1000,1000,1000,1000,1000,1000,104055602276,9466647200,104878,1352279904,819400,83844852000,47082139,4104054489,4058240664,900841,15175011300,999099159,999997159,2841,14918,999757554,242446,5410986846,1350497800,3680,1352751980,999997882,2118,999956318,43682,1352746182,1000,1000,1000,1000,1000,1000,1000,104056272027,9467207600,104697,1352358010,725000,83850688800,46636611,4103903711,4058163601,923302,15176239800,999076698,999994710,5290,4908,999746307,253693,5410883093,1351231400,3,1352724620,999994875,5125,999953908,46092,1352719492,1000,1000,1000,1000,1000,1000,1000,104056355772,9467534100,104732,1352237947,889900,83853421800,27096706,4084493806,4058345823,898497,15176651400,999101503,999999465,535,57268,999766245,233755,5411124055,1351164000,1,1352789360,999988873,11127,999961668,38332,1352778232,1000,1000,1000,1000,1000,1000,1000
343000,26040810,623845,3420000000,20520000000,10000,60000,9909641718185,93880397,107646336,2232,3393959190,1000,0,1048723,6787913916,2611746582,17388253418,24883570318,9990724437,9275563,3441653,104068003632,9494664500,1532,1356017927,895300,84093567400,31351138,4100366038,4070030383,877123,15219227700,999122877,999994111,5889,50188,999772205,227795,5426705595,1354917300,3941,1356683900,999995253,4747,999959488,40512,1356675212,1000,1000,1000,1000,1000,1000,1000,104068171521,9494179100,1460,1355955699,818900,84090038200,19970773,4088825773,4069542606,896421,15218774400,999103579,999999448,552,20027,999744121,255879,5426055279,1355441500,0,1356517260,999995413,4587,999956427,43573,1356512673,1000,1000,1000,1000,1000,1000,1000,104067539723,9494520100,103313,1356294137,787100,84091698600,48100072,4117016222,4070195796,925858,15218808600,999074142,999999670,330,11612,999761616,238384,5426925884,1354457000,3920,1356739540,999994468,5532,999957712,42288,1356730088,1000,1000,1000,1000,1000,1000,1000,104068344406,9495123400,1573,1355981214,979800,84097946000,48295828,4117527028,4070120074,883178,15220047000,999116822,999999071,929,59393,999749019,250981,5426825881,1355226500,0,1356708460,999997347,2653,999955193,44807,1356705807,1000,1000,1000,1000,1000,1000,1000,104068416597,9495441700,780,1356069562,945800,84100594600,26284144,4095641094,4070306061,902395,15220493400,999097605,999999954,46,49159,999759798,240202,5427071902,1355154400,1,1356774380,999991462,8538,999961959,38041,1356765841,1000,1000,1000,1000,1000,1000,1000
344000,26078540,622899,3430000000,20580000000,10000,60000,9909403524608,93155443,106875233,10169,3403921460,1000,471,1034708,6807822582,2611877951,17388122049,24883491349,9990766752,9233248,3451834,104079958462,9522550100,797,1360163676,745400,84340564200,30326387,4111292887,4081981112,926203,15263090700,999073797,999994556,5444,4453,999756341,243659,5442639359,1358920200,2,1360664620,999993629,6371,999958853,41147,1360658247,1000,1000,1000,1000,1000,1000,1000,104080075964,9521996400,1546,1359759235,990200,84336377600,21808875,4102582925,4081475059,867134,15262430100,999132866,999995304,4696,56570,999746111,253889,5441965589,1359388100,1,1360494000,999996531,3469,999957770,42230,1360490530,1000,1000,1000,1000,1000,1000,1000,104079590574,9522433500,1467,1360246486,740200,84338931800,48241817,4129120867,4082168586,899222,15262681200,999100778,999999069,931,10847,999738661,261339,5442890939,1358453100,0,1360723880,999998473,1527,999953047,46953,1360722353,1000,1000,1000,1000,1000,1000,1000,104080196610,9522965500,104586,1360355229,692300,84344603800,47742097,4128909147,4082038655,904669,15263887200,999095331,999994901,5099,9132,999739777,260223,5442716623,1359246300,1,1360682720,999995249,4751,999953432,46568,1360677968,1000,1000,1000,1000,1000,1000,1000,104080367988,9523384100,755,1360035450,989100,84348080200,26138804,4107470804,4082301656,881959,15264390300,999118041,999999240,760,53581,999747025,252975,5443067075,1359129800,2,1360770820,999994601,5399,999954681,45319,1360765419,1000,1000,1000,1000,1000,1000,1000
345000,26116490,642386,3440000000,20640000000,10000,60000,9909168081805,89708449,103466884,2160,3413883510,1000,36,1056035,6827762700,2611940854,17388059146,24883410546,9990759605,9240395,3462005,104091802739,9550426300,105127,1364036759,947500,84587452600,30547736,4123460236,4093924954,915933,15306841200,999084067,999999255,745,51922,999767068,232932,5458564332,1362892300,2,1364646200,999993180,6820,999961922,38078,1364639378,1000,1000,1000,1000,1000,1000,1000,104091998898,9549783300,751,1363855241,859200,84582521800,20147039,4112831739,4093377353,885427,15306134700,999114573,999999510,490,48783,999749830,250170,5457834270,1363371400,1,1364463520,999993398,6602,999956983,43017,1364456917,1000,1000,1000,1000,1000,1000,1000,104091561401,9550302100,1570,1364201859,738200,84585776200,48581642,4141404892,4094089266,891450,15306479700,999108550,999999507,493,11057,999765491,234509,5458784109,1362441300,4400,1364703980,999995263,4737,999960757,39243,1364694843,1000,1000,1000,1000,1000,1000,1000,104092176831,9550903900,103603,1364167609,853900,84592063800,47528462,4140669462,4094003144,904165,15307760100,999095835,999996643,3357,10478,999754434,245566,5458670666,1363235000,4240,1364672340,999999422,578,999954378,45622,1364667522,1000,1000,1000,1000,1000,1000,1000,104092338403,9551307700,1543,1364266436,742200,84595409000,27691649,4120991249,4094265455,902456,15308328300,999097544,999999038,962,20882,999751527,248473,5459018873,1363120300,1,1364758620,999994799,5201,999955082,44918,1364753418,1000,1000,1000,1000,1000,1000,1000
346000,26154330,637839,3450000000,20700000000,10000,60000,9908925128267,93761263,107474944,10110,3423845670,1000,5,1031861,6847671120,2612102530,17387897470,24883293470,9990790399,9209601,3472219,104103725657,9578238800,103491,1368029342,939600,84833831200,30324831,4135159431,4105845267,857917,15350562600,999142083,999998133,1867,47316,999752449,247551,5474458951,1366888200,1,1368617900,999995785,4215,999955916,44084,1368613684,1000,1000,1000,1000,1000,1000,1000,104103899465,9577770100,104047,1368051334,760800,84830427400,19774949,4124455399,4105361491,920205,15350150100,999079795,999996409,3591,8104,999751913,248087,5473814287,1367385500,4101,1368460000,999996897,3103,999956404,43596,1368452796,1000,1000,1000,1000,1000,1000,1000,104103360236,9578131700,103979,1368157644,883600,84832245800,48787167,4153536067,4106035750,867229,15350167800,999132771,999993934,6066,41605,999746255,253745,5474713945,1366403700,4160,1368683520,999998835,1165,999955705,44295,1368678195,1000,1000,1000,1000,1000,1000,1000,104104152422,9578864400,104078,1368091157,919900,84839677600,47570142,4152691942,4105989279,886411,15351666000,999113589,999994711,5289,40200,999761021,238979,5474651979,1367209800,4121,1368668000,999998821,1179,999958100,41900,1368662700,1000,1000,1000,1000,1000,1000,1000,104104273242,9579156300,795,1368207018,781900,84842060600,28285067,4133519317,4106197282,902565,15352081500,999097435,999996944,3056,12579,999749497,250503,5474929103,1367102100,3980,1368737620,999998181,1819,999955979,44021,1368731821,1000,1000,1000,1000,1000,1000,1000
347000,26192300,638112,3460000000,20760000000,10000,60000,9908687683758,92299254,106054515,11037,3433807700,1000,455,1028135,6867593326,2612053212,17387946788,24883283288,9990755225,9244775,3482351,104115751099,9606143200,1454,1372141037,731800,85080942400,31422149,4148213149,4117832314,908970,15394445100,999091030,999998921,1079,7751,999740637,259363,5490442463,1370837700,4,1372612020,999998133,1867,999951051,48949,1372610149,1000,1000,1000,1000,1000,1000,1000,104115856270,9605617700,104256,1371848630,930100,85077117800,19167025,4135784675,4117283716,877661,15393883500,999122339,999999003,997,50542,999758726,241274,5489708974,1371385200,0,1372433200,999992058,7942,999957142,42858,1372425258,1000,1000,1000,1000,1000,1000,1000,104115416122,9606005200,733,1371881538,1023000,85079136800,48923914,4165619314,4117977430,896598,15393943800,999103402,999999683,317,50085,999761155,238845,5490635745,1370379500,4160,1372664960,999997515,2485,999956085,43915,1372658315,1000,1000,1000,1000,1000,1000,1000,104116220692,9606795200,768,1371984128,922900,85087049600,47477639,4164568839,4117965980,898983,15395548800,999101017,999999503,497,51920,999755140,244860,5490619960,1371194500,3380,1372661400,999995960,4040,999958820,41180,1372653980,1000,1000,1000,1000,1000,1000,1000,104116087731,9606966000,104346,1372312287,751700,85088388800,28021906,4145175456,4118121940,908309,15395794800,999091691,999994568,5432,4359,999751619,248381,5490827281,1371069300,2,1372711260,999994083,5917,999953559,46441,1372705341,1000,1000,1000,1000,1000,1000,1000
348000,26230930,641378,3470000000,20820000000,10000,60000,9908449213929,91886016,105697654,2129,3443769070,1000,0,1051756,6887533882,2612080545,17387919455,24883257855,9990732524,9267476,3492406,104127589540,9633971900,103861,1376132039,804400,85327418200,33036779,4161753929,4129746605,878425,15438157500,999121575,999991792,8208,20067,999752762,247238,5506327238,1374816700,1,1376585340,999995294,4706,999956967,43033,1376580633,1000,1000,1000,1000,1000,1000,1000,104127797478,9633514300,104279,1375965419,817400,85324160600,18256129,4146826879,4129248859,932272,15437736000,999067728,999999291,709,12819,999743160,256840,5505662440,1375363100,3,1376421700,999991884,8116,999959219,40781,1376413581,1000,1000,1000,1000,1000,1000,1000,104127374272,9633869300,755,1376030008,845700,85325958600,48952134,4177590884,4129906602,897566,15437784000,999102434,999996575,3425,7609,999766907,233093,5506541093,1374377700,4240,1376641860,999996871,3129,999957309,42691,1376634491,1000,1000,1000,1000,1000,1000,1000,104128060850,9634656600,104433,1376141630,846400,85333842000,46931211,4175964261,4129907118,898446,15439353300,999101554,999995807,4193,52161,999755643,244357,5506541057,1375178900,0,1376639240,999994699,5301,999956561,43439,1376633939,1000,1000,1000,1000,1000,1000,1000,104128148128,9634883800,1516,1376031232,914500,85335621200,28106819,4157222669,4130090284,892733,15439609500,999107267,999999281,719,52248,999757364,242636,5506784636,1375037600,0,1376701580,999992772,7228,999957748,42252,1376694352,1000,1000,1000,1000,1000,1000,1000
349000,26268970,623827,3480000000,20880000000,10000,60000,9908209590603,92658431,106491937,1280,3453731030,1000,62473,1048506,6907459500,2612148634,17387851366,24883194666,9990717634,9282366,3502634,104139532943,9661849400,104279,1380094977,840000,85574332400,32682369,4173346969,4141698912,904329,15481959000,999095671,999997103,2897,11874,999739562,260438,5522263238,1378806200,0,1380570260,999994066,5934,999955874,44126,1380564326,1000,1000,1000,1000,1000,1000,1000,104139730648,9661368800,103941,1379905672,851600,85570882400,20223187,4160732237,4141185094,940829,15481504200,999059171,999999192,808,10763,999745969,254031,5521579931,1379341500,3880,1380399300,999999417,583,999955863,44137,1380394837,1000,1000,1000,1000,1000,1000,1000,104139231876,9661770500,105213,1380049044,911100,85573062600,48589653,4189184753,4141866034,878477,15481600200,999121523,999999740,260,50663,999775029,224971,5522484071,1378350800,0,1380629960,999988077,11923,999962263,37737,1380618037,1000,1000,1000,1000,1000,1000,1000,104140129122,9662578500,1493,1380068536,804200,85581131400,46470381,4187468781,4141875968,908598,15483240600,999091402,999998403,1597,11605,999759937,240063,5522498363,1379156800,2,1380631180,999991217,8783,999959305,40695,1380622395,1000,1000,1000,1000,1000,1000,1000,104140072664,9662717100,1479,1379980956,945800,85582147800,27536360,4168580960,4142017698,878893,15483341700,999121107,999998974,1026,54081,999752383,247617,5522689717,1379019200,4000,1380677660,999998359,1641,999955881,44119,1380672019,1000,1000,1000,1000,1000,1000,1000
350000,26307430,638942,3490000000,20940000000,10000,60000,9907971370258,91951646,105750734,11056,3463692570,1000,566,1031660,6927363028,2612247604,17387752396,24883110996,9990745300,9254700,3512728,104151481441,9689744600,103808,1384129838,776300,85821382800,32657265,4185275615,4153653153,918760,15525797700,999081240,999999043,957,19783,999753430,246570,5538203970,1382771400,4241,1384555760,999999298,702,999957083,42917,1384550817,1000,1000,1000,1000,1000,1000,1000,104151762104,9689228900,1561,1383664996,966100,85817613000,20377213,4172824413,4153132770,860693,15525241200,999139307,999993048,6952,56655,999752985,247015,5537510015,1383296900,4240,1384382520,999998965,1035,999957255,42745,1384377245,1000,1000,1000,1000,1000,1000,1000,104151282428,9689667100,1471,1384119730,740000,85820155000,49296110,4201847410,4153822112,890319,15525481800,999109681,999995752,4248,12433,999755121,244879,5538428679,1382354300,4402,1384613380,999997589,2411,999957933,42067,1384606567,1000,1000,1000,1000,1000,1000,1000,104151920288,9690373000,103449,1384191432,787100,85827318800,46873317,4199784117,4153801102,901770,15526917900,999098230,999989649,10351,34179,999726777,273223,5538400723,1383142700,0,1384601860,999997761,2239,999951779,48221,1384599621,1000,1000,1000,1000,1000,1000,1000,104151966552,9690656400,103907,1384312788,700400,85829618400,26609837,4179628937,4153977614,918610,15527309400,999081390,999999863,137,5553,999755839,244161,5538633861,1383030300,0,1384665120,999991127,8873,999961953,38047,1384656247,1000,1000,1000,1000,1000,1000,1000
351000,26345880,627483,3500000000,21000000000,10000,60000,9907733023873,91454100,105312255,1254,3473654120,1000,35,1052923,6947305732,2612287973,17387712027,24883070327,9990717677,9282323,3522909,104163420452,9717603600,104630,1387883348,1010800,86068144000,32937815,4197496365,4165593712,867028,15569525700,999132972,999995022,4978,54694,999746282,253718,5554124718,1386759600,4100,1388535800,999999306,694,999955494,44506,1388531006,1000,1000,1000,1000,1000,1000,1000,104163695363,9717085700,772,1387658117,952900,86064345000,20487859,4184873709,4165078610,846450,15569017800,999153550,999997495,2505,60245,999754435,245565,5553437465,1387265800,3780,1388364680,999997955,2045,999955145,44855,1388358855,1000,1000,1000,1000,1000,1000,1000,104163137851,9717561600,104397,1388136648,804700,86067227200,48704957,4213211457,4165775907,910609,15569305800,999089391,999999925,75,11316,999761609,238391,5554366491,1386336300,3821,1388598560,999995845,4155,999958016,41984,1388590584,1000,1000,1000,1000,1000,1000,1000,104163908626,9718274900,103857,1388181833,743700,86074485800,46734308,4211605308,4165733197,923998,15570790800,999076002,999994559,5441,13861,999761864,238136,5554310036,1387137200,4021,1388583540,999997320,2680,999956061,43939,1388576839,1000,1000,1000,1000,1000,1000,1000,104163998129,9718514200,710,1388124271,769600,86076354000,27227793,4192185643,4165922154,934511,15571069800,999065489,999999124,876,5113,999754159,245841,5554561441,1387001600,3740,1388647320,999995707,4293,999959213,40787,1388639287,1000,1000,1000,1000,1000,1000,1000
352000,26383430,622257,3510000000,21060000000,10000,60000,9907493643525,91923078,105724089,10190,3483616570,1000,0,1029651,6967212760,2612453603,17387546397,24882884897,9990761669,9238331,3533029,104175490577,9745503600,1536,1391973501,794300,86315272800,32974941,4209491541,4177550196,918807,15613425000,999081193,999999778,222,17071,999755875,244125,5570064225,1390742700,2,1392522140,999991891,8109,999956371,43629,1392514029,1000,1000,1000,1000,1000,1000,1000,104175552157,9744994800,104084,1391794960,913300,86311500800,20918655,4197263105,4177042263,882818,15612871200,999117182,999999365,635,51547,999748984,251016,5569386816,1391247200,3,1392353160,999991396,8604,999961347,38653,1392344553,1000,1000,1000,1000,1000,1000,1000,104175212911,9745521600,760,1392063527,778500,86314848000,48025260,4224513060,4177771204,937266,15613238700,999062734,999999323,677,12357,999754653,245347,5570358847,1390316100,2,1392595920,999991725,8275,999958357,41643,1392587643,1000,1000,1000,1000,1000,1000,1000,104175959805,9746137600,777,1391890695,913400,86321286400,46090554,4222903754,4177667532,876563,15614541600,999123437,999996257,3743,42194,999756562,243438,5570223138,1391135500,3560,1392559880,999999286,714,999955594,44406,1392555606,1000,1000,1000,1000,1000,1000,1000,104175839797,9746346100,104475,1392239362,730200,86322897000,28318483,4205206283,4177840531,905455,15614824200,999094545,999999879,121,12024,999753893,246107,5570451307,1390999900,1,1392618980,999991797,8203,999959724,40276,1392610776,1000,1000,1000,1000,1000,1000,1000
353000,26420900,630307,3520000000,21120000000,10000,60000,9907251712833,94989856,108798183,11054,3493579100,1000,62940,1028535,6987136092,2612551089,17387448911,24882780311,9990763365,9236635,3543157,104187349777,9773377900,104465,1395937202,919700,86562177400,33361756,4221825606,4189482711,910624,15657202500,999089376,999999238,762,52514,999747303,252697,5585974197,1394756000,1,1396499740,999991747,8253,999958714,41286,1396491486,1000,1000,1000,1000,1000,1000,1000,104187580600,9772839900,1496,1395567118,1010000,86558159000,21011676,4209291626,4188979594,883273,15656619000,999116727,999995605,4395,47732,999755338,244662,5585305862,1395218700,3902,1396330960,999999210,790,999953732,46268,1396326268,1000,1000,1000,1000,1000,1000,1000,104187052612,9773386800,103798,1396089067,835100,86561656800,48571534,4237001734,4189713499,914906,15657015300,999085094,999999376,624,18470,999756471,243529,5586281829,1394295700,1,1396576840,999991491,8509,999958070,41930,1396568330,1000,1000,1000,1000,1000,1000,1000,104187814328,9774038700,104294,1396180352,708400,86568374200,46235269,4235003819,4189623972,918367,15658421100,999081633,999999841,159,10874,999764102,235898,5586163798,1395107600,4240,1396548560,999995506,4494,999961774,38226,1396539826,1000,1000,1000,1000,1000,1000,1000,104187803466,9774273400,104349,1396113134,834400,86570263600,27326668,4216183968,4189809790,895512,15658693200,999104488,999997417,2583,7805,999765115,234885,5586412385,1394978300,3700,1396608300,999997995,2005,999956205,43795,1396602595,1000,1000,1000,1000,1000,1000,1000
354000,26458740,626723,3530000000,21180000000,10000,60000,9907012660923,95148708,109015616,10975,3503541260,1000,7,1034938,7007060570,2612506031,17387493969,24882842169,9990721422,9278578,3553392,104199395243,9801207400,1489,1399927336,787900,86808710800,33011098,4233404598,4201394311,899575,15700984800,999100425,999996319,3681,12744,999756733,243267,5601858067,1398751800,3681,1400470480,999996957,3043,999956644,43356,1400463756,1000,1000,1000,1000,1000,1000,1000,104199361186,9800616500,105018,1399824254,834900,86804138600,21445852,4221627452,4200898364,914895,15700292700,999085105,999999263,737,21068,999749704,250296,5601197696,1399162500,4140,1400303840,999999632,368,999953968,46032,1400299332,1000,1000,1000,1000,1000,1000,1000,104198990533,9801275100,104736,1400092447,817700,86808628600,48618872,4248998772,4201669294,901932,15700830000,999098068,999999855,145,13923,999757629,242371,5602224471,1398262400,4100,1400563040,999996237,3763,999960123,39877,1400555177,1000,1000,1000,1000,1000,1000,1000,104199846358,9801917500,726,1400050141,736000,86815294200,46196386,4246912586,4201591543,904480,15702220200,999095520,999991908,8092,17828,999748585,251415,5602120315,1399078400,1,1400534000,999994773,5227,999956328,43672,1400528772,1000,1000,1000,1000,1000,1000,1000,104199887823,9802216100,1406,1399870732,970300,86817740200,27598112,4228429862,4201784389,897737,15702561600,999102263,999999580,420,54543,999761254,238746,5602376146,1398973500,5,1400600880,999990882,9118,999960843,39157,1400591757,1000,1000,1000,1000,1000,1000,1000
