Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
535000,94740,629786,5340000000,32040000000,10000,60000,9863117103499,88086565,103924751,1241,5339905260,2000,543,1054848,10679808038,2635757064,17364242936,24859445536,9990700872,9299128,5484210,106401297113,14938897200,1017,2133876664,797300,132314037600,7860938,6410126138,6403242317,912528,23774521800,999087472,999999538,462,19410,999747193,252807,8537653407,2132763000,3,2134420140,999990953,9047,999955710,44290,2134411090,1000,1000,1000,1000,1000,1000,1000,106354838064,14892522600,471,2178821935,791200,131851420400,122450,6379270900,6403466309,841485,23682155400,999158515,999999430,570,11545,954880736,45119264,8537952764,2131237700,1,2134493400,999993056,6944,999739245,260755,2134486455,1000,1000,1000,1000,1000,1000,1000,106386487619,14925823300,991,2150163938,1573600,132180776200,150444,6395721044,6404661437,1055804,23747231100,998944196,999999874,126,69970,983155833,16844167,8539545967,2133757300,3,2134892380,999992153,7847,999797570,202430,2134884530,1000,1000,1000,1000,1000,1000,1000,106403302572,14942740200,106526,2134296708,900400,132348982800,39886090,6443854990,6404537708,891278,23780874000,999108722,999999844,156,54766,999760658,239342,8539380942,2133993800,0,2134851240,999991994,8006,999959166,40834,2134843234,1000,1000,1000,1000,1000,1000,1000,106402183703,14940567200,522,2133925236,950300,132329178400,7393849,6410396599,6403826669,884400,23777239200,999115600,999999575,425,54475,999736806,263194,8538434094,2133272900,1,2134611820,999995606,4394,999954275,45725,2134607425,1000,1000,1000,1000,1000,1000,1000
536000,96260,635298,5350000000,32100000000,10000,60000,9862871546621,93952506,109785362,1142,5349903740,2000,51,1057160,10699805196,2630430827,17369569173,24864771873,9990718800,9281200,5494496,106413192704,14966918200,106614,2137692816,1098300,132562216400,8086838,6422360588,6415256848,850627,23818483200,999149373,999998233,1767,61506,999739558,260442,8553673242,2136764000,0,2138424060,999992334,7666,999954306,45694,2138416394,1000,1000,1000,1000,1000,1000,1000,106364049179,14917750600,106449,2185443698,857200,132072215600,115483,6389910133,6415444885,549576,23720771100,999450424,999999752,248,56876,952293991,47706009,8553923109,2135210900,3,2138488440,999989787,10213,999683076,316924,2138478224,1000,1000,1000,1000,1000,1000,1000,106398425298,14953743000,459,2154111042,1692600,132427936400,109453,6407637603,6416634842,1327077,23791036500,998672923,999999596,404,63919,983081177,16918823,8555512023,2137776400,3880,2138884360,999996701,3299,999809519,190481,2138877181,1000,1000,1000,1000,1000,1000,1000,106415394126,14970696300,444,2138298093,784900,132596579000,40116257,6456065407,6416514479,930195,23824831800,999069805,999999385,615,12190,999762111,237889,8555349389,2137988800,1,2138844660,999990251,9749,999963090,36910,2138834910,1000,1000,1000,1000,1000,1000,1000,106414193300,14968573000,493,2138090957,789000,132577226800,8385870,6423390920,6415819475,928548,23821288800,999071452,999996879,3121,10631,999732556,267444,8554425244,2137289400,4083,2138612020,999997832,2168,999957131,42869,2138605769,1000,1000,1000,1000,1000,1000,1000
537000,95340,622723,5360000000,32160000000,10000,60000,9862634746236,91182328,107053483,1376,5359904660,2000,62220,1057787,10719806568,2631658764,17368341236,24863906236,9990691413,9308587,5504781,106425166546,14994864300,105875,2142044614,737200,132809706200,6772276,6433020876,6427236266,928156,23862468900,999071844,999994663,5337,13307,999743141,256859,8569644859,2140742100,0,2142419080,999989513,10487,999958507,41493,2142408593,1000,1000,1000,1000,1000,1000,1000,106375996715,14945823800,106259,2189781204,664400,132320378000,136897,6401932547,6427497843,754960,23764762200,999245040,999999918,82,11158,952165615,47834385,8569994285,2139198900,1,2142504960,999991483,8517,999736058,263942,2142496442,1000,1000,1000,1000,1000,1000,1000,106410589813,14981973500,106159,2158713627,884100,132678662200,134106,6419803806,6428645252,825171,23835808200,999174829,999994295,5705,51024,983394872,16605128,8571526728,2141783700,4140,2142886440,999999176,824,999752624,247376,2142881476,1000,1000,1000,1000,1000,1000,1000,106427262767,14998672900,106604,2142255293,944000,132844381800,39834729,6467774479,6428512566,881333,23868757200,999118667,999999290,710,54357,999750091,249909,8571349609,2141986400,4300,2142842780,999998563,1437,999956357,43643,2142837043,1000,1000,1000,1000,1000,1000,1000,106426058236,14996460300,106775,2141955604,988900,132824267000,9824199,6436783349,6427756426,848298,23865077700,999151702,999997435,2565,52837,999753011,246989,8570341189,2141282100,3840,2142590740,999997863,2137,999957237,42763,2142584763,1000,1000,1000,1000,1000,1000,1000
538000,96600,622935,5370000000,32220000000,10000,60000,9862396026259,90346353,106153659,9720,5369903400,2000,62339,1032446,10739787360,2632555512,17367444488,24862871888,9990740174,9259826,5515034,106437213565,15022970200,106819,2145837954,967400,133058692400,6660302,6444957302,6439284203,893872,23906598300,999106128,999999000,1000,51428,999735925,264075,8585709075,2144772800,1,2146434460,999990413,9587,999951328,48672,2146424872,1000,1000,1000,1000,1000,1000,1000,106389130418,14974930000,963,2192153022,1196500,132579087200,138846,6414465546,6439524066,1189154,23810742900,998810846,999992081,7919,8927,953160161,46839839,8586031739,2143184900,0,2146508720,999998953,1047,999768927,231073,2146507673,1000,1000,1000,1000,1000,1000,1000,106421929071,15009135000,999,2163706768,454300,132918710000,56532,6431334032,6440631639,521853,23878373400,999478147,999998843,1157,33390,982720951,17279049,8587506949,2145747100,1,2146881020,999994291,5709,999704690,295310,2146875310,1000,1000,1000,1000,1000,1000,1000,106439279711,15026645200,106562,2146105328,1067800,133092158400,39952789,6479882039,6440481437,859746,23912696100,999140254,999999837,163,65491,999766054,233946,8587305846,2145999900,1,2146832620,999991790,8210,999962291,37709,2146824409,1000,1000,1000,1000,1000,1000,1000,106438163314,15024408500,498,2145961106,880500,133071845000,9736557,6448675807,6439726852,887841,23909032800,999112159,999997945,2055,48604,999741952,258048,8586298748,2145307800,0,2146583060,999988836,11164,999958104,41896,2146571896,1000,1000,1000,1000,1000,1000,1000
539000,95120,617695,5380000000,32280000000,10000,60000,9862155421540,91369643,107197346,2268,5379904880,2000,61749,1051779,10759805224,2634183683,17365816317,24861213317,9990749441,9250559,5525365,106449261083,15051050200,106790,2150030437,771100,133307374800,6103844,6456433494,6451298658,922783,23950762800,999077217,999999374,626,13491,999746133,253867,8601729467,2148792800,3840,2150440880,999993769,6231,999960091,39909,2150430809,1000,1000,1000,1000,1000,1000,1000,106403083250,15004931100,948,2194373510,1032800,132846967800,192851,6427511951,6451555548,971593,23858728800,999028407,999999059,941,15266,955117618,44882382,8602073882,2147153800,4100,2150522980,999999454,546,999774566,225434,2150518334,1000,1000,1000,1000,1000,1000,1000,106432658408,15035818400,1015,2168474269,940500,133153533600,151602,6442770152,6452587255,764718,23919646500,999235282,999998559,1441,13241,981454386,18545614,8603446814,2149754600,3,2150868140,999991422,8578,999721741,278259,2150859559,1000,1000,1000,1000,1000,1000,1000,106451240799,15054548800,106895,2150190220,987600,133339335200,39974496,6491864346,6452441063,894365,23956573800,999105635,999998463,1537,52998,999748135,251865,8603252065,2150010400,1,2150819060,999991943,8057,999958098,41902,2150811002,1000,1000,1000,1000,1000,1000,1000,106450070819,15052411400,106111,2150197760,727300,133319895600,9798563,6460740613,6451711639,934308,23953083900,999065692,999999918,82,15610,999758071,241929,8602281029,2149317700,4161,2150577020,999996531,3469,999957910,42090,2150569390,1000,1000,1000,1000,1000,1000,1000
540000,96230,623064,5390000000,32340000000,10000,60000,9861914511342,92410253,108276950,1287,5389903770,2000,5,1054231,10779804966,2635143695,17364856305,24859982105,9990723329,9276671,5535795,106461339873,15079032400,936,2153743147,975800,133555225600,5685404,6468007954,6463309254,892346,23994687900,999107654,999999449,551,51403,999721049,278951,8617744351,2152792400,0,2154439060,999996037,3963,999952203,47797,2154435097,1000,1000,1000,1000,1000,1000,1000,106416491443,15034345800,503,2197442417,511600,133109214800,80163,6440112863,6463575356,835185,23905695600,999164815,999992467,7533,17982,956576226,43423774,8618100174,2151108600,4020,2154529740,999999098,902,999755582,244418,2154524818,1000,1000,1000,1000,1000,1000,1000,106443836134,15063051200,950,2172902565,1366600,133393608000,109373,6454328473,6464606643,1121118,23961927300,998878882,999996046,3954,59528,980603685,19396315,8619474015,2153747500,1,2154871900,999995473,4527,999745628,254372,2154867372,1000,1000,1000,1000,1000,1000,1000,106463359195,15082554000,953,2154256725,804500,133587394400,40272952,6504165852,6464427268,926895,24000630300,999073105,999999611,389,20316,999752948,247052,8619236152,2154028500,3720,2154813220,999999384,616,999959316,40684,2154808884,1000,1000,1000,1000,1000,1000,1000,106462126063,15080305900,485,2153837737,983200,133566959800,9865039,6472761789,6463669048,874239,23996858100,999125761,999992955,7045,55716,999740568,259432,8618225032,2153315500,3940,2154561020,999998904,1096,999956416,43584,2154555984,1000,1000,1000,1000,1000,1000,1000
541000,95120,627457,5400000000,32400000000,10000,60000,9861673833180,93283646,109153580,2177,5399904880,2000,42,1050328,10799805406,2633385726,17366614274,24861684974,9990726472,9273528,5546078,106473391967,15107117800,511,2157793533,916100,133803986800,5675786,6480035236,6475328828,869756,24038837400,999130244,999992382,7618,47826,999738898,261102,8633771302,2156809800,4140,2158448020,999998594,1406,999956426,43574,2158442474,1000,1000,1000,1000,1000,1000,1000,106429805768,15063654700,485,2199765512,856700,133370321400,136876,6452825126,6475572938,1001036,23952244800,998998964,999990687,9313,47751,957903713,42096287,8634096687,2155097900,0,2158525440,999998309,1691,999754451,245549,2158523749,1000,1000,1000,1000,1000,1000,1000,106453508454,15088822500,106839,2179195806,1403500,133619323400,189532,6465294432,6476596098,1003619,24001463700,998996381,999999550,450,60031,978377033,21622967,8635461267,2157758800,3740,2158869500,999999409,591,999747531,252469,2158865169,1000,1000,1000,1000,1000,1000,1000,106475340663,15110499900,495,2158253976,794400,133834911800,40682881,6516552381,6476408047,932655,24044548200,999067345,999998741,1259,11386,999760939,239061,8635207661,2158009500,1,2158808820,999990795,9205,999961286,38714,2158799614,1000,1000,1000,1000,1000,1000,1000,106473995007,15108264100,106405,2158125513,807700,133814586600,9786676,6484665326,6475657992,914955,24040833000,999085045,999999159,841,20804,999730412,269588,8634210288,2157309800,3820,2158557220,999998896,1104,999954504,45496,2158552296,1000,1000,1000,1000,1000,1000,1000
542000,95610,629658,5410000000,32460000000,10000,60000,9861432921813,94281249,110144596,11567,5409904390,2000,43,1035301,10819785646,2640807462,17359192538,24853644138,9990728259,9271741,5556305,106485258130,15135025900,106660,2162016667,794500,134051195000,5544945,6491866395,6487287237,904794,24082733400,999095206,999998924,1076,9130,999729993,270007,8649713607,2160816300,3,2162434500,999991873,8127,999956630,43370,2162426370,1000,1000,1000,1000,1000,1000,1000,106444241723,15094281700,107215,2200715837,1537900,133644188200,153539,6466130089,6487606288,1235267,24001216500,998764733,999991513,8487,61146,960389658,39610342,8650141342,2159093500,0,2162536180,999998874,1126,999793546,206454,2162535054,1000,1000,1000,1000,1000,1000,1000,106467295780,15118551600,450,2181384439,1479300,133884085600,124701,6478061101,6488580899,1387011,24048722400,998612989,999999821,179,62310,980003211,19996789,8651440089,2161750700,3981,2162866500,999996671,3329,999819610,180390,2162859190,1000,1000,1000,1000,1000,1000,1000,106487233306,15138500000,106592,2162188411,961800,134082904800,40763579,6528632629,6488402785,910167,24088503900,999089833,999999433,567,52366,999764281,235719,8651202519,2162009400,4583,2162807900,999996417,3583,999962166,37834,2162799734,1000,1000,1000,1000,1000,1000,1000,106485964014,15136194400,107237,2162091506,827500,134061972800,7831085,6494680085,6487634126,904936,24084723900,999095064,999993853,6147,4817,999737191,262809,8650176709,2161287700,0,2162548960,999993623,6377,999953817,46183,2162542583,1000,1000,1000,1000,1000,1000,1000
543000,95310,633196,5420000000,32520000000,10000,60000,9861196025731,90673882,106547449,10316,5419904690,2000,57222,1028419,10839788748,2641697113,17358302887,24853288187,9990721701,9278299,5566849,106497265984,15163078600,107230,2165837496,996200,134299670000,5898955,6504243505,6499318364,882773,24126767100,999117227,999999211,789,62338,999718474,281526,8665757326,2164823800,4500,2166444940,999998522,1478,999950538,49462,2166438962,1000,1000,1000,1000,1000,1000,1000,106457303894,15123273900,978,2202206006,3036600,133901729400,255668,6478704518,6499596892,1671111,24046766100,998328889,999999435,565,73824,961296632,38703368,8666128168,2163096700,3920,2166538260,999996936,3064,999844924,155076,2166531276,1000,1000,1000,1000,1000,1000,1000,106478796607,15145827400,476,2186519450,619600,134126359600,133395,6489802445,6500544035,368704,24091985700,999631296,999999265,735,28361,979714926,20285074,8667391374,2165742500,4143,2166853500,999997982,2018,999641961,358039,2166847339,1000,1000,1000,1000,1000,1000,1000,106499205063,15166477900,107122,2166432035,729700,134330700600,40694398,6540553448,6500407328,964620,24132518100,999035380,999994915,5085,19295,999752867,247133,8667209633,2165995800,4762,2166807480,999999587,413,999957495,42505,2166802305,1000,1000,1000,1000,1000,1000,1000,106498072344,15164199800,490,2165972536,836900,134309990000,7156266,6506005666,6499630324,920762,24128718900,999079238,999994540,5460,10278,999740354,259646,8666172646,2165284800,3620,2166549300,999996642,3358,999958678,41322,2166542322,1000,1000,1000,1000,1000,1000,1000
544000,95040,626205,5430000000,32580000000,10000,60000,9860956239396,89893131,105813332,2110,5429904960,2000,5591,1051901,10859805700,2642113827,17357886173,24853244273,9990708839,9291161,5577139,106509378022,15191095600,493,2169719117,999900,134547778400,6057811,6516407011,6511322069,877670,24170778900,999122330,999994175,5825,60505,999727036,272964,8681762364,2168811800,4081,2170445560,999998816,1184,999956905,43095,2170440295,1000,1000,1000,1000,1000,1000,1000,106468301732,15150245700,106880,2209665506,446900,134140407400,71528,6490066278,6511585710,843395,24089577300,999156605,999998999,1001,9504,960525594,39474406,8682113006,2167094700,2,2170531120,999996178,3822,999728904,271096,2170527296,1000,1000,1000,1000,1000,1000,1000,106491855317,15174943600,940,2188438083,1682200,134384658400,241962,6502415162,6512493342,901028,24137698500,999098972,999996847,3153,70119,980717577,19282423,8683323723,2169707900,4340,2170836920,999997801,2199,999766819,233181,2170830381,1000,1000,1000,1000,1000,1000,1000,106511240637,15194524000,107674,2170242923,925300,134579140800,40115151,6551995951,6512417886,890039,24176557200,999109961,999999576,424,50337,999751851,248149,8683222649,2170024700,4040,2170812400,999996403,3597,999957637,42363,2170804763,1000,1000,1000,1000,1000,1000,1000,106510072340,15192203800,1024,2169915279,905100,134558066800,7630102,6518483802,6511636383,864436,24172716300,999135564,999992324,7676,56788,999731305,268695,8682181395,2169298300,4301,2170550660,999998653,1347,999951388,48612,2170545012,1000,1000,1000,1000,1000,1000,1000
545000,96170,633537,5440000000,32640000000,10000,60000,9860715027314,90417262,106292819,10471,5439903830,2000,4,1034939,10879786718,2643404376,17356595624,24852014024,9990746901,9253099,5587519,106521388544,15219083000,888,2173769934,930700,134795702800,7232598,6529578648,6523312450,900066,24214787700,999099934,999999810,190,53644,999743594,256406,8697747006,2172810600,2,2174443340,999991218,8782,999956344,43656,2174434556,1000,1000,1000,1000,1000,1000,1000,106478557599,15176350400,467,2215346541,460100,134369764000,60707,6501127157,6523576436,842259,24129891900,999157741,999999481,519,14122,958723586,41276414,8698101714,2171090100,3880,2174529760,999999398,602,999692222,307778,2174525278,1000,1000,1000,1000,1000,1000,1000,106506493342,15205661700,106522,2190628958,835500,134659883400,180188,6515715188,6524474084,877937,24187332000,999122063,999993925,6075,13988,983473004,16526996,8699297796,2173707500,4280,2174830940,999997052,2948,999767988,232012,2174823712,1000,1000,1000,1000,1000,1000,1000,106523264241,15222552300,107289,2174262638,889900,134827398200,39203784,6563097134,6524420619,884258,24220611600,999115742,999999868,132,51310,999767891,232109,8699226009,2174027200,3301,2174813140,999995551,4449,999960210,39790,2174805390,1000,1000,1000,1000,1000,1000,1000,106521967790,15220193500,106225,2174168230,760800,134805976600,6998982,6529848332,6523627030,913144,24216737700,999086856,999992649,7351,16605,999724275,275725,8698168925,2173310700,3840,2174547080,999998655,1345,999952905,47095,2174541895,1000,1000,1000,1000,1000,1000,1000
546000,94100,638772,5450000000,32700000000,10000,60000,9860474541922,90445313,106332512,11393,5449905900,2000,5513,1041085,10899789014,2640039235,17359960765,24855685565,9990751595,9248405,5597709,106533362167,15247080600,1022,2177922713,794100,135043658000,7230493,6541574043,6535326334,909661,24258809700,999090339,999999124,876,12763,999731329,268671,8713767971,2176794300,4060,2178447120,999998577,1423,999951863,48137,2178441637,1000,1000,1000,1000,1000,1000,1000,106488485118,15202373900,107172,2221361522,489800,134597983800,82090,6512159340,6535563820,639355,24169927800,999360645,999999685,315,17530,956781610,43218390,8714084890,2175068600,4080,2178525760,999999390,610,999698330,301670,2178521070,1000,1000,1000,1000,1000,1000,1000,106518992539,15234069900,449,2194549121,438700,134912012600,143702,6527885752,6536495868,822379,24232242900,999177621,999999575,425,13896,983851328,16148672,8715326572,2177720400,4240,2178838700,999996244,3756,999755096,244904,2178830704,1000,1000,1000,1000,1000,1000,1000,106535350182,15250469800,961,2178011857,1026800,135074718000,39397277,6575258427,6536376457,875732,24264472500,999124268,999999113,887,52981,999757324,242676,8715167176,2178050300,1,2178795020,999995700,4300,999956781,43219,2178790719,1000,1000,1000,1000,1000,1000,1000,106534083874,15248193700,473,2178018306,785000,135053989000,7628053,6542478153,6535617662,906821,24260737500,999093179,999994970,5030,16549,999740787,259213,8714156613,2177309300,3860,2178543620,999999191,809,999954549,45451,2178538951,1000,1000,1000,1000,1000,1000,1000
547000,94880,633963,5460000000,32760000000,10000,60000,9860232266378,92401253,108317123,10051,5459905120,2000,0,1040932,10919790138,2639849631,17360150369,24855242469,9990732888,9267112,5607826,106545361573,15275104200,464,2181843206,869400,135291832400,7340441,6553691941,6547343021,883865,24302813100,999116135,999999244,756,42979,999739858,260142,8729790342,2180771600,3621,2182452000,999998942,1058,999953879,46121,2182447321,1000,1000,1000,1000,1000,1000,1000,106500255207,15230094200,976,2225440369,667900,134842749200,168379,6524078429,6547574214,1010109,24213180000,998989891,999999270,730,15061,956423647,43576353,8730095853,2179026500,4,2182530940,999990703,9297,999752461,247539,2182521639,1000,1000,1000,1000,1000,1000,1000,106531715003,15262928000,106764,2197638517,651600,135168344800,71472,6540227022,6548491242,1096476,24277830600,998903524,999998265,1735,8689,984651947,15348053,8731321353,2181720900,4280,2182835300,999999091,909,999786789,213211,2182830111,1000,1000,1000,1000,1000,1000,1000,106547327846,15278374000,932,2182269973,758800,135321921600,38451412,6586274762,6548321367,911059,24308402700,999088941,999995885,4115,12526,999751459,248541,8731094341,2182073600,3881,2182779300,999997555,2445,999954326,45674,2182772974,1000,1000,1000,1000,1000,1000,1000,106546093868,15276206000,983,2182030512,777600,135302100800,8238333,6555093883,6547617806,905970,24304760400,999094030,999998887,1113,12717,999736711,263289,8730156889,2181322600,4200,2182543840,999999443,557,999955817,44183,2182539083,1000,1000,1000,1000,1000,1000,1000
548000,95720,620961,5470000000,32820000000,10000,60000,9859993892348,90358156,106257837,10229,5469904280,2000,55855,1037579,10939788102,2639798104,17360201896,24855498396,9990756161,9243839,5618263,106557350564,15303069800,950,2185927896,780800,135539512400,7188087,6565523887,6559323124,922270,24346778100,999077730,999997908,2092,11538,999739014,260986,8745763486,2184770900,4360,2186446760,999997962,2038,999957838,42162,2186440362,1000,1000,1000,1000,1000,1000,1000,106511380971,15257144000,477,2230095149,811100,135081746400,127973,6535594123,6559557188,665637,24255419400,999334363,999999253,747,50816,955620628,44379372,8746074472,2183025500,3780,2186526400,999994664,5336,999694416,305584,2186517284,1000,1000,1000,1000,1000,1000,1000,106544676096,15291880900,106824,2200503084,814700,135425871400,152550,6552784400,6560484320,1114630,24323696700,998885370,999999370,630,42740,985622820,14377180,8747311580,2185712100,3980,2186833780,999997460,2540,999789940,210060,2186827260,1000,1000,1000,1000,1000,1000,1000,106559194371,15306303300,106934,2186387868,736600,135569272200,38128607,6597920207,6560284769,925973,24352287900,999074027,999996508,3492,14535,999748866,251134,8747045734,2186068500,3561,2186766400,999998126,1874,999959135,40865,2186760965,1000,1000,1000,1000,1000,1000,1000,106558042816,15304317700,107021,2186020524,908700,135551108200,8596017,6567500567,6559661362,908644,24348911100,999091356,999999223,777,38979,999736717,263283,8746214783,2185349000,4400,2186558920,999998901,1099,999955179,44821,2186553421,1000,1000,1000,1000,1000,1000,1000
