Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
7000,9999999099742,1000258,1000258,710551,0,0,8638,9999960567,1019,1019,18980,0,0,3000,2000,0,0,36578,261,9961486,10038514,10038514,1000,500,300,9999960678,1009,1009,19622,0,0,3000,2000,0,0,36306,276,9961587,10038413,10038413,1000,500,300,9999991485,980,980,50520,0,0,3000,2000,0,101,5803,231,9992365,10007635,10007635,1000,100,300,9999991396,981,981,49705,0,0,3000,2000,0,101,5807,273,9992277,10007723,10007723,1000,100,300,9999991413,972,972,50622,0,0,3000,2000,0,129,5506,321,9992285,10007715,10007715,1000,100,300,999980861,108,108,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980618,99,99,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980780,111,111,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980792,104,104,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992373,92,92,0,92264,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992290,87,87,0,92176,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992281,104,104,0,92156,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7100,9999999099564,1000436,1000436,706961,0,0,8672,9999960561,1025,1025,19695,0,0,3000,2000,0,0,36578,254,9961486,10038514,10038514,1000,500,300,9999960681,1006,1006,20344,0,0,3000,2000,0,0,36306,270,9961587,10038413,10038413,1000,500,300,9999991487,978,978,51228,0,0,3000,2000,0,94,5803,226,9992365,10007635,10007635,1000,100,300,9999991378,999,999,50413,0,0,3000,2000,0,91,5807,265,9992277,10007723,10007723,1000,100,300,9999991422,963,963,51359,0,0,3000,2000,0,117,5506,313,9992285,10007715,10007715,1000,100,300,999980871,98,98,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980616,101,101,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980782,109,109,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980790,106,106,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992375,90,90,0,92271,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992291,86,86,0,92186,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992281,104,104,0,92168,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7200,9999999099439,1000561,1000561,703380,0,0,8720,9999960565,1021,1021,20455,0,0,3000,2000,0,0,36578,244,9961486,10038514,10038514,1000,500,300,9999960708,979,979,21029,0,0,3000,2000,0,0,36306,260,9961587,10038413,10038413,1000,500,300,9999991468,997,997,51917,0,0,3000,2000,0,85,5803,218,9992365,10007635,10007635,1000,100,300,9999991395,982,982,51158,0,0,3000,2000,0,80,5807,256,9992277,10007723,10007723,1000,100,300,9999991419,966,966,52061,0,0,3000,2000,0,105,5506,302,9992285,10007715,10007715,1000,100,300,999980873,96,96,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980623,94,94,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980786,105,105,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980789,107,107,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992378,87,87,0,92280,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992287,90,90,0,92197,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992285,100,100,0,92180,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7300,9999999100031,999969,999969,699868,0,0,8767,9999960585,1001,1001,21162,0,0,3000,2000,0,0,36578,233,9961486,10038514,10038514,1000,500,300,9999960712,975,975,21751,0,0,3000,2000,0,0,36306,253,9961587,10038413,10038413,1000,500,300,9999991454,1011,1011,52625,0,0,3000,2000,0,84,5803,208,9992365,10007635,10007635,1000,100,300,9999991389,988,988,51854,0,0,3000,2000,0,72,5807,246,9992277,10007723,10007723,1000,100,300,9999991433,952,952,52740,0,0,3000,2000,0,93,5506,293,9992285,10007715,10007715,1000,100,300,999980875,94,94,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980622,95,95,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980782,109,109,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980793,103,103,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992380,85,85,0,92281,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992282,95,95,0,92205,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992283,102,102,0,92192,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7400,9999999099914,1000086,1000086,696336,0,0,8806,9999960583,1003,1003,21861,0,0,3000,2000,0,0,36578,225,9961486,10038514,10038514,1000,500,300,9999960707,980,980,22459,0,0,3000,2000,0,0,36306,243,9961587,10038413,10038413,1000,500,300,9999991469,996,996,53317,0,0,3000,2000,0,78,5803,199,9992365,10007635,10007635,1000,100,300,9999991380,997,997,52552,0,0,3000,2000,0,68,5807,241,9992277,10007723,10007723,1000,100,300,9999991436,949,949,53475,0,0,3000,2000,0,85,5506,286,9992285,10007715,10007715,1000,100,300,999980874,95,95,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980627,90,90,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980783,108,108,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980789,107,107,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992379,86,86,0,92287,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992277,100,100,0,92209,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992288,97,97,0,92200,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7500,9999999100132,999868,999868,692888,0,0,8839,9999960597,989,989,22546,0,0,3000,2000,0,0,36578,217,9961486,10038514,10038514,1000,500,300,9999960719,968,968,23174,0,0,3000,2000,0,0,36306,233,9961587,10038413,10038413,1000,500,300,9999991479,986,986,53990,0,0,3000,2000,0,71,5803,196,9992365,10007635,10007635,1000,100,300,9999991380,997,997,53227,0,0,3000,2000,0,60,5807,236,9992277,10007723,10007723,1000,100,300,9999991424,961,961,54175,0,0,3000,2000,0,76,5506,279,9992285,10007715,10007715,1000,100,300,999980877,92,92,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980625,92,92,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980780,111,111,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980795,101,101,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992380,85,85,0,92294,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992283,94,94,0,92217,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992285,100,100,0,92209,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7600,9999999100414,999586,999586,689484,0,0,8871,9999960593,993,993,23222,0,0,3000,2000,0,0,36578,214,9961486,10038514,10038514,1000,500,300,9999960737,950,950,23828,0,0,3000,2000,0,0,36306,225,9961587,10038413,10038413,1000,500,300,9999991463,1002,1002,54675,0,0,3000,2000,0,62,5803,190,9992365,10007635,10007635,1000,100,300,9999991384,993,993,53885,0,0,3000,2000,0,56,5807,232,9992277,10007723,10007723,1000,100,300,9999991415,970,970,54906,0,0,3000,2000,0,64,5506,268,9992285,10007715,10007715,1000,100,300,999980884,85,85,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980622,95,95,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980780,111,111,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980790,106,106,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992376,89,89,0,92303,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992278,99,99,0,92221,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992284,101,101,0,92221,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7700,9999999100981,999019,999019,686106,0,0,8902,9999960604,982,982,23893,0,0,3000,2000,0,0,36578,209,9961486,10038514,10038514,1000,500,300,9999960736,951,951,24502,0,0,3000,2000,0,0,36306,216,9961587,10038413,10038413,1000,500,300,9999991452,1013,1013,55344,0,0,3000,2000,0,55,5803,185,9992365,10007635,10007635,1000,100,300,9999991391,986,986,54553,0,0,3000,2000,0,49,5807,226,9992277,10007723,10007723,1000,100,300,9999991402,983,983,55602,0,0,3000,2000,0,61,5506,262,9992285,10007715,10007715,1000,100,300,999980879,90,90,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980620,97,97,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980788,103,103,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980783,113,113,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992373,92,92,0,92310,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992272,105,105,0,92228,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992291,94,94,0,92224,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7800,9999999101423,998577,998577,682691,0,0,8944,9999960618,968,968,24570,0,0,3000,2000,0,0,36578,202,9961486,10038514,10038514,1000,500,300,9999960728,959,959,25202,0,0,3000,2000,0,0,36306,205,9961587,10038413,10038413,1000,500,300,9999991445,1020,1020,56042,0,0,3000,2000,0,51,5803,180,9992365,10007635,10007635,1000,100,300,9999991407,970,970,55207,0,0,3000,2000,0,42,5807,214,9992277,10007723,10007723,1000,100,300,9999991393,992,992,56288,0,0,3000,2000,0,58,5506,255,9992285,10007715,10007715,1000,100,300,999980871,98,98,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980622,95,95,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980782,109,109,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980785,111,111,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992367,98,98,0,92314,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992271,106,106,0,92235,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992293,92,92,0,92227,92285,0,10000,992285,1007715,1007715,5000,1000,2000
7900,9999999100932,999068,999068,679282,0,0,8976,9999960598,988,988,25263,0,0,3000,2000,0,0,36578,195,9961486,10038514,10038514,1000,500,300,9999960732,955,955,25880,0,0,3000,2000,0,0,36306,201,9961587,10038413,10038413,1000,500,300,9999991451,1014,1014,56710,0,0,3000,2000,0,50,5803,174,9992365,10007635,10007635,1000,100,300,9999991413,964,964,55860,0,0,3000,2000,0,40,5807,208,9992277,10007723,10007723,1000,100,300,9999991392,993,993,57005,0,0,3000,2000,0,54,5506,246,9992285,10007715,10007715,1000,100,300,999980870,99,99,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980625,92,92,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980771,120,120,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980791,105,105,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992375,90,90,0,92315,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992266,111,111,0,92237,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992295,90,90,0,92231,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8000,9999999100082,999918,999918,675938,0,0,9004,9999960597,989,989,25908,0,0,3000,2000,0,0,36578,191,9961486,10038514,10038514,1000,500,300,9999960719,968,968,26556,0,0,3000,2000,0,0,36306,196,9961587,10038413,10038413,1000,500,300,9999991456,1009,1009,57401,0,0,3000,2000,0,48,5803,169,9992365,10007635,10007635,1000,100,300,9999991406,971,971,56552,0,0,3000,2000,0,35,5807,201,9992277,10007723,10007723,1000,100,300,9999991394,991,991,57645,0,0,3000,2000,0,51,5506,239,9992285,10007715,10007715,1000,100,300,999980861,108,108,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980623,94,94,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980780,111,111,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980782,114,114,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992370,95,95,0,92317,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992262,115,115,0,92242,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992293,92,92,0,92234,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8100,9999999099575,1000425,1000425,672566,0,0,9039,9999960579,1007,1007,26602,0,0,3000,2000,0,0,36578,184,9961486,10038514,10038514,1000,500,300,9999960716,971,971,27222,0,0,3000,2000,0,0,36306,189,9961587,10038413,10038413,1000,500,300,9999991465,1000,1000,58074,0,0,3000,2000,0,42,5803,163,9992365,10007635,10007635,1000,100,300,9999991398,979,979,57202,0,0,3000,2000,0,33,5807,194,9992277,10007723,10007723,1000,100,300,9999991407,978,978,58334,0,0,3000,2000,0,49,5506,231,9992285,10007715,10007715,1000,100,300,999980861,108,108,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980623,94,94,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980775,116,116,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980784,112,112,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992372,93,93,0,92323,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992261,116,116,0,92244,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992292,93,93,0,92236,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8200,9999999099287,1000713,1000713,669119,0,0,9069,9999960571,1015,1015,27284,0,0,3000,2000,0,0,36578,179,9961486,10038514,10038514,1000,500,300,9999960700,987,987,27918,0,0,3000,2000,0,0,36306,181,9961587,10038413,10038413,1000,500,300,9999991470,995,995,58745,0,0,3000,2000,0,38,5803,159,9992365,10007635,10007635,1000,100,300,9999991394,983,983,57920,0,0,3000,2000,0,30,5807,189,9992277,10007723,10007723,1000,100,300,9999991407,978,978,59014,0,0,3000,2000,0,46,5506,223,9992285,10007715,10007715,1000,100,300,999980859,110,110,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980623,94,94,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980778,113,113,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980793,103,103,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992375,90,90,0,92327,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992266,111,111,0,92247,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992293,92,92,0,92239,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8300,9999999099167,1000833,1000833,665793,0,0,9102,9999960575,1011,1011,27951,0,0,3000,2000,0,0,36578,176,9961486,10038514,10038514,1000,500,300,9999960711,976,976,28564,0,0,3000,2000,0,0,36306,169,9961587,10038413,10038413,1000,500,300,9999991465,1000,1000,59411,0,0,3000,2000,0,35,5803,155,9992365,10007635,10007635,1000,100,300,9999991399,978,978,58586,0,0,3000,2000,0,28,5807,180,9992277,10007723,10007723,1000,100,300,9999991404,981,981,59695,0,0,3000,2000,0,38,5506,218,9992285,10007715,10007715,1000,100,300,999980862,107,107,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980618,99,99,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980774,117,117,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980789,107,107,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992368,97,97,0,92330,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992268,109,109,0,92249,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992289,96,96,0,92247,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8400,9999999098922,1001078,1001078,662444,0,0,9124,9999960575,1011,1011,28613,0,0,3000,2000,0,0,36578,167,9961486,10038514,10038514,1000,500,300,9999960702,985,985,29284,0,0,3000,2000,0,0,36306,168,9961587,10038413,10038413,1000,500,300,9999991449,1016,1016,60051,0,0,3000,2000,0,30,5803,152,9992365,10007635,10007635,1000,100,300,9999991390,987,987,59254,0,0,3000,2000,0,25,5807,176,9992277,10007723,10007723,1000,100,300,9999991410,975,975,60354,0,0,3000,2000,0,36,5506,213,9992285,10007715,10007715,1000,100,300,999980861,108,108,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980617,100,100,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980779,112,112,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980789,107,107,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992374,91,91,0,92335,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992272,105,105,0,92252,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992281,104,104,0,92249,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8500,9999999098825,1001175,1001175,659134,0,0,9151,9999960580,1006,1006,29273,0,0,3000,2000,0,0,36578,160,9961486,10038514,10038514,1000,500,300,9999960719,968,968,29931,0,0,3000,2000,0,0,36306,163,9961587,10038413,10038413,1000,500,300,9999991458,1007,1007,60723,0,0,3000,2000,0,23,5803,145,9992365,10007635,10007635,1000,100,300,9999991400,977,977,59916,0,0,3000,2000,0,20,5807,172,9992277,10007723,10007723,1000,100,300,9999991410,975,975,61023,0,0,3000,2000,0,34,5506,209,9992285,10007715,10007715,1000,100,300,999980865,104,104,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980619,98,98,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980782,109,109,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980790,106,106,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992377,88,88,0,92342,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992278,99,99,0,92257,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992287,98,98,0,92251,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8600,9999999099123,1000877,1000877,655842,0,0,9171,9999960565,1021,1021,29917,0,0,3000,2000,0,0,36578,156,9961486,10038514,10038514,1000,500,300,9999960714,973,973,30568,0,0,3000,2000,0,0,36306,158,9961587,10038413,10038413,1000,500,300,9999991443,1022,1022,61341,0,0,3000,2000,0,21,5803,142,9992365,10007635,10007635,1000,100,300,9999991389,988,988,60620,0,0,3000,2000,0,17,5807,168,9992277,10007723,10007723,1000,100,300,9999991398,987,987,61712,0,0,3000,2000,0,32,5506,205,9992285,10007715,10007715,1000,100,300,999980861,108,108,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980617,100,100,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980788,103,103,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980794,102,102,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992376,89,89,0,92344,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992277,100,100,0,92260,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992287,98,98,0,92253,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8700,9999999099589,1000411,1000411,652627,0,0,9195,9999960570,1016,1016,30574,0,0,3000,2000,0,0,36578,152,9961486,10038514,10038514,1000,500,300,9999960718,969,969,31195,0,0,3000,2000,0,0,36306,153,9961587,10038413,10038413,1000,500,300,9999991467,998,998,61962,0,0,3000,2000,0,19,5803,139,9992365,10007635,10007635,1000,100,300,9999991375,1002,1002,61278,0,0,3000,2000,0,16,5807,161,9992277,10007723,10007723,1000,100,300,9999991377,1008,1008,62364,0,0,3000,2000,0,27,5506,200,9992285,10007715,10007715,1000,100,300,999980868,101,101,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980624,93,93,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980791,100,100,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980796,100,100,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992377,88,88,0,92346,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992278,99,99,0,92261,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992283,102,102,0,92258,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8800,9999999099644,1000356,1000356,649488,0,0,9213,9999960570,1016,1016,31196,0,0,3000,2000,0,0,36578,146,9961486,10038514,10038514,1000,500,300,9999960711,976,976,31809,0,0,3000,2000,0,0,36306,150,9961587,10038413,10038413,1000,500,300,9999991474,991,991,62641,0,0,3000,2000,0,16,5803,138,9992365,10007635,10007635,1000,100,300,9999991386,991,991,61909,0,0,3000,2000,0,15,5807,155,9992277,10007723,10007723,1000,100,300,9999991364,1021,1021,62957,0,0,3000,2000,0,25,5506,198,9992285,10007715,10007715,1000,100,300,999980873,96,96,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980623,94,94,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980789,102,102,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980798,98,98,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992374,91,91,0,92349,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992278,99,99,0,92262,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992289,96,96,0,92260,92285,0,10000,992285,1007715,1007715,5000,1000,2000
8900,9999999099191,1000809,1000809,646289,0,0,9247,9999960564,1022,1022,31871,0,0,3000,2000,0,0,36578,141,9961486,10038514,10038514,1000,500,300,9999960710,977,977,32450,0,0,3000,2000,0,0,36306,144,9961587,10038413,10038413,1000,500,300,9999991462,1003,1003,63275,0,0,3000,2000,0,14,5803,134,9992365,10007635,10007635,1000,100,300,9999991398,979,979,62531,0,0,3000,2000,0,15,5807,146,9992277,10007723,10007723,1000,100,300,9999991381,1004,1004,63584,0,0,3000,2000,0,24,5506,188,9992285,10007715,10007715,1000,100,300,999980872,97,97,0,30790,80869,0,10000,980869,1019131,1019131,5000,3000,2000,999980619,98,98,0,30696,80617,0,10000,980617,1019383,1019383,5000,3000,2000,999980787,104,104,0,30796,80791,0,10000,980791,1019209,1019209,5000,3000,2000,999980798,98,98,0,30791,80796,0,10000,980796,1019204,1019204,5000,3000,2000,999992376,89,89,0,92351,92365,0,10000,992365,1007635,1007635,5000,1000,2000,999992282,95,95,0,92262,92277,0,10000,992277,1007723,1007723,5000,1000,2000,999992293,92,92,0,92261,92285,0,10000,992285,1007715,1007715,5000,1000,2000
